ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38
5568,1185,2551,235,1888,2387,101,447,826,1090,798,3356,2818,2252,692,2937,2933,2291,1555,1571,740,30,3279,2402,3326,3187,2818,2962,2659,3507,2387,3238,2134,997,1888,40,2599,1779,1779,30
5569,1245,1624,2572,1479,820,1385,1509,1626,438,2016,1012,1720,3069,1509,2426,2555,1325,1564,3232,3069,3232,1308,1720,1536,2555,1308,2458,3232,35,2512,653,653,1206,1626,2512,2458,413,1384,495
5570,700,2473,79,1555,914,1841,1205,49,1555,327,1235,563,1841,1549,1028,2444,563,1555,3298,563,633,881,656,251,3187,489,1334,3390,1537,2965,3238,1137,2675,1942,3187,2599,2276,2652,2319
5571,3472,2473,3044,635,2543,595,202,182,1090,378,3304,241,2072,3418,3326,2381,1135,681,2045,1329,1751,3220,1253,3326,3332,1170,693,13,3326,2060,90,635,2072,2575,886,1329,2072,90,524
5572,700,2473,2190,2037,934,749,2108,3400,467,1428,1721,2190,62,2108,2190,2190,2108,681,583,673,2509,1897,2108,3420,945,3420,852,2306,2190,487,1877,2108,3359,1044,1807,3420,1807,2596,1877
5573,3661,2473,6859,1093,4955,2879,4955,2758,1483,818,5184,4955,1088,840,2650,2138,1599,2923,1403,297,590,1699,2206,6146,2446,2848,1296,6770,2499,1907,2038,2944,1296,344,2366,1599,1907,1548,840
5574,1524,2473,6859,1093,2986,1148,722,310,3213,1658,2212,1148,2755,596,2263,3763,1471,1788,583,2150,2755,2906,2559,1796,2906,3429,2269,1456,71,610,3333,3414,2269,638,895,436,2559,167,2886
5575,1604,1608,1250,1975,2192,320,480,161,1462,311,315,2192,161,542,67,3131,1838,768,356,2167,1797,2207,400,1250,1293,1547,1242,315,3093,356,2084,452,2262,2292,2774,2035,1242,1335,1928
5576,1693,2473,79,2125,1114,1254,2141,1688,155,1484,642,2125,1841,301,2125,2482,2656,656,2125,3061,640,5994,207,1857,856,1209,13,1604,1057,642,1839,642,2184,1952,534,155,283,1484,1929
5577,1524,2473,191,351,2543,3406,7022,1833,3213,1759,1380,956,1841,7022,3326,351,932,2805,3222,2765,932,1406,3326,3326,3145,2649,693,1759,2717,420,2618,3470,177,730,886,3406,2072,3222,23
5578,637,2009,2016,3140,873,1354,2945,1379,1595,1260,3140,830,1958,3301,3419,3301,336,2805,3471,3072,1595,2148,1595,3072,2945,2574,1958,1416,795,2029,1142,822,2148,1892,2302,1016,795,2022,2148
5579,1185,2473,2876,3140,214,814,214,826,1682,1953,2749,214,1075,3228,2414,1075,1340,1953,2045,1075,2628,220,1317,3261,1075,1075,2962,1219,3507,2847,1407,1647,1075,3115,2613,1642,1075,2962,2749
5580,1185,2009,1509,1012,2387,2094,2228,1185,1624,935,1012,1741,3069,2228,2681,2555,1012,557,2309,2952,3232,1521,1012,1536,2681,2155,1107,935,1107,2652,1321,935,2681,1626,2088,2599,1530,2419,2319
5581,6153,2473,2561,2037,2759,1302,3062,553,2680,1260,105,2679,3344,1820,697,1907,2596,615,1959,652,953,3442,2904,3261,945,1561,3062,1456,568,551,2038,652,702,841,2995,1456,1807,3344,1456
5582,1357,2009,3069,449,820,1981,2214,1976,2019,1229,1012,2333,2019,2046,2273,2273,963,3378,2455,1053,2273,2333,1172,963,772,1867,3324,3185,2544,2159,2544,3029,784,2019,3185,1229,1614,1992,3424
5583,3661,649,483,393,1820,1568,1848,3400,472,1116,2860,307,998,1820,697,1907,1466,702,1959,652,1820,1699,1621,3261,945,1680,2134,1604,3461,1845,1407,652,1466,841,1896,483,1466,1845,1860
5584,1185,2009,2876,939,305,1981,66,826,1770,575,939,305,3134,66,485,1245,2429,305,2710,3269,2685,3065,609,575,305,3269,305,1185,305,2685,3200,943,609,2587,3269,1869,305,3117,485
5585,6,1388,1784,3140,2433,2406,758,1185,828,506,3368,608,431,3368,2273,1718,355,187,24,3069,633,1482,1716,331,3368,498,2240,1665,3117,2551,3200,3144,440,1208,1303,3368,643,3117,1105
5586,700,2473,483,1959,490,493,4955,182,36,818,5166,6617,6323,4955,2631,5052,3460,2923,1403,4420,154,5994,3460,2057,5994,490,900,344,568,551,2874,1431,2869,344,2366,2779,2450,1548,1448
5587,706,3221,2682,449,1505,2558,1320,1185,1383,1900,3021,1900,3021,1320,3314,1900,2334,143,3089,1316,2568,3021,1047,3089,920,1900,1900,3034,1492,131,2603,1900,920,2634,3485,1047,256,1185,632
5588,637,2551,2876,3140,2302,1254,89,1379,1682,818,1235,289,2628,1198,3205,1075,875,1155,1894,2746,2628,3404,1198,2302,3332,2574,2058,1198,3507,2847,1142,822,3233,2302,2302,1198,380,3419,3404
5589,2843,320,3302,2605,1581,320,1753,1242,3347,543,3128,627,543,542,1817,232,3000,232,376,1792,3345,2207,2708,2666,361,1607,3331,1391,3347,1411,1876,452,3161,1814,2774,3347,1242,2861,1928
5590,3068,320,3302,2605,2525,2525,2733,3154,2525,2525,1963,1109,2035,1876,67,400,1679,379,176,1960,865,2207,2178,2605,361,1797,2192,645,2097,2178,548,1009,2157,556,1173,2035,1242,2861,3166
5591,4853,2009,2876,3140,825,2406,2865,826,2356,2876,2749,2333,839,1176,839,2360,855,1555,690,1225,633,2333,734,839,2610,476,1334,3285,685,3481,1942,2003,1162,3320,2512,836,1614,3237,2749
5592,4853,2375,4892,1012,1302,1285,2030,1185,3008,2016,1012,1704,2540,2709,1014,1577,1345,1,2709,2562,640,1310,1704,2016,1014,2892,2369,2709,5383,1064,2016,3066,2016,1113,1014,2837,2120,1810,2016
5593,6621,1888,2107,3463,648,1419,409,3145,1090,1116,2563,2946,1419,2511,2501,2933,2831,3284,1888,3284,1401,665,1317,3326,2378,1170,923,585,2928,3377,90,978,239,3115,2995,90,718,2968,524
5594,3661,784,3619,2385,1581,1385,2030,553,1383,2525,2571,2584,1123,1252,224,5052,2120,3024,2071,1436,640,689,2708,2016,231,1900,1450,7,231,1442,1436,1436,2080,1436,3024,947,2269,2467,868
5595,700,2473,461,2986,2230,2893,3005,3121,3213,2893,2563,2428,2893,318,2190,3073,1299,2936,583,601,3073,3073,2318,1301,776,2048,2318,1456,2717,583,1407,2428,177,1807,1807,776,1807,1224,1456
5596,700,2473,461,2597,1114,595,1780,2479,1090,1236,3298,2614,595,2077,341,2933,1160,1265,1438,174,1751,3220,341,1236,1905,566,2624,1751,3374,551,1407,1751,139,1891,1438,3018,595,1102,341
5597,1379,3221,1010,3140,409,3525,2805,3400,3038,1116,1156,2740,3525,1575,2805,336,1747,2574,2574,752,1747,2148,1595,598,2619,2574,923,3318,1147,2763,1635,1633,336,2574,39,1016,1075,843,1427
5598,700,2473,858,1959,2422,1254,1201,3045,3401,1116,1235,1028,3525,134,362,1787,530,656,1016,1523,169,1495,3016,914,3125,1382,13,1269,3374,554,90,2732,420,2574,1512,2690,3486,3419,3016
5599,700,2473,2172,52,1858,2893,596,2758,1483,1116,2211,2986,62,596,3484,2828,533,2936,583,1222,169,3484,1887,2917,776,1708,205,596,2969,49,73,2917,205,1301,62,1680,73,533,533
5600,899,2009,1784,3140,1741,2540,2145,1379,828,1816,3140,1208,2540,3514,1948,1718,611,3251,2710,1103,1509,3065,3430,3502,2788,2942,2218,3514,1948,1509,2977,2323,2876,1010,1805,2728,891,582,2565
5601,6148,2375,677,4443,1145,937,213,907,363,677,2571,188,8,213,599,3244,1475,2082,2071,2338,3003,2239,3524,162,856,160,570,1983,3524,547,211,2428,139,363,2812,812,2276,2419,8
5602,7031,1555,235,1768,1934,80,2937,80,1608,1484,642,110,80,2937,2937,3244,2175,1189,2705,1784,640,2175,3524,251,1768,3032,1768,1983,1182,642,2951,283,2184,1010,1768,3165,2141,2465,630
5603,1185,2551,2107,3463,490,3525,2570,826,1090,1116,2731,2042,2072,490,3326,351,558,2805,2045,3044,1751,3220,3326,3326,3332,2474,3332,13,3326,3326,90,2134,3326,558,3326,90,1001,90,524
5604,899,2375,2561,1012,2759,1302,3457,2561,1631,2787,2910,1302,1302,134,2982,2313,373,2814,399,2394,953,799,2866,2982,2619,442,225,2258,3364,2796,1282,3434,2339,2796,3364,1016,2982,1548,2796
5605,700,2473,235,728,799,1302,1404,3400,3038,1717,2571,2740,371,515,2803,3244,1160,2271,2071,2569,515,2358,6,703,2191,2574,2164,3318,2164,2100,1404,1404,2645,2740,2740,2740,3397,2164,2740
5606,6153,2473,160,2592,1184,2975,134,49,1631,3184,1527,2946,3373,134,1901,487,2644,1389,2318,1389,3073,1897,2108,2917,945,2048,196,945,3006,49,1791,2428,3359,1044,927,1073,56,3359,1566
5607,3068,2473,3302,2605,2192,2525,2733,161,3347,2525,3128,627,2525,1753,659,1339,709,4813,2666,1740,2179,2207,854,2666,2919,1547,2598,1391,1332,1607,1637,17,3161,884,320,1774,6471,865,1928
5608,700,2473,235,3417,1114,595,1892,3400,1438,1260,3304,976,59,2821,2959,558,558,3152,2077,1780,2821,3442,271,3261,2619,566,852,2306,3353,2281,852,398,673,271,927,1642,2509,852,852
5609,4626,2473,818,2037,976,102,1978,182,3401,16,3304,1114,1681,692,2597,3301,74,3493,1501,30,1326,1499,2347,3493,3133,2474,900,3493,3362,3398,2474,1933,186,2836,74,3506,1361,3493,2474
5610,1185,2551,2876,3140,2881,149,2145,826,1624,2876,1023,2881,839,758,1948,3521,1243,3251,3521,3311,3311,3279,734,3279,2290,1976,2984,1885,2997,2652,1885,2003,1984,2587,496,112,897,3521,802
5611,5206,649,235,3140,608,1186,2046,826,394,818,2749,608,1088,2046,1948,1942,1340,1555,116,2489,633,2278,468,949,433,1142,1334,3285,685,2847,2749,3109,2683,879,1346,2833,1614,1384,2749
5612,1185,2009,3069,1012,1017,1981,476,1185,1624,836,1012,1741,3069,2228,2273,2555,3117,331,1517,3311,3232,3279,1012,331,2555,3170,2396,1665,1131,2471,1321,653,1162,2471,496,836,1614,3117,3311
5613,700,2473,461,1602,976,595,2718,2755,3459,1970,2799,1865,2755,3202,165,2707,1160,1868,2078,1112,2755,165,341,3333,2226,1170,350,3333,165,350,3333,635,139,286,1617,2755,2434,350,165
5614,3400,1994,2525,2605,2525,2525,2733,2826,2213,543,320,627,543,361,1817,435,3138,2871,2684,2024,1971,3014,2024,492,361,492,2582,1084,2024,2649,2684,2511,3014,2582,273,1016,1084,2861,65
5615,700,2473,2561,1959,2518,1302,1675,553,383,2645,2860,307,1000,2686,224,5052,383,61,307,3278,1559,3371,2252,211,945,442,196,105,1000,1230,1407,2428,2645,780,2561,1000,2269,1516,1456
5616,3400,1994,235,1721,2543,1254,3202,1379,3038,3297,1478,1888,3525,2793,1644,2381,3164,2507,2567,2765,1751,3220,146,3326,2940,2574,1709,1751,781,420,518,2744,3059,1891,2970,3018,2966,1161,1638
5617,3661,2473,1427,2037,2946,978,15,3400,580,2783,1268,1728,2100,1801,2783,336,2120,2082,2071,791,2011,799,1164,1728,3440,1824,1164,1983,1214,2100,1766,1766,213,2223,1177,1122,1766,441,8
5618,6888,5094,5907,1093,3089,4146,1320,3021,1383,1900,3021,3089,3021,1320,3314,4146,2334,143,3089,1316,2568,3021,1047,3089,920,1900,1712,3034,131,131,2603,1900,4146,2634,895,1047,2334,1213,1213
5619,700,2473,461,3304,3515,2190,2108,182,467,2355,1721,241,2190,1957,2190,3073,673,1738,2904,1523,3073,3383,2904,2057,3133,367,1374,1456,2190,551,606,1686,3359,841,1666,1456,1923,2897,1456
5620,32,1994,3302,2605,2525,1529,3358,3104,1090,1683,3088,3118,2540,409,3430,3186,1529,2271,2839,3311,3514,3193,3430,75,2540,2248,2248,3318,2391,764,892,1786,2184,2582,2497,20,1084,2540,172
5621,1245,1624,1509,1479,2829,1385,476,2829,2003,2489,3181,2829,1385,476,839,3320,2572,3132,476,1225,2451,3257,734,3219,3187,476,1398,2572,685,3481,1037,2987,839,3320,2512,836,1614,1346,2093
5622,1764,2009,1398,355,799,1385,3235,1379,1778,1816,3483,2333,444,1103,2273,91,444,331,2455,2750,3174,2333,260,3279,5052,3174,260,1665,2997,764,91,444,2184,1010,3174,764,260,1992,163
5623,700,2473,2561,728,1872,3288,2030,2561,2383,554,2910,2553,371,515,3387,2313,1211,703,2561,399,2553,2553,6,914,3387,2158,225,3387,399,2043,707,1404,225,226,3211,340,109,2553,1456
5624,700,2473,2561,2037,2946,978,3423,553,2680,568,2318,2946,1381,3423,2680,1498,682,639,717,1820,1381,2069,2680,3261,1216,1498,196,1561,472,1230,414,2460,2285,3272,245,1230,2699,1845,460
5625,3400,2473,2457,1975,3966,1504,1027,3400,354,1260,2378,83,2510,2821,2959,558,1225,144,1286,2619,1326,3442,1408,751,2959,566,3062,3263,1214,1214,1214,3130,3359,3006,39,2223,3263,2596,1147
5626,700,2473,235,728,830,1504,3421,1379,3038,327,1235,1694,1958,692,3419,1075,1409,1155,1959,30,515,3356,1317,1142,1018,1142,3419,894,33,1694,1142,822,3038,3115,1896,1694,718,3419,1062
5627,1185,2375,2561,2571,3504,1568,3076,553,2680,2310,2571,1220,2266,2198,2680,2062,2596,61,2071,3019,2458,3371,2866,520,2191,2823,2164,2266,2266,2266,1142,505,1761,2067,1014,118,3050,2036,2749
5628,700,2473,3184,2563,934,6946,1974,975,1367,3184,2571,934,3184,1974,2108,975,975,6631,1129,1570,1129,916,2563,1129,945,2636,1579,585,3299,2563,1791,946,3425,1044,3184,50,78,2956,840
5629,2843,909,1116,635,1307,2775,2399,182,244,378,1380,241,2072,2821,3326,3022,1759,2805,2399,1329,1751,2072,3326,3326,3332,2474,3332,3367,3326,420,90,3470,2072,1196,3418,90,2072,90,524
5630,700,2473,461,2597,1114,595,1780,407,2196,3415,3298,2230,3353,2377,1901,2933,1160,2507,781,1166,2281,3220,341,3298,3125,566,1709,3415,3374,551,1407,756,2377,781,39,2281,781,2969,1427
5631,3400,1994,3302,2605,1168,1332,1753,1242,353,2525,1391,1109,2035,1753,67,694,1895,379,34,1740,2179,2207,2178,904,1679,45,2192,645,2097,2178,1637,178,2157,2733,1173,2035,1242,2861,1637
5632,6153,2473,613,2597,1114,595,1135,1661,619,378,1135,976,1841,164,419,2933,1135,164,325,2381,1751,3220,3370,1154,856,1170,2355,419,3374,49,2618,1751,139,3028,619,3018,73,419,619
5633,3661,2473,4807,3840,3515,3346,3423,3121,3325,1140,3180,976,1841,2915,681,2061,1135,164,1734,673,1978,1544,3370,3160,3133,3153,4451,3133,3133,2083,90,1474,177,2409,2409,961,2689,1978,2689
5634,637,2551,6859,1093,3089,4866,1320,3089,1383,3314,1093,3089,787,256,895,5018,2334,143,3089,1316,2568,3021,1047,3089,920,1900,1712,2927,143,131,2603,1924,920,2634,3485,2568,2334,3025,2603
5635,3400,4149,6651,1959,934,493,134,1617,1994,3108,27,1450,998,95,95,2444,2411,61,2071,3019,640,2252,1516,2016,772,2922,2369,1604,3299,471,1407,3293,1244,841,1516,3317,1516,1516,1516
5636,3057,3221,2767,1959,1443,1254,1472,1046,3401,3297,1235,825,1072,301,1500,3072,736,1003,690,146,633,2201,1330,968,3426,4307,1714,2092,1580,2282,1714,2744,2339,2302,906,112,1714,3158,1500
5637,32,3221,3302,2605,3345,3075,1753,32,3221,1928,315,2192,3075,542,67,2774,2192,232,2084,2236,2179,2207,2052,3497,361,2284,2192,315,2262,3075,2084,2774,882,1814,488,2035,1242,361,1928
5638,637,1388,1427,2037,799,2768,1027,1966,3440,1717,2860,2740,2202,132,224,1423,779,2271,2561,752,2768,2803,403,2768,3440,2574,2164,7,3438,2542,211,978,741,2574,7,3278,2542,2164,779
5639,3400,90,445,819,285,1681,2570,182,2715,1493,3304,241,1000,2793,1789,351,3138,2114,2570,1380,598,3220,2559,3348,3332,367,693,898,2149,2060,90,1789,3348,725,819,3018,819,957,3348
5640,310,2473,2882,1093,3392,1088,1088,310,3401,818,1093,3089,1088,1088,2650,2764,1471,143,832,2608,1311,2408,961,2265,2906,1585,2245,961,2758,1233,2603,1474,2764,1723,2603,961,2000,1643,77
5641,3054,2473,1170,3417,1114,595,1923,1661,909,3297,1380,2614,1841,1923,1380,2190,1135,2805,2401,1329,2469,1544,2657,1943,3047,2853,1610,3415,1380,551,90,1789,2811,725,1807,1329,88,909,1946
5642,310,909,1759,3417,1114,2775,2836,182,3325,3297,3304,3515,1681,1329,2805,3022,558,2805,1933,1329,3332,1544,1908,296,3332,1933,3332,3367,3334,1829,90,1933,186,725,1329,1329,296,3332,1329
5643,1149,2473,461,1756,1934,595,1780,1617,1090,1116,1888,1888,595,1888,341,1787,1160,1265,551,563,1751,3220,341,193,504,2932,1709,13,3374,551,1407,1179,139,2479,1438,2599,3263,2950,524
5644,3400,2473,242,1093,3089,3351,256,2927,2185,2804,1093,3089,3351,1320,346,346,3527,143,2804,2608,1563,4280,369,2265,1480,824,3231,346,2804,3441,2603,1474,1231,2185,3441,961,2334,3025,473
5645,3400,3565,3297,1380,1114,3156,3119,2282,244,2282,3189,956,2282,3119,2282,3022,2821,5226,2567,3061,2538,1499,656,5773,856,54,2924,4257,254,2282,3156,2282,2564,1561,2282,3156,283,3057,1688
5646,4853,2473,235,1176,690,1385,2586,2586,2633,2016,736,736,736,2586,1596,2674,736,3132,2674,1225,3287,2553,1479,1835,3187,1172,196,3050,2674,3481,2544,1596,1244,879,2159,3293,1244,2419,678
5647,3400,1608,2457,3008,2759,493,2046,342,36,2101,27,830,2976,1011,2205,5052,2182,3378,415,1488,453,5994,207,914,329,442,2161,1604,454,3172,483,2428,2937,879,522,483,2205,1548,2182
5648,700,2473,2787,2318,2679,978,3379,553,2180,3009,2318,2946,3525,134,3076,1129,3379,61,2071,512,2907,1527,2318,471,945,2048,196,3379,3353,3379,1407,2428,2645,927,1018,113,1766,1263,2031
5649,899,3221,6859,4136,3504,666,605,553,288,5729,1721,934,1123,6715,224,5052,4307,6144,2071,507,925,2484,6715,1129,945,4307,4704,5230,231,5334,4559,2112,2184,841,6526,1079,3307,2531,1079
5650,3400,3221,2777,2385,3007,978,1027,2755,2729,1116,2745,3007,3525,1027,779,1195,779,2271,2574,580,2310,3220,3430,3072,2745,2574,2279,7,2565,1442,580,1027,2574,2574,2012,3340,718,2968,1546
5651,1524,2473,3297,998,1114,595,7022,182,1013,1116,1721,241,1544,7022,606,2381,1135,1738,551,1523,1751,1406,3055,2057,1135,566,1380,2258,3374,551,606,182,3139,841,1666,2294,2450,3461,3016
5652,1524,909,191,1959,2614,3406,7022,1833,3213,1116,983,241,1841,7022,1648,1787,3138,1031,1438,1523,1751,1406,3326,3326,3207,1315,2966,2258,3374,551,2874,2966,3214,841,39,2294,2966,3227,3016
5653,3661,3221,2107,2777,490,978,1027,2285,1956,818,568,1956,2528,490,2134,1498,671,568,910,2528,0,2528,2189,2696,2189,1498,2304,1561,568,16,1676,1431,2285,344,1896,910,1504,0,818
5654,4626,2473,1260,2037,2946,2510,1201,3400,3517,227,3304,1502,2546,3367,2805,205,1710,1546,3143,3106,169,86,2657,2825,2446,2825,3072,1561,2969,2764,1676,822,86,1110,911,3406,1504,3400,343
5655,3400,4584,79,1012,2339,1254,301,49,1555,207,1235,155,269,2312,362,2313,2889,2742,2656,1618,633,881,207,155,856,1209,923,2656,1057,1551,876,3084,3455,918,3084,1212,3339,1643,2742
5656,1764,2009,1182,132,3465,3516,3516,2565,2909,688,3516,3179,3516,409,3516,937,3183,2805,2839,2942,2909,2484,2855,3072,3516,3183,1714,3514,2565,1551,2909,3516,2184,3115,1303,1869,718,2099,2565
5657,1185,1624,2489,1479,820,1385,3188,839,1624,2489,1012,825,839,1037,2273,3424,963,2259,3324,2750,1626,2333,280,963,3187,897,2987,3185,35,2368,1885,2987,1162,879,1346,3268,314,434,474
5658,3400,1608,2876,3140,1934,595,1486,826,1090,2431,3140,2557,1984,3104,1948,1787,1340,2902,388,2431,2902,2557,2557,1059,1984,2932,2902,1357,997,3056,3238,3090,2681,2587,1894,2599,2902,3117,2557
5659,700,2473,2561,728,2740,1302,6,1966,2383,554,2571,2740,371,238,2803,728,1160,2082,2561,1730,2553,1689,6,1364,2191,1270,728,3318,781,2783,1766,1766,1766,2740,2561,2740,3397,3397,2740
5660,899,1624,3069,1012,1886,1288,1509,1976,438,2489,3260,825,839,316,839,1288,855,1251,3521,2143,316,2333,3176,281,1611,1976,2396,3511,1131,3481,1251,516,1162,3320,1346,3320,897,149,1346
5661,1185,2375,2561,3024,1820,2611,1820,553,810,2068,1235,3016,1000,395,697,2933,2291,702,1959,507,1401,2069,2342,2611,2258,2911,2463,2258,3461,2611,90,1431,1738,841,1906,90,2291,0,2736
5662,32,2551,1784,1959,736,234,2030,1379,2680,1260,3483,2518,1000,249,224,5052,383,61,3350,1389,1559,2484,2206,980,1485,442,196,959,2518,2586,211,423,3455,780,2428,483,664,2531,1432
5663,3366,2473,235,1479,1220,1385,2046,688,2655,235,2749,2999,1385,1011,2937,2062,2999,1440,3378,688,2451,2999,2240,949,3015,1068,2164,3471,3364,3481,2999,374,678,688,3357,678,3259,374,2336
5664,1061,6510,1784,1235,608,1254,89,826,1555,818,1235,608,2280,1472,1555,2062,818,1555,690,2952,633,881,207,2583,2610,2529,1334,708,685,858,1942,1254,2583,1275,1798,1942,2802,3117,1254
5665,700,649,235,3140,2042,2799,908,1617,1090,1970,2571,307,2470,3076,33,2933,2922,2854,1704,3019,782,3220,1704,2709,3329,1680,1709,7,33,551,1407,635,1761,1724,1516,1724,2291,1516,2886
5666,700,2473,818,3291,1114,937,2210,3400,3038,1116,2679,1575,1419,1575,2805,558,2644,1546,2574,3061,1656,1546,1575,1419,856,2574,221,1575,2969,1551,1676,822,3455,927,927,2281,2644,927,1546
5667,700,2473,461,3304,3515,595,3423,182,90,1116,1235,241,1841,2714,681,427,1759,681,2196,2753,74,1499,1253,898,3145,979,2246,1456,3461,420,90,1933,2072,2955,322,2955,2072,3451,2736
5668,700,2473,235,1695,2820,252,1780,407,3213,3415,3298,956,101,2077,1644,372,1160,2507,1149,1166,88,252,3354,3298,3266,566,2369,13,3374,2843,1407,756,2377,781,39,3018,1511,843,1278
5669,32,3221,3302,2605,627,627,361,2665,2715,1420,217,1168,543,1753,67,2774,217,232,2665,1740,1332,2207,854,1445,361,45,1876,2715,2097,1420,1876,178,3239,1814,2665,714,1847,361,1928
5670,899,2009,2876,3140,825,1981,2228,826,1624,2876,557,825,839,758,796,2360,855,719,388,1632,316,2984,3176,2356,1611,897,281,1251,1580,2652,1552,2356,2121,2587,2587,2599,897,3117,2319
5671,49,6510,3302,2605,2525,2665,1753,2665,3347,1928,3128,1168,1332,542,1817,232,3000,232,3345,1740,3345,3345,1814,2666,2919,1607,2598,1391,2708,1607,2257,452,3161,1491,3345,714,3161,2598,1168
5672,1524,2473,79,124,1114,1254,3119,801,244,378,3180,1114,1841,3119,1789,3022,1135,681,1933,801,2249,3220,2924,296,3332,1933,221,1561,71,801,3189,1789,1909,725,2832,3018,604,1380,23
5673,2584,2551,1137,1012,2387,1981,412,826,828,3167,1555,608,3512,476,1948,549,402,1555,1359,798,2451,3257,1012,433,3187,1531,412,2348,685,3491,3191,727,2305,549,2088,269,25,60,2319
5674,4839,2473,2154,2702,704,736,1176,1046,2286,2016,736,736,736,6102,1288,3953,736,61,690,1225,5738,690,736,1536,3187,4652,570,3050,2674,3188,2544,2214,5729,3399,2512,3293,1614,1384,3043
5675,3400,1608,1242,642,1934,1254,2141,1617,1608,1639,27,2125,2540,2141,2548,1724,2222,1003,2705,1905,640,1600,3296,462,856,1170,3317,13,1057,362,1975,1600,3455,3296,1724,3317,1870,2418,2125
5676,1524,2551,2767,2037,2833,1254,985,2755,1358,2282,2017,3317,3291,985,362,3244,2222,1003,3291,1618,362,1119,3296,211,1291,566,923,1983,781,362,2686,2379,3455,362,1617,3317,2276,2418,2125
5677,5517,2473,3297,3417,1114,595,2570,182,2453,3297,1380,1114,59,2775,2958,3348,1135,164,2567,2538,2538,3220,1236,3348,2619,566,2476,1759,1780,420,3059,3130,3455,1936,1629,3018,1949,843,1236
5678,1764,5094,2016,355,3504,1981,2667,1185,1555,818,2749,991,611,3228,1948,654,611,3408,1359,1874,3512,3512,2305,433,3512,339,2240,304,2749,2947,2088,872,2305,3512,2088,654,891,546,3043
5679,6148,2473,1177,681,934,166,1974,3126,166,1760,2169,934,166,1974,2153,2933,1824,2082,2077,166,946,3321,1843,2709,946,566,538,1983,1214,1304,1407,946,139,2223,1824,1843,2291,2950,1566
5680,700,2473,235,1959,3222,1186,1820,1379,227,3044,1235,830,1413,490,2134,1896,830,615,910,1820,154,216,1908,522,1477,2474,125,1561,1896,3282,2210,1431,125,344,1896,649,1504,0,900
5681,1185,2009,2572,1479,799,1385,494,1625,675,2016,2571,3317,2540,212,599,2555,1160,599,3324,1053,2553,2544,1172,2671,2427,1172,3324,3318,3135,2671,2544,1596,2184,1053,1516,2698,3050,1991,1596
5682,3400,1642,2047,3417,1114,3406,2836,2836,3213,3415,2820,1502,3525,7022,3431,351,3164,2507,518,518,2820,3220,6,3415,1018,2820,1752,2142,3334,1551,518,822,1833,1936,927,3018,2832,927,1668
5683,6261,2473,79,1756,1028,1254,986,826,1555,1970,3356,2557,1841,692,2493,2543,1340,1555,1149,3124,633,881,1253,1253,1984,2979,13,1606,1218,2847,3238,3086,2675,2587,2088,2599,1870,1218,2319
5684,6,2473,461,2378,2946,978,1974,3400,90,1264,2378,1502,3525,3145,3431,2933,2933,2082,113,791,169,1264,2342,1264,970,1999,350,585,3374,551,1407,1127,2916,1264,1906,1701,2291,1127,2887
5685,4839,2551,235,3140,2155,1998,986,394,394,2431,2749,2557,2093,692,1948,2962,1340,2902,388,3036,633,881,977,1059,3187,2962,2962,3390,1998,2847,3238,3109,1984,394,40,2599,2902,2962,2749
5686,700,2551,235,3140,3465,80,2937,688,547,688,2419,188,80,677,547,3244,1160,2015,3324,14,581,1972,3524,1991,3187,3032,3324,2419,35,547,1282,3165,907,581,1516,581,14,2419,2465
5687,3400,3221,3619,2605,1581,3075,2733,2861,2213,3472,2584,1109,2035,596,2236,2774,3363,3363,405,1414,2179,2207,2708,323,627,45,2890,2284,2708,2192,1414,884,926,2733,145,2035,1242,2861,884
5688,32,2524,3302,2605,1168,1529,2228,161,418,2346,2236,3118,618,2981,67,694,1529,2063,618,2236,777,2207,645,75,1293,45,2279,645,2097,2192,1637,1009,2157,1910,1173,3405,904,926,172
5689,6153,2473,79,3291,1114,1254,1176,9,2633,327,1235,2841,1088,821,760,2933,1340,974,2841,327,633,881,2847,2456,3458,437,874,105,3374,974,1142,254,974,2121,1176,1693,3498,1258,2749
5690,4853,1388,1784,1479,825,839,1509,2565,3051,1141,3051,2333,2540,536,2273,3473,444,3378,3378,1225,2870,2333,1716,3502,2997,3032,570,1665,685,2368,211,3371,2184,536,1346,483,1614,1346,3043
5691,6,6510,2767,2605,2422,2280,1088,1484,1555,1484,1093,825,1088,1088,2770,3244,2175,143,1403,2770,3003,2207,3524,251,3187,1585,3266,1604,3524,2512,2951,3165,3343,2770,3485,3165,2276,1384,5126
5692,3400,90,1759,3304,770,3406,7022,182,244,3403,3304,2614,1833,7022,1644,351,3138,2507,2399,2765,1751,1406,351,2627,3145,979,693,3470,2149,2060,90,693,693,725,1833,3018,3202,3222,2753
5693,7031,2375,2561,3008,1302,980,329,2064,2390,1690,3483,2354,1302,2229,2205,5052,442,615,415,2354,953,2484,2206,949,1690,442,329,1690,210,2672,483,3434,1296,1609,1690,3254,2944,1548,1690
