ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55
6946,96,194,548,409,393,126,255,393,44,126,126,99,44,393,393,355,126,126,393,393,393,393,293,126,380,393,126,380,393,296,380,99,296,380,126,355,393,296,133,133,355,133,380,355,380,355,355,393,355,355,355,355,133,355,355,133
6947,628,628,36,132,401,628,628,628,270,628,171,404,628,404,34,387,171,404,404,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
6948,19,457,121,222,770,121,121,187,109,398,223,5,280,115,5,669,390,669,669,669,5,222,5,230,5,508,671,5,5,508,321,5,5,5,5,378,508,5,5,5,378,5,5,5,5,5,5,5,398,5,5,5,5,5,5,5
6949,584,572,303,455,53,584,607,601,609,86,713,691,534,768,722,657,273,548,139,342,495,273,478,86,539,534,86,139,139,703,722,86,534,478,534,412,478,86,86,86,139,478,86,478,703,478,703,412,703,703,703,86,703,703,776,548
6950,416,630,360,545,145,45,365,289,360,245,360,245,379,112,112,112,112,788,112,112,112,112,268,112,112,112,112,112,112,112,306,112,112,112,112,112,373,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112
6951,55,252,262,132,735,108,388,356,391,145,145,33,194,194,33,33,193,193,193,193,247,193,247,247,247,247,247,247,45,247,193,193,247,45,279,45,45,45,277,386,247,193,45,277,45,277,45,247,277,45,193,247,247,45,277,45
6952,601,303,178,346,178,86,264,139,86,543,346,139,390,273,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
6953,240,294,411,168,551,596,571,806,674,379,379,379,379,104,303,379,379,379,389,395,225,104,104,805,214,104,104,104,104,104,110,110,104,379,104,104,110,104,110,216,374,395,374,216,216,216,110,216,216,216,216,216,216,216,216,216
6954,132,312,224,54,47,132,47,185,184,308,567,40,47,35,35,224,88,224,35,224,224,224,224,224,6,6,224,224,224,224,224,6,224,6,224,6,224,6,6,224,224,224,224,224,224,224,6,224,224,224,224,224,224,224,224,224
6955,348,64,299,397,153,299,153,348,55,55,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348
6956,380,764,205,195,539,179,366,257,257,400,323,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
6957,798,262,368,402,118,317,317,402,317,317,317,293,293,317,259,259,355,376,355,317,317,259,259,259,317,259,259,293,259,259,259,259,259,355,259,67,259,376,259,259,259,259,259,376,376,376,259,259,376,259,259,259,376,288,259,133
6958,533,533,400,369,535,535,46,359,305,20,553,84,336,316,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
6959,680,209,155,250,185,171,289,289,370,401,370,370,370,71,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
6960,674,446,462,671,613,787,501,263,446,520,238,329,263,263,263,53,53,53,182,53,188,283,283,53,283,283,283,283,283,283,53,53,283,283,283,283,283,283,53,283,53,283,283,283,53,53,53,283,283,283,283,283,283,283,283,283
6961,578,388,35,385,780,0,58,11,143,773,778,773,100,787,79,114,395,95,95,184,95,95,95,100,100,95,95,95,185,68,443,95,95,95,95,229,95,353,95,95,236,95,95,95,95,95,95,95,95,95,95,236,229,95,274,95
6962,290,99,707,160,142,690,316,525,403,403,379,379,288,317,72,72,72,72,288,336,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
6963,652,652,245,71,418,83,134,387,71,71,71,197,71,388,282,14,14,234,322,14,197,197,469,11,284,322,71,161,280,71,71,71,161,71,71,161,161,71,161,71,71,161,161,71,161,161,161,71,161,71,71,161,71,71,71,71
6964,231,6,251,5,231,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
6965,736,64,560,468,54,220,26,26,309,26,220,371,337,11,11,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340
6966,311,311,423,46,31,271,1,155,369,299,101,170,1,229,229,154,154,358,154,154,154,315,311,215,315,154,383,215,311,154,155,368,311,240,154,151,154,154,311,154,154,331,154,154,154,151,154,151,154,154,154,154,311,151,154,154
6967,729,389,718,793,707,78,395,105,22,22,577,314,345,404,246,359,24,359,246,359,246,246,359,288,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
6968,115,344,781,135,374,31,370,652,326,299,326,369,369,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326
6969,615,615,328,103,550,619,726,781,387,513,195,466,374,374,365,25,513,365,365,365,365,31,365,226,226,7,365,365,365,365,365,365,140,365,365,365,226,365,365,365,365,226,365,365,365,365,365,365,365,365,365,365,365,365,365,365
6970,776,407,336,336,310,310,345,44,44,44,44,44,44,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
6971,780,780,780,587,13,274,107,369,259,156,259,156,67,66,296,259,160,160,37,13,183,66,66,293,183,183,376,345,183,402,123,345,37,376,67,305,345,403,376,305,345,402,67,305,305,376,305,305,305,345,345,183,345,305,305,183
6972,143,587,702,593,194,194,710,121,325,230,347,140,140,140,140,140,140,140,347,347,347,347,347,65,347,65,347,65,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347
6973,420,556,471,360,159,807,580,102,308,157,49,13,385,251,251,399,251,248,319,319,319,319,319,329,319,319,319,319,319,319,319,329,329,319,319,319,319,319,329,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
6974,192,186,0,757,657,334,308,280,263,168,403,356,376,376,376,94,355,94,94,94,94,94,403,94,94,403,403,94,94,94,94,403,94,94,403,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
6975,238,224,671,290,622,277,229,333,421,175,259,259,421,67,296,41,296,44,259,296,393,67,259,355,229,14,296,380,296,355,296,296,296,296,296,380,296,296,296,296,296,296,296,296,296,355,296,296,296,296,296,296,676,296,296,296
6976,332,411,778,195,337,269,254,384,92,389,239,371,389,389,389,193,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
6977,136,136,633,17,46,46,46,317,317,317,126,402,403,402,126,126,126,126,126,133,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,150,126,126,126,305,126,126,126,126,126,126,126,126,126,126,126,126,126
6978,142,142,619,165,121,71,735,347,211,211,382,141,660,660,45,660,288,660,660,316,660,142,142,802,647,211,802,211,211,211,211,211,3,211,211,211,211,211,211,211,211,211,253,211,142,253,253,211,211,253,253,3,365,328,157,160
6979,454,745,454,206,478,427,427,720,166,195,292,224,0,695,334,295,384,295,384,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6980,284,284,364,270,309,249,457,591,40,547,40,576,576,189,40,40,40,177,40,40,40,539,134,40,804,71,40,40,40,40,40,40,40,40,71,363,40,40,40,40,40,71,40,40,40,71,40,40,40,40,40,40,40,40,40,40
6981,550,127,35,26,334,384,256,237,256,256,256,256,208,208,208,208,208,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318
6982,256,256,145,121,136,37,159,117,637,637,637,217,637,637,637,206,206,293,217,293,80,217,334,37,400,136,142,217,75,136,481,136,80,136,142,136,136,112,136,80,106,783,188,71,71,71,28,71,71,71,71,84,75,136,136,136
6983,149,250,276,678,299,370,46,287,33,98,25,25,249,370,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
6984,320,426,58,88,150,111,111,64,64,65,31,237,7,42,31,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
6985,103,189,598,404,213,463,714,784,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280
6986,280,309,103,413,82,379,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
6987,334,334,216,336,370,216,192,340,392,340,365,140,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
6988,145,145,11,162,145,771,32,236,108,127,127,511,678,773,193,193,490,687,199,382,332,159,114,553,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,553,332,332,332,332
6989,483,11,77,279,643,623,791,111,166,166,7,184,184,184,184,379,379,379,184,184,184,184,184,184,184,268,184,184,184,268,268,268,184,268,184,268,268,184,268,268,268,268,268,379,268,268,268,268,268,268,268,268,268,268,268,268
6990,522,522,511,691,548,580,309,6,800,618,360,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
6991,263,159,555,100,581,156,333,363,476,476,336,170,21,21,158,21,21,21,255,125,629,137,125,80,485,125,125,125,21,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
6992,35,389,578,294,221,262,169,366,285,131,131,131,131,174,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
6993,224,224,340,171,354,374,221,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354
6994,72,794,403,794,794,361,301,361,361,361,361,355,74,227,361,227,72,703,72,222,168,114,181,376,317,168,293,72,317,590,590,317,355,168,317,786,317,786,590,230,194,259,317,355,590,259,355,355,66,317,168,786,590,168,376,194
6995,429,476,321,429,753,148,109,607,548,191,139,372,280,41,390,390,390,390,95,390,7,95,142,95,95,95,202,95,142,95,7,202,95,211,95,142,95,95,95,95,95,95,390,7,390,95,41,166,273,390,142,95,84,95,390,390
6996,64,64,329,809,250,377,71,150,31,31,270,71,270,513,388,71,513,388,513,250,289,247,247,289,250,205,140,247,247,140,247,247,247,247,247,247,247,247,31,247,247,247,31,250,250,247,247,247,247,247,250,140,247,247,247,557
6997,203,203,203,131,78,625,102,102,102,225,225,49,125,399,23,97,125,40,40,161,619,619,15,161,619,73,142,73,73,161,91,683,73,35,35,619,619,234,370,517,73,619,15,234,379,234,15,234,45,572,15,15,572,619,15,45
6998,551,401,211,583,551,198,22,701,4,4,80,35,701,4,456,701,0,701,0,0,420,420,420,420,420,420,420,420,420,420,420,222,420,647,420,420,420,420,420,701,420,420,385,128,701,701,420,128,420,128,208,420,40,701,420,285
6999,594,400,186,730,790,227,227,222,259,107,159,181,107,107,189,107,34,4,34,107,94,107,280,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94
7000,353,791,776,10,222,703,534,217,297,305,293,305,293,186,49,188,403,400,49,125,49,52,52,365,283,319,125,275,275,275,275,275,275,400,275,400,275,313,275,313,275,275,275,400,275,275,275,84,275,275,275,275,275,275,275,400
7001,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209
7002,523,104,552,340,215,111,250,220,371,234,374,337,10,392,392,392,337,337,272,392,383,272,210,25,313,25,272,25,262,298,337,262,262,262,229,298,298,262,313,229,262,93,298,298,262,262,298,90,337,313,313,298,298,229,298,298
7003,251,149,12,570,181,570,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
7004,149,88,229,11,329,103,273,187,12,149,273,314,295,19,303,19,409,713,303,224,364,224,409,728,149,12,395,713,395,395,149,395,395,395,687,395,364,395,687,224,395,395,713,455,395,687,68,364,364,395,68,364,68,68,68,68
7005,237,237,58,43,366,111,257,53,346,53,53,358,331,211,214,347,224,224,347,347,282,282,282,282,282,347,282,282,282,282,282,347,347,111,282,111,282,282,282,309,111,347,347,309,282,282,282,282,282,309,282,347,282,309,92,309
7006,727,311,221,622,314,145,70,385,195,385,191,308,308,308,4,367,308,157,328,290,308,330,301,40,270,14,290,14,82,290,385,3,301,247,150,82,40,314,290,3,306,301,3,14,290,301,308,301,269,290,290,301,247,247,40,247
7007,559,736,466,440,750,593,502,562,599,142,287,20,57,111,111,289,150,236,236,192,384,30,156,156,284,329,372,329,666,244,329,368,329,363,372,111,313,313,329,329,372,30,368,258,671,368,329,244,30,244,253,244,244,30,30,244
7008,329,393,408,130,319,184,263,562,195,306,347,286,121,121,121,121,84,131,148,84,121,121,162,121,121,121,121,148,121,245,121,121,148,121,121,131,121,121,121,131,131,245,245,388,245,121,121,131,245,121,121,245,245,121,245,245
7009,782,782,359,292,593,275,275,217,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275
7010,43,477,540,237,320,26,223,340,264,264,170,264,216,11,58,57,170,673,79,111,747,170,7,11,32,220,11,260,220,339,260,260,11,260,260,260,260,260,260,260,260,11,11,260,260,260,260,260,260,260,260,11,260,260,11,11
7011,366,447,49,411,803,407,378,378,794,794,612,787,539,705,175,728,539,747,637,747,701,479,479,637,728,728,459,459,794,178,479,130,540,130,775,540,130,130,747,89,747,364,130,334,130,130,130,346,130,771,19,130,130,130,130,130
7012,563,418,545,422,253,195,287,287,740,740,740,474,472,448,112,112,112,788,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112
7013,14,14,778,339,290,388,384,100,238,382,292,807,532,778,382,132,434,5,783,229,292,292,759,599,40,40,249,150,40,247,292,250,40,40,120,250,250,71,40,250,71,71,71,778,71,229,229,120,250,371,229,229,371,71,71,71
7014,17,245,17,354,346,91,297,203,130,389,240,50,254,137,50,154,261,57,50,21,50,50,186,50,50,461,18,80,137,50,137,50,137,137,137,201,186,137,137,137,137,137,50,50,50,201,137,50,137,137,137,21,106,137,21,137
7015,805,81,321,301,229,399,148,576,581,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
7016,155,405,290,139,362,702,100,30,30,42,42,42,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
7017,783,586,332,171,374,312,313,404,171,119,65,309,83,32,104,389,104,111,104,171,104,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
7018,361,311,627,632,0,333,703,581,651,416,481,727,727,578,727,321,578,128,611,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7019,251,369,257,251,86,86,538,488,488,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
7020,280,615,170,177,191,671,182,177,280,356,356,356,356,116,356,356,356,356,139,356,356,139,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
7021,293,280,41,231,312,60,23,310,23,23,23,147,53,131,346,346,346,325,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
7022,311,741,603,501,363,714,3,26,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
7023,0,221,206,690,403,77,276,354,354,221,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354
7024,352,352,589,153,129,352,352,352,69,262,46,46,325,352,352,2,352,352,352,359,352,240,352,352,352,352,352,359,352,352,352,352,240,352,352,352,38,352,352,38,352,352,163,352,38,352,38,352,352,38,38,352,359,352,352,352
7025,407,407,285,608,177,410,367,356,177,177,177,116,280,177,629,618,395,477,611,342,342,86,760,760,477,342,128,342,477,477,477,760,760,760,19,321,109,19,321,139,19,19,19,139,19,477,19,19,19,19,139,19,19,19,19,19
7026,282,282,643,246,285,64,401,44,22,391,25,25,25,25,25,301,217,148,5,5,107,363,25,328,119,25,153,55,25,363,8,363,781,363,8,8,647,217,25,363,25,217,359,25,363,359,359,366,359,85,217,25,359,217,217,217
7027,110,110,440,24,418,193,586,24,24,7,184,71,681,440,120,199,199,199,185,185,185,185,199,185,268,185,199,166,199,185,185,31,185,185,199,387,185,185,185,31,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
7028,230,230,4,448,99,195,790,195,150,195,338,184,195,195,195,195,195,14,195,306,195,306,195,323,306,306,195,323,195,195,14,241,195,306,195,195,195,195,195,195,195,195,195,195,391,195,195,195,195,195,195,195,195,195,195,195
7029,572,140,260,195,303,671,102,260,346,254,80,21,21,88,123,123,233,123,123,123,123,123,123,123,123,123,123,123,123,233,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123
7030,669,308,744,714,191,51,203,308,257,295,381,100,202,100,395,377,191,100,377,100,308,308,308,366,211,308,308,381,257,308,208,257,308,308,257,308,308,308,229,208,308,308,308,308,308,208,308,308,308,308,308,381,308,208,308,381
7031,206,639,547,387,129,256,225,206,34,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
7032,505,173,374,332,204,7,149,231,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
7033,571,466,490,777,315,519,750,750,244,119,166,306,166,68,166,14,166,788,14,7,270,119,268,323,184,735,619,268,130,14,268,735,14,270,108,268,14,270,55,373,307,130,14,22,343,184,14,22,184,605,605,268,130,112,268,394
7034,98,98,239,26,239,239,281,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
7035,317,773,142,330,109,161,196,196,196,356,143,251,109,152,143,548,143,264,264,264,264,264,264,251,264,377,264,264,264,342,177,177,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
7036,366,404,121,225,404,404,404,30,30,30,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7037,285,399,587,301,151,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
7038,793,807,548,758,711,231,318,381,78,238,385,729,19,36,36,400,143,399,400,319,241,400,714,319,400,462,318,319,115,94,400,319,36,399,399,399,94,399,399,241,241,168,399,94,399,94,399,310,380,78,189,399,189,189,189,189
7039,776,308,773,216,776,805,468,19,175,257,257,257,346,257,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346
7040,68,140,728,150,53,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
7041,168,794,293,403,335,317,168,317,317,317,317,317,317,317,317,317,376,259,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317
7042,98,250,340,759,53,360,472,688,569,569,372,185,205,42,205,604,185,185,185,185,150,185,150,150,29,150,185,185,185,185,150,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
7043,773,31,440,344,249,688,387,98,98,98,370,332,166,106,166,494,25,332,332,25,332,332,199,199,199,199,199,199,110,166,199,31,31,199,199,199,666,199,199,199,31,199,199,31,199,199,199,199,199,199,199,199,199,199,199,199
7044,34,770,789,220,350,149,446,144,386,285,386,525,45,45,322,322,322,45,322,322,277,322,127,277,277,277,277,277,277,277,45,277,386,277,277,45,277,386,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277
7045,692,692,509,200,746,147,147,49,303,339,174,93,93,93,174,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
7046,166,692,65,179,377,570,790,295,342,323,53,14,323,334,314,385,241,333,306,323,533,195,245,339,367,323,314,195,195,195,314,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195
7047,241,241,77,493,709,346,462,241,23,23,256,23,23,23,23,23,53,23,53,263,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
7048,208,82,49,158,400,257,360,137,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
7049,378,17,637,236,17,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,647,128,481,647,481,128,481,481,128,481,128,74,647,128,128,128,128,128,481,128,128,74,128,128,128,788,128,128,128,128,128,128,128,128
7050,697,563,686,654,672,562,662,562,783,249,466,491,249,249,249,771,507,507,507,556,507,649,662,287,572,556,249,199,25,599,657,83,220,197,599,657,657,599,199,600,599,83,83,600,657,600,83,204,75,600,600,600,600,657,600,599
7051,480,480,20,333,217,302,217,25,25,234,401,234,343,343,343,119,56,287,389,324,348,276,234,187,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276
7052,136,298,162,498,62,406,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
7053,13,53,53,636,421,278,293,259,560,476,160,476,390,142,595,230,273,36,709,335,5,86,181,273,676,181,230,676,181,181,181,107,709,230,709,181,181,181,709,476,181,709,243,476,476,99,676,196,476,476,181,243,729,476,476,196
7054,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
7055,64,253,119,153,77,282,229,56,201,56,56,359,135,2,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311
7056,603,777,547,54,185,500,231,93,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309
7057,166,166,224,60,60,76,136,206,206,206,326,326,106,106,206,135,106,106,106,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
7058,11,277,95,214,467,371,712,371,371,792,42,387,387,387,387,387,31,387,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
7059,803,388,14,43,4,31,388,165,388,373,372,273,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
7060,80,80,112,347,329,111,91,91,273,178,174,148,148,273,273,174,148,736,91,148,303,303,148,148,409,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
7061,401,440,389,38,234,263,179,188,188,188,381,188,241,86,188,86,86,161,188,139,255,137,125,60,273,137,60,80,80,80,80,203,125,280,80,80,80,80,80,80,80,80,125,80,375,80,125,80,188,203,125,80,203,203,203,203
7062,431,392,669,153,176,63,7,7,7,271,204,69,205,205,69,249,69,69,229,229,249,401,271,249,271,401,69,401,401,299,401,282,401,401,299,401,401,401,401,401,401,401,401,401,401,401,401,397,401,401,401,401,401,401,401,401
7063,412,412,754,388,35,257,165,628,10,367,187,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
