ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55
5817,379,379,314,69,2,215,276,393,3,141,69,369,772,69,69,77,69,153,25,153,122,204,134,17,83,134,134,652,134,134,134,134,134,134,320,154,154,154,154,217,217,217,217,154,154,530,154,530,530,17,17,17,209,17,17,17
5818,555,364,287,4,699,287,551,723,280,335,679,623,624,623,109,790,212,109,790,456,534,29,479,479,714,790,714,714,714,787,414,613,414,613,613,613,613,613,613,29,671,555,555,555,555,555,555,555,29,555,555,555,222,756,222,222
5819,35,121,590,215,185,179,224,121,810,111,65,65,130,65,65,255,326,65,225,225,65,170,106,106,106,231,231,224,326,326,326,326,326,326,231,231,358,293,326,293,106,106,326,264,264,106,106,106,106,106,106,106,106,106,106,106
5820,45,45,45,500,727,290,470,605,504,406,108,288,319,167,306,66,158,292,590,194,44,70,70,70,766,766,676,424,424,424,424,424,424,176,20,694,694,694,694,694,506,506,506,694,229,694,506,506,694,694,694,506,694,694,694,229
5821,73,420,73,306,804,4,513,272,516,731,285,239,804,159,533,491,491,728,673,477,568,430,31,647,713,285,285,285,285,611,611,726,282,282,282,208,208,208,208,282,208,208,208,208,208,208,208,208,208,208,108,611,108,208,208,250
5822,718,312,250,696,370,298,373,568,62,311,343,717,337,155,546,524,374,761,435,287,129,545,771,546,805,33,33,432,432,432,435,295,253,238,129,166,238,735,562,562,271,238,491,735,271,271,371,148,148,313,148,33,370,370,313,370
5823,250,523,155,180,74,425,480,340,179,459,45,651,395,692,284,297,297,297,297,297,687,555,555,303,303,382,325,325,325,555,555,555,555,160,160,160,160,203,214,160,160,196,196,196,50,203,50,339,102,212,160,160,160,203,50,50
5824,439,161,800,225,263,612,493,19,712,665,179,717,203,190,179,23,413,413,292,769,12,741,399,273,741,741,769,409,769,769,769,459,567,769,765,247,769,769,769,769,356,769,769,185,185,443,185,185,443,443,443,443,443,443,443,443
5825,566,692,724,724,121,320,726,179,368,250,311,374,77,168,154,775,169,245,71,7,11,339,187,377,7,170,367,367,7,130,121,367,367,7,367,367,366,367,239,239,239,239,239,239,287,287,239,239,265,377,377,377,377,377,377,377
5826,504,504,504,526,559,313,623,71,206,788,6,457,89,89,413,490,490,469,610,724,726,724,726,610,243,243,599,68,68,68,68,68,110,553,553,553,608,750,750,750,750,750,750,750,608,750,608,608,608,608,608,750,750,608,608,608
5827,165,346,219,129,129,653,577,387,192,253,25,60,290,334,60,725,360,60,136,104,104,104,250,129,130,130,290,290,170,170,250,34,60,34,34,34,34,278,278,278,34,278,278,278,278,278,278,278,278,278,278,278,377,377,34,34
5828,41,634,79,79,601,445,262,746,167,130,334,737,762,808,724,149,237,450,312,777,334,334,695,334,470,129,129,129,269,129,129,129,129,129,774,100,100,100,100,100,100,309,100,309,100,100,309,309,309,309,309,309,309,100,100,100
5829,578,578,470,389,19,602,121,187,417,763,27,140,301,290,404,90,90,90,77,77,560,383,158,7,509,383,93,93,93,93,643,505,805,262,262,262,458,325,325,325,325,325,325,325,325,325,325,325,325,225,225,225,26,225,225,225
5830,217,217,289,652,678,217,300,484,484,484,484,484,484,484,484,431,431,484,55,55,229,155,155,519,229,406,55,92,92,92,92,92,92,519,519,343,519,519,431,431,519,431,519,519,519,519,519,519,519,229,217,369,343,343,217,217
5831,806,154,154,223,429,346,40,21,412,596,190,356,667,741,385,680,741,741,741,258,446,667,667,572,342,667,620,618,620,620,273,273,273,273,325,325,325,429,325,429,429,429,429,429,273,325,325,429,618,525,594,429,429,429,667,321
5832,77,470,238,762,466,427,795,668,197,455,360,85,406,290,593,57,593,7,593,593,593,98,98,98,98,98,762,762,762,187,762,603,197,473,102,603,603,603,603,603,83,83,83,83,83,98,83,98,98,98,83,83,83,83,83,83
5833,504,741,364,728,372,811,792,713,515,725,515,665,395,700,725,727,409,540,603,173,540,727,727,173,725,725,31,467,173,256,43,792,725,655,725,803,463,463,804,804,575,804,725,792,792,384,384,725,725,725,725,725,725,725,585,585
5834,412,53,384,548,548,788,391,472,59,160,310,587,101,353,659,78,78,78,800,560,560,115,797,647,647,391,373,391,377,391,377,391,391,391,391,391,288,288,391,288,288,288,288,288,288,288,288,288,288,356,356,356,356,356,356,356
5835,150,150,150,150,150,150,150,150,150,150,103,150,273,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
5836,547,231,231,335,136,143,244,783,14,747,170,326,618,173,173,184,237,132,12,42,42,229,806,711,189,541,288,189,115,319,339,339,319,5,620,620,620,620,690,690,234,234,690,285,382,354,403,354,354,354,354,288,288,288,288,354
5837,336,66,402,107,375,161,143,714,717,336,336,403,323,403,656,403,403,274,274,403,274,274,403,355,183,308,393,196,403,403,44,44,44,44,336,336,296,296,296,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
5838,353,496,594,693,121,199,45,132,646,572,331,698,735,735,541,20,385,325,119,256,256,653,195,256,791,60,317,114,317,114,114,114,114,336,336,336,336,336,217,217,217,469,114,114,114,469,114,114,286,317,286,286,317,232,314,469
5839,42,511,511,668,328,28,509,791,782,37,441,570,570,679,623,679,633,633,206,633,581,206,633,64,568,206,389,389,64,389,440,782,440,440,603,389,603,603,389,64,64,603,64,64,64,64,64,64,645,645,645,64,35,64,64,389
5840,131,23,23,257,339,705,484,3,280,208,270,698,695,185,121,340,803,803,206,7,186,121,438,32,340,121,121,62,121,121,121,121,121,121,156,370,370,509,121,121,325,325,325,325,262,262,325,262,93,93,325,93,325,325,325,325
5841,15,150,713,518,280,255,416,399,671,78,580,657,806,705,671,797,674,674,674,294,294,657,107,281,159,107,361,218,107,218,75,256,206,75,281,75,75,256,75,280,280,107,75,75,596,107,75,255,255,105,105,105,105,88,105,105
5842,421,421,741,259,259,297,429,379,379,123,196,542,156,335,418,418,379,379,418,79,205,652,176,89,227,132,44,114,376,376,114,59,59,59,194,61,189,189,179,207,59,59,395,395,395,349,571,571,571,571,281,59,218,218,59,59
5843,358,162,382,382,7,592,555,250,93,572,14,806,360,610,197,197,750,343,290,119,224,290,33,33,206,206,206,206,206,206,206,206,206,206,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,65,279,279,162,60,360,60
5844,473,473,473,351,745,671,143,476,803,65,803,301,301,765,476,476,65,473,473,473,765,314,473,765,803,398,473,473,211,211,745,745,748,731,745,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731
5845,459,577,237,209,155,465,201,10,195,129,662,214,197,566,62,468,589,314,783,214,129,783,783,783,783,574,783,214,704,107,595,338,338,338,151,151,151,338,74,74,74,151,74,74,74,74,74,126,107,107,107,107,107,126,151,107
5846,181,595,288,346,734,213,365,193,477,127,78,503,744,744,177,360,462,462,729,177,177,280,356,280,350,45,280,280,280,356,356,356,356,356,356,139,356,139,356,356,356,356,356,356,71,134,783,783,238,71,71,19,19,139,177,238
5847,557,557,206,376,33,788,811,161,126,308,217,123,211,395,533,533,126,3,351,126,471,469,630,811,811,745,811,195,195,376,147,243,67,777,535,109,287,287,287,287,623,623,623,280,623,623,211,211,623,623,623,623,623,623,623,623
5848,612,159,75,665,381,748,33,208,161,470,323,328,626,626,333,319,766,161,40,49,257,263,179,179,513,179,395,182,762,762,762,263,762,762,625,762,730,178,283,283,283,283,762,762,762,283,283,283,283,283,283,283,283,148,148,148
5849,167,167,167,714,213,129,294,586,31,437,165,389,170,83,272,57,57,169,57,295,129,158,237,158,206,206,206,206,206,206,463,158,80,129,129,129,705,705,705,705,205,129,463,88,88,185,220,88,88,88,88,88,88,129,88,88
5850,493,550,514,346,225,307,312,658,114,717,416,797,114,500,737,500,657,114,35,114,784,784,86,295,312,312,86,312,547,86,86,86,547,547,547,547,547,765,547,547,547,547,86,86,547,547,547,312,312,312,312,86,86,312,312,312
5851,444,444,259,800,731,74,129,376,129,63,281,448,92,194,194,12,373,647,333,333,333,314,211,211,384,211,320,320,314,314,314,314,118,118,118,118,118,118,285,285,476,382,382,382,382,382,382,302,285,382,382,285,285,285,382,17
5852,628,509,509,383,341,663,261,111,340,348,121,32,240,271,635,348,348,271,58,58,635,10,313,237,271,233,233,233,151,151,401,401,401,401,401,54,320,320,54,320,401,635,320,635,635,401,635,401,635,234,401,401,234,401,401,58
5853,711,221,290,610,332,615,385,256,175,773,250,246,246,246,250,776,444,471,471,7,158,136,136,136,345,345,692,692,266,266,266,692,266,692,643,32,32,643,807,692,768,768,32,32,32,32,32,32,32,32,32,32,32,240,266,266
5854,658,665,175,714,547,93,97,339,237,159,372,547,91,111,190,269,237,111,464,144,144,111,237,147,237,547,144,144,144,185,203,144,237,144,547,203,203,548,95,237,237,237,237,147,149,329,147,237,329,329,329,329,329,329,329,329
5855,86,86,86,211,273,224,370,511,256,256,742,667,86,609,390,86,86,773,86,390,370,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
5856,636,629,728,123,792,318,80,554,463,768,45,477,455,45,45,477,145,145,446,446,384,87,554,87,87,45,87,87,145,145,145,145,145,145,145,525,525,145,145,145,145,145,145,145,108,145,378,108,757,757,757,378,378,378,145,783
5857,178,287,529,120,62,7,311,737,439,379,586,271,33,271,33,271,586,586,585,585,783,735,684,167,167,439,419,439,439,180,639,684,271,271,271,271,639,761,639,761,639,639,639,639,639,761,761,639,761,761,761,761,761,761,761,761
5858,322,322,10,804,373,464,32,236,699,295,43,43,665,552,699,250,661,664,45,509,509,661,661,373,373,477,184,184,184,205,184,503,130,287,287,287,287,130,130,130,130,726,287,287,130,31,31,31,31,31,31,491,491,491,491,491
5859,413,384,215,658,132,515,486,447,187,477,174,752,752,689,306,306,362,306,483,384,547,329,329,329,35,254,254,728,362,366,755,254,254,362,329,362,329,30,30,30,346,53,53,346,111,111,111,111,111,30,366,144,30,111,250,250
5860,341,673,804,471,780,592,328,586,390,396,782,780,182,115,66,28,456,669,347,347,274,347,669,669,669,669,189,333,505,698,698,585,211,211,211,211,211,361,361,275,275,275,275,275,275,809,447,275,275,713,713,713,713,713,274,274
5861,408,408,547,413,79,396,78,64,580,804,35,36,562,562,437,131,6,250,42,49,446,131,53,131,86,53,86,78,213,213,213,165,86,213,213,86,86,78,86,6,6,744,274,6,744,669,669,744,744,744,744,744,744,275,744,744
5862,369,369,292,69,413,85,652,530,289,221,25,164,240,193,311,311,311,221,229,271,25,311,311,229,359,497,229,289,299,299,331,68,240,547,240,240,240,289,289,289,289,289,289,289,311,209,311,209,311,311,311,311,311,311,311,209
5863,807,191,663,193,401,313,57,57,369,199,299,162,389,507,171,171,714,108,320,77,320,340,162,108,108,389,33,96,535,535,771,535,337,337,337,337,337,337,337,209,337,389,197,151,151,337,337,337,337,337,8,389,352,389,193,193
5864,696,389,375,705,653,323,490,732,62,271,490,109,732,8,238,238,332,238,238,726,718,490,718,718,718,718,718,718,718,696,696,696,696,696,706,696,332,332,689,368,238,696,696,238,238,238,238,238,238,238,238,238,238,238,696,238
5865,401,678,195,175,468,194,95,756,645,295,721,468,411,532,480,334,756,504,532,695,532,664,756,756,756,664,664,664,664,664,664,664,664,728,664,390,664,728,390,664,460,556,536,664,460,664,664,664,372,372,664,664,664,372,372,664
5866,434,434,88,780,265,102,803,739,310,3,577,77,319,643,319,49,554,243,243,49,791,568,287,479,568,252,568,131,49,131,625,29,625,625,625,280,625,280,625,625,625,462,263,625,625,75,182,182,182,75,182,182,75,75,182,75
5867,17,809,593,378,390,760,40,447,760,118,345,607,5,411,36,273,793,793,760,760,390,607,194,760,752,752,589,589,620,589,589,589,607,607,710,710,607,710,710,710,710,710,589,589,589,589,687,793,793,793,687,687,572,572,572,572
5868,720,490,250,322,322,263,610,707,446,784,322,322,322,322,322,322,322,322,322,322,322,322,322,322,629,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
5869,673,400,504,599,735,498,781,383,705,789,130,432,166,204,204,130,130,568,130,695,695,62,62,130,130,130,130,130,130,115,498,498,498,130,130,217,498,705,553,705,370,370,600,370,599,370,600,370,370,426,553,754,370,370,370,370
5870,210,210,771,506,735,469,234,783,62,180,666,180,204,153,779,320,777,549,549,549,311,311,311,311,654,654,778,369,311,654,385,654,783,783,549,549,549,586,654,466,549,549,422,466,422,422,215,180,808,808,549,549,808,549,549,386
5871,649,77,77,491,397,56,406,656,199,612,77,387,406,370,153,343,154,56,56,56,406,406,56,406,394,697,394,697,697,98,153,397,397,397,397,397,397,252,252,55,55,55,55,55,652,55,55,55,55,55,55,55,55,74,74,406
5872,14,758,355,145,314,65,597,391,763,253,190,0,659,139,14,190,14,391,763,14,373,373,177,763,335,335,177,14,259,259,259,259,188,188,188,342,342,329,329,342,342,342,342,314,319,375,375,375,314,314,314,694,356,356,356,356
5873,213,213,646,385,213,213,224,297,467,98,224,224,626,626,667,224,224,224,224,7,53,224,7,7,362,362,362,695,7,362,695,695,7,695,303,283,283,104,283,220,220,231,231,231,220,213,213,213,213,213,213,334,334,334,220,213
5874,181,181,562,800,159,253,77,173,585,382,382,308,133,133,133,133,259,259,317,308,159,159,308,355,355,109,259,133,605,570,570,39,308,308,308,355,355,403,806,403,355,355,355,355,137,259,137,288,297,288,288,288,355,355,355,355
5875,217,567,479,221,590,200,101,292,339,590,31,171,101,326,339,111,339,339,339,179,71,339,339,339,106,106,84,106,106,106,106,106,250,179,179,179,250,326,179,179,250,145,145,145,21,145,21,21,21,21,179,145,145,145,145,145
5876,165,165,165,101,383,64,282,50,1,33,215,1,120,358,206,754,254,254,136,136,136,284,136,136,206,260,130,136,206,297,136,136,136,136,136,590,590,105,136,136,105,136,250,297,297,297,297,105,105,105,137,137,136,136,136,136
5877,255,133,129,782,14,169,752,570,86,145,177,588,269,308,34,313,145,313,114,82,306,306,283,567,114,115,342,293,342,23,241,241,241,241,241,241,241,241,319,319,319,319,319,319,319,319,34,241,241,241,800,800,800,800,800,800
5878,198,290,689,171,35,54,92,26,224,583,132,727,664,656,440,68,156,384,603,215,215,223,589,589,156,347,156,156,668,589,156,347,668,668,663,663,347,663,347,589,663,389,347,371,10,389,389,707,707,389,389,389,68,389,156,389
5879,22,32,32,557,695,508,736,578,551,477,766,636,669,673,223,728,669,570,329,677,329,481,128,811,459,692,811,811,4,4,811,811,811,811,811,616,390,474,811,811,811,811,811,477,477,474,619,474,474,474,474,474,474,474,474,474
5880,553,631,539,340,712,243,760,500,810,298,362,362,362,770,770,19,100,100,19,392,693,572,19,19,19,414,258,177,177,258,258,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
5881,477,477,256,255,811,722,65,492,365,165,371,372,516,510,699,577,540,213,611,665,782,689,611,689,455,455,455,810,725,725,725,725,725,725,725,455,434,601,776,776,811,811,630,364,630,630,663,611,611,517,517,710,663,753,611,663
5882,224,26,6,784,26,736,144,309,23,724,53,102,53,309,98,627,724,724,495,23,362,303,24,695,131,131,309,309,627,309,131,131,131,131,54,54,54,54,131,340,54,54,54,187,54,54,54,54,54,54,224,224,224,224,224,187
5883,33,250,192,192,65,84,282,233,636,725,24,673,673,792,171,171,345,787,345,345,611,611,611,260,611,358,611,358,725,725,725,392,392,392,225,225,225,225,225,225,225,225,225,225,593,593,125,297,516,285,0,0,245,245,245,245
5884,364,449,12,413,364,7,775,429,806,351,456,87,137,189,633,425,26,345,429,674,559,28,106,189,189,600,484,189,484,187,782,782,600,480,600,625,625,625,326,326,326,326,326,326,596,387,345,345,345,345,345,345,345,326,345,326
5885,28,758,32,547,30,298,184,446,446,450,100,111,111,264,264,368,808,808,808,808,775,264,11,514,11,463,463,373,677,373,373,373,111,373,373,401,373,373,373,401,401,401,401,401,706,512,512,512,512,512,512,740,740,740,740,740
5886,601,601,625,354,35,520,730,19,463,440,177,481,389,177,672,243,626,35,216,362,216,334,30,687,247,243,247,362,247,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
5887,250,250,250,729,142,725,378,361,139,161,400,400,280,363,118,211,533,533,811,132,254,533,219,648,648,648,333,102,205,205,102,102,102,351,335,335,335,335,335,335,393,335,335,72,393,72,393,393,393,393,393,393,393,393,393,393
5888,408,408,597,657,438,290,283,425,144,660,742,220,102,26,7,136,262,322,405,385,714,6,6,6,6,6,26,381,412,192,647,400,192,192,308,308,647,308,308,308,10,10,10,400,400,400,400,182,400,400,400,318,400,400,400,400
5889,22,22,22,56,560,293,382,89,748,397,397,397,397,672,672,397,226,672,672,397,226,672,672,56,69,69,56,56,397,771,299,38,38,122,122,276,32,32,122,122,5,38,244,244,38,348,153,153,153,153,153,153,153,153,153,153
5890,490,77,339,6,167,64,718,40,771,167,666,122,122,0,292,292,238,292,292,238,238,154,55,749,466,466,466,466,466,466,466,154,154,155,750,750,276,154,154,154,154,154,154,154,154,154,154,56,154,154,56,278,278,278,154,278
5891,386,386,654,571,537,574,199,711,608,537,771,537,608,199,711,711,711,617,720,720,617,720,354,354,422,422,422,711,419,537,711,563,246,246,419,537,537,608,608,608,374,246,246,374,374,374,374,608,608,608,608,374,246,246,246,246
5892,800,306,309,322,43,632,323,388,388,177,327,87,87,521,149,136,100,714,34,665,665,115,309,49,49,372,115,182,207,104,104,313,313,391,391,391,391,391,543,543,543,543,543,391,391,80,543,543,80,543,80,543,80,80,80,80
5893,409,409,40,624,310,747,184,568,156,802,166,707,487,600,568,419,523,724,724,802,724,216,422,419,256,440,802,802,658,34,220,337,53,79,460,272,272,272,272,460,658,220,460,460,83,35,35,35,35,35,35,35,35,35,35,35
5894,799,451,380,345,0,379,543,26,24,462,457,637,247,257,257,257,750,231,309,309,269,269,308,594,236,236,148,195,195,385,361,231,405,318,29,29,29,29,29,29,238,200,113,200,231,329,329,329,329,555,555,329,224,224,224,224
5895,427,427,281,171,184,287,768,385,187,784,601,170,239,30,638,309,309,184,35,114,42,472,184,184,184,184,165,237,237,231,296,296,296,287,296,287,106,287,287,287,137,106,287,287,165,165,165,165,287,287,287,287,287,131,287,287
5896,236,236,215,236,236,64,578,517,236,325,236,236,255,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236
5897,75,571,145,454,195,98,121,111,203,218,330,330,225,550,303,287,250,250,250,250,203,187,131,187,187,273,106,106,366,366,366,366,366,187,366,187,309,366,179,179,179,91,91,255,255,255,255,255,255,255,255,255,255,463,255,255
5898,142,142,330,382,317,156,375,476,61,408,720,35,395,789,789,395,58,58,789,280,754,297,754,754,754,375,375,789,58,794,794,794,414,794,255,789,729,729,714,714,565,248,729,565,565,565,292,40,40,292,390,555,754,523,523,794
5899,106,106,250,595,131,103,651,98,34,28,263,297,572,329,696,34,525,161,185,525,123,34,734,47,734,734,150,150,150,150,257,257,329,329,281,329,161,161,446,161,148,161,696,161,161,161,161,329,329,329,329,329,342,342,329,283
5900,811,36,36,410,192,489,699,502,753,604,420,656,423,770,420,770,701,701,753,604,604,192,420,40,656,604,604,604,604,604,604,604,604,604,604,604,635,604,604,604,604,604,604,604,604,604,499,499,499,499,753,753,499,753,499,499
5901,397,55,377,55,55,291,406,55,59,299,549,397,122,388,276,276,276,276,276,276,276,276,276,74,199,153,153,252,252,278,278,155,278,359,359,155,155,155,9,9,9,300,56,9,9,56,55,9,9,85,85,85,63,55,55,55
5902,721,721,560,496,27,69,282,732,221,353,310,497,497,568,37,141,141,474,126,126,126,141,126,126,109,669,486,669,486,486,669,486,141,782,782,776,782,407,407,486,672,672,486,486,486,486,552,552,552,672,486,776,776,486,486,672
5903,95,318,138,673,663,313,507,79,594,624,53,381,651,780,131,40,140,131,131,131,131,322,68,131,131,40,313,507,381,210,319,319,319,806,806,130,143,367,190,367,367,367,143,143,143,143,143,143,143,143,143,143,143,143,143,143
5904,688,688,583,650,727,7,491,237,64,467,155,215,418,418,418,778,215,10,155,155,586,155,10,7,7,7,7,46,7,10,663,663,663,46,663,54,401,401,401,401,401,401,401,401,401,7,7,7,204,418,681,401,204,7,204,547
5905,166,804,804,736,496,322,274,333,449,794,347,71,9,496,630,630,411,126,736,180,704,323,323,61,314,314,375,248,517,496,236,212,236,251,251,251,143,251,61,434,61,434,61,177,434,434,757,757,434,177,434,434,177,757,757,757
5906,131,385,360,220,61,24,224,121,6,371,169,371,371,166,179,268,28,185,309,224,185,185,24,224,24,224,24,24,24,213,213,239,65,239,111,239,213,213,111,102,203,132,132,132,132,132,372,372,372,213,213,213,213,213,213,24
5907,617,617,313,313,123,429,79,533,527,390,390,513,503,264,503,503,368,364,364,547,364,510,187,287,510,256,495,256,256,256,256,747,156,188,156,156,156,156,156,363,363,363,363,363,363,363,363,363,245,245,245,104,104,104,104,104
5908,652,652,509,254,470,413,101,370,242,31,272,262,262,262,21,21,229,633,784,88,88,383,174,633,633,633,768,158,334,334,334,334,334,768,295,295,158,334,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
5909,793,446,190,166,31,594,232,217,623,40,805,805,231,805,78,78,446,78,40,36,337,36,36,36,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,45,45,45,45,45,337
5910,269,269,380,64,98,9,519,221,85,413,98,98,326,326,98,98,98,98,98,98,98,134,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
5911,611,645,481,677,611,553,675,411,105,728,562,573,710,49,6,274,6,7,308,6,390,730,179,628,628,6,628,628,487,487,487,487,487,487,804,711,451,460,780,460,460,487,487,451,460,460,460,451,451,451,451,451,451,451,780,460
5912,273,273,273,273,273,273,273,273,273,273,273,273,42,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273
5913,208,632,796,43,746,6,479,366,166,766,206,255,773,696,106,721,721,235,419,164,766,164,64,206,427,64,64,64,206,64,440,64,64,64,64,64,64,64,64,64,164,164,164,164,164,164,64,164,164,164,26,35,164,164,164,64
5914,473,612,19,12,32,314,236,629,504,241,126,573,345,629,434,629,434,629,687,127,127,335,241,660,660,687,335,660,335,177,249,653,710,685,710,493,493,653,493,321,710,321,492,249,321,321,321,321,321,492,321,321,321,321,321,321
5915,171,171,590,577,547,290,205,464,568,104,174,224,491,26,174,306,458,323,306,287,389,35,175,458,175,175,175,175,175,172,172,778,562,172,172,172,649,368,172,368,652,323,661,512,512,512,512,727,727,727,389,389,389,389,389,389
5916,623,545,761,761,771,373,535,778,567,535,523,750,553,408,408,408,553,553,535,535,535,172,381,381,377,511,209,77,537,537,674,674,343,448,759,432,674,674,674,442,465,377,777,184,777,537,537,537,537,83,46,397,46,83,83,654
5917,401,484,93,339,526,293,583,319,165,714,319,469,102,80,552,80,80,80,80,318,592,80,80,319,80,319,80,178,592,385,319,319,319,592,592,592,319,462,714,714,714,279,319,319,714,472,319,319,319,319,319,319,319,319,319,319
5918,191,273,417,417,79,51,528,23,397,255,397,139,717,139,139,139,139,86,295,366,366,366,139,139,463,191,366,397,397,397,397,329,366,366,366,213,366,213,213,213,213,366,366,255,366,366,213,23,213,23,23,23,213,23,23,213
5919,155,748,748,137,672,300,9,55,661,155,108,284,284,599,252,794,794,276,2,359,359,359,153,359,2,2,359,771,771,252,406,406,343,406,343,2,2,276,315,315,315,672,300,9,155,300,343,135,135,135,135,135,135,652,135,83
5920,346,530,422,184,55,406,602,413,100,547,735,368,735,338,25,735,622,325,553,553,686,394,394,394,394,91,672,593,167,167,167,167,167,167,630,167,630,630,630,467,595,595,595,622,622,622,622,622,622,622,622,622,16,622,519,622
5921,558,558,30,712,507,506,40,474,101,179,159,599,697,20,286,590,136,198,276,195,719,391,333,333,78,22,22,521,521,521,521,677,521,688,521,521,436,247,247,247,247,688,436,436,247,724,724,720,720,724,677,677,677,677,677,677
5922,775,195,195,187,629,380,44,104,166,401,423,290,166,505,505,423,423,121,121,423,423,423,786,121,719,110,742,509,742,673,673,742,635,89,509,171,509,611,611,696,696,599,599,401,32,106,401,401,401,401,287,387,387,401,401,387
5923,736,736,149,127,366,133,780,549,476,53,131,53,160,794,794,794,53,211,41,794,794,794,794,794,549,794,549,549,448,794,517,160,160,160,160,160,481,160,480,160,160,160,480,647,400,647,647,647,647,420,420,400,400,191,400,400
5924,25,25,358,204,289,422,25,89,107,72,355,553,553,217,55,777,777,259,108,553,553,259,307,59,560,560,74,549,549,549,549,74,549,549,9,122,122,388,388,122,122,276,122,690,276,408,408,408,307,408,408,408,408,408,608,408
5925,255,255,273,654,162,576,116,547,149,606,156,158,158,374,213,213,7,10,292,349,31,60,292,111,111,31,31,31,31,224,158,158,295,295,334,334,334,295,295,27,49,295,295,295,295,111,295,312,312,312,162,162,295,295,295,295
5926,722,722,400,141,257,398,752,612,702,610,400,776,400,423,423,786,780,423,243,423,293,293,225,225,505,492,492,492,685,685,685,685,685,763,225,225,225,225,225,225,49,225,49,49,49,225,225,225,49,49,49,49,49,49,49,49
5927,255,255,655,628,285,255,741,322,494,256,322,24,322,485,252,515,10,10,285,463,515,10,313,224,224,224,322,313,363,363,313,313,313,384,384,384,384,384,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
5928,224,620,620,80,367,65,486,496,742,224,79,555,774,342,555,555,555,229,5,673,800,800,297,297,40,40,620,620,620,652,620,68,196,68,68,68,68,68,68,68,68,82,82,82,82,82,82,82,82,82,82,82,82,349,349,349
5929,507,14,262,630,595,736,316,466,674,408,187,504,363,424,470,432,552,750,750,745,720,526,439,315,433,726,110,253,253,750,84,474,474,506,506,506,506,506,506,506,506,506,506,506,506,176,506,180,180,180,180,176,176,176,176,176
5930,0,232,54,174,161,0,340,695,0,0,224,224,224,224,224,340,340,340,297,191,191,191,191,297,297,191,383,340,383,309,383,383,383,309,309,309,340,309,309,174,340,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297
5931,391,756,168,54,440,602,318,698,491,692,802,371,463,224,476,634,466,184,634,600,541,419,576,634,216,184,216,184,184,184,184,184,184,184,184,184,184,184,184,184,325,184,184,49,247,325,325,325,325,423,325,325,389,389,325,389
5932,526,684,754,526,467,360,130,507,616,513,513,616,616,616,616,184,336,92,616,781,781,747,485,485,112,112,66,66,781,331,605,605,605,605,605,112,112,117,339,112,112,339,571,206,206,206,206,206,206,206,206,339,571,571,571,571
5933,653,807,539,756,54,320,621,54,54,54,54,54,54,54,589,589,589,656,600,54,384,389,54,589,802,54,54,54,54,54,54,54,54,28,28,19,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,384,384,54,54
5934,568,427,682,486,698,476,23,681,681,806,762,241,409,675,768,280,673,741,543,243,208,361,681,243,361,218,334,334,208,754,754,754,754,754,81,81,81,81,308,81,81,40,81,40,218,243,269,269,269,269,269,269,269,269,269,269
