ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55
7798,721,243,374,218,57,517,591,754,301,301,301,699,804,746,754,804,557,119,804,754,784,301,804,804,804,658,804,577,746,584,746,804,804,804,804,804,547,746,746,746,804,282,609,804,515,804,515,804,804,804,804,804,609,515,515,609
7799,262,625,409,728,545,691,340,86,105,88,661,677,456,54,512,54,455,512,54,512,339,718,663,54,142,54,663,54,489,157,489,489,142,54,489,489,54,779,54,727,489,779,779,779,727,779,779,489,727,489,727,727,727,727,727,727
7800,708,730,184,549,9,716,555,22,805,143,685,709,768,157,188,709,709,790,127,593,127,20,434,127,78,356,492,393,103,189,20,613,156,20,156,548,127,314,714,127,104,156,156,156,714,127,184,253,127,382,247,382,247,127,382,477
7801,556,119,490,697,221,48,557,2,172,172,537,608,749,777,71,2,599,332,650,153,599,650,599,71,650,599,365,599,599,737,599,513,586,537,537,599,599,586,599,599,650,599,513,502,571,498,498,599,599,599,571,498,599,599,498,498
7802,245,308,330,303,400,78,94,130,318,560,806,492,275,805,722,597,671,127,127,805,647,647,230,698,685,722,685,698,698,698,698,698,790,698,698,698,698,275,698,698,698,698,698,127,698,698,698,127,698,698,698,698,698,698,698,698
7803,323,448,271,600,180,787,380,7,7,706,777,711,7,689,761,688,545,7,111,7,111,784,435,498,793,498,498,498,793,793,574,793,684,808,418,498,807,723,111,498,498,498,498,498,498,498,732,498,498,498,498,498,498,498,498,498
7804,629,32,317,333,593,293,593,376,13,3,195,509,622,622,422,422,317,659,2,365,376,506,517,777,156,222,488,253,376,301,322,376,376,13,376,376,337,126,376,403,253,356,46,653,126,46,422,689,422,476,46,385,253,253,259,376
7805,421,604,183,183,310,183,421,613,189,229,613,150,421,421,421,421,421,421,421,229,676,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
7806,473,4,45,780,316,403,335,132,380,355,150,66,44,248,376,376,376,211,352,194,107,343,126,390,45,133,377,133,211,45,45,45,4,377,211,4,4,353,377,353,376,613,4,248,133,551,48,295,376,44,295,377,353,676,133,133
7807,411,540,581,792,273,782,523,782,478,407,565,407,648,518,613,565,565,736,803,407,782,680,803,700,804,763,803,680,751,680,580,770,597,601,680,680,680,597,680,680,680,597,680,680,763,580,597,680,580,680,763,680,770,680,770,680
7808,699,455,699,450,184,414,604,788,575,698,788,522,604,604,736,803,677,751,615,604,803,788,751,788,736,751,751,615,523,677,803,615,811,447,447,803,803,751,728,701,728,728,728,803,604,455,728,728,615,523,728,604,604,523,728,728
7809,763,303,811,241,698,652,651,742,522,625,109,587,321,321,321,321,776,321,321,456,481,569,569,581,625,625,625,679,321,575,321,321,321,463,321,321,321,596,321,674,321,321,674,492,321,653,492,685,321,685,674,674,674,674,674,674
7810,700,423,802,801,801,522,458,547,701,702,505,573,522,578,691,522,446,764,709,463,522,522,522,675,625,709,782,578,625,801,522,601,522,677,522,677,522,522,583,677,677,522,522,522,522,522,675,677,522,522,522,677,677,522,677,522
7811,455,760,417,182,698,665,478,218,797,785,784,447,784,194,604,523,708,523,708,523,708,496,699,496,448,385,525,523,720,708,385,604,385,523,496,385,496,496,496,496,496,496,385,407,385,407,701,604,385,496,385,385,701,385,701,385
7812,643,387,174,390,780,243,87,788,455,784,784,556,427,654,788,455,109,788,675,357,696,357,643,357,357,677,604,600,746,619,675,696,601,643,601,691,645,786,603,601,601,786,193,601,210,601,677,801,677,801,522,801,601,633,633,522
7813,79,244,132,1,249,62,681,377,374,7,221,83,221,301,469,469,519,123,77,77,266,781,181,781,380,266,266,266,136,266,268,77,158,92,244,244,301,159,301,9,293,76,76,76,76,159,301,268,244,590,244,229,92,76,168,76
7814,729,701,95,110,573,776,191,682,251,321,613,716,634,716,709,682,780,716,809,809,414,682,416,789,716,576,551,414,499,775,722,414,789,414,551,551,551,551,631,631,709,414,722,551,551,631,631,709,631,708,631,631,631,631,631,631
7815,476,708,303,629,399,685,416,749,543,656,333,560,582,333,496,110,615,451,615,615,457,698,651,51,623,592,615,631,496,650,459,459,715,73,650,459,459,459,615,615,459,459,615,459,615,615,615,650,615,615,615,615,615,615,615,615
7816,600,636,390,208,702,477,274,289,508,285,628,289,552,329,628,289,65,285,170,170,289,741,208,289,289,289,289,289,289,702,702,289,628,811,628,628,289,65,65,289,289,702,289,628,628,65,255,65,65,65,289,65,65,628,65,65
7817,385,30,644,100,588,147,707,514,188,350,572,366,203,501,100,19,390,390,667,572,687,572,601,601,100,100,100,321,100,100,100,601,390,548,350,3,100,100,100,100,601,321,3,100,19,19,19,3,100,390,3,768,100,100,100,100
7818,760,501,791,290,578,134,289,119,4,208,134,134,741,134,134,388,134,134,134,134,134,36,134,134,45,134,134,327,327,134,134,134,134,134,134,372,372,372,134,134,134,607,134,372,134,134,372,134,134,134,134,134,134,134,134,134
7819,797,445,434,701,682,477,804,701,667,660,141,701,420,660,41,510,701,629,722,629,629,629,629,141,701,141,701,701,701,701,446,629,629,701,722,629,722,594,722,446,594,446,446,722,660,722,722,594,722,722,629,629,722,629,594,722
7820,153,776,189,467,543,728,464,753,683,347,584,811,489,584,403,683,811,683,390,390,584,584,664,755,410,804,584,811,811,584,584,501,584,460,811,567,501,811,811,811,811,584,811,811,811,683,811,584,811,755,753,756,811,811,584,584
7821,29,609,280,728,809,255,192,551,802,445,157,683,540,540,528,540,581,770,765,804,540,765,496,687,687,673,455,420,540,540,673,687,673,540,540,540,540,540,540,765,687,540,540,540,776,540,540,540,540,540,540,540,776,540,776,673
7822,162,553,14,793,297,132,713,221,130,517,606,690,114,217,307,747,335,2,527,323,89,323,323,394,333,276,183,181,89,56,810,305,315,394,690,315,315,181,320,89,320,123,89,217,387,299,126,797,320,317,76,217,204,217,352,352
7823,666,422,494,537,418,494,244,354,808,537,498,666,498,494,498,494,494,720,720,720,720,244,244,589,354,494,354,494,498,354,498,498,498,494,498,498,526,666,771,526,666,771,771,408,526,771,506,720,720,498,526,506,506,720,720,720
7824,369,654,204,684,778,406,358,298,234,180,424,215,180,526,215,300,424,422,422,92,422,55,666,422,300,422,422,422,46,229,422,422,422,422,422,422,422,422,526,422,422,180,422,422,422,526,672,422,422,422,422,422,422,422,422,422
7825,590,106,323,545,111,85,274,104,734,735,402,47,734,16,190,190,217,734,622,734,232,734,734,338,740,338,338,16,16,338,16,16,314,734,16,16,16,555,16,735,16,16,713,735,622,735,735,16,735,16,16,16,735,735,16,16
7826,766,787,217,754,354,556,379,527,454,48,291,447,745,206,745,754,480,293,414,550,745,221,414,699,48,753,473,745,368,159,745,610,630,48,754,749,745,646,592,749,526,79,749,787,787,745,586,745,419,592,419,419,592,653,630,79
7827,711,529,62,365,490,599,300,408,750,608,586,690,408,408,470,408,408,490,761,422,470,408,537,408,544,408,180,439,408,408,557,408,439,750,439,408,408,408,424,408,408,761,408,424,408,761,608,408,408,761,686,408,408,408,749,686
7828,786,509,464,509,380,31,213,799,295,30,264,260,162,117,628,117,628,297,260,260,117,255,31,362,791,303,628,30,303,628,303,273,303,252,252,30,32,237,303,404,303,326,287,729,404,357,357,287,357,404,357,357,7,404,404,404
7829,185,313,506,712,28,506,378,570,361,400,400,720,400,578,400,488,488,481,400,481,481,450,533,400,456,303,513,400,400,400,400,654,554,400,464,464,464,400,533,464,496,400,400,48,400,48,489,635,22,400,400,6,618,618,48,22
7830,783,728,804,718,656,599,754,455,389,352,490,749,677,591,456,809,591,368,368,352,368,237,368,595,591,595,502,440,482,591,718,746,26,440,591,440,591,595,595,503,503,368,595,733,503,503,503,503,503,693,503,503,368,503,503,503
7831,735,317,22,583,557,646,376,102,364,196,581,270,306,306,159,159,132,255,380,729,101,3,217,361,361,159,750,380,380,380,222,275,293,89,117,117,361,742,245,509,361,742,742,291,594,291,742,382,222,168,291,509,509,509,364,364
7832,518,572,19,540,206,780,350,611,43,552,797,770,463,504,463,580,504,576,576,784,518,691,758,582,503,717,576,758,784,463,758,253,528,811,463,463,576,576,576,463,580,540,463,657,576,657,657,540,580,463,657,576,576,463,463,463
7833,40,224,578,484,518,136,102,752,291,808,742,337,742,608,723,564,509,108,643,217,643,166,603,234,551,382,780,787,703,212,243,212,243,564,564,730,564,730,275,730,222,212,557,322,275,730,407,217,703,217,275,557,275,275,275,730
7834,38,597,540,580,603,602,400,628,701,365,603,489,603,775,580,775,648,509,489,708,603,473,775,775,580,696,775,696,603,775,603,775,700,696,696,798,696,603,775,669,775,775,775,680,540,556,509,540,775,696,696,696,696,540,540,523
7835,195,254,106,130,75,323,526,309,117,569,6,6,388,105,191,75,296,191,149,662,309,662,662,309,32,360,32,32,162,102,119,191,309,309,98,309,309,339,162,191,149,149,174,706,191,351,191,187,339,148,187,79,191,706,191,148
7836,464,459,432,795,427,494,697,484,697,484,697,661,586,737,527,527,688,527,653,666,571,563,563,719,719,563,586,563,749,448,749,749,749,527,749,553,527,686,724,527,724,527,527,527,527,749,749,527,527,527,527,749,527,527,724,527
7837,713,289,173,379,183,25,652,348,406,544,587,153,402,652,158,8,513,652,353,513,652,422,335,8,135,374,160,417,4,406,353,353,417,660,305,74,652,496,406,421,288,697,690,14,525,288,288,353,353,660,690,545,545,690,690,690
7838,504,498,439,387,311,504,387,209,209,274,74,221,299,401,574,401,599,266,74,33,266,344,422,359,344,74,344,344,344,344,344,401,344,153,344,344,344,344,344,344,344,337,574,344,320,344,9,344,574,108,574,344,344,48,344,344
7839,193,432,622,142,220,315,563,137,394,719,732,315,315,394,526,394,759,406,431,418,431,117,195,777,396,262,331,331,673,331,331,526,431,526,354,104,354,98,135,781,135,104,418,781,394,104,394,135,104,135,394,135,104,104,104,135
7840,133,211,518,414,196,587,456,89,549,367,708,736,224,224,733,478,481,800,216,140,389,540,540,140,303,407,597,540,713,540,540,540,722,540,389,140,722,683,540,515,389,389,389,389,389,389,373,656,389,540,389,389,389,389,389,389
7841,88,409,625,715,675,695,446,247,177,347,15,231,661,665,364,486,166,190,213,541,541,638,578,578,578,210,334,364,364,746,764,389,625,334,665,665,665,665,389,665,665,568,364,568,578,665,665,364,665,665,578,578,665,578,625,665
7842,186,807,761,32,38,663,367,798,608,791,791,365,184,503,495,798,798,798,157,110,798,677,766,515,761,515,801,110,520,520,798,110,110,752,110,110,752,373,577,373,110,110,110,373,752,110,214,110,752,165,110,110,73,73,110,73
7843,648,687,139,192,477,105,515,396,603,192,282,591,53,572,410,410,192,410,436,43,410,437,192,588,105,377,165,165,105,437,540,540,53,675,540,436,149,165,588,673,540,436,673,436,673,149,540,588,436,675,53,540,436,30,149,675
7844,298,562,379,373,503,637,339,637,762,537,274,291,110,787,304,519,383,304,450,717,775,586,717,450,502,808,351,447,416,416,614,804,565,723,565,535,592,216,807,643,377,663,480,351,132,736,691,808,450,808,510,674,510,510,351,130
7845,133,657,373,417,111,645,770,683,134,693,762,679,784,784,671,253,784,784,699,800,687,797,306,797,470,806,674,674,589,806,420,306,650,576,489,699,420,752,445,633,798,687,445,420,420,687,455,687,420,445,633,633,420,633,687,665
7846,354,422,549,313,527,789,326,599,115,735,363,112,363,377,552,320,631,345,123,135,541,545,598,759,654,552,229,759,545,326,759,545,326,545,108,326,229,705,507,507,754,791,426,598,754,754,552,433,754,754,754,433,754,754,754,754
7847,153,562,98,467,791,561,586,593,296,159,84,422,697,501,697,697,714,406,98,98,98,17,141,114,98,771,697,494,697,697,697,114,98,562,656,98,656,238,98,98,697,656,98,98,98,697,134,697,238,697,697,697,238,600,697,697
7848,449,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519
7849,610,704,769,737,700,717,526,479,134,806,182,596,763,769,769,749,364,749,769,709,73,776,709,800,651,749,582,806,749,413,413,413,413,806,749,749,683,651,523,749,749,749,749,582,582,523,594,582,749,523,523,749,523,749,749,749
7850,351,133,45,205,249,189,249,133,636,721,183,126,551,4,676,4,676,248,355,183,248,160,126,297,379,107,316,20,107,379,259,248,676,403,676,355,16,16,16,676,789,126,248,355,126,195,126,126,44,51,48,355,48,48,48,126
7851,679,660,682,351,303,321,775,708,4,594,698,800,708,682,594,551,698,587,742,115,551,421,59,222,186,421,682,682,682,682,682,89,551,760,682,682,496,421,742,407,682,682,682,551,421,682,403,682,682,682,619,619,619,407,631,682
7852,555,132,589,326,602,810,225,514,810,482,643,596,762,488,514,514,514,522,522,514,551,601,798,601,509,572,482,454,726,514,601,514,514,601,514,514,514,536,514,514,514,514,514,536,786,514,514,514,601,601,762,762,514,427,601,411
7853,787,454,119,718,566,490,326,556,657,556,610,717,610,536,536,769,463,653,568,568,610,418,779,695,491,718,610,463,568,769,506,583,506,737,463,463,499,463,463,463,583,463,463,142,463,463,463,463,463,463,463,463,463,463,463,463
7854,536,643,508,712,346,431,318,568,125,686,695,686,708,708,488,788,657,524,453,687,788,578,431,578,578,788,788,788,788,788,788,788,788,788,788,788,788,485,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
7855,175,213,130,712,102,185,248,274,96,570,788,788,788,224,788,788,238,102,224,759,788,788,788,788,98,224,78,788,788,788,788,788,788,788,788,788,464,78,224,224,680,788,224,437,224,437,437,224,224,437,437,437,437,603,603,437
7856,707,170,414,603,346,758,730,762,782,603,603,603,603,603,798,603,603,603,753,603,753,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
7857,665,603,455,665,390,458,709,520,701,677,677,578,603,481,603,798,611,415,603,611,428,603,786,603,654,611,611,611,512,645,611,603,737,708,696,603,611,520,411,708,603,458,603,737,35,603,603,520,458,737,798,520,520,520,603,458
7858,715,643,556,752,459,437,691,515,658,629,536,801,514,661,43,477,741,477,741,477,741,741,741,741,741,477,643,578,578,696,578,477,780,741,578,477,477,643,477,477,477,724,522,695,643,695,629,724,522,578,724,643,726,724,724,780
7859,3,666,668,385,185,267,454,795,93,598,659,28,600,666,623,749,68,22,654,527,527,650,412,799,454,558,571,571,666,527,666,650,574,650,666,749,724,623,749,724,666,724,724,623,666,749,666,666,749,586,662,724,724,662,586,666
7860,668,600,740,494,593,253,101,650,640,62,783,697,697,640,365,365,697,650,640,783,678,55,377,553,365,678,537,424,750,16,418,750,180,566,62,750,62,537,750,583,537,466,750,750,777,62,697,750,777,537,750,750,750,777,697,750
7861,567,805,103,800,97,665,480,578,161,196,211,356,202,205,31,159,126,318,211,720,569,660,319,660,480,480,110,660,660,110,747,660,515,615,480,569,110,787,790,515,515,515,206,776,515,790,515,736,569,515,515,515,515,110,790,569
7862,358,276,186,731,400,398,264,34,377,510,775,224,621,740,647,636,339,636,621,632,509,480,509,621,28,509,632,621,510,28,510,621,510,556,510,510,510,647,621,790,647,621,621,636,636,647,420,621,790,621,647,211,647,211,745,621
7863,804,488,105,550,747,60,452,599,721,608,801,602,492,768,801,512,749,71,592,512,706,184,643,768,499,756,407,471,749,571,717,247,493,614,634,717,768,686,500,717,717,717,686,717,717,717,566,768,717,495,500,721,673,686,717,788
7864,669,378,268,578,591,555,518,581,227,411,260,93,747,614,411,378,293,581,227,378,378,378,411,227,227,227,227,411,227,227,78,227,411,411,227,227,411,276,227,411,524,411,540,614,540,208,524,120,399,614,477,290,477,477,477,477
7865,569,462,580,284,807,600,30,320,586,652,792,10,664,431,121,547,129,505,583,157,657,113,46,289,644,83,7,83,807,644,657,83,370,127,139,83,250,83,250,139,139,664,83,83,250,501,510,510,139,664,321,231,501,350,139,83
7866,356,285,678,682,556,413,690,190,194,584,702,115,390,115,321,321,321,181,321,51,321,330,143,177,143,143,757,177,804,517,181,143,804,288,321,804,321,321,321,321,321,321,804,249,249,321,249,177,321,804,321,249,321,115,115,36
7867,487,160,626,500,370,429,165,277,638,510,409,706,671,409,764,62,210,409,504,538,538,487,487,634,614,463,463,409,463,463,634,463,409,487,614,487,26,487,782,782,614,614,614,614,487,782,614,614,614,486,782,782,614,614,614,614
7868,480,668,128,75,682,499,803,434,701,786,786,518,701,701,582,518,582,604,604,674,650,701,615,803,685,693,751,582,500,500,702,500,650,582,500,693,500,702,500,700,702,702,500,500,500,500,500,581,581,500,478,500,500,478,500,500
7869,345,801,159,556,264,578,792,789,514,696,811,811,720,806,806,556,675,749,806,806,806,695,695,806,806,638,509,638,578,749,701,749,695,749,518,518,509,454,806,578,509,518,578,638,806,509,423,479,454,509,578,691,453,453,479,453
7870,510,5,308,758,584,572,597,364,49,624,580,667,601,601,601,667,698,667,667,667,667,576,657,576,100,671,793,667,698,710,576,321,576,576,730,710,698,698,698,698,321,730,730,730,730,730,698,730,730,730,730,730,730,730,730,730
7871,691,580,0,451,500,434,221,551,409,536,643,477,485,485,709,409,477,725,725,539,485,809,809,809,558,568,451,802,578,568,486,677,539,809,539,540,486,762,636,539,705,705,762,679,679,705,679,762,485,636,679,636,485,636,636,636
7872,71,811,744,578,243,741,186,310,645,400,21,645,803,809,803,463,431,727,794,547,794,762,794,794,588,547,547,794,36,794,794,794,794,794,764,751,671,809,522,547,806,547,554,794,416,554,445,416,806,806,806,547,554,668,515,806
7873,559,563,498,749,574,759,245,572,563,563,654,521,563,563,557,563,563,563,563,563,563,563,563,697,563,563,563,563,439,571,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
7874,563,749,448,747,571,754,563,498,711,563,439,549,711,557,439,563,545,563,711,484,563,563,448,448,448,563,563,563,563,563,563,563,563,563,563,563,563,759,563,563,563,448,563,563,563,563,639,563,563,563,563,563,563,563,563,563
7875,448,439,563,298,549,557,719,563,802,802,527,802,802,563,527,563,563,521,563,197,563,563,751,563,563,563,563,563,563,563,563,563,563,563,749,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
7876,543,10,205,337,248,283,539,699,594,218,613,218,588,588,543,588,446,532,588,218,532,588,588,532,532,532,532,532,588,207,207,588,588,588,588,588,177,79,543,525,543,588,543,543,757,543,207,543,543,588,207,42,35,543,588,577
7877,458,148,648,608,295,295,382,308,325,270,515,346,308,729,319,319,308,555,139,145,319,380,555,269,306,269,269,195,319,269,555,269,145,161,555,145,139,327,145,327,139,327,139,139,327,139,139,139,139,327,139,139,139,73,145,139
7878,400,569,356,540,635,551,513,178,701,607,618,722,417,417,508,417,142,423,657,508,657,657,434,417,86,794,434,423,423,423,657,423,657,657,657,423,657,607,794,657,794,657,794,657,794,508,508,657,794,607,794,794,177,657,607,794
7879,578,60,590,25,171,164,736,631,471,323,619,166,274,215,83,326,489,674,326,326,674,215,209,586,678,394,20,468,394,394,590,106,326,394,357,326,357,632,326,326,326,326,326,320,170,363,170,186,167,394,326,8,8,323,334,326
7880,794,353,85,394,753,92,259,417,119,278,496,421,71,403,403,351,543,459,459,459,595,317,259,317,159,297,297,590,32,472,99,704,107,84,183,795,270,333,333,333,317,459,316,99,333,99,99,316,316,99,403,403,745,13,745,694
7881,62,749,672,385,71,433,766,726,435,470,435,470,470,428,640,537,153,461,470,511,419,247,589,470,537,769,439,773,665,321,576,470,103,416,103,319,416,576,319,319,428,416,797,615,428,428,565,428,773,205,398,416,773,608,247,571
7882,757,403,356,752,403,730,801,740,194,107,370,231,183,694,70,629,629,133,133,671,168,113,355,671,85,258,304,278,168,605,469,338,629,338,152,319,403,304,469,161,304,152,304,304,629,690,338,16,690,469,304,304,469,469,469,161
7883,566,180,498,83,537,249,380,599,660,85,697,688,2,541,624,541,461,650,624,697,2,315,561,750,89,483,424,424,193,542,332,537,424,732,193,424,71,313,424,424,537,424,424,424,193,424,120,424,424,424,424,424,537,424,424,193
7884,424,654,750,599,658,586,312,320,574,537,393,450,418,666,519,535,450,180,402,646,686,313,566,583,180,519,206,504,16,365,750,761,527,382,549,605,537,646,498,750,646,608,750,2,490,750,608,608,646,466,646,622,622,608,652,622
7885,244,337,471,44,69,778,681,246,748,394,549,246,560,358,361,397,307,560,411,657,560,247,450,535,173,778,552,748,560,478,560,560,778,535,535,535,748,524,48,657,471,353,560,471,289,657,623,289,22,20,22,22,289,289,289,22
7886,22,673,509,691,354,571,171,727,366,418,590,464,142,737,737,737,558,482,726,519,482,775,683,610,295,366,366,791,472,490,490,592,792,490,801,801,801,779,616,779,538,538,801,582,464,464,464,506,506,801,509,602,536,413,602,194
7887,482,387,527,315,646,527,545,592,571,558,558,783,243,736,502,479,485,755,789,469,696,413,193,413,135,765,298,464,807,298,504,736,737,565,22,648,737,247,654,737,28,610,28,654,27,737,220,737,737,507,162,737,507,470,808,60
7888,688,585,498,545,763,619,69,566,639,639,490,639,490,636,639,545,571,490,507,507,545,545,545,561,561,432,561,561,545,418,561,639,435,561,561,638,639,808,639,561,638,545,638,638,638,561,638,561,639,561,638,433,561,561,654,654
7889,165,545,721,691,724,706,472,407,686,451,409,691,803,453,522,633,210,409,775,409,691,775,508,500,674,775,468,803,536,674,803,674,632,468,803,632,803,457,500,457,457,500,633,633,457,500,500,500,500,500,500,500,457,500,500,500
7890,749,735,210,448,663,395,129,761,689,689,689,58,761,630,724,689,739,130,505,586,586,787,689,320,111,498,261,689,608,261,599,689,261,652,689,432,652,542,749,439,599,529,527,689,689,689,527,689,574,689,689,689,432,527,599,689
7891,197,20,695,231,801,543,245,501,31,231,468,7,28,220,464,501,651,334,784,583,658,334,665,24,24,464,468,7,468,197,468,724,283,784,468,468,688,132,724,7,724,505,568,460,568,708,104,724,708,724,468,801,468,468,708,708
7892,722,549,557,690,40,694,275,84,200,485,578,779,717,610,508,200,474,200,200,600,200,436,275,200,513,790,719,205,719,200,200,716,716,110,610,602,200,724,586,762,724,610,448,724,724,110,724,610,696,716,724,586,724,651,716,716
7893,623,732,586,54,105,531,611,479,692,549,220,206,668,726,726,639,668,799,585,642,668,437,469,586,586,437,642,586,642,586,586,586,642,623,586,586,642,586,586,586,586,586,586,574,623,586,724,586,586,642,586,586,623,586,586,586
7894,256,335,19,548,66,753,110,748,168,190,168,89,647,748,227,314,96,96,421,278,421,353,72,22,652,133,314,356,473,421,735,421,421,421,735,421,421,421,22,473,22,65,285,676,22,355,66,421,22,168,22,22,22,305,66,676
7895,690,690,310,403,493,800,380,399,489,293,380,333,107,428,619,317,4,355,159,480,583,630,293,583,293,53,583,414,583,196,230,638,506,293,701,558,506,800,558,638,109,182,638,803,797,701,638,558,638,109,797,776,701,638,701,701
7896,333,549,318,275,51,549,434,305,407,230,654,196,126,651,293,709,701,13,318,51,438,278,549,270,157,476,305,293,549,709,293,270,709,99,230,709,375,375,763,375,763,13,157,293,293,763,489,745,345,709,763,763,763,763,763,428
7897,623,599,718,559,84,763,584,312,464,492,522,805,490,799,504,504,457,742,663,522,504,471,802,490,471,457,457,490,482,482,490,504,482,471,490,724,724,693,566,799,724,490,559,490,519,559,559,470,482,719,493,482,482,483,470,482
7898,661,447,391,692,51,447,651,303,715,523,484,583,484,436,484,504,583,745,375,513,375,447,802,416,802,476,416,480,790,615,411,416,510,416,790,427,809,752,638,752,752,623,719,719,809,411,719,724,724,719,719,719,724,724,724,719
7899,31,340,111,597,559,347,432,697,780,285,309,309,104,60,147,60,570,448,448,662,448,662,732,732,60,385,60,84,600,269,732,603,309,389,423,389,269,35,423,385,385,450,385,450,450,269,374,30,269,423,269,269,450,334,450,269
7900,604,691,318,615,626,248,437,364,604,691,700,505,604,604,601,803,811,604,604,604,604,604,803,604,604,793,793,793,793,793,604,793,793,701,793,604,604,604,803,803,803,793,793,793,803,604,604,803,793,793,650,793,650,604,793,708
7901,78,700,604,230,601,19,451,806,492,492,604,797,451,604,604,604,500,793,793,492,604,793,698,793,604,604,604,793,604,604,604,522,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604
7902,712,501,695,36,43,578,770,770,691,420,725,407,407,407,538,447,407,656,533,478,403,79,782,517,804,403,403,510,403,470,510,403,11,782,510,500,403,11,500,755,755,811,755,500,510,11,11,500,500,755,755,755,11,500,11,274
7903,289,123,810,674,111,451,493,741,325,496,481,224,671,273,390,797,274,364,364,648,797,109,109,671,685,722,722,264,539,752,273,321,710,752,216,474,273,770,273,273,752,769,377,674,714,377,377,216,722,273,128,321,698,722,674,674
7904,698,620,388,151,214,206,133,572,363,745,391,211,84,794,572,44,694,314,805,805,44,152,133,704,299,146,595,612,32,196,32,763,159,353,590,130,333,118,118,114,632,333,333,351,351,338,338,333,333,333,338,333,336,333,333,333
7905,252,278,397,153,777,33,705,401,370,136,155,608,343,229,343,343,447,153,155,284,343,155,343,397,359,491,155,180,778,343,406,778,55,652,55,343,77,778,55,406,55,300,55,300,55,300,55,55,55,55,55,55,302,55,55,55
7906,537,553,439,303,387,747,806,578,578,578,427,578,586,586,504,610,803,726,726,619,726,726,656,485,439,726,600,623,504,485,412,623,643,500,610,500,600,623,623,623,600,504,726,610,578,726,490,500,500,500,504,504,504,504,504,500
7907,245,643,802,504,85,305,438,408,110,720,720,474,142,142,661,720,720,662,317,317,479,590,421,590,196,322,142,180,317,142,317,317,479,156,661,661,142,661,661,661,661,661,317,661,661,661,661,661,661,661,661,661,661,661,661,661
7908,469,799,666,4,512,748,509,526,54,504,639,106,106,106,748,504,605,106,521,697,755,634,750,449,253,750,750,750,750,750,595,449,595,439,750,496,496,504,496,496,750,496,496,750,496,496,496,750,496,496,496,769,769,496,496,496
7909,402,408,585,413,56,377,535,488,522,634,726,470,799,406,602,406,504,504,504,799,504,749,504,610,536,610,536,610,500,566,500,566,492,721,490,500,566,585,500,504,536,536,536,504,504,500,500,536,726,536,500,500,504,500,504,500
7910,654,688,516,546,545,503,20,498,761,761,111,111,777,482,418,482,549,111,482,750,482,650,419,719,214,750,119,482,482,684,482,419,482,450,781,719,482,788,482,719,598,598,719,519,719,559,482,598,719,719,448,482,482,482,448,448
7911,635,693,206,602,491,437,522,35,53,274,784,223,665,712,636,621,633,601,784,712,607,171,770,784,712,416,784,712,523,712,712,724,784,621,712,621,712,665,621,621,621,633,621,665,712,621,458,621,621,621,712,458,621,458,621,621
7912,745,127,468,776,716,468,496,752,494,434,412,321,423,789,115,686,789,657,115,434,390,423,689,709,390,390,797,434,572,390,390,390,794,177,575,789,789,789,390,709,115,789,709,789,390,709,321,709,709,709,709,789,789,626,789,789
7913,677,804,758,724,147,665,703,715,703,243,400,613,157,752,636,645,613,753,58,785,364,476,476,785,780,699,699,763,763,763,473,763,674,476,785,763,699,763,763,699,763,157,763,763,699,699,745,763,763,699,745,745,763,793,745,745
7914,481,103,222,480,240,160,493,101,417,36,272,385,794,241,248,143,620,783,613,143,613,471,587,51,407,597,631,709,434,434,222,142,619,417,687,321,572,734,660,109,115,660,709,222,89,760,407,597,434,597,722,594,108,594,434,597
7915,727,71,791,0,46,664,780,135,284,664,749,771,516,85,85,284,299,85,284,274,209,557,284,17,209,284,284,284,209,209,209,209,266,284,284,302,302,69,209,209,209,266,266,209,266,544,266,266,302,302,266,302,302,302,302,302
