ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56
8924,231,67,716,677,575,575,575,575,575,575,575,575,575,801,801,801,801,691,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
8925,347,12,638,437,437,443,443,471,471,471,471,471,539,539,717,717,450,797,423,700,797,797,797,797,797,797,797,797,797,797,486,486,486,509,509,509,509,509,509,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638
8926,53,320,402,575,679,679,505,505,505,505,505,699,760,699,679,751,523,751,751,480,480,480,480,480,775,775,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,775,775,775,775,468,468,468,468,766,766,810
8927,368,399,382,630,622,780,13,13,13,673,373,186,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,605,605,605,678,678,678,678,678,678,678,678,678,678,605,605,605,605,605
8928,270,690,690,230,132,132,181,181,393,393,393,189,189,189,189,189,189,416,416,416,416,651,651,651,651,651,651,651,651,651,651,651,747,747,747,473,473,473,473,473,473,473,473,473,473,578,578,578,538,538,538,538,538,538,538,538,538
8929,231,120,679,679,679,129,16,568,345,345,780,780,780,780,780,745,745,745,763,712,712,712,775,727,727,727,727,727,727,407,407,407,407,407,407,727,727,727,727,805,805,805,805,805,805,650,650,650,650,650,650,650,650,650,650,650,650
8930,261,100,671,490,490,347,347,810,810,810,787,787,787,787,787,660,766,561,561,561,561,789,789,789,702,702,702,702,702,702,702,702,680,680,680,680,680,680,680,680,701,701,701,701,701,701,701,701,701,701,671,671,671,671,671,671,671
8931,53,345,626,762,762,618,618,555,555,555,496,496,568,624,568,727,707,707,707,663,663,677,677,677,677,782,782,782,782,806,806,806,806,806,806,806,806,806,806,714,714,714,714,714,714,714,758,758,758,758,758,758,758,758,758,758,758
8932,27,132,762,421,637,637,177,177,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
8933,53,177,625,471,354,794,794,794,794,794,794,485,485,560,478,478,478,478,478,478,478,478,794,794,793,793,793,793,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
8934,90,413,28,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
8935,53,19,19,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,810,810,585,585,585,585,703,703,703,540,648,648,648,648,648,648,648,648,648,648,648,648,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540
8936,166,40,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
8937,347,553,529,553,439,439,439,553,553,408,749,498,749,749,650,650,650,432,432,432,432,432,432,432,432,732,519,519,519,519,590,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498
8938,53,299,23,693,693,693,253,253,253,253,479,479,485,485,679,679,712,712,712,712,712,712,484,484,484,484,484,484,484,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,450,450,450,450,704,704,704,704,704,704
8939,365,556,246,597,593,593,691,273,273,313,313,313,161,161,373,107,338,338,118,118,55,55,55,55,55,55,55,55,55,55,530,530,530,530,755,755,755,755,466,466,466,466,689,689,689,692,692,692,692,692,692,692,692,692,692,692,692
8940,261,321,728,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
8941,367,67,413,594,775,775,775,775,522,696,626,626,626,423,423,423,423,423,423,423,457,457,457,457,457,687,687,687,687,423,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584
8942,53,342,342,342,613,613,794,576,474,474,474,474,474,474,722,722,607,607,671,671,671,660,660,660,660,660,660,769,769,769,657,657,657,657,657,657,657,657,657,657,657,657,576,576,576,576,576,576,548,548,548,548,548,548,548,548,548
8943,347,154,77,711,652,408,108,439,586,586,600,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553
8944,309,244,783,68,68,68,454,454,454,454,454,454,454,454,610,610,610,513,737,737,737,737,737,737,737,432,432,432,432,432,432,432,519,519,519,519,519,519,519,519,435,435,435,435,435,435,697,697,697,697,697,697,697,697,697,697,697
8945,53,261,149,755,755,755,312,51,51,51,515,515,411,411,411,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677
8946,231,143,143,416,476,9,9,9,9,9,20,720,450,462,195,35,35,53,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
8947,393,322,377,284,284,284,275,284,284,790,14,14,14,336,336,624,624,624,24,24,24,24,24,24,24,754,754,781,781,781,652,652,652,652,652,652,652,652,506,506,506,506,506,652,652,652,652,652,652,652,652,652,652,652,519,519,519
8948,261,28,26,753,249,633,633,633,633,633,691,453,453,453,753,753,753,636,636,693,693,693,693,693,693,693,693,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445
8949,91,686,526,526,526,526,448,448,557,557,608,608,608,537,537,498,498,537,537,585,585,585,585,546,546,546,546,546,546,546,546,546,422,422,571,571,571,571,571,571,571,571,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661
8950,46,243,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779
8951,80,537,462,315,315,315,592,592,592,592,498,498,498,498,498,498,529,529,529,529,529,529,529,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537
8952,261,205,287,689,724,724,683,423,680,680,802,556,500,500,556,658,658,658,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793
8953,376,124,574,504,484,373,479,791,559,498,110,110,110,110,623,623,623,623,623,568,568,568,568,600,600,600,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592
8954,53,203,389,663,457,457,788,788,788,788,643,643,643,536,536,536,536,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
8955,231,368,758,618,618,618,618,533,533,533,533,540,540,540,613,728,728,728,728,728,728,728,728,416,416,416,416,416,416,416,416,416,416,416,569,416,416,416,416,416,416,416,416,657,657,657,657,657,657,657,657,572,572,572,572,572,572
8956,261,27,220,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558
8957,368,149,810,782,505,505,505,505,381,381,671,671,671,803,803,803,693,540,803,803,722,722,722,722,722,722,481,481,481,481,547,547,496,496,496,730,730,730,691,691,691,691,691,691,691,691,691,420,420,420,420,420,420,420,420,420,420
8958,261,366,140,502,673,427,427,0,0,0,0,0,0,0,408,408,791,568,568,568,568,568,568,568,591,793,793,606,606,606,606,606,606,606,606,606,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
8959,53,387,217,75,75,586,586,586,204,210,210,440,166,688,688,688,688,684,498,498,498,498,498,652,652,652,498,498,498,498,498,498,498,498,498,498,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808
8960,231,368,455,354,368,368,354,547,455,700,54,536,726,726,726,437,437,467,467,467,778,521,521,521,521,521,521,521,610,610,610,610,610,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697
8961,245,489,418,521,563,563,563,563,563,563,563,563,563,563,563,563,571,571,666,666,666,666,666,666,666,666,521,521,521,521,521,521,521,521,521,521,521,521,521,521,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749
8962,261,175,611,751,575,575,575,575,575,575,611,611,611,611,703,703,703,517,517,517,517,809,809,420,420,420,420,766,766,766,766,766,766,766,766,766,766,766,683,683,683,683,683,683,683,683,683,753,753,753,753,753,753,766,766,766,766
8963,66,99,114,133,434,434,191,760,760,760,760,760,230,230,751,416,416,751,751,505,505,505,708,708,708,708,708,708,708,708,708,708,753,753,453,453,453,456,456,456,456,456,456,456,683,683,683,683,683,683,683,683,683,683,683,683,683
8964,368,265,253,408,408,240,240,424,623,623,519,519,519,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
8965,38,38,35,35,35,157,157,157,353,353,355,676,355,766,208,208,208,208,105,105,105,576,701,701,701,576,576,576,591,591,591,591,591,591,591,591,591,488,488,488,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592
8966,53,62,591,591,274,274,274,274,244,108,62,450,427,439,439,433,433,433,433,433,433,431,718,718,718,718,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
8967,166,732,207,328,529,791,791,654,654,519,519,519,498,498,498,498,498,498,498,498,467,467,467,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
8968,261,383,170,497,497,389,173,173,689,689,695,747,747,389,695,695,695,695,695,695,727,727,727,747,747,747,747,747,747,747,747,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
8969,347,260,339,339,383,383,383,383,383,383,285,285,285,170,137,137,31,31,31,659,659,659,659,493,493,637,539,539,539,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,493,493,493,493,493,493,493,493,493,493,493,493
8970,261,127,17,682,447,620,110,110,110,110,48,48,322,803,803,789,789,789,789,789,789,715,715,715,715,715,715,715,715,715,715,680,680,515,515,515,515,515,515,515,515,515,515,515,715,715,715,715,715,715,715,715,680,680,680,680,680
8971,53,10,6,712,689,689,689,689,689,463,463,237,758,458,737,737,737,737,486,658,658,658,658,658,658,658,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
8972,53,368,31,569,173,173,173,173,754,754,754,754,754,754,423,423,423,423,423,423,423,423,423,423,423,423,423,423,700,700,700,700,700,700,700,700,700,700,700,700,700,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
8973,171,732,408,711,711,422,422,743,743,743,529,529,529,529,537,537,537,537,537,537,537,537,732,732,529,529,529,529,529,529,529,529,529,553,553,553,553,553,553,553,553,553,553,553,553,529,529,650,650,650,650,650,650,650,650,650,650
8974,323,345,788,578,578,450,450,450,450,450,450,686,686,686,490,593,593,593,593,593,593,593,593,593,638,638,638,638,638,638,638,638,638,638,638,638,638,638,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,638
8975,292,315,315,592,537,537,592,386,126,126,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
8976,368,162,697,697,697,638,638,418,418,439,439,545,545,545,545,545,545,418,719,719,719,719,719,719,719,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737
8977,53,359,127,468,451,468,468,468,468,468,691,691,667,509,667,667,667,667,667,667,708,708,708,708,708,708,708,708,518,488,488,488,488,488,488,488,674,674,674,674,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
8978,368,280,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
8979,174,393,352,352,126,126,126,126,34,34,221,22,22,22,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
8980,53,88,109,569,135,458,458,250,250,684,93,93,93,93,93,12,79,458,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
8981,261,357,463,407,798,647,581,380,380,722,691,691,691,691,660,660,660,569,569,671,671,671,671,671,671,671,671,671,671,177,177,177,177,177,548,548,524,524,524,524,760,576,576,576,576,576,576,760,760,760,671,671,671,629,629,629,629
8982,161,233,638,123,636,636,636,673,673,673,673,758,758,667,667,667,667,667,667,770,463,463,463,463,463,463,655,655,655,655,655,655,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764
8983,261,352,29,339,671,186,182,445,445,445,401,401,807,807,807,481,766,766,766,699,699,699,699,699,699,699,699,699,699,699,699,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
8984,347,310,769,427,427,747,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435
8985,53,59,400,728,434,434,207,203,203,203,459,459,790,790,790,790,636,782,782,669,669,669,669,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468
8986,203,90,295,295,725,260,260,675,675,810,810,810,528,528,477,477,477,613,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508
8987,77,76,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
8988,368,170,284,255,19,19,293,643,643,730,522,675,675,675,675,636,636,677,677,515,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715
8989,261,311,157,249,602,602,271,271,271,271,651,651,651,261,261,597,597,658,658,658,658,658,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658
8990,261,261,287,269,471,471,471,471,194,194,477,477,477,477,477,477,687,411,411,411,411,411,411,411,736,736,736,736,736,736,736,736,736,736,736,411,411,411,411,411,411,411,411,411,411,411,651,651,651,651,651,651,651,651,673,673,673
8991,368,241,348,803,400,786,786,254,254,254,254,254,520,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
8992,53,321,554,554,554,554,554,554,554,554,478,478,478,478,478,478,725,797,797,447,447,447,685,685,685,789,789,789,773,773,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,728
8993,53,368,560,560,274,680,680,769,769,769,769,769,769,510,510,134,134,134,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
8994,368,387,217,217,360,360,244,244,200,200,200,200,570,570,570,339,339,651,651,651,651,651,609,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
8995,161,106,206,206,9,17,9,9,668,633,633,633,426,610,610,610,610,610,610,610,610,638,638,638,638,638,638,791,791,791,791,474,474,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638
8996,231,321,619,619,630,630,504,504,224,365,382,53,53,53,53,53,509,509,458,458,458,458,458,651,651,651,455,455,455,455,455,455,455,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797
8997,368,3,7,483,748,748,748,810,810,94,94,94,561,492,717,492,492,492,492,492,656,656,788,788,788,504,504,504,504,504,504,504,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,802,802,802,802,783,783,783
8998,90,377,519,519,519,519,519,519,311,608,608,608,608,553,498,498,498,498,557,519,519,519,537,537,537,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
8999,53,111,578,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
9000,323,373,566,755,662,662,662,662,608,608,608,719,719,719,600,600,600,600,600,600,600,600,600,600,600,464,464,464,464,464,464,464,464,464,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
9001,368,379,696,612,801,754,769,769,630,630,630,630,644,788,788,644,644,789,789,789,789,789,789,696,437,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
9002,166,255,442,442,442,442,646,646,646,646,777,777,777,422,422,422,422,422,422,422,422,422,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684
9003,53,247,271,547,717,184,287,521,521,566,392,769,769,769,620,620,620,620,620,620,620,620,620,620,769,769,769,806,769,539,539,539,539,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,576,576,576,576
9004,231,269,590,357,740,689,689,590,590,590,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
9005,28,337,203,512,512,809,792,792,792,10,506,506,195,195,578,578,578,578,578,132,132,132,132,132,132,236,236,236,236,236,236,713,713,713,713,759,759,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
9006,176,299,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
9007,347,317,329,190,190,370,370,395,594,594,594,594,594,594,594,594,594,594,594,584,584,722,722,722,722,722,722,667,667,667,667,667,667,667,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,736,736,496,496,496,496
9008,231,189,756,756,756,811,756,756,756,756,445,445,445,457,457,457,457,457,457,500,500,500,500,500,500,457,457,457,457,604,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
9009,261,321,141,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
9010,231,309,88,507,615,589,589,303,695,432,432,432,432,432,706,706,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761
9011,80,184,413,413,413,413,46,46,46,535,535,535,535,408,537,424,424,424,563,563,563,563,563,711,711,711,711,711,791,791,791,791,791,791,791,791,454,454,454,454,454,454,454,454,454,454,454,454,454,454,435,435,435,435,435,435,435
9012,231,293,371,295,515,515,54,691,691,691,691,722,691,691,691,691,691,715,715,715,725,725,725,725,725,725,725,691,691,691,691,677,677,677,677,677,677,677,677,677,677,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636
9013,367,382,49,583,583,583,583,583,423,423,601,655,655,655,655,656,514,514,514,514,514,514,514,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725
9014,166,206,124,735,735,735,735,735,735,360,130,130,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
9015,130,154,492,508,769,335,335,335,631,631,631,631,631,776,575,575,682,679,679,679,679,679,679,679,679,679,579,579,579,579,579,579,579,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625
9016,161,298,285,142,142,28,309,379,379,379,379,92,432,432,432,432,432,432,432,432,432,432,432,432,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549
9017,261,287,211,558,656,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558
9018,95,8,809,809,451,798,247,247,100,547,547,547,547,547,717,717,717,717,524,524,524,524,524,524,572,572,572,572,572,572,572,572,572,572,572,572,572,572,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,615,615
9019,176,304,387,801,801,801,782,782,253,802,802,802,802,682,742,579,579,727,727,727,727,459,459,459,459,459,459,459,459,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708
9020,367,345,413,487,663,427,427,455,455,455,592,416,416,623,623,674,674,674,674,674,674,633,633,450,450,450,450,450,413,737,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
9021,347,305,620,259,108,108,168,168,768,768,205,205,374,374,492,811,657,657,657,657,508,508,508,508,508,508,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,471,471,471,471,471,471,471,471
9022,368,31,216,592,799,799,799,799,7,482,482,482,482,427,427,427,427,427,427,427,427,504,504,504,507,507,484,484,484,484,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,722,722,722,722,722,722,722,722,722,722,722
9023,53,390,348,348,770,770,770,770,770,633,633,633,633,685,651,651,792,792,633,633,633,633,633,633,633,633,633,633,633,633,633,633,648,648,648,648,648,648,648,648,648,473,473,473,473,473,473,473,473,473,473,473,473,680,488,488,488
9024,53,121,79,569,569,569,501,501,501,712,712,712,712,712,712,712,420,420,412,412,412,412,691,691,691,420,420,420,420,420,420,712,712,712,712,712,712,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647
9025,347,741,741,741,741,130,130,190,572,428,736,139,139,342,342,342,581,581,523,523,523,549,769,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620
9026,261,198,153,80,80,80,80,44,44,373,373,624,624,624,624,275,275,676,345,345,333,333,333,333,333,333,690,690,690,476,476,476,476,476,421,421,421,421,421,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476
9027,12,213,252,154,262,153,9,9,9,469,469,469,469,735,735,735,735,735,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469
9028,231,69,351,351,377,668,720,720,527,788,788,788,788,788,788,788,799,799,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
9029,206,33,424,439,598,598,598,419,519,519,519,519,519,519,519,519,519,519,519,519,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
9030,53,285,285,285,668,668,668,800,610,610,427,510,728,728,144,144,455,457,457,325,325,325,325,325,325,325,83,83,148,148,148,148,148,148,148,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548
9031,261,20,180,610,610,187,282,282,187,223,223,463,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658
9032,261,311,512,311,598,791,634,778,809,440,418,389,389,486,413,547,788,788,788,788,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
9033,53,179,105,153,176,176,176,357,105,106,106,285,673,673,673,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
9034,393,174,449,280,243,585,585,585,585,585,624,624,624,407,407,751,751,751,751,722,722,722,722,722,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
9035,53,7,781,369,369,667,245,245,580,682,760,378,378,82,82,82,82,740,314,314,622,622,622,678,678,678,678,678,678,678,678,678,678,678,735,735,735,735,735,469,469,469,469,469,469,469,469,469,622,622,678,678,678,678,678,678,678
9036,398,260,713,713,713,657,548,548,548,548,548,548,548,455,455,455,792,797,797,797,797,770,770,770,770,770,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455
9037,12,66,342,342,751,455,702,700,100,100,700,550,550,550,550,702,702,702,702,413,413,413,413,413,413,413,532,532,532,532,532,532,532,532,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,744,744
9038,231,293,468,32,608,243,78,673,740,740,551,551,414,573,414,635,635,635,407,407,407,780,780,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468
9039,161,432,432,648,424,184,342,342,182,182,500,500,207,257,257,257,257,613,78,78,78,613,613,613,730,730,730,730,730,730,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673
