ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56
8894,416,609,191,264,139,543,576,806,806,806,806,429,806,576,576,429,806,806,429,416,806,806,806,806,806,806,572,572,569,572,773,773,572,572,773,572,773,773,773,572,657,773,572,572,773,572,615,572,572,615,572,773,572,773,806,773,773
8895,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
8896,376,613,195,222,604,800,456,459,653,805,809,453,634,634,453,515,780,753,417,453,515,515,780,805,480,597,515,515,459,636,636,459,636,481,456,481,515,636,636,515,481,597,636,515,805,481,780,786,515,751,751,481,780,786,481,515,805
8897,17,683,425,548,492,415,451,492,804,804,804,423,804,522,653,522,423,423,584,451,495,584,584,752,454,568,584,804,811,752,752,752,752,804,804,804,804,804,752,804,752,804,804,804,804,752,804,752,804,568,752,752,752,752,752,752,752
8898,585,805,705,483,653,561,561,805,630,788,788,663,663,663,766,679,706,706,706,663,706,679,679,706,782,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,787,679,679,679,679,679,706,679,679,787,787,679,787,787,679,679
8899,683,7,508,645,800,705,680,717,747,722,722,691,691,747,747,736,634,764,505,722,691,722,722,722,722,722,747,722,722,722,691,722,722,722,722,722,722,722,722,722,451,722,722,451,722,451,788,722,752,722,730,804,804,722,722,803,722
8900,487,30,741,675,748,665,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,627,748,631,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
8901,642,586,449,711,711,711,408,732,454,454,711,711,711,484,711,484,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,791,711,711,711,711,711,711,711,711,711,711,711,711,791,711,711,711,711,711,711
8902,586,245,245,759,498,652,593,761,553,454,549,454,537,537,537,537,537,408,408,537,408,408,600,563,408,408,408,454,408,408,408,422,563,454,662,424,630,563,519,454,454,454,454,592,454,454,519,454,592,454,454,630,454,454,454,600,600
8903,514,772,719,558,639,639,452,558,639,639,639,639,639,452,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639
8904,346,496,434,560,459,687,554,459,668,811,553,619,511,811,654,619,619,785,768,768,768,768,768,768,768,768,768,768,768,565,768,768,768,619,594,619,483,619,619,619,768,768,768,623,617,809,768,768,768,768,768,623,617,619,653,619,768
8905,458,583,702,139,673,518,53,203,203,342,569,429,429,429,569,773,569,657,429,595,657,477,429,477,446,657,773,429,657,446,446,773,477,657,446,657,477,477,477,446,569,773,477,477,446,446,446,572,539,572,572,572,572,412,446,572,572
8906,237,603,603,665,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
8907,192,460,23,776,763,741,741,722,569,569,446,673,714,412,462,462,412,412,412,543,763,543,543,763,543,594,763,763,714,763,543,588,588,543,543,543,745,591,543,543,745,543,543,543,543,714,588,588,543,712,543,543,543,588,588,543,543
8908,781,303,247,673,806,768,752,581,504,583,503,503,583,490,503,583,490,459,503,490,721,490,744,701,744,744,744,692,658,744,617,617,658,744,768,503,490,744,768,532,532,798,707,779,588,583,658,701,701,701,768,658,768,779,692,701,779
8909,347,655,19,213,362,540,764,580,669,669,669,669,669,669,698,669,669,669,669,669,669,669,758,485,669,446,446,669,669,669,477,669,669,539,669,669,669,669,698,477,477,669,477,477,669,539,669,477,446,471,477,446,446,669,615,685,477
8910,561,25,98,419,654,772,562,466,692,433,692,771,771,771,608,771,783,466,771,466,771,466,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,672,771
8911,747,206,449,747,539,695,749,473,413,788,788,788,788,762,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
8912,513,730,5,303,508,745,804,804,693,420,634,456,456,693,634,613,691,634,634,722,456,456,515,722,591,591,456,803,693,693,591,591,591,456,803,456,693,456,722,591,693,751,693,693,693,693,693,693,693,585,585,693,693,693,693,693,693
8913,379,719,557,433,519,713,697,452,749,452,754,754,754,507,507,719,502,754,545,502,502,719,719,502,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,513,719,719,719,719,719,719
8914,3,3,100,674,686,615,667,451,615,615,548,615,615,615,615,615,548,615,615,698,615,492,615,615,615,615,615,698,615,615,615,615,615,615,615,615,769,615,769,615,615,615,615,615,615,698,615,615,615,615,615,698,615,615,769,615,698
8915,723,434,715,725,211,636,713,773,762,762,762,592,581,762,581,581,581,762,581,762,747,589,589,589,581,581,581,581,747,747,581,589,581,747,747,589,589,747,747,589,581,581,545,589,589,589,762,589,762,762,513,581,589,589,792,581,792
8916,215,435,789,527,639,650,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
8917,677,656,500,802,492,584,756,584,423,423,423,423,423,423,423,584,423,423,423,423,423,423,500,423,584,423,423,410,423,410,410,410,410,607,423,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410
8918,709,10,233,186,622,605,595,595,622,595,590,605,622,605,622,590,729,729,605,595,632,669,596,632,632,729,534,534,534,534,534,729,729,534,534,534,534,729,596,596,729,694,596,632,729,729,729,729,694,790,729,729,729,729,632,790,694
8919,696,775,630,69,68,602,762,592,427,673,496,673,711,711,711,711,711,711,711,711,711,711,711,711,524,711,711,711,775,711,711,711,711,711,711,711,791,711,791,711,711,711,711,711,775,711,791,711,711,711,711,711,711,711,711,711,711
8920,534,756,780,729,157,35,701,253,532,588,567,567,567,567,567,455,807,807,807,807,807,807,807,807,807,807,807,807,413,807,807,413,431,449,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,449,807,807,807,431,449,566
8921,289,642,449,759,600,517,752,698,522,687,789,687,556,789,687,556,687,556,556,556,561,561,533,561,423,561,561,533,804,804,533,804,804,804,533,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804
8922,312,778,271,666,777,666,666,666,466,783,599,666,666,433,777,777,777,777,777,777,777,777,465,777,777,777,777,777,668,777,465,777,689,465,608,433,777,689,465,777,608,608,777,777,465,608,783,783,777,465,777,777,424,772,465,668,772
8923,199,708,722,500,485,657,459,540,459,417,811,712,648,804,804,423,804,423,792,804,556,423,648,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556
8924,115,575,683,5,760,741,515,634,634,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
8925,437,443,450,539,582,717,717,423,423,797,797,423,797,486,423,638,486,700,509,504,486,486,486,638,638,504,638,638,797,638,638,713,638,513,638,638,638,638,638,638,638,638,638,638,509,638,638,509,638,578,710,509,638,638,509,638,509
8926,280,644,523,679,730,665,810,751,480,575,679,575,775,775,515,787,515,515,515,575,518,518,727,518,518,575,727,805,775,468,775,575,596,727,775,575,575,727,575,500,575,468,468,766,575,810,468,468,468,575,575,575,575,810,468,575,609
8927,225,619,638,681,173,622,678,678,678,678,678,605,704,506,704,678,652,678,605,678,704,605,605,704,605,704,605,740,704,704,678,605,622,678,740,622,622,678,622,622,622,740,678,678,740,678,735,678,678,622,740,605,740,469,622,469,740
8928,176,671,189,189,189,581,453,638,479,509,509,651,417,651,651,651,651,473,468,473,473,473,473,473,473,473,450,473,578,473,538,538,538,633,538,538,611,473,473,538,537,695,473,695,609,538,468,695,538,578,658,473,473,473,610,473,450
8929,570,49,479,20,780,699,699,727,727,407,407,766,766,727,766,570,805,805,727,805,590,805,727,407,727,727,727,805,727,805,805,766,766,805,805,766,805,727,805,650,650,590,805,650,686,766,650,766,766,766,459,650,775,650,650,766,608
8930,490,347,785,560,459,811,769,803,412,803,615,768,660,412,789,811,420,499,811,517,811,811,701,811,543,499,434,680,766,671,671,647,811,789,671,671,671,647,648,671,647,671,671,647,647,647,647,671,671,647,594,647,647,647,647,647,647
8931,75,454,680,801,485,558,485,485,485,707,485,806,806,806,806,782,782,806,773,806,782,717,539,806,698,806,471,698,539,698,698,416,539,773,539,416,758,758,758,773,758,758,758,758,758,758,758,758,758,446,758,758,758,758,758,758,758
8932,703,411,510,110,781,593,108,622,781,781,678,781,781,781,781,622,622,781,781,781,781,781,781,781,781,781,735,781,781,781,781,781,781,622,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
8933,61,110,794,602,423,668,547,687,470,695,687,687,793,793,793,687,687,793,687,793,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,594,607,687,687,687,687,687,687
8934,135,652,413,654,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,672,413,413,413,413,413,413,413,413,444,413,413,413,413,672,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413
8935,705,365,386,257,693,472,810,585,763,810,585,540,763,770,770,763,763,517,540,540,517,540,648,770,540,455,540,540,540,540,540,540,540,540,540,540,540,455,455,540,770,540,540,540,540,540,540,725,540,760,540,721,725,540,540,489,540
8936,801,801,801,538,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
8937,553,527,668,408,630,732,408,498,418,418,732,498,519,498,498,498,498,498,498,498,498,807,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,459,498,498,498,498,498,498,498
8938,214,659,568,485,243,451,514,715,745,514,630,484,514,716,623,623,630,630,623,623,630,695,630,630,630,630,630,738,653,704,704,630,450,653,704,704,704,738,506,450,659,738,630,450,704,704,459,704,704,459,450,459,704,459,459,459,459
8939,192,575,370,773,402,118,363,85,466,118,55,466,201,118,55,530,530,530,530,755,466,692,692,692,692,465,755,466,465,465,465,433,535,755,692,783,692,689,692,465,692,465,689,465,692,692,692,692,608,692,692,692,692,692,783,608,755
8940,536,811,500,702,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
8941,280,100,409,457,667,457,717,410,811,457,423,584,687,584,789,764,584,584,584,584,607,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,604,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584
8942,358,173,797,794,503,660,794,434,660,485,485,657,657,769,446,657,477,657,657,769,657,576,548,657,657,576,657,657,657,477,548,477,477,548,548,548,548,548,548,806,446,548,548,773,669,773,477,548,773,773,773,471,446,773,698,477,477
8943,284,527,586,599,759,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553
8944,610,761,289,521,642,610,545,545,545,519,519,545,526,642,642,642,549,642,642,419,642,419,467,419,435,684,697,563,519,697,519,519,507,697,697,435,435,697,697,435,697,697,437,432,437,498,435,437,697,553,437,552,437,553,437,553,553
8945,411,274,803,416,775,677,801,451,665,801,677,801,677,677,430,415,677,415,677,677,677,677,677,677,803,677,677,677,677,677,677,677,677,677,677,677,661,677,661,677,677,677,677,677,677,677,677,677,677,677,415,677,586,677,677,680,677
8946,287,643,411,132,554,555,555,555,555,555,555,555,555,555,555,555,555,729,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
8947,358,35,732,630,624,33,681,185,373,373,373,373,438,704,735,652,652,781,781,467,652,652,519,467,467,506,467,469,469,467,652,467,506,506,506,652,467,506,469,506,467,506,469,506,467,467,467,519,646,469,519,469,697,519,506,467,464
8948,214,95,451,762,490,485,485,650,636,730,636,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445
8949,529,466,437,439,650,623,537,585,519,519,519,563,519,807,519,422,571,571,422,498,571,571,661,661,661,661,571,571,661,661,418,457,440,661,418,440,440,571,440,418,661,440,661,661,457,457,440,440,457,661,719,661,440,661,661,661,440
8950,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779
8951,262,537,498,593,537,537,537,529,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,805,732,537
8952,149,756,798,708,495,788,675,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793
8953,537,633,545,668,633,623,724,724,615,592,600,592,674,724,549,724,592,592,592,563,592,780,592,592,549,592,592,592,592,592,592,592,592,592,592,592,592,674,592,674,592,592,674,674,592,610,674,592,674,457,592,674,592,674,592,592,592
8954,503,411,536,653,633,536,427,427,417,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
8955,802,351,390,607,722,647,613,736,416,416,572,416,416,806,416,569,539,773,539,576,569,657,416,416,416,569,569,416,569,773,429,429,416,416,416,416,429,657,416,446,657,657,446,657,657,806,446,657,416,717,657,446,446,569,446,773,429
8956,218,179,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558
8957,55,346,385,677,648,585,540,597,597,420,722,420,420,568,804,691,568,810,496,804,693,496,568,708,708,708,514,730,803,420,514,708,708,420,420,751,751,691,481,691,691,810,420,533,481,810,417,637,810,810,810,691,514,810,810,637,810
8958,624,805,322,556,693,686,653,458,804,488,488,488,488,488,591,591,591,689,689,689,689,689,689,689,689,689,493,689,689,802,689,493,802,689,731,689,731,689,692,731,689,493,731,689,491,731,710,731,731,802,720,689,802,474,802,474,491
8959,204,454,642,639,688,672,688,553,688,688,639,652,652,808,652,808,652,808,498,652,808,808,808,639,808,652,808,808,808,808,808,808,808,808,498,808,808,808,808,808,652,808,808,808,808,808,498,808,642,642,498,498,498,498,642,498,498
8960,354,633,54,791,718,491,718,448,654,494,494,521,610,521,521,697,507,654,437,719,494,697,697,749,507,494,749,697,749,697,507,697,507,507,697,419,697,507,697,507,697,507,507,507,697,697,507,697,697,697,697,454,507,507,507,697,507
8961,571,563,563,563,563,563,563,519,666,563,563,600,563,711,559,559,521,749,749,749,519,749,521,749,519,749,749,521,749,749,749,749,749,711,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749
8962,611,295,647,407,211,481,517,712,712,751,712,712,745,763,745,766,766,751,751,683,766,766,751,766,766,766,481,775,683,677,677,524,677,766,683,683,683,766,683,428,677,752,677,683,597,775,753,481,645,747,473,683,766,407,775,414,473
8963,560,403,403,403,804,751,751,416,722,480,804,480,810,730,810,730,810,810,683,415,515,613,776,613,515,456,683,683,453,683,683,683,456,683,683,673,683,683,683,683,683,683,683,683,673,683,683,683,683,683,634,683,683,683,683,683,683
8964,527,504,439,711,437,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
8965,41,98,14,630,347,674,712,789,802,802,802,802,802,802,591,561,591,571,789,789,561,604,561,517,793,488,478,592,592,673,592,561,674,488,711,793,488,592,721,592,592,762,592,760,793,478,488,724,674,592,721,695,695,592,592,724,674
8966,419,283,245,777,593,433,718,772,654,562,562,562,771,689,771,689,689,689,689,771,689,689,689,689,689,689,689,689,689,608,783,689,535,474,663,689,783,689,783,474,771,663,689,771,718,689,689,689,433,771,771,433,771,771,771,771,771
8967,639,439,639,666,537,574,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,537,732,732,732,732,732,732,732,732,732,732
8968,293,46,488,736,517,568,727,695,762,557,479,727,695,514,695,695,695,695,695,695,695,463,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,609,695,695,695,695,695,473,695,637,695,609,695,695,695,609,596,695,596,695,695
8969,5,432,131,580,758,810,562,631,768,637,788,583,583,808,513,583,808,452,553,427,583,707,427,459,593,638,493,583,493,553,808,647,553,651,647,647,647,444,647,788,788,808,553,493,788,493,474,808,808,493,552,552,638,592,788,651,788
8970,776,127,84,322,789,556,780,715,515,680,515,515,634,515,524,515,515,524,705,705,468,468,524,524,643,524,623,524,468,468,468,515,524,515,515,524,805,721,680,524,515,805,677,805,524,805,524,523,524,417,680,677,680,524,524,481,677
8971,320,458,239,155,487,538,782,724,413,457,720,724,418,658,720,720,712,712,712,643,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
8972,31,71,100,423,721,770,770,423,423,423,423,423,423,423,423,423,423,700,423,700,423,423,700,423,700,700,700,700,423,700,700,700,423,423,423,423,423,423,423,423,423,423,700,700,423,423,423,423,423,423,700,423,423,423,423,423,423
8973,711,704,466,553,537,537,529,529,529,529,529,529,529,529,529,529,529,529,732,529,529,531,529,529,529,529,529,586,553,553,650,553,553,553,553,650,650,650,553,553,650,650,653,553,529,650,650,650,529,521,521,553,650,553,553,553,553
8974,287,779,504,490,726,726,484,726,759,638,484,638,638,638,638,470,720,558,720,638,638,545,638,638,638,638,638,592,545,545,426,545,592,697,426,545,651,808,808,651,808,545,426,808,545,808,638,426,426,651,545,651,558,752,545,651,662
8975,442,126,126,163,555,587,659,555,555,555,632,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
8976,192,780,439,439,571,498,418,697,807,697,724,724,719,737,737,737,737,557,719,737,737,737,737,737,737,737,737,571,571,737,737,571,737,724,719,418,571,713,724,737,571,418,737,737,737,571,418,724,571,571,574,737,737,735,724,571,418
8977,62,257,674,572,674,463,803,721,556,721,556,518,518,518,518,447,674,518,463,674,804,500,804,804,804,559,500,804,500,500,500,500,500,500,700,500,500,500,559,674,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
8978,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
8979,4,493,195,85,151,421,421,421,421,421,421,421,421,421,421,690,421,421,421,421,421,421,345,421,159,421,159,421,421,421,421,421,421,296,421,421,293,421,183,421,123,123,421,421,421,421,421,421,123,345,421,421,159,421,421,421,421
8980,249,325,258,565,213,91,364,800,162,800,800,489,413,800,565,784,800,784,800,800,800,699,770,800,800,800,800,770,800,800,701,800,692,800,800,800,800,692,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
8981,190,306,100,712,420,794,128,619,128,128,321,619,321,321,412,548,177,128,321,412,412,671,548,576,629,548,760,760,412,576,576,548,629,685,671,671,671,671,629,671,548,629,629,671,671,629,647,671,671,671,177,629,671,671,647,671,647
8982,192,169,223,580,782,540,540,540,463,725,667,725,712,712,712,701,648,525,764,764,764,648,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764
8983,44,36,401,214,414,679,766,699,699,699,699,699,407,407,558,558,558,650,699,558,650,650,650,699,699,650,699,650,699,699,699,699,650,699,650,699,650,699,650,650,533,650,650,650,650,650,699,650,650,650,721,650,650,650,533,650,533
8984,427,482,718,435,435,435,435,413,799,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,504,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,700,435,435,435,435,435,435,435,427,435,435
8985,377,308,763,612,528,416,597,621,669,782,669,609,468,468,468,468,468,468,528,468,468,528,528,528,468,468,468,468,528,468,468,468,468,468,468,468,528,468,468,468,468,468,468,468,468,468,528,468,468,468,468,468,468,468,468,468,468
8986,669,648,575,803,514,508,508,451,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508
8987,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
8988,23,220,328,377,597,776,810,803,810,514,715,803,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715
8989,487,124,19,804,706,658,658,648,423,648,648,655,798,512,655,512,655,655,655,655,655,655,655,655,655,655,655,655,658,658,455,658,658,658,658,455,658,655,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658
8990,405,471,194,583,809,784,687,547,547,472,472,723,499,540,691,420,420,736,420,420,736,479,499,680,736,499,577,499,458,765,591,477,673,763,802,677,489,577,499,496,673,577,499,577,581,489,528,802,577,581,520,577,577,736,736,730,691
8991,570,254,330,523,603,603,786,679,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
8992,811,368,17,478,594,437,416,416,710,447,496,803,797,496,413,447,496,710,496,809,710,485,411,496,710,736,728,736,496,683,496,728,496,485,485,496,728,683,728,728,496,496,728,683,728,634,728,634,683,634,728,606,728,728,683,456,683
8993,578,644,493,46,493,134,629,510,510,510,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,768,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,768,668
8994,380,625,256,243,621,766,603,784,603,603,609,603,603,603,603,603,603,603,603,603,665,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,597,603,752,680,752,752,651,651,603,752,603
8995,521,656,437,482,737,737,737,610,435,658,557,552,552,552,638,552,504,638,791,638,791,638,638,638,638,638,638,638,638,560,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,552,638,638,638,552,552,638
8996,560,702,769,173,806,417,410,540,517,569,450,540,651,420,651,651,455,459,763,765,437,447,765,581,765,413,797,797,797,413,458,797,413,413,797,797,458,413,797,797,797,797,797,797,797,797,797,797,797,797,413,797,797,660,797,797,797
8997,561,513,484,524,411,754,762,788,642,543,543,807,504,493,493,490,435,493,493,493,435,493,493,731,503,807,493,692,493,493,802,493,731,583,507,692,483,562,583,493,413,413,583,802,802,692,783,483,583,656,692,802,483,614,413,493,493
8998,758,586,435,668,563,777,686,537,732,432,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
8999,481,481,481,487,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
9000,662,549,435,566,408,600,719,464,600,464,559,437,464,559,559,559,464,464,559,464,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
9001,553,769,727,807,721,661,552,789,686,789,500,437,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,623,623,696,696,696,696,696,623,696,696,633,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
9002,362,311,646,777,666,422,422,777,684,808,422,684,684,684,684,684,684,684,684,808,684,684,422,684,422,808,684,808,422,808,808,684,574,684,684,422,684,422,684,684,684,684,684,684,684,684,808,684,684,574,684,574,684,684,684,574,684
9003,208,36,490,779,604,789,769,769,769,769,769,620,769,620,769,769,468,769,620,539,769,769,769,769,769,620,620,769,769,698,769,769,769,769,769,769,769,769,769,769,620,769,769,769,576,769,576,769,769,769,576,769,769,769,769,769,576
9004,158,41,418,623,740,53,800,800,22,800,800,800,800,800,800,800,800,800,800,800,800,622,800,800,800,622,800,800,622,800,622,800,735,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
9005,491,10,689,0,388,578,236,802,638,236,678,638,638,236,513,513,513,513,759,513,513,513,513,513,513,513,513,513,618,513,684,513,513,513,791,513,513,513,513,618,513,618,513,754,513,513,513,684,513,593,427,513,427,513,684,513,808
9006,780,801,453,485,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,568,801,801,801,801,801
9007,427,433,800,258,770,765,657,698,620,518,493,607,485,660,584,789,667,789,722,722,722,722,722,722,760,760,736,496,736,760,434,496,434,760,760,496,434,496,508,728,496,496,434,496,496,665,496,728,715,496,629,496,515,496,496,496,496
9008,664,806,616,431,724,643,490,788,788,417,470,470,788,788,788,457,788,556,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,801,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,518,788,437,437,788
9009,682,682,125,179,682,682,551,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
