ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73
5796,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,99,306,255,281,17,214,137,192,80,377,134,294,294,294,50,228,228,263,228,416,416,416,416,416,416,416,416,87,87,87,87,87,87,87,87,87,87,87
5797,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,144,144,162,418,62,15,36,36,230,230,234,40,246,246,246,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
5798,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,54,324,67,295,228,294,192,66,156,555,256,16,804,804,761,594,594,387,387,97,793,793,793,793,793,793,793,793,793,294,294,294,646,646,646,646,646,646,646,646
5799,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,7,300,313,74,374,374,282,352,352,72,151,151,57,57,57,57,57,57,57,128,244,168,168,244,244,244,244,244,244,128,128,244,244,244,244,244,244
5800,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,144,59,59,410,281,275,588,673,67,67,67,67,66,66,66,66,35,35,27,216,252,252,252,252,252,252,252,252,252,252,252,252,252,252,135,135,135,135,135,34
5801,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,300,435,158,148,66,336,336,58,174,348,58,54,54,143,143,143,143,336,336,336,336,336,336,59,59,59,59,59,59,59,59,59,59,59,158,158,158
5802,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,99,59,162,99,99,24,364,355,187,187,190,77,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
5803,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,403,99,99,21,34,174,34,320,27,27,216,216,27,27,34,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
5804,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,59,99,99,99,144,383,11,86,508,3,3,382,382,199,199,199,199,199,383,165,165,165,130,271,130,130,130,383,383,383,383,383,383,383,383,383,383,383,383,383
5805,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,162,415,226,120,362,259,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
5806,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,162,59,59,359,74,356,148,322,402,357,425,425,425,121,121,121,257,257,257,257,287,287,287,287,287,287,287,121,121,121,121,121,121,121,121,121,121,121,121,121
5807,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,162,59,359,66,320,221,81,81,199,81,192,214,351,160,160,160,160,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
5808,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,162,162,162,362,48,392,261,245,300,221,405,405,8,8,98,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,156,42,42,42,221,221,42
5809,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,99,99,59,306,148,251,163,187,290,163,163,163,163,163,367,163,163,163,436,436,436,436,436,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
5810,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,272,174,384,426,66,459,42,814,94,94,94,94,94,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,481,481,481
5811,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,306,148,363,508,255,107,3,3,22,22,148,148,148,148,3,3,3,3,148,148,148,148,3,3,3,3,148,148,24,24,24,148,58,58,421,190,190
5812,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,300,59,50,143,240,685,198,642,104,442,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296
5813,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,162,260,354,78,822,207,446,306,260,380,380,380,395,395,260,260,260,260,260,260,260,260,260,388,388,388,260,260,260,260,260,260,260,260,260,260,260
5814,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,59,162,144,162,609,316,635,215,53,546,314,325,325,325,215,215,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325
5815,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,99,436,379,221,106,75,197,576,358,358,358,381,381,381,381,381,196,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358
5816,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,99,59,324,297,273,489,278,425,543,543,543,10,10,10,228,278,278,126,126,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280
5817,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,59,59,162,144,35,24,320,359,170,87,66,66,363,363,363,363,363,363,363,363,363,363,70,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,24
5818,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,72,59,162,430,321,105,18,395,395,712,783,783,625,657,657,463,614,614,832,861,832,832,832,832,832,832,832,832,472,841,832,832,832,832,832,841,841,18,18,18
5819,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,59,99,59,294,294,82,7,341,294,94,94,426,426,426,634,634,86,358,358,358,358,358,358,358,358,358,358,358,135,135,135,135,135,135,111,111,111,111,111
5820,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,99,99,78,174,136,387,170,66,136,136,425,208,208,52,208,208,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
5821,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,162,144,162,76,833,204,413,159,253,124,124,124,124,124,738,124,738,738,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
5822,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,192,59,59,59,59,59,59,59,59,59,59,59,162,313,370,294,837,349,349,109,375,549,549,101,609,105,105,105,105,105,105,105,105,575,575,575,575,575,575,575,575,575,575,575,575,575,575,793,793,793
5823,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,42,59,59,148,211,208,208,322,143,71,71,71,26,50,423,423,423,374,363,363,363,363,363,363,407,407,211,211,211,211,211,211,211,211,211,211,211,211,211
5824,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,300,148,157,77,225,190,624,32,367,33,33,3,3,3,31,3,3,3,3,3,160,160,160,311,311,311,79,79,79,79,79,79,299,143,143,143,392,392
5825,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,162,306,324,73,73,382,382,725,434,434,434,152,152,405,405,152,152,152,152,152,152,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
5826,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,162,162,99,285,524,458,25,192,71,614,597,93,93,426,426,426,50,50,50,50,50,50,78,97,97,97,97,228,228,228,228,228,228,228,228,228,228,228,228
5827,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,99,359,285,143,50,252,70,366,366,33,33,33,33,94,94,94,94,94,94,94,145,145,3,3,3,3,3,3,3,3,3,3,3,3,383,3,3,3
5828,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,54,420,377,297,297,67,297,297,90,60,60,273,127,127,804,804,808,297,208,208,593,593,593,297,297,297,297,804,804,804,804,804,804,804,804,804,804,804,804,804
5829,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,59,54,306,17,294,82,82,335,725,725,402,225,225,225,156,156,156,156,156,156,156,156,156,156,229,229,229,229,229,156,156,156,156,156,156,156,156,156,156
5830,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,306,25,81,97,97,97,143,71,160,91,91,187,187,187,187,83,258,258,258,258,258,258,258,67,67,67,67,87,87,35,35,228,228,228,228,228,228,228
5831,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,162,162,162,238,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
5832,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,99,59,72,168,309,344,824,366,54,54,54,54,296,296,296,296,296,296,150,188,188,188,188,188,37,37,37,37,37,37,37,309,309,309,309,309,231,231,231
5833,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,144,59,59,21,24,641,292,136,126,287,71,424,83,275,275,131,131,131,131,131,156,156,156,156,24,88,88,24,24,24,24,24,24,24,7,7,7,7,7
5834,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,99,430,257,371,83,371,220,194,435,174,71,71,122,231,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390
5835,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,50,284,260,163,240,109,161,7,7,85,7,288,210,37,246,250,246,238,246,246,246,246,237,246,246,246,246,246,246,246,246,217,217,217,217,217,217
5836,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,99,99,59,54,217,135,239,574,728,261,194,269,95,95,292,135,135,82,82,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306
5837,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,430,272,367,414,292,720,720,315,161,35,35,35,35,295,295,295,295,295,295,295,295,295,295,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
5838,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,162,59,285,85,163,14,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
5839,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,31,54,234,234,158,703,488,16,601,620,771,856,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
5840,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,144,54,54,25,351,264,351,319,423,170,87,126,97,374,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
5841,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,410,59,59,179,363,66,187,278,771,295,187,407,407,97,423,27,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
5842,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,7,308,42,164,566,628,14,325,549,314,49,49,128,128,255,39,39,342,99,186,244,186,99,99,99,99,99,99,99,99,99,99,99,186,186,186,186,42
5843,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,7,49,271,114,596,233,522,720,720,720,376,643,643,643,261,261,68,64,64,64,64,64,132,132,132,271,271,431,221,221,221,64,64,64,64,64,64,64
5844,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,78,54,297,326,326,326,90,90,258,349,57,57,57,73,73,73,401,401,401,401,401,401,401,435,401,401,67,67,67,67,67,67,67,67,67,67,67,67,67,57
5845,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,99,59,59,59,410,840,390,593,814,814,32,137,94,83,83,258,258,258,79,435,252,252,252,252,252,252,70,70,70,70,70,202,804,172,172,172,172,172,172,172
5846,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,21,59,21,174,347,871,618,527,231,505,297,95,95,95,78,78,78,78,78,78,78,78,78,78,78,264,264,264,264,78,78,78,78,78,78,78,78,78,78
5847,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,144,99,162,144,320,320,272,3,24,131,27,320,320,131,131,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
5848,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,162,162,339,706,114,648,586,564,132,624,383,123,123,127,42,251,165,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,359,359,359,359
5849,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,300,59,148,148,331,22,266,643,643,155,155,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5850,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,192,59,59,59,59,59,59,59,59,59,59,162,430,162,152,373,343,121,295,121,367,295,361,351,361,361,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295
5851,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,162,162,99,59,99,73,725,273,273,230,258,258,258,258,210,48,48,94,94,94,125,125,125,274,274,274,274,125,125,125,125,125,125,125,125,125,125,125,125,392
5852,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,99,59,59,59,78,131,135,95,829,659,441,643,363,363,363,160,160,160,160,160,337,337,337,160,7,7,7,7,7,7,7,7,160,160,160,160,160,160,160,160
5853,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,223,316,681,223,32,255,793,34,187,187,272,272,272,272,272,272,272,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422
5854,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,99,99,294,34,187,58,311,311,24,383,85,187,41,41,41,190,190,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
5855,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,59,59,229,152,152,152,152,602,602,602,87,228,228,16,856,87,97,97,408,408,408,408,408,408,408,408,408,408,408,408,87,87,87,87,87,87,87,87
5856,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,59,59,59,59,59,59,59,59,59,59,59,162,59,59,359,255,187,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359
5857,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,59,162,59,300,338,2,32,748,535,720,535,203,203,172,172,172,172,301,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415
5858,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,99,300,59,59,60,111,374,229,374,324,366,186,341,87,48,48,99,99,99,99,420,420,420,99,99,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202
5859,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,300,99,99,99,139,2,105,105,473,155,197,337,337,388,344,135,135,135,271,271,271,271,271,271,271,271,107,107,107,107,64,64,64,240,64,64,64,64,64,64
5860,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,272,144,162,238,344,15,570,738,175,175,144,344,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
5861,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,300,99,99,359,382,143,802,172,530,272,272,272,272,247,247,247,422,261,261,38,38,38,38,38,38,38,38,243,243,243,243,243,243,243,243,243,243,243,243
5862,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,308,299,379,309,309,74,164,164,164,265,265,383,60,202,202,202,202,202,24,24,24,24,24,24,24,24,24,24,24,24,231,24,24,24,24,231,231,231
5863,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,162,59,59,99,162,292,396,396,200,396,161,286,62,248,546,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354
5864,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,162,162,144,162,32,48,314,113,26,203,169,124,172,172,172,681,172,289,167,172,172,172,172,172,172,172,172,172,414,414,414,414,414,414,414,414,414,414,414,414
5865,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,306,59,59,106,106,208,165,207,620,620,620,480,480,480,480,618,618,494,494,494,494,494,494,494,494,494,494,494,494,494,568,568,568,568,568,494,494,494,494
5866,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,59,59,59,59,59,59,59,59,59,99,300,300,35,381,294,383,383,59,59,295,295,361,160,295,160,160,160,287,287,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
5867,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,144,144,144,321,284,48,535,535,120,120,120,119,437,437,437,437,437,51,51,51,196,196,196,196,196,196,310,310,310,310,310,310,196,196,196,196,196,196,196
5868,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,162,59,144,430,257,435,637,295,257,29,282,282,282,282,421,296,360,360,215,215,59,59,63,63,215,215,215,35,35,35,356,356,356,356,287,356,356,356,356,356
5869,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,45,59,59,422,287,253,253,337,320,169,281,281,268,220,268,351,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
5870,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,345,59,59,59,59,59,59,59,99,59,272,306,282,435,673,256,407,407,16,16,793,793,109,109,97,97,406,170,97,406,406,87,87,867,867,867,867,867,867,867,867,867,867,848,848,848,848,848
5871,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,99,59,59,99,17,160,425,359,3,331,305,3,424,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216
5872,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,144,212,96,573,429,396,396,47,497,497,209,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330
5873,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,144,162,162,300,306,375,300,300,300,251,319,319,812,308,308,308,15,308,308,308,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
5874,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,258,59,78,78,17,407,305,95,95,95,170,333,333,109,109,109,90,333,333,333,333,333,333,333,333,333,333,332,332,133,133,133,133,133,133,133,133,133,133
5875,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,59,59,216,192,59,59,59,59,59,59,59,59,59,59,144,49,144,313,321,317,62,392,84,84,84,409,409,409,409,405,429,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317
5876,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,21,59,59,148,297,231,231,231,282,59,59,59,281,281,59,59,59,59,384,384,384,384,384,384,59,59,59,59,59,59,59,59,384,384,384,384,384,384,384
5877,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,144,59,272,217,157,288,309,49,128,75,75,185,286,286,75,75,113,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
5878,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,218,144,218,152,367,606,107,46,122,736,122,286,343,343,343,150,390,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
5879,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,59,371,324,280,280,24,280,856,156,387,387,156,156,156,156,156,387,387,387,387,387,775,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387
5880,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,99,174,58,26,121,314,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336
5881,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,271,99,45,128,614,289,45,45,318,328,318,318,404,268,268,268,268,268,102,102,102,102,268,102,102,128,128,128,128,128,128,128,128,128,128,128,128,128,128
5882,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,216,192,59,59,59,59,59,59,59,59,59,59,59,162,99,148,260,825,236,35,35,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
5883,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,162,162,300,375,17,751,530,844,24,70,636,636,636,636,520,505,505,505,505,113,113,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
5884,59,59,59,59,59,59,59,59,59,300,59,59,59,59,59,59,59,59,59,59,59,162,59,59,192,59,345,59,59,59,59,59,59,59,59,59,99,430,138,248,115,139,418,200,378,418,418,332,332,332,378,378,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
