ids,epoch_0,epoch_1,epoch_2
7447,346,599,332
7448,540,0,394
7449,244,82,334
7450,71,838,384
7451,741,819,119
7452,795,840,278
7453,431,564,35
7454,358,384,358
7455,213,811,269
7456,215,190,163
7457,255,32,335
7458,204,8,204
7459,422,87,151
7460,296,77,3
7461,422,303,303
7462,184,197,12
7463,154,154,154
7464,760,7,92
7465,80,43,59
7466,495,689,21
7467,135,371,424
7468,244,171,244
7469,603,463,41
7470,432,413,144
7471,363,260,110
7472,682,306,66
7473,3,77,305
7474,71,71,136
7475,303,303,303
7476,211,121,336
7477,41,724,46
7478,791,63,295
7479,716,498,272
7480,435,17,67
7481,385,197,418
7482,139,139,20
7483,308,159,422
7484,48,326,308
7485,634,306,247
7486,856,214,68
7487,76,112,65
7488,455,775,269
7489,873,491,873
7490,378,63,98
7491,395,305,348
7492,371,194,309
7493,404,328,268
7494,162,383,148
7495,659,333,587
7496,415,89,329
7497,502,858,12
7498,824,83,170
7499,691,65,262
7500,14,155,242
7501,526,225,283
7502,9,76,51
7503,634,110,427
7504,135,203,31
7505,720,64,173
7506,378,161,274
7507,532,496,170
7508,462,665,322
7509,45,345,330
7510,870,357,165
7511,75,506,267
7512,45,204,268
7513,721,195,209
7514,298,267,108
7515,681,309,64
7516,175,206,368
7517,48,264,264
7518,258,173,74
7519,83,77,58
7520,298,267,250
7521,144,782,421
7522,257,361,361
7523,826,258,355
7524,461,797,146
7525,63,257,35
7526,404,325,325
7527,233,197,233
7528,138,37,18
7529,418,418,161
7530,139,381,418
7531,87,229,306
7532,629,814,82
7533,443,207,34
7534,681,199,19
7535,342,268,119
7536,272,390,34
7537,798,135,423
7538,714,150,150
7539,15,412,439
7540,747,160,163
7541,165,270,432
7542,497,234,5
7543,370,199,436
7544,143,281,231
7545,319,200,300
7546,87,273,435
7547,110,337,211
7548,259,259,259
7549,708,267,316
7550,422,131,275
7551,320,363,320
7552,644,706,599
7553,183,45,9
7554,167,253,167
7555,406,348,348
7556,185,192,275
7557,81,81,149
7558,449,12,329
7559,484,643,677
7560,258,258,258
7561,50,410,384
7562,292,314,129
7563,354,251,296
7564,363,423,289
7565,192,665,272
7566,810,473,121
7567,322,16,407
7568,94,644,644
7569,20,211,331
7570,85,223,361
7571,229,232,165
7572,210,41,287
7573,265,265,265
7574,747,187,361
7575,105,25,25
7576,37,370,144
7577,588,67,400
7578,313,814,5
7579,327,12,406
7580,234,321,321
7581,178,244,128
7582,75,75,75
7583,422,468,247
7584,430,697,430
7585,95,389,389
7586,119,418,119
7587,57,338,385
7588,212,665,10
7589,75,75,75
7590,404,404,298
7591,266,251,322
7592,337,337,337
7593,366,424,384
7594,716,34,66
7595,371,371,371
7596,214,1,112
7597,385,541,437
7598,284,354,420
7599,135,179,220
7600,866,138,250
7601,158,71,252
7602,215,316,215
7603,437,4,4
7604,482,113,424
7605,256,190,288
7606,370,619,231
7607,252,510,359
7608,12,178,205
7609,9,212,9
7610,161,360,233
7611,107,331,59
7612,325,325,342
7613,283,145,350
7614,252,19,49
7615,261,362,362
7616,583,824,174
7617,784,833,5
7618,270,30,276
7619,14,382,148
7620,424,59,435
7621,559,612,170
7622,389,210,210
7623,83,336,170
7624,555,555,320
7625,182,182,130
7626,73,73,73
7627,45,45,98
7628,737,406,45
7629,59,24,187
7630,152,152,152
7631,317,316,111
7632,58,207,22
7633,142,725,72
7634,637,714,315
7635,328,423,136
7636,508,652,516
7637,841,749,482
7638,652,652,652
7639,539,119,743
7640,699,699,859
7641,721,605,573
7642,779,652,591
7643,170,729,729
7644,272,455,583
7645,418,819,819
7646,783,602,587
7647,212,734,581
7648,101,596,629
7649,710,67,524
7650,762,461,787
7651,736,440,739
7652,466,458,695
7653,817,817,819
7654,870,870,780
7655,718,820,702
7656,709,656,478
7657,160,258,554
7658,615,525,695
7659,576,575,514
7660,207,580,627
7661,607,788,804
7662,375,697,713
7663,460,613,460
7664,461,801,844
7665,95,701,543
7666,89,769,495
7667,667,579,667
7668,572,453,671
7669,613,613,613
7670,113,730,690
7671,441,824,690
7672,295,608,475
7673,806,756,756
7674,669,561,480
7675,451,609,442
7676,689,788,702
7677,284,530,817
7678,763,454,734
7679,780,804,512
7680,831,831,831
7681,273,40,720
7682,839,839,637
7683,205,484,613
7684,770,770,486
7685,394,291,609
7686,556,255,709
7687,602,842,554
7688,284,570,639
7689,399,609,744
7690,506,374,735
7691,738,738,738
7692,215,411,667
7693,326,826,850
7694,568,787,87
7695,316,350,599
7696,439,392,403
7697,212,142,540
7698,482,651,572
7699,569,522,595
7700,207,765,494
7701,789,466,595
7702,759,371,714
7703,645,95,749
7704,561,703,633
7705,698,869,866
7706,455,659,663
7707,559,741,658
7708,203,280,361
7709,706,28,620
7710,620,620,620
7711,208,136,687
7712,807,105,442
7713,10,856,80
7714,594,657,835
7715,573,215,592
7716,449,541,691
7717,657,862,469
7718,820,742,654
7719,580,690,543
7720,727,754,656
7721,485,678,722
7722,269,532,806
7723,596,465,465
7724,472,418,472
7725,858,500,820
7726,513,840,513
7727,808,874,684
7728,846,661,627
7729,107,113,641
7730,823,588,823
7731,759,681,841
7732,658,519,618
7733,152,39,618
7734,873,294,580
7735,447,645,441
7736,843,540,749
7737,802,467,535
7738,760,849,702
7739,579,292,861
7740,647,863,870
7741,751,873,848
7742,140,841,576
7743,656,859,820
7744,595,834,834
7745,539,578,459
7746,695,755,530
7747,487,854,503
7748,415,577,831
7749,596,656,874
7750,508,491,853
7751,347,92,169
7752,111,488,143
7753,761,753,761
7754,658,740,866
7755,615,534,658
7756,420,171,435
7757,244,267,268
7758,761,581,620
7759,362,51,791
7760,400,725,25
7761,156,45,212
7762,713,425,830
7763,463,463,463
7764,487,582,841
7765,823,823,590
7766,407,860,534
7767,590,817,823
7768,526,640,536
7769,771,640,626
7770,165,516,810
7771,755,732,579
7772,108,173,108
7773,738,197,365
7774,541,541,541
7775,667,526,541
7776,737,780,541
7777,595,480,480
7778,729,297,598
7779,462,637,776
7780,171,45,212
7781,743,517,678
7782,247,631,515
7783,764,666,676
7784,572,479,565
7785,869,211,566
7786,491,799,670
7787,140,465,454
7788,317,286,603
7789,620,441,777
7790,463,511,619
7791,357,66,665
7792,608,559,782
7793,407,840,795
7794,692,692,552
7795,745,579,689
7796,830,588,518
7797,449,678,678
7798,579,648,648
7799,585,338,681
7800,871,467,261
7801,617,669,581
7802,378,645,834
7803,534,666,517
7804,673,653,613
7805,724,543,650
7806,280,553,730
7807,803,580,659
7808,444,457,582
7809,602,869,612
7810,599,735,735
7811,703,496,774
7812,789,611,517
7813,803,518,817
7814,511,844,816
7815,539,595,569
7816,841,489,444
7817,372,691,737
7818,826,703,703
7819,176,566,538
7820,162,8,870
7821,796,88,565
7822,171,252,514
7823,500,614,855
7824,724,137,526
7825,541,832,831
7826,709,638,479
7827,261,247,784
7828,791,457,573
7829,256,737,592
7830,465,449,457
7831,81,157,645
7832,468,468,468
7833,443,505,663
7834,794,718,577
7835,645,223,570
7836,661,661,841
7837,539,844,528
7838,712,506,463
7839,734,45,470
7840,98,445,792
7841,334,706,680
7842,167,525,689
7843,511,150,511
7844,803,493,474
7845,85,685,672
7846,802,739,513
7847,205,614,819
7848,624,706,586
7849,650,544,636
7850,736,467,506
7851,796,267,90
7852,760,676,720
7853,695,553,695
7854,316,772,644
7855,582,629,760
7856,783,398,581
7857,329,737,769
7858,730,695,595
7859,833,512,837
7860,602,609,576
7861,859,816,671
7862,745,859,794
7863,769,629,475
7864,423,571,690
7865,777,544,846
7866,833,603,809
7867,789,578,567
7868,733,380,634
7869,169,683,143
7870,582,582,648
7871,162,338,862
7872,572,244,549
7873,596,541,691
7874,522,656,660
7875,588,611,627
7876,375,465,572
7877,441,739,498
7878,677,13,628
7879,196,649,541
7880,509,841,474
7881,166,472,454
7882,455,587,633
7883,618,652,684
7884,551,690,615
7885,329,209,276
7886,760,315,521
7887,298,65,503
7888,567,533,645
7889,604,622,647
7890,798,798,646
7891,542,827,645
7892,590,645,600
7893,534,444,672
7894,818,720,319
7895,620,759,695
7896,367,720,826
7897,737,691,737
7898,541,565,861
7899,526,557,766
7900,58,672,561
7901,453,542,519
7902,777,669,627
7903,771,771,620
7904,580,351,348
7905,653,856,856
7906,6,18,689
7907,702,667,691
7908,452,585,733
7909,826,766,753
7910,867,506,818
7911,484,484,466
7912,279,102,114
7913,76,711,184
7914,418,330,378
7915,572,678,784
7916,486,671,671
7917,855,500,855
7918,284,533,747
7919,350,398,733
7920,221,837,567
7921,682,866,602
7922,569,735,741
7923,595,569,569
7924,584,496,613
7925,157,552,771
7926,536,447,447
7927,279,18,619
7928,582,608,463
7929,799,711,792
7930,733,18,562
7931,385,458,638
7932,598,848,846
7933,616,616,616
7934,475,396,841
7935,616,616,616
7936,737,475,362
7937,47,415,345
7938,577,15,262
7939,501,607,774
7940,196,456,467
7941,150,695,808
7942,533,535,740
7943,71,781,597
7944,275,827,801
7945,760,557,562
7946,727,833,799
7947,414,861,530
7948,606,482,647
7949,144,479,529
7950,531,694,694
7951,855,360,629
7952,591,732,832
7953,810,533,451
7954,482,482,740
7955,764,785,478
7956,871,130,514
7957,794,631,656
7958,761,761,793
7959,268,268,758
7960,587,630,192
7961,873,771,736
7962,532,713,571
7963,295,517,874
7964,521,862,657
7965,332,669,874
7966,866,16,798
7967,361,663,498
7968,716,552,208
7969,297,46,127
7970,126,337,537
7971,97,715,771
7972,788,256,794
7973,704,762,477
7974,780,479,780
7975,495,495,465
7976,362,61,497
7977,554,690,458
7978,641,641,641
7979,625,466,513
7980,765,853,480
7981,874,854,862
7982,802,536,439
7983,326,677,791
7984,770,723,839
7985,712,847,806
7986,627,627,770
7987,250,439,863
7988,517,830,591
7989,856,578,848
7990,39,519,221
7991,761,692,593
7992,590,590,823
7993,235,841,544
7994,163,637,834
7995,576,518,834
7996,210,408,687
7997,292,687,636
7998,729,483,842
7999,495,116,679
8000,332,332,760
8001,572,461,474
8002,601,602,506
8003,848,479,740
8004,682,866,615
8005,647,783,544
8006,655,614,566
8007,331,610,602
8008,66,867,645
8009,782,179,468
8010,793,264,620
8011,716,690,653
8012,407,296,548
8013,113,543,749
8014,770,522,456
8015,689,62,870
8016,359,628,693
8017,624,453,702
8018,836,509,721
8019,831,691,476
8020,696,707,745
8021,252,204,744
8022,699,858,596
8023,469,688,651
8024,746,676,573
8025,495,495,495
8026,733,381,512
8027,561,521,462
8028,454,788,478
8029,86,825,467
8030,381,660,536
8031,814,599,506
8032,181,607,694
8033,490,397,707
8034,769,114,788
8035,452,439,451
8036,70,818,714
8037,269,163,439
8038,669,447,600
8039,741,663,731
8040,27,542,567
8041,475,475,475
8042,277,9,475
8043,475,475,475
8044,764,764,844
8045,717,740,599
8046,692,338,640
8047,257,866,586
8048,754,378,589
8049,21,839,736
8050,70,86,232
8051,552,150,532
8052,305,159,761
8053,72,638,718
8054,649,300,720
8055,115,476,718
8056,305,785,785
8057,554,480,554
8058,576,651,709
8059,316,595,756
8060,664,838,714
8061,229,642,839
8062,519,682,518
8063,717,684,516
8064,511,817,455
8065,733,834,463
8066,602,490,832
8067,533,476,870
8068,446,505,297
8069,683,216,845
8070,27,578,505
8071,844,679,485
8072,872,527,671
8073,316,469,789
8074,726,576,544
8075,369,610,556
8076,534,514,875
8077,552,552,728
8078,663,552,663
8079,441,441,640
8080,761,761,532
8081,687,264,761
8082,305,422,761
8083,119,369,637
8084,318,635,603
8085,284,714,554
8086,402,443,443
8087,747,655,636
8088,869,699,741
8089,359,105,693
8090,76,418,378
8091,607,541,693
8092,794,457,479
8093,406,23,525
8094,642,605,803
8095,728,202,694
8096,533,690,595
8097,843,421,687
8098,216,727,858
8099,500,572,796
8100,293,597,156
8101,582,572,461
8102,707,196,587
8103,471,471,471
8104,587,724,567
8105,608,608,824
8106,508,532,865
8107,505,857,842
8108,590,511,712
8109,740,489,550
8110,657,809,630
8111,539,643,626
8112,290,706,704
8113,379,777,731
8114,796,467,611
8115,447,551,825
8116,28,479,706
8117,95,619,798
8118,692,849,777
8119,674,764,862
8120,101,545,465
8121,487,691,722
8122,849,562,778
8123,444,828,694
8124,602,849,525
8125,98,625,760
8126,671,638,454
8127,718,762,487
8128,459,660,657
8129,495,495,858
8130,704,672,505
8131,523,86,600
8132,774,672,598
8133,779,482,683
8134,423,827,827
8135,534,827,806
8136,875,806,512
8137,842,842,815
8138,534,714,466
8139,703,486,846
8140,740,570,608
8141,776,506,823
8142,517,295,516
8143,375,517,562
8144,514,848,838
8145,269,607,870
8146,456,828,791
8147,525,525,515
8148,792,694,872
8149,53,738,469
8150,237,237,789
8151,88,124,763
8152,203,655,461
8153,482,65,708
8154,529,529,470
8155,16,776,653
8156,624,295,859
8157,703,494,690
8158,500,465,509
8159,780,794,707
8160,709,503,734
8161,156,402,532
8162,733,690,598
8163,716,97,659
8164,754,674,874
8165,496,538,625
8166,522,482,460
8167,747,834,511
8168,234,752,802
8169,237,733,865
8170,228,583,620
8171,861,652,513
8172,240,848,806
8173,667,656,847
8174,222,279,684
8175,513,847,594
8176,585,452,452
8177,212,487,691
8178,691,799,722
8179,591,624,739
8180,163,706,534
8181,726,105,666
8182,554,637,514
8183,599,462,486
8184,379,462,857
8185,489,859,740
8186,863,202,650
8187,437,489,663
8188,632,577,444
8189,415,520,130
8190,637,549,531
8191,419,254,419
8192,68,200,370
8193,125,55,55
8194,873,542,570
8195,250,392,755
8196,20,247,461
8197,484,838,840
8198,91,292,754
8199,827,749,467
8200,861,9,874
8201,578,599,763
8202,666,520,604
8203,588,467,853
8204,106,446,564
8205,830,666,489
8206,450,701,761
8207,33,75,642
8208,95,706,739
8209,618,684,674
8210,356,610,518
8211,774,493,607
8212,759,34,600
8213,811,148,797
8214,860,824,645
8215,479,820,699
8216,5,444,667
8217,221,788,512
8218,556,870,855
8219,8,519,491
8220,476,635,870
8221,51,7,215
8222,256,871,283
8223,578,46,406
8224,257,773,770
8225,38,734,614
8226,465,461,785
8227,255,756,558
8228,66,663,553
8229,520,425,440
8230,108,82,401
8231,74,814,404
8232,491,15,15
8233,801,508,740
8234,66,231,793
8235,723,603,643
8236,639,615,640
8237,35,480,546
8238,614,819,443
8239,337,77,520
8240,520,208,588
8241,272,483,620
8242,616,670,465
8243,316,628,536
8244,709,592,451
8245,283,761,553
8246,603,657,657
8247,129,722,473
8248,591,553,818
8249,425,517,717
8250,697,612,853
8251,387,645,687
8252,650,771,782
8253,162,190,532
8254,594,27,804
8255,827,506,506
8256,619,646,749
8257,844,844,517
8258,149,371,669
8259,81,403,672
8260,731,469,795
8261,425,617,542
8262,844,658,847
8263,665,425,511
8264,645,863,782
8265,647,480,109
8266,448,522,449
8267,458,875,482
8268,458,444,486
8269,14,757,683
8270,105,443,532
8271,532,619,683
8272,727,684,658
8273,611,680,714
8274,610,610,735
8275,503,819,788
8276,824,772,827
8277,748,514,572
8278,832,780,671
8279,330,98,855
8280,469,154,572
8281,658,525,517
8282,824,710,674
8283,721,465,500
8284,223,683,743
8285,640,590,542
8286,732,511,754
8287,787,512,500
8288,699,416,699
8289,451,540,540
8290,305,37,440
8291,703,650,842
8292,774,627,756
8293,608,451,707
8294,524,842,611
8295,603,815,524
8296,608,609,551
8297,83,506,87
8298,27,194,680
8299,527,462,854
8300,562,872,792
8301,444,780,770
8302,457,874,762
8303,780,733,670
8304,805,592,592
8305,764,490,674
8306,353,825,706
8307,747,463,803
8308,793,87,543
8309,782,782,488
8310,368,367,869
8311,684,329,605
8312,751,581,856
8313,633,736,603
8314,358,341,496
8315,818,170,570
8316,451,471,592
8317,746,487,770
8318,641,674,308
8319,554,205,589
8320,761,80,776
8321,673,535,494
8322,507,56,666
8323,278,377,684
8324,740,695,578
8325,378,300,695
8326,644,128,826
8327,484,173,644
8328,389,384,599
8329,585,474,870
8330,697,478,457
8331,531,594,638
8332,486,63,869
8333,37,130,393
8334,375,691,557
8335,379,740,618
8336,512,540,611
8337,95,795,595
8338,484,703,633
8339,664,863,590
8340,782,782,840
8341,55,297,548
8342,406,693,693
8343,580,264,695
8344,3,80,789
8345,639,385,596
8346,593,80,653
8347,545,642,608
8348,48,859,796
8349,215,718,573
8350,781,309,808
8351,221,39,105
8352,850,730,871
8353,555,422,555
8354,402,136,532
8355,64,309,243
8356,819,702,770
8357,449,678,509
8358,0,709,522
8359,636,684,501
8360,670,425,501
8361,519,570,658
8362,63,585,614
8363,690,690,455
8364,537,488,613
8365,358,866,717
8366,826,288,620
8367,647,155,716
8368,771,743,172
8369,576,845,572
8370,45,607,832
8371,576,870,739
8372,802,844,764
8373,849,764,759
8374,777,777,602
8375,215,641,818
8376,622,604,440
8377,605,859,605
8378,718,784,470
8379,745,859,816
8380,678,721,615
8381,18,451,451
8382,520,398,581
8383,413,622,622
8384,70,41,555
8385,400,232,622
8386,556,637,674
8387,691,836,691
8388,678,689,780
8389,525,875,558
8390,871,646,871
8391,871,646,871
8392,402,306,586
8393,830,570,586
8394,424,583,642
8395,458,458,694
8396,631,454,454
8397,471,784,718
8398,596,465,508
8399,565,472,816
8400,500,500,500
8401,599,467,834
8402,652,508,741
8403,689,114,667
8404,424,156,489
8405,580,580,556
8406,493,710,568
8407,717,627,824
8408,467,652,819
8409,462,682,539
8410,255,190,792
8411,472,418,101
8412,273,73,265
8413,40,233,755
8414,391,732,668
8415,4,755,737
8416,251,578,752
8417,578,73,578
8418,135,64,737
8419,689,562,509
8420,98,495,738
8421,521,737,780
8422,654,624,684
8423,362,199,872
8424,101,477,784
8425,662,578,591
8426,799,439,439
8427,774,802,803
8428,756,535,494
8429,514,466,697
8430,718,605,573
8431,318,438,681
8432,638,732,740
8433,737,327,737
8434,583,583,815
8435,113,467,524
8436,797,731,659
8437,461,509,451
8438,543,543,532
8439,819,592,570
8440,563,608,473
8441,869,456,588
8442,446,520,567
8443,657,789,835
8444,282,785,572
8445,12,321,737
8446,825,794,648
8447,705,844,812
8448,526,660,835
8449,613,791,506
8450,206,18,467
8451,777,612,484
8452,322,425,619
8453,753,621,640
8454,441,558,527
8455,769,691,629
8456,478,478,661
8457,372,714,490
8458,554,635,792
8459,519,439,614
8460,379,456,845
8461,511,190,333
8462,161,107,701
8463,683,208,692
8464,806,632,482
8465,822,658,805
8466,557,486,816
8467,852,735,595
8468,437,755,841
8469,639,472,472
8470,566,462,493
8471,838,784,678
8472,709,783,693
8473,603,756,803
8474,774,448,553
8475,375,849,568
8476,496,531,734
8477,430,43,673
8478,835,835,512
8479,872,828,828
8480,667,577,870
8481,32,833,657
8482,461,449,861
8483,854,562,503
8484,565,572,874
8485,721,844,835
8486,718,711,509
8487,576,611,671
8488,385,482,733
8489,762,762,862
8490,470,454,454
8491,664,288,455
8492,590,759,588
8493,192,208,687
8494,526,677,639
8495,46,442,442
8496,21,783,758
8497,652,700,873
8498,97,97,294
8499,193,250,791
8500,737,799,577
8501,279,780,557
8502,526,562,791
8503,162,820,702
8504,312,868,503
8505,693,541,689
8506,845,356,484
8507,226,668,582
8508,410,308,600
8509,755,490,847
8510,165,506,540
8511,36,628,572
8512,372,812,573
8513,589,851,737
8514,477,477,477
8515,636,636,719
8516,601,601,516
8517,608,777,523
8518,181,443,683
8519,730,842,559
8520,645,450,542
8521,706,542,441
8522,89,817,571
8523,287,582,665
8524,106,699,807
8525,542,823,823
8526,447,425,640
8527,518,518,518
8528,817,518,518
8529,518,518,518
8530,25,871,871
8531,761,87,761
8532,75,344,835
8533,36,38,47
8534,626,703,271
8535,454,855,545
8536,601,690,515
8537,871,871,690
8538,792,764,837
8539,367,460,491
8540,694,658,627
8541,594,816,513
8542,541,794,605
8543,831,831,763
8544,672,664,608
8545,804,297,547
8546,318,78,601
8547,99,771,761
8548,611,632,486
8549,818,489,614
8550,486,835,490
8551,32,290,581
8552,712,17,34
8553,860,77,588
8554,657,18,694
8555,289,439,822
8556,511,833,628
8557,0,111,321
8558,706,396,684
8559,641,613,215
8560,375,832,531
8561,637,875,834
8562,293,21,569
8563,354,277,411
8564,192,26,685
8565,656,628,566
8566,608,485,142
8567,668,472,674
8568,639,247,847
8569,663,663,663
8570,633,731,659
8571,136,446,646
8572,721,718,734
8573,573,573,676
8574,464,234,676
8575,692,405,264
8576,513,533,478
8577,835,735,611
8578,799,691,605
8579,787,503,526
8580,457,780,562
8581,636,561,695
8582,662,561,620
8583,842,501,817
8584,344,497,545
8585,573,718,503
8586,854,259,734
8587,398,713,650
8588,646,852,653
8589,315,278,10
8590,741,741,741
8591,127,508,741
8592,567,663,580
8593,478,503,472
8594,150,161,438
8595,743,707,478
8596,796,676,702
8597,546,20,694
8598,247,186,787
8599,598,659,717
8600,723,257,817
8601,714,850,817
8602,480,819,626
8603,652,516,682
8604,383,522,764
8605,472,666,858
8606,519,743,711
8607,139,573,656
8608,494,516,624
8609,866,846,753
8610,484,682,756
8611,188,680,480
8612,834,658,513
8613,430,756,741
8614,21,574,628
8615,375,110,858
8616,804,95,646
8617,602,571,408
8618,557,603,789
8619,433,655,439
8620,650,482,482
8621,689,788,476
8622,482,457,482
8623,402,455,619
8624,441,27,823
8625,143,143,645
8626,351,866,764
8627,554,800,697
8628,378,863,697
8629,156,156,622
8630,106,871,818
8631,505,686,558
8632,467,295,840
8633,467,333,561
8634,673,771,613
8635,779,489,729
8636,520,508,520
8637,148,536,857
8638,633,630,506
8639,544,551,544
8640,486,658,658
8641,772,625,875
8642,408,671,642
8643,215,727,805
8644,505,172,808
8645,579,175,660
8646,535,713,713
8647,491,447,447
8648,461,641,641
8649,832,844,545
8650,514,500,784
8651,705,702,496
8652,102,268,800
8653,579,487,444
8654,764,609,609
8655,709,734,475
8656,514,671,556
8657,268,632,632
8658,182,479,565
8659,760,478,689
8660,767,760,533
8661,457,874,854
8662,583,467,875
8663,316,654,540
8664,735,426,253
8665,145,516,828
8666,723,590,741
8667,765,559,456
8668,769,470,760
8669,796,841,841
8670,347,855,453
8671,19,257,425
8672,851,447,447
8673,376,755,671
8674,612,600,567
8675,127,459,672
8676,279,20,869
8677,174,389,681
8678,588,765,740
8679,508,480,747
8680,150,392,566
8681,84,785,565
8682,592,734,478
8683,517,513,817
8684,865,223,598
8685,136,728,553
8686,294,80,791
8687,650,647,633
8688,761,655,455
8689,627,710,756
8690,462,753,674
8691,766,707,614
8692,844,589,762
8693,764,741,496
8694,681,695,695
8695,848,467,853
8696,576,608,608
8697,611,453,576
8698,714,866,570
8699,815,857,441
8700,563,188,586
8701,279,822,511
8702,517,652,841
8703,480,687,443
8704,869,430,308
8705,515,467,719
8706,488,171,385
8707,784,541,678
8708,179,37,685
8709,210,810,842
8710,3,825,665
8711,305,320,867
8712,544,35,650
8713,614,614,544
8714,779,639,627
8715,229,559,801
8716,781,581,650
8717,834,740,739
8718,684,852,580
8719,548,795,494
8720,455,494,704
8721,408,690,543
8722,356,667,579
8723,724,724,724
8724,26,455,582
8725,516,713,473
8726,704,590,591
8727,671,479,529
8728,599,45,488
8729,76,573,462
8730,784,465,540
8731,609,627,796
8732,764,770,764
8733,802,494,764
8734,129,605,454
8735,828,594,837
8736,872,439,457
8737,325,325,215
8738,186,394,531
8739,489,829,191
8740,363,468,724
8741,202,27,202
8742,761,137,389
8743,619,568,824
8744,563,735,844
8745,873,425,669
8746,818,559,818
8747,508,608,650
8748,853,559,697
8749,484,570,866
8750,467,612,517
8751,825,773,467
8752,165,295,724
8753,612,569,789
8754,470,562,573
8755,453,636,280
8756,659,659,659
8757,659,771,659
8758,861,439,525
8759,780,562,851
8760,689,493,738
8761,25,90,364
8762,858,233,9
8763,475,475,596
8764,806,810,599
8765,727,602,602
8766,443,501,522
8767,446,280,505
8768,580,580,480
8769,673,715,553
8770,673,16,730
8771,619,52,611
8772,137,364,488
8773,46,278,873
8774,83,679,775
8775,826,494,775
8776,635,554,853
8777,522,484,518
8778,569,680,827
8779,396,175,452
8780,75,589,579
8781,138,789,454
8782,578,454,802
8783,514,465,579
8784,142,142,666
8785,321,369,588
8786,866,734,620
8787,637,443,544
8788,670,478,452
8789,676,676,470
8790,478,454,573
8791,526,512,525
8792,785,780,780
8793,418,494,494
8794,535,646,613
8795,467,801,695
8796,367,160,480
8797,387,741,548
8798,77,309,552
8799,149,192,601
8800,467,860,860
8801,827,860,534
8802,345,578,302
8803,782,136,692
8804,443,682,818
8805,591,583,534
8806,447,871,735
8807,643,393,521
8808,799,452,799
8809,19,68,337
8810,125,437,310
8811,690,297,26
8812,835,136,132
8813,396,637,679
8814,704,578,229
8815,494,671,784
8816,540,743,500
8817,629,399,785
8818,697,398,697
8819,813,660,491
8820,614,696,486
8821,842,456,570
8822,32,379,824
8823,164,767,741
8824,839,792,848
8825,863,837,753
8826,691,835,678
8827,710,402,70
8828,14,461,469
8829,584,770,584
8830,854,300,528
8831,551,767,802
8832,107,563,607
8833,457,670,851
8834,62,691,855
8835,671,482,671
8836,800,832,750
8837,584,203,699
8838,200,688,699
8839,212,633,439
8840,674,679,647
8841,615,654,536
8842,699,699,529
8843,760,638,462
8844,723,643,142
8845,629,509,572
8846,579,461,529
8847,454,445,445
8848,106,848,455
8849,254,254,637
8850,618,792,778
8851,518,608,704
8852,652,872,595
8853,615,862,735
8854,731,779,749
8855,719,719,620
8856,361,156,810
8857,483,483,483
8858,582,175,617
8859,467,753,617
8860,109,456,583
8861,257,824,692
8862,618,857,467
8863,335,714,818
8864,818,818,818
8865,567,712,563
8866,591,704,706
8867,522,686,704
8868,794,740,740
8869,798,228,673
8870,393,356,803
8871,679,673,595
8872,762,582,817
8873,764,764,626
8874,566,470,466
8875,469,469,208
8876,625,816,660
8877,830,830,830
8878,573,465,605
8879,47,47,699
8880,529,529,465
8881,495,209,851
8882,691,676,629
8883,774,833,445
8884,614,683,532
8885,761,532,622
8886,598,660,536
8887,658,567,645
8888,801,781,519
8889,260,211,483
8890,602,602,682
8891,595,741,516
8892,591,652,615
8893,357,591,455
8894,686,553,781
8895,636,612,853
8896,159,210,587
8897,565,734,475
8898,857,857,857
8899,559,568,568
8900,187,532,568
8901,252,448,857
8902,825,267,553
8903,581,556,633
8904,764,721,872
8905,851,457,844
8906,737,737,670
8907,803,799,737
8908,733,367,710
8909,817,863,863
8910,849,723,563
8911,542,551,724
8912,704,674,508
8913,325,472,579
8914,647,614,501
8915,791,653,450
8916,269,844,607
8917,322,468,668
8918,360,274,871
8919,524,66,548
8920,840,553,351
8921,583,425,297
8922,687,296,406
8923,566,855,693
8924,770,503,105
8925,457,671,527
8926,730,264,798
8927,408,558,673
8928,369,25,673
8929,605,605,605
8930,576,835,605
8931,541,831,605
8932,284,496,803
8933,466,610,756
8934,484,666,486
8935,838,521,754
8936,459,244,214
8937,461,784,466
8938,656,745,541
8939,329,667,699
8940,458,458,458
8941,102,720,470
8942,298,737,268
8943,166,503,794
8944,478,195,691
8945,833,833,833
8946,789,476,828
8947,129,799,512
8948,379,774,815
8949,740,854,780
8950,780,569,576
8951,136,761,465
8952,511,701,624
8953,619,571,650
8954,46,145,645
8955,817,863,863
8956,866,608,645
8957,300,818,714
8958,454,545,596
8959,521,691,439
8960,656,694,623
8961,378,525,610
8962,154,224,119
8963,580,558,776
8964,121,512,677
8965,682,755,608
8966,682,747,760
8967,40,525,541
8968,493,508,539
8969,493,107,617
8970,770,624,624
8971,278,580,494
8972,425,203,791
8973,534,709,611
8974,720,317,89
8975,101,475,475
8976,798,16,653
8977,741,741,714
8978,541,718,722
8979,130,513,849
8980,489,489,489
8981,652,532,555
8982,295,332,677
8983,803,476,476
8984,567,781,781
8985,77,761,761
8986,156,570,552
8987,603,604,731
8988,136,505,710
8989,702,875,703
8990,521,521,521
8991,584,101,465
8992,422,490,733
8993,181,851,837
8994,65,487,791
8995,494,80,618
8996,702,831,718
8997,733,855,855
8998,554,706,504
8999,686,493,673
