ids,epoch_0,epoch_1,epoch_2
8736,5646,4932,5990
8737,3995,1350,2373
8738,5646,3919,6038
8739,5267,1222,814
8740,6993,1222,4811
8741,4118,598,1315
8742,4118,1458,6373
8743,5267,6765,5510
8744,5646,6285,4611
8745,4118,2032,5036
8746,6091,4833,5036
8747,4118,4833,5036
8748,5267,4833,5510
8749,5267,2032,5036
8750,4118,4833,5036
8751,4118,5479,3846
8752,5646,5826,6263
8753,6091,6285,3540
8754,5646,4932,5990
8755,5751,5636,5382
8756,4118,1458,4689
8757,4118,1458,4689
8758,5646,4932,4611
8759,5646,4932,5990
8760,5646,4932,5990
8761,5646,3919,2943
8762,5646,3919,4103
8763,5646,5511,5990
8764,5646,4833,6195
8765,6091,2882,5510
8766,6091,2032,5036
8767,4118,1458,5461
8768,4118,1458,5461
8769,4118,1458,5382
8770,4118,1458,6373
8771,6091,2032,5187
8772,4118,1458,5382
8773,4118,598,4898
8774,4118,1458,5927
8775,4118,1458,5927
8776,3055,5826,3846
8777,5646,6013,5510
8778,5646,6551,5303
8779,5646,5511,5990
8780,5646,3377,5990
8781,5646,6285,5990
8782,5646,4932,5990
8783,5646,5511,5990
8784,3995,3377,6248
8785,5646,5826,3846
8786,5646,6526,5510
8787,5267,2882,5510
8788,5646,4932,5990
8789,5646,4932,5990
8790,5646,4932,5990
8791,5646,4932,5990
8792,5646,4932,5990
8793,5646,4932,4611
8794,4118,2032,5187
8795,4118,2032,5187
8796,6091,5993,5036
8797,6993,1458,4811
8798,6993,598,4811
8799,4118,598,5382
8800,6091,2032,5036
8801,6091,2032,5036
8802,3055,3919,2373
8803,4118,2032,4689
8804,5267,2032,5510
8805,4118,2882,5036
8806,4118,1458,5187
8807,5646,5771,6263
8808,5646,4932,5990
8809,3055,598,1315
8810,3408,3919,4103
8811,4118,598,202
8812,5646,3919,6038
8813,5646,3377,6038
8814,6091,2032,5086
8815,5646,4932,5990
8816,5646,4025,5990
8817,5646,3919,5990
8818,5646,4025,5510
8819,5646,2032,5187
8820,5646,4025,5510
8821,6993,6765,5510
8822,4118,2882,4811
8823,4118,2882,5510
8824,5646,4932,5103
8825,5646,2032,6263
8826,5646,5971,6263
8827,3055,1895,1432
8828,5646,3919,5990
8829,5646,3919,5990
8830,5646,4932,5990
8831,5646,2882,5036
8832,2038,5826,6263
8833,5646,4932,5990
8834,5646,5004,6263
8835,5646,4932,5990
8836,5646,3919,5990
8837,5646,4025,5990
8838,5646,3919,5990
8839,5646,4025,6263
8840,4118,1458,5187
8841,5646,2032,5187
8842,5646,4025,5990
8843,5646,4932,5103
8844,4118,598,2912
8845,5646,4932,5990
8846,5646,3377,5990
8847,5646,4025,5990
8848,4118,2032,5187
8849,5646,5826,5036
8850,5646,5636,5187
8851,4118,2032,5187
8852,4118,2032,4689
8853,6091,2032,5187
8854,4118,2032,4689
8855,4118,1458,6373
8856,5267,1222,5368
8857,4118,2882,5510
8858,3055,965,5036
8859,6091,5479,5036
8860,6091,2032,5036
8861,4118,4833,5036
8862,6091,6551,5036
8863,5646,5826,6195
8864,5646,3826,5510
8865,6993,5993,5036
8866,4118,2032,5036
8867,6091,2032,5187
8868,5646,4932,6195
8869,4118,1458,4684
8870,5646,5771,5187
8871,4118,1458,4689
8872,5646,5993,5036
8873,5646,6285,6195
8874,5646,4932,6195
8875,4118,3942,6373
8876,6091,2032,6263
8877,6993,5971,5036
8878,5646,4025,5990
8879,5646,4025,5990
8880,5646,4932,5990
8881,5646,5511,5990
8882,5646,4932,5990
8883,5646,4932,5990
8884,5646,5971,4811
8885,6993,5971,6263
8886,5646,4025,6263
8887,6091,2032,4689
8888,4118,2032,4689
8889,5751,5826,5036
8890,6091,6551,5036
8891,5646,1163,6195
8892,4118,2032,5036
8893,6993,2032,4689
8894,4118,2032,5036
8895,4118,4833,5036
8896,6993,2882,5510
8897,5646,6526,4954
8898,4118,2032,5187
8899,6993,2032,5510
8900,6993,4833,4526
8901,5267,6765,5510
8902,4118,4313,2912
8903,5267,5971,5510
8904,5646,4932,5990
8905,5646,4932,6263
8906,5646,4932,5990
8907,5646,4932,5990
8908,5646,1222,5825
8909,6091,4833,5825
8910,6091,5993,5825
8911,4118,1458,5382
8912,4118,2032,5187
8913,3995,3377,6248
8914,5646,4244,5510
8915,4118,1458,4689
8916,6091,5771,6263
8917,5267,1222,5036
8918,5646,5636,5303
8919,4118,2882,4811
8920,4118,1458,6459
8921,4118,4313,6373
8922,4118,3942,6373
8923,5646,4932,6248
8924,5646,4025,5990
8925,5646,4932,5103
8926,4118,1458,5461
8927,4118,2032,6459
8928,5646,5636,6382
8929,5646,4932,5990
8930,5646,4932,5990
8931,5646,4932,5990
8932,5646,4244,6263
8933,5646,4835,5036
8934,3055,5479,5036
8935,5646,4932,6263
8936,3055,1350,1432
8937,5646,4025,5990
8938,5646,4932,5990
8939,5646,3919,5990
8940,5646,5511,5990
8941,5646,3919,5990
8942,3408,3377,6635
8943,5646,5511,5990
8944,5646,5511,5990
8945,3055,1350,2243
8946,5646,4932,5990
8947,5646,4932,5990
8948,4118,2882,5036
8949,5646,4932,5990
8950,5646,3377,5303
8951,4118,1458,4684
8952,6993,4833,4700
8953,6993,2032,5187
8954,5751,5971,5036
8955,5646,2032,5825
8956,6091,2032,4689
8957,5751,4833,5036
8958,5646,4932,5990
8959,5646,4932,5990
8960,5646,4932,5990
8961,5646,4932,6248
8962,5646,3919,393
8963,4118,1458,5187
8964,5646,5993,6195
8965,5751,2032,5036
8966,5646,2032,5187
8967,5646,4932,5990
8968,5646,4025,6195
8969,5267,1222,6263
8970,5646,5826,5036
8971,4118,2032,5382
8972,6091,5636,5500
8973,6091,5993,5036
8974,5646,3919,3108
8975,5646,4932,5990
8976,4118,1458,6373
8977,6091,2032,5036
8978,5646,4932,5990
8979,5646,4025,6195
8980,5267,6765,5510
8981,6993,2032,5187
8982,5646,3919,393
8983,5646,4932,5990
8984,6993,4833,5187
8985,5267,1222,5368
8986,6993,2032,5036
8987,5267,2032,5036
8988,6993,2032,5510
8989,5646,6285,5990
8990,5646,4932,5990
8991,5646,4025,5990
8992,5646,1163,4175
8993,5646,5971,5990
8994,5646,5511,5990
8995,4118,1458,5382
8996,5646,4932,5990
8997,5646,4025,5990
8998,3055,5826,6716
8999,4118,2032,6459
9000,5646,4932,5990
9001,3055,5826,3669
9002,5751,2882,5510
9003,5646,5826,6716
9004,6993,4833,4689
9005,4118,4313,5510
9006,5646,1717,6263
9007,5646,4025,5990
9008,4118,1458,5187
9009,4118,1458,5187
9010,5751,4025,5990
9011,3055,1350,2373
9012,6993,6551,6716
9013,6091,4833,5036
9014,6993,5636,4029
9015,5646,6013,5036
9016,5646,4932,6248
9017,4118,4833,5036
9018,5646,3919,5990
9019,4118,1458,4689
9020,5646,4932,5990
9021,4118,6551,5036
9022,4118,1458,6373
9023,6993,1222,4811
9024,6091,5993,5187
9025,5646,1222,5421
9026,5646,6551,5036
9027,6993,2032,5421
9028,6993,4833,5036
9029,5267,6765,5036
9030,5751,3942,2373
9031,6091,2032,5825
9032,5646,4932,4611
9033,4118,1222,4811
9034,5646,4932,5990
9035,5646,6551,5036
9036,4118,1458,6459
9037,6091,2032,5036
9038,5646,4932,5990
9039,5646,4932,5990
9040,4118,1458,6373
9041,4118,3636,5036
9042,5646,4932,5990
9043,4118,2032,5036
9044,4118,1458,4689
9045,4118,1458,5382
9046,5646,4932,5990
9047,4118,2032,5036
9048,4118,1458,4689
9049,5646,4025,5990
9050,5646,4932,5990
9051,5646,6526,5036
9052,5267,5971,5187
9053,6993,1222,5187
9054,4118,2032,5187
9055,4118,5993,5187
9056,5646,4932,5990
9057,5646,4932,5990
9058,5646,4932,5990
9059,5646,4025,4611
9060,6091,2032,5187
9061,6091,4833,5510
9062,5646,5511,5990
9063,5646,2032,5036
9064,5646,1163,6195
9065,5646,6285,6195
9066,4118,965,6373
9067,5267,2882,5510
9068,5646,3919,4087
9069,6993,4833,5036
9070,5646,4932,5990
9071,4118,2032,5382
9072,5646,6551,5036
9073,5267,2032,5510
9074,3055,5826,5036
9075,6091,2032,5036
9076,5751,3919,5510
9077,5646,5511,5990
9078,5267,1222,5036
9079,5646,1163,1820
9080,5646,5511,474
9081,5646,3919,6195
9082,5646,3919,5990
9083,6993,2882,5510
9084,5267,2032,5187
9085,5267,4833,6716
9086,4118,2032,4684
9087,3055,2882,5187
9088,3055,5479,6959
9089,5646,4932,5990
9090,5267,5353,5368
9091,5646,4025,5990
9092,4118,1458,4689
9093,5646,4932,5990
9094,5646,1717,6263
9095,5267,2032,5036
9096,5646,5826,2943
9097,5646,6285,5990
9098,5646,2032,5187
9099,6993,1458,5382
9100,5646,5771,6263
9101,5646,4932,5990
9102,4118,2032,5382
9103,4118,4833,4689
9104,5646,5993,5421
9105,5646,3919,4611
9106,4118,1458,4689
9107,6091,4833,5036
9108,5751,5636,5510
9109,3055,3377,5990
9110,2038,5826,5036
9111,5646,585,5990
9112,4118,1458,4689
9113,3408,3919,2373
9114,5646,6285,6248
9115,6091,4833,5825
9116,6993,5971,5187
9117,4118,1458,5382
9118,6091,2032,5187
9119,4118,1458,5382
9120,5646,4932,5990
9121,5646,4932,5187
9122,3055,2882,5036
9123,5646,4932,5990
9124,6091,5479,5036
9125,5646,4932,5990
9126,4118,2032,5510
9127,4118,1458,4689
9128,5646,5636,4050
9129,5646,2026,1820
9130,5646,4932,5103
9131,4118,4833,4811
9132,3055,2032,4560
9133,5646,4244,6263
9134,2038,4025,6038
9135,4118,2032,5036
9136,5646,5511,5990
9137,5646,4025,5990
9138,4118,598,1629
9139,4118,1458,5382
9140,5646,3919,5990
9141,5646,4025,5990
9142,4118,1458,4689
9143,6091,2032,5036
9144,5751,4833,5187
9145,4118,2032,4689
9146,6993,5971,4811
9147,4118,5993,6716
9148,3055,1350,2373
9149,6091,6551,5036
9150,6993,1222,4811
9151,5646,4932,5990
9152,4118,1458,6373
9153,5646,5636,5510
9154,5646,4025,5990
9155,3055,1895,6373
9156,5646,4025,5510
9157,4118,2882,5036
9158,3055,4025,5510
9159,6091,6551,5036
9160,5646,2032,6263
9161,5267,6765,5510
9162,5646,4932,5990
9163,4118,2032,5036
9164,5646,3826,5036
9165,2038,3942,1315
9166,3055,4313,591
9167,5646,4932,5990
9168,5646,4025,5990
9169,5646,4025,5990
9170,5646,4932,5990
9171,5646,4244,4050
9172,4118,2032,5187
9173,4118,1458,4689
9174,3995,3919,4103
9175,5267,4833,6195
9176,5646,4932,5990
9177,5646,3919,5990
9178,5646,1222,5187
9179,5646,4025,6038
9180,5646,4025,5990
9181,5646,2032,6263
9182,5646,2032,5187
9183,3055,5826,3846
9184,4118,1458,4811
9185,4118,1222,5187
9186,5646,4932,5990
9187,4118,1458,6373
9188,5646,4025,5990
9189,4118,1895,2373
9190,5646,4932,5990
9191,5646,5971,5825
9192,6091,2032,5510
9193,5646,2032,6263
9194,4118,1458,5461
9195,5646,4932,5990
9196,3995,3919,4103
9197,5646,2032,5187
9198,3055,3942,3328
9199,5646,4932,5990
9200,5646,4932,5990
9201,5646,4932,5990
9202,5646,5511,5990
9203,4118,2032,5036
9204,5267,2032,5187
9205,3055,6551,5036
9206,5267,2032,5510
9207,5646,1717,5990
9208,5267,4244,6263
9209,6993,4833,5036
9210,4118,1458,5187
9211,5267,1222,5036
9212,5267,2882,5510
9213,5646,4025,5990
9214,5646,4932,5990
9215,5646,4932,5990
9216,5646,2032,6248
9217,5646,4025,5990
9218,5646,3919,1990
9219,5646,4932,5990
9220,5646,5511,5990
9221,5646,6013,6195
9222,3055,4313,6834
9223,5646,3919,2184
9224,6091,1222,4811
9225,5646,4932,6248
9226,5646,4244,6263
9227,5646,4932,4050
9228,5646,4244,5187
9229,5646,3919,5990
9230,5646,4932,5990
9231,4118,4833,5036
9232,3055,3942,5510
9233,5646,1163,2088
9234,4118,1458,4811
9235,5646,4025,6038
9236,5646,4244,6263
9237,6993,2032,5187
9238,5646,4932,5990
9239,5646,2032,6195
9240,6993,4833,4811
9241,5646,4244,6263
9242,4118,965,5036
9243,4118,1458,5461
9244,5646,4932,5990
9245,4118,4833,5036
9246,5646,4932,5990
9247,6993,4833,5036
9248,6091,2032,5036
9249,6993,2032,4526
9250,5646,2032,5187
9251,6091,4833,5036
9252,6091,2032,5187
9253,4118,2032,5036
9254,5646,2032,5187
9255,6993,5993,5187
9256,5267,5971,5187
9257,5646,5636,6382
9258,5646,3919,5990
9259,5646,4932,5990
9260,6993,2032,5187
9261,4118,1458,5382
9262,5646,4025,5990
9263,5646,5971,6263
9264,4118,1458,5036
9265,4118,3636,5036
9266,5646,3377,5990
9267,5646,4932,5990
9268,6091,6551,5036
9269,5646,4932,5990
9270,5646,1717,5990
9271,5646,4932,5990
9272,5646,1717,2088
9273,5646,6526,5990
9274,5646,3377,6248
9275,5646,4932,5990
9276,5646,6285,6195
9277,4118,6765,5510
9278,4118,1458,5461
9279,6993,6765,5510
9280,6091,5479,5036
9281,4118,1458,4684
9282,2038,4025,5510
9283,5646,2032,5825
9284,6993,1222,5036
9285,4118,2032,5510
9286,5646,2032,5036
9287,5646,3919,5990
9288,5267,2032,5510
9289,4118,4833,5036
9290,6091,2032,5036
9291,5646,6285,4284
9292,6091,4833,3669
9293,4118,1458,5382
9294,4118,1458,5461
9295,6993,2032,5187
9296,5646,4025,5990
9297,4118,2882,5036
9298,4118,1458,6373
9299,4118,2032,5382
9300,5646,4932,4611
9301,5646,4932,5990
9302,6993,2032,5036
9303,5646,4025,5990
9304,6993,2032,5036
9305,5646,6285,6195
9306,5646,4025,6263
9307,5646,3919,1432
9308,5267,2032,5510
9309,5646,4932,5990
9310,6091,2032,5187
9311,5646,5511,5990
9312,5646,4932,5990
9313,4118,1458,5382
9314,5646,4932,4284
9315,4118,598,4811
9316,5646,5771,4050
9317,6091,6551,5036
9318,4118,598,4811
9319,4118,4833,5510
9320,4118,2032,6561
9321,3995,3919,2373
9322,4118,1458,4689
9323,5646,5511,5990
9324,5646,5511,6195
9325,6091,2032,5187
9326,5267,2032,6263
9327,5646,6551,3669
9328,5267,6551,5036
9329,5646,5971,6263
9330,6091,2032,5510
9331,5646,4932,6248
9332,5646,4932,5990
9333,5646,3919,5990
9334,4118,1458,4811
9335,5646,3919,6195
9336,6091,5993,5187
9337,5646,2032,6195
9338,5646,4932,5990
9339,4118,2032,5036
9340,5646,2032,5187
9341,2038,6551,2088
9342,3055,1350,2373
9343,5267,2032,5036
9344,5646,4932,5990
9345,4118,1458,6373
9346,6993,2032,5510
9347,5267,2032,4526
9348,5646,3377,6195
9349,5646,6285,6195
9350,6091,2032,5510
9351,6091,2032,5187
9352,5646,4932,1820
9353,6993,2032,5187
9354,5646,4025,6263
9355,6993,2882,5510
9356,5646,1350,5303
9357,5646,4932,5990
9358,4118,1458,4684
9359,4118,1458,4689
9360,4118,1458,6373
9361,5646,3919,5990
9362,6091,2032,5510
9363,4118,2032,5187
9364,5751,5771,5036
9365,4118,1458,5382
9366,5646,6285,5187
9367,5646,4932,5990
9368,4118,2032,5036
9369,5646,5971,6263
9370,5646,6551,5036
9371,5646,4025,6195
9372,5646,5993,6195
9373,3055,1895,2373
9374,3055,598,5421
9375,4118,2032,4689
9376,4118,1458,4811
9377,5646,4025,5990
9378,5646,5826,5036
9379,5646,5771,5990
9380,5646,4025,5990
9381,5646,4932,5990
9382,5646,1163,6263
9383,3055,5826,6263
9384,5646,3377,5990
9385,4118,1458,6373
9386,6091,2032,5187
9387,5646,4932,5990
9388,5646,5511,5990
9389,5646,5993,6263
9390,6091,4833,5187
9391,2038,5636,1432
9392,4118,2032,5187
9393,4118,1458,6373
9394,5646,1717,6263
9395,5646,5353,4526
9396,5646,3919,5990
9397,4118,4833,5187
9398,4118,1458,6373
9399,6993,2032,5187
9400,5646,4932,5990
9401,6091,2032,5187
9402,5646,4025,5990
9403,5646,5993,5036
9404,5646,4025,5990
9405,4118,1458,5036
9406,6993,2032,4689
9407,6091,4833,6716
9408,4118,1458,4684
9409,4118,2032,5036
9410,5267,2032,5187
9411,5646,4932,5990
9412,5646,4025,6263
9413,4118,3636,5036
9414,4118,1458,6373
9415,5646,4932,5990
9416,6091,2032,5187
9417,5646,2032,5187
9418,5646,3942,6959
9419,5751,5636,4050
9420,6091,6551,6716
9421,4118,4313,5382
9422,6993,1458,5187
9423,5646,4932,5990
9424,4118,1458,6373
9425,5646,6285,6263
9426,6091,5993,5036
9427,5646,2554,5036
9428,4118,2032,4689
9429,6091,2032,5036
9430,6993,598,4689
9431,5646,4932,5990
9432,6993,2032,5510
9433,4118,5826,1432
9434,4118,1458,4689
9435,4118,1458,6373
9436,6091,2882,5510
9437,6091,4833,5187
9438,5646,5636,5382
9439,6993,2882,5510
9440,5646,5971,6263
9441,5646,4932,5990
9442,5646,5826,5303
9443,4118,1458,6373
9444,6091,5993,5036
9445,5646,5993,5036
9446,5267,2032,5187
9447,6091,2032,5036
9448,5646,4025,5990
9449,4118,1458,6459
9450,5646,1163,5990
9451,5646,4932,5990
9452,4118,1458,5421
9453,5646,3919,5990
9454,5646,4025,6195
9455,5646,5511,6263
9456,4118,2032,4689
9457,5646,4932,5990
9458,5646,4025,5990
9459,5646,6285,6263
9460,5646,6551,4560
9461,5646,5511,5990
9462,3055,5479,5036
9463,4118,1458,6373
9464,5646,5511,5990
9465,5267,2032,5510
9466,4118,1458,6459
9467,4118,2032,4684
9468,5267,1717,6248
9469,4118,1458,4684
9470,5646,4833,5187
9471,5646,4025,5990
9472,5646,6285,5990
9473,5646,4932,5990
9474,5646,4932,5990
9475,5646,5993,5036
9476,4118,2032,5187
9477,5646,6551,6195
9478,6091,2032,5187
9479,4118,4313,591
9480,5267,4244,5036
9481,5646,2882,5510
9482,5646,2882,5510
9483,5646,6285,5990
9484,5267,5971,4811
9485,4118,6765,5187
9486,4118,2882,5036
9487,5646,5511,5990
9488,6091,2032,5036
9489,4118,2032,4689
9490,6091,4833,5510
9491,4118,1458,5187
9492,5646,4932,5990
9493,5646,4025,6263
9494,5646,3919,1432
9495,4118,1458,5461
9496,5646,5826,5187
9497,2038,5826,3846
9498,4118,1458,6373
9499,5751,2032,3905
9500,5646,4932,5990
9501,6993,5636,5510
9502,5646,2032,5036
9503,5646,2032,5187
9504,4118,1458,5187
9505,5646,4932,5990
9506,5267,1222,4811
9507,5646,4932,5990
9508,2038,2882,5036
9509,5646,6013,5510
9510,2038,3919,1432
9511,4118,4313,2912
9512,5267,4833,5036
9513,5646,4932,5990
9514,5646,2032,5510
9515,5751,6551,5036
9516,5751,4833,6195
9517,6091,2032,5187
9518,5646,5511,4103
9519,6091,4833,5036
9520,5646,3919,5990
9521,5267,5353,5510
9522,5646,6285,6263
9523,6091,6551,6716
9524,5646,6285,6195
9525,5267,4833,6208
9526,5646,5511,5990
9527,5646,6551,6263
9528,4118,2032,5036
9529,5646,4244,6263
9530,5646,2032,6263
9531,4118,965,6373
9532,2038,3919,5086
9533,5646,4932,5990
9534,5646,4025,5990
9535,6091,2032,5510
9536,4118,1458,4689
9537,5646,4932,5990
9538,5646,3919,5103
9539,5646,3919,4103
9540,5646,4932,5990
9541,5646,4932,5990
9542,6993,2032,4526
9543,5646,5826,5036
9544,5267,4833,5036
9545,4118,1458,5187
9546,5646,4025,5990
9547,5646,4932,5990
9548,5646,4932,5990
9549,6091,4833,5036
9550,5646,3919,6373
9551,6993,2032,5187
9552,5646,6013,5036
9553,5646,5771,6263
9554,5646,3919,5990
9555,5646,4932,5990
9556,5646,1717,6263
9557,5646,6285,6248
9558,6091,4833,5036
9559,5646,4025,6263
9560,5646,4932,6195
9561,5267,2032,5036
9562,5646,4932,5990
9563,5646,4025,3643
9564,6091,6551,5036
9565,5751,1222,5368
9566,5646,5971,5187
9567,5646,4932,5990
9568,4118,1458,2912
9569,3055,4923,5990
9570,3055,1895,2373
9571,5646,5771,5036
9572,6091,4833,4811
9573,6993,6765,5510
9574,5646,4932,5990
9575,5646,4932,5990
9576,5267,5971,5187
9577,4118,1458,6373
9578,6993,2032,4689
9579,5646,2032,6195
9580,5267,4833,5036
9581,5646,1717,5990
9582,5646,4932,6263
9583,2038,3919,1432
9584,4118,598,6834
9585,4118,4833,5036
9586,5646,3919,5990
9587,5267,2882,6263
9588,4118,2032,4689
9589,4118,1458,5461
9590,4118,2032,5187
9591,5646,4932,5990
9592,5646,4932,5990
9593,5646,4932,5990
9594,5646,4932,5990
9595,5646,4932,5990
9596,5646,4025,5510
9597,44,1350,4560
9598,4118,1458,5382
9599,5646,4244,4050
9600,3055,4313,5382
9601,5646,4025,5510
9602,5646,4932,5990
9603,5646,3919,5990
9604,5646,3919,4103
9605,5646,6013,6195
9606,5646,2026,1290
9607,3055,5826,4811
9608,5646,4833,6195
9609,5646,4932,5990
9610,4118,2032,4689
9611,5646,3919,2925
9612,5267,3919,5461
9613,3995,3919,4103
9614,5646,4025,5990
9615,5646,2032,5036
9616,5646,4833,5510
9617,4118,2032,5187
9618,4118,1458,6373
9619,4118,598,4689
9620,6993,2882,5036
9621,5267,4833,5036
9622,5646,4932,5990
9623,5646,4932,5990
9624,3055,3942,5421
9625,5646,4183,2088
9626,5646,4025,5990
9627,6091,4436,3540
9628,5646,3919,393
9629,5646,6551,5036
9630,6993,1222,4811
9631,5646,7005,6263
9632,5646,5993,5825
9633,4118,1458,5187
9634,5646,5993,6195
9635,5646,3919,5990
9636,5646,4932,6263
9637,6091,2032,5187
9638,3055,4923,5187
9639,6091,4833,5036
9640,5267,5353,5510
9641,5646,4932,5990
9642,4118,1458,5036
9643,5646,2032,5036
9644,5646,6526,5990
9645,5646,4932,5990
9646,2038,5636,5510
9647,4118,1458,6373
9648,5646,5636,5510
9649,3055,5479,5036
9650,5646,4932,5990
9651,4118,1458,6373
9652,4118,4313,2912
9653,5267,6765,5036
9654,5646,4025,5990
9655,5646,4932,5990
9656,5646,4932,5990
9657,5267,4833,5036
9658,4118,2032,5036
9659,5646,2032,5036
9660,5646,4932,5990
9661,5751,6013,6038
9662,4118,2032,5510
9663,5646,3919,3657
9664,5646,6285,6263
9665,4118,1458,5382
9666,5267,2032,5187
9667,2038,5636,5990
9668,4118,1458,5461
9669,4118,1458,5036
9670,5646,2032,5036
9671,4118,2882,5510
9672,5646,3377,3508
9673,5646,2032,3540
9674,5646,4932,5990
9675,5646,4932,5990
9676,4118,2032,4689
9677,2605,1350,2373
9678,5646,4932,5990
9679,5267,4833,5036
9680,5267,6765,5510
9681,4118,2032,5036
9682,4118,4833,4811
9683,5646,4932,5990
9684,5646,3919,2373
9685,5646,6013,6195
9686,5646,6285,6195
9687,5646,5353,6442
9688,4118,1458,6373
9689,5646,5826,814
9690,5646,4025,5990
9691,6091,4833,5510
9692,5267,2032,5187
9693,5646,4244,6263
9694,6993,5353,4811
9695,5646,4932,5990
9696,5646,4932,5990
9697,6993,2032,4689
9698,2605,1350,2373
9699,4118,1458,6373
9700,5646,4932,5990
9701,5646,4025,6263
9702,4118,1458,6373
9703,5751,2882,5510
9704,5646,4025,5036
9705,3995,3377,6248
9706,5646,4932,5990
9707,5267,2032,5187
9708,5646,5993,5825
9709,5646,4025,5990
9710,5646,4932,5990
9711,3408,4025,5990
9712,5267,1222,4811
9713,6091,2032,5187
9714,4118,2032,5382
9715,5646,2032,5036
9716,5646,4932,4611
9717,5646,4932,5990
9718,5646,4025,6263
9719,4118,1458,6373
9720,5646,4932,5990
9721,4118,1222,4811
9722,5646,6285,1820
9723,5646,4244,6248
9724,6993,6765,6716
9725,5646,5636,3901
9726,5267,4833,5510
9727,5646,4025,6038
9728,2038,4025,591
9729,5646,6551,5036
9730,5267,2032,5510
9731,5646,4932,5990
9732,6091,4833,5036
9733,4118,2882,5086
9734,4118,1458,6373
9735,5267,6765,5036
9736,4118,1458,6834
9737,4118,1458,4684
9738,4118,2882,1629
9739,5646,4932,5990
9740,4118,1458,6373
9741,5646,4436,5187
9742,5646,4835,6263
9743,5646,2032,5187
9744,4118,4313,6373
9745,5646,4932,3540
9746,3055,5826,3846
9747,5646,3919,2088
9748,6091,5993,5036
9749,4118,598,5382
9750,5646,4025,5990
9751,3055,598,1629
9752,5646,4932,4611
9753,5646,6285,4560
9754,3408,3919,393
9755,4118,1458,3126
9756,4118,1458,6373
9757,5646,4025,6263
9758,4118,2032,5187
9759,4118,1458,6834
9760,5646,4025,5990
9761,5646,4932,5990
9762,5646,5511,5990
9763,5646,4932,5990
9764,4118,1458,1432
9765,5646,4932,6195
9766,6091,2032,5187
9767,5646,4932,5990
9768,4118,2032,2176
9769,6091,2032,5510
9770,5646,5993,4611
9771,5646,5511,5990
9772,4118,2032,4689
9773,5646,2032,6195
9774,4118,4833,5036
9775,4118,1222,6716
9776,4118,1895,2373
9777,5646,5971,6263
9778,5646,4932,6263
9779,5646,4932,5990
9780,4118,1458,3126
9781,5751,4025,5990
9782,5646,1163,6263
9783,5646,4025,5990
9784,6091,2032,6716
9785,5646,4932,6248
9786,5646,5511,5990
9787,5646,4025,6263
9788,5646,1222,5368
9789,6993,2882,5510
9790,5646,6285,4284
9791,4118,598,1315
9792,5267,2032,6263
9793,5646,5511,5990
9794,4118,1458,6373
9795,6993,6013,5500
9796,6993,4833,5036
9797,5646,2032,5825
9798,5646,4932,5990
9799,5646,5826,5036
9800,5267,4833,5086
9801,6091,2032,6263
9802,4118,2032,5187
9803,5646,4025,6263
9804,6091,2032,5187
9805,5646,4025,5510
9806,6091,5993,5036
9807,6091,2032,5036
9808,5646,5826,1820
9809,5646,4025,5510
9810,5646,4833,6716
9811,5646,3919,474
9812,5646,4025,5990
9813,4118,598,4811
9814,5646,2032,5036
9815,5646,4025,5990
9816,2038,6551,5036
9817,5646,3919,5303
9818,5267,5993,5036
9819,5646,2882,5510
9820,5646,6285,6263
9821,5646,4932,5990
9822,4118,1458,4689
9823,5267,2032,5187
9824,5646,6551,5036
9825,6091,1222,6263
9826,5646,6285,5187
9827,6091,2882,5510
9828,4118,598,5036
9829,4118,4833,5036
9830,5646,4025,5990
9831,5646,6285,6195
9832,6993,1222,4811
9833,4118,1458,5382
9834,4118,4313,5187
9835,4118,1458,4689
9836,5646,1163,6263
9837,4118,3942,2373
9838,5646,6285,5187
9839,4118,5826,5036
9840,2038,5826,5036
9841,5646,5511,5990
9842,5646,3826,6195
9843,6091,6285,6248
9844,6091,2032,5187
9845,5646,5511,5990
9846,5646,4932,5990
9847,5267,1222,5036
9848,6091,2032,5187
9849,5646,3919,6248
9850,5646,5993,6263
9851,6993,2032,5036
9852,4118,1458,4689
9853,5646,2032,5187
9854,4118,2032,5187
9855,5646,5993,5187
9856,5751,2032,5990
9857,4118,1458,6373
9858,5646,4932,5990
9859,5646,5511,5990
9860,5646,4025,6263
9861,5646,4932,5990
9862,4118,4833,5036
9863,5646,3919,4103
9864,5646,4932,5990
9865,5646,5826,2088
9866,5646,4244,6195
9867,6993,1895,2912
9868,5646,5826,6248
9869,5646,3377,5990
9870,5646,3919,5990
9871,5267,5971,6716
9872,5646,6526,5990
9873,5646,6551,5510
9874,5646,6285,6263
9875,4118,1458,6373
9876,5646,4025,5990
9877,5646,4932,5990
9878,5646,5511,1496
9879,5267,6013,5510
9880,5267,1222,4811
9881,5646,5511,5990
9882,5646,4932,5990
9883,6091,4833,5036
9884,6091,5993,6263
9885,2038,6551,5036
9886,4118,1458,4689
9887,5646,4025,6263
9888,5646,3919,4103
9889,5646,4932,5990
9890,4118,1458,6459
9891,4118,1458,5382
9892,5646,4932,5990
9893,4118,1458,4689
9894,4118,4313,3846
9895,4118,2032,5187
9896,4118,2032,5036
9897,4118,1458,5036
9898,6091,2032,5036
9899,4118,2882,5036
9900,6993,1222,4811
9901,5646,3919,4103
9902,3408,3919,5990
9903,5646,4932,5990
