ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24
8264,6496,5149,3506,6018,6097,6982,4314,3560,5381,4491,4314,4244,4695,5691,6567,5209,6567,6956,5209,5091,6567,3617,6567,3772,3588
8265,6496,3013,4145,6350,5107,6509,5625,4157,3983,5107,6988,7017,4904,5107,5968,6988,4340,5937,5931,5091,5091,5483,5483,7017,6383
8266,6496,3013,44,3826,5695,6000,5062,4086,6809,6317,4247,6207,5400,6034,4109,4109,6207,5451,6339,5400,5123,4109,5769,7014,7014
8267,6496,3013,4145,5881,4379,4742,5905,4550,6290,6262,4424,5575,6083,6820,6594,5180,6386,4527,4640,5453,4718,6395,5646,6148,3637
8268,6496,6178,5094,5709,6540,5604,3981,6083,5364,6857,5858,4240,5975,5155,6699,4061,3802,6263,6558,4993,4611,6616,5712,4601,5695
8269,2605,128,6009,3305,5102,5096,1039,4653,1039,5096,3605,4537,5096,5096,5177,6289,6289,4267,3605,6289,3605,5708,5096,5096,4653
8270,2605,3154,4150,3305,1570,7049,3650,4328,6199,4491,3548,4537,5096,5521,5521,5096,6459,5521,6199,6199,5922,6777,3650,3823,4653
8271,2605,3154,4150,6842,3519,5386,1039,5386,4262,5386,5696,5397,5096,5096,6624,5386,628,4577,6555,6989,6624,5708,2908,6989,4262
8272,2605,3661,1744,6660,6819,4455,4139,5851,4455,5707,5670,5577,6037,6677,6596,4768,4485,5670,4060,5805,3955,6833,6863,6784,3687
8273,6496,5149,4150,3773,5963,7049,6472,3772,5119,4170,3548,3773,6760,4883,5945,6755,5456,6028,5895,3917,5686,4901,7033,5560,6437
8274,6496,3013,109,2945,1983,6376,3724,5749,4388,4975,6971,4975,5933,3741,6701,5047,6145,3843,4048,5584,4630,3596,5047,6256,4630
8275,2605,3154,362,497,5327,3571,4751,5113,3827,4964,6914,5616,5903,6711,5458,3979,4747,6456,5903,4389,5620,4354,4347,4389,4200
8276,6496,2550,4233,6736,5327,4811,1923,467,4006,5806,3777,4147,6995,5083,5617,5083,5344,5806,5216,4615,5620,4354,4354,2661,4615
8277,6496,5149,1744,6660,5963,4899,6711,5767,4924,5789,5767,6611,7020,4940,4297,3822,6608,7020,4297,4297,6009,4533,5620,4347,7020
8278,5659,3013,109,3826,2395,2120,5147,6085,5810,5605,5147,6065,5147,4941,3657,6065,4081,6085,6527,5333,6527,6773,5241,6550,6306
8279,2605,5149,1744,4807,6204,5497,3903,6999,6578,6578,5853,4455,3826,4727,6999,6550,3762,5853,6335,3762,6335,5853,5853,5853,5853
8280,6496,5149,2871,4807,6204,5497,5807,3837,6833,4038,6048,3769,5078,3769,5078,4768,4485,6845,6101,6101,5078,6845,6901,4216,3716
8281,2605,128,4150,3519,1570,2912,2622,2315,2622,2622,29,3077,2858,2858,2622,1081,3839,3906,3573,2622,3478,5676,2858,2622,4303
8282,6496,6178,5094,5881,3863,6982,5676,4260,5676,4491,4314,4120,4861,6733,3626,3712,6018,4260,7052,4175,4305,6925,3712,6955,4305
8283,6496,6164,1744,5456,1570,4919,601,1108,2315,4132,1785,1785,4859,3972,4095,4684,6009,3906,3573,5072,5676,6925,5676,3768,6925
8284,6496,5149,4150,4807,5442,5098,4751,6059,5871,3717,6914,6905,6916,5742,3616,6694,4811,3717,5490,5631,5824,4880,6059,5871,6914
8285,2605,3661,3506,6736,5327,3721,5682,5776,4837,4525,3932,4766,5077,4941,5458,3646,5674,4880,4053,6223,5824,4880,4451,3842,4894
8286,2605,5149,362,5878,5327,3721,5807,5217,4837,4429,6116,3635,4806,6503,6804,5435,5435,4880,5098,6223,5098,4880,6368,3842,5098
8287,2448,3154,109,5709,4348,5212,6885,3995,3574,3574,4151,4493,4780,3574,5918,3574,3574,3574,3683,5099,3574,3574,3574,4493,3683
8288,2605,3154,2871,3313,2288,1780,3903,2335,6126,6347,5853,6041,6999,5722,6959,6999,3826,6041,5003,6041,6041,5722,5623,3826,6959
8289,2605,3154,362,2717,6515,6041,3903,6450,3724,6259,5933,6236,5933,4727,5404,5396,4705,3843,4705,3843,6827,3843,5623,3596,5623
8290,2605,128,6009,6842,3519,696,2609,3848,5119,5273,4575,3595,5068,3987,4078,3655,5113,4271,5640,5630,4092,4987,6561,4735,3585
8291,2448,5149,1744,2530,6656,6834,1923,6075,6126,5945,3903,6585,5449,6623,4078,6937,6937,5308,5003,6937,6976,6937,6937,4383,5308
8292,6496,3013,3506,4807,5327,5098,6305,5217,4837,7035,4072,4189,3792,7008,3792,3585,5076,6598,3792,5374,5776,5813,6985,5813,5391
8293,6496,2550,1744,4807,5327,6509,3599,3842,5221,4484,851,6463,5546,5742,3563,6694,4811,3941,3941,5269,3601,6736,3717,5742,4548
8294,6496,5149,3506,4807,5327,4811,3054,5767,4484,4128,6247,5277,5077,5540,4556,5442,4811,5806,5159,5912,3054,6736,3730,4927,4927
8295,6496,5149,1744,4807,5327,4747,4147,4528,7026,5611,851,5277,4927,5742,3601,5912,1222,5269,3005,5912,3054,6736,4250,4927,4927
8296,2605,5149,362,3484,6204,5497,3903,5217,6858,7035,5217,6937,6999,6623,6804,6999,3826,6959,5308,6959,4383,6937,6937,4612,6959
8297,2448,3013,3506,6660,3915,3986,3661,5851,4388,4975,4388,3587,3741,7008,6585,4388,3741,6585,6585,4975,3741,4975,4388,6585,4388
8298,6496,3013,5094,5881,5260,4043,3919,6610,4970,5043,6974,6381,4041,6244,4077,5043,4306,4077,6667,6024,4406,4077,3958,3547,4722
8299,6496,3661,1744,4807,5963,4811,6711,5767,5221,5963,6694,6631,6631,4940,5546,6694,5976,6694,4940,5976,4940,5767,5620,5742,5767
8300,6496,5149,6382,4807,5963,6509,5682,6979,3788,6979,4060,3722,4547,6899,5456,3722,3887,4470,4547,5091,3772,6607,4547,3772,3722
8301,2605,3154,1744,4807,5963,3730,6711,5767,5871,3730,4940,4940,5077,5742,6979,6694,5871,6621,5490,6694,4940,5974,5620,5327,6979
8302,6496,3013,4145,6193,4579,5307,5155,5516,3983,5030,6988,5298,5968,4944,5322,5968,4856,6832,6558,4574,6832,6285,6008,4856,4856
8303,2605,3154,4150,3305,5102,7049,3650,4328,4137,4491,3605,6844,6844,5091,4150,5209,4150,5923,4297,4967,5081,5659,5659,4967,5971
8304,2605,128,1744,6350,1570,4482,5102,3768,5102,4482,4359,6844,6844,6332,5659,3848,5624,5081,5299,4967,5081,5081,6513,4967,4269
8305,6496,2550,1744,5320,3915,6376,3661,4555,3915,6147,4490,5832,1428,3915,6258,6380,4203,5921,4203,6442,3996,3423,4203,4873,5144
8306,6088,6178,109,6428,3669,4455,4530,4254,3915,4929,5704,6783,6862,4929,4455,5550,6013,4945,5704,4007,3996,6519,5921,4178,4453
8307,6496,3013,112,6122,1518,3400,3178,1877,1428,22,3087,2283,2189,4644,3346,6731,4318,4536,4786,5617,4490,4786,5617,6418,4490
8308,5539,3154,4150,6197,6080,7049,3650,3772,5266,4568,6875,6747,6875,5456,4092,5209,5456,3656,5087,6114,5633,6437,4758,5327,6972
8309,6496,3013,109,5878,3669,5162,5993,6406,4970,3572,5587,5858,4507,5833,3972,5325,6230,5587,6230,4844,4286,5480,4331,6230,5831
8310,2605,3154,4150,3305,3125,6103,3650,3848,4217,4684,3605,4328,5261,6080,5456,6350,5480,5621,5261,4517,4517,5261,5617,6418,3750
8311,6496,3013,3506,5320,6819,6509,5518,5851,4455,5911,6048,4455,4216,5670,5078,4419,3826,3826,4419,5805,5078,4419,4419,3826,4419
8312,2605,5149,109,3826,6800,6000,5890,3856,3856,6013,4727,4727,4727,4727,3575,3575,4727,4727,3575,3575,3856,4727,3575,3826,5623
8313,2605,5149,109,6350,5963,6500,5786,6406,4270,5911,6420,5605,5153,3711,5012,6248,6717,6433,6085,3967,4254,5911,5778,6632,4856
8314,6496,5149,1744,4807,5327,4225,3701,6812,6472,6656,3548,4366,6302,7015,7015,6302,4233,4233,6302,4431,7015,7015,4233,6472,5221
8315,2605,128,4150,6736,5442,3730,2152,3941,4233,4531,4233,4387,3571,5742,4233,4233,4233,4233,6302,4431,3552,5708,6302,4233,5221
8316,6088,6388,4233,4807,5442,5098,4751,3941,4233,6294,4233,4548,6302,4366,7015,6302,4233,4233,6302,4431,5146,7015,6887,6472,4233
8317,6496,3013,109,4026,5107,5942,4327,5968,5968,5942,4244,4244,5968,4392,5968,6193,6392,6392,4244,5091,5091,4314,4244,5091,5381
8318,2605,3661,3506,6350,5107,6509,6985,3749,4392,5281,4629,5281,4858,5107,5350,6163,5281,5107,5107,5483,5457,7017,4244,3772,5281
8319,6496,6178,4145,6350,4579,5942,4327,6681,4392,6709,4392,4285,6445,4392,6185,6709,6709,5942,5931,6157,6533,6193,4931,6988,5942
8320,2605,5149,3053,2507,1001,1783,2409,769,2906,2588,2588,769,3052,2588,2588,590,97,2908,97,590,4758,5708,2908,4758,4758
8321,6496,5149,4150,3595,5963,3701,3650,6808,6472,3895,3548,5397,3548,5397,4648,6657,6459,6272,5397,3923,6854,5964,6190,5696,5964
8322,6496,3013,1744,4807,6656,3701,6373,3985,6140,6656,3548,6810,6656,6557,3701,6060,3567,6373,4648,2834,5227,6664,6657,5696,6664
8323,6496,3013,3506,3484,6204,3721,4139,3837,6863,3950,5475,4189,4216,4189,6804,4084,3950,5237,5776,4216,5776,6048,5036,5776,5391
8324,6496,3661,1744,4807,6204,3986,6305,5217,3792,7035,5807,4189,4730,4189,6804,3792,5807,5076,5776,5776,5076,6937,5076,5076,5076
8325,6496,2550,3506,6660,5107,6509,5577,5851,6213,5010,5076,4189,6213,4189,5741,4174,5076,4321,4321,6520,5076,3669,4321,5076,5741
8326,6496,5149,109,6350,4579,5863,4128,5247,5863,6857,4075,5857,6501,4579,6569,4579,6501,4620,5920,5920,5920,5920,5887,4579,4579
8327,6496,5149,6382,3595,5963,4919,6711,5767,4940,5942,3788,4179,5963,6608,7020,6692,5976,5806,3822,5976,4940,5539,5620,3556,3556
8328,6496,5149,109,4026,4579,4742,3682,5247,5968,4450,4075,6608,4104,6608,4859,5785,6608,5632,6611,5920,5920,5920,5632,3556,5963
8329,2605,3661,44,2945,1473,2120,6405,631,1396,6262,631,778,3677,4640,6699,2120,5121,5627,3951,111,6906,5710,6805,5717,4563
8330,6496,6178,109,6428,5695,5695,3665,6421,6870,6386,4371,5567,5589,3630,4304,5728,3630,6960,5199,5199,4304,6514,5899,6674,6729
8331,2605,3661,163,5709,6540,6639,4637,475,4087,6246,6123,6969,6610,6246,3879,6123,6123,6674,6710,5051,6123,5051,6674,6674,4425
8332,6496,6178,109,6350,3617,4270,4492,3881,4392,6157,4392,4285,4657,4392,3735,6193,6193,6956,5482,5091,5091,3617,5323,4314,6662
8333,2605,5149,1744,4525,6819,3986,6985,6255,6255,6255,5483,7017,4695,6899,5350,4170,5010,6978,5209,5091,5457,6607,4904,6886,6979
8334,6496,6178,4145,6660,3617,6509,5625,5851,5457,6658,3598,7017,5968,5107,5968,5968,4052,6978,5209,3535,4003,5707,5010,6650,6979
8335,2605,5149,1462,3484,6204,4455,4139,3596,6578,5040,6048,4455,5078,4419,5078,6101,3826,6845,6101,6101,5078,6845,4001,3950,3716
8336,6496,3661,3506,6350,5107,6509,6383,5307,3983,5942,6988,6542,5968,6465,5322,5968,6019,6250,5930,4211,5674,6003,4486,4382,3788
8337,6496,5149,4150,6660,4484,3986,5518,5625,5353,7018,6587,3537,4561,6677,3785,4416,4007,5486,3694,5951,4560,4873,6001,6649,4318
8338,2605,3154,1462,1229,475,2354,2313,475,6610,5604,5333,1735,658,3959,658,658,3657,2531,2531,2531,2531,2759,2531,3394,1951
8339,2605,3661,2871,1782,1416,898,2073,1094,1727,2310,2802,2946,1301,3064,2995,2462,1615,1803,1566,3340,1729,1301,1615,1115,2518
8340,2605,3013,163,1687,1473,2671,2266,2544,108,1217,1652,483,2542,6965,3575,3575,2542,505,505,2542,1157,2716,2542,3487,505
8341,6088,3013,3506,3484,769,5497,1247,2811,1428,1428,4490,4147,1428,576,2811,1428,3199,1279,3273,1584,2382,1279,819,2073,5497
8342,2605,3154,4150,6842,3519,1949,1923,2724,5119,4482,6432,2724,4229,6080,4078,3750,4078,4457,2724,2724,696,4354,2724,4354,5603
8343,2605,3154,3121,408,5327,4751,4751,6432,4057,4482,6432,5617,4229,6080,2724,3646,3346,2893,696,6146,696,4354,3053,3053,2724
8344,2605,3154,1462,1734,1001,3052,1923,1352,2906,4274,4490,62,1224,6184,6258,6691,2382,5518,6719,5034,2382,6719,5129,6043,6719
8345,2605,3154,1462,1734,1001,2974,1923,6126,5119,5898,4046,6043,6204,6834,6804,7007,6184,4914,5003,5337,4092,4958,5449,4580,6236
8346,6496,128,6009,6197,5102,4323,1923,5113,4323,6914,5877,5458,5077,3599,5458,3599,5385,4271,5113,2089,4715,3599,3599,3817,4715
8347,2605,3154,362,497,5327,5098,4751,5113,4057,5806,3607,5147,5903,4941,5458,5077,4995,5077,5077,5147,3607,4888,6432,5296,5739
8348,6496,5149,6382,4807,5963,3721,5682,5327,3788,4038,3932,6815,5077,5742,6711,6711,6711,6815,5903,4389,6711,5208,5620,4389,6711
8349,2605,3154,4150,3305,5102,7049,3650,5081,5456,5777,5385,5777,5113,4347,4347,3848,5385,6456,4347,5008,6622,5828,6596,5327,6972
8350,6496,5149,6009,3773,6080,5162,5102,1931,6424,5789,5261,5277,4128,6424,3972,6424,4737,6293,6611,6611,3582,3972,5277,5767,6611
8351,6496,128,6009,3773,5963,6509,5221,5767,6424,5789,6247,6611,4128,6424,3972,6424,6247,3582,6611,5553,3582,5261,5442,5767,6611
8352,2605,5149,1744,3305,5867,3836,2622,3794,5504,6317,3570,4205,6548,4029,3611,6844,3611,6844,3573,4175,5376,4177,4175,4804,4175
8353,6088,6388,4233,4525,5442,4323,6373,4387,6472,6664,5696,5397,4387,6664,6664,6664,3567,6164,5397,2834,4531,6664,6664,5696,6664
8354,2605,128,4150,6197,1570,5096,1039,4653,5096,5386,5696,5386,5096,5096,4653,5386,4653,5386,5386,6199,5161,5386,5386,6140,4653
8355,2605,3154,3506,5456,5102,5096,1039,4653,3527,5386,5696,5397,5096,5161,6164,6459,6459,4577,5161,5844,5161,5386,6164,5696,5386
8356,6496,3013,109,6660,5963,4199,5130,6533,5353,5942,4931,6496,6631,5613,4393,5785,4776,6533,6631,6533,3615,4931,6709,5613,4622
8357,2605,3661,3506,6660,5107,6509,3607,6533,6912,5942,6694,4244,6631,5613,4802,6694,3825,6694,6694,6694,3825,6533,4737,4244,4622
8358,6496,3013,109,6660,5963,4919,3607,5767,5198,4622,5767,6631,6631,6445,6185,6445,4742,5767,6631,5613,6445,6533,4096,7044,4622
8359,2605,128,4150,6197,4718,6982,4303,4491,6424,4491,4314,5482,6097,6097,3573,6956,3783,6956,5450,3992,5376,4742,3794,4491,3746
8360,6088,6388,4145,5881,4579,5937,5102,5091,5968,4160,5599,4857,4956,6825,6825,4376,6243,4158,4376,5534,5534,6825,4312,4376,4158
8361,6496,3013,5094,5881,4379,3780,6383,5516,3983,3759,6049,6514,6429,4342,5491,5491,3630,4160,6825,5491,3533,6825,4312,6049,4160
8362,6496,6388,6382,5878,4579,2120,5611,5611,528,5611,5611,4096,4096,5611,218,2120,218,2938,2938,218,3184,1810,1108,3184,180
8363,6088,6388,4233,6736,5963,2120,585,588,6515,64,2395,585,1421,5595,1421,3288,64,64,945,1267,1054,2241,2709,1054,1285
8364,6496,3661,3506,2469,1006,585,2313,2354,1267,1577,6431,6920,2956,3611,1577,6431,1785,1785,1785,1785,3681,1785,3681,6540,3963
8365,6496,6178,3506,6350,5260,3649,5376,3783,6424,5789,1785,1785,5234,4392,3972,6956,6298,6956,6097,4175,4118,4742,6982,4491,5683
8366,2605,3154,4150,6197,5096,6982,5102,7020,5676,4491,5512,6611,6844,6018,5676,4684,6018,6702,4684,4175,3573,6702,4839,4684,4120
8367,6496,6164,6382,6350,1570,629,5553,3768,5504,4132,3992,6611,5153,4702,5182,4358,5591,5627,5653,4913,5694,5358,5858,5619,3951
8368,6496,6178,4145,5709,6540,4718,4718,3973,5364,6857,6785,3764,6501,6832,5182,6803,6501,4620,6710,4425,5920,4425,6399,5847,4410
8369,2605,3154,109,5881,4379,4718,3626,5072,5619,4592,5709,3764,4304,6962,5835,6803,5709,6710,6674,6960,5928,5718,5835,6735,6735
8370,6496,6178,5094,5881,4379,5247,6375,4550,5453,6262,6083,3542,6083,5206,6594,7005,7031,5709,6246,3620,6083,5661,5709,5709,3620
8371,6496,5149,3506,4807,5442,6059,6711,5327,5974,6979,5974,5149,3842,5742,3869,6694,6346,3941,6905,6694,5742,5421,3717,3842,4927
8372,2379,5149,4150,4525,5963,4899,4113,4435,7026,4202,851,5368,5257,6721,3615,5023,3970,5269,6721,851,3996,5049,6829,6318,6763
8373,6496,3013,109,4807,5963,3721,3817,4528,6500,6500,3777,4147,5995,6763,4556,6477,6521,5554,6477,5719,6736,5249,6829,5687,6666
8374,6496,3154,2871,2502,6159,4057,1923,4731,6995,5806,3777,4081,5243,5083,3646,6237,4748,4368,5299,4980,3750,5162,6513,5035,6418
8375,2605,128,4150,6197,5102,6899,5102,7020,3556,4450,4450,6611,3556,6608,7020,3822,6608,3556,6611,4622,5093,6683,5632,4601,5942
8376,6496,5149,3506,3773,5963,4234,5129,4546,5674,4038,5418,6055,5243,5707,3646,5520,4038,6250,5576,5147,3694,5208,6513,6513,3788
8377,2605,5149,109,1229,669,669,5676,475,1475,5643,5512,5214,5425,4260,3712,6135,5901,4260,4864,3908,6906,5788,5103,3681,1785
8378,6496,4547,6009,6197,1570,3649,5376,1108,6424,4491,4993,6611,4898,6424,3972,6844,3783,6956,5299,6298,4118,5769,3794,4491,5907
8379,2605,3154,362,6137,5867,2315,5553,4260,6300,1785,1785,5676,5425,6733,4227,3626,4861,4260,4839,4227,3626,4227,4839,4839,3746
8380,6496,2550,3506,3484,292,6500,5611,5611,3610,5611,5611,5611,5368,5611,3972,4096,5611,851,851,1513,5611,851,4096,5063,2938
8381,2605,3154,4150,408,3125,1522,221,636,3077,155,2656,2747,2102,2742,2724,2102,6040,318,696,2742,1875,1965,1693,2747,1875
8382,2605,128,6009,3305,3519,696,2609,3305,528,3305,5085,2858,2858,2858,2858,3305,2858,3305,2858,2858,3305,5611,2858,117,3305
8383,2605,3154,3121,3519,6759,2742,2609,2277,1772,3305,4441,1190,3092,2858,3573,4684,1108,4517,3573,5553,4118,3828,6640,4118,4118
8384,2605,3154,4150,3305,5102,5781,2609,601,975,601,2530,1785,2315,1108,3373,1081,2315,3906,2792,2315,1081,2622,1772,3077,2315
8385,2605,3154,3121,3305,4859,43,5102,1108,975,4132,1785,6611,2032,1108,2032,4684,2315,6644,6611,5553,3573,6925,5676,5553,4303
8386,6496,3013,1744,6660,5963,6509,5682,5851,5457,6979,4459,4189,6037,5936,3792,6771,4485,6139,4060,5805,4699,5357,6979,4511,6979
8387,5659,3013,44,4254,5963,6561,3701,6663,5053,4202,5536,5114,6335,5435,6804,5037,3950,4291,3990,4374,6649,6437,6334,4060,6972
8388,6496,6178,109,6660,5327,6509,5682,6979,4837,6979,6979,4244,4904,5107,6979,5381,6978,5766,4614,6694,5766,6963,6963,5327,3722
8389,2605,5149,3506,6660,3617,3721,5130,6819,6500,5562,4528,6538,6474,6764,6065,4316,6521,6582,5663,5663,6582,6582,3730,5825,5539
8390,6496,5149,4233,6660,5963,4888,6711,5767,4484,5963,5631,5159,4128,5742,4297,5767,5963,5806,4297,6611,6247,4354,5620,4389,5620
8391,6496,5149,1744,4807,5963,6414,5611,5767,5368,4128,5767,6477,6477,5277,5806,5845,5351,5806,6666,5631,5159,5480,5845,4269,3695
8392,2605,3154,4150,3305,5102,7049,3650,3768,5119,5273,3599,5458,4482,6080,3599,3848,5976,5401,4441,6449,5824,6449,3717,5327,3717
8393,2605,3154,4150,3305,5102,7049,3650,4653,6459,6153,4441,4761,4761,4684,4761,4684,2858,5767,2858,6449,5277,5546,2858,6449,5767
8394,2605,3154,4150,3305,5102,5386,3650,3768,5456,4684,4441,4328,6302,4684,3599,6909,5546,5546,4441,6449,5633,3751,4758,6449,4269
8395,6496,3013,163,5709,4379,6811,1014,1950,1014,2991,2991,1014,1950,1014,1950,4051,4051,5818,4051,4051,6071,4051,6388,1288,1916
8396,2379,3013,1948,1687,3127,3274,2622,3069,2429,1451,1451,1545,2617,3069,4923,6300,4228,6300,1451,331,6743,5729,2617,3942,4361
8397,6088,6388,3617,6122,6540,1388,6300,3794,1014,2991,6431,1014,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,1398
8398,2605,128,3053,5456,4799,5247,4718,4550,6290,6386,6083,3783,6083,3863,6594,6594,6594,6400,3863,3863,3863,6594,7021,7021,3863
8399,2605,3154,109,6350,5709,6375,6375,6751,5618,5709,6375,5618,7021,3863,6215,5737,5618,6400,5618,3863,5618,5737,6849,4839,3606
8400,2605,5149,112,6350,5260,5604,3565,5260,5265,6571,5260,3988,5200,6571,3988,6571,6571,5835,6018,6702,5928,6571,4839,6018,6018
8401,6496,3013,109,6428,6000,4419,5890,5851,6000,6000,4727,6000,3741,3741,6701,3741,6000,3741,5251,6000,4630,3596,6213,6256,5983
8402,2605,3154,3121,408,6080,2724,3646,4171,6349,6031,4789,4099,4789,4099,5213,3683,4099,5213,4789,6031,6031,4789,4099,4789,6959
8403,2605,3154,1462,6623,4667,4455,6305,3596,6000,6000,6959,6000,3669,4419,6959,4355,3826,4683,4321,5584,4994,5012,4174,6885,5741
8404,6088,6388,4233,3773,4799,3972,3184,5247,5575,4718,5575,1785,4128,5611,3972,3755,4993,5683,6230,5771,4303,3755,4337,5619,5864
8405,6496,6178,5094,5881,4379,5695,3705,3691,3649,5190,4109,5084,5400,4496,3873,4109,3649,6178,7006,5400,3740,4109,5400,6581,6178
8406,6496,3013,109,6428,5695,4419,6885,5763,6809,6809,6809,4496,7017,4496,5171,3691,5171,5171,4496,3917,5885,4222,5885,3691,4598
8407,2448,5149,4150,6736,5442,5098,4751,6059,5871,6914,6914,5458,5113,4188,6804,3568,4715,4715,5113,3568,3568,3817,3599,4347,4715
8408,2605,3154,3053,4807,5442,5098,4751,6059,4837,6914,6914,3869,5113,4188,6804,3568,5113,4715,4347,3568,3568,3817,4347,4347,4347
8409,2605,3661,3506,100,2089,4811,4751,5327,5871,6914,6914,5458,5113,3599,5458,3979,5385,4715,4347,3568,3568,3599,4347,4347,4347
8410,6496,128,4150,3595,5963,3730,6711,5767,6500,6582,4528,4179,6582,4316,5857,3682,4528,7057,6666,585,6666,6872,6582,945,6872
8411,6496,128,6009,3773,5963,3730,5442,5767,5767,5963,6247,5277,4128,4316,5857,5857,4179,6728,6666,585,5912,6477,3730,6666,6728
8412,6496,128,6009,4525,5442,5098,3817,5995,6525,6500,5795,6477,5995,6688,5554,2118,5995,5554,1962,6538,4528,5001,4528,5001,5001
8413,6496,128,6009,3595,5963,5540,601,3054,5976,5442,851,5277,6247,5742,3582,5442,6247,3582,6247,6247,5442,3582,5442,6247,6247
8414,6496,5149,1744,4807,5963,4234,3184,5466,7026,4128,851,5277,6631,6424,3972,3972,5405,5767,6611,6611,5277,5261,5767,4684,4684
8415,6496,5149,4150,4807,6807,4751,3121,2089,3209,2061,2986,1915,3054,3601,4556,5616,4811,5442,3601,3073,3054,6736,3054,6449,6449
8416,6496,3661,109,6122,4348,6000,6383,3894,3983,5030,4278,3764,5975,5206,5182,6803,3576,5559,6558,3855,5920,4425,5815,5559,4579
8417,6496,5149,1744,4525,5963,3721,5130,6872,6500,5562,3777,6538,6582,4579,6543,4163,7040,7057,6363,4627,6582,6005,5471,6065,6543
8418,6088,6388,6382,6660,4073,4952,4139,4254,6085,5605,4082,6538,6474,4253,6065,6354,4254,6582,6005,6474,4921,6474,6474,6474,6500
8419,2379,5149,1744,6736,5963,3721,6286,4731,4380,4038,3899,4766,5077,6979,5009,3822,4485,4389,4747,3786,6565,4485,4486,5036,4034
8420,6496,5149,1744,4807,5442,5098,5682,3786,5997,4038,3777,5117,5077,6677,3792,5106,5886,6542,5435,5666,5098,6094,6963,4381,4381
8421,6496,2550,3506,5878,5963,3721,4805,4528,4261,4888,3932,4766,5147,4941,5458,4964,4888,6815,5077,3786,6059,5208,6597,5855,6711
8422,6496,6178,6382,5878,6819,3721,4530,7050,5053,4540,4490,3537,5257,6721,6258,5410,3996,851,6721,5218,3996,6721,851,3996,5218
8423,6496,3013,4145,3826,5886,5623,5773,4851,3915,5921,4851,3537,6782,4442,6184,4624,6108,5518,6765,3917,4313,6907,5398,6507,4624
8424,6496,3013,109,3313,292,1855,2146,1513,2138,3572,467,5127,1428,6688,4017,5719,2037,1973,2515,6352,406,612,1035,2139,3062
8425,6496,128,4150,4807,6159,6656,6373,5201,6472,6656,6314,610,4129,5742,610,7026,3571,610,3656,4398,610,5840,6449,3842,6719
8426,6496,6164,6009,4807,5327,3701,6373,6664,4233,4129,4233,62,5869,7026,6258,7026,6058,851,6719,6719,2382,6719,62,4617,6719
8427,2605,3154,4150,2724,5102,6657,1039,3768,6909,6153,4441,4328,5261,6080,3727,1069,5781,5621,5261,2742,1089,4477,1089,6418,1089
8428,2605,3154,44,36,669,2502,2622,5260,6735,5342,4175,6611,6278,5091,6911,4358,6243,6844,4804,5091,4804,3617,4571,4804,5619
8429,2605,5149,362,6623,6376,6376,3724,5749,5749,3684,3684,3724,4156,5933,5933,5933,5933,5933,5003,5933,6827,4705,4308,3843,4705
8430,2605,3154,3121,6137,4148,6190,6885,4934,5730,4038,5971,5244,6266,4581,6037,3750,4038,6263,5895,6303,3530,6003,6154,6649,5931
8431,2605,3154,4150,4807,5963,5098,4751,5767,6916,3730,3979,6711,5077,5742,6711,6711,6711,3730,5490,5976,4757,6711,5620,6711,6711
8432,6496,3661,3506,6660,5963,6509,5682,5625,6863,6979,5475,3635,6037,5625,6596,6771,4381,6139,5357,4381,6565,4768,5036,5036,5391
8433,6496,5149,1744,4525,5963,3730,6711,5767,3788,3730,4484,4179,5077,4179,6711,4316,4921,5766,5490,5976,5159,4181,5620,4389,5766
8434,2605,3154,362,6428,4579,5942,4327,5247,5863,6857,4075,3676,3676,4579,5857,6857,6501,7057,7057,5857,5690,6872,5845,3676,6728
8435,6496,5149,1744,6660,5107,4919,5311,5247,6445,5942,5960,4214,4128,6820,5960,5960,5960,5960,6149,5960,5960,6872,5960,5258,4840
8436,6496,3013,109,4026,5107,6157,4815,5175,5175,5942,6354,5958,4865,5206,5690,6398,6766,6354,5958,4054,6872,4054,4032,4032,4840
8437,5659,5149,3506,6350,5107,5281,6383,5516,5457,5107,3598,3587,7017,3598,6938,3598,5010,5763,6255,3598,5638,7017,5010,6938,4695
8438,6496,3013,5094,5800,5695,4270,4496,3881,6809,5030,6809,7017,7017,4342,5354,4342,5124,5165,4760,4079,5457,4760,6383,4355,6383
8439,2605,3013,163,5881,5695,3618,5516,4086,3574,6514,5782,6866,4098,6244,3574,5794,5782,4098,4098,5782,5534,5794,5899,5794,5794
8440,2605,5149,362,2717,6259,3680,4268,6450,3724,6928,5933,5933,5933,6184,6776,6827,5933,5972,6768,6041,6827,3857,5334,3857,7056
8441,2605,5149,362,3026,1084,2628,7019,1612,3724,6928,3724,2865,3724,6126,5933,5933,5933,2865,1831,5933,2385,3857,4914,3857,6776
8442,2605,3154,3053,36,3125,2912,1965,934,1209,362,1212,696,2580,5166,6440,6440,5896,4908,1744,696,2724,3728,4896,5810,3966
