ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24
9116,320,481,483,537,177,651,607,528,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746
9117,347,245,599,111,662,476,538,658,437,656,502,656,558,431,431,583,431,431,431,431,431,431,431,431,431
9118,347,347,306,194,337,752,511,608,491,511,755,511,511,511,511,511,511,511,511,511,511,511,511,511,511
9119,347,347,84,231,26,420,782,515,411,577,478,720,721,420,724,683,634,724,420,724,724,724,724,724,807
9120,760,689,686,751,518,230,667,784,451,364,730,730,730,730,730,613,730,730,730,730,730,730,730,518,730
9121,133,720,563,319,424,658,632,578,457,427,427,638,459,459,500,663,459,509,788,509,638,509,509,509,509
9122,188,92,459,175,190,572,731,660,510,797,647,647,726,726,810,556,503,712,775,775,707,775,514,514,523
9123,241,285,374,327,115,374,398,738,583,148,671,69,513,316,513,513,513,618,581,581,581,321,69,513,452
9124,347,347,261,261,261,66,491,583,531,653,451,653,739,517,739,653,653,294,294,752,653,739,752,653,752
9125,347,347,261,261,143,34,458,415,683,621,569,569,569,429,429,429,429,429,429,429,429,429,429,429,429
9126,347,145,487,244,699,776,408,689,766,806,479,470,447,708,754,754,777,578,745,618,618,618,618,618,618
9127,79,484,206,413,421,421,583,686,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
9128,347,347,780,261,261,664,489,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456
9129,7,610,193,19,417,429,696,507,737,467,598,598,610,610,610,610,610,610,418,418,418,418,610,418,418
9130,465,154,384,539,740,433,513,249,574,450,672,750,422,589,422,513,589,589,589,589,545,589,422,545,660
9131,347,347,368,261,261,699,94,629,576,576,572,576,576,576,576,576,806,576,717,576,576,576,576,576,576
9132,347,347,747,118,470,459,626,554,760,760,35,53,760,760,479,35,53,364,53,747,437,747,747,747,747
9133,347,347,231,203,184,459,518,797,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613
9134,347,158,43,113,189,634,780,504,656,809,809,510,707,545,552,784,568,568,568,568,568,568,568,568,568
9135,347,347,261,261,261,333,626,507,549,474,474,474,474,474,726,474,652,726,726,726,726,726,726,726,726
9136,124,263,490,176,730,9,630,718,419,542,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419
9137,711,177,416,327,739,300,560,560,408,593,593,754,549,549,549,549,549,549,549,549,549,549,549,549,549
9138,347,385,539,316,603,498,450,551,551,742,676,476,476,676,476,476,676,476,476,476,676,476,476,476,476
9139,95,110,474,607,326,581,720,672,597,408,416,782,782,416,422,219,422,416,416,416,416,416,416,782,416
9140,423,489,394,673,499,262,720,484,732,748,748,732,732,732,732,732,732,732,732,732,732,732,732,732,732
9141,232,234,794,114,545,26,543,413,455,455,656,455,455,455,455,455,455,455,455,455,455,455,455,455,455
9142,621,20,32,527,523,379,199,681,199,217,467,180,180,373,652,652,652,652,652,652,652,652,652,652,652
9143,347,347,352,261,261,689,723,616,626,723,723,778,778,778,511,511,604,604,604,604,410,604,607,604,607
9144,347,347,144,283,549,40,503,426,431,614,714,614,637,491,518,496,637,491,496,637,496,496,448,513,637
9145,763,64,177,703,346,137,758,737,665,693,514,514,801,747,747,747,747,680,507,747,747,766,766,680,683
9146,347,347,261,203,261,667,710,695,515,602,514,514,695,695,597,459,728,459,597,804,533,804,597,658,597
9147,347,347,261,261,261,275,504,484,593,553,214,424,424,592,424,592,553,424,424,750,750,424,459,424,459
9148,347,145,6,364,6,111,721,455,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464
9149,347,347,310,261,261,556,68,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635
9150,347,347,339,140,261,803,621,512,683,766,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782
9151,347,347,341,46,261,644,647,787,753,797,637,420,420,420,420,420,420,420,597,420,420,597,420,597,597
9152,602,191,524,407,760,709,736,810,810,514,677,509,636,509,509,602,602,602,602,602,602,602,602,602,602
9153,347,347,66,261,261,398,699,809,787,523,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581
9154,347,347,261,261,261,528,727,785,764,712,417,557,656,557,496,417,577,577,700,747,700,700,577,577,747
9155,347,347,261,261,261,20,703,742,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551
9156,443,335,711,386,665,613,36,230,230,230,194,230,194,423,194,194,194,194,789,789,789,789,789,789,789
9157,347,347,261,261,261,196,182,756,756,756,756,756,756,756,619,756,760,809,607,809,756,689,689,607,768
9158,347,347,261,261,261,756,669,515,665,520,693,514,775,695,695,695,695,695,695,695,695,695,695,695,695
9159,347,347,365,261,261,700,410,798,656,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591
9160,145,288,448,181,741,210,666,662,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
9161,347,347,261,261,313,365,752,432,457,633,411,623,623,413,411,411,413,520,485,411,411,411,520,411,520
9162,347,347,418,160,255,350,691,651,736,736,613,453,478,478,505,505,505,747,747,505,505,364,364,505,505
9163,347,347,261,261,80,433,558,419,666,521,571,688,571,586,666,666,666,783,761,461,697,761,666,561,697
9164,347,347,261,261,261,632,457,695,802,512,458,512,512,512,512,512,512,512,512,512,512,512,512,512,512
9165,347,347,368,368,368,458,725,691,728,703,463,525,609,722,671,86,86,765,515,515,515,437,437,437,589
9166,347,347,261,261,261,171,689,661,630,747,747,747,747,764,747,747,747,549,747,747,436,436,747,436,747
9167,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692
9168,540,229,427,788,434,619,463,423,786,806,657,806,806,806,806,806,806,806,806,806,806,806,806,806,806
9169,551,374,354,698,696,673,742,551,476,742,551,742,551,742,551,551,551,551,551,551,551,551,551,551,551
9170,718,297,378,794,805,298,422,537,498,467,467,527,519,537,783,537,652,652,652,498,519,652,652,652,630
9171,400,317,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
9172,166,801,429,206,249,778,559,633,502,502,423,423,457,413,656,457,784,457,710,457,457,770,457,457,457
9173,347,347,338,357,389,750,402,56,142,55,85,153,85,9,201,249,201,681,302,302,681,302,681,681,302
9174,32,126,370,3,71,206,552,708,633,487,440,500,578,578,693,578,477,578,775,578,578,578,578,578,578
9175,347,347,46,393,252,185,367,246,287,681,491,185,185,475,596,142,596,783,783,437,506,771,459,491,783
9176,325,103,276,46,30,261,638,602,698,698,698,698,698,698,769,698,698,698,698,698,698,698,698,698,698
9177,347,347,88,261,261,547,547,693,613,647,736,623,736,736,736,736,736,736,736,736,736,736,736,736,722
9178,347,347,162,113,215,180,664,560,495,637,653,760,502,502,502,502,502,764,502,502,502,502,502,502,502
9179,370,126,98,595,492,607,518,580,764,552,547,455,455,459,459,619,459,699,459,459,699,699,459,699,459
9180,347,368,372,130,311,35,619,761,435,695,413,672,654,413,672,413,413,493,413,413,413,413,413,413,697
9181,347,38,92,321,252,515,781,499,654,765,778,526,526,526,689,526,511,504,466,798,612,521,110,110,779
9182,347,347,368,261,261,598,433,771,432,761,684,498,498,570,686,570,662,808,686,686,718,662,808,808,808
9183,347,347,88,399,69,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
9184,571,810,718,583,518,451,728,515,522,484,752,788,810,810,810,810,810,810,810,788,788,788,810,788,810
9185,204,204,490,777,619,787,776,802,495,673,683,673,714,746,591,746,746,746,746,746,746,746,746,746,746
9186,586,682,191,259,269,237,762,696,502,717,492,769,698,806,456,806,471,806,806,806,620,806,806,806,806
9187,347,347,363,368,301,496,790,645,790,790,790,682,790,790,790,790,790,790,790,790,790,790,790,790,790
9188,342,123,521,806,243,158,433,759,777,249,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777
9189,347,347,261,261,261,390,741,657,811,607,811,556,556,499,499,556,499,556,556,556,556,556,556,556,556
9190,347,347,80,27,341,410,411,509,725,810,575,810,725,810,810,810,810,810,810,725,725,579,751,488,489
9191,309,252,233,751,34,630,540,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810
9192,347,347,385,261,48,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688
9193,347,206,282,31,247,274,517,787,677,613,573,613,613,748,613,613,613,613,613,613,613,613,613,613,613
9194,79,693,810,720,709,699,677,634,492,522,505,110,423,428,423,518,423,423,423,423,423,423,540,423,423
9195,347,327,706,188,509,736,691,656,486,486,423,423,423,635,635,463,489,802,78,656,78,78,733,733,656
9196,347,194,62,32,783,615,613,572,572,607,629,629,569,629,569,569,607,607,629,572,572,572,548,572,607
9197,347,90,6,160,389,286,537,431,630,650,630,630,527,519,527,630,630,630,630,630,630,630,630,630,630
9198,618,578,531,540,422,789,657,730,785,492,698,698,698,492,492,492,698,698,698,698,698,698,698,698,698
9199,22,87,407,414,416,652,406,558,791,791,598,442,808,452,808,452,452,452,452,808,452,452,452,452,452
9200,193,578,651,525,547,781,432,526,662,485,662,662,570,621,662,581,662,662,662,662,697,697,662,662,662
9201,319,492,799,533,764,414,786,668,631,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679
9202,232,200,131,143,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
9203,318,56,43,71,593,800,230,653,645,417,794,581,581,321,794,794,789,794,794,794,794,794,671,794,794
9204,763,693,264,427,575,407,575,725,725,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677
9205,268,481,458,89,339,484,578,638,492,788,806,492,806,806,634,806,806,806,806,806,522,522,492,806,492
9206,786,463,287,36,162,364,364,667,414,626,626,626,626,626,626,626,584,626,626,626,626,626,626,626,626
9207,347,347,261,261,261,678,579,548,561,776,713,488,488,776,638,638,638,638,638,638,638,638,638,638,638
9208,347,161,643,395,641,561,679,623,504,482,563,696,696,696,696,696,696,696,696,696,696,696,696,696,696
9209,347,347,261,261,261,792,581,780,613,613,715,730,730,730,730,730,730,730,730,730,730,730,730,730,730
9210,682,217,409,686,205,657,476,785,472,674,110,674,583,725,722,725,674,674,754,448,448,754,638,453,674
9211,347,347,261,261,261,572,657,607,773,773,584,410,722,410,584,594,410,543,410,410,410,410,543,410,410
9212,347,98,493,289,458,493,592,658,784,536,658,661,798,655,683,683,798,798,609,533,533,533,798,533,609
9213,347,347,261,261,261,513,788,408,424,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705
9214,84,191,338,338,16,115,523,481,565,509,647,810,810,810,810,810,810,810,722,810,722,804,647,705,810
9215,347,329,691,98,575,602,804,661,482,512,457,427,697,668,668,668,668,668,470,668,668,668,668,668,668
9216,347,53,801,104,295,507,702,715,683,454,609,454,733,716,454,716,454,454,454,454,410,454,454,454,454
9217,347,347,634,153,354,248,379,211,533,637,409,420,589,589,149,589,597,762,495,637,581,166,505,688,130
9218,347,347,261,261,261,550,229,392,108,79,142,340,469,652,740,740,740,740,740,740,340,740,740,205,740
9219,347,347,476,286,100,390,625,579,676,748,635,748,748,635,468,635,635,635,635,805,635,407,805,805,669
9220,347,347,28,90,282,655,800,724,508,508,657,806,657,657,492,717,717,446,446,717,446,717,446,446,446
9221,347,347,176,261,203,735,85,62,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
9222,347,398,409,559,607,576,709,803,615,409,627,677,409,409,580,479,479,409,479,479,409,409,479,409,409
9223,347,347,323,261,615,663,661,596,596,596,504,504,433,433,526,526,526,526,526,526,526,526,526,526,526
9224,347,347,368,285,27,523,427,717,522,431,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455
9225,347,347,176,261,261,664,796,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
9226,262,293,498,380,240,521,633,610,454,630,805,787,507,593,593,593,721,593,593,593,593,593,593,585,805
9227,808,209,11,539,633,256,621,787,625,787,742,625,625,625,625,625,625,625,625,625,625,625,625,625,625
9228,7,366,423,3,707,336,14,292,130,370,130,608,343,304,304,304,343,96,64,297,52,197,304,199,199
9229,457,747,457,540,613,811,515,536,756,756,696,411,477,756,411,411,411,411,411,764,686,789,801,801,686
9230,484,214,582,285,485,643,482,688,448,521,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
9231,347,347,323,86,184,665,459,724,470,610,485,477,685,685,629,412,717,412,412,412,717,412,412,412,412
9232,518,751,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
9233,347,347,261,103,261,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
9234,129,500,500,100,551,705,792,492,722,722,722,463,651,801,410,410,410,463,463,801,801,801,500,801,610
9235,347,149,169,188,166,154,666,666,666,586,666,666,666,586,586,666,666,666,666,666,666,666,666,666,666
9236,347,347,237,201,583,3,749,0,521,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
9237,347,347,27,86,393,756,367,618,647,445,525,525,445,647,797,445,445,794,525,647,794,647,695,712,671
9238,706,706,353,42,72,371,749,651,683,447,447,638,808,638,638,424,673,808,535,808,413,638,413,413,737
9239,347,66,236,285,589,31,565,720,653,426,610,555,590,731,391,391,472,472,472,472,472,472,472,472,472
9240,347,347,261,261,261,498,756,415,762,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
9241,793,127,753,468,484,657,512,726,490,556,556,583,451,451,451,451,556,521,654,556,556,556,556,556,556
9242,208,333,241,758,110,398,630,48,162,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
9243,347,347,261,261,261,797,801,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664
9244,492,84,354,768,203,481,541,762,411,416,502,581,508,581,581,581,581,581,581,581,581,581,581,581,581
9245,207,344,411,108,439,592,715,509,509,724,522,695,518,695,695,522,695,522,708,522,522,522,522,522,522
9246,347,347,130,184,46,708,86,698,572,620,620,806,273,572,806,273,797,806,539,572,539,572,572,539,797
9247,347,347,619,274,1,517,634,510,36,811,702,127,499,19,127,127,127,19,127,19,702,702,702,811,811
9248,273,38,492,650,552,741,463,790,747,760,463,263,275,728,644,760,760,760,760,760,760,760,760,760,760
9249,347,347,214,327,603,510,429,607,616,423,423,584,607,423,773,773,773,657,773,657,423,657,434,657,657
9250,285,260,667,547,224,220,569,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
9251,570,407,634,468,700,470,791,600,720,571,571,677,586,571,571,571,571,571,571,571,571,571,571,571,571
9252,66,222,427,800,76,345,773,637,637,479,479,472,606,273,555,555,555,555,555,555,555,555,555,555,555
9253,347,347,261,261,54,799,418,418,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719
9254,347,347,160,246,341,418,494,408,688,413,656,724,724,563,697,563,697,697,697,563,749,705,563,749,490
9255,347,347,261,261,261,645,712,48,663,440,440,753,440,673,728,673,486,673,673,673,673,673,673,738,673
9256,597,682,504,602,686,456,682,575,575,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
9257,347,359,391,368,193,322,439,494,494,656,494,656,437,437,798,798,494,798,494,494,494,494,494,494,494
9258,347,38,608,231,615,74,31,599,419,789,716,716,110,716,716,608,608,608,608,608,608,608,608,608,608
9259,369,295,257,99,133,470,523,684,752,752,752,633,633,633,633,633,633,633,633,633,633,633,633,633,633
9260,347,347,179,261,261,691,811,804,804,411,787,560,560,568,805,568,447,705,568,568,447,568,805,618,685
9261,347,19,429,367,773,799,445,753,725,470,792,597,792,538,518,518,518,518,518,518,518,518,518,518,518
9262,321,359,558,691,518,500,635,708,675,364,364,409,580,364,580,580,580,580,580,580,580,580,580,580,580
9263,347,368,215,111,593,747,449,560,590,593,581,581,581,581,581,581,581,581,351,351,581,351,351,581,581
9264,11,420,411,213,283,448,536,417,597,691,810,410,691,691,691,597,803,803,803,420,420,420,542,407,420
9265,3,186,518,237,792,776,656,671,811,691,722,722,722,683,722,722,722,722,533,722,722,722,722,722,722
9266,347,347,237,106,90,771,431,454,749,498,787,808,808,808,509,808,719,435,808,424,424,424,424,424,424
9267,347,166,49,149,239,788,253,54,389,210,795,467,795,795,630,795,536,795,630,795,630,630,630,105,795
9268,347,347,130,359,100,440,578,782,485,724,762,457,518,568,568,568,724,756,756,568,568,568,568,724,568
9269,347,347,261,203,261,786,722,680,680,722,722,724,724,540,811,540,540,811,601,804,594,811,722,722,804
9270,347,368,720,376,519,608,740,506,658,470,470,435,470,470,435,470,470,435,470,470,470,470,470,470,470
9271,347,347,180,398,371,656,809,780,625,780,609,635,780,748,635,635,635,476,476,635,417,635,635,489,417
9272,409,412,382,413,672,428,758,480,621,693,700,514,770,417,417,514,647,647,647,647,577,577,577,577,577
9273,347,571,106,167,313,137,684,761,432,642,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571
9274,52,245,559,616,487,549,494,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
9275,394,394,16,469,16,469,735,622,469,735,469,735,735,735,735,735,735,735,735,735,735,735,735,735,735
9276,84,303,519,764,345,189,759,662,419,474,668,474,526,563,599,599,599,750,599,599,531,599,599,526,526
9277,691,769,359,293,339,143,496,794,412,722,794,615,615,615,445,615,471,492,615,717,773,471,471,776,717
9278,337,98,706,188,607,569,134,673,429,707,565,565,565,565,493,802,417,417,443,417,671,507,443,507,507
9279,321,194,385,801,464,140,490,118,432,592,535,750,662,750,408,560,574,593,574,574,498,574,574,574,574
9280,347,38,578,387,377,419,684,408,639,422,422,662,431,539,539,422,539,422,539,748,422,748,552,422,422
9281,347,347,162,357,33,793,702,809,434,434,434,548,620,620,620,620,477,620,620,572,548,477,477,794,477
9282,618,229,190,549,703,327,626,533,427,766,485,766,766,766,643,762,737,762,762,762,762,762,762,762,762
9283,347,347,93,286,143,748,705,538,695,435,435,695,507,507,720,435,435,435,435,435,435,435,435,435,435
9284,347,347,261,261,261,692,512,559,724,720,720,638,638,720,610,610,610,610,610,610,610,610,610,749,610
9285,347,347,753,341,80,723,766,479,798,798,655,655,655,655,798,798,655,655,798,655,655,655,655,655,655
9286,347,347,261,261,261,274,788,721,572,572,477,431,717,477,477,477,470,440,809,477,571,571,809,483,727
9287,347,347,261,261,261,358,468,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
9288,347,347,11,261,80,566,633,632,663,798,509,597,798,798,798,798,798,798,798,798,798,798,798,798,798
9289,347,347,379,54,754,526,491,199,791,791,791,646,791,541,549,754,754,754,754,754,754,754,754,754,754
9290,347,347,261,261,261,35,410,730,480,523,480,480,480,725,575,725,725,674,592,592,505,780,592,592,505
9291,347,347,261,261,261,547,731,803,728,410,804,804,680,811,811,811,680,811,794,722,811,722,722,722,722
9292,347,347,341,113,669,698,457,669,621,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
9293,347,166,260,71,71,591,701,717,736,736,613,736,691,736,691,736,736,691,752,736,736,752,736,736,691
9294,347,216,88,56,775,412,481,592,592,583,730,809,731,592,809,809,809,809,809,809,809,510,735,809,809
9295,347,347,261,261,261,474,689,747,788,470,788,478,788,788,788,427,560,808,808,808,808,760,808,560,560
9296,604,599,98,427,684,562,805,481,749,533,533,505,585,484,484,484,484,484,484,484,484,484,484,484,484
9297,347,231,193,7,224,466,654,574,672,672,672,672,557,557,557,557,557,557,557,557,557,557,557,557,557
9298,498,323,490,672,109,625,527,553,600,755,418,439,426,726,726,638,749,494,531,503,749,549,464,749,466
9299,347,347,368,261,261,610,656,634,725,713,713,486,770,722,783,517,463,488,706,463,517,517,517,517,517
9300,347,347,630,158,637,123,137,453,630,453,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630
9301,762,159,746,78,3,416,569,751,434,434,434,481,434,420,540,629,434,434,434,434,434,434,434,434,434
9302,631,484,299,285,484,747,572,142,364,86,701,671,671,671,701,671,701,671,701,671,701,671,671,671,671
9303,140,696,457,55,801,776,610,482,650,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
9304,566,539,591,741,448,602,458,470,737,427,663,642,737,566,566,566,566,566,566,566,229,566,566,566,566
9305,347,347,184,203,261,479,747,563,737,507,507,427,408,592,592,568,568,568,418,568,427,568,568,568,568
9306,347,347,261,261,261,476,646,781,749,549,646,695,408,448,724,448,549,792,448,637,808,808,808,808,808
9307,140,247,660,61,356,427,634,804,629,463,674,730,730,721,793,724,721,668,721,445,463,445,478,517,472
9308,408,649,433,369,511,285,205,589,651,571,411,633,581,589,618,618,618,589,436,589,618,618,618,618,618
9309,347,347,261,261,261,167,452,600,557,424,424,424,422,424,424,545,408,424,545,424,424,424,424,424,578
9310,347,347,261,261,261,18,602,559,571,610,610,610,636,610,610,431,447,662,571,415,761,566,424,700,415
9311,347,347,594,216,36,167,408,684,684,654,684,574,408,799,408,799,759,498,498,799,799,633,791,684,802
9312,347,347,261,261,261,715,594,728,726,451,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556
9313,347,347,760,341,387,260,608,469,531,531,701,502,502,583,420,655,701,420,420,768,420,459,583,456,456
9314,347,347,118,245,680,269,177,629,391,128,128,194,390,128,218,128,390,128,218,128,128,128,128,128,128
9315,347,351,656,39,419,143,711,553,419,419,439,419,419,439,439,527,439,439,439,439,527,439,439,439,527
9316,347,347,66,184,28,209,118,217,734,605,740,740,734,740,605,740,740,740,740,740,740,740,740,740,740
9317,347,347,365,261,261,207,720,661,599,435,599,470,470,470,470,470,470,470,435,435,596,754,435,435,435
9318,193,346,60,60,421,282,408,761,408,557,684,684,557,545,557,662,662,662,662,662,558,662,662,662,662
9319,347,347,261,261,261,740,440,598,656,435,654,799,799,799,799,799,799,799,799,799,799,799,799,799,799
9320,347,347,594,221,253,53,712,481,505,459,780,775,484,484,523,523,484,484,484,711,484,484,484,484,484
9321,347,38,477,368,710,638,720,425,659,779,802,802,802,54,658,556,658,740,483,654,702,483,483,483,483
9322,347,347,82,327,381,168,678,197,649,630,630,649,129,129,649,704,332,332,704,332,332,183,704,704,704
9323,493,548,522,476,708,708,619,679,230,524,230,635,676,230,780,729,729,729,729,579,780,729,5,780,5
9324,347,347,156,261,261,275,765,607,686,683,607,607,708,410,708,410,607,654,687,708,434,434,536,687,527
9325,347,158,8,38,106,687,616,656,477,764,568,768,449,474,768,768,768,768,768,474,768,474,785,785,785
9326,161,643,392,264,107,641,633,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
9327,545,800,689,545,800,793,575,794,806,492,657,487,429,471,86,86,86,685,86,596,596,596,273,596,596
9328,432,406,78,366,769,279,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
9329,347,347,699,184,80,597,504,668,431,431,482,431,431,431,431,431,431,431,431,431,431,431,431,431,431
9330,347,347,298,246,477,329,607,594,36,692,565,520,477,477,477,477,477,477,477,477,477,477,477,477,477
9331,347,347,344,28,42,675,760,420,420,540,540,701,540,540,540,540,540,540,540,540,540,540,540,540,540
9332,619,683,304,470,230,811,427,661,638,643,611,522,749,610,597,486,695,695,417,752,417,584,695,738,471
9333,366,323,274,32,274,6,760,758,764,517,428,503,754,754,493,754,754,754,754,754,797,713,754,754,713
9334,347,347,88,274,178,439,289,110,195,490,519,110,662,592,592,592,592,592,592,592,795,592,662,659,166
9335,710,778,181,7,601,142,556,677,633,514,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677
9336,806,705,161,446,141,270,407,133,66,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690
9337,305,282,656,503,780,100,687,680,668,572,572,572,797,576,797,797,714,139,714,714,714,714,797,714,714
9338,347,347,130,91,234,241,581,631,449,449,449,449,449,449,449,566,449,449,449,449,449,449,449,449,449
9339,347,347,261,261,261,348,699,699,517,480,517,703,480,787,480,480,480,480,480,480,480,480,480,480,480
9340,347,368,77,357,367,34,695,418,721,432,762,780,633,524,762,409,780,408,409,409,453,592,592,791,479
9341,773,604,751,631,598,679,411,429,540,429,576,629,717,717,717,717,717,569,569,569,569,569,569,569,569
9342,481,385,699,694,474,512,411,621,601,784,509,615,552,784,784,446,548,784,446,784,784,784,784,784,784
9343,677,799,335,177,271,11,484,750,526,526,526,526,526,526,526,526,526,743,668,668,754,526,668,668,668
9344,347,347,400,261,261,575,588,480,683,683,573,573,613,573,736,573,573,573,573,573,573,573,573,573,573
9345,536,126,599,257,437,536,536,643,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
9346,347,38,320,261,177,418,801,801,437,764,423,423,436,436,618,411,614,423,423,423,423,423,423,423,423
9347,347,347,28,359,261,34,780,747,478,517,517,459,459,459,459,741,680,736,736,736,736,736,736,736,736
9348,347,347,126,400,363,46,435,719,418,719,432,432,623,724,584,623,623,623,623,724,724,724,724,724,724
9349,197,479,407,93,654,428,773,487,478,773,456,589,417,417,651,651,792,764,437,691,417,417,437,691,417
9350,676,351,575,709,305,221,653,598,708,747,782,720,468,468,665,468,721,428,550,428,428,428,428,550,428
9351,347,347,322,132,399,718,807,807,571,504,724,523,463,523,724,590,724,689,507,724,724,507,507,507,507
9352,327,267,566,570,404,464,788,663,504,592,638,754,549,719,549,706,754,749,737,706,719,719,735,560,735
9353,384,360,610,36,32,88,455,446,665,446,508,736,523,736,736,736,736,741,741,736,736,741,741,736,736
9354,347,347,261,261,261,698,411,613,489,451,423,423,656,675,675,675,675,675,675,675,675,675,675,675,675
9355,347,261,708,215,273,730,528,665,523,665,447,636,508,728,673,508,621,621,508,621,508,508,677,683,508
9356,347,347,343,258,363,737,663,458,482,457,457,457,457,802,427,504,512,618,427,465,718,718,427,427,718
9357,53,233,139,152,137,270,695,499,491,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
9358,149,613,667,439,504,679,722,584,725,730,437,728,728,730,677,730,613,634,613,485,613,613,613,613,613
9359,347,347,261,261,261,730,364,698,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410
9360,347,273,192,329,254,244,737,571,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
9361,347,243,492,326,764,346,474,543,139,522,487,243,487,487,487,487,487,487,243,487,487,487,487,487,487
9362,347,347,261,261,261,493,625,345,790,635,679,790,790,790,790,790,790,790,790,790,790,790,790,790,790
9363,347,90,657,357,686,411,455,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657
9364,347,347,261,261,261,789,736,730,512,413,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758
9365,347,398,241,3,694,14,726,552,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
9366,347,347,261,261,261,296,448,692,448,650,527,735,556,599,599,482,599,666,666,482,704,482,624,624,666
9367,806,92,81,788,768,584,749,464,799,799,799,799,707,707,479,719,408,408,408,408,408,408,408,408,408
9368,347,347,261,261,261,473,747,634,463,548,509,509,765,765,765,765,765,765,765,765,765,765,765,765,765
9369,347,347,261,286,261,569,613,128,584,626,536,604,689,798,128,536,798,756,756,756,756,756,811,760,536
9370,347,347,261,261,261,455,554,518,798,536,668,798,798,798,798,798,798,798,798,798,798,798,798,798,798
9371,347,347,477,369,811,463,804,811,717,806,710,753,613,673,423,753,550,753,550,550,459,440,753,753,753
9372,347,347,40,113,184,512,668,658,464,654,661,661,661,527,661,467,467,467,661,467,467,467,467,467,467
9373,347,261,769,161,545,578,253,647,416,808,478,560,794,660,660,660,660,660,660,618,618,618,660,660,618
9374,701,586,179,805,769,480,775,631,579,551,631,407,631,478,575,733,575,733,733,500,500,575,751,575,575
9375,347,225,500,297,700,518,798,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
9376,347,368,498,389,524,685,464,708,451,451,451,486,486,451,451,701,451,451,451,451,486,451,451,451,451
