ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4
7251,1766,4575,3648,1487,1252
7252,6122,4575,3648,2226,157
7253,1766,3716,3648,734,2721
7254,6122,4575,3648,734,2088
7255,2169,4575,1462,764,2470
7256,2169,4575,1462,224,1838
7257,2169,4575,1462,224,6617
7258,4109,3716,3648,30,5166
7259,1463,985,5236,224,120
7260,6122,3716,3648,2226,163
7261,1766,4575,3648,1487,1925
7262,1766,3716,3648,734,1252
7263,1766,4575,3648,224,3045
7264,6122,4575,3648,6922,2088
7265,1463,4575,3648,6999,3480
7266,6122,3716,3648,6922,1908
7267,1766,3716,3648,734,505
7268,1766,6379,3648,224,1838
7269,6122,4575,3648,1487,1252
7270,6122,4575,3648,2226,1495
7271,6122,4575,3648,734,402
7272,6122,4575,3648,2352,2465
7273,6122,4575,3648,2226,1252
7274,6122,4575,3648,6922,1927
7275,6122,4575,3648,2266,157
7276,6122,4575,3648,6080,6796
7277,6122,3716,3648,224,3480
7278,1463,3716,5236,155,3480
7279,6122,4575,3648,6999,2643
7280,1463,4575,5236,1487,2026
7281,6122,4575,3648,5362,1758
7282,6122,4575,3648,224,5440
7283,1766,6379,3648,224,3480
7284,1766,6379,3648,6807,152
7285,4109,4575,1462,224,1273
7286,1766,6379,3648,224,2470
7287,1766,3716,4884,734,3043
7288,1766,4575,3648,2120,6796
7289,6122,4575,3648,155,2643
7290,6122,3716,3648,30,157
7291,6122,865,1462,155,1838
7292,1766,6379,3648,1487,2643
7293,4109,4575,3648,155,1838
7294,4109,3716,4884,3343,2470
7295,6122,3716,3648,734,3069
7296,6122,4575,3648,30,1495
7297,2169,4575,3648,155,1789
7298,6122,4575,3648,155,152
7299,6122,3716,3648,734,3069
7300,6122,4575,3648,224,1495
7301,1766,4575,3648,97,1495
7302,1766,3716,4884,4454,4426
7303,1766,3716,3648,734,2721
7304,1463,1436,3648,3343,1495
7305,1766,4575,3648,2501,466
7306,2933,4575,1462,155,1986
7307,1766,4575,3648,6807,4177
7308,6122,4575,3648,6807,2204
7309,6122,3716,3648,6922,152
7310,1463,3716,5049,2266,2991
7311,6122,4575,3648,6807,1252
7312,6122,4575,3648,2120,2395
7313,1766,3716,3648,471,3480
7314,6122,4575,3648,5362,3423
7315,1766,3716,3648,734,1594
7316,6122,4575,3648,155,3480
7317,4109,865,1462,224,1273
7318,1766,3716,3648,734,157
7319,1463,3716,3648,224,1908
7320,1463,1436,3648,224,2283
7321,6122,4575,3648,155,752
7322,1766,3716,3648,734,2721
7323,1463,3716,5049,30,2721
7324,1766,6379,3648,2226,1252
7325,1766,4575,3648,6080,6393
7326,1766,6379,1462,224,1838
7327,6122,3716,3648,2120,157
7328,2169,4575,3648,224,1838
7329,6122,4575,3648,224,2643
7330,1766,4575,3648,6807,1356
7331,1766,3716,3648,471,2721
7332,6122,4575,3648,2352,3043
7333,2169,4575,3648,155,5440
7334,6122,4575,3648,6999,1478
7335,6122,4575,3648,2226,1252
7336,1463,3716,3648,1487,2643
7337,2933,865,1462,224,1838
7338,2933,865,1462,224,5166
7339,6122,3716,3648,6807,5440
7340,6122,4575,3648,2226,157
7341,6122,4575,3648,5755,157
7342,6122,3716,3648,6807,1927
7343,1463,3716,3648,877,157
7344,1766,3716,3648,764,3922
7345,6122,4575,3648,155,5166
7346,6122,4575,3648,6922,1927
7347,1766,6379,3648,6151,2643
7348,4109,1436,1462,155,5440
7349,2169,3716,3648,224,5166
7350,1766,4575,3648,155,120
7351,6122,3716,4884,629,4426
7352,6122,4575,3648,2120,3043
7353,6122,4575,3648,155,1195
7354,6122,4575,3648,6807,3097
7355,6122,4575,3648,224,1908
7356,1766,6379,3648,224,1495
7357,6122,4575,3648,1782,1925
7358,1766,3716,4884,4454,4426
7359,6122,4575,3648,877,1495
7360,6122,4575,3648,3343,2470
7361,1463,3716,3648,155,2643
7362,6122,4575,3648,3543,2470
7363,1766,4575,3648,2226,1252
7364,1463,3716,4884,877,157
7365,6122,3716,3648,5135,2088
7366,1766,3716,3648,471,2470
7367,1463,3716,3648,877,5166
7368,4109,3716,3648,224,1495
7369,6122,4575,3648,224,1478
7370,1766,3716,3648,734,2470
7371,6122,4575,3648,155,6393
7372,2933,4575,1462,224,2470
7373,1766,3716,3648,2226,1252
7374,1766,3716,3648,5135,3480
7375,6122,4575,3648,1782,1356
7376,1463,3716,3648,155,228
7377,6122,4575,3648,155,6115
7378,6122,4575,4884,734,1251
7379,6122,4575,3648,224,120
7380,6122,3716,3648,1782,2603
7381,6122,4575,3648,2120,157
7382,6122,4575,3648,6151,1252
7383,6122,3716,3648,2120,3069
7384,1766,4575,3648,6999,3480
7385,6122,4575,3648,6807,3351
7386,6122,4575,3648,2226,1252
7387,6122,4575,3648,6151,157
7388,2169,4575,3648,155,5440
7389,1766,3716,3648,2120,1252
7390,1766,3716,3648,1782,1356
7391,6122,4575,3648,155,1478
7392,6122,4575,3648,2226,1252
7393,1766,4575,3648,6807,696
7394,6122,3716,3648,5135,2026
7395,1463,3716,3648,6999,1495
7396,5637,3716,4884,3343,1838
7397,6122,4575,3648,224,2470
7398,6122,4575,3648,224,1273
7399,1463,4575,5049,224,1838
7400,2169,4575,1462,155,286
7401,1766,4575,3648,1782,41
7402,2933,4575,3648,224,3922
7403,1766,3716,4884,4454,2721
7404,1766,4575,3648,2226,1252
7405,6122,4575,3648,1782,3480
7406,1766,3716,4884,734,3043
7407,1766,3716,4884,629,4426
7408,1766,3716,4884,471,4426
7409,6122,3716,3648,2120,1927
7410,4109,4575,1462,224,1908
7411,1766,3716,3648,6151,1495
7412,6122,4575,3648,6807,1789
7413,1463,3716,3648,155,2584
7414,1766,3716,3648,734,1251
7415,6122,4575,3648,6922,1252
7416,1766,3716,4884,734,2721
7417,1766,6379,3648,6807,4008
7418,1766,3716,3648,734,2721
7419,6122,4575,3648,97,6796
7420,4109,3716,4884,3343,120
7421,1766,4575,3648,2226,3423
7422,2169,4575,3648,155,1986
7423,1766,3716,3648,1782,1356
7424,6122,3716,3648,6080,6796
7425,6122,4575,3648,6080,6796
7426,6122,3716,3648,224,1495
7427,6122,3716,4884,4454,4426
7428,2169,4575,3648,155,286
7429,6122,4575,3648,5971,3030
7430,6122,4575,3648,4706,3069
7431,6350,3716,3648,1067,228
7432,1463,3716,3648,30,2721
7433,6122,4575,3648,1487,1495
7434,1463,3716,3648,6999,755
7435,6122,4575,3648,6999,228
7436,2169,4575,1462,224,1838
7437,1766,3716,3648,734,157
7438,1766,6379,3648,5135,2603
7439,2169,4575,3648,224,1838
7440,1766,4575,3648,6807,286
7441,6122,4575,3648,155,1927
7442,6122,4575,3648,2226,2395
7443,6122,4575,3648,6807,1908
7444,6122,3716,3648,1487,2782
7445,1463,3716,3648,2266,1495
7446,6122,4575,3648,155,1252
7447,1463,3716,3648,6999,1789
7448,6122,4575,3648,155,4284
7449,6122,4575,3648,2226,1927
7450,5637,3716,4884,734,2470
7451,6122,4575,3648,30,1495
7452,1766,3716,3648,734,3922
7453,6122,4575,3648,30,1495
7454,1766,3716,3648,734,1495
7455,6122,4575,3648,5135,1252
7456,1766,3716,3648,471,2470
7457,1766,4575,3648,6807,1049
7458,1766,3716,4884,4454,2721
7459,1463,4575,3648,224,1495
7460,6122,3716,3648,5805,3480
7461,6122,4575,3648,6807,1927
7462,6122,4575,3648,6080,6796
7463,6350,3716,3648,1067,2470
7464,1766,3716,4884,734,402
7465,6388,865,1462,224,1838
7466,1463,4575,3648,224,1273
7467,6122,4575,3648,155,3480
7468,1766,6379,3648,1487,1252
7469,6122,4575,3648,6999,2122
7470,6122,4575,3648,734,505
7471,1766,3716,4884,734,4426
7472,6122,3716,3648,224,1838
7473,6122,4575,3648,382,120
7474,1463,4575,3648,2120,157
7475,6122,4575,3648,155,7010
7476,1766,3716,4884,6262,5587
7477,1766,3716,3648,5135,2603
7478,2933,4575,1462,155,1838
7479,6122,4575,3648,734,505
7480,6122,4575,3648,6807,152
7481,1766,3716,3648,6807,3480
7482,1766,3716,3648,5362,6796
7483,6122,4575,3648,155,2470
7484,6122,3716,3648,6807,3480
7485,6122,3716,4884,877,2721
7486,6122,4575,3648,30,228
7487,1766,3716,3648,734,2721
7488,1766,3716,3648,734,2721
7489,1766,3716,3648,5135,1495
7490,6122,4575,3648,2226,1908
7491,6122,4575,3648,155,1478
7492,6122,4575,3648,6807,286
7493,1766,3716,4884,734,157
7494,6122,4575,1462,4078,1838
7495,1766,4575,3648,2120,157
7496,4109,4575,1462,224,1049
7497,1766,3716,3648,1487,3480
7498,1766,3716,3648,2120,144
7499,6122,4575,574,155,286
7500,1766,3716,3648,30,3480
7501,2933,4575,3648,224,6115
7502,6122,4575,3648,224,1959
7503,6122,4575,3648,155,6393
7504,6122,4575,3648,1487,2782
7505,3462,3716,3902,4454,4426
7506,6122,4575,3648,1782,286
7507,2169,4575,1462,155,2420
7508,1463,4575,3648,1487,1356
7509,1766,3716,3648,5135,1356
7510,6122,4575,3648,2120,402
7511,6122,4575,3648,877,3043
7512,1766,3716,4884,734,1251
7513,6122,4575,3648,6807,1789
7514,1766,6379,3648,224,3480
7515,1463,4575,3648,1782,3480
7516,6122,3716,3648,2226,1252
7517,1766,3716,3648,734,505
7518,1766,6379,1462,224,1838
7519,1766,3716,4884,5730,4426
7520,6122,4575,3648,6999,3480
7521,6122,3716,3648,224,2470
7522,6122,3716,3648,2120,2088
7523,1766,4575,3648,5135,1252
7524,1766,6379,3648,1487,163
7525,6122,4575,3648,1487,2026
7526,1766,3716,4884,734,4426
7527,6122,4575,3648,6151,3043
7528,1766,3716,3648,6151,1356
7529,1766,3716,4884,734,3069
7530,1463,3716,3648,734,2721
7531,2933,4575,1462,382,5166
7532,6122,4575,3648,155,2470
7533,2169,4575,3648,6807,1908
7534,1766,3716,3648,1487,1252
7535,1463,3716,3648,2266,505
7536,1766,3716,4884,734,2721
7537,6122,4575,3648,6922,1927
7538,6122,3716,3648,2266,505
7539,2933,865,1462,224,1838
7540,1766,3716,3648,2226,1252
7541,1766,3716,3648,6151,1495
7542,6122,4575,1462,224,1838
7543,6122,4575,3648,3444,1908
7544,1766,4575,3648,97,789
7545,2169,4575,3648,224,2643
7546,1463,3716,4884,2266,505
7547,1766,3716,3648,877,2721
7548,4109,1436,1462,224,5166
7549,4109,3716,3648,3343,5166
7550,2169,4575,3648,399,2470
7551,1766,6379,3648,6807,2470
7552,6122,4575,3648,224,5440
7553,6122,3716,3648,734,1495
7554,6122,4575,3648,5181,1252
7555,2169,4575,3648,155,2584
7556,1766,4575,3648,3444,1252
7557,6122,4575,3648,2120,3423
7558,6122,4575,3648,155,1495
7559,1766,3716,3648,2501,1495
7560,4109,4575,3648,877,505
7561,1766,4575,3648,3444,2603
7562,1766,3716,3648,6151,1251
7563,6122,4575,3648,155,2470
7564,1766,6379,3648,97,152
7565,6122,4575,5236,6999,3480
7566,1766,3716,3648,1487,2026
7567,6122,3716,4884,734,505
7568,2169,4575,3648,224,5166
7569,1766,3716,4884,5730,4426
7570,1766,3716,4884,5730,4426
7571,3462,4409,4884,4454,4426
7572,6122,4575,3648,734,2088
7573,6122,4575,3648,6807,286
7574,1766,6379,3648,224,2470
7575,1766,3716,3648,1487,1252
7576,6122,4575,3648,1487,2643
7577,1766,3716,3648,6151,2643
7578,1766,3716,4884,3343,228
7579,6122,4575,3648,155,1908
7580,6122,4575,3648,2501,1908
7581,6122,4575,3648,6925,6393
7582,2169,4575,3648,4078,1838
7583,6122,3716,3648,5730,4426
7584,6122,4575,3648,6807,41
7585,1463,3716,3648,2226,1252
7586,1463,4575,574,4053,3480
7587,1766,3716,3648,734,505
7588,1766,3716,4884,4454,157
7589,6122,3716,3648,734,1925
7590,6122,4575,3648,6807,2752
7591,6122,4575,3648,5135,2643
7592,1766,1436,3648,224,1813
7593,2169,4575,3648,6807,2470
7594,6122,4575,3648,2226,3423
7595,6122,3716,3648,4706,4426
7596,1766,3716,3648,224,1838
7597,2169,4575,3648,224,2721
7598,1766,3716,3648,1487,163
7599,1766,4575,3648,155,1049
7600,4109,3716,1462,3343,6617
7601,2169,4575,3648,1782,6981
7602,6122,4575,3648,471,228
7603,6122,4575,3648,2452,2470
7604,1463,3716,3648,2266,144
7605,6122,4575,3648,6807,1908
7606,1766,3716,3648,2226,1252
7607,6122,4575,3648,1487,1908
7608,6122,4575,3648,6807,41
7609,1766,3716,4884,4706,5427
7610,1766,4575,3648,3444,1252
7611,1766,3716,3648,734,1252
7612,6122,3716,3648,734,505
7613,5637,3716,3648,224,5166
7614,6122,3716,3648,1668,5440
7615,6122,4575,3648,6999,3480
7616,1463,3716,3648,4053,5166
7617,1766,3716,3648,224,152
7618,1766,6379,3648,6807,6981
7619,1766,3716,3648,2226,1252
7620,1766,3716,3648,224,6796
7621,1766,4575,3648,6151,1594
7622,6122,4575,3648,224,1908
7623,1766,3716,4884,734,1251
7624,6122,4575,3648,1487,2026
7625,6122,4575,3648,877,2643
7626,1766,3716,3648,3543,2627
7627,6122,4575,3648,6922,2026
7628,6122,4575,3648,2266,157
7629,1766,4575,3648,734,2721
7630,6122,3716,3648,155,3480
7631,6122,4575,3648,224,2470
7632,6122,4575,3648,224,1478
7633,2169,4575,3648,155,1495
7634,1463,4575,3648,6925,157
7635,1766,3716,3648,734,228
7636,6122,4575,3648,5135,6796
7637,6122,3716,3648,6069,6122
7638,1463,3716,3648,1487,4284
7639,6122,4575,3648,4964,6122
7640,1766,3716,4884,5730,4284
7641,1463,3716,4884,5730,4426
7642,1766,3716,4884,4454,4426
7643,1766,3716,4884,5730,4426
7644,1766,3716,3648,2120,5587
7645,6122,4575,3648,155,6796
7646,1766,3716,4884,4454,4426
7647,1766,3716,3648,6069,6796
7648,1463,4575,3648,6080,6796
7649,6122,4575,5049,399,3922
7650,1766,3716,4884,734,5587
7651,1766,4575,3648,6069,6796
7652,1463,3716,4884,764,6375
7653,6122,4575,3648,6807,6796
7654,1766,3716,3648,6925,6796
7655,1766,3716,4884,2120,6796
7656,1766,3716,3648,2452,6796
7657,6122,4575,3648,155,4008
7658,1766,4575,3648,97,6796
7659,1766,3716,3648,6069,6796
7660,1766,3716,3648,5755,4426
7661,1463,3716,4884,5730,4426
7662,2169,4575,4884,4454,4426
7663,1766,3716,3648,5805,4426
7664,6122,4575,3648,6080,6796
7665,1463,3716,4884,5730,4284
7666,6122,4575,3648,155,6139
7667,6122,3716,4884,2266,6122
7668,6122,4575,3648,5135,4669
7669,6122,3716,3648,4964,5587
7670,6122,4575,3648,5135,4284
7671,1766,3716,4884,5730,4426
7672,1766,3716,3648,5755,3030
7673,1766,3716,4884,4454,4426
7674,2169,4575,3648,4328,3922
7675,1766,3716,3648,2226,3045
7676,6122,4575,3648,6807,4752
7677,6122,4575,3648,6807,4008
7678,6122,4575,3648,5135,6139
7679,1766,3716,3648,5135,6139
7680,6122,3716,3648,5135,6796
7681,1766,6379,5236,1782,41
7682,1766,1436,5236,224,1838
7683,1766,3716,3648,224,152
7684,6122,4575,3648,6807,4887
7685,6122,4575,3648,6807,41
7686,1766,4575,3648,6807,4177
7687,6122,4575,3648,6807,6796
7688,6122,4575,3648,6807,4008
7689,6122,4575,3648,6807,4752
7690,6122,4575,3648,6807,4669
7691,6122,4575,3648,5135,4008
7692,6122,4575,3648,6922,6115
7693,6122,4575,3648,155,1789
7694,6122,4575,3648,6069,6796
7695,6122,4575,3648,5135,6796
7696,1766,3716,4884,4964,4426
7697,6122,3716,4884,4454,4426
7698,6122,4575,3648,2120,4878
7699,1766,3716,3902,4454,4426
7700,6122,4575,3648,382,5166
7701,5637,3716,5881,5755,6086
7702,1766,6379,4884,629,4426
7703,1463,3716,4884,5730,4426
7704,6122,4575,3648,6807,6375
7705,4109,3716,4884,5730,4284
7706,1766,3716,3648,734,4426
7707,6122,4575,3648,6999,6115
7708,6122,4575,3648,6807,4008
7709,6122,4575,3648,6807,4008
7710,6122,4575,3648,6807,6139
7711,1766,3716,3648,4964,6796
7712,6122,4575,3648,2226,2026
7713,1766,3716,3648,2120,6796
7714,1766,3716,4884,4454,4426
7715,1463,3716,4884,5730,4426
7716,1463,3716,4884,5920,6375
7717,1766,3716,4884,4454,4426
7718,1766,3716,4884,4454,4426
7719,1766,3716,3902,4454,4426
7720,6122,3716,4884,5730,4878
7721,1766,3716,4884,4454,4426
7722,6122,3716,4884,5920,4426
7723,1463,3716,3648,155,6796
7724,6122,4575,5236,6999,6115
7725,6122,4575,3648,6807,4882
7726,6122,3716,3648,155,6115
7727,1766,6379,3648,6807,4008
7728,6388,4575,3648,6807,4008
7729,1766,3716,3648,5135,4015
7730,1766,3716,3648,6807,4882
7731,6122,3716,3648,4964,6122
7732,6122,3716,3648,734,2470
7733,6122,4575,3648,155,2643
7734,6122,4575,3648,224,5166
7735,1463,3716,3648,2266,4284
7736,6122,3716,3648,155,6115
7737,6122,4575,3648,5135,6115
7738,1766,4575,3648,2226,6139
7739,6122,4575,3648,2266,6122
7740,1766,3716,3648,2226,2283
7741,6122,3716,3648,4964,4426
7742,1766,3716,3902,4454,4426
7743,3462,3716,3902,4454,4426
7744,6122,3716,3648,4964,6796
7745,6122,3716,3648,4964,6796
7746,1463,3716,4884,5730,6375
7747,6122,4575,3648,4964,6122
7748,6122,3716,4884,4706,4426
7749,6122,4575,3648,6807,6796
7750,6122,4575,3648,5135,6796
7751,6122,4575,3648,6807,6981
7752,6122,4575,3648,6807,4008
7753,1766,3716,3902,4454,4426
7754,1766,3716,4884,4454,4426
7755,6122,3716,3648,5971,6421
7756,6122,4575,3648,155,4177
7757,6122,4575,3648,6922,6796
7758,6122,4575,3648,155,4177
7759,1766,6379,3648,3980,1195
7760,1766,4575,3648,1782,1252
7761,1766,4575,3648,6080,505
7762,6122,4575,3648,5362,4882
7763,6122,4575,3648,6238,4752
7764,1766,3716,3648,734,6981
7765,1766,3716,4884,6262,4426
7766,6122,4575,3648,6807,1789
7767,6122,4575,3648,6807,6115
7768,6122,3716,3648,734,1495
7769,6122,3716,4884,764,6122
7770,1766,3716,3648,3980,3045
7771,1463,3716,5236,6999,4008
7772,1766,4575,3648,155,4008
7773,6122,3716,3648,6807,4904
7774,3462,3716,4884,4454,4426
7775,6122,3716,4884,2266,4426
7776,1766,3716,4884,4454,4426
7777,1766,3716,3902,4454,4426
7778,6122,3716,4884,4454,4426
7779,5637,3716,4884,5730,4426
7780,6122,3716,3648,4964,6122
7781,6122,4575,3648,2226,6122
7782,1463,3716,4884,4964,6188
7783,6122,4575,3648,2266,3244
7784,1766,6379,3648,2226,157
7785,6122,4575,3648,6807,6796
7786,1766,4575,3648,6807,6139
7787,1766,3716,3648,4964,6796
7788,1463,985,5236,6999,6115
7789,6122,4575,3648,6807,4752
7790,1463,3716,4884,5111,4426
7791,6122,4575,3648,6922,4752
7792,6122,4575,3648,6807,4008
7793,6122,4575,3648,155,4752
7794,1766,4575,3648,1782,6115
7795,6388,4575,3648,6807,6796
7796,6122,4575,3648,2226,4904
7797,6122,4575,3648,5135,1252
7798,6122,4575,3648,5135,4008
7799,6122,3716,3648,5135,2283
7800,6122,4575,3648,224,2283
7801,1463,3716,4884,4454,4426
7802,6122,4575,3648,155,1838
7803,6122,3716,3648,6999,4793
7804,6122,4575,3648,877,120
7805,2933,4575,1462,1067,2470
7806,2933,4575,1462,224,6617
7807,6122,4575,3648,6807,4752
7808,6122,4575,3648,6807,4008
7809,6122,4575,3648,6807,4752
7810,6122,4575,3648,5135,6139
7811,6122,4575,3648,6807,4008
7812,1766,3716,3648,2226,6139
7813,1766,6379,3648,1487,152
7814,6122,4575,3648,155,6115
7815,6122,4575,3648,6807,1495
7816,6122,4575,3648,6922,3423
7817,6122,3716,3648,4964,1212
7818,6122,4575,3648,6922,157
7819,2169,4575,3648,6080,2406
7820,6122,4575,3648,6922,3423
7821,6122,4575,3648,6807,3423
7822,4109,3716,4884,3343,4426
7823,3462,4574,3902,4454,4426
7824,1766,3716,3902,4454,4426
7825,6122,3716,3648,224,5166
7826,1766,3716,4884,5730,4284
7827,1766,3716,4884,4454,4426
7828,6122,4575,3648,2226,6796
7829,6122,3716,3648,6080,2307
7830,6122,4575,3648,6151,6906
7831,4109,4575,3648,224,5440
7832,1766,4575,3648,6807,6981
7833,6122,4575,3648,6999,1478
7834,6122,4575,3648,6807,4882
7835,1766,3716,3648,2120,6796
7836,1766,3716,4884,4454,4426
7837,6388,4575,3648,1067,2470
7838,6122,3716,4884,734,4426
7839,1766,3716,3902,4454,4426
7840,6122,4575,3648,155,1478
7841,1463,4575,3648,1487,2283
7842,6122,4575,3648,6999,6115
7843,6388,4575,3648,6807,6981
7844,5637,3716,3648,6151,1495
7845,6122,4575,3648,6807,6139
7846,1766,3716,4884,4454,4426
7847,1766,3716,4884,4454,4426
7848,3278,3716,4884,5730,4426
7849,6122,3716,3648,5920,4284
7850,2933,4575,1462,155,4426
7851,6122,4575,3648,224,4752
7852,1463,4575,3648,2226,6122
7853,1463,3716,4884,5920,4878
7854,1463,3716,4884,2266,6122
7855,1766,3716,3648,2226,4089
7856,6122,4575,3648,5135,852
7857,6122,4575,3648,2226,4669
7858,6122,3716,4884,5920,4284
7859,1766,3716,4884,4454,4284
7860,1766,3716,4884,629,4426
7861,6122,4575,3648,6807,6981
7862,2169,4575,3648,382,3423
7863,1463,3716,3648,155,6796
7864,1766,4575,3648,3980,6796
7865,6122,4575,3648,2226,6796
7866,6122,4575,3648,155,2204
7867,1463,4575,3648,155,6796
7868,6122,4575,3648,6238,4904
7869,1766,4575,3648,6069,4882
7870,6122,4575,3648,155,189
7871,6122,3716,3648,5135,4752
7872,6122,4575,3648,155,6796
7873,3462,3716,3902,4454,4426
7874,1766,3716,3902,4454,4426
7875,1766,3716,3902,4454,4426
7876,6122,4575,3648,6807,6981
7877,1766,4575,3648,2226,1049
7878,6122,4575,3648,6807,2122
7879,1463,4575,3648,1487,152
7880,2169,4575,3648,6807,5440
7881,1766,4575,3648,6807,5587
7882,6122,4575,3648,155,1986
7883,1463,3716,4884,3343,2721
7884,3278,3716,4884,3343,228
7885,1766,3716,4884,5755,4426
7886,1463,3716,4884,5920,6796
7887,1766,3716,4884,2266,4426
7888,6122,3716,4884,5730,4426
7889,6122,3716,4884,5920,4966
7890,1463,3716,4884,5730,4426
7891,1766,3716,3648,4557,4882
7892,6122,3716,3648,382,4284
7893,1463,3716,4884,5730,4284
7894,2169,4575,1462,155,1838
7895,6122,4575,3648,155,5440
7896,2169,4575,1462,224,6617
7897,1463,3716,4884,5920,4878
7898,6122,4575,3648,5920,6122
7899,1766,3716,3648,734,6906
7900,6122,4575,3648,155,6139
7901,6122,4575,3648,2226,6139
7902,6122,4575,3648,2226,6122
7903,1766,4575,3648,4328,4828
7904,6122,4575,3648,734,1594
7905,1766,3716,3648,734,1594
7906,1766,3716,4884,5730,4426
7907,6122,3716,4884,5730,4426
7908,1463,3716,4884,5730,4426
7909,1463,3716,4884,5730,4284
7910,6122,3716,4884,764,4284
7911,1766,3716,3648,4964,6122
7912,6122,4575,3648,3444,4752
7913,6122,4575,3648,6807,7010
7914,6122,4575,574,155,6115
7915,6122,3716,4884,5730,4426
7916,1766,3716,4884,4454,4426
7917,1766,3716,4884,4454,4426
7918,1463,3716,3648,382,4284
7919,6122,4575,3648,6080,6393
7920,1463,3716,3648,2266,3776
7921,1766,3716,4884,5730,4426
7922,3462,3716,3902,4454,4426
7923,1463,3716,3648,399,6421
7924,1766,4575,3648,6807,41
7925,6122,4575,574,224,6115
7926,1766,4575,3648,6807,152
7927,1463,3716,4884,5920,6375
7928,1463,3716,4884,5730,6375
7929,1463,3716,5049,3343,6375
7930,1463,3716,3648,155,6115
7931,1766,3716,3648,5135,2283
7932,6122,4575,3648,1487,41
7933,1463,3716,4884,5920,4878
7934,6122,3716,3648,4964,6796
7935,1766,4575,3648,5181,6796
7936,6122,4575,3648,6807,4328
7937,6122,4575,3648,6080,6796
7938,6122,4575,3648,6807,3054
7939,6122,3716,3648,2266,6375
7940,6122,4575,3648,155,6122
7941,1463,3716,4884,5730,4426
7942,1463,3716,3648,224,5440
7943,1766,3716,3648,5135,2283
7944,1766,3716,3648,6807,4008
7945,6122,4575,3648,6807,6796
7946,6122,4575,3648,155,6796
7947,1766,3716,3648,2120,6796
7948,6122,4575,3648,2226,1252
7949,1766,3716,3648,2120,6796
7950,6122,4575,3648,155,4752
7951,1766,4575,3648,5135,505
7952,1766,3716,3648,734,4426
7953,1766,3716,4884,5730,4426
7954,1463,4575,3648,155,152
7955,6122,4575,3648,155,3187
7956,6122,4575,3648,6807,6115
7957,1766,4575,3648,3444,6115
7958,4109,4575,3648,155,6115
7959,6122,4575,3648,5805,41
7960,1766,3716,4884,2266,4284
7961,1463,3716,3648,5920,4284
7962,6122,3716,3648,5730,4426
7963,1766,3716,3648,1487,41
7964,6122,4575,3648,6807,2643
7965,6122,4575,3648,6807,41
7966,1766,4575,3648,5135,41
7967,1766,3716,4884,5730,4426
7968,1766,6379,3648,5181,6796
7969,1463,3716,4884,5920,5427
7970,1463,3716,3648,155,6796
7971,6122,4575,3648,4964,6796
7972,6122,3716,3648,3343,2470
7973,1463,3716,3648,224,1495
7974,1766,3716,3648,6807,152
7975,6122,4575,3648,155,6115
7976,6122,4575,3648,2266,4284
7977,6122,4575,3648,4964,6122
7978,1766,3716,4884,4454,4426
7979,1463,3716,4884,5730,4284
7980,1766,3716,3902,4454,4426
7981,1766,6379,3648,3444,2603
7982,6122,4575,3648,5135,2603
7983,1766,4575,3648,5135,41
7984,1766,3716,3648,5755,4426
7985,6122,3716,4884,877,4426
7986,1766,3716,3648,4706,4878
7987,1463,3716,4884,5920,4284
7988,6350,1436,1462,224,5166
7989,1463,3716,4884,5920,4284
7990,1463,3716,4884,2266,6122
7991,6122,4575,3648,2226,6122
7992,6122,3716,3648,2266,4752
7993,6122,4575,3648,6807,41
7994,6122,3716,3648,5971,4878
7995,6122,4575,3648,155,6796
7996,6122,3716,3648,1487,4284
7997,1766,3716,4884,4454,4426
7998,1766,3716,3902,4454,4426
7999,1766,3716,3902,4454,4426
8000,1766,4575,3648,6151,3232
8001,1766,3716,4884,4454,4426
8002,1766,3716,3902,4454,4426
8003,1766,3716,3902,4454,4426
8004,6122,3716,4884,4454,4426
8005,6122,4575,3648,155,6115
8006,6122,4575,3648,155,6115
8007,1766,3716,3648,155,3922
8008,1766,3716,4884,4454,4426
8009,1766,3716,4884,5755,4426
8010,6388,4575,4884,5755,4878
8011,6122,3716,4884,5730,4426
8012,1766,3716,4884,4454,2721
8013,6122,3716,3648,2266,4284
8014,2933,4575,3648,30,505
8015,6122,4575,3648,6999,41
8016,6122,4575,3648,1782,152
8017,6122,4575,3648,155,6115
8018,6122,4575,3648,155,4669
8019,6122,4575,3648,5135,4752
8020,1463,4575,3648,155,6796
8021,6122,4575,3648,4964,6122
8022,1463,3716,3648,4964,4882
8023,6122,4575,3648,6807,4752
8024,6122,4575,3648,6080,6796
8025,1463,3716,3648,5135,6122
8026,1463,3716,4884,5730,4284
8027,2169,4575,3648,155,6139
8028,6122,4575,3648,155,6393
8029,6122,4575,3648,6069,4904
8030,6122,4575,3648,155,4008
8031,1766,3716,4884,5755,4426
8032,1766,3716,4884,5755,4426
8033,1766,3716,4884,4454,4426
8034,1766,3716,3902,4454,4426
8035,6122,4575,3648,97,6981
8036,6122,4575,3648,224,5440
8037,1766,6379,3648,6807,6981
8038,1766,3716,3648,1487,163
8039,1766,4575,3648,2120,2088
8040,1766,4575,3648,4053,152
8041,6122,3716,3648,2266,4911
8042,6122,4575,3648,6922,6393
8043,6122,4575,3648,382,881
8044,1766,3716,4884,4454,6375
8045,1766,3716,3648,2226,3487
8046,1463,3716,3648,877,4284
8047,6122,3716,3648,6069,5587
