ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46
8832,615,416,366,366,596,503,503,667,423,321,572,572,572,687,615,804,629,629,629,629,463,463,629,629,629,629,629,629,629,594,594,594,594,594,594,594,594,594,594,594,594,794,794,794,794,794,794
8833,220,220,220,220,215,130,734,781,781,748,530,173,441,441,419,419,466,466,418,418,418,418,418,418,418,418,418,418,418,418,494,494,494,494,494,494,494,418,418,418,418,418,418,418,418,418,418
8834,54,507,507,448,586,586,654,654,112,112,624,561,561,807,654,440,422,507,507,654,662,662,662,662,662,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
8835,84,418,418,418,467,654,711,711,467,467,467,467,593,787,787,787,590,590,571,571,519,519,519,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,571,571,571,571,571,571
8836,402,402,402,321,321,588,588,306,53,53,243,243,714,714,714,608,406,406,406,406,406,624,624,624,624,624,624,624,624,742,742,742,742,742,742,742,742,682,612,612,612,612,407,407,407,407,407
8837,457,682,782,782,782,782,691,691,693,655,665,669,645,645,645,679,679,407,407,407,612,612,612,612,612,612,612,612,407,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612
8838,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,407,407,407,407,407,407,407,407,407,407,407,407
8839,619,367,711,719,719,504,666,553,424,424,424,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630
8840,622,622,451,678,745,573,573,499,0,804,602,602,602,602,661,661,738,661,450,450,450,450,450,450,450,450,450,450,630,630,630,630,630,630,630,630,630,708,708,708,708,708,708,708,708,708,708
8841,157,157,157,555,555,596,596,596,678,678,678,229,484,484,484,484,484,484,484,484,484,484,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,630,630,630,630,630,630,630
8842,10,10,10,120,89,513,519,204,124,122,652,71,276,229,46,311,544,122,535,535,199,199,199,199,199,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,672,672,672,672,672,672
8843,546,546,546,413,439,439,565,577,778,778,593,593,546,546,713,713,713,713,713,716,759,759,759,513,513,513,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560
8844,255,255,574,124,124,571,706,706,553,553,553,777,513,513,778,754,754,754,754,754,754,560,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
8845,613,613,662,662,512,755,624,624,7,7,7,31,31,791,791,450,450,450,450,450,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,659,659,659,659,659,659,659,659
8846,394,394,394,394,394,394,394,394,754,754,754,754,406,406,406,771,771,467,467,467,440,440,440,440,440,440,440,440,440,440,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544
8847,476,476,598,598,192,192,387,252,590,590,401,276,276,313,344,20,593,593,593,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740
8848,355,277,277,159,323,214,606,606,323,323,323,323,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632
8849,221,99,99,162,303,303,303,656,299,299,219,219,335,94,375,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,468,468,468,468,632,632,632,632,632,632,632,632
8850,205,205,205,351,394,394,605,605,605,590,590,159,130,130,632,632,632,632,632,375,375,375,375,375,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632
8851,499,499,744,547,514,446,693,411,411,495,495,495,702,702,702,687,455,455,455,455,455,455,667,583,583,583,583,583,583,583,583,583,464,464,699,699,699,699,600,600,600,600,600,600,600,600,600
8852,718,610,610,484,484,484,714,704,467,440,440,440,432,432,435,435,435,435,435,435,802,802,802,652,652,652,652,652,652,561,561,659,652,652,652,652,652,652,652,652,553,553,553,654,654,654,654
8853,390,321,489,489,489,489,489,489,630,630,790,783,480,695,695,592,435,435,435,435,552,552,552,552,552,552,552,552,552,688,688,688,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
8854,673,755,578,668,673,673,568,487,775,775,775,775,775,661,661,661,661,500,628,686,686,686,686,686,686,686,686,686,686,686,686,804,602,602,602,602,602,602,602,602,602,602,602,602,804,804,804
8855,463,463,801,367,155,661,684,684,684,684,755,484,448,433,433,778,778,755,755,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,519,519,519,519,519,519,519,519,519,519,519,519,519
8856,750,750,140,140,379,379,379,582,582,684,684,684,469,469,697,549,459,459,459,459,459,419,419,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432
8857,423,721,210,492,492,492,799,691,691,482,593,593,719,568,568,568,568,578,578,578,578,578,705,705,578,578,686,686,686,686,686,686,686,686,686,686,686,422,422,422,422,422,422,422,422,571,571
8858,721,696,696,696,536,536,62,608,238,238,175,175,175,240,240,373,373,593,593,593,739,739,739,739,510,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
8859,545,654,654,431,431,431,431,431,711,711,711,711,507,754,504,504,638,638,638,638,638,638,638,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
8860,70,70,762,404,771,193,193,245,205,287,268,224,184,494,713,713,713,494,549,549,670,670,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557
8861,700,698,698,715,615,615,692,692,459,459,459,128,128,594,594,698,698,806,806,773,773,773,773,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,769,769,769
8862,661,661,661,457,485,485,680,558,558,558,558,762,457,457,457,457,792,792,792,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457
8863,665,43,43,43,413,698,492,492,752,365,592,411,440,440,653,653,720,720,720,724,724,724,457,457,457,724,724,720,720,720,720,720,720,720,720,720,720,720,720,720,747,747,747,747,747,747,747
8864,453,273,533,533,366,540,809,565,565,565,565,565,565,434,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758
8865,759,759,431,431,431,431,535,535,535,750,750,750,750,783,467,574,574,419,419,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666
8866,764,764,764,60,400,439,431,435,435,630,424,424,424,433,759,199,553,553,553,778,778,778,778,668,668,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
8867,257,257,434,212,320,289,365,345,345,345,229,107,403,790,790,790,476,476,476,476,476,476,476,476,476,476,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,742
8868,416,576,576,446,446,657,657,717,811,811,747,747,811,811,629,629,615,773,773,685,685,657,657,657,806,806,806,806,806,806,806,806,446,446,446,446,446,416,416,416,416,416,416,416,717,569,569
8869,671,601,751,736,671,657,657,657,657,657,477,177,794,657,569,569,569,429,429,429,429,572,572,572,572,572,572,572,572,572,572,572,572,572,416,416,416,416,416,416,416,717,717,569,569,569,416
8870,62,496,496,410,410,518,797,809,736,736,736,773,773,576,576,576,576,576,769,717,717,717,717,717,717,717,717,717,657,657,657,657,657,657,657,657,773,773,773,773,773,773,773,773,773,773,773
8871,802,280,280,280,496,635,803,803,803,787,787,748,748,647,647,597,597,597,693,693,496,496,496,417,417,581,581,581,581,581,581,581,581,581,581,581,638,638,638,638,638,638,413,413,413,413,413
8872,68,68,187,187,476,476,536,536,752,752,253,615,806,581,576,806,806,806,416,416,416,416,416,416,416,416,416,572,572,572,492,717,717,717,717,717,615,615,615,615,615,615,615,615,615,615,615
8873,720,424,424,535,535,535,535,535,374,374,374,311,783,783,466,646,465,465,497,497,497,497,497,497,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,466,466,466,466,466,562,562,562
8874,717,208,208,727,727,727,727,247,247,614,653,653,653,488,488,623,623,479,479,479,479,695,695,695,695,695,695,691,691,691,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810
8875,810,243,243,543,543,769,769,584,584,584,584,687,594,594,594,572,572,429,769,769,769,769,769,769,698,698,698,620,620,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698
8876,486,495,495,495,811,420,780,780,763,615,809,434,434,434,629,797,797,797,797,797,797,797,797,797,577,685,577,685,489,685,685,685,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
8877,379,287,287,332,379,167,167,167,659,659,673,673,673,469,469,771,771,771,771,418,418,418,418,418,600,600,600,600,600,600,600,600,484,484,484,484,600,600,600,600,600,600,600,600,600,600,705
8878,365,484,484,484,484,484,142,142,484,454,661,661,661,661,661,661,661,661,661,661,661,499,499,499,661,661,464,464,464,464,464,661,661,661,661,661,661,661,661,661,686,686,661,661,661,661,661
8879,513,608,608,102,450,484,450,450,450,450,450,450,450,450,450,662,452,778,778,778,778,778,778,652,652,652,652,652,652,652,652,652,450,450,450,450,450,450,450,450,450,450,450,450,450,608,608
8880,245,245,73,420,420,420,420,725,665,665,665,655,514,514,708,708,540,540,540,420,811,811,811,811,648,648,648,648,648,648,648,658,658,667,667,667,667,667,667,667,667,667,667,667,667,667,667
8881,420,420,420,522,480,480,109,449,752,449,411,731,492,110,596,596,596,805,805,693,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,480,480
8882,732,35,521,385,385,806,806,806,604,604,764,764,618,618,423,423,423,807,417,633,633,633,633,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
8883,140,754,754,418,750,750,750,750,750,750,750,750,750,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419
8884,502,287,236,236,599,599,599,630,479,771,771,771,771,720,424,424,424,424,608,608,608,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
8885,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
8886,742,742,742,619,619,788,611,611,611,679,619,619,705,705,536,536,536,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
8887,762,584,679,679,679,760,760,801,645,645,561,804,804,804,556,583,583,455,455,431,512,512,512,512,512,512,512,512,512,512,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
8888,510,451,451,451,485,208,661,661,721,559,522,559,523,523,523,454,454,454,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
8889,393,375,375,250,375,787,787,787,787,110,110,110,110,110,110,110,110,788,788,519,752,752,752,752,752,687,687,687,687,687,687,687,687,549,549,549,549,549,549,549,592,592,592,592,549,549,549
8890,748,748,747,522,728,717,805,805,805,478,478,508,508,508,708,708,708,708,708,708,683,524,751,751,722,722,722,453,453,453,453,453,453,628,628,628,628,628,628,628,518,518,628,628,628,628,628
8891,55,55,311,31,31,402,217,16,16,406,406,406,406,406,652,703,750,122,433,750,750,465,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,553,553,553,553,553,553,553,553,553,553
8892,551,636,551,636,682,636,636,636,636,483,451,752,752,752,708,708,708,810,810,810,810,810,810,810,712,712,712,789,789,789,789,789,789,789,789,789,789,775,775,775,775,775,775,775,775,775,775
8893,459,459,459,261,261,187,187,551,804,804,630,630,630,630,630,561,561,561,561,561,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,484,484
8894,806,806,806,806,806,806,257,572,572,589,589,589,589,589,477,477,615,615,615,773,657,657,572,572,572,572,572,572,572,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773
8895,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
8896,645,645,99,99,99,99,99,234,355,355,567,649,196,638,480,480,480,803,803,730,730,730,730,730,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,780,780,780
8897,352,224,224,490,810,810,810,810,495,495,705,705,705,705,705,705,500,721,721,721,451,451,752,721,721,721,721,721,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752
8898,523,62,62,371,536,536,208,208,668,663,663,787,787,787,602,679,679,706,706,706,706,706,624,787,787,787,787,787,787,787,414,414,414,682,682,682,682,682,682,682,682,682,682,682,682,682,682
8899,458,499,522,522,700,806,691,500,500,496,496,803,581,581,803,809,776,776,592,592,803,803,803,803,803,803,803,803,803,803,722,803,803,803,803,803,803,803,803,803,803,803,722,722,722,722,722
8900,578,578,578,533,578,43,43,786,786,695,782,514,575,679,679,645,645,631,631,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
8901,732,245,245,245,630,630,630,630,630,559,586,529,408,599,599,599,484,484,484,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
8902,289,68,553,553,662,57,57,57,440,440,440,507,711,711,553,553,553,585,585,585,585,585,585,424,424,424,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498
8903,7,427,427,427,427,602,602,439,433,519,519,519,433,433,433,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639
8904,776,776,575,689,409,741,481,496,496,496,584,510,510,505,505,582,785,617,617,617,617,617,617,617,449,449,449,449,449,449,449,449,449,449,798,798,619,619,619,619,619,619,619,619,619,619,619
8905,26,12,765,31,255,255,255,390,358,358,384,384,148,80,80,569,446,446,446,446,692,692,429,429,657,657,657,429,429,429,477,477,477,477,477,477,477,477,477,477,477,477,446,446,477,477,477
8906,786,601,601,460,626,520,786,603,121,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
8907,105,105,412,412,528,528,528,658,428,428,480,480,741,741,741,741,741,714,714,714,714,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543
8908,625,414,414,5,368,780,794,794,448,768,768,768,377,652,652,652,652,652,652,652,652,702,702,768,768,768,768,768,768,503,503,503,503,503,503,503,490,490,490,490,503,503,503,503,503,503,503
8909,730,730,730,358,87,580,669,669,669,669,578,725,725,725,725,509,669,782,782,758,758,669,758,758,758,758,758,758,758,758,758,758,758,477,477,477,477,477,477,477,477,477,477,477,477,477,477
8910,773,706,765,765,765,765,14,14,689,689,689,583,474,474,600,600,689,466,466,466,771,771,771,771,771,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,771,771,771,771,771,771
8911,14,572,346,346,346,736,736,736,736,762,762,762,695,695,695,500,500,500,578,788,788,788,695,695,695,695,695,695,435,695,695,435,435,435,435,435,435,435,435,592,592,592,592,592,592,592,592
8912,615,509,509,509,518,647,787,671,671,505,636,505,775,753,508,677,677,459,459,459,456,456,722,722,722,722,722,722,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,575,575
8913,382,382,382,382,382,382,713,713,480,504,504,549,504,504,507,507,507,507,507,507,557,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719
8914,551,450,613,613,780,645,607,607,615,615,615,615,615,615,615,615,615,615,615,615,615,615,548,548,548,548,548,548,548,615,615,615,615,615,615,615,769,806,769,769,769,615,615,615,615,769,769
8915,346,346,346,763,763,763,583,583,583,758,809,809,647,647,647,417,671,671,647,647,647,647,478,610,610,478,478,478,478,478,478,478,478,478,581,581,581,581,581,793,793,793,478,478,478,478,478
8916,408,408,408,408,498,498,418,418,558,586,586,586,537,537,537,732,732,732,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
8917,522,522,522,693,762,762,699,811,616,616,505,505,594,423,423,752,752,607,607,607,811,811,811,770,770,770,770,770,770,687,687,687,687,687,604,604,410,410,410,410,410,410,410,410,410,410,410
8918,311,311,311,180,17,343,343,530,530,89,375,375,678,338,641,622,632,632,632,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729
8919,673,0,0,0,614,614,464,464,650,653,507,507,716,600,600,600,431,431,431,775,775,593,593,593,593,593,711,711,711,711,711,711,711,711,711,459,459,459,459,459,459,459,459,459,459,752,752
8920,40,40,182,182,175,175,175,375,375,246,246,347,208,727,427,501,427,723,723,588,809,809,550,550,550,550,550,702,702,607,607,607,607,607,607,807,807,807,807,807,807,807,807,807,629,629,629
8921,12,26,26,674,717,775,638,638,594,594,539,769,449,468,468,468,468,484,484,484,484,626,626,451,451,451,451,451,451,451,451,451,705,752,540,752,752,752,540,540,540,540,540,540,540,434,804
8922,614,614,614,614,614,461,461,461,266,266,180,2,2,2,2,652,704,608,608,427,427,427,427,427,427,427,427,427,427,427,427,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718
8923,346,675,675,675,648,648,674,724,724,724,724,674,674,775,775,580,708,514,708,708,708,708,667,667,667,667,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,770
8924,505,616,113,522,522,522,487,721,721,515,691,810,810,810,810,420,409,409,409,409,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
8925,746,746,691,691,691,701,701,674,721,721,717,717,717,700,700,578,578,578,578,578,578,578,700,700,700,700,700,700,700,700,700,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638
8926,677,677,776,522,747,682,636,636,409,409,631,575,575,575,575,780,780,780,780,780,766,766,766,766,780,780,780,780,575,575,780,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575
8927,264,264,451,745,191,566,504,504,504,504,172,678,678,678,678,678,678,704,704,704,704,704,622,622,622,622,622,622,622,622,735,735,735,735,469,469,469,469,469,469,734,734,734,469,469,734,734
8928,314,314,314,316,316,316,316,393,258,352,227,807,807,480,489,763,786,786,786,780,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766
8929,102,34,780,363,147,10,192,515,515,515,515,345,345,430,430,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,702,702,702,702,702,702
8930,490,490,490,490,490,490,490,490,490,698,451,451,596,596,492,800,459,459,768,768,811,811,543,543,543,543,543,543,543,543,543,647,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517
8931,788,804,291,291,291,291,291,291,782,782,788,596,804,804,788,788,753,669,714,669,669,548,539,446,539,539,539,539,446,446,446,446,446,446,446,446,446,446,446,446,477,446,446,446,446,446,446
8932,22,22,22,170,748,748,748,697,697,697,89,697,450,781,530,530,530,530,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
8933,490,477,477,477,412,412,778,778,768,768,768,572,572,572,768,607,607,607,702,702,702,463,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
8934,413,413,413,413,413,413,413,413,413,413,413,413,413,413,654,654,654,413,413,413,413,413,413,413,413,413,413,413,413,413,457,457,457,457,457,663,663,663,663,663,663,663,663,663,663,571,571
8935,803,803,741,741,459,459,459,540,540,540,540,540,540,540,540,728,728,728,760,760,760,764,764,565,725,725,725,725,725,725,725,725,725,789,789,789,789,789,789,789,789,789,789,789,789,725,725
8936,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
8937,711,711,711,536,448,448,553,553,553,553,749,749,749,686,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498
8938,693,364,693,568,119,119,119,610,610,630,630,630,630,630,630,630,630,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
8939,809,809,809,472,472,472,472,472,595,595,74,74,74,313,337,134,134,134,134,134,134,406,406,406,466,466,466,466,535,535,535,535,466,466,465,465,465,465,465,465,465,772,772,772,772,772,772
8940,536,536,536,536,536,536,536,536,536,536,423,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
8941,619,619,619,619,613,148,148,790,414,496,496,496,626,626,770,770,607,607,607,607,607,607,667,667,667,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584
8942,32,32,474,474,647,647,647,41,41,758,5,620,620,760,548,698,698,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548
8943,686,110,666,666,306,439,418,418,418,432,754,754,654,654,654,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,608,608,608
8944,57,537,571,571,711,711,545,545,571,571,571,571,571,571,571,571,654,654,654,654,469,469,469,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,697,697,697,697,697,697,697,697,697
8945,551,551,551,793,793,793,411,411,488,643,643,411,473,473,488,488,488,488,488,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677
8946,319,319,319,630,630,435,14,382,595,130,130,103,270,347,212,86,86,86,86,86,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
8947,284,611,611,358,358,358,447,447,740,740,166,387,370,68,322,681,433,433,433,731,731,771,771,771,771,771,771,771,771,771,771,771,433,433,771,771,771,771,771,470,470,689,689,689,689,689,689
8948,130,633,633,490,490,490,568,801,801,801,801,801,693,517,517,487,487,487,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445
8949,537,537,749,749,749,697,697,697,697,697,563,563,498,498,527,482,482,482,482,482,482,661,661,661,686,686,686,686,686,686,686,593,686,686,686,686,686,686,686,686,686,686,686,593,593,593,593
8950,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779
8951,537,537,426,408,439,586,586,586,439,791,593,593,586,586,650,650,650,537,537,537,537,537,537,537,537,537,537,537,537,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
8952,42,508,508,674,667,667,667,667,699,699,699,490,490,490,687,687,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793
8953,380,380,380,380,470,545,545,545,545,704,574,519,568,711,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592
8954,414,414,414,414,536,536,556,509,411,411,488,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
8955,420,722,182,730,730,730,702,702,702,702,722,722,434,446,576,773,416,416,773,773,773,773,773,429,429,429,429,429,429,429,429,429,429,429,773,773,773,773,773,572,572,572,572,572,572,773,773
8956,558,558,680,680,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558
8957,679,730,730,616,616,671,671,671,671,803,803,810,505,505,776,776,665,665,786,420,420,708,708,708,708,708,708,708,708,637,637,637,637,637,637,810,810,810,810,810,810,810,810,810,810,810,810
8958,720,720,720,365,365,365,365,755,755,755,624,440,440,440,440,608,802,484,484,807,807,807,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,802,802,802,802,802,802,802,614,802
8959,221,718,718,401,401,490,490,662,662,662,432,697,761,761,761,761,761,432,432,432,432,432,600,600,600,600,600,419,419,419,419,419,697,574,574,574,574,574,574,574,574,574,574,574,574,574,574
8960,354,568,633,435,435,435,340,807,583,583,806,507,440,440,431,431,440,440,507,654,654,654,654,654,654,654,654,654,448,448,697,697,697,697,697,697,697,697,697,697,697,697,507,507,507,507,507
8961,563,563,563,563,563,563,563,563,418,418,563,526,526,697,697,531,749,749,749,600,600,600,600,600,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749
8962,611,611,611,532,532,517,517,517,517,445,763,763,766,766,766,766,766,693,693,693,775,775,775,683,683,683,683,683,751,751,420,420,420,420,420,420,420,810,810,810,810,810,810,730,730,730,730
8963,709,89,89,89,89,89,751,701,701,481,481,481,420,647,647,647,647,480,480,480,417,417,480,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,683
8964,170,630,585,585,585,585,418,418,435,435,435,435,448,777,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
8965,301,301,301,340,340,340,340,340,98,448,110,789,789,789,479,479,479,789,789,789,789,789,789,533,533,533,592,592,592,592,592,592,592,592,505,505,505,505,505,505,505,505,554,554,554,554,674
8966,154,387,387,387,387,154,154,652,735,470,465,692,692,466,759,759,759,759,617,617,617,617,502,502,502,431,431,431,431,431,689,689,689,689,689,689,689,689,689,689,681,681,681,681,681,681,681
8967,630,652,652,652,652,55,55,315,527,527,527,711,749,732,732,732,732,529,529,529,732,732,732,732,732,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,537,537,537,537,537,537,537
8968,689,374,374,652,652,652,440,508,508,698,521,738,521,521,689,689,762,789,810,810,810,810,766,766,766,766,766,801,801,801,801,801,801,801,752,752,752,752,752,695,695,695,695,695,695,695,695
8969,91,91,555,471,123,123,123,643,712,159,488,595,739,739,739,739,739,711,711,711,711,581,581,581,581,581,581,581,581,629,629,629,629,629,629,629,629,629,629,629,629,629,552,552,533,533,533
8970,699,573,573,573,499,752,752,787,787,787,677,677,645,650,715,634,680,680,645,645,645,645,645,636,636,636,636,636,636,636,636,636,636,636,524,524,524,524,524,524,524,524,524,524,524,751,751
8971,150,150,150,150,385,597,384,384,31,669,458,458,580,580,580,712,712,712,752,500,500,695,695,695,695,695,695,695,695,500,695,695,695,695,695,695,454,454,454,454,454,454,454,454,454,454,454
8972,671,758,758,31,728,728,758,758,569,727,727,423,423,423,423,458,458,458,802,802,802,802,802,470,470,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,423,423
