ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24
9815,298,747,747,787,791,519,519,221,491,491,491,583,197,673,801,600,762,653,68,653,197,640,68,197,184
9816,805,632,805,502,18,766,10,765,189,222,296,395,58,474,521,705,240,68,238,450,521,187,238,187,596
9817,786,609,342,393,766,251,539,675,459,86,717,459,792,717,36,459,792,792,717,86,500,86,717,717,500
9818,530,433,142,9,714,111,666,630,474,711,735,735,732,732,743,732,732,732,732,732,735,735,788,622,788
9819,668,668,668,334,95,754,596,421,537,735,697,596,596,596,596,596,596,596,596,596,630,545,545,184,684
9820,592,592,592,448,559,553,769,568,450,537,537,553,754,467,650,650,650,467,650,650,435,650,711,435,650
9821,147,147,322,175,205,811,811,811,804,603,480,587,587,736,587,587,587,390,587,587,414,587,658,686,602
9822,509,509,509,347,385,410,214,765,493,764,569,218,182,569,218,95,747,95,747,377,377,747,794,607,321
9823,809,809,679,618,630,411,411,518,708,459,705,518,638,752,411,638,492,629,764,437,629,752,629,629,629
9824,303,303,303,25,53,23,484,19,271,303,303,303,797,303,303,706,706,303,706,303,140,303,140,140,303
9825,696,696,531,264,180,549,549,740,529,529,529,696,537,529,529,529,529,529,537,529,529,529,537,537,537
9826,644,644,287,423,557,381,420,208,208,26,417,764,597,660,569,700,700,700,773,489,668,194,657,647,657
9827,21,21,22,292,184,800,255,24,328,260,328,322,274,329,139,208,144,144,225,144,34,400,144,115,162
9828,701,317,317,675,510,645,539,444,43,628,766,766,43,485,485,700,518,658,43,518,486,468,463,667,686
9829,414,414,313,127,626,623,109,389,364,364,518,613,575,613,89,551,428,428,575,677,428,786,786,645,722
9830,753,702,702,567,673,106,106,10,269,269,269,269,269,193,285,269,285,269,269,479,269,269,269,269,269
9831,583,583,496,665,303,49,421,492,476,476,499,727,421,115,323,274,793,323,402,323,233,67,323,345,323
9832,724,724,373,373,558,724,512,689,630,630,697,2,600,720,2,654,688,600,720,500,600,500,689,448,672
9833,462,462,778,462,667,187,31,385,385,421,385,555,191,638,261,191,638,449,630,449,529,529,529,630,773
9834,677,321,736,496,508,572,578,489,760,597,455,760,760,486,760,760,760,486,607,128,760,486,486,717,594
9835,338,338,338,314,660,597,115,78,354,45,78,342,78,178,78,82,342,178,40,225,178,342,342,178,178
9836,526,526,526,439,408,422,439,526,750,526,526,422,526,526,526,526,526,526,526,783,526,526,526,750,526
9837,0,114,346,694,36,100,383,806,565,565,565,434,53,5,318,318,656,656,656,656,53,656,318,656,429
9838,627,627,627,630,578,719,433,424,424,229,424,184,616,368,743,424,760,630,424,447,630,630,630,585,585
9839,537,537,537,529,571,737,419,787,320,320,320,419,271,527,112,320,654,320,320,767,761,771,670,424,527
9840,214,214,275,197,98,638,512,634,680,680,680,695,538,695,806,695,459,560,538,560,482,695,411,708,724
9841,477,477,455,310,321,477,804,517,782,804,782,329,403,407,725,810,803,803,810,669,651,741,636,669,648
9842,643,374,718,583,574,661,718,600,642,642,600,600,457,457,600,600,600,600,600,600,695,600,726,590,748
9843,536,536,586,511,586,779,427,672,695,586,413,68,598,710,726,661,726,695,755,755,661,695,755,556,556
9844,511,203,204,290,681,64,85,433,433,433,10,10,287,10,287,193,10,287,371,383,287,155,98,479,371
9845,672,672,672,672,491,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672
9846,752,347,807,46,130,383,321,390,594,806,236,725,725,725,629,416,736,416,801,572,588,588,597,406,623
9847,210,210,210,745,647,629,653,86,355,613,613,676,759,594,143,230,143,143,74,594,794,177,613,480,480
9848,407,495,594,251,752,536,702,488,782,645,490,667,645,725,578,645,645,645,645,725,645,725,696,645,568
9849,557,526,419,439,557,439,563,527,424,424,666,527,750,439,422,439,697,439,750,697,697,661,697,697,452
9850,778,778,149,38,23,677,528,703,770,770,770,770,496,770,607,496,597,477,806,806,753,634,603,577,577
9851,298,298,705,290,544,55,750,583,513,654,718,466,466,466,466,718,466,466,466,466,466,466,718,422,750
9852,601,601,126,729,335,213,660,319,620,248,196,182,143,143,196,143,196,196,196,196,624,196,109,161,161
9853,549,549,571,161,309,633,633,633,633,633,633,633,633,633,633,633,633,245,431,134,633,431,633,494,695
9854,209,209,209,600,732,781,791,494,502,482,472,504,737,737,472,720,720,791,507,501,507,737,506,688,688
9855,371,761,761,119,85,750,500,419,719,719,419,749,639,639,639,639,452,639,433,452,639,639,452,433,452
9856,528,528,362,362,495,550,496,518,811,520,515,695,695,753,695,695,695,695,695,635,695,804,683,591,804
9857,276,98,197,718,104,756,206,524,22,246,618,786,786,786,0,786,3,786,786,783,3,786,129,164,164
9858,453,82,82,318,229,195,593,747,618,664,365,126,31,365,31,17,195,69,69,599,69,365,785,370,397
9859,222,222,762,593,492,492,210,496,283,283,496,115,115,727,683,492,115,568,115,504,115,492,347,110,492
9860,633,700,700,165,696,794,643,630,643,643,643,643,696,696,696,411,696,696,623,696,696,696,696,696,696
9861,721,721,507,450,776,480,680,629,658,451,480,480,492,492,736,434,785,434,753,763,785,797,797,514,691
9862,142,313,142,556,308,173,200,377,189,189,189,189,377,189,79,377,377,373,612,560,560,248,189,458,22
9863,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
9864,578,578,578,394,804,707,706,556,486,786,486,636,556,793,674,793,674,793,630,500,793,792,724,801,657
9865,570,570,480,507,701,573,57,576,57,629,629,57,573,505,476,568,568,568,568,568,568,568,763,578,697
9866,499,533,533,427,36,648,643,190,190,190,190,707,190,643,586,643,643,643,778,586,447,586,643,252,397
9867,170,769,314,769,283,129,253,630,29,303,524,111,256,283,283,283,283,283,283,543,283,88,187,552,552
9868,55,298,162,135,134,171,761,684,684,684,279,684,197,494,287,673,673,673,673,673,387,467,245,467,145
9869,297,408,730,128,381,145,273,713,173,438,316,447,288,690,594,288,794,656,797,32,196,304,196,797,196
9870,26,26,471,428,736,412,451,522,612,604,604,604,604,51,604,604,604,604,604,481,561,548,548,604,674
9871,526,526,752,526,526,408,526,526,526,719,526,526,526,526,504,518,526,526,482,504,504,482,638,504,526
9872,507,507,308,460,79,334,210,810,691,673,389,645,768,691,810,810,447,787,572,776,787,787,810,810,787
9873,393,393,802,412,275,211,160,803,110,183,484,593,484,126,370,370,669,370,484,562,132,142,132,356,370
9874,185,185,787,7,185,80,80,329,306,245,290,474,306,245,295,541,18,140,523,195,140,654,140,538,195
9875,312,161,110,389,463,712,411,515,381,677,568,80,411,647,486,479,479,762,322,806,322,784,453,478,127
9876,727,727,683,665,416,667,643,794,398,686,752,253,550,523,430,523,594,488,615,630,615,615,745,594,594
9877,647,647,713,713,264,500,674,691,499,420,420,420,420,412,420,420,671,420,86,86,86,86,86,86,86
9878,568,691,568,510,752,585,736,804,736,515,487,804,804,804,804,481,412,486,481,421,0,786,679,0,579
9879,366,520,520,210,766,679,801,768,603,607,801,607,194,797,378,378,410,660,660,660,660,660,660,629,554
9880,198,198,198,36,390,510,741,407,804,751,523,523,794,364,751,523,503,503,503,230,768,503,126,481,148
9881,295,295,676,361,390,548,595,712,148,407,407,789,548,548,390,548,548,548,548,356,390,390,420,148,356
9882,460,460,712,254,189,26,547,306,306,306,784,306,256,784,256,256,784,257,805,625,712,257,784,784,784
9883,263,263,147,134,47,550,550,325,342,319,319,342,342,342,248,342,248,342,147,248,342,342,342,342,147
9884,293,84,20,20,402,181,317,163,20,760,20,345,382,20,50,20,506,126,365,106,476,20,735,38,266
9885,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
9886,751,751,751,751,500,792,459,522,782,575,708,748,522,522,575,522,776,522,776,776,522,776,776,522,776
9887,807,376,376,256,226,421,421,533,119,219,481,807,807,807,338,807,807,807,807,807,807,807,766,807,807
9888,398,517,517,483,517,80,408,656,469,469,110,110,151,151,151,293,151,151,769,151,293,506,128,151,128
9889,19,19,19,30,78,207,207,327,30,30,30,673,673,673,543,543,763,543,543,543,543,763,763,765,543
9890,487,123,487,123,123,607,580,95,601,601,36,594,539,203,547,770,539,203,667,770,539,539,770,231,594
9891,665,665,784,253,40,360,404,297,319,79,381,257,79,79,381,381,520,79,79,520,520,520,520,520,520
9892,130,130,574,130,373,351,553,196,196,196,196,196,196,196,574,220,196,659,196,593,740,78,367,110,110
9893,368,368,238,205,205,537,537,778,778,778,761,778,558,549,761,791,599,761,598,761,440,549,440,598,504
9894,742,742,742,557,367,358,747,635,635,635,635,635,635,635,635,635,635,635,635,577,407,635,635,635,635
9895,507,507,507,751,717,551,407,736,57,573,57,57,505,421,421,581,421,505,476,679,508,679,643,581,679
9896,430,88,719,752,698,698,687,760,760,594,760,698,760,760,760,760,416,760,760,578,760,511,416,760,760
9897,683,364,364,676,768,364,86,177,682,682,333,551,551,115,182,709,115,115,709,115,551,763,399,456,790
9898,688,688,688,511,338,333,287,173,171,171,171,322,269,139,532,65,192,190,65,173,618,173,174,174,168
9899,500,569,538,770,650,715,741,691,528,758,758,725,514,580,468,468,514,782,468,725,580,580,747,675,580
9900,581,581,634,588,51,788,36,19,100,216,216,458,462,86,577,591,591,591,19,458,591,435,458,445,445
9901,325,325,360,232,296,296,194,510,119,385,314,306,450,314,325,450,450,74,714,479,325,472,595,130,693
9902,469,469,201,642,732,732,558,558,697,732,732,732,527,527,630,527,527,419,571,732,498,419,419,571,571
9903,556,556,437,507,711,779,789,638,769,556,578,788,788,788,788,788,578,578,578,788,788,788,578,788,578
9904,347,347,22,38,327,19,520,218,273,573,177,565,565,410,565,218,218,390,218,306,306,306,306,565,565
9905,582,123,802,366,648,667,607,667,745,717,607,717,786,766,786,786,806,770,786,786,463,786,576,786,786
9906,329,329,329,472,592,578,578,482,721,721,721,482,435,705,726,721,545,726,726,464,726,427,799,600,600
9907,725,725,725,77,743,503,503,166,806,806,806,770,487,775,770,717,770,770,770,705,503,770,432,512,736
9908,15,15,89,234,429,148,32,86,86,86,86,86,86,86,86,86,86,86,86,416,86,86,86,86,86
9909,797,351,384,288,316,316,375,391,391,391,391,797,391,391,391,391,391,391,391,391,391,391,391,391,391
9910,279,590,279,477,255,679,679,447,493,632,493,493,493,493,406,783,138,783,569,788,758,569,138,122,788
9911,484,484,105,62,171,64,432,662,795,455,795,789,791,791,791,483,483,431,245,483,503,791,781,134,781
9912,231,562,243,237,527,511,720,736,610,719,668,435,761,724,435,724,724,585,427,408,736,592,408,584,592
9913,451,451,515,658,572,665,380,665,665,665,665,665,751,665,377,647,377,470,520,647,520,773,619,665,528
9914,549,549,713,1,433,598,697,526,474,566,566,563,668,777,777,713,777,777,662,662,759,759,759,537,537
9915,686,56,583,698,54,648,728,677,53,613,11,665,301,301,809,809,809,78,809,30,78,609,609,746,714
9916,145,145,145,764,421,421,729,211,84,84,391,210,186,283,771,391,351,283,729,391,391,391,102,283,391
9917,616,616,616,616,558,697,596,433,713,373,466,646,646,646,750,466,459,466,459,765,459,466,750,771,555
9918,386,386,386,423,385,517,775,434,400,400,412,496,400,797,477,773,797,773,342,477,177,773,78,794,177
9919,329,663,663,205,619,123,123,488,483,517,212,748,517,30,381,381,596,53,208,159,159,515,608,291,492
9920,776,776,121,496,115,803,780,634,496,447,685,449,455,455,561,455,455,455,785,455,455,568,700,184,448
9921,651,651,653,109,309,710,379,168,44,168,516,61,270,176,469,20,270,469,734,16,541,450,156,270,541
9922,597,597,693,583,736,671,671,140,457,78,173,790,645,346,645,671,645,671,645,543,645,178,645,623,569
9923,387,662,662,491,556,253,646,55,180,555,555,77,517,68,771,68,636,68,783,68,783,68,798,697,458
9924,573,752,752,580,792,631,665,508,784,478,776,776,776,725,776,514,758,758,758,776,782,364,776,753,776
9925,78,78,78,749,563,563,684,686,749,749,571,571,686,563,563,563,531,686,531,531,563,439,571,563,563
9926,754,754,19,572,183,762,309,658,572,572,572,633,91,539,736,736,601,736,121,576,607,295,688,86,607
9927,547,547,547,161,106,484,712,220,545,247,547,547,247,626,432,422,247,547,547,547,104,247,247,98,737
9928,586,735,668,521,695,610,435,518,454,454,454,454,454,454,686,650,650,464,720,619,695,695,695,724,724
9929,513,513,53,789,242,334,513,397,513,122,513,209,217,122,122,122,122,55,122,68,134,55,406,55,139
9930,414,414,414,132,633,185,458,487,216,429,216,308,247,247,457,665,41,473,35,658,596,596,724,596,712
9931,689,391,178,337,533,429,650,656,389,197,467,689,791,387,656,387,458,54,413,495,464,54,54,93,54
9932,440,440,600,112,418,494,418,713,439,439,418,713,494,713,418,418,494,418,494,418,759,418,507,759,668
9933,791,646,662,666,750,484,666,718,666,666,526,519,630,422,422,418,422,418,418,418,418,574,418,531,531
9934,567,567,567,785,757,560,660,407,89,89,407,87,669,682,611,407,87,669,540,175,540,540,175,540,175
9935,86,388,388,478,635,636,792,722,528,607,607,607,607,607,607,789,508,489,789,645,508,794,508,194,660
9936,509,745,568,94,303,211,769,346,241,385,680,303,555,680,555,409,53,500,555,53,53,53,53,500,742
9937,134,134,660,19,5,134,297,156,196,196,535,793,535,434,434,434,434,503,434,434,770,434,434,434,434
9938,697,697,805,732,718,439,726,663,718,439,536,696,726,439,689,439,661,439,668,439,726,668,439,439,439
9939,389,389,88,281,696,710,514,468,784,784,784,619,423,423,710,784,619,710,710,710,658,710,710,710,710
9940,786,380,380,786,194,570,611,570,570,4,671,211,89,446,570,280,446,570,570,570,570,570,570,748,632
9941,55,55,449,658,110,422,593,513,718,466,718,548,422,548,422,783,783,408,408,199,465,408,548,599,199
9942,133,133,69,348,634,43,685,470,552,194,470,470,638,638,651,638,470,524,558,416,558,638,698,558,558
9943,594,319,319,246,578,578,749,492,721,578,643,560,749,668,560,459,801,615,615,411,615,258,258,707,504
9944,608,608,697,306,89,528,528,706,431,387,221,521,20,20,571,84,605,521,596,20,714,714,521,16,605
9945,776,110,216,409,216,216,476,208,729,729,137,73,335,335,210,137,137,335,293,137,335,278,322,168,168
9946,469,111,429,506,786,496,496,496,764,473,496,396,766,496,496,496,496,170,377,377,395,496,496,496,766
9947,697,494,185,314,407,203,143,644,171,514,532,372,54,347,714,413,413,413,784,633,417,384,633,547,547
9948,791,436,589,274,600,498,268,659,659,624,659,659,549,549,692,799,507,720,321,498,799,526,499,321,688
9949,407,407,407,792,674,776,776,573,776,776,665,709,709,499,776,709,709,625,625,625,627,575,625,625,631
9950,721,721,521,343,802,454,84,711,419,762,571,526,435,526,199,435,448,484,408,484,521,484,166,592,526
9951,572,572,601,540,472,508,472,609,434,722,776,776,722,722,797,722,722,722,722,518,706,503,428,671,671
9952,395,395,395,441,11,705,784,457,547,171,413,457,429,809,547,547,547,547,413,810,185,258,258,547,547
9953,575,575,575,43,555,560,560,552,687,602,809,504,504,504,759,493,560,504,504,504,504,526,504,526,504
9954,621,100,687,354,677,615,429,702,708,708,708,811,667,708,523,708,708,708,792,594,702,803,702,702,702
9955,233,233,233,289,371,182,184,490,43,31,415,643,643,643,554,643,496,478,515,568,416,458,643,680,473
9956,627,36,36,351,607,572,390,575,86,456,809,656,728,656,669,656,760,728,460,760,770,656,809,575,36
9957,487,487,5,620,366,633,730,0,0,5,5,136,261,136,5,136,419,766,136,136,130,637,135,637,314
9958,119,228,747,660,760,623,576,794,794,554,86,618,618,86,618,656,656,434,434,703,434,412,768,434,741
9959,625,625,625,638,492,699,699,514,110,696,698,626,203,110,626,110,110,799,110,110,633,437,592,592,778
9960,531,531,531,529,724,711,485,608,529,696,600,600,696,696,711,521,711,711,521,521,610,166,711,482,482
9961,572,758,758,758,350,314,346,333,274,179,96,406,111,474,133,41,323,96,211,194,128,211,338,211,53
9962,673,673,759,32,747,381,487,557,557,283,557,557,780,89,21,89,747,89,780,89,89,780,714,651,565
9963,215,215,600,449,479,561,409,712,501,278,445,539,423,680,406,680,213,458,702,503,702,409,503,702,702
9964,575,407,407,451,274,518,407,776,709,575,570,741,751,709,751,751,751,751,751,751,751,751,751,751,751
9965,493,493,417,417,637,242,353,194,227,194,242,194,465,242,465,465,285,242,363,638,299,465,465,242,337
9966,583,787,504,137,648,809,667,784,203,53,782,539,539,539,782,539,53,539,53,53,601,539,770,601,539
9967,387,749,663,100,495,471,483,128,128,637,742,619,805,805,805,805,578,805,556,492,492,556,762,780,762
9968,154,154,446,86,540,657,789,632,576,503,420,420,773,581,503,773,773,794,797,797,760,752,811,797,811
9969,437,437,808,527,527,527,563,563,559,408,408,408,408,408,408,559,408,408,408,408,408,408,527,408,408
9970,32,32,565,690,356,330,480,412,160,160,412,480,792,480,480,480,480,480,480,434,797,797,629,648,160
9971,612,612,585,40,96,1,380,352,271,505,166,663,253,166,317,166,560,166,166,317,560,166,271,166,561
9972,255,255,255,245,578,717,510,454,803,494,803,545,687,545,427,804,578,545,804,706,456,592,592,577,558
9973,481,481,40,593,365,99,373,787,365,365,373,365,449,449,365,561,390,779,449,653,752,785,365,365,365
9974,789,571,571,106,732,639,549,432,586,470,464,732,419,779,419,779,419,419,419,419,419,419,527,527,432
9975,231,231,335,245,308,145,145,145,269,263,145,149,145,149,281,145,145,145,145,145,385,221,145,280,380
9976,728,728,728,575,588,241,241,236,241,523,241,241,241,241,241,399,241,613,303,588,588,613,588,548,548
9977,601,382,802,671,626,523,680,698,698,596,698,698,698,698,698,698,698,698,698,511,698,698,698,698,698
9978,746,746,308,527,521,623,110,608,526,553,623,623,439,623,623,639,639,527,639,639,639,521,639,600,732
9979,667,709,157,528,567,306,728,218,683,683,321,770,528,477,528,528,528,528,528,528,528,528,591,515,683
9980,383,140,635,362,118,10,105,54,54,54,54,689,360,192,105,360,289,360,689,147,360,360,21,360,360
9981,498,549,537,762,610,206,309,238,238,237,249,343,33,375,249,249,249,249,332,287,62,249,309,121,404
9982,339,588,588,568,203,588,491,696,347,411,231,736,150,736,281,86,695,247,644,429,429,714,667,189,613
9983,569,569,569,673,572,621,335,748,748,540,700,569,748,748,569,748,411,700,416,478,436,411,797,478,569
9984,749,749,527,659,662,600,639,553,639,600,553,600,545,545,545,439,527,439,439,761,761,761,527,527,527
9985,648,648,89,140,140,185,592,121,295,121,121,797,797,797,764,797,620,615,615,615,615,615,416,620,775
9986,526,526,418,711,244,563,574,527,244,401,586,419,419,586,586,424,424,110,586,432,432,432,432,432,432
9987,727,692,484,466,568,408,162,246,653,802,246,162,704,367,659,680,553,553,196,574,574,338,46,659,680
9988,661,661,109,66,86,523,408,685,420,674,657,321,797,569,650,569,793,364,364,569,722,793,722,503,650
9989,558,189,347,651,489,724,259,13,380,380,146,274,729,41,159,41,41,400,137,400,137,400,137,103,400
9990,389,511,754,490,274,435,243,373,238,161,692,730,730,395,385,395,730,395,747,730,592,730,395,730,529
9991,137,292,403,139,19,119,78,701,780,472,80,763,468,780,745,570,745,762,178,178,720,674,570,178,592
9992,569,569,569,706,488,688,634,464,173,173,173,173,695,802,619,512,802,512,512,458,173,458,512,458,458
9993,30,30,666,369,807,261,658,367,367,247,388,388,388,388,491,388,491,388,626,626,258,749,764,491,483
9994,171,171,622,98,557,457,237,237,237,237,494,237,237,468,468,237,237,432,787,292,791,498,220,498,498
9995,709,709,790,4,775,613,485,613,677,677,677,677,592,677,677,798,480,798,643,480,728,528,588,528,728
9996,540,540,540,416,647,575,790,423,811,540,86,86,211,211,211,211,211,211,660,671,540,665,463,655,540
9997,205,692,63,169,169,40,804,4,804,722,804,587,804,789,673,517,708,636,517,682,517,764,794,733,733
9998,661,661,36,446,438,783,224,408,269,400,295,412,809,661,661,660,615,660,420,572,773,619,540,477,477
9999,446,446,283,317,722,539,390,40,657,657,551,657,657,657,657,412,657,657,657,657,364,364,657,364,364
10000,504,780,780,180,599,718,432,771,750,466,777,422,718,688,666,424,688,718,718,688,688,718,718,433,433
10001,512,512,512,339,75,197,487,737,737,737,802,792,520,389,389,802,802,173,736,486,173,447,389,486,512
10002,660,660,523,86,168,480,728,194,420,420,420,420,508,627,123,741,647,508,636,647,636,87,407,407,407
10003,789,789,378,523,578,548,548,722,584,722,722,621,587,523,722,713,523,587,736,803,638,722,722,621,609
10004,157,59,59,758,157,157,222,223,624,624,44,320,328,5,53,44,787,593,211,393,320,393,87,115,319
10005,638,638,700,638,335,142,389,515,515,57,57,612,57,776,763,612,581,612,698,740,763,429,740,794,794
10006,459,325,79,399,390,477,477,43,722,174,249,346,83,83,318,318,249,83,321,462,100,83,83,373,620
10007,432,432,610,157,535,781,193,662,389,389,389,668,387,388,359,535,388,345,535,322,338,370,370,227,370
10008,250,250,448,646,245,610,71,688,391,347,552,419,419,419,419,419,419,750,419,684,419,106,750,754,684
10009,674,243,323,231,170,604,306,410,65,515,54,736,65,512,35,65,661,35,661,470,35,35,35,190,470
10010,607,607,478,670,580,722,420,362,321,446,747,717,789,717,459,459,789,459,717,36,800,203,203,717,572
10011,689,689,705,552,705,755,709,35,58,296,296,35,395,103,624,395,385,35,0,722,55,533,89,729,246
10012,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779
10013,804,804,188,215,640,640,640,110,298,662,662,662,506,662,662,662,662,692,662,662,662,740,662,574,740
10014,528,495,495,778,635,351,225,515,810,53,396,515,53,485,333,810,53,515,515,609,396,709,647,727,295
10015,22,211,611,809,747,148,148,5,575,776,40,5,481,489,420,794,456,456,447,489,794,742,447,503,742
10016,776,776,776,222,776,597,408,514,489,508,489,518,660,671,671,671,809,518,671,660,671,580,671,809,499
10017,5,5,376,485,230,660,660,809,636,809,636,636,636,636,636,565,275,804,275,581,367,625,128,794,804
10018,411,411,411,321,722,686,411,604,411,423,511,633,784,784,784,784,784,511,784,686,511,686,485,686,720
10019,427,538,538,209,185,418,749,519,110,236,724,451,511,470,511,89,779,247,507,779,783,754,726,688,688
10020,243,498,498,546,571,498,623,418,439,439,732,726,769,769,464,504,464,789,566,789,789,789,566,507,789
10021,663,663,483,160,80,552,810,523,62,662,62,656,512,536,787,718,435,536,802,661,752,536,752,802,110
10022,487,487,12,806,631,626,487,487,487,471,699,710,411,411,411,468,411,411,710,411,710,710,710,710,710
10023,643,643,643,551,791,791,791,334,36,182,269,130,495,453,367,709,429,625,149,496,214,643,499,573,674
10024,249,456,637,109,551,679,552,634,552,569,570,570,570,59,634,195,570,679,645,570,645,514,645,580,429
10025,43,43,647,788,98,440,171,401,769,805,769,718,718,718,756,643,807,643,643,807,643,614,643,643,720
10026,557,557,662,422,422,418,418,418,666,527,527,422,527,527,666,527,527,527,720,494,527,527,720,418,652
10027,652,652,652,135,433,439,719,448,719,719,719,719,719,719,513,719,719,719,719,653,653,373,654,737,754
10028,490,490,490,788,715,801,364,490,531,556,556,586,490,490,431,769,490,431,779,431,769,431,427,504,431
10029,175,175,257,206,250,556,668,447,659,659,699,570,570,479,479,570,570,570,570,570,570,570,780,570,780
10030,671,255,625,295,59,665,420,485,540,702,692,350,702,157,677,350,708,350,36,760,547,36,547,547,350
10031,184,184,57,547,197,135,64,465,465,305,122,122,807,25,25,25,25,465,465,465,465,465,465,807,465
10032,703,703,48,523,4,709,753,400,699,123,607,399,671,123,319,714,312,211,334,312,144,573,334,179,784
10033,373,373,373,297,287,328,58,204,237,26,533,352,352,533,352,352,533,533,533,533,533,628,533,628,252
10034,29,29,590,568,678,424,229,249,252,599,604,771,519,62,599,25,558,777,25,558,25,25,236,25,762
10035,148,148,102,86,653,607,540,647,525,385,607,776,776,776,508,508,645,776,607,508,508,665,708,708,708
10036,477,287,287,78,58,351,306,194,523,100,36,713,581,390,390,702,702,540,702,36,477,811,811,455,533
10037,388,388,388,552,602,775,776,303,797,182,703,375,693,492,481,551,787,703,459,551,572,459,790,572,650
10038,635,635,635,635,450,748,679,187,414,661,414,689,780,689,414,689,689,689,689,736,689,575,575,575,575
10039,482,458,721,458,482,482,229,583,661,519,589,589,589,43,589,689,775,43,775,749,668,600,600,592,600
10040,341,341,202,336,189,532,328,115,319,319,629,258,775,258,377,790,790,624,790,790,647,123,787,481,555
10041,414,727,338,792,722,399,757,36,36,22,804,22,257,257,257,157,555,402,476,157,476,190,210,190,157
10042,533,533,249,395,787,366,366,787,103,103,517,517,692,692,517,517,57,14,692,313,40,701,375,481,255
10043,776,776,776,509,371,371,343,299,747,123,89,365,299,89,810,397,89,378,450,451,123,89,110,110,110
10044,336,336,336,561,696,610,491,158,748,501,506,506,624,245,692,552,552,552,440,653,673,624,7,484,793
10045,237,281,248,621,409,773,567,714,216,384,194,702,36,350,722,477,722,264,36,388,409,384,384,567,809
10046,210,210,447,803,724,550,755,454,661,661,630,424,471,471,471,471,720,471,471,504,718,661,471,630,535
10047,533,309,131,317,522,797,700,483,427,760,451,719,717,521,560,521,748,560,521,427,468,492,749,459,459
10048,115,157,750,299,493,527,630,527,527,180,424,527,664,664,424,506,527,424,527,553,527,459,527,433,562
10049,423,423,763,609,43,536,521,557,557,43,557,663,643,663,451,663,643,663,643,663,623,623,623,663,663
10050,747,810,609,754,754,494,448,791,791,484,549,437,549,157,157,157,157,157,549,253,250,7,95,495,560
10051,802,802,121,121,121,595,121,524,595,595,617,595,48,546,48,751,546,48,546,737,737,406,211,546,783
10052,437,437,437,681,563,563,686,563,563,563,563,563,531,531,749,531,408,531,408,704,563,449,408,408,408
10053,699,699,213,778,213,58,689,157,157,555,223,600,704,560,560,560,347,632,560,605,253,253,74,96,469
10054,514,317,100,100,19,709,390,629,629,86,629,525,525,434,525,660,613,525,525,525,525,480,339,342,525
10055,728,728,346,329,721,241,390,682,456,613,456,381,414,255,625,414,414,414,400,414,414,414,333,414,414
10056,551,551,551,593,568,682,43,766,523,766,766,523,766,766,688,766,523,523,412,523,523,523,523,523,523
10057,720,720,720,126,559,654,670,435,787,787,553,526,638,561,448,483,808,483,789,557,185,185,557,720,545
10058,504,447,447,504,248,447,560,697,560,560,661,416,677,560,724,806,765,488,578,765,695,802,560,793,427
10059,31,31,31,348,367,139,728,773,648,722,638,161,334,763,256,517,780,273,381,612,23,40,258,161,256
10060,339,339,335,446,138,326,360,104,203,203,297,325,247,247,247,388,134,0,541,525,109,365,121,365,365
10061,708,454,696,708,412,801,801,578,801,789,711,693,437,662,616,110,110,623,504,110,548,698,549,110,110
10062,575,575,565,811,673,485,720,768,677,414,445,616,414,414,792,708,415,708,752,752,451,756,804,602,486
10063,245,245,245,245,340,797,53,202,390,19,671,572,572,572,572,478,572,572,572,572,572,572,572,572,572
10064,253,472,661,472,557,306,485,726,470,507,672,484,572,789,506,506,808,506,479,663,506,435,482,756,482
10065,615,615,139,708,321,806,19,321,390,321,493,730,585,390,525,525,657,660,525,390,751,751,751,751,751
10066,556,556,556,381,532,75,533,260,260,673,260,260,170,260,669,239,557,260,260,125,260,557,260,260,260
10067,115,115,115,800,121,121,184,749,700,792,773,403,478,700,580,557,198,557,151,765,557,505,478,123,557
10068,383,697,697,799,311,215,617,142,69,85,311,777,646,664,664,664,646,162,134,386,332,211,332,513,387
10069,229,68,144,79,220,161,283,712,213,213,213,464,384,764,362,362,806,754,773,405,737,437,550,437,806
10070,161,161,338,70,676,295,356,629,446,417,417,417,417,648,648,417,648,648,412,142,412,412,420,351,412
10071,598,598,598,240,439,518,559,457,724,686,719,719,724,724,724,724,724,724,724,696,507,454,724,724,749
10072,115,584,147,205,583,105,387,220,286,440,721,440,739,435,659,787,719,470,440,586,500,787,519,755,755
10073,489,489,489,237,742,664,468,416,468,575,766,636,636,636,620,698,620,620,339,620,620,636,620,518,601
10074,518,170,246,756,220,609,575,410,675,589,468,468,468,208,275,763,647,763,712,647,720,647,573,647,647
10075,170,170,590,545,457,545,545,600,600,668,600,610,457,600,519,610,645,748,610,610,610,610,610,610,553
