ids,epoch_99,epoch_100
7474,2326,2326
7475,1483,1483
7476,94,94
7477,2804,2804
7478,2035,2035
7479,2019,2019
7480,1816,1816
7481,1651,1651
7482,628,628
7483,1737,2301
7484,1380,1380
7485,1731,1731
7486,323,323
7487,516,516
7488,3465,3465
7489,1374,1374
7490,2803,2803
7491,1403,1403
7492,1675,1675
7493,1063,1063
7494,1071,1071
7495,2441,2441
7496,473,473
7497,1200,1200
7498,516,516
7499,801,801
7500,543,543
7501,145,2774
7502,2514,2514
7503,1452,1452
7504,2087,2087
7505,980,980
7506,128,128
7507,2747,2747
7508,455,455
7509,2295,2295
7510,1775,1775
7511,827,827
7512,3465,3465
7513,888,888
7514,2783,2783
7515,2603,2603
7516,2805,2805
7517,1270,1270
7518,1350,1350
7519,70,70
7520,599,599
7521,1935,1935
7522,3404,2333
7523,2803,2803
7524,2333,2333
7525,1676,1676
7526,2847,2847
7527,2837,2837
7528,169,169
7529,2439,2439
7530,3236,3236
7531,1171,1171
7532,2614,2614
7533,1516,1516
7534,1309,1309
7535,3151,3151
7536,698,698
7537,1100,1100
7538,2812,2812
7539,1015,1015
7540,1313,1313
7541,938,2581
7542,3154,3154
7543,1137,1340
7544,3062,3062
7545,720,720
7546,1421,1421
7547,1496,1496
7548,1651,1651
7549,206,206
7550,1450,499
7551,3465,3465
7552,3282,3282
7553,730,730
7554,2148,2148
7555,1833,1833
7556,3459,3459
7557,190,190
7558,225,225
7559,1008,1008
7560,2011,2011
7561,1233,1783
7562,511,511
7563,575,575
7564,451,451
7565,3242,3242
7566,3243,3243
7567,2383,2383
7568,965,965
7569,2306,2306
7570,2120,2120
7571,980,980
7572,2429,2429
7573,2795,2795
7574,1929,1929
7575,2281,2281
7576,1881,1881
7577,2401,2401
7578,2432,2432
7579,2924,2924
7580,1211,1211
7581,1929,1929
7582,3154,3154
7583,337,337
7584,1463,477
7585,2011,2011
7586,2260,2260
7587,678,678
7588,3132,3132
7589,1939,1939
7590,2783,2783
7591,2805,2805
7592,1343,353
7593,2979,2979
7594,1903,795
7595,1785,1785
7596,603,603
7597,2214,2214
7598,163,163
7599,2401,2401
7600,2590,2590
7601,2185,2185
7602,2270,2270
7603,2709,2709
7604,163,163
7605,186,730
7606,2374,2374
7607,2338,2338
7608,749,749
7609,3840,3840
7610,3503,3503
7611,163,163
7612,2540,2540
7613,1940,1940
7614,2256,2256
7615,911,911
7616,2319,2319
7617,927,530
7618,2771,2771
7619,2717,2717
7620,2614,2614
7621,693,693
7622,1310,1310
7623,2099,2099
7624,1399,1399
7625,1506,6
7626,3211,3211
7627,3067,3067
7628,2606,2606
7629,1816,1816
7630,307,307
7631,2871,2871
7632,2805,2805
7633,2285,1381
7634,1983,1983
7635,1325,1325
7636,6013,6013
7637,5827,5827
7638,6800,6800
7639,5823,5823
7640,6288,6288
7641,6558,6558
7642,6953,6953
7643,4109,4109
7644,4755,4755
7645,5964,5964
7646,6121,6121
7647,5177,5177
7648,5964,5964
7649,5964,5964
7650,6214,6214
7651,5397,5397
7652,6557,6557
7653,5481,5481
7654,5964,5964
7655,6459,6459
7656,6777,3650
7657,5161,5161
7658,5177,5177
7659,6808,6808
7660,6298,6298
7661,4630,4630
7662,4861,4861
7663,5654,5654
7664,5654,5654
7665,5654,5654
7666,3769,3769
7667,6456,6456
7668,3769,3769
7669,4248,4248
7670,6421,6421
7671,6248,6248
7672,5121,5121
7673,4087,4087
7674,6923,5121
7675,6789,6789
7676,5456,5456
7677,5456,5456
7678,6128,6128
7679,4758,4758
7680,4387,4387
7681,5371,5371
7682,6900,6900
7683,5371,5371
7684,6518,6518
7685,5018,5018
7686,6777,6777
7687,4286,4286
7688,4897,4897
7689,4980,4980
7690,4455,4455
7691,4455,4455
7692,4455,4455
7693,5701,5701
7694,4649,4649
7695,684,684
7696,4898,4898
7697,5265,5265
7698,4898,4898
7699,6888,6888
7700,3890,3890
7701,5104,6211
7702,3691,7014
7703,5164,5552
7704,7014,7014
7705,6732,6732
7706,6170,6170
7707,6261,6261
7708,6565,6565
7709,4001,4001
7710,5536,5536
7711,5054,5054
7712,4370,4370
7713,6684,5286
7714,6735,6735
7715,5858,5858
7716,5858,5858
7717,3925,3925
7718,4943,4943
7719,3925,3925
7720,3611,3611
7721,3611,3611
7722,3864,3864
7723,5738,5738
7724,6795,6795
7725,4163,4163
7726,4515,4515
7727,4648,4648
7728,3552,3552
7729,4178,4178
7730,6802,6802
7731,6013,6013
7732,5334,5334
7733,4420,4420
7734,6280,6280
7735,4419,4419
7736,4419,4419
7737,5625,5625
7738,3687,3687
7739,5837,5837
7740,5893,5893
7741,4235,4235
7742,4039,4039
7743,6288,4754
7744,6925,6925
7745,6925,6925
7746,6925,6925
7747,6780,6780
7748,3845,3845
7749,5211,4218
7750,4729,4110
7751,4374,4374
7752,5735,5735
7753,6996,6996
7754,4371,3881
7755,5947,5947
7756,5261,5261
7757,6424,6424
7758,3832,3832
7759,4303,4303
7760,5738,5738
7761,6402,6402
7762,6423,6423
7763,4615,4615
7764,6562,6562
7765,5798,4877
7766,3727,3727
7767,3588,3588
7768,5963,5963
7769,4316,4316
7770,4950,4950
7771,5806,5806
7772,6103,6103
7773,3560,3560
7774,6278,5794
7775,4144,4144
7776,6246,6246
7777,4706,4706
7778,4706,4706
7779,4551,4551
7780,4742,4742
7781,4737,4737
7782,4742,4742
7783,6920,6920
7784,6329,6329
7785,6925,6925
7786,6258,6258
7787,6035,6035
7788,6035,6035
7789,4471,4471
7790,6128,6128
7791,6128,6128
7792,5224,5224
7793,3638,5807
7794,5343,5807
7795,6869,6869
7796,5594,5500
7797,4178,4178
7798,5136,5136
7799,5069,5069
7800,6043,6043
7801,4308,4308
7802,5896,5896
7803,3683,3683
7804,2346,2178
7805,1048,3647
7806,1774,1774
7807,5874,5874
7808,5795,5795
7809,3862,3862
7810,5548,5548
7811,4617,4617
7812,5548,5548
7813,5749,5749
7814,4630,4630
7815,3826,3826
7816,6753,6753
7817,3906,3906
7818,3906,3906
7819,3722,3722
7820,3867,3867
7821,4795,4795
7822,4956,4956
7823,6353,6353
7824,5601,5601
7825,3929,3929
7826,5920,5920
7827,6004,6004
7828,4019,4019
7829,4019,6510
7830,5054,5054
7831,4630,4630
7832,4059,4059
7833,5606,5606
7834,5016,3811
7835,4985,4985
7836,6049,6049
7837,3657,3657
7838,4087,4087
7839,3657,3657
7840,2974,2658
7841,5585,5585
7842,5988,5988
7843,5798,5798
7844,5215,5417
7845,6513,6513
7846,5592,5006
7847,5994,5994
7848,6421,6421
7849,5185,5185
7850,4463,4463
7851,4547,4547
7852,3598,3598
7853,6354,6354
7854,5037,5037
7855,5108,3641
7856,3785,3785
7857,5108,5108
7858,4768,5229
7859,5880,5880
7860,3691,3691
7861,6054,6054
7862,6303,6303
7863,6303,6303
7864,6182,6182
7865,5819,5819
7866,6107,6107
7867,4065,4065
7868,6253,5849
7869,4034,6253
7870,5261,5261
7871,3864,3864
7872,6731,6731
7873,5258,5258
7874,4881,4881
7875,6698,6698
7876,6208,6208
7877,5824,5824
7878,5261,5261
7879,5035,5035
7880,4353,4353
7881,3657,3657
7882,5873,5873
7883,5873,5873
7884,784,784
7885,7032,7032
7886,6691,6691
7887,3617,3617
7888,5920,5920
7889,5920,5920
7890,6454,6454
7891,4189,4189
7892,4856,4856
7893,3967,3967
7894,5141,5141
7895,5168,5168
7896,6743,6743
7897,6802,6802
7898,3930,3930
7899,5186,3537
7900,4667,4667
7901,5001,5001
7902,5416,5416
7903,5716,5716
7904,4732,4732
7905,5737,5737
7906,6594,6594
7907,5591,5591
7908,6911,6911
7909,6606,4385
7910,3870,3870
7911,5577,5577
7912,5517,5517
7913,5237,3842
7914,4820,4820
7915,4767,4767
7916,5715,5715
7917,4767,4767
7918,3573,3573
7919,6579,6579
7920,6238,6238
7921,5004,5004
7922,6118,6118
7923,5004,5004
7924,6630,6630
7925,6630,6630
7926,5284,5284
7927,4900,4900
7928,4169,4169
7929,4783,4783
7930,3867,3867
7931,3867,3867
7932,4880,4880
7933,6738,6738
7934,5037,5037
7935,7050,7050
7936,6414,6414
7937,6414,6414
7938,6432,6432
7939,3165,3165
7940,4615,4898
7941,3676,3676
7942,6899,6899
7943,6938,4170
7944,4400,4400
7945,6418,6418
7946,6418,6418
7947,6153,6153
7948,6144,6144
7949,6539,6539
7950,4851,4851
7951,4655,4655
7952,5559,5559
7953,5265,5265
7954,6587,6587
7955,5716,5716
7956,5688,5688
7957,6701,6701
7958,3596,3596
7959,6256,6256
7960,6538,6538
7961,5216,5216
7962,6065,6065
7963,4899,4899
7964,5007,5007
7965,6035,6035
7966,4338,4338
7967,5327,5327
7968,5624,5624
7969,6455,6455
7970,6455,6455
7971,6455,6455
7972,4293,4293
7973,6184,6654
7974,6143,6143
7975,5667,5667
7976,4703,4703
7977,6076,3633
7978,4726,4726
7979,6285,6285
7980,6698,6698
7981,3636,3636
7982,5441,6738
7983,6818,6818
7984,4149,4149
7985,4149,4149
7986,3609,3609
7987,6263,6263
7988,6787,6787
7989,4248,6263
7990,6813,6172
7991,3678,3678
7992,3678,3678
7993,6542,6542
7994,6543,6543
7995,4880,4880
7996,4734,4734
7997,5899,5899
7998,5899,4426
7999,5051,4655
8000,5572,5572
8001,4499,4499
8002,5881,5881
8003,5881,5881
8004,5975,5975
8005,4230,4230
8006,4820,4820
8007,5374,5374
8008,6866,6866
8009,4574,4574
8010,4327,4327
8011,4582,4582
8012,2113,2113
8013,5751,5751
8014,4742,4742
8015,5874,5874
8016,6650,6650
8017,4562,4562
8018,4216,4216
8019,4189,4189
8020,5637,5637
8021,6503,4880
8022,3779,3779
8023,3751,3751
8024,6797,6797
8025,3731,3731
8026,3792,3792
8027,3557,3557
8028,3792,3557
8029,5631,5631
8030,6253,6253
8031,3807,3807
8032,3820,3820
8033,4712,4712
8034,6395,6395
8035,4586,4586
8036,7019,7019
8037,6190,6190
8038,3695,3633
8039,3633,3633
8040,721,721
8041,4286,4286
8042,4436,4436
8043,6844,6844
8044,4661,4661
8045,3723,3723
8046,6244,4925
8047,5500,5500
8048,3834,3834
8049,3940,3940
8050,5797,5797
8051,4772,4772
8052,3845,3845
8053,3834,3834
8054,3570,3570
8055,6189,6189
8056,4160,4160
8057,6345,6345
8058,6345,6345
8059,5886,5886
8060,5494,5774
8061,6507,6507
8062,4145,4954
8063,6303,6303
8064,4768,5267
8065,4273,4273
8066,4464,4464
8067,6085,6085
8068,6916,6916
8069,5686,5037
8070,5995,5995
8071,4484,4484
8072,6521,6521
8073,6521,6521
8074,5650,5650
8075,4303,4303
8076,4684,4684
8077,4303,4303
8078,6644,6644
8079,4303,4303
8080,6527,6527
8081,6796,6796
8082,6527,6527
8083,6016,6016
8084,5745,5745
8085,5694,5694
8086,4312,4312
8087,5794,5794
8088,4041,6977
8089,6564,6564
8090,3905,3905
8091,6564,6564
8092,4337,4337
8093,6416,6416
8094,6416,6416
8095,3197,3197
8096,6757,6757
8097,3570,3570
8098,3588,3588
8099,4615,4615
8100,6922,6922
8101,6365,6365
8102,4500,4500
8103,3813,4826
8104,5240,5240
8105,5935,5935
8106,6649,6649
8107,1067,1067
8108,1774,1774
8109,4268,4268
8110,5087,5087
8111,7035,7035
8112,6818,6818
8113,6654,6654
8114,4742,4742
8115,4244,4244
8116,4355,4355
8117,6972,6972
8118,5456,5456
8119,4431,4431
8120,4233,4233
8121,4648,4648
8122,7023,7023
8123,6009,6009
8124,5432,5432
8125,5559,5559
8126,6543,6543
8127,5050,5050
8128,5037,5037
8129,4269,4269
8130,6853,6853
8131,5451,6398
8132,4496,4496
8133,3864,3864
8134,4557,4557
8135,4557,4557
8136,5443,5443
8137,3695,3695
8138,4485,6886
8139,6650,6650
8140,6510,6510
8141,5653,5653
8142,5199,5199
8143,1412,1412
8144,851,851
8145,5921,5921
8146,6300,6300
8147,4205,4205
8148,6884,6884
8149,5198,5198
8150,5114,5114
8151,5775,5775
8152,2126,2126
8153,3192,3192
8154,2126,3343
8155,6016,6016
8156,6016,6016
8157,5077,5077
8158,5976,5976
8159,5259,4323
8160,4482,4482
8161,5244,5244
8162,4199,4199
8163,4028,4028
8164,4099,4099
8165,6349,6349
8166,6307,6307
8167,6262,6262
8168,5189,5189
8169,6758,6758
8170,5500,5500
8171,6632,6632
8172,5500,5500
8173,6573,6573
8174,4262,4262
8175,5397,5397
8176,6076,6076
8177,6076,6076
8178,6076,6076
8179,5390,5390
8180,4109,4109
8181,5199,5199
8182,6863,6863
8183,4110,4110
8184,6863,6863
8185,3619,3619
8186,2580,2580
8187,5213,5213
8188,6725,6725
8189,6145,6145
8190,6701,6701
8191,5594,6208
8192,5500,5500
8193,5500,5500
8194,4366,4366
8195,3548,3548
8196,4366,4366
8197,5103,5103
8198,6636,6636
8199,5231,5231
8200,3650,3650
8201,3605,3605
8202,3650,3650
8203,6136,6136
8204,4394,4394
8205,3607,3607
8206,5051,5051
8207,6564,6564
8208,3767,3767
8209,4956,4956
8210,3691,3691
8211,3691,3691
8212,3917,3917
8213,5446,6688
8214,7055,7055
8215,6373,6373
8216,5227,5227
8217,6373,6373
8218,5221,5221
8219,4448,4659
8220,5221,5221
8221,6833,6833
8222,5895,5895
8223,6683,6683
8224,6121,6121
8225,4455,4455
8226,5638,5638
8227,1774,1774
8228,1232,1232
8229,1774,1455
8230,5823,5823
8231,5244,5244
8232,5244,5244
8233,6804,6804
8234,6935,6935
8235,5076,5076
8236,3602,5235
8237,4586,4586
8238,4129,4129
8239,3768,3768
8240,4260,3852
8241,6102,6102
8242,3817,3817
8243,3817,3817
8244,4670,4670
8245,5697,5697
8246,5504,6925
8247,5697,5697
8248,5087,5087
8249,4501,4152
8250,4463,4463
8251,3865,3865
8252,5014,4276
8253,6051,6051
8254,4795,4795
8255,4795,4795
8256,4669,3546
8257,5921,5921
8258,5704,5704
8259,5210,5210
8260,5620,5620
8261,5024,5024
8262,4959,4959
8263,6293,6293
8264,6465,6465
8265,5707,5707
8266,5957,5957
8267,3726,3726
8268,6050,6050
8269,4334,4334
8270,6777,6777
8271,5096,5096
8272,3741,3741
8273,6615,6615
8274,6256,5610
8275,6880,6880
8276,4907,4907
8277,4200,4200
8278,6550,5874
8279,5494,5494
8280,6971,6971
8281,3573,3573
8282,4764,4764
8283,4658,4658
8284,3941,3941
8285,5824,5824
8286,6223,6223
8287,5047,5047
8288,6776,6776
8289,4171,5047
8290,3774,3774
8291,6937,6937
8292,3827,3827
8293,5631,5631
8294,6451,6451
8295,5631,5631
8296,5404,5404
8297,4388,4388
8298,4109,4109
8299,6694,6694
8300,6598,6598
8301,5766,5766
8302,6285,6285
8303,6341,6341
8304,4967,4967
8305,4786,4786
8306,4178,4178
8307,6793,6793
8308,5354,5354
8309,4218,4218
8310,6303,6303
8311,5078,5078
8312,3826,3826
8313,4363,4363
8314,7015,7015
8315,3650,3650
8316,6887,6887
8317,5637,5637
8318,6465,6465
8319,6017,6017
8320,4233,4233
8321,6140,6140
8322,4233,4233
8323,5224,5224
8324,6937,6937
8325,3792,3792
8326,5920,5920
8327,4009,4009
8328,4075,4075
8329,6246,6246
8330,6246,6246
8331,6092,6092
8332,5686,3720
8333,4954,4954
8334,4699,4699
8335,6182,6182
8336,4034,4034
8337,6261,6261
8338,5590,5590
8339,2879,2879
8340,2120,2120
8341,1923,1923
8342,2879,2879
8343,6418,6418
8344,1271,1271
8345,4555,4555
8346,5877,5877
8347,4633,4908
8348,5739,5739
8349,6672,6672
8350,4684,4684
8351,5376,4684
8352,5636,5636
8353,3519,3519
8354,4262,4262
8355,5397,5397
8356,3615,3615
8357,4489,4489
8358,3615,3615
8359,5691,5691
8360,5940,5940
8361,6207,6207
8362,6595,6595
8363,6510,6510
8364,6540,6540
8365,6470,6470
8366,6925,6925
8367,4923,4923
8368,5627,5627
8369,3767,3767
8370,5881,5881
8371,3646,3646
8372,5466,5466
8373,4528,4528
8374,6579,6579
8375,5887,5887
8376,6304,5509
8377,3573,3573
8378,3570,3570
8379,4227,4227
8380,4287,4287
8381,6040,6040
8382,4194,4194
8383,883,883
8384,6830,6644
8385,4898,4898
8386,6966,6966
8387,3890,3890
8388,4629,4629
8389,4609,4609
8390,4950,4950
8391,4950,4609
8392,4752,4752
8393,5401,5401
8394,5102,5102
8395,4861,6431
8396,3343,3343
8397,6540,6540
8398,5737,5737
8399,5737,5737
8400,6345,6955
8401,4994,4994
8402,4048,6349
8403,4994,4994
8404,4763,4763
8405,6953,6263
8406,5171,4119
8407,3869,3869
8408,4347,4347
8409,4347,4347
8410,3737,3737
8411,5344,5344
8412,5001,5001
8413,5631,6774
8414,3768,3768
8415,6880,6880
8416,5920,5920
8417,4054,4054
8418,6183,6183
8419,5162,5162
8420,6425,6425
8421,6880,6880
8422,4887,4887
8423,5953,5953
8424,3939,3939
8425,4129,4129
8426,7026,7026
8427,2661,4761
8428,6385,6385
8429,4048,4048
8430,4784,4784
8431,4766,4766
8432,6001,6001
8433,5789,4981
8434,3755,3755
8435,3755,3755
8436,5562,5562
8437,5659,5659
8438,4496,4496
8439,5794,5794
8440,4048,4048
8441,4048,4048
8442,6041,6041
8443,6525,6525
8444,6525,6525
8445,3601,3601
8446,4261,4261
8447,4181,4181
8448,4101,4101
8449,7007,7007
8450,6795,6795
8451,5504,5504
8452,6728,6728
8453,5857,5857
8454,6455,6455
8455,6284,6655
8456,6655,6655
8457,6655,6655
8458,6731,6731
8459,5261,5261
8460,3610,3610
8461,6107,6107
8462,6859,6859
8463,4919,4919
8464,5299,5299
8465,6303,6303
8466,5654,5654
8467,4923,4923
8468,7021,7021
8469,7021,7021
8470,5653,5653
8471,274,274
8472,6270,6270
8473,5997,5997
8474,6562,6562
8475,4553,4553
8476,6757,6757
8477,4783,4783
8478,4783,3852
8479,4600,4600
8480,6663,6663
8481,5637,5637
8482,5556,5556
8483,6570,6570
8484,4615,4615
8485,4318,4318
8486,4053,4053
8487,3750,3750
8488,4988,4988
8489,4988,6215
8490,6345,6345
8491,4547,4547
8492,6121,6121
8493,4431,4431
8494,3973,3973
8495,5258,5258
8496,6103,6103
8497,6250,6250
8498,6065,6582
8499,4582,4582
8500,4296,4296
8501,6850,6850
8502,5418,5418
8503,5460,5460
8504,5710,5710
8505,6957,6957
8506,6807,6807
8507,3557,6807
8508,5013,5013
8509,6068,6068
8510,4727,4727
8511,6000,6000
8512,6205,5560
8513,4708,4708
8514,4708,4708
8515,6187,6187
8516,5107,5107
8517,7038,4702
8518,6459,6459
8519,5521,5521
8520,5964,4366
8521,5121,5121
8522,6923,6923
8523,4445,4445
8524,4002,4002
8525,7030,7030
8526,5873,5873
8527,6906,6416
8528,6238,6238
8529,5701,4209
8530,3826,3826
8531,4174,4174
8532,3688,6303
8533,4793,3820
8534,5966,5966
8535,4886,4886
8536,3986,3986
8537,4152,4152
8538,5945,5945
8539,5674,5674
8540,4500,4500
8541,5286,5286
8542,6683,6683
8543,6157,6709
8544,6409,6409
8545,3571,3571
8546,5347,5347
8547,3571,3571
8548,5785,5785
8549,3615,3615
8550,5785,5785
8551,6497,6497
8552,6497,6497
8553,4092,4092
8554,4611,4611
8555,5937,5937
8556,5091,5091
8557,3998,3998
8558,4896,5972
8559,5000,5000
8560,3642,3642
8561,4122,4122
8562,4873,4873
8563,4261,4261
8564,6221,6221
8565,4484,4484
8566,3639,3639
8567,5014,5014
8568,6610,4635
8569,5144,5144
8570,5921,5921
8571,5181,5181
8572,4471,4471
8573,4400,4400
8574,6518,6518
8575,5933,5933
8576,6701,6701
8577,5933,5933
8578,5016,5016
8579,4001,4001
8580,6103,5617
8581,4258,4258
8582,5899,5899
8583,4919,4919
8584,6380,6855
8585,5388,5388
8586,5388,5388
8587,6539,6539
8588,4951,4951
8589,4286,4286
8590,6155,6155
8591,4478,4478
8592,6805,6805
8593,5599,5599
8594,4694,4694
8595,5928,5928
8596,5087,5087
8597,6437,6437
8598,5314,5314
8599,5816,5816
8600,5168,5168
8601,5606,5606
8602,4171,4171
8603,4171,4171
8604,5606,5606
8605,7052,7052
8606,3718,3718
8607,4861,4861
8608,5807,5807
8609,5807,5807
8610,6719,6719
8611,5616,5616
8612,6999,6999
8613,3571,3571
8614,6466,6466
8615,6466,6466
8616,6466,6466
8617,4578,4578
8618,5824,5824
8619,6711,6711
8620,6354,6354
8621,5906,5906
8622,3562,3562
8623,5575,4718
8624,4658,4658
8625,4775,4775
8626,3776,3776
8627,3750,4820
8628,5186,5186
8629,3790,3790
8630,4656,4656
8631,4907,4907
8632,4188,4188
8633,4347,4347
8634,5224,5224
8635,4446,4446
8636,7021,7021
8637,5072,5072
8638,6141,6141
8639,6481,6481
8640,3635,3635
8641,5260,5260
8642,6650,6650
8643,4048,4048
8644,6574,6574
8645,4578,4578
8646,5394,5394
8647,4418,4418
8648,4418,4418
8649,6570,6570
8650,6694,6694
8651,5792,5792
8652,6445,6445
8653,6854,4473
8654,3650,3650
8655,6518,6518
8656,4338,4338
8657,5807,5807
8658,7035,7035
8659,5525,5525
8660,5525,5525
8661,4034,4034
8662,3710,3710
8663,5353,5353
8664,5483,5483
8665,3939,3939
8666,5103,5103
8667,1247,1247
8668,3834,3834
8669,5701,4209
8670,5504,5504
8671,5575,5575
8672,4725,4725
8673,5863,5863
8674,5942,5942
8675,5920,5920
8676,5942,5471
8677,6655,6655
8678,4287,4287
8679,4037,4037
8680,5358,5358
8681,4582,4582
8682,6118,6118
8683,5298,5298
8684,5990,5990
8685,3783,3783
8686,3877,3877
8687,3720,3720
8688,5650,5650
8689,4119,4119
8690,4953,4953
8691,5451,5451
8692,4766,4766
8693,3695,3695
8694,3625,3625
8695,4966,4966
8696,4966,4966
8697,4023,4023
8698,6977,6977
8699,5937,5937
8700,4977,4977
8701,5642,5642
8702,4337,4337
8703,6255,6255
8704,6275,6275
8705,6016,6016
8706,6611,6611
8707,5983,5983
8708,6307,6307
8709,5047,6000
8710,4574,4574
8711,4574,4574
8712,4574,4574
8713,168,168
8714,5460,5460
8715,4242,4242
8716,5362,5362
8717,3932,4172
8718,4464,4464
8719,6879,5646
8720,6836,6836
8721,5430,5430
8722,6776,6776
8723,5047,5047
8724,6776,6776
8725,5850,5850
8726,5494,5494
8727,4615,4615
8728,4959,4959
8729,6880,6880
8730,4615,4615
8731,4181,4181
8732,4249,4249
8733,4364,4364
8734,6096,6096
8735,6096,6096
8736,6096,6096
8737,6382,6382
8738,4471,4471
8739,6760,6760
8740,5488,5488
8741,5601,6514
8742,5491,5491
8743,6731,6731
8744,6731,6731
8745,4416,4416
8746,6187,6187
8747,4919,4919
8748,5937,5937
8749,5134,5134
8750,4454,3610
8751,3705,3705
8752,5817,5817
8753,5548,5548
8754,5741,5741
8755,4968,4968
8756,3779,4394
8757,5877,5877
8758,4215,4215
8759,6141,6141
8760,3663,3663
8761,4768,4768
8762,6692,6692
8763,6912,6912
8764,6406,6406
8765,5935,5935
8766,5240,3723
8767,4269,4269
8768,6654,6654
8769,5732,5732
8770,5460,5460
8771,1812,1812
8772,3797,6402
8773,6309,6309
8774,6353,6353
8775,5805,5805
8776,5879,5879
8777,6897,6897
8778,5193,5193
8779,5244,5244
8780,4484,4484
8781,6137,3862
8782,6985,4092
8783,5851,5851
8784,4683,4683
8785,6836,6836
8786,7045,7045
8787,5713,5713
8788,4994,4994
8789,4807,4807
8790,4994,4994
8791,5738,5738
8792,4512,4512
8793,4742,4742
8794,4694,4694
8795,6857,6857
8796,4002,4002
8797,5571,5571
8798,6712,3951
8799,3776,3776
8800,5258,5258
8801,3764,3764
8802,5993,5993
8803,6058,5687
8804,3826,3826
8805,3663,3663
8806,3933,3933
8807,5374,5374
8808,4520,4520
8809,4812,4812
8810,6741,6539
8811,4763,4763
8812,3890,3890
8813,5048,5048
8814,4314,4314
8815,4746,4746
8816,7014,7014
8817,5949,7032
8818,4496,4496
8819,4496,4496
8820,4496,4496
8821,4158,4158
8822,4097,4097
8823,5035,3993
8824,6176,6176
8825,6922,6922
8826,4802,4802
8827,6757,6757
8828,3794,3794
8829,3794,3794
8830,4060,6596
8831,6548,5382
8832,4719,4719
8833,4160,4160
8834,4949,4949
8835,5463,5463
8836,6349,6349
8837,5851,5851
8838,4308,4308
8839,4061,4061
8840,3677,3677
8841,4061,4061
8842,5488,5488
8843,4465,4465
8844,6178,6178
8845,4235,4235
8846,4293,4293
8847,5394,5394
8848,6775,6775
8849,6280,6280
8850,2150,2150
8851,3778,3778
8852,3767,3767
8853,6148,6148
8854,6322,6322
8855,4604,4604
8856,3569,3569
8857,5655,5655
8858,3610,3610
8859,6720,6720
8860,5056,5056
8861,3548,3548
8862,5124,4717
8863,5956,5956
8864,6466,6466
8865,5574,5574
8866,7014,7014
8867,5384,5384
8868,4262,4262
8869,6373,6373
8870,4352,4352
8871,6423,6423
8872,4262,4262
8873,3611,3611
8874,4007,4007
8875,3605,3605
8876,3763,3763
8877,6608,6608
8878,4802,6016
8879,6896,6896
8880,6851,6423
8881,4215,4215
8882,4364,4364
8883,5881,5881
8884,3691,3691
8885,3576,4620
8886,5686,5686
8887,5187,5187
8888,4355,4355
8889,6790,6790
8890,4747,4747
8891,4923,4923
8892,6504,6504
8893,7013,3940
8894,4431,4431
8895,6698,6698
8896,5374,5374
8897,7013,7013
8898,6000,6000
8899,5525,5525
8900,6115,6115
8901,5690,5993
8902,4651,4651
8903,5175,5175
8904,4980,4980
8905,4515,4515
8906,5108,5108
8907,6922,6922
8908,4892,4892
8909,4471,4471
8910,5835,6735
8911,6973,6973
8912,5620,4261
8913,4611,4611
8914,6887,6887
8915,5274,5274
8916,4158,4158
8917,6418,6418
8918,5896,7056
8919,5712,5712
8920,5467,5467
8921,6665,7013
8922,3794,3794
8923,3811,3811
8924,3558,3558
8925,6465,6465
8926,5248,5248
8927,4231,4231
8928,4929,4929
8929,5688,5688
8930,5798,5798
8931,4220,4220
8932,3611,3611
8933,3739,3739
8934,5650,5650
8935,6716,6716
8936,4419,4419
8937,4651,5639
8938,6379,6379
8939,5507,5507
8940,3573,3573
8941,4501,4501
8942,4431,4431
8943,5723,4475
8944,5024,5024
8945,5971,5971
8946,610,610
8947,3715,3715
8948,4188,4188
8949,4206,4206
8950,3618,3618
8951,5572,5572
8952,5976,5976
8953,5637,5637
8954,4812,4812
8955,4352,4352
8956,3807,4205
8957,4976,4976
8958,6731,6731
8959,6742,6742
8960,5751,6977
8961,5942,5942
8962,6436,6436
8963,4230,4060
8964,6712,5258
8965,4329,4329
8966,6651,6651
8967,4379,4379
8968,5040,5040
8969,6313,6313
8970,6141,6141
8971,5244,5244
8972,4840,4840
8973,6309,6309
8974,3638,3638
8975,3571,3571
8976,4746,4746
8977,5775,5775
8978,6853,6853
8979,3647,3647
8980,6692,6692
8981,3832,3832
8982,4401,4401
8983,6819,6819
8984,6564,6564
8985,4987,5548
8986,4152,4152
8987,6698,6698
8988,6314,6314
8989,6801,6801
8990,6731,6731
8991,5040,5040
8992,6436,6436
8993,4638,4638
8994,4784,3776
8995,6465,6465
8996,3834,3834
8997,3578,3578
8998,6586,6586
8999,4246,4246
9000,4395,4395
9001,5229,5229
9002,4739,4739
9003,3650,3650
9004,6853,6853
9005,6366,6366
9006,4419,4419
9007,3779,5070
9008,6313,6313
9009,5816,5816
9010,4426,4426
9011,5024,5024
9012,5076,5076
9013,5007,5007
9014,5572,5572
9015,6928,6928
9016,5856,5856
9017,4029,4029
9018,4431,4431
9019,5154,4578
9020,6238,6238
9021,4729,4729
9022,3755,3755
9023,4364,4364
9024,6880,6880
9025,4262,4262
9026,5826,5826
9027,4002,4002
9028,5451,5451
9029,6602,6602
9030,5262,5262
9031,4669,4669
9032,4333,4333
9033,6250,4959
9034,5625,5625
9035,5460,5460
9036,5001,5001
9037,3036,3036
9038,4929,4929
