ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
7738,506,661,756,775,459,679
7739,650,176,663,592,413,698
7740,624,281,628,804,286,537
7741,647,802,316,586,440,256
7742,419,158,639,646,74,715
7743,498,204,180,226,57,155
7744,14,95,730,19,664,420
7745,40,182,809,730,715,376
7746,443,8,443,443,443,562
7747,556,66,123,165,132,515
7748,549,209,498,719,723,135
7749,409,575,538,366,411,387
7750,665,753,731,603,618,174
7751,477,128,727,385,469,609
7752,627,182,423,86,132,397
7753,688,599,527,684,433,30
7754,778,704,433,452,433,325
7755,26,388,7,664,214,754
7756,472,615,667,730,811,14
7757,143,789,709,736,775,656
7758,751,702,390,595,673,148
7759,91,262,7,734,541,475
7760,144,634,635,499,101,583
7761,46,765,609,318,806,105
7762,704,539,485,458,596,628
7763,455,218,676,651,693,377
7764,754,340,109,633,14,662
7765,322,511,359,739,486,718
7766,36,308,607,691,421,30
7767,485,686,36,37,789,607
7768,800,75,800,308,417,41
7769,259,513,754,571,98,660
7770,800,318,800,297,769,137
7771,136,130,528,575,87,599
7772,647,625,177,573,141,650
7773,687,613,708,675,804,413
7774,666,599,558,559,697,398
7775,287,408,506,586,504,810
7776,213,187,596,553,97,418
7777,314,197,29,695,416,245
7778,243,312,557,217,469,702
7779,696,754,369,196,291,709
7780,627,499,142,789,401,419
7781,23,757,764,156,631,433
7782,411,262,155,413,505,287
7783,626,505,709,71,523,125
7784,518,677,550,481,492,399
7785,701,770,489,518,533,432
7786,187,32,774,782,569,577
7787,198,99,0,770,386,337
7788,367,645,792,243,203,592
7789,501,505,127,741,281,482
7790,244,431,491,371,498,556
7791,5,575,583,21,679,674
7792,517,618,582,347,722,633
7793,400,181,797,584,321,26
7794,665,414,463,75,523,17
7795,423,85,797,597,793,657
7796,486,447,192,7,342,691
7797,634,170,221,782,19,768
7798,493,503,648,274,423,519
7799,522,359,88,106,144,515
7800,179,687,508,66,75,644
7801,789,54,749,593,656,723
7802,335,264,181,390,660,727
7803,703,32,354,651,474,705
7804,293,401,400,20,370,778
7805,421,421,361,421,355,656
7806,376,551,605,107,107,166
7807,102,346,256,691,101,721
7808,420,518,434,386,636,749
7809,379,524,84,513,653,607
7810,194,575,329,567,409,439
7811,218,5,631,769,657,134
7812,272,387,485,536,65,577
7813,632,402,440,1,465,735
7814,44,556,505,410,518,793
7815,776,168,480,366,533,309
7816,136,604,269,11,216,306
7817,523,655,776,30,691,332
7818,747,127,811,157,36,7
7819,618,339,804,170,806,569
7820,594,650,575,128,30,701
7821,213,282,551,213,773,43
7822,724,195,338,108,130,28
7823,608,433,759,173,537,277
7824,68,171,289,320,724,282
7825,280,207,394,314,13,73
7826,388,92,44,740,439,692
7827,17,571,154,253,759,245
7828,149,674,627,590,345,367
7829,357,136,766,661,223,575
7830,320,737,791,347,98,350
7831,184,340,355,184,589,115
7832,477,463,514,569,524,714
7833,801,518,410,6,733,662
7834,651,760,257,679,7,455
7835,422,132,747,104,784,438
7836,499,773,584,367,563,387
7837,129,583,394,74,494,289
7838,737,713,703,343,469,789
7839,684,35,507,121,787,174
7840,110,671,492,179,168,359
7841,88,459,88,802,601,313
7842,550,372,384,682,518,184
7843,510,510,763,41,540,507
7844,337,499,154,586,795,517
7845,515,481,539,700,511,146
7846,454,35,388,245,348,610
7847,157,168,497,652,197,364
7848,519,519,424,732,519,286
7849,707,347,435,716,593,458
7850,524,66,74,183,703,376
7851,575,477,742,682,318,727
7852,136,382,742,134,523,661
7853,679,408,568,663,336,186
7854,736,185,372,208,768,492
7855,262,529,325,423,255,658
7856,237,414,121,665,528,239
7857,10,366,538,581,643,132
7858,518,123,43,206,592,33
7859,435,521,494,600,795,667
7860,612,553,404,668,718,211
7861,508,473,141,613,671,210
7862,510,793,708,35,693,713
7863,471,134,721,550,485,512
7864,203,203,447,213,318,799
7865,19,712,480,655,451,194
7866,708,671,800,285,177,794
7867,413,518,637,623,224,599
7868,358,31,667,342,337,384
7869,518,285,332,28,725,422
7870,7,619,407,58,650,238
7871,754,184,667,775,661,262
7872,458,578,505,588,203,665
7873,563,562,563,563,521,275
7874,357,295,563,563,754,220
7875,563,459,732,563,650,276
7876,148,629,363,747,329,3
7877,285,209,594,297,242,509
7878,508,551,115,515,256,671
7879,319,403,255,354,62,260
7880,310,82,380,597,39,600
7881,203,88,440,388,128,507
7882,211,99,288,258,308,51
7883,136,197,789,3,623,390
7884,159,654,77,46,199,340
7885,98,129,84,290,6,433
7886,387,45,65,558,129,768
7887,561,64,14,469,224,782
7888,571,718,527,563,533,722
7889,696,721,638,126,784,514
7890,388,262,388,121,479,47
7891,545,571,287,721,416,675
7892,248,762,158,408,754,791
7893,553,199,605,437,598,717
7894,476,768,211,123,136,421
7895,335,517,613,96,748,454
7896,476,407,393,317,728,548
7897,610,750,449,791,482,309
7898,166,631,100,54,764,549
7899,777,639,142,418,25,70
7900,523,631,584,409,668,401
7901,810,615,696,4,714,110
7902,677,747,616,748,342,60
7903,329,102,45,139,21,790
7904,325,130,412,221,188,234
7905,422,137,778,371,354,476
7906,656,726,527,737,402,593
7907,422,408,387,210,659,522
7908,630,553,724,688,10,25
7909,464,695,315,796,504,666
7910,550,389,236,606,550,773
7911,686,250,213,623,764,338
7912,141,308,213,285,125,559
7913,634,177,751,709,181,31
7914,810,400,729,751,214,504
7915,771,504,252,442,801,526
7916,484,749,84,466,571,339
7917,558,779,563,9,419,104
7918,210,552,584,623,531,733
7919,421,87,674,195,550,652
7920,474,651,619,504,204,321
7921,110,437,199,521,662,456
7922,155,652,558,571,537,805
7923,54,204,524,392,557,501
7924,378,36,293,365,178,137
7925,517,321,601,802,456,319
7926,420,414,351,85,319,674
7927,695,389,610,504,166,418
7928,695,14,64,759,408,91
7929,710,184,389,406,17,750
7930,688,200,775,157,679,240
7931,303,741,540,609,251,432
7932,274,354,256,247,100,28
7933,698,661,323,792,190,424
7934,538,599,696,79,725,459
7935,686,384,685,18,189,195
7936,688,794,523,789,551,455
7937,700,776,705,60,30,635
7938,243,74,434,806,682,798
7939,603,594,633,414,346,578
7940,656,250,756,607,192,496
7941,659,559,723,301,60,76
7942,132,793,458,638,380,645
7943,440,674,185,177,182,780
7944,601,758,310,618,677,604
7945,650,128,800,793,714,633
7946,790,806,301,280,88,301
7947,213,382,693,325,687,162
7948,19,139,279,88,663,74
7949,237,691,495,495,257,462
7950,59,400,748,501,764,515
7951,696,250,233,354,379,220
7952,292,167,363,190,221,104
7953,454,454,454,562,64,339
7954,310,6,505,757,230,623
7955,79,342,618,721,11,745
7956,409,377,285,665,417,381
7957,104,88,612,415,635,190
7958,555,134,741,762,455,447
7959,700,284,554,768,366,665
7960,802,803,439,707,449,378
7961,638,710,681,760,499,231
7962,269,651,559,648,797,657
7963,240,289,272,295,36,62
7964,95,665,669,274,581,427
7965,182,714,248,514,377,482
7966,3,342,764,434,196,573
7967,71,309,556,289,299,583
7968,793,667,500,149,510,19
7969,458,337,25,791,439,568
7970,736,782,414,185,811,763
7971,194,453,274,213,616,200
7972,287,14,322,547,220,206
7973,451,278,739,783,332,414
7974,703,165,80,26,221,549
7975,473,735,106,629,392,673
7976,231,801,656,33,714,165
7977,651,171,534,224,224,726
7978,250,474,358,382,132,520
7979,653,166,389,688,671,233
7980,783,215,666,646,0,807
7981,173,605,74,23,402,509
7982,219,168,541,366,30,788
7983,360,481,161,273,348,434
7984,225,605,781,93,651,71
7985,104,282,400,17,375,231
7986,809,309,60,213,385,623
7987,559,723,388,449,686,771
7988,61,7,351,735,40,500
7989,108,470,512,220,445,21
7990,802,663,689,802,557,177
7991,132,514,285,576,645,318
7992,504,411,485,603,674,40
7993,674,342,647,416,675,771
7994,451,223,467,164,581,98
7995,658,692,213,762,758,15
7996,661,328,680,367,722,208
7997,231,234,340,498,336,469
7998,506,432,98,300,519,637
7999,608,418,506,432,431,521
8000,680,650,10,651,368,105
8001,320,432,337,419,363,182
8002,750,566,519,110,810,23
8003,110,266,519,498,271,680
8004,470,448,549,697,98,536
8005,364,765,3,589,547,713
8006,800,67,523,708,492,246
8007,807,26,411,188,686,346
8008,654,440,749,491,449,221
8009,193,429,748,126,402,313
8010,578,12,256,492,552,536
8011,807,268,302,178,396,112
8012,377,433,72,288,72,371
8013,764,633,22,787,166,285
8014,156,368,173,484,295,149
8015,260,293,82,206,270,717
8016,602,314,98,320,617,374
8017,605,173,32,252,241,240
8018,636,794,496,275,647,243
8019,758,645,131,610,725,720
8020,713,808,578,762,379,809
8021,100,749,258,447,220,568
8022,643,686,474,504,249,754
8023,5,177,709,647,377,346
8024,243,345,792,350,523,166
8025,190,645,801,786,568,577
8026,748,752,282,568,752,484
8027,149,12,456,295,60,101
8028,186,517,722,714,88,408
8029,769,386,708,281,547,416
8030,97,190,510,486,130,751
8031,32,320,296,59,379,19
8032,654,170,810,413,136,60
8033,654,799,298,418,574,373
8034,688,271,599,563,300,591
8035,346,451,207,528,576,103
8036,327,800,717,346,548,678
8037,601,264,5,213,275,658
8038,262,29,590,764,104,671
8039,488,165,340,467,755,372
8040,450,539,514,631,292,368
8041,638,510,523,723,548,255
8042,420,476,615,106,177,390
8043,757,30,40,321,263,724
8044,285,545,732,209,56,768
8045,688,695,348,68,163,340
8046,315,527,659,662,516,714
8047,482,688,435,569,718,523
8048,245,805,721,626,464,455
8049,482,204,808,600,592,465
8050,447,764,347,523,479,613
8051,131,292,432,416,371,93
8052,185,158,599,593,557,258
8053,691,764,79,773,601,19
8054,752,133,478,109,492,388
8055,427,450,26,747,307,289
8056,7,714,593,259,97,100
8057,56,777,662,92,531,223
8058,484,642,494,755,440,188
8059,109,658,573,794,12,560
8060,388,396,76,76,768,623
8061,575,790,86,518,492,372
8062,568,199,507,686,650,287
8063,568,0,802,22,754,700
8064,213,422,545,416,473,653
8065,672,66,550,77,101,327
8066,387,387,519,643,633,210
8067,100,806,447,762,806,503
8068,607,518,390,758,536,574
8069,274,192,683,6,477,119
8070,539,463,400,540,32,295
8071,580,613,195,736,179,340
8072,721,390,463,53,503,314
8073,60,556,515,540,192,470
8074,22,737,592,801,726,6
8075,431,474,667,673,490,366
8076,57,775,793,435,313,578
8077,5,445,768,762,179,523
8078,329,231,496,726,628,356
8079,696,414,264,677,658,340
8080,177,506,317,338,221,689
8081,255,669,752,747,155,58
8082,121,132,224,210,215,196
8083,165,429,362,93,691,321
8084,187,445,644,454,245,109
8085,119,486,270,106,506,141
8086,761,571,749,527,439,363
8087,805,437,623,749,526,706
8088,31,754,781,467,14,86
8089,659,490,287,780,654,566
8090,506,511,427,598,68,1
8091,642,246,563,433,633,683
8092,809,457,779,559,548,478
8093,373,539,563,563,599,557
8094,210,697,791,808,618,635
8095,759,513,282,507,592,325
8096,268,197,519,402,374,498
8097,799,563,644,552,559,549
8098,260,320,14,40,166,449
8099,523,725,657,443,463,272
8100,364,43,121,657,493,245
8101,705,511,455,623,504,619
8102,751,100,434,809,775,115
8103,797,426,183,763,290,702
8104,449,322,553,85,11,196
8105,602,416,445,155,459,508
8106,132,84,376,217,646,411
8107,382,111,89,259,280,703
8108,355,355,519,403,446,339
8109,330,407,107,379,84,71
8110,308,492,592,196,99,717
8111,648,293,626,792,22,568
8112,576,680,399,224,560,807
8113,373,401,485,589,157,692
8114,388,661,305,519,689,240
8115,77,608,599,754,37,142
8116,756,322,337,787,489,215
8117,6,807,708,780,671,183
8118,134,317,479,666,500,388
8119,489,725,137,264,580,368
8120,763,273,751,191,462,754
8121,411,659,685,89,550,259
8122,619,211,657,581,125,501
8123,322,663,801,111,624,747
8124,480,352,665,766,575,647
8125,431,388,506,418,653,808
8126,388,732,527,78,759,257
8127,769,290,186,329,332,485
8128,157,623,139,86,218,155
8129,517,547,701,31,508,255
8130,601,405,287,275,691,655
8131,599,287,240,469,6,343
8132,93,326,14,93,195,807
8133,384,208,723,569,426,281
8134,134,666,422,545,482,641
8135,581,602,782,708,776,509
8136,32,689,55,623,97,686
8137,132,722,757,688,630,737
8138,361,132,548,556,250,206
8139,184,532,132,807,524,476
8140,317,280,3,138,109,555
8141,723,664,165,24,150,241
8142,610,234,652,252,684,165
8143,7,151,512,448,755,292
8144,566,654,464,348,244,490
8145,211,645,431,503,754,238
8146,197,408,33,759,391,759
8147,467,322,153,498,498,798
8148,154,332,666,662,718,530
8149,492,581,496,556,513,363
8150,708,754,455,762,517,133
8151,792,499,581,214,455,478
8152,46,521,713,424,17,776
8153,504,500,550,14,0,671
8154,358,714,201,247,123,717
8155,568,685,775,280,54,603
8156,592,547,506,714,155,659
8157,556,109,136,675,714,89
8158,475,799,592,724,552,589
8159,323,480,410,580,485,209
8160,496,126,629,714,492,620
8161,536,708,487,491,111,810
8162,149,458,537,240,187,680
8163,514,166,720,801,291,775
8164,4,576,501,517,398,243
8165,34,115,129,179,682,117
8166,607,596,178,556,207,70
8167,771,586,545,780,145,691
8168,666,121,167,165,412,466
8169,514,237,52,156,203,572
8170,50,282,332,723,193,150
8171,550,372,127,711,568,466
8172,509,676,365,247,64,300
8173,569,115,438,270,741,493
8174,547,455,589,131,623,429
8175,801,568,600,245,380,748
8176,550,810,661,788,771,40
8177,287,214,758,580,450,334
8178,514,712,503,93,485,197
8179,801,581,247,467,730,54
8180,176,777,696,156,356,229
8181,185,597,166,432,221,652
8182,348,706,206,303,115,36
8183,583,661,788,799,749,594
8184,327,574,395,404,33,409
8185,34,12,703,35,510,555
8186,468,531,485,14,688,283
8187,178,338,318,255,565,675
8188,595,635,736,569,30,586
8189,763,161,514,175,457,509
8190,626,518,714,347,698,196
8191,490,269,547,98,511,4
8192,596,93,243,485,780,697
8193,193,759,110,55,311,548
8194,221,395,104,243,192,732
8195,674,656,786,129,500,446
8196,764,85,109,507,569,501
8197,457,563,720,110,686,275
8198,765,627,612,109,703,285
8199,476,248,807,276,380,10
8200,136,220,545,247,273,745
8201,504,287,683,445,5,624
8202,690,230,133,181,811,186
8203,574,594,145,778,171,762
8204,722,179,690,475,56,765
8205,502,220,78,471,571,773
8206,461,55,608,1,466,379
8207,55,432,761,652,783,698
8208,170,498,663,808,312,464
8209,586,549,484,711,650,241
8210,246,662,519,98,777,481
8211,135,223,435,664,578,794
8212,166,549,402,108,467,339
8213,748,638,805,754,578,26
8214,623,412,775,771,245,101
8215,15,436,572,648,569,468
8216,274,488,480,456,505,69
8217,26,507,333,111,73,142
8218,28,42,570,364,346,791
8219,243,800,736,148,428,698
8220,758,776,613,674,760,472
8221,335,335,604,631,782,653
8222,576,800,416,569,550,402
8223,453,476,100,447,778,643
8224,9,243,2,243,678,496
8225,458,575,36,109,53,397
8226,366,349,792,312,290,281
8227,73,488,275,310,798,731
8228,790,379,403,115,351,412
8229,605,336,608,7,771,44
8230,698,715,0,555,150,385
8231,218,407,615,51,445,593
8232,437,707,159,93,476,698
8233,758,86,395,347,27,309
8234,318,319,10,328,390,46
8235,361,220,437,74,448,724
8236,669,648,463,364,492,713
8237,413,754,100,500,594,319
8238,59,12,644,318,576,529
8239,366,243,770,536,679,571
8240,262,199,439,419,107,14
8241,114,161,620,232,576,421
8242,714,742,78,182,44,489
8243,669,26,489,505,380,250
8244,322,216,75,86,292,36
8245,705,144,522,459,64,772
8246,11,526,253,737,736,547
8247,54,799,258,808,493,799
8248,585,103,468,366,178,482
8249,140,161,543,594,428,686
8250,802,560,132,637,572,538
8251,506,343,689,25,470,107
8252,656,79,783,289,474,190
8253,3,413,244,89,584,134
8254,203,770,636,190,660,704
8255,505,479,725,810,673,65
8256,175,34,376,403,70,3
8257,619,352,379,337,440,699
8258,467,457,388,696,696,810
8259,371,328,210,150,330,409
8260,773,231,680,691,447,683
8261,596,68,714,312,285,195
8262,42,30,803,653,711,758
8263,709,681,151,179,252,280
8264,490,620,799,689,464,505
8265,531,83,300,664,630,104
8266,414,289,669,752,380,321
8267,502,750,26,389,71,342
8268,266,766,507,732,136,148
8269,803,42,77,104,141,485
8270,177,585,698,496,330,807
8271,508,499,726,175,487,28
8272,753,683,23,612,485,461
8273,323,109,376,256,115,584
8274,395,88,396,46,540,260
8275,274,747,524,273,361,762
8276,691,103,195,595,458,325
8277,410,476,618,21,723,68
8278,117,638,79,340,808,271
8279,604,613,693,37,338,293
8280,389,507,256,420,187,247
8281,604,698,584,522,194,574
8282,772,771,697,719,561,602
8283,695,568,491,533,715,387
8284,139,420,443,811,203,377
8285,217,237,119,130,229,10
8286,197,705,71,47,513,574
8287,369,696,298,323,171,109
8288,409,236,763,203,745,696
8289,742,580,149,590,182,317
8290,560,3,218,594,36,45
8291,501,168,456,634,674,801
8292,125,306,208,456,709,498
8293,797,753,715,100,540,712
8294,792,584,758,657,179,648
8295,615,780,514,751,78,351
8296,94,400,448,683,251,264
8297,811,516,621,522,457,158
8298,747,0,298,9,426,778
8299,205,301,342,321,434,65
8300,255,179,263,23,751,410
8301,410,100,671,730,689,222
8302,571,448,490,610,599,274
8303,665,115,667,560,698,447
8304,803,210,762,416,72,494
8305,811,348,4,513,698,384
8306,342,727,604,362,157,465
8307,467,759,130,808,595,804
8308,756,166,769,630,402,301
8309,576,370,572,316,806,379
8310,705,347,423,367,299,413
8311,717,40,665,628,680,423
8312,98,383,174,327,797,412
8313,442,563,121,799,322,671
8314,463,337,346,809,196,401
8315,321,485,683,728,787,689
8316,792,242,576,109,508,736
8317,321,623,92,782,190,237
8318,626,510,793,653,653,71
8319,498,545,132,536,30,480
8320,481,350,182,4,409,682
8321,455,250,698,463,93,540
8322,247,41,150,797,759,19
8323,724,581,594,534,471,224
8324,724,33,489,615,218,179
8325,634,110,668,801,697,3
8326,253,249,549,749,418,306
8327,334,625,67,583,74,53
8328,371,440,558,490,705,424
8329,16,147,78,170,560,154
8330,378,746,174,681,702,577
8331,662,513,199,85,720,136
8332,166,224,807,509,798,319
8333,87,758,194,782,303,543
8334,634,638,467,491,310,568
8335,524,134,88,787,190,298
8336,720,492,696,249,527,6
8337,677,329,703,463,585,607
8338,336,748,293,295,678,695
8339,190,486,625,347,189,366
8340,526,466,60,268,175,780
8341,588,409,809,629,443,416
8342,736,195,583,339,515,93
8343,356,604,157,551,294,230
8344,356,323,517,776,138,801
8345,805,445,378,22,80,485
8346,456,736,470,168,399,806
8347,555,380,609,175,691,20
8348,762,443,636,309,718,321
8349,612,805,410,730,756,223
8350,139,36,693,366,556,411
8351,257,346,361,548,351,524
8352,74,794,114,576,775,320
8353,615,578,490,789,337,463
8354,695,495,647,390,320,765
8355,108,507,740,630,654,749
8356,381,262,340,106,770,629
8357,59,741,480,647,196,364
8358,6,212,638,121,33,194
8359,755,506,736,204,204,356
8360,249,284,513,204,590,269
8361,747,530,530,765,563,340
8362,717,388,773,598,53,134
8363,768,639,477,435,98,166
8364,618,309,314,696,131,699
8365,665,725,455,680,299,764
8366,683,491,539,414,568,629
8367,454,695,439,808,35,87
8368,482,253,448,418,77,7
8369,210,549,122,677,361,518
8370,639,608,466,654,135,370
8371,64,329,802,204,446,737
8372,194,712,536,213,377,417
8373,165,11,414,328,463,182
8374,726,695,95,811,264,726
8375,290,637,464,217,386,616
8376,804,721,611,618,224,750
8377,696,158,159,557,781,613
8378,540,539,247,413,648,361
8379,505,643,801,616,126,780
8380,49,739,368,590,417,449
8381,86,474,248,528,194,778
8382,715,103,804,638,609,380
8383,115,722,790,438,312,440
8384,306,545,21,727,583,650
8385,683,399,446,760,420,496
8386,0,285,402,321,591,26
8387,296,608,610,696,626,602
8388,223,683,195,595,423,515
8389,22,256,134,49,518,347
8390,95,405,510,705,567,250
8391,463,679,768,451,312,275
8392,760,780,722,757,416,693
8393,576,109,251,356,138,257
8394,477,757,584,515,179,593
8395,215,805,33,432,370,68
8396,110,320,157,320,371,326
8397,771,106,31,92,447,427
8398,613,328,321,53,540,344
8399,507,112,600,574,623,782
8400,668,92,62,519,636,121
8401,634,575,802,665,215,111
8402,127,753,381,109,114,101
8403,495,51,330,551,44,313
8404,736,208,608,437,686,769
8405,810,300,112,38,107,154
8406,290,730,489,165,149,747
8407,433,763,319,141,14,577
8408,78,573,329,170,551,783
8409,308,741,179,53,669,208
8410,747,736,562,471,272,64
8411,713,381,115,224,19,695
8412,342,728,782,346,687,523
8413,446,763,594,770,366,416
8414,487,192,533,797,274,340
8415,362,632,671,601,78,243
8416,124,673,418,215,672,753
8417,350,793,720,557,633,315
8418,43,11,423,687,758,799
8419,487,156,127,187,722,439
8420,399,653,522,231,481,671
8421,463,280,648,11,652,732
8422,399,320,446,327,328,391
8423,28,383,354,560,790,694
8424,506,683,515,811,340,7
8425,595,321,45,687,469,708
8426,629,342,717,111,496,477
8427,698,604,451,776,456,411
8428,523,695,755,427,521,770
8429,505,613,125,675,493,365
8430,186,790,310,46,117,249
8431,604,726,700,514,91,193
8432,483,353,594,250,667,343
8433,19,585,264,177,196,387
8434,640,788,811,492,703,263
8435,548,119,22,43,698,129
8436,120,527,418,571,298,688
8437,387,50,237,447,243,410
8438,689,711,141,583,689,197
8439,68,724,215,696,504,366
8440,49,699,293,575,459,100
8441,157,280,505,631,188,172
8442,182,629,463,248,380,263
8443,407,285,677,456,629,220
8444,467,636,504,633,686,185
8445,699,477,631,613,429,792
8446,6,751,14,351,758,255
8447,91,577,97,206,423,791
8448,275,747,353,168,458,792
8449,413,127,387,504,557,576
8450,568,397,185,320,634,44
8451,412,762,736,726,521,54
8452,1,654,287,68,529,370
8453,755,509,566,643,386,390
8454,195,557,484,33,616,249
8455,554,143,270,540,161,395
8456,784,658,224,471,615,492
8457,737,737,181,69,332,798
8458,284,727,21,33,325,35
8459,713,565,378,53,685,259
8460,427,749,775,119,769,801
8461,773,143,582,712,565,419
8462,132,137,194,768,322,548
8463,653,689,568,638,638,337
8464,755,406,427,653,494,563
8465,632,19,784,409,86,632
8466,683,323,142,237,292,427
8467,108,771,354,124,209,385
8468,688,491,778,320,419,143
8469,659,697,563,320,418,489
8470,367,659,697,697,142,552
8471,705,568,321,801,756,223
8472,578,85,312,770,30,343
8473,128,656,361,523,499,478
8474,794,776,671,51,784,68
8475,171,350,449,485,312,409
8476,85,662,384,559,558,234
8477,418,343,718,771,656,691
8478,368,170,23,800,360,296
8479,480,10,528,383,410,557
8480,760,449,747,471,499,722
8481,245,724,608,656,643,472
8482,31,211,786,197,760,634
8483,13,74,203,247,14,648
8484,276,573,36,722,143,522
8485,437,95,365,702,86,500
8486,789,712,730,699,699,10
8487,86,572,386,181,770,674
8488,172,500,466,315,567,664
8489,439,229,154,465,154,396
8490,726,689,668,586,656,586
8491,657,668,769,619,36,578
8492,187,366,10,748,359,14
8493,148,445,273,687,595,408
8494,482,344,64,586,252,439
8495,28,427,552,440,285,440
8496,585,472,794,26,317,776
8497,664,213,372,259,689,484
8498,243,506,219,807,98,405
8499,459,180,608,718,166,145
8500,551,510,612,137,205,559
8501,708,12,613,618,145,741
8502,480,627,409,584,472,105
8503,50,76,83,126,101,461
8504,114,25,379,706,794,783
8505,777,679,322,512,753,787
8506,705,83,601,481,510,209
8507,542,411,182,806,508,726
8508,636,730,633,485,499,674
8509,593,66,580,650,665,696
8510,569,203,347,409,143,322
8511,496,321,578,334,510,210
8512,526,761,93,71,387,505
8513,704,459,326,560,803,53
8514,463,728,615,722,334,182
8515,630,545,250,531,707,437
8516,337,686,494,724,440,346
8517,807,576,491,653,496,736
8518,195,181,620,491,412,448
8519,776,789,596,263,401,613
8520,295,303,23,358,721,185
8521,68,467,33,155,383,811
8522,466,124,217,145,343,616
8523,705,602,205,333,519,317
8524,375,630,24,440,627,253
8525,448,24,623,418,666,32
8526,99,99,174,56,401,671
8527,510,510,510,133,715,328
8528,110,514,661,129,37,310
8529,573,366,480,489,213,362
8530,30,274,260,225,508,678
8531,317,784,792,255,57,589
8532,168,208,268,370,284,741
8533,352,96,345,14,648,157
8534,77,761,711,412,686,652
8535,181,752,136,173,807,369
8536,543,330,557,577,551,504
8537,802,274,437,533,274,672
8538,633,601,183,312,571,24
8539,269,787,761,31,559,154
8540,674,484,426,166,674,702
8541,455,776,576,463,318,657
8542,347,651,504,723,193,713
8543,344,718,334,457,98,263
8544,467,537,559,448,371,367
8545,729,88,648,267,409,236
8546,157,503,557,787,40,770
8547,155,459,745,551,366,168
8548,780,166,799,726,348,508
8549,592,556,506,726,497,593
8550,303,692,645,536,390,23
8551,784,800,583,594,747,5
8552,648,407,468,570,251,570
8553,577,634,682,372,329,498
8554,653,85,2,454,530,14
8555,77,754,9,596,408,53
8556,266,132,5,766,236,376
8557,206,414,788,569,105,333
8558,435,384,775,166,279,92
8559,663,688,129,175,728,485
8560,107,177,725,179,480,159
8561,274,515,237,557,808,397
8562,377,751,729,194,517,598
8563,699,522,770,270,231,783
8564,543,411,633,515,705,601
8565,770,260,463,41,463,538
8566,274,758,484,26,19,281
8567,186,457,135,626,504,24
8568,325,115,605,99,13,792
8569,65,220,82,691,140,757
8570,451,490,372,506,40,596
8571,708,177,584,588,794,787
8572,515,202,752,384,589,279
8573,36,451,657,569,192,596
8574,471,315,560,195,449,690
8575,379,665,573,390,485,764
8576,661,347,243,472,500,543
8577,275,346,458,188,631,408
8578,607,485,776,647,366,804
8579,699,285,420,698,4,797
8580,722,5,196,607,648,248
8581,754,571,720,750,512,217
8582,563,217,526,419,467,332
8583,593,448,654,424,734,568
8584,500,192,520,730,677,638
8585,485,602,758,30,674,383
8586,576,747,486,806,72,552
8587,427,507,413,695,106,0
8588,728,401,447,187,73,584
8589,109,175,734,456,619,717
8590,808,783,226,662,250,620
8591,780,574,28,482,380,274
8592,418,482,249,229,234,505
8593,249,197,353,166,57,71
8594,689,778,527,558,448,264
8595,245,553,439,473,156,75
8596,803,534,534,804,636,456
8597,330,509,751,53,407,386
8598,665,792,539,446,88,727
8599,133,523,618,183,790,222
8600,195,644,203,291,483,127
8601,551,501,51,329,421,258
8602,590,41,758,400,631,517
8603,440,68,536,485,760,3
8604,326,264,294,712,739,336
8605,477,570,109,102,443,277
8606,359,400,132,424,373,525
8607,79,773,286,104,524,713
8608,801,638,731,507,298,135
8609,675,115,635,366,157,792
8610,727,174,131,308,613,53
8611,115,170,345,99,742,531
8612,296,489,393,143,82,735
8613,423,776,451,280,633,642
8614,272,290,203,713,170,730
8615,456,264,683,19,455,312
8616,787,349,583,580,693,805
8617,589,166,157,501,730,802
8618,259,648,478,680,339,103
8619,213,487,446,303,677,727
8620,598,505,748,696,721,26
8621,4,4,604,123,619,645
8622,263,347,366,674,224,770
8623,553,413,494,801,220,503
8624,89,779,802,185,600,58
8625,509,723,524,482,807,417
8626,45,496,89,181,550,792
8627,657,85,702,366,417,347
8628,309,596,329,725,455,642
8629,442,172,183,433,118,129
8630,249,69,98,2,284,221
8631,586,383,28,806,630,476
8632,409,804,699,775,177,537
8633,234,87,188,273,287,255
8634,515,807,187,643,586,390
8635,253,158,558,571,466,51
8636,7,494,600,697,593,138
8637,689,690,84,713,513,300
8638,317,809,683,540,28,317
8639,800,674,490,536,70,518
8640,805,69,681,368,336,192
8641,492,106,386,626,249,532
8642,7,599,608,662,98,332
8643,216,303,12,87,792,236
8644,627,490,100,237,786,416
8645,327,329,77,142,133,737
8646,190,101,747,570,548,362
8647,807,276,588,618,540,49
8648,603,708,170,786,192,752
8649,807,371,195,292,572,1
8650,575,358,792,722,78,784
8651,463,458,490,638,42,702
8652,421,481,665,551,411,210
8653,89,748,481,285,632,484
8654,283,196,650,366,492,481
8655,508,733,714,627,804,423
8656,576,429,13,252,103,312
8657,480,604,667,613,811,6
8658,782,570,179,420,780,761
8659,37,585,631,44,188,807
8660,658,254,685,696,647,557
8661,523,159,382,142,638,510
8662,135,466,14,92,270,575
8663,330,237,792,792,330,275
8664,458,328,88,325,80,244
8665,433,779,25,651,166,356
8666,1,240,370,142,778,510
8667,15,243,295,30,517,801
