ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5
6687,252,98,663,252,252,55
6688,320,253,187,320,457,171
6689,536,536,334,604,323,506
6690,523,776,318,176,673,659
6691,88,88,520,691,784,720
6692,329,317,317,393,671,730
6693,740,740,9,600,737,557
6694,365,727,769,167,720,506
6695,574,387,136,184,142,521
6696,103,103,206,457,303,625
6697,53,196,251,423,508,87
6698,185,40,312,334,273,520
6699,523,523,333,496,241,198
6700,194,194,675,142,701,588
6701,139,314,542,476,84,793
6702,673,673,803,804,139,287
6703,473,630,585,531,192,192
6704,168,168,168,398,376,583
6705,251,143,508,660,143,708
6706,251,251,24,798,111,488
6707,653,653,676,270,115,80
6708,206,506,521,82,661,120
6709,590,679,683,590,33,27
6710,367,367,234,132,249,474
6711,282,282,554,610,404,325
6712,325,325,325,523,777,215
6713,400,131,30,801,346,456
6714,173,173,323,110,402,506
6715,5,321,650,377,222,702
6716,312,312,237,290,387,132
6717,74,143,806,434,195,508
6718,751,633,633,456,765,357
6719,764,786,114,346,137,346
6720,331,295,295,318,450,5
6721,548,742,742,588,410,153
6722,297,141,141,422,71,706
6723,170,452,0,637,88,31
6724,715,510,455,655,770,437
6725,432,432,309,224,148,237
6726,580,557,312,427,700,807
6727,747,214,747,467,656,277
6728,462,462,809,414,88,174
6729,720,807,807,170,213,213
6730,712,362,372,255,3,79
6731,347,347,590,562,558,280
6732,683,683,683,423,580,808
6733,427,78,674,111,530,530
6734,26,698,42,628,328,474
6735,467,467,547,577,111,691
6736,3,203,329,243,41,573
6737,407,103,475,499,402,493
6738,388,388,317,551,481,653
6739,698,205,205,245,364,760
6740,599,343,343,55,466,507
6741,604,604,557,752,486,712
6742,667,550,194,794,508,134
6743,394,345,145,394,145,360
6744,107,107,293,230,35,356
6745,784,784,680,264,353,219
6746,77,77,77,311,209,55
6747,88,165,237,237,810,187
6748,371,371,659,525,14,120
6749,153,153,153,153,153,153
6750,34,476,692,168,256,256
6751,388,10,23,387,515,348
6752,314,502,413,140,309,597
6753,206,206,206,752,572,4
6754,477,477,229,87,145,34
6755,171,776,776,155,454,29
6756,259,99,335,18,407,127
6757,338,464,536,712,0,121
6758,676,676,676,612,551,230
6759,75,75,75,437,485,673
6760,178,78,342,572,399,594
6761,377,377,66,66,66,424
6762,301,301,701,390,797,321
6763,147,147,147,182,254,111
6764,272,809,602,225,383,695
6765,668,590,168,589,175,300
6766,654,553,553,695,353,494
6767,166,311,266,776,630,359
6768,430,399,399,656,380,272
6769,742,159,159,625,224,778
6770,706,706,389,358,802,802
6771,58,58,750,740,479,768
6772,727,398,462,329,347,722
6773,633,633,696,520,404,680
6774,326,326,231,665,362,489
6775,46,490,7,331,470,124
6776,311,311,287,137,320,32
6777,131,131,243,169,581,372
6778,411,101,101,709,551,580
6779,121,180,180,233,284,284
6780,391,391,391,322,496,593
6781,382,382,348,348,137,20
6782,491,131,586,111,303,345
6783,347,411,234,84,515,674
6784,519,519,519,19,10,281
6785,722,281,342,216,347,427
6786,432,695,695,197,135,638
6787,464,643,362,409,308,213
6788,422,653,526,695,391,282
6789,584,584,584,36,709,594
6790,775,774,182,182,733,285
6791,189,189,766,712,149,671
6792,413,413,374,26,174,342
6793,273,776,297,273,114,34
6794,4,4,37,37,548,355
6795,724,724,28,170,42,42
6796,68,68,599,469,479,756
6797,119,119,119,106,366,385
6798,808,563,474,300,311,363
6799,536,536,801,591,680,677
6800,30,30,709,26,179,509
6801,155,31,155,494,98,89
6802,75,506,467,761,485,58
6803,159,159,159,293,594,556
6804,512,272,197,766,663,48
6805,236,269,269,771,521,142
6806,33,348,33,589,209,388
6807,636,447,241,741,233,401
6808,285,285,500,688,115,82
6809,74,481,481,407,513,447
6810,257,257,187,257,523,187
6811,654,668,668,650,197,282
6812,487,203,512,340,204,237
6813,484,695,352,312,254,366
6814,175,175,401,76,397,55
6815,683,519,644,802,661,526
6816,54,805,250,536,533,630
6817,521,521,310,10,571,245
6818,554,554,495,458,586,736
6819,665,427,139,496,366,308
6820,744,185,706,626,49,208
6821,224,432,668,29,193,584
6822,133,133,676,489,133,316
6823,451,451,699,5,5,604
6824,426,426,86,396,647,148
6825,147,543,543,758,673,797
6826,515,470,447,400,35,115
6827,399,308,508,5,5,625
6828,170,147,111,26,806,749
6829,54,409,409,472,780,578
6830,634,79,528,206,420,224
6831,657,572,43,540,565,752
6832,633,633,756,512,598,331
6833,230,230,548,275,86,434
6834,29,627,627,679,633,723
6835,691,161,598,322,303,388
6836,102,102,281,638,734,363
6837,765,731,463,539,730,589
6838,419,419,799,271,562,348
6839,370,724,85,599,761,83
6840,12,12,709,780,712,780
6841,661,661,661,491,71,337
6842,470,322,192,533,463,329
6843,210,180,124,633,466,320
6844,203,203,203,618,594,321
6845,128,177,730,181,181,386
6846,457,416,138,314,630,269
6847,78,78,78,78,78,78
6848,656,656,540,698,14,793
6849,80,371,754,96,766,385
6850,12,12,809,666,14,140
6851,780,677,688,189,691,104
6852,387,387,387,121,124,808
6853,147,256,379,608,719,171
6854,669,669,295,477,132,737
6855,12,12,615,273,402,605
6856,199,416,416,190,181,630
6857,224,170,170,283,492,22
6858,162,790,317,107,142,339
6859,808,808,98,174,154,26
6860,665,665,120,499,173,338
6861,179,148,50,221,180,357
6862,489,101,508,391,23,219
6863,557,662,268,598,808,558
6864,711,739,625,625,136,159
6865,147,413,284,521,553,139
6866,184,184,290,24,688,212
6867,347,22,285,542,367,643
6868,190,158,389,711,595,467
6869,696,610,155,571,112,138
6870,337,337,425,807,313,309
6871,804,804,702,810,770,770
6872,695,130,221,233,206,345
6873,252,252,538,28,237,74
6874,727,727,727,757,273,15
6875,324,324,332,424,490,539
6876,184,409,411,736,789,212
6877,463,463,463,539,673,660
6878,565,244,549,115,195,86
6879,434,420,319,645,551,255
6880,110,467,270,256,393,802
6881,234,220,268,749,470,71
6882,650,322,721,208,423,633
6883,580,580,688,5,543,143
6884,630,630,175,551,134,605
6885,577,356,356,330,6,757
6886,53,477,477,79,107,34
6887,480,691,280,58,75,157
6888,295,197,545,149,755,498
6889,127,297,156,222,89,321
6890,693,693,789,31,503,22
6891,229,229,229,229,804,290
6892,685,32,32,335,234,659
6893,174,174,105,383,104,213
6894,346,199,416,481,257,162
6895,578,578,578,414,429,683
6896,653,653,766,404,521,2
6897,649,649,649,649,383,171
6898,753,19,83,782,508,502
6899,729,41,41,551,682,293
6900,224,137,216,347,44,229
6901,25,389,389,527,422,718
6902,643,268,648,605,103,364
6903,32,664,95,603,132,169
6904,320,320,298,599,513,749
6905,811,97,620,319,745,800
6906,224,224,328,668,372,179
6907,204,429,429,411,260,140
6908,667,667,665,688,195,806
6909,600,749,553,13,613,169
6910,253,253,253,403,336,157
6911,457,352,237,320,435,11
6912,257,488,257,509,246,137
6913,206,206,206,586,109,206
6914,384,384,401,55,448,650
6915,287,287,120,322,322,600
6916,720,720,720,391,326,555
6917,223,223,389,392,12,487
6918,7,7,657,318,751,321
6919,5,138,138,297,231,244
6920,350,195,336,336,620,50
6921,458,427,413,346,764,28
6922,166,662,662,360,432,654
6923,87,87,264,691,87,773
6924,757,757,399,270,573,345
6925,104,185,56,185,56,394
6926,95,95,95,798,677,480
6927,333,293,698,448,145,59
6928,578,746,746,619,93,34
6929,409,409,409,110,673,138
6930,797,353,797,273,24,259
6931,324,324,352,693,274,155
6932,411,290,150,245,181,521
6933,398,629,276,583,682,183
6934,596,596,395,280,168,35
6935,202,202,202,164,65,65
6936,618,618,789,230,313,421
6937,613,448,698,401,787,22
6938,302,302,28,115,272,596
6939,364,139,139,778,804,218
6940,553,553,287,225,250,239
6941,439,557,656,628,674,24
6942,5,407,407,709,333,399
6943,219,703,375,787,160,376
6944,794,643,507,515,427,499
6945,435,542,542,243,297,88
6946,364,364,364,106,196,701
6947,599,372,65,599,65,397
6948,677,4,481,329,321,420
6949,609,550,671,671,806,654
6950,137,137,137,311,348,28
6951,387,1,287,397,783,545
6952,517,517,517,693,202,471
6953,667,809,170,145,414,380
6954,396,65,98,127,720,449
6955,339,185,652,650,467,9
6956,485,392,79,137,803,632
6957,125,769,448,155,669,132
6958,642,642,190,190,345,510
6959,735,525,467,677,38,688
6960,19,600,87,385,462,334
6961,250,409,409,3,427,427
6962,463,160,794,757,277,174
6963,630,391,299,645,522,667
6964,253,253,729,115,373,136
6965,31,108,108,71,204,7
6966,600,557,268,385,215,369
6967,388,305,481,305,250,459
6968,371,371,519,154,502,340
6969,106,632,636,647,806,702
6970,58,58,89,89,182,729
6971,790,790,489,259,259,795
6972,52,52,727,701,701,790
6973,208,742,84,560,179,587
6974,481,623,623,636,682,776
6975,34,143,259,16,115,674
6976,527,527,537,55,498,155
6977,67,67,155,450,126,568
6978,783,783,668,581,132,10
6979,109,745,757,382,765,719
6980,101,422,754,802,604,440
6981,59,805,59,773,23,334
6982,600,125,72,252,114,634
6983,654,360,360,249,374,569
6984,387,387,387,437,693,507
6985,439,439,439,280,584,634
6986,86,346,307,66,303,225
6987,695,695,810,231,165,158
6988,121,121,109,574,110,654
6989,776,776,385,766,210,380
6990,556,499,499,79,547,763
6991,610,223,223,572,661,661
6992,111,111,396,106,149,131
6993,610,610,166,293,544,77
6994,734,356,313,229,356,619
6995,143,143,613,139,652,370
6996,224,621,412,658,216,698
6997,388,610,610,364,366,362
6998,492,484,768,448,44,319
6999,149,149,126,13,182,446
7000,561,561,159,594,179,495
7001,234,234,62,686,83,56
7002,274,718,718,684,55,499
7003,13,84,84,196,115,82
7004,644,656,411,784,496,691
7005,514,514,514,569,480,745
7006,222,222,347,293,687,643
7007,166,0,802,557,761,646
7008,468,121,162,704,610,518
7009,570,424,709,166,276,131
7010,621,621,621,467,121,381
7011,49,49,679,500,568,782
7012,614,705,301,762,661,726
7013,664,664,545,306,550,32
7014,129,129,286,23,440,754
7015,645,645,645,313,142,314
7016,758,40,758,798,431,31
7017,122,256,256,43,220,121
7018,472,207,711,695,521,536
7019,598,598,155,240,311,155
7020,607,607,477,576,474,40
7021,346,346,695,338,721,340
7022,669,669,460,366,347,677
7023,696,696,696,72,74,56
7024,77,77,262,732,482,789
7025,636,636,636,660,410,766
7026,636,636,292,86,36,156
7027,650,650,650,650,454,439
7028,776,776,776,625,106,766
7029,773,773,773,737,79,385
7030,36,36,708,339,377,342
7031,562,562,215,586,627,659
7032,590,590,262,174,28,26
7033,419,419,419,85,206,432
7034,519,519,343,419,69,145
7035,438,438,222,629,629,230
7036,174,269,174,688,239,384
7037,501,358,358,386,193,286
7038,748,481,748,780,634,659
7039,339,339,340,318,318,327
7040,518,427,630,108,277,654
7041,275,275,202,39,72,181
7042,526,526,519,101,149,179
7043,783,545,491,64,229,465
7044,708,683,708,725,410,385
7045,49,348,106,65,26,216
7046,627,551,578,792,501,575
7047,487,306,256,372,784,693
7048,484,630,630,39,12,129
7049,407,407,83,116,660,735
7050,473,153,473,527,419,431
7051,255,255,473,454,275,33
7052,309,210,686,639,666,810
7053,318,259,259,429,82,211
7054,35,35,35,225,140,306
7055,92,92,332,220,55,433
7056,662,303,303,360,432,719
7057,449,449,449,233,131,192
7058,220,173,287,507,425,723
7059,540,725,725,109,725,366
7060,29,29,156,29,23,280
7061,413,698,169,377,339,505
7062,63,504,663,22,798,787
7063,6,668,634,220,105,184
7064,359,511,807,354,802,525
7065,682,682,382,382,663,192
7066,54,692,549,739,10,215
7067,631,631,631,662,427,348
7068,109,109,517,97,351,14
7069,343,31,171,145,759,521
7070,54,54,387,0,65,791
7071,798,698,698,716,107,572
7072,446,98,358,120,210,26
7073,559,303,345,167,326,736
7074,761,685,685,808,643,544
7075,287,287,287,636,434,219
7076,361,367,367,456,701,189
7077,195,289,289,388,31,693
7078,766,766,766,665,125,540
7079,679,679,789,368,477,179
7080,287,287,529,697,249,387
7081,377,474,237,38,739,444
7082,699,699,330,115,788,19
7083,336,294,296,345,190,161
7084,595,595,683,595,319,376
7085,34,119,747,260,147,800
7086,206,458,598,598,215,215
7087,195,195,273,379,631,673
7088,86,468,468,661,0,777
7089,98,303,303,77,98,309
7090,523,523,523,532,480,713
7091,631,14,195,145,143,499
7092,568,506,33,491,389,389
7093,79,724,303,360,224,224
7094,19,11,674,478,308,42
7095,377,634,409,751,363,85
7096,661,334,412,643,28,332
7097,157,560,179,126,508,196
7098,34,414,149,88,20,347
7099,613,613,654,680,539,213
7100,36,724,345,143,321,572
7101,22,490,490,53,648,691
7102,696,696,696,495,681,305
7103,215,215,215,521,432,240
7104,195,195,195,403,708,786
7105,314,308,314,36,595,87
7106,445,445,68,565,741,789
7107,368,424,424,222,109,511
7108,778,778,778,271,598,250
7109,525,480,390,19,709,800
7110,490,548,761,783,640,9
7111,320,320,156,641,374,335
7112,506,114,516,197,594,665
7113,93,64,229,240,417,149
7114,730,192,195,637,52,91
7115,123,123,123,96,148,476
7116,75,75,75,514,225,273
7117,186,186,106,136,443,246
7118,206,206,195,317,673,805
7119,339,339,339,553,78,693
7120,135,93,248,225,166,171
7121,507,225,135,25,586,366
7122,407,790,106,786,594,629
7123,187,187,506,21,352,245
7124,143,143,143,143,751,764
7125,372,87,65,165,706,363
7126,273,273,273,539,203,509
7127,367,367,367,181,667,361
7128,25,25,25,663,673,680
7129,310,206,84,632,217,331
7130,793,334,93,793,553,600
7131,0,775,0,485,484,36
7132,665,665,800,157,501,334
7133,170,170,65,689,340,206
7134,369,66,118,581,182,53
7135,82,82,269,789,466,3
7136,353,537,40,58,103,499
7137,361,361,361,125,511,576
7138,138,138,783,159,185,292
7139,785,86,741,792,132,292
7140,140,89,591,200,303,378
7141,602,602,398,668,354,520
7142,102,102,120,3,253,253
7143,170,170,170,136,255,479
7144,174,174,174,287,458,209
7145,131,104,263,26,416,186
7146,366,366,573,243,346,81
7147,32,32,345,32,651,414
7148,276,752,757,139,241,159
7149,769,769,769,477,274,548
7150,44,630,775,601,578,366
7151,505,699,505,723,693,11
7152,561,693,703,407,380,667
7153,321,629,272,400,500,434
7154,251,181,549,114,123,142
7155,368,370,802,354,479,215
7156,394,211,577,10,748,664
7157,87,264,292,15,773,24
7158,29,603,603,442,737,454
7159,569,571,569,379,370,514
7160,768,768,768,806,572,321
7161,386,751,321,463,657,584
7162,696,454,614,206,159,262
7163,719,748,343,77,549,526
7164,219,317,471,57,504,504
7165,467,221,221,123,209,469
7166,578,578,623,433,262,380
7167,38,38,72,146,146,231
7168,781,432,432,662,61,105
7169,35,35,371,205,358,165
7170,356,356,356,231,342,758
7171,37,37,622,68,325,31
7172,108,108,108,271,711,498
7173,483,440,440,213,255,717
7174,703,703,11,277,253,620
7175,89,190,299,89,309,32
7176,372,505,505,256,416,786
7177,500,583,645,478,79,313
7178,680,802,463,477,760,760
7179,507,22,64,485,513,233
7180,800,221,221,789,363,583
7181,412,388,693,30,367,256
7182,507,525,525,766,651,166
7183,250,289,291,153,153,153
7184,31,65,69,245,377,255
7185,174,174,551,356,230,377
7186,109,636,195,22,421,714
7187,364,349,576,495,372,330
7188,243,243,256,256,523,675
7189,684,469,799,651,761,418
7190,70,70,596,687,211,145
7191,734,734,377,444,5,541
7192,84,84,84,794,477,222
7193,361,449,656,211,757,448
7194,358,285,776,36,667,177
7195,54,778,778,435,111,221
7196,185,550,152,413,797,580
7197,683,683,683,363,736,596
7198,169,169,429,509,499,312
7199,359,385,379,326,614,221
7200,508,652,809,392,91,674
7201,503,363,656,221,543,81
7202,103,548,3,399,79,375
7203,352,485,179,352,506,558
7204,115,487,339,487,239,713
7205,576,576,680,241,40,517
7206,703,692,272,777,698,288
7207,234,234,234,234,506,234
7208,322,504,726,514,774,550
7209,380,380,402,168,380,380
7210,506,499,244,499,30,328
7211,240,240,240,219,450,733
7212,88,737,526,753,185,514
7213,792,458,458,187,512,252
7214,662,55,750,557,452,154
7215,437,456,358,691,575,348
7216,529,529,498,199,650,755
7217,4,434,19,434,333,115
7218,782,782,487,760,480,30
7219,648,450,672,469,292,405
7220,236,236,240,797,709,40
7221,790,183,709,636,115,390
7222,197,424,197,338,491,768
7223,772,413,342,56,134,55
7224,274,274,520,30,221,536
7225,209,154,154,303,171,401
7226,121,806,121,245,309,206
7227,370,370,253,610,272,658
7228,496,615,496,248,807,399
7229,203,753,659,28,417,722
7230,31,552,552,216,611,178
7231,492,492,629,763,595,492
7232,493,493,493,496,685,572
7233,102,102,102,147,34,254
7234,779,53,702,455,342,699
7235,452,452,439,229,549,313
7236,365,89,89,768,691,191
7237,257,257,691,45,110,252
7238,221,259,259,126,763,317
7239,668,668,668,668,406,154
7240,666,666,666,14,96,206
7241,356,145,145,381,682,248
7242,154,387,388,269,434,366
7243,502,518,255,68,325,306
7244,319,664,806,78,257,178
7245,602,602,504,624,321,240
7246,775,775,54,619,98,388
7247,31,31,508,467,379,693
7248,668,668,447,674,522,377
7249,225,65,726,210,740,665
7250,282,282,373,777,155,282
7251,425,425,479,693,437,93
7252,340,724,724,339,480,477
7253,135,240,348,348,506,732
7254,374,374,374,465,374,440
7255,480,395,395,708,583,473
7256,356,356,385,496,248,629
7257,355,671,377,66,81,297
7258,711,711,469,72,343,311
7259,131,131,371,612,416,23
7260,320,325,374,64,508,397
7261,9,498,233,494,74,572
7262,64,807,807,132,633,326
7263,552,41,41,674,165,454
7264,0,333,95,727,486,414
7265,22,762,263,763,200,231
7266,387,387,186,496,381,561
7267,806,780,269,389,180,96
7268,652,652,652,297,207,191
7269,35,609,78,87,197,274
7270,318,485,675,691,461,776
7271,387,387,383,807,684,533
7272,481,771,267,237,781,705
7273,737,737,213,170,162,120
7274,145,145,794,106,584,794
7275,464,340,619,464,54,464
7276,805,805,805,595,218,363
7277,653,653,653,749,382,515
7278,506,506,187,810,768,321
7279,730,730,400,49,705,293
7280,659,659,79,208,149,175
7281,725,718,808,389,504,379
7282,459,248,380,548,555,525
7283,353,140,457,306,147,429
7284,21,714,714,806,130,797
7285,181,317,317,317,259,168
7286,697,697,697,338,648,667
7287,639,639,55,368,7,234
7288,657,657,747,800,119,335
7289,240,414,186,679,67,211
7290,352,352,187,651,726,310
7291,314,114,114,321,159,339
7292,388,388,338,342,241,145
7293,249,301,301,211,211,623
7294,394,76,762,158,622,335
7295,31,78,602,507,513,397
7296,430,430,430,788,579,409
7297,749,118,787,264,155,722
7298,291,291,693,768,22,407
7299,184,570,533,442,25,746
7300,75,75,75,382,400,149
7301,252,596,462,764,11,655
7302,586,586,467,252,654,98
7303,246,115,766,695,631,473
7304,126,126,126,21,379,506
7305,142,83,80,229,26,224
7306,375,222,222,127,420,4
7307,434,434,434,323,520,428
7308,342,342,342,346,342,385
7309,348,506,493,348,0,190
7310,808,808,453,723,43,780
7311,688,688,756,62,633,512
7312,427,568,568,504,33,371
7313,586,311,20,387,245,496
7314,674,501,273,607,177,693
7315,686,217,11,439,25,299
7316,182,182,105,130,339,30
7317,468,133,133,133,632,156
7318,800,347,347,625,171,208
7319,600,468,468,590,590,564
7320,319,681,630,145,310,517
7321,688,688,334,619,391,49
7322,466,401,371,9,287,320
7323,630,193,244,631,14,401
7324,777,170,549,759,123,266
7325,620,692,692,166,518,192
7326,241,289,289,374,89,1
7327,54,509,509,619,802,165
7328,118,118,407,177,141,558
7329,632,632,130,189,241,189
7330,79,515,794,573,727,538
7331,221,221,221,221,406,31
7332,71,71,115,698,556,700
7333,340,142,142,632,32,45
7334,347,638,499,375,804,437
7335,805,54,537,250,359,337
7336,387,387,11,619,237,520
7337,36,36,304,304,400,525
7338,356,393,51,421,44,133
7339,550,688,119,71,186,204
7340,810,810,261,677,707,519
7341,213,507,179,276,349,759
7342,624,210,602,541,136,275
7343,119,600,696,140,119,758
7344,281,303,303,78,439,574
7345,36,36,36,585,179,182
7346,104,493,700,747,264,400
7347,379,494,466,773,60,3
7348,459,444,70,620,181,385
7349,355,355,183,355,548,709
7350,674,316,784,328,492,730
7351,249,619,694,189,786,682
7352,206,190,578,581,190,5
7353,650,413,717,198,22,455
7354,32,806,79,321,293,321
7355,275,275,84,393,481,624
7356,610,610,625,754,87,108
7357,104,805,391,50,306,370
7358,446,446,360,171,167,215
7359,757,757,109,720,399,543
7360,500,258,651,634,505,218
7361,348,244,348,491,437,686
7362,494,721,526,221,92,441
7363,722,722,161,763,500,45
7364,187,379,506,55,610,237
7365,68,262,210,389,337,716
7366,41,491,41,506,697,311
7367,24,77,610,354,211,685
7368,694,694,632,734,15,140
7369,789,631,631,293,570,500
7370,89,581,366,108,679,134
7371,691,691,691,691,797,525
7372,558,558,325,570,619,259
7373,495,190,171,365,738,725
7374,485,485,485,189,225,295
7375,179,458,753,809,251,400
7376,183,183,183,183,326,304
7377,499,499,758,716,100,619
7378,54,54,666,162,406,309
7379,424,424,80,561,132,688
7380,105,454,243,47,295,633
7381,770,614,671,493,207,420
7382,111,111,429,237,19,292
7383,325,325,723,413,320,249
7384,726,137,137,75,416,601
7385,691,691,572,327,182,139
7386,312,312,312,237,165,714
7387,32,446,204,349,135,383
7388,183,620,805,285,730,114
7389,523,523,643,464,30,347
7390,281,523,512,19,131,326
7391,577,573,573,550,615,769
7392,254,254,35,23,286,6
7393,686,686,264,741,485,722
7394,366,366,611,517,106,171
7395,748,40,448,353,381,62
7396,620,289,289,564,96,317
7397,217,143,774,1,770,632
7398,499,58,58,306,472,717
7399,492,492,381,403,790,361
7400,255,255,629,188,496,335
7401,518,105,105,86,161,349
7402,4,89,89,114,51,676
7403,740,593,309,110,279,279
7404,454,193,533,254,475,6
7405,481,575,30,737,366,715
7406,60,271,175,129,284,734
7407,143,143,280,630,248,95
7408,142,719,348,633,662,422
7409,601,601,423,810,601,71
7410,690,690,284,625,183,115
7411,657,62,111,457,28,28
7412,671,671,708,540,702,615
7413,183,183,183,183,590,394
7414,401,406,191,197,2,494
7415,770,770,708,420,121,656
7416,108,276,771,343,343,240
7417,578,578,273,671,139,505
7418,669,669,137,34,233,465
7419,350,350,198,665,770,139
7420,66,347,16,403,168,531
7421,792,514,789,486,445,784
7422,356,356,708,676,496,420
7423,229,229,229,761,325,602
7424,667,778,31,725,412,523
7425,399,399,399,781,40,4
7426,811,776,420,685,185,506
7427,418,718,718,432,289,408
7428,676,248,356,629,264,181
7429,777,628,360,340,755,269
7430,213,509,111,193,204,367
7431,465,257,398,115,188,185
7432,167,167,448,325,345,467
7433,696,696,696,737,245,477
7434,510,510,787,474,91,6
7435,102,253,748,718,20,10
7436,551,551,133,468,517,468
7437,577,577,65,204,352,610
7438,102,102,776,706,42,634
7439,5,589,339,86,109,623
7440,500,500,661,115,346,86
7441,682,682,699,195,689,523
7442,783,783,28,363,111,251
7443,150,150,798,372,75,462
7444,340,340,155,334,186,156
7445,195,195,189,195,110,110
7446,55,499,643,455,578,440
7447,310,545,630,130,54,6
7448,4,500,241,775,682,638
7449,35,35,508,371,328,170
7450,778,191,424,666,494,70
7451,219,377,203,709,241,47
7452,289,781,187,363,706,279
7453,357,748,748,274,243,289
7454,43,3,634,458,249,571
7455,749,749,801,439,166,325
7456,395,395,545,181,600,166
7457,738,161,89,493,406,484
7458,662,549,527,549,85,268
7459,516,516,610,110,499,423
7460,288,284,573,626,234,411
7461,788,788,580,385,725,409
7462,203,569,674,631,583,248
7463,150,269,269,734,107,632
7464,401,401,276,249,732,175
7465,376,376,183,376,259,211
7466,787,137,570,570,354,468
7467,273,273,115,346,78,571
7468,204,370,204,491,64,633
7469,184,158,745,115,40,281
7470,374,111,111,311,367,68
7471,243,77,171,491,175,385
7472,143,143,143,280,32,805
7473,790,790,515,608,402,248
7474,170,170,170,111,155,445
7475,481,481,134,775,478,698
7476,750,750,777,433,309,83
7477,332,578,332,371,550,237
7478,476,476,107,376,476,181
7479,348,68,68,603,666,435
7480,521,521,521,340,31,383
7481,791,386,386,342,746,633
7482,722,730,720,720,449,801
7483,247,247,247,630,338,234
7484,679,679,679,537,223,328
7485,200,200,200,481,585,108
7486,187,187,387,653,756,192
7487,64,662,363,370,771,154
7488,33,33,662,166,221,221
7489,762,533,321,26,43,11
7490,658,672,658,658,323,800
7491,391,701,437,391,207,585
7492,698,698,667,321,390,650
7493,84,77,77,132,623,432
7494,181,181,181,301,51,181
7495,272,294,724,264,237,158
7496,196,196,196,175,32,353
7497,697,112,697,491,135,637
7498,272,272,272,121,171,454
7499,251,313,118,708,194,760
7500,179,480,480,364,162,303
7501,468,96,278,149,403,89
7502,196,345,594,625,724,607
7503,569,569,594,674,335,355
7504,207,207,207,207,459,597
7505,422,422,557,594,229,759
7506,628,736,309,505,330,30
7507,168,72,72,794,321,258
7508,591,586,769,504,323,252
7509,98,98,156,367,739,761
7510,22,358,589,64,284,531
7511,282,57,652,697,482,326
7512,379,379,514,581,771,37
7513,23,455,679,648,213,364
7514,0,275,275,501,625,714
7515,583,721,721,265,231,34
7516,347,527,659,170,404,110
7517,366,494,215,711,84,245
7518,156,513,495,549,158,249
7519,801,302,74,566,204,566
7520,755,329,774,10,28,28
7521,206,447,730,648,708,752
7522,35,35,62,253,599,673
7523,255,4,361,319,139,600
7524,111,234,234,9,6,92
7525,536,30,30,256,458,414
7526,215,234,234,108,639,311
7527,25,360,269,374,129,247
7528,744,420,281,213,213,103
7529,653,287,284,389,343,210
7530,359,511,668,590,121,17
7531,133,133,37,376,376,230
7532,683,504,200,456,377,333
7533,86,86,698,660,803,358
7534,334,334,334,334,334,446
7535,512,512,386,479,0,155
7536,135,135,79,135,221,388
7537,433,433,364,162,170,40
7538,389,389,374,389,559,555
7539,211,211,211,678,297,676
7540,6,319,387,267,340,749
7541,563,523,563,79,545,112
7542,403,259,317,678,259,674
7543,674,674,674,229,5,86
7544,428,420,581,539,714,571
7545,289,289,155,293,421,202
7546,563,563,549,778,435,490
7547,755,732,732,448,549,531
7548,202,126,376,283,632,196
7549,168,168,274,137,107,394
7550,205,205,205,545,273,52
7551,422,551,432,108,401,320
7552,680,680,40,130,106,447
7553,779,173,14,118,638,367
7554,54,54,54,533,758,713
7555,399,399,70,5,708,100
7556,21,26,627,197,581,101
7557,379,258,665,156,322,651
7558,573,705,776,653,626,766
7559,132,714,714,608,9,92
7560,645,645,645,645,229,468
7561,723,583,479,308,283,6
7562,759,750,1,210,777,422
7563,183,249,687,5,434,386
7564,576,702,391,446,23,327
7565,810,485,187,275,677,810
7566,433,210,210,389,210,433
7567,245,245,245,440,237,206
7568,196,345,345,345,37,709
7569,224,224,7,121,397,17
7570,303,280,328,441,589,255
7571,374,666,732,608,394,394
7572,256,608,608,758,170,310
7573,390,390,390,390,390,671
7574,41,41,12,68,263,582
7575,256,256,256,256,372,607
7576,699,568,274,809,301,645
7577,422,422,521,519,64,193
7578,62,62,89,752,593,186
7579,691,19,409,287,804,800
7580,214,14,803,590,43,175
7581,477,501,501,492,500,773
7582,249,249,183,245,132,87
7583,249,249,20,20,368,72
7584,396,396,208,423,728,634
7585,504,504,11,491,795,121
7586,674,479,568,102,625,787
7587,559,653,171,7,26,326
7588,284,422,666,599,711,666
7589,88,88,88,314,597,476
7590,508,508,600,499,447,773
7591,88,437,675,150,285,137
7592,257,257,348,37,463,80
7593,99,760,760,96,100,434
7594,88,88,688,185,414,224
7595,725,725,427,674,274,602
7596,292,762,355,762,389,384
7597,741,741,741,741,126,99
7598,96,24,332,24,659,174
7599,788,689,179,705,473,584
7600,123,123,259,403,704,698
7601,213,109,87,597,541,784
7602,7,275,395,434,393,363
7603,186,43,559,415,10,237
7604,772,180,252,802,25,215
7605,693,306,346,540,346,647
7606,260,260,214,98,147,621
7607,451,451,264,161,103,367
7608,411,411,792,247,736,595
7609,719,348,295,295,174,186
7610,294,712,223,705,32,746
7611,171,171,603,622,603,174
7612,169,11,220,285,26,142
7613,97,97,97,97,97,97
7614,730,730,570,627,504,647
7615,661,661,661,174,239,631
7616,489,489,489,156,132,688
