ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6
6952,1849,3288,23,1529,1400,1330,1987
6953,1849,1970,5121,2478,5563,1415,1579
6954,4199,4512,3759,1011,2402,2818,3251
6955,1849,6548,567,172,480,3166,777
6956,1849,2848,3233,3330,2234,1595,1238
6957,1849,6408,597,3300,2733,424,123
6958,6602,5214,597,3372,198,690,594
6959,1849,1438,567,145,3480,1910,1422
6960,4758,2096,2976,2798,222,678,2337
6961,3556,4931,2646,2362,3216,2671,2572
6962,1849,609,3303,3272,937,1789,1819
6963,3556,4512,597,2895,1626,6757,3852
6964,1849,1882,1528,1058,2092,1918,875
6965,1849,1529,645,1529,355,5818,3013
6966,1849,6186,23,2675,1147,238,3493
6967,1849,2468,23,642,965,2390,3122
6968,6602,4931,576,355,355,2845,2964
6969,1771,609,3511,2682,289,1368,3013
6970,1849,4931,1399,227,312,2134,2134
6971,3073,6548,2450,22,3489,1439,2397
6972,1849,4931,2646,1011,2234,1715,3216
6973,3073,2742,2831,2747,7019,1439,973
6974,6172,6937,1734,2344,2859,2196,2186
6975,1849,1438,23,2675,965,2208,2736
6976,1849,1645,567,5220,480,3331,2373
6977,3971,2894,2865,1966,2836,2843,1616
6978,1849,6186,23,1605,2514,1809,996
6979,1849,4931,1236,1791,2928,692,737
6980,3556,2981,3131,148,3418,681,1859
6981,6172,2468,6430,103,2175,238,372
6982,1849,4778,2106,135,480,2377,2954
6983,3556,5695,3759,148,2134,2134,2441
6984,3556,4931,3967,718,2737,894,1820
6985,6602,4722,597,148,1754,1805,3089
6986,1849,1529,1814,1814,178,714,592
6987,1849,4118,2831,1011,547,238,3318
6988,6602,1882,3545,3259,1220,2812,3963
6989,1849,2468,4687,172,155,2960,2705
6990,1849,1882,703,2944,2338,1006,2452
6991,1849,2468,23,1529,750,2675,2263
6992,1849,782,597,5768,1728,510,3182
6993,1849,4272,1351,4150,1067,3004,761
6994,6172,2468,1201,1676,852,3353,1999
6995,6602,1882,1564,3272,99,1185,1815
6996,3971,4343,5290,5220,5507,4966,6039
6997,6172,6186,5539,2709,1955,1610,1999
6998,1849,2468,23,3300,2735,208,1977
6999,1771,782,2129,415,2740,1142,767
7000,3073,2742,4687,4150,7019,2656,2656
7001,1849,1438,597,1011,822,2856,1139
7002,4758,4681,3093,457,1598,3368,4846
7003,3556,4931,1245,3402,2033,1571,40
7004,1849,2468,324,2318,355,4217,2388
7005,5391,1455,5862,148,2747,2952,2784
7006,4758,2742,2831,301,2747,2322,6661
7007,6172,2468,1236,2944,2859,238,2431
7008,6602,4722,597,355,1139,295,3390
7009,1849,1455,2050,148,480,5423,362
7010,6905,4118,2852,148,437,2603,1247
7011,6905,4118,3791,3832,835,628,2388
7012,6602,1438,597,1791,1354,678,1286
7013,1849,782,1350,172,480,543,3111
7014,3971,4118,5071,337,540,374,2106
7015,1849,1438,1734,2560,310,424,424
7016,3556,4760,3511,2682,2033,1912,1624
7017,1849,6548,23,698,3465,754,59
7018,5391,2981,234,1821,1626,1821,3274
7019,4866,6548,2852,256,3280,7019,7019
7020,1173,2848,3233,950,2534,1908,11
7021,1849,1882,1410,3372,355,2551,1489
7022,1849,5214,4687,2560,3007,4767,287
7023,5391,4931,3488,698,1816,996,996
7024,5391,2708,1629,1011,2402,2402,1090
7025,6172,6951,2865,172,2234,1554,2234
7026,3556,2468,703,48,389,1919,3451
7027,6172,6186,3484,148,2534,1265,1146
7028,1849,6548,486,1809,79,79,2275
7029,1849,5214,1586,5310,3025,5423,3089
7030,170,782,4063,698,2928,686,1725
7031,6602,1455,3476,2131,2733,1786,3496
7032,1849,2468,23,2180,833,2065,2355
7033,3556,4931,2646,718,2234,1595,336
7034,1849,2430,4046,148,1400,1146,62
7035,6852,6937,2730,2560,1231,1460,1239
7036,6602,1882,891,355,315,1910,266
7037,1849,1438,6236,1942,750,2341,1489
7038,6852,5214,1586,634,901,5423,592
7039,1173,4229,2844,1984,289,2675,41
7040,6602,1882,597,91,1010,1595,1010
7041,5391,2468,94,2944,4288,1458,1875
7042,1849,6186,23,2560,2928,455,455
7043,5391,4118,2852,1605,965,2140,1699
7044,1849,2031,3546,2098,1728,1595,2405
7045,1849,4931,94,601,835,2944,345
7046,1849,1882,2362,2362,444,2544,2626
7047,1849,1882,3484,227,2618,2414,1752
7048,6602,4931,2362,2362,675,2163,520
7049,3073,2742,2831,1034,2836,2924,2924
7050,1849,4403,3516,718,3465,3044,2963
7051,1849,1882,1399,227,420,1833,25
7052,5665,3354,2730,2560,1585,2000,1239
7053,1849,6186,3484,2372,2928,1557,1233
7054,6172,6548,3131,172,151,1198,151
7055,1849,1882,597,355,2391,1948,716
7056,1849,6548,3516,3330,20,153,4846
7057,6602,5214,1586,148,300,3368,393
7058,1849,2848,567,3300,3007,1910,1422
7059,1849,1970,2852,1942,2270,1012,25
7060,5391,6548,94,2944,2893,1439,1212
7061,1849,6186,3484,2560,1400,932,1400
7062,6602,4760,2118,3484,1382,1610,2441
7063,6172,6548,4313,2875,3291,3077,2636
7064,6172,4118,23,1605,1364,3156,1987
7065,6602,2848,615,5333,556,1444,1400
7066,6602,5758,597,2723,1881,2521,2927
7067,1849,2468,2237,2675,3055,3520,1146
7068,1849,1882,2660,314,474,1863,520
7069,1849,782,2186,1529,132,2208,2373
7070,5391,4118,23,698,2618,1419,2412
7071,6602,6275,533,170,2374,2043,2412
7072,1849,6186,23,48,3518,1146,1239
7073,3556,4760,5451,2709,1449,2101,2307
7074,1849,740,1296,3186,3262,3262,2400
7075,1849,1882,715,2098,1728,2302,2405
7076,3971,6548,5269,1732,2189,2065,367
7077,1315,1438,3741,698,139,2402,1879
7078,1849,1455,3131,1009,1574,1368,777
7079,6172,2468,6830,601,835,3373,3201
7080,6172,6186,576,2804,3518,424,123
7081,6602,740,1422,1529,575,894,1489
7082,3556,1882,5434,3255,1234,1832,2359
7083,1849,2848,3233,2709,1139,1079,982
7084,6602,4864,1296,227,1820,1969,1338
7085,1849,6186,1350,172,1364,2536,1838
7086,6602,1882,3775,1381,289,5774,2779
7087,3556,4931,377,1147,1354,2615,1090
7088,1849,5758,5659,1529,1896,2134,1750
7089,1849,4931,2852,1541,3280,2615,214
7090,1849,2468,23,718,2740,894,3038
7091,5391,2468,1236,437,2338,2843,437
7092,3556,2708,7030,1541,798,2188,25
7093,6602,740,3483,1174,289,950,1381
7094,1849,1882,3545,227,2578,1264,2077
7095,1849,1882,518,1011,2671,678,593
7096,6172,2468,5659,1529,3426,1849,777
7097,6172,6951,23,698,1816,754,3463
7098,1849,6548,379,2944,2525,1267,2412
7099,1849,4272,4687,6309,2747,5423,362
7100,1629,2468,6830,5546,2530,1263,1381
7101,3556,6288,2106,1174,6757,142,3358
7102,1849,782,7035,1381,4427,2390,6841
7103,6172,6937,23,2675,1762,543,2263
7104,6852,5951,2730,2804,3518,6463,1272
7105,170,609,2646,2682,540,2544,1479
7106,6602,6681,597,1011,1594,3438,1568
7107,1849,2468,626,6611,3231,1386,1532
7108,1849,6186,3297,227,1782,74,769
7109,1173,1882,3112,2709,2596,360,1115
7110,6172,6186,3004,3272,437,1054,437
7111,6602,740,5434,1337,355,4966,355
7112,6172,6186,2186,1732,2893,2893,459
7113,3556,609,4063,3255,1816,1564,415
7114,1849,2468,1236,2709,2307,1267,910
7115,1849,6951,2450,1529,2733,2943,420
7116,1849,4931,3112,2126,1758,2093,1489
7117,6602,3288,597,170,2737,3472,1416
7118,3073,4272,4687,642,2734,1386,2687
7119,3971,782,2129,3259,2175,1528,2571
7120,1849,2468,1031,2114,2427,2114,2388
7121,6172,2468,5953,2341,1309,1309,2377
7122,1849,4931,1236,48,99,119,759
7123,6796,1438,576,148,3017,6775,3468
7124,5391,4931,2118,631,1270,238,1730
7125,3556,1882,5434,5460,451,208,84
7126,5391,1455,23,48,2836,2849,478
7127,1849,2468,2641,718,99,1715,2132
7128,1849,267,2660,1006,2270,295,3390
7129,1849,1438,23,1317,1309,686,1416
7130,1849,1438,23,457,2900,1554,3417
7131,6602,1455,645,6730,2649,360,606
7132,3971,782,2865,2372,2618,1833,377
7133,1849,2468,904,5992,542,5826,3619
7134,1849,1438,6236,2804,7,6159,2212
7135,6172,6186,723,2479,2734,753,3356
7136,6373,4118,2831,1009,300,3807,82
7137,1849,1438,597,3300,3025,604,2964
7138,1849,2468,324,148,1968,4723,362
7139,1849,1296,1586,5220,20,1989,2863
7140,3556,1438,1586,148,3007,926,1411
7141,1849,3809,23,698,2514,3368,2060
7142,1173,311,23,1529,2733,2584,982
7143,1849,1438,1734,2804,2734,1077,1239
7144,6602,6408,597,5333,2733,92,3089
7145,1849,1438,4687,2804,1525,3520,1239
7146,6172,6186,23,718,312,2843,759
7147,1849,2468,518,2899,225,2843,2456
7148,1849,1882,2237,1791,2433,1006,2633
7149,3971,6548,3545,1387,2189,1595,2229
7150,1849,1882,597,1011,1728,3379,1286
7151,1849,1882,891,1529,3426,1478,2201
7152,6172,6186,6430,227,2114,3184,1016
7153,1849,2468,23,1529,1071,3166,2981
7154,5391,6548,2237,98,5963,399,2897
7155,6602,1882,1399,2356,1357,686,66
7156,568,782,1296,1498,2928,1405,377
7157,1771,782,1399,227,1925,1571,3407
7158,3556,1882,1202,227,1354,2856,3398
7159,3556,782,7030,1541,1198,1198,855
7160,1849,1438,23,1445,1762,6611,1752
7161,1849,4272,904,1529,223,1330,1798
7162,1849,4931,3545,2655,2092,1160,996
7163,5391,4931,838,2603,1480,3098,2725
7164,3556,782,1528,2682,1172,2818,2059
7165,3073,4272,2831,172,2385,2385,2385
7166,1849,1882,2109,698,698,932,2441
7167,337,4512,597,698,1645,2291,418
7168,6172,2468,645,1529,1529,904,931
7169,337,609,6478,1174,289,1805,1988
7170,1849,4272,1350,1641,1067,2054,1644
7171,337,2182,2852,2131,223,2050,3226
7172,3556,6548,4313,3077,4286,5559,3201
7173,6602,1882,879,91,540,2464,540
7174,1849,1882,23,2377,1147,894,1829
7175,6172,2182,4687,172,1968,2054,2522
7176,1849,1645,5434,3300,2735,3438,3410
7177,6602,4864,7030,3372,575,849,25
7178,3971,4343,5290,170,2259,4351,1489
7179,3556,1438,5434,355,2735,3438,3318
7180,3201,1438,2730,2560,2231,2603,1247
7181,3971,418,4146,148,2268,3929,2702
7182,1849,2468,974,937,937,759,759
7183,6172,4931,2118,720,2740,681,612
7184,6172,4272,1586,3372,2747,3372,557
7185,1849,6186,1734,2560,2618,681,3133
7186,1849,609,6579,2622,1012,2873,3024
7187,1849,609,3545,3272,2402,475,1489
7188,1771,782,5434,1498,2649,2341,2060
7189,1849,2848,379,2131,3148,1142,2868
7190,6172,2468,23,698,1350,2890,2511
7191,6905,6548,4971,5220,1403,2065,2779
7192,1849,4272,2844,345,480,315,2949
7193,1849,6548,23,3246,1364,2660,2068
7194,1849,4272,1351,6730,178,2577,1563
7195,1849,6186,4687,6376,1400,4257,4257
7196,6172,4118,23,2675,2857,956,3493
7197,1849,2468,23,48,312,1715,518
7198,1849,1970,6336,2944,3055,2208,3024
7199,1849,422,3131,1948,20,602,1479
7200,3971,4118,5269,48,1521,1507,1883
7201,3556,4931,2646,170,649,692,3036
7202,170,2708,1629,1942,997,2464,1489
7203,1849,4931,3545,1321,2691,3368,322
7204,5391,4931,2118,2804,3233,4494,1495
7205,6172,6186,3484,3484,310,957,769
7206,6172,6186,3004,2281,2189,257,1114
7207,1849,2468,2280,1030,1270,238,2428
7208,1849,6186,1734,2560,2618,138,1752
7209,1849,2848,597,2319,798,820,280
7210,6602,5214,597,2981,2248,3169,2590
7211,6172,6186,3484,2560,2618,3338,2409
7212,3556,609,597,1821,3216,331,3384
7213,1849,1882,576,2560,3007,894,1681
7214,6796,4592,5434,98,3426,2242,1714
7215,6172,2468,5659,557,2747,3077,856
7216,6602,1882,1528,1177,1245,2120,877
7217,1849,6886,576,2377,2578,2163,469
7218,1849,2468,23,2560,2000,1386,1239
7219,1849,1882,873,24,586,1869,1482
7220,1849,6186,3484,518,1909,138,377
7221,1849,7012,2831,1174,413,208,3037
7222,6602,4881,2058,3039,119,1571,2581
7223,3556,4931,703,1011,1270,238,3318
7224,1849,2848,23,3300,122,1989,6691
7225,337,1296,3368,172,543,6784,3300
7226,1849,6186,408,737,2391,257,1146
7227,1849,4778,1008,2176,480,2054,3122
7228,3971,4343,2166,715,540,540,2800
7229,1374,5214,1506,382,1994,1200,2412
7230,1374,1438,1966,148,3480,754,2201
7231,6852,6186,1380,537,2859,2930,3152
7232,1849,745,3374,2944,2433,1755,2592
7233,6172,2468,23,4081,2777,2054,1057
7234,3073,4778,6336,4786,5563,5376,1211
7235,3556,4931,3033,2682,1251,2713,2363
7236,3556,6548,83,1498,2740,2134,2441
7237,6602,4931,94,6196,3462,3462,2944
7238,3556,4931,1219,2798,3632,678,2572
7239,1849,6681,597,3216,474,653,1368
7240,6172,3766,1250,1009,1067,29,311
7241,3073,6186,6103,3573,3924,1267,737
7242,3971,4343,2129,1498,1728,648,751
7243,6602,1438,597,355,355,339,1482
7244,1849,6548,23,5220,355,820,355
7245,3556,6548,3131,2895,20,557,855
7246,6602,267,7030,2131,586,678,212
7247,1849,1882,4069,24,132,360,1681
7248,3556,4931,1487,1177,132,1595,199
7249,6172,6548,23,2944,902,4839,1524
7250,1849,609,3516,500,1574,4228,5628
7251,6172,6186,4687,3053,835,1522,5829
7252,3073,2742,2831,2372,2026,2843,1087
7253,3556,4722,371,2551,798,579,733
7254,1849,1438,518,148,881,1160,1176
7255,1173,6256,1296,3237,20,3399,3399
7256,6172,2468,2577,1190,480,1458,1563
7257,1849,2468,3546,2907,2740,1219,2959
7258,6602,4722,1966,718,1354,2737,1286
7259,1315,4272,2844,172,1420,2054,311
7260,1849,1882,576,2603,2740,1429,1094
7261,1849,1438,3368,172,1364,1792,801
7262,1849,1438,2190,2944,2859,3298,3398
7263,3556,1438,597,2856,2740,2968,1217
7264,734,6049,597,3521,2818,2818,1317
7265,1849,4931,3545,2126,1176,2586,875
7266,6172,6548,5518,5066,2747,1458,1211
7267,6172,6186,3484,2395,2338,238,720
7268,6172,4931,2646,170,1220,1412,1412
7269,6602,1882,3483,1006,1626,2126,1835
7270,6602,3905,220,1321,3426,943,943
7271,1849,2468,86,2709,1626,2126,820
7272,6602,3288,1564,6196,3462,1577,1577
7273,1849,1882,6236,2603,2740,99,1199
7274,3556,782,2865,148,2493,1198,30
7275,1849,1438,23,2372,2618,1833,1752
7276,5391,4343,2237,48,2740,8,459
7277,3556,2848,2450,1033,2937,678,3019
7278,6602,1882,615,1433,371,64,6191
7279,1849,2468,904,1529,355,3068,931
7280,1849,6186,23,1433,2859,2043,3359
7281,6373,4118,2166,175,5073,475,557
7282,1849,1438,1111,3000,3518,1061,159
7283,3971,6548,2831,1732,3706,2065,4846
7284,1849,2468,7035,148,3233,295,982
7285,4758,4272,2844,1529,178,2054,1391
7286,3556,4931,5923,3272,132,3184,722
7287,6172,6186,2641,48,2433,1342,1247
7288,1849,1882,23,2675,359,238,2377
7289,1849,1882,597,355,540,339,355
7290,6172,6186,4687,3073,833,3353,2186
7291,6172,6186,3004,549,2374,1303,158
7292,1849,4931,1236,593,539,2946,673
7293,1849,6186,1054,1658,2114,2423,1211
7294,1849,1882,4687,2603,3518,2603,2217
7295,6602,4931,2807,950,750,950,1239
7296,6172,4403,3516,698,1816,2557,1790
7297,5391,2858,2118,2560,2078,2341,1233
7298,4843,1296,1129,1684,547,238,2068
7299,4843,1882,3526,1011,225,678,212
7300,3556,2981,3131,1174,480,1198,79
7301,6602,4760,3967,4061,2900,2602,996
7302,1849,4931,533,3272,547,238,40
7303,1849,1882,567,24,1953,1482,1482
7304,6602,740,5538,4228,1270,2368,3318
7305,1849,6186,23,172,965,1391,1391
7306,6172,6186,3484,2341,852,3353,1854
7307,3556,1882,1399,148,2180,754,1379
7308,1849,2468,4313,148,835,1918,943
7309,2087,4272,636,1529,178,2119,1489
7310,3556,4760,371,355,779,2134,2331
7311,6172,4272,23,301,2198,2980,1987
7312,1849,6186,23,2341,1382,692,478
7313,6602,4931,4000,2709,1816,3137,316
7314,3556,4931,3545,4742,4096,1579,3151
7315,1771,609,1487,24,1245,3150,184
7316,1771,6548,94,2944,2531,2818,2069
7317,1849,1438,23,2516,3007,376,1090
7318,3556,2708,597,2895,3255,1571,609
7319,4843,6256,1296,172,20,2113,6527
7320,6172,6186,3791,1190,835,1458,817
7321,1849,1438,4687,135,3518,2390,303
7322,6602,4931,3483,2907,2214,1571,704
7323,1849,1438,597,698,2391,692,59
7324,1849,2468,23,2675,2753,1908,2110
7325,1849,1882,2362,355,540,2544,2626
7326,1849,6186,1054,250,2427,1412,2388
7327,1849,525,4687,148,868,2427,529
7328,1849,4931,2641,227,450,2111,3313
7329,5391,3168,6060,1174,3465,2065,3346
7330,6172,4931,2281,1686,2338,238,1815
7331,1849,1882,735,148,1354,2856,16
7332,3556,782,1296,718,1896,360,1286
7333,1849,1438,23,1942,3017,2111,2377
7334,6602,740,3483,1011,1496,3132,3216
7335,1849,1882,3741,227,3199,1914,2933
7336,3274,4760,2118,2798,5581,1926,2467
7337,6172,6186,723,1241,99,887,2935
7338,1849,1800,3131,1850,1067,2500,418
7339,1849,6186,4687,2804,2735,6770,1831
7340,6172,2468,1209,1529,480,5081,777
7341,4331,5214,1586,634,901,5423,2870
7342,1849,1882,873,2362,1357,1998,1998
7343,3971,6548,2118,48,928,681,2790
7344,6172,2468,6830,1809,4720,1248,663
7345,1173,2096,2831,172,1955,723,241
7346,1849,3354,2730,2675,2836,2208,3493
7347,6172,2858,2118,2362,2433,2671,2671
7348,1849,4931,3484,2798,2314,3044,2311
7349,1849,1438,23,148,85,2055,2055
7350,1849,6186,4687,148,955,1507,1710
7351,3971,2894,6103,4081,2752,1198,2356
7352,6602,740,4120,4061,3167,669,69
7353,1849,5758,5561,1174,480,4909,603
7354,5391,2708,2852,3466,2092,2464,2964
7355,5391,4931,533,1892,225,2395,1633
7356,1629,6951,2646,2372,312,894,1681
7357,3971,4343,3723,170,2531,475,367
7358,6602,609,3516,698,2493,1918,1277
7359,6602,4931,4910,1213,355,431,2600
7360,1173,6186,3112,2264,2994,810,367
7361,6602,1882,2237,720,2928,2134,673
7362,4896,1438,2730,2774,1525,1861,266
7363,1849,1438,371,2560,2180,1146,406
7364,6852,5214,1586,634,2735,5423,4126
7365,6172,2468,2577,3272,2427,2930,5408
7366,6602,740,5491,3624,4886,3782,3782
7367,6905,4118,5243,172,1364,4057,2138
7368,6172,4272,2844,1529,178,581,716
7369,1849,4931,23,148,3016,1908,2355
7370,3556,4722,703,2542,1596,2120,2369
7371,1849,2468,23,1529,1420,1753,1681
7372,1849,1330,3516,1011,3122,1160,2058
7373,1849,1882,4330,2318,2737,1000,1987
7374,1849,2742,2831,172,2514,30,202
7375,337,4272,5434,5460,1598,2113,1598
7376,4843,2096,5562,1174,20,3039,2854
7377,5391,2858,2118,2798,2036,2036,1863
7378,1849,1882,597,201,1728,1595,1667
7379,1849,3288,597,3300,355,339,339
7380,1849,2742,2084,1984,437,2777,2388
7381,734,5580,5071,5220,5494,5494,1146
7382,5474,6103,636,301,2747,2322,2705
7383,6172,6548,5659,1529,99,1595,99
7384,5391,4931,94,250,2338,2043,453
7385,3556,2468,2641,3199,310,1146,3313
7386,6172,6186,6830,1978,1693,3867,973
7387,6172,4118,3484,2560,852,1854,1854
7388,1849,4931,2237,170,1434,3299,3299
7389,1849,2231,3741,5569,5494,5494,1592
7390,6172,2468,2577,6986,178,2577,2944
7391,337,4118,2831,1011,661,644,1633
7392,6905,4118,6286,661,1403,1610,1448
7393,1849,3288,5659,1529,178,3868,3300
7394,4046,4272,4687,1011,2018,2643,3021
7395,1771,609,4169,698,1816,1969,1357
7396,1849,6186,4687,3098,1944,2980,2600
7397,1849,1882,2158,355,2026,678,820
7398,6905,6186,851,3143,5362,2462,6783
7399,1849,4778,5434,172,1881,1198,2702
7400,1849,6186,23,457,2900,307,3038
7401,1849,2858,4687,2804,3387,1185,6270
7402,6602,4864,3476,2981,1816,198,931
7403,1849,2468,23,48,359,2783,759
7404,1849,4931,2646,1094,2578,2464,3298
7405,6602,4931,5164,586,132,4909,6191
7406,753,4760,838,1821,413,1464,3029
7407,1849,2468,1399,48,2737,2074,1907
7408,1849,6186,23,148,1521,147,147
7409,5391,4778,2831,1177,1364,919,420
7410,1849,2468,6743,6730,2114,1412,2388
7411,1849,6548,3368,172,1101,2368,3122
7412,1771,2894,1528,172,1615,2113,2702
7413,1849,1882,2362,24,1263,339,1803
7414,3556,609,4169,284,5126,643,1821
7415,1629,4118,2852,1732,3518,1146,1239
7416,1849,6548,3131,3310,1375,2584,393
7417,6172,4931,3545,1791,1615,3442,199
7418,4199,4760,3759,715,540,339,3219
7419,1849,1882,2807,1011,547,2671,3122
7420,170,4931,3511,2699,3216,3132,1835
7421,1849,2742,3791,345,1968,2054,311
7422,6602,727,3476,1337,751,238,2954
7423,6172,2468,23,2319,1800,2732,2732
7424,1849,6842,6103,345,1737,6665,6909
7425,1849,609,6060,1011,1992,2368,3082
7426,1849,1882,2660,1321,289,1303,1489
7427,1849,1882,23,1011,444,2671,3473
7428,6172,6186,4687,3053,835,2828,775
7429,6373,4118,2831,1684,20,1718,2964
7430,1849,1882,3188,316,1816,3385,3286
7431,1849,2848,23,2377,2618,894,1829
7432,1849,1296,3368,172,2086,543,1608
7433,1849,1438,3297,2804,3518,1095,1239
7434,1849,2848,23,1809,99,2358,2935
7435,3556,3783,6757,950,2248,1595,184
7436,6373,4118,2831,1089,20,2747,1489
7437,3073,2742,6103,3832,3441,628,2388
7438,1849,1438,486,2318,3160,1386,1627
7439,4331,5214,1586,5310,3897,5423,69
7440,1849,6886,723,2675,310,1146,478
7441,1849,3288,2237,1433,1433,238,1629
7442,6172,2468,4687,1190,2427,1684,155
7443,1849,4019,3818,6730,1449,360,108
7444,4199,4681,6906,172,1349,431,1128
7445,6602,474,597,4923,2427,4723,1503
7446,6172,4118,2831,172,1364,2586,1489
7447,1849,1438,4570,3372,540,686,3512
7448,3971,2894,2129,3259,2129,608,520
7449,3556,2981,3131,739,178,3262,418
7450,1015,2848,1586,1984,480,3007,3313
7451,3274,4512,3759,891,1992,3807,1510
7452,6172,6186,4687,5066,835,681,776
7453,3556,4760,1833,2560,3199,1077,1788
7454,6905,4118,5269,1966,937,2843,2281
7455,1849,2231,5071,661,1104,2770,704
7456,3556,4931,2237,720,6617,1680,1803
7457,6602,4760,3546,6730,3233,1303,3150
7458,6602,740,2290,3402,1449,1912,2059
7459,6172,3391,2852,1747,2189,1747,1747
7460,1849,1882,2118,2377,1309,894,2431
7461,5391,6548,23,2422,2753,956,3451
7462,1015,740,2290,3330,20,2713,89
7463,1849,2708,23,698,2431,2557,2557
7464,1849,2468,703,3372,2374,2101,663
7465,1315,609,2852,1174,750,147,1233
7466,6602,727,597,3491,1162,1948,1489
7467,6172,6548,23,48,2740,2065,322
7468,1315,2848,1296,5992,2735,2778,2708
7469,6172,2468,4687,1190,2498,2032,1212
7470,1849,782,1202,1011,371,3438,2291
7471,1849,1882,4824,3272,2530,2848,1016
7472,3073,4272,23,5220,1364,1610,1551
7473,3556,4931,2118,2560,3017,2377,1752
7474,1849,6186,3484,87,437,692,367
7475,6172,6548,23,1605,3207,1610,3451
7476,6172,1970,3297,2675,310,310,1239
7477,6172,2468,6830,3073,437,2423,945
7478,1849,2848,626,148,3300,295,1379
7479,6172,2468,6736,4173,1270,238,3322
7480,6852,4681,3791,2560,1215,6230,3401
7481,6602,1882,597,2895,1245,339,3043
7482,3556,1882,2362,2798,2740,678,1479
7483,3556,6548,94,1190,1941,1211,1211
7484,1315,4272,2844,173,1816,257,269
7485,6172,2468,5659,1529,3309,2050,3359
7486,1849,1970,2186,3073,132,1386,3214
7487,3556,6288,4000,1541,20,5818,2784
7488,1849,2468,904,6730,2374,1320,330
7489,1849,4931,5923,3272,2338,3453,180
7490,3556,4931,2362,24,1728,2134,2696
7491,6172,6186,23,2372,2836,932,377
7492,1849,2468,23,48,3207,956,2732
7493,1849,1438,4687,1529,923,2259,1489
7494,170,4931,1219,3526,2928,917,1999
7495,1849,4931,5851,2542,2740,1255,1212
7496,3556,1882,850,355,198,2713,3127
7497,3971,2894,2129,3259,1992,1344,3434
7498,6172,2468,4687,148,437,282,455
7499,6602,4760,597,1047,1754,1316,355
7500,1849,4931,1399,718,312,894,1694
7501,1849,6548,4069,4081,4437,2390,5653
7502,3556,782,5434,355,1665,1505,5434
7503,1849,2468,5659,2944,868,1285,3024
7504,6905,4118,2831,1011,222,1926,394
7505,6796,4592,5434,148,2284,5423,777
7506,6602,6288,5659,148,798,3368,25
7507,6172,2858,3484,3484,1710,1710,1710
7508,6172,2468,1201,5023,2819,4147,387
7509,6602,4931,5538,4595,3216,3132,3216
7510,3556,1882,1399,48,2928,1833,1338
7511,1849,2468,645,1529,480,1071,311
7512,1849,1882,3374,284,1816,281,839
7513,3556,1882,597,2723,1251,1912,5732
7514,1849,1455,645,1033,223,1015,2984
7515,6602,609,1296,35,20,1571,1431
7516,6602,1438,597,2895,1881,2521,1552
7517,6172,6186,3791,7019,7019,4922,4922
7518,6172,6186,3297,937,7019,2930,574
7519,4199,532,576,2372,2618,2618,377
7520,1849,422,3818,2944,132,3790,2229
7521,734,6681,597,1217,2740,3438,728
7522,3971,4343,2118,3526,1400,1146,973
7523,6172,4272,23,1605,3207,714,169
7524,5391,782,2865,2176,2175,1198,2602
7525,5391,2708,2118,3273,1382,1309,1366
7526,6602,1455,904,739,542,32,2547
7527,3556,1882,3545,24,1263,431,2626
7528,3556,4931,3545,2907,4096,1775,3963
7529,1849,1438,597,355,1245,1595,2942
7530,1849,4931,3545,2720,540,2489,355
7531,1849,6548,3131,309,3489,1439,1691
7532,1849,6408,850,3186,1968,6775,1077
7533,3971,2894,2118,1498,312,2260,1233
7534,1849,2468,23,227,2055,2873,1489
7535,1849,1120,904,1529,178,2368,1489
7536,6172,6186,3484,518,2530,2111,169
7537,1849,4272,23,148,7019,1918,1938
7538,1849,6548,23,355,1354,2968,593
7539,4331,6681,597,3167,1568,1185,4784
7540,1849,1882,2362,2362,444,1882,2026
7541,1849,1438,597,98,198,431,1505
7542,170,6260,2129,2709,1594,1012,69
7543,1849,1438,4687,1011,2740,510,1633
7544,1849,1438,23,2675,2836,1642,3451
7545,3556,6639,3033,2129,132,1230,2229
7546,3073,4272,4687,4150,661,644,283
7547,1374,5951,324,148,2737,3299,613
7548,6172,4403,3516,698,1816,2557,1790
7549,1849,4403,3131,698,1273,2054,3313
7550,6172,1970,2852,1433,1758,238,518
7551,3971,4118,2118,3199,1218,1146,3313
7552,1849,4272,3303,2180,923,2772,671
7553,5391,609,3069,24,2129,1368,2784
7554,3556,4931,94,620,2531,1211,1211
7555,3073,6186,3791,1190,2339,4648,1755
7556,1849,6548,703,2944,99,1298,2281
7557,6172,6186,5479,2318,2189,2074,2074
7558,4199,4760,597,1174,355,575,2220
7559,4843,2096,6906,1174,178,5513,6682
7560,1849,6548,23,148,1762,2208,606
7561,1849,4272,23,3310,2188,2208,1813
7562,4843,4903,6906,5774,1280,5774,1238
7563,6373,4118,2831,698,779,1680,2511
7564,1849,1438,2852,2377,2618,291,74
7565,6172,6186,3484,1094,852,3353,737
7566,4199,6951,576,148,85,2285,1681
7567,6852,6937,2730,2560,3017,2111,1146
7568,1849,4272,23,2192,2735,2708,2666
7569,6172,4931,6258,2166,433,1303,1489
7570,1849,2468,23,1147,2836,30,138
7571,3971,6548,2118,170,3233,2163,1521
7572,1849,1882,2362,950,1364,2660,1379
7573,1849,2742,3791,1984,3441,628,41
7574,3556,4931,533,720,2740,894,673
