ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28
8336,643,638,724,552,518,720,724,724,623,638,683,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724
8337,445,792,667,463,770,667,811,550,724,811,811,811,724,667,724,724,667,667,667,667,667,667,724,667,667,667,724,724,724
8338,735,469,469,469,469,469,469,469,379,379,45,379,45,469,379,379,379,469,379,469,379,469,469,622,379,379,622,622,541
8339,224,303,303,26,187,11,187,264,187,26,211,140,140,140,140,140,140,7,440,26,197,197,7,211,11,289,347,197,11
8340,132,193,641,98,370,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641
8341,78,303,303,303,303,671,303,364,364,364,364,671,130,364,671,364,327,671,671,671,671,321,130,671,671,671,671,671,671
8342,797,660,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
8343,671,776,451,451,451,451,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
8344,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745
8345,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745
8346,683,760,460,760,728,613,613,613,613,741,741,741,741,741,741,456,736,456,613,456,456,456,741,673,445,741,673,736,613
8347,730,730,523,730,730,730,730,730,722,730,730,730,730,730,609,730,730,730,609,730,730,730,730,730,730,683,730,730,730
8348,665,648,803,451,803,722,730,730,803,803,730,803,730,730,803,730,730,730,803,730,730,730,730,730,803,730,722,730,730
8349,478,548,548,760,548,730,730,730,581,730,730,730,793,722,722,722,722,434,722,722,722,722,722,730,730,722,722,722,722
8350,803,652,617,617,617,617,617,617,617,588,617,617,617,617,617,617,617,617,617,617,617,617,617,617,582,617,617,617,617
8351,542,493,617,617,484,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,701,617,617,617,617,617
8352,476,447,734,618,619,618,685,524,685,618,618,685,560,474,504,560,560,560,504,449,798,566,617,449,449,484,449,449,560
8353,543,657,412,657,412,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,717,657,657,657,657,657,657,657
8354,650,629,698,429,773,698,572,429,620,620,429,620,620,620,620,620,657,657,657,620,620,657,569,569,657,657,657,657,569
8355,134,657,806,657,657,806,657,806,806,657,657,806,416,806,657,806,657,657,657,657,416,657,657,717,657,416,717,717,657
8356,712,464,712,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628
8357,577,693,628,540,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628
8358,789,628,628,770,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628
8359,511,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
8360,662,494,778,778,526,692,778,537,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
8361,519,563,737,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
8362,255,744,42,744,723,744,744,744,744,744,744,739,739,739,739,744,739,744,744,739,744,739,744,744,739,739,739,744,744
8363,744,744,98,98,744,619,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744
8364,255,274,371,250,217,744,744,25,744,744,744,744,744,744,744,744,744,491,744,491,491,491,744,491,744,491,744,491,744
8365,243,663,536,511,784,689,644,413,784,784,644,784,784,644,506,689,689,689,784,689,506,689,689,689,689,689,689,689,689
8366,443,756,689,536,616,689,689,616,499,766,766,616,756,536,616,689,616,689,566,449,689,689,689,470,470,802,689,689,470
8367,664,443,710,493,756,616,616,608,689,689,689,608,427,689,809,689,689,689,689,689,689,689,689,689,689,809,506,449,689
8368,433,599,599,599,599,599,599,599,599,599,599,599,599,652,599,599,599,652,599,652,599,599,599,652,599,599,791,599,599
8369,688,536,756,599,566,599,755,527,419,599,599,599,599,599,599,599,599,599,599,599,771,599,527,527,521,599,521,599,599
8370,718,419,599,599,452,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599
8371,451,720,793,793,496,565,565,747,604,747,674,747,760,604,747,604,797,554,604,554,409,604,785,554,760,554,760,470,768
8372,523,770,768,554,554,554,554,489,554,554,489,554,554,797,797,554,554,554,489,554,554,554,554,554,554,554,554,554,554
8373,454,409,486,409,409,409,409,409,409,409,409,409,409,409,453,727,604,643,451,451,554,604,451,451,451,604,604,451,701
8374,808,555,555,618,581,586,683,691,420,623,565,637,623,660,798,637,660,660,437,660,496,565,565,807,463,510,474,565,510
8375,477,626,437,474,654,474,507,553,553,783,507,507,768,553,507,507,507,449,807,614,449,614,614,604,604,510,788,788,510
8376,773,472,496,540,496,540,797,540,540,540,603,540,581,770,770,770,770,770,770,770,770,797,614,525,614,614,731,614,731
8377,521,689,229,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511
8378,511,511,576,769,769,668,756,557,755,588,644,644,588,644,501,644,756,756,474,465,474,644,413,644,644,644,644,474,644
8379,561,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511
8380,429,739,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,594,702,702,702,702
8381,607,390,364,390,142,128,390,390,230,390,142,177,253,230,177,321,671,115,647,40,253,174,647,174,647,177,128,40,174
8382,273,127,127,702,273,253,702,702,760,710,702,702,702,702,710,702,702,702,702,702,702,702,702,789,702,702,596,702,702
8383,86,134,258,594,594,567,757,757,757,757,757,757,594,702,757,757,100,757,757,757,757,757,757,757,757,757,702,594,594
8384,183,723,127,491,321,501,501,491,491,491,491,491,491,491,491,491,491,491,491,629,491,491,757,757,757,757,757,757,491
8385,100,757,619,619,443,511,511,501,644,757,501,644,644,644,644,644,644,644,644,757,757,757,757,757,757,757,757,757,757
8386,674,797,488,677,515,636,636,523,579,680,677,680,680,680,677,680,680,680,680,680,680,680,766,680,680,680,680,680,680
8387,592,623,495,468,752,488,495,552,746,677,495,677,495,677,807,495,677,677,472,552,680,651,680,552,680,677,680,680,552
8388,721,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
8389,770,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699
8390,478,650,650,650,650,650,650,800,699,699,699,650,699,650,699,650,699,434,699,699,587,699,699,699,699,699,699,699,699
8391,409,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699
8392,607,730,685,794,794,789,794,789,730,794,760,760,760,730,730,760,794,760,760,760,730,789,760,760,760,760,760,760,760
8393,601,760,594,607,601,760,667,789,789,594,594,594,667,594,789,594,594,594,760,789,594,594,794,760,760,760,760,760,594
8394,19,594,100,36,36,36,685,548,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
8395,204,155,649,649,249,649,646,646,562,562,646,562,562,562,562,562,562,497,562,562,497,562,562,562,562,562,562,562,497
8396,9,276,246,332,2,359,311,433,249,750,441,750,85,368,771,365,535,681,110,365,85,176,433,640,681,681,137,332,246
8397,759,649,649,649,383,649,649,475,649,433,649,562,562,649,466,649,466,649,649,731,562,649,649,475,501,649,425,744,731
8398,555,666,494,494,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
8399,521,599,755,755,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
8400,689,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
8401,612,612,407,407,612,407,407,407,407,407,407,407,612,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
8402,142,709,420,631,790,551,709,631,407,407,407,805,805,407,631,407,407,407,407,407,407,407,407,407,631,407,407,407,407
8403,682,780,551,551,742,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
8404,450,560,560,559,507,507,507,560,578,507,507,560,560,713,560,560,504,560,504,504,560,560,459,504,504,560,560,788,560
8405,759,777,759,560,560,560,560,560,560,560,560,560,560,754,560,560,560,560,560,684,684,560,560,560,560,526,427,560,560
8406,570,560,796,427,427,427,427,560,578,560,578,727,427,578,578,578,578,578,427,578,578,427,578,560,560,578,560,578,427
8407,770,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
8408,729,573,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
8409,416,720,517,426,736,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
8410,493,523,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
8411,556,481,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
8412,472,648,580,580,580,580,580,580,580,580,580,580,580,687,580,687,687,580,687,687,687,687,687,687,687,687,687,687,687
8413,451,493,588,800,701,800,800,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588
8414,554,523,588,588,463,800,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588
8415,333,412,412,412,691,409,722,565,565,565,525,565,565,565,565,565,540,565,565,565,565,565,540,540,565,565,565,540,565
8416,735,630,547,600,547,688,688,652,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688
8417,609,699,643,693,643,688,688,688,804,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688
8418,609,459,658,454,792,699,708,688,699,699,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,459
8419,805,445,517,793,683,540,730,730,604,695,500,500,451,453,453,453,453,500,500,500,500,500,453,453,693,693,693,453,693
8420,485,770,674,721,730,788,674,674,674,674,674,747,417,674,674,747,760,760,760,760,538,674,453,760,428,760,447,453,647
8421,693,675,628,451,451,643,688,604,409,409,409,409,409,409,409,409,409,705,705,409,409,409,643,643,705,453,409,643,705
8422,810,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
8423,609,603,602,458,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
8424,322,483,647,577,558,577,647,490,110,577,647,647,647,701,577,701,794,647,692,747,489,593,577,110,577,747,747,148,747
8425,86,139,86,86,86,794,86,86,794,794,794,86,794,86,794,794,794,794,794,794,794,794,794,794,794,496,794,485,794
8426,518,615,722,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794,794
8427,477,660,794,789,794,789,789,789,789,794,789,789,789,789,794,794,794,789,794,794,794,794,525,811,794,525,811,811,811
8428,689,771,439,439,439,439,439,519,519,519,533,596,596,596,422,596,711,519,596,596,571,519,787,519,519,506,610,519,519
8429,551,520,635,551,635,551,596,635,596,596,635,579,596,579,570,570,579,635,421,570,421,635,635,635,596,632,635,635,596
8430,14,630,661,780,415,780,699,805,406,780,780,454,766,775,786,575,775,648,687,775,775,775,721,775,775,775,775,517,775
8431,504,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
8432,504,459,523,736,677,515,515,677,515,515,473,677,515,523,523,523,523,523,473,523,523,515,473,473,473,523,523,523,523
8433,445,523,523,730,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
8434,454,493,600,600,726,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
8435,636,504,504,559,559,486,486,474,504,486,474,604,504,604,504,504,504,486,504,604,504,504,504,504,504,504,504,504,504
8436,623,504,504,688,804,592,454,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
8437,724,686,686,547,413,721,414,414,414,706,413,414,706,706,414,706,706,706,706,706,706,706,727,706,706,645,706,706,706
8438,512,514,663,663,509,509,509,509,706,798,706,707,707,706,737,712,707,706,706,706,706,706,706,706,706,706,706,706,706
8439,737,512,706,512,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706
8440,345,534,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,694,635,635,635,635
8441,365,635,635,635,635,635,635,635,635,635,635,635,635,635,612,635,635,635,635,635,635,635,635,694,635,635,635,635,635
8442,177,567,127,253,794,350,579,350,626,626,794,671,115,626,780,321,626,626,321,626,321,729,115,321,321,115,745,635,624
8443,479,409,747,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
8444,409,409,479,409,409,409,409,409,409,409,505,409,409,409,409,505,409,505,505,505,762,505,674,505,762,505,505,505,505
8445,580,486,747,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
8446,597,693,725,725,725,693,693,693,725,693,693,693,693,693,725,693,693,693,693,693,693,693,693,693,693,693,693,693,693
8447,656,722,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
8448,253,173,652,501,469,517,517,672,583,727,709,510,672,672,463,493,693,672,578,578,578,510,725,510,510,510,510,510,510
8449,488,471,789,730,537,537,537,727,591,591,712,696,696,712,712,712,696,696,683,803,803,712,730,803,803,712,803,803,730
8450,440,600,570,766,645,645,766,473,721,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766
8451,689,661,766,766,766,766,766,766,766,471,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766
8452,408,600,600,726,504,726,726,563,726,617,726,726,583,726,726,726,726,726,726,726,726,726,490,726,726,726,726,726,726
8453,659,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726
8454,653,726,726,490,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726
8455,171,478,224,427,478,423,436,583,759,423,321,478,560,489,513,478,759,759,478,638,759,513,513,638,513,513,581,449,759
8456,593,504,759,759,754,759,754,759,759,759,759,759,759,759,759,754,759,759,759,759,759,759,759,759,759,759,759,759,759
8457,370,652,791,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759
8458,463,753,476,503,577,753,540,540,540,547,802,540,797,797,550,802,802,802,550,797,550,797,797,458,797,550,656,797,458
8459,728,629,413,594,594,493,413,413,594,413,536,413,536,536,536,536,413,536,536,616,536,536,491,536,536,656,656,656,809
8460,522,749,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656
8461,687,395,584,321,321,496,450,581,803,449,653,450,803,803,667,581,321,581,653,128,653,581,757,581,653,581,653,581,581
8462,552,713,653,653,653,653,653,807,807,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653
8463,533,583,559,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653
8464,470,134,199,199,199,474,672,802,493,672,672,474,493,545,493,474,493,493,493,474,493,493,493,493,493,493,474,493,493
8465,443,689,716,618,434,804,517,533,693,693,660,725,693,693,693,693,693,693,693,565,693,693,493,693,693,693,593,593,693
8466,514,474,467,557,557,533,458,533,557,463,436,436,557,557,493,557,557,557,557,557,557,557,493,557,557,557,557,557,557
8467,608,704,689,441,441,689,433,441,750,689,750,441,441,441,689,441,441,441,750,689,441,750,768,491,519,441,689,689,689
8468,249,466,599,506,506,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,491,441,441,441,441,441,441,441,441
8469,771,373,433,433,433,441,441,441,441,441,441,441,441,441,441,441,441,441,441,433,441,441,441,441,433,441,441,441,441
8470,789,511,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681
8471,180,186,280,64,214,153,214,681,214,137,681,156,368,368,368,681,368,156,368,116,368,368,158,368,368,368,156,368,368
8472,790,185,491,491,306,491,681,807,807,807,757,491,491,681,491,491,723,765,807,781,491,723,783,491,757,757,491,681,491
8473,604,730,707,588,582,582,797,797,797,797,797,797,797,604,705,604,701,701,565,604,797,604,540,604,565,565,604,604,565
8474,543,613,613,613,736,613,409,736,409,409,409,472,409,409,409,588,588,409,409,409,409,588,565,409,409,565,626,633,565
8475,671,615,673,715,582,478,445,747,747,760,705,760,760,760,565,554,760,760,565,760,760,760,565,760,760,565,760,582,760
8476,467,406,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
8477,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
8478,539,593,781,512,781,781,506,781,781,506,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
8479,514,691,634,651,651,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764
8480,660,667,760,411,764,764,764,764,651,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,651,764
8481,801,522,764,667,720,764,764,764,764,724,764,764,764,764,764,764,764,464,764,764,764,764,764,764,764,764,764,764,764
8482,309,481,459,722,730,752,517,722,722,653,730,517,730,722,671,515,671,671,671,543,671,793,671,517,803,543,650,793,650
8483,309,551,473,797,591,613,480,591,701,775,701,591,591,701,480,701,655,591,543,480,606,701,735,591,701,587,480,606,606
8484,446,556,485,552,517,701,499,543,517,543,588,517,451,451,543,648,517,587,648,587,434,517,517,543,543,543,543,543,543
8485,490,751,480,481,481,804,585,810,810,810,480,480,805,417,533,480,533,417,478,647,480,647,585,478,480,533,480,480,480
8486,609,609,751,751,478,428,478,478,751,751,665,478,478,428,478,478,478,478,478,478,478,428,478,478,478,478,478,478,478
8487,463,620,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478
8488,646,608,666,771,418,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755
8489,608,750,750,553,750,433,750,750,750,750,750,599,654,599,755,608,599,433,755,599,756,755,755,755,536,755,755,536,755
8490,654,778,439,755,755,692,608,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755
8491,577,693,591,685,591,447,685,471,807,471,447,807,471,412,412,769,471,471,471,471,471,471,471,471,784,471,471,471,471
8492,801,625,243,471,524,446,446,446,492,782,576,492,471,471,492,471,471,471,576,576,471,576,471,471,471,471,471,471,471
8493,573,434,673,629,692,714,685,731,673,572,492,492,685,572,769,471,769,698,471,471,492,492,471,471,492,769,572,769,769
8494,449,499,447,608,596,721,689,466,616,735,616,735,593,616,653,653,616,507,616,653,705,616,484,705,616,705,484,735,426
8495,571,422,472,529,529,549,545,545,545,545,797,545,797,797,408,797,797,711,797,797,797,797,711,797,672,797,797,797,711
8496,665,619,560,629,438,447,685,685,619,619,619,619,619,629,660,478,629,788,478,478,629,629,660,619,685,478,629,417,660
8497,327,561,481,505,459,561,561,561,626,775,775,775,561,775,775,775,533,533,775,775,561,805,561,775,561,561,561,561,561
8498,14,600,600,561,600,561,716,624,626,626,626,561,600,484,408,517,199,802,735,788,199,484,735,561,484,484,484,484,484
8499,697,719,600,454,808,199,761,199,761,553,761,199,761,504,199,688,454,435,454,199,608,695,454,695,199,199,561,454,695
8500,508,629,459,647,447,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,730,803,803,722,803,803,803
8501,806,445,445,728,751,730,481,481,481,805,801,803,801,801,801,801,801,803,801,801,803,801,803,801,801,803,803,801,803
8502,677,751,810,810,810,775,804,775,803,803,803,803,803,730,803,803,803,722,722,722,803,803,803,803,803,803,803,803,803
8503,287,794,641,641,693,469,469,541,469,605,605,469,469,605,469,469,469,541,506,469,469,469,469,469,469,469,469,469,469
8504,287,496,735,373,800,735,735,622,735,96,735,735,704,735,735,735,735,735,735,735,469,735,735,735,735,735,735,735,469
8505,502,592,661,630,454,775,506,504,654,695,504,469,506,469,469,506,791,469,469,469,469,469,469,469,749,469,469,469,469
8506,728,730,715,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728
8507,656,665,760,691,691,691,691,691,691,680,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728
8508,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728
8509,663,679,414,682,476,476,742,679,679,742,679,679,682,742,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679
8510,520,682,742,682,742,679,679,682,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679
8511,523,787,631,742,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679
8512,754,479,569,764,776,528,728,485,485,528,528,528,488,528,488,528,528,528,528,528,528,528,528,528,528,528,528,528,528
8513,810,765,765,765,765,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528
8514,751,691,728,434,428,485,651,485,508,485,508,528,528,528,528,764,411,528,528,528,411,528,528,528,528,528,601,528,528
8515,659,134,524,431,502,413,447,426,502,502,502,502,502,447,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502
8516,504,502,426,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502
8517,568,608,662,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502
8518,782,471,717,698,698,698,698,548,698,698,698,698,471,698,698,471,698,698,698,698,698,471,698,698,769,769,576,769,576
8519,492,698,468,698,492,492,698,698,492,698,492,698,698,698,698,698,698,698,698,698,492,698,698,698,698,698,698,698,698
8520,463,412,776,773,477,492,492,492,492,492,492,698,698,492,492,492,698,492,492,492,492,548,492,492,615,698,576,615,548
8521,467,791,583,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791
8522,593,545,493,406,406,493,493,427,718,546,406,424,797,735,808,707,506,424,808,424,652,704,778,791,740,652,498,652,740
8523,560,513,578,578,737,507,737,483,808,711,490,652,509,419,791,419,791,419,654,419,558,419,598,490,490,419,419,406,654
8524,33,530,373,483,373,519,373,740,735,544,740,605,605,652,605,652,605,605,605,605,605,605,605,605,605,652,652,605,605
8525,592,799,418,435,527,653,740,605,740,740,605,740,771,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605
8526,403,379,622,641,605,605,605,605,605,605,605,605,605,469,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605
8527,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
8528,510,533,510,533,533,510,512,510,512,510,510,512,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
8529,695,413,413,658,533,510,510,775,510,727,510,510,510,510,547,510,510,510,510,809,510,510,510,510,510,510,510,510,510
8530,520,575,570,570,407,570,570,625,570,570,570,679,570,570,679,570,570,570,570,570,570,570,570,570,570,570,570,570,570
8531,679,590,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570
8532,587,450,571,571,480,788,570,693,736,693,493,693,693,780,493,570,662,683,570,570,683,683,543,683,496,570,570,570,570
8533,735,740,210,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795
8534,599,506,795,450,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795
8535,285,9,195,673,441,652,652,553,553,408,652,652,553,659,553,553,652,652,652,630,553,704,652,704,652,630,630,704,373
8536,455,485,485,776,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485
8537,547,691,522,522,680,485,485,680,485,485,485,495,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485
8538,629,410,406,539,717,698,698,539,539,572,471,773,412,773,471,773,596,714,412,485,485,485,595,485,596,485,477,485,477
8539,529,435,529,529,724,724,724,724,724,724,724,623,623,623,623,623,623,623,623,623,696,623,680,680,696,623,696,696,696
8540,457,440,417,792,792,435,792,792,655,792,792,792,435,792,792,792,810,556,556,556,556,556,556,556,556,799,799,799,459
8541,192,125,550,657,773,410,794,802,630,410,794,794,794,794,794,794,610,610,702,547,547,794,794,794,611,558,630,702,727
8542,686,721,656,494,494,494,494,494,423,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
8543,494,507,778,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
8544,548,439,431,553,474,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
8545,683,495,495,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
8546,758,738,680,680,555,487,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
8547,644,614,36,683,391,555,472,555,555,555,555,555,555,555,477,555,555,555,555,555,555,555,555,555,555,555,555,555,555
8548,710,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
8549,749,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
8550,488,504,604,504,504,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
8551,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746
8552,747,746,503,621,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746
8553,687,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746
8554,719,507,710,452,568,531,719,418,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,549,719,719
8555,504,623,801,437,662,610,610,610,610,440,610,610,509,538,418,563,610,719,719,610,440,610,610,531,610,610,719,610,719
8556,696,586,418,418,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719
8557,158,46,519,104,586,763,186,763,462,462,714,714,714,714,714,714,714,714,714,714,714,714,462,714,714,714,714,714,714
8558,570,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534
8559,64,243,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534
8560,159,745,503,630,630,630,651,651,651,538,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651
8561,804,411,508,621,603,651,651,540,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,525,651,651,651,525,792
