ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41
8670,4752,680,6385,5561,5991,3610,4576,4406,4321,4209,4209,6269,4209,4209,5900,5900,5900,5900,7007,5900,5403,5504,4209,5900,7007,4209,4209,7007,5900,4209,5594,5900,5959,7007,4209,3581,3581,5959,5900,5050,5017,5017
8671,4752,680,1502,2629,4270,3610,6504,4718,703,4718,6168,6168,6168,6168,5912,5912,7005,7034,4395,6168,5289,5912,5289,5289,6196,6603,5289,530,6639,5205,5289,5289,6603,5289,3673,5205,5912,3591,6438,6438,5540,4645
8672,4752,5307,3703,5401,5201,3923,3582,5291,399,5291,1003,5291,5568,5495,5291,5273,1003,5376,5376,4725,5376,5376,4829,3288,5376,5376,5376,5376,5376,5376,1003,5376,1003,1003,5376,6813,4130,5376,6731,6731,4130,2043
8673,4752,5307,1336,4743,4707,4852,4316,4718,6427,4829,5539,4829,5049,6427,6813,5049,3726,3726,4049,3726,4336,6402,4336,4829,3868,3726,5376,3726,3726,3726,6336,4538,4829,3726,4950,5376,3726,5376,4950,3726,3864,3726
8674,4752,4240,199,4920,5282,5459,4032,5105,5258,4772,4772,3845,5322,3676,4899,3676,30,6799,6799,6799,6799,1124,6799,6799,4772,6799,6569,6799,6799,1124,5198,6569,5198,4179,5198,6799,42,6799,4762,6799,6799,6799
8675,4752,4886,199,6949,5282,5459,3682,6474,6354,4772,30,4772,6136,4772,4899,6136,30,3861,6543,5690,5203,1124,4075,5203,1124,42,6136,6136,6363,1124,5296,1124,4932,1124,5198,1124,5105,1124,1124,1124,5152,5152
8676,2442,1920,1736,4920,4707,6296,6728,4943,5942,6445,5942,5942,5942,5344,5942,5344,5942,5942,5344,5344,5942,5344,5344,5344,5344,5344,5344,5730,5344,4949,5344,5942,5351,5344,3678,5730,5344,5344,5942,5942,4179,4762
8677,4752,4977,1336,3485,443,3610,6956,6391,6722,5211,6734,6602,4812,4812,6581,4524,3438,4812,5658,5658,5864,6655,6655,6898,5658,5658,5864,5658,5658,5658,5658,6655,5658,6831,5864,4945,6655,6357,5658,4812,4812,4812
8678,4752,680,1068,1119,7056,5241,6460,6377,7030,5121,5121,5121,2299,5864,5121,5864,5480,5121,5663,4733,5864,6655,6813,6402,5864,5864,5864,3677,4945,6722,3951,3951,3554,6350,4524,3951,3951,4313,6629,4666,4313,4313
8679,4752,680,199,6482,6034,4071,6388,6741,6388,6388,6388,6388,4524,3627,4037,4037,5990,4343,4037,4037,6655,5860,6388,4037,6655,6655,6388,4037,6655,3582,6831,6655,4037,4524,4524,6388,6655,6655,5990,6388,4037,6831
8680,2442,4977,5619,2997,1019,5488,6017,6824,5642,6215,4024,4024,6215,6215,5802,6003,6130,4024,4248,4024,3894,4205,3894,4248,4024,5642,4024,3936,4679,4024,5644,4024,5642,4024,4024,4024,4209,5642,7014,4209,4024,4209
8681,4158,4886,199,2746,6034,5693,4651,986,6831,4074,5073,2960,4620,5265,5265,5265,6310,4356,5265,5265,6751,3981,5265,5265,4074,3434,4796,171,5975,1769,6240,1209,986,6310,6454,6751,5265,1209,986,6751,6751,6310
8682,4752,1920,6846,2746,6034,4071,6092,5619,5847,5792,6448,3836,4231,5736,3836,4231,4231,6674,3920,6211,4070,5228,5336,5836,6211,3897,6674,3894,6328,5336,5731,1634,6464,6211,4070,4372,5515,6464,5423,4070,6371,6464
8683,2158,5619,5937,2997,6832,6296,5118,4138,4138,7040,5298,6511,5298,5290,6790,6790,6790,5298,5298,5298,5290,5298,5298,5298,5118,5298,5298,5298,4814,5298,5298,5298,5298,5298,5298,5298,5298,5298,5298,6120,5298,5298
8684,4752,5307,3601,6538,5470,5459,5155,6822,3611,4109,5322,5387,5836,5997,4788,6238,4788,6238,3883,4788,3883,4788,6243,4091,5349,4655,4788,5997,3863,6517,6517,4519,3844,5029,4489,6582,5575,5679,4519,5058,4392,5629
8685,4752,5307,3601,6688,6141,5924,5155,6445,6117,6898,5121,6898,4091,5997,4091,5430,4970,5430,3883,4788,3883,4091,4091,4091,6438,3864,4788,6438,6438,4499,7052,4662,7052,4694,4489,3863,5575,6209,5029,5575,5029,3864
8686,4752,3039,1068,1119,3927,5444,4917,5174,316,1899,3097,954,3121,4897,824,3458,933,5865,5088,2328,1224,1224,785,5088,1187,4142,6300,4223,6784,6300,1123,4142,6300,4017,6378,6906,6300,5768,6303,1123,869,2719
8687,4752,5307,1336,4920,6034,4062,6732,6452,3787,6898,5545,5545,5545,5545,5545,5545,5545,5545,5650,5545,5545,5545,5545,5545,5545,3703,4446,5545,5545,2810,5545,5545,5545,5545,5545,5545,3720,5545,5545,5545,4345,6337
8688,4752,5307,1502,4920,3648,4062,6529,6452,6529,5451,5451,5613,5545,5545,4709,4709,5545,3736,5794,6023,5867,6023,3703,3889,6023,5867,5099,5867,6023,5545,5545,6023,5867,5545,5545,5545,5545,5545,6023,5545,5545,5545
8689,4752,5307,3601,6193,6411,5190,5610,4496,4151,6506,4576,5610,4760,4760,3545,4760,4576,5584,4576,3545,4760,4639,4101,3627,4101,4576,5584,5584,3627,3627,6395,3627,5623,4576,3627,5492,5393,3627,3627,3627,3627,3627
8690,75,5307,199,211,7056,6235,5607,5607,3611,3624,6404,6404,6404,6404,6404,6404,6404,5335,5607,6404,5335,6654,4461,5607,5607,4411,5842,5607,7038,4171,4784,5607,5607,6650,3554,5607,5607,5607,5607,6904,5607,5607
8691,4158,4240,632,5733,6034,4951,6242,5662,5199,6896,6896,5383,6896,3850,6896,3627,5610,3850,3850,6386,3627,3627,3627,6386,3627,4576,3627,3627,3627,3627,198,3627,3627,6386,3627,3627,3627,3627,6386,3627,3627,3627
8692,4752,5307,3601,5216,301,4908,3848,4332,3962,4804,5484,6111,3663,5098,5478,4921,5077,4816,5576,4038,4314,4038,5336,5336,4038,5215,3663,5443,3663,3663,3943,3663,4222,5686,3663,5336,5037,4482,6456,3625,3663,1028
8693,4752,4240,1336,4848,2315,5734,5745,4936,190,6153,6171,3695,4435,5742,3695,5976,4238,6536,4008,5624,3386,5976,6003,6855,6293,6536,6855,5520,6536,6536,1276,6855,3909,6536,6536,6536,6536,6536,4724,6536,5005,4581
8694,4752,3039,3703,4354,3927,3982,4917,6548,2827,3003,2934,6548,4008,2523,6801,6782,6782,3386,6801,6801,3386,6855,4620,6855,5684,6801,6130,5438,6801,6130,4372,6782,6789,4387,6782,6782,4235,1028,6456,3572,6855,6855
8695,4752,4240,5887,6949,5991,3803,3581,91,3512,4878,4149,6421,5509,4149,4149,4635,5592,2098,6421,4635,6278,4679,2629,4237,7021,6278,5903,6278,6278,5940,4635,7021,6278,6378,2003,4877,6228,4635,4483,712,6278,6278
8696,4158,1228,1951,2629,4343,6243,5653,6196,1145,765,4898,5358,765,1292,4690,3543,4579,6641,6278,4690,5835,4690,4690,5835,207,5835,6265,6805,4679,6265,6265,6265,6278,6265,3727,2879,6113,6265,3727,3727,6805,3727
8697,4752,5307,3601,3020,2313,2394,2439,2502,442,842,4864,4864,329,4864,4796,4864,2711,7021,2711,4864,6215,4796,7021,6104,7021,6540,4796,6104,6067,6104,4166,7021,6215,4572,3821,5260,3715,4796,6574,4864,3821,4572
8698,4752,680,2069,6193,5991,4035,5403,4086,5706,6783,6846,6846,5138,6846,4161,5040,5040,6949,5040,4532,5040,739,6846,5233,5233,5561,5400,5233,5233,6933,5723,4487,5233,5723,5400,5233,6933,6933,6846,6933,6933,6933
8699,2158,1920,632,6949,4036,4035,5858,4306,3731,3825,4306,5013,4551,5959,5959,5400,5400,5400,6187,4738,5107,5107,5030,5598,6307,6187,4738,4905,4912,5400,6496,4912,6750,3718,4912,6996,3973,4512,5607,4912,5188,6750
8700,4752,1920,5887,6949,5991,4035,7017,5233,5233,5233,5233,3744,5561,7003,5730,5778,5400,6522,5725,5561,4977,6127,5561,5532,5233,5561,4460,5491,5561,5491,5400,7003,7003,5400,5400,6675,5491,7003,5400,4977,4319,7003
8701,2158,4977,632,4848,6485,6913,6053,4928,4358,6506,6338,5642,5629,4447,5928,5245,6831,5642,4854,4447,4953,7014,5940,5957,5245,6739,5502,6904,6831,3694,3845,5233,6407,6739,4061,4206,3973,7014,6407,5004,6739,6739
8702,4752,5307,3703,3768,5798,4500,5187,6759,3593,4200,4571,6998,6759,4200,6759,4006,3768,3644,6139,5632,6668,5632,5632,4571,6162,4638,5502,5802,5327,4744,4744,4744,4744,4337,4337,4337,6925,4337,5520,3573,3864,6925
8703,4752,680,1336,4920,4039,3649,7006,5880,1182,6291,6291,6677,6241,3708,6241,3708,6241,4865,4588,4675,4675,4588,3710,5763,4675,4675,5586,6677,5763,4675,6677,3710,3710,6385,5555,4675,6385,4923,5233,4923,3710,4679
8704,2442,5619,5185,2997,1019,4071,5258,5190,5493,4512,5769,6415,6429,4771,4771,6130,6130,6275,6392,6275,6275,6275,3540,6275,3540,6275,6067,3540,6067,7014,4732,7014,6275,7014,7014,7014,1388,7014,7014,7014,6130,7014
8705,4752,680,1336,2746,2315,2436,4208,5057,3555,2602,3716,6341,4125,6628,5841,4828,5874,5874,6016,6016,6628,5228,5792,3685,5934,6016,587,4202,3691,4202,6996,7003,6150,4881,4881,5864,6609,4081,4291,3122,4202,6996
8706,4752,5307,3601,3768,5349,6243,6574,5833,4792,4792,4294,4294,4294,6614,6286,4286,6130,5480,5185,3845,4286,6973,4890,6298,4286,3625,5185,5686,5185,4294,5185,5185,6755,5185,5939,5185,4286,4286,5185,4286,5185,6782
8707,4752,5307,3703,5521,6190,5146,4817,4936,4916,6175,5889,5983,5810,2501,3833,5983,4077,4077,4077,4077,5749,5749,3534,4397,5983,3659,4397,2810,1202,5983,2970,5749,1202,5983,3659,5983,3659,2970,2970,6743,4249,6707
8708,4752,4240,3601,2168,4477,5168,4099,4587,4099,5896,4099,2580,4042,4099,5896,4397,5168,4397,5168,4099,5099,4397,4397,4397,4397,6990,4397,6707,5168,2810,6990,6707,6384,2810,3878,4673,5606,6990,4397,6990,4397,6743
8709,4752,3039,3601,4354,1749,4171,4917,6909,316,6583,5553,1202,5749,4397,5749,5749,5749,1107,4687,5002,5749,6834,5749,4215,1202,5749,4687,4687,5002,6578,6443,5749,3684,4687,3684,6443,5749,6443,6443,5749,5749,6578
8710,2158,5619,199,2746,6034,4722,4187,5107,6522,5045,5233,4765,5341,5045,5233,5233,4765,4765,4731,5045,4247,3533,4265,6154,3533,6154,4710,3917,3805,4396,4038,5045,3654,6154,6154,3804,5102,4396,5790,6154,6154,6154
8711,4752,5804,539,3598,5928,4247,5250,5433,6876,4136,6319,6319,6319,5228,6034,6319,6319,5322,6034,6319,6024,6127,6767,3973,6319,6319,6034,5703,6024,6024,6404,6966,6966,5322,6024,3973,3973,4222,6767,6034,6034,6319
8712,4752,3039,5887,6193,3927,4024,4917,5433,3855,4417,6448,5682,3920,6448,6448,5836,300,6824,5181,6383,5790,6336,5336,5562,3973,3973,4505,3973,5790,3909,4505,4505,3973,4098,4505,5102,4505,4505,5790,5790,4505,5336
8713,4752,5307,3703,349,6418,7034,168,5908,868,6793,5440,5705,1962,1962,1962,1962,3745,3745,6707,4733,3745,4908,4908,2043,3745,3745,3745,3745,5734,6080,3728,4908,4148,2043,3745,7007,4793,3745,7007,3288,4908,7007
8714,75,4240,1502,2481,1984,2902,415,6104,3966,7031,6104,7031,7031,7031,7031,1436,7031,7031,7031,5460,3959,3959,7031,3959,7031,3959,5254,3959,6527,5590,1436,3959,7031,3959,3959,3959,6527,5590,6527,6527,5590,5590
8715,4752,4240,199,2461,6361,4493,4637,5994,4559,4559,4559,4559,4559,4559,4559,4559,4559,2098,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,4559
8716,4752,5307,1502,4503,6905,6660,5059,4251,5402,3950,4805,1287,1287,3950,5402,3891,6156,5995,5435,6248,6500,6933,5140,5435,5435,3580,5766,5995,3891,6221,5435,5435,5435,5435,6200,5891,5435,4912,5435,5435,5997,6221
8717,4752,5307,3703,6538,4270,6183,5284,4952,6725,6442,5040,5795,4959,3762,5241,5656,5447,5447,3902,5241,5447,6458,6003,5447,5447,5447,5447,3338,3706,5447,5200,5040,5447,6019,4601,3844,6582,5040,4346,5040,4261,5040
8718,4752,680,4286,4920,6034,4409,6076,5797,5244,4772,4480,6183,4028,4772,4974,6712,4974,4912,4912,6500,6127,5632,6212,6212,4912,6212,5632,4912,5632,4752,5632,4912,4728,4181,4912,4912,5632,6579,6543,3711,5778,6543
8719,2158,1920,632,4848,5282,4247,4196,5627,3992,4454,4091,5642,4091,6243,4601,4601,4601,3759,4583,4583,5387,4583,4091,4601,3759,4583,4583,6674,5856,4739,3569,3629,5258,4739,2588,4102,5258,4102,4601,4583,6785,4601
8720,4752,4240,4286,7045,5928,6130,2032,5455,5815,6583,5072,6129,6129,6196,4314,824,824,2098,5088,2328,716,6213,5887,3678,5367,6129,6698,5367,6243,4967,6243,5258,6709,6709,5847,6836,4739,6709,6709,6175,4739,6175
8721,4158,1228,199,1613,5928,6130,3851,5913,5199,5913,3610,6602,3740,5358,6643,6175,3542,4723,4723,5990,5990,5990,6175,5990,5990,4759,5990,4450,6175,5990,6243,6243,6709,6243,6243,6243,5709,6243,6243,6290,6243,3548
8722,75,5307,3601,1598,7056,4493,7056,4493,5141,1774,2400,2400,5404,4493,1814,1774,1814,4493,1814,1814,5396,1814,4493,5826,1814,5449,6267,5099,4831,4493,3698,3871,4780,6384,6267,5099,6267,5375,3826,6267,6776,4493
8723,4752,1703,199,2461,6034,4493,6068,3684,6213,3826,3680,5099,3826,3680,5233,4780,5851,6776,3680,4139,4493,6974,6489,3958,6776,5251,3958,4476,3958,4476,3958,3958,3680,4493,308,173,5251,3958,308,3958,5396,4910
8724,1035,5307,1336,2997,2140,1335,2913,2097,2215,1645,1467,5099,3186,1467,5099,1876,1273,3186,5065,1467,1467,1445,1467,3706,1645,1084,3706,5996,1645,5404,3698,6776,5996,1445,1445,1445,1445,6776,6335,5883,6776,6776
8725,4158,1920,5887,4848,3729,4247,6275,6235,6096,6096,6096,6096,6096,6096,6130,6096,6130,6130,6096,6096,6096,6096,6096,5723,6096,6096,3618,6096,6485,6096,6734,6096,7000,6096,4295,6096,6096,6096,6096,6884,6096,6485
8726,4752,5307,3601,6688,5991,5319,4199,4134,4627,5037,6558,4134,6845,4148,5734,4528,4435,6137,6699,6699,3835,4719,5264,6143,3558,5443,4776,5443,5185,3558,3719,3719,6137,3719,3719,3719,6143,6143,6137,6143,3719,3719
8727,4752,5307,3703,3768,5216,5708,5156,4936,5716,4119,4119,4119,6759,5174,6759,6759,5174,2656,6759,5174,5688,6881,6180,5951,3848,5156,4119,3848,4604,5156,4634,4634,5156,1494,2421,5156,5092,5156,4119,4634,6334,4634
8728,4752,5307,3703,2168,2061,6169,3420,6258,5539,4959,4959,5539,4959,5739,5539,5539,6296,5739,5539,2906,5739,6880,6880,3747,6296,3747,5539,3834,3747,5539,6296,3739,6296,6296,6296,6880,6296,4664,5795,5795,6880,5539
8729,4752,5307,3601,657,6273,5146,5583,4484,4484,4484,5739,4484,4959,4806,4959,5539,4959,5539,5539,4435,4435,6156,5539,5539,4435,5739,5766,5429,5429,5539,3947,5739,5429,5823,5429,4147,6156,5766,5429,5429,5429,5539
8730,4752,5307,3601,3768,6513,5467,5405,1439,3184,4959,4959,5539,6684,4370,5539,5539,4370,5222,5222,4370,4370,4370,5539,5855,4370,4370,4370,3834,3834,4370,4959,4959,4370,5823,3834,4615,4959,4959,4959,4959,4959,2695
8731,4752,5307,3703,3601,6538,4630,6858,5692,6845,5222,3857,4006,6059,3903,6059,4261,5222,4261,6604,6059,6059,4810,5222,2054,3789,6059,6604,707,2054,6604,6285,2054,2054,4727,707,4727,2054,4727,707,4611,6604,707
8732,4752,1703,3703,6538,4203,4727,5623,5692,6604,4455,5832,5795,6538,2054,6059,6059,5131,4261,6707,6250,6059,4810,4261,2054,4249,2698,2698,2698,2698,2698,2698,2054,2698,4078,2698,2698,2054,174,5944,2698,174,4249
8733,4752,5307,99,6538,6905,6344,6833,3537,6604,5249,5249,5682,5682,5264,5682,5682,6716,6716,6716,5682,5682,6716,5682,5682,6058,5682,5222,5222,5222,5682,6285,5682,6384,4364,4364,5222,6791,6791,6285,5222,5222,5222
8734,4752,4240,3601,6688,5991,4035,5506,6163,5786,6025,5657,5786,6553,5659,5786,6553,3689,5657,6603,6416,5659,5657,5584,4792,5584,7000,6025,5657,3734,5584,3734,3734,3734,5584,4576,4576,5584,5867,5584,3734,5584,4576
8735,4158,4886,6698,1347,4036,4588,4032,5845,5845,5845,5730,5845,4532,5786,5730,5255,4991,6933,6603,4532,3708,4532,3631,3689,7000,7000,2299,7000,5107,7000,7000,5544,4792,5544,6343,2299,6034,4036,1325,2018,7000,3631
8736,4752,5619,199,2997,5957,4588,4032,6235,6553,6445,5730,6567,6025,5571,5786,5657,6603,6568,6603,4532,6034,5657,5657,6568,6603,7000,6034,5657,4912,4576,4912,4912,4912,4576,4912,4912,6707,6771,6771,6603,4912,4912
8737,4752,5307,3601,657,3933,4035,6938,3886,4916,4630,6938,4721,5851,6938,4470,6938,6938,1107,3660,4470,3955,4470,5851,6833,4470,4470,5851,6833,6833,6551,6833,6951,6833,5851,4470,5909,6833,5851,6833,5851,6833,3645
8738,4752,5307,3703,4920,5486,4598,5069,5186,5186,4850,5371,6204,4769,4769,4769,4471,4471,4769,6854,6204,6204,6854,6854,6854,3548,6854,4156,6854,3548,4471,3548,6854,6854,6709,4334,3548,4334,4224,4471,6382,4334,6382
8739,4752,5307,3601,3792,3933,7015,4917,4133,4133,3895,4791,3955,4479,5548,4769,5548,3955,3955,3955,5548,3955,3660,6833,6833,5548,5909,3955,5909,3660,6551,3806,5548,6833,4334,4334,4224,6833,4334,3468,6833,4334,3660
8740,75,5307,3601,6950,7056,3610,5444,6044,6732,6368,3617,5693,4766,5693,5693,5693,5693,5693,5693,4973,4499,4973,4973,5693,6984,5693,6984,6984,6953,6984,3554,3554,3554,5488,6050,5361,3617,4973,5693,7026,6282,6282
8741,4158,1228,5559,3485,5928,6215,6730,4160,3626,5618,4160,4051,6345,4051,4051,4051,4426,4051,6535,3855,6514,4160,6702,4426,4426,4051,4051,4128,4923,4160,4160,4160,4160,4450,4160,4160,4160,4160,4160,4426,4160,4690
8742,2158,4886,199,229,6034,4722,5558,4086,3630,5492,6825,4810,6292,6386,6825,4311,6888,4672,6836,4221,6369,6351,6836,5638,4655,6369,6369,4938,5638,6288,4518,5491,4784,4527,4527,6876,6681,5014,6288,6288,4182,5850
8743,4752,680,1336,4920,6581,5056,6552,4848,4627,5163,5594,6183,5163,5134,5134,5134,4077,6522,5794,6343,4963,6343,6343,6343,6996,6522,6996,4416,6343,6343,6553,5927,7000,7000,7000,6629,7000,6343,6343,6343,7000,6343
8744,4752,5307,1502,6538,6190,5978,5468,6183,6731,6183,6183,6183,6183,3737,1898,6183,6183,6183,5467,4288,6183,6731,3835,6343,6183,3740,6183,6343,6343,6343,6553,5611,5611,5878,6977,5878,6707,6183,6977,6343,3740,5878
8745,4752,5307,3703,6538,6937,5372,3666,6183,868,6183,6422,6183,6183,6183,4848,6343,1405,6343,1405,6343,6343,6996,3531,6343,6343,6452,3531,4017,6343,6343,3587,3531,3531,4829,3531,3531,6813,3531,6343,6343,4829,3531
8746,4158,4886,6453,6949,5928,4247,3993,5107,4920,4920,5181,4997,5341,4919,4574,4022,4997,4501,4977,6086,4041,6086,5622,4574,5336,4041,5336,5622,5707,5336,6419,4041,3892,5306,4746,4041,6496,6755,5306,3779,5797,4041
8747,4752,3039,3601,6193,5928,4919,4917,6545,5299,5203,4592,5192,4919,4505,5730,5730,4907,4907,5730,5730,4505,5730,4907,5730,5203,5730,5730,6649,5203,5997,5730,5730,3890,5730,3890,6456,5203,3890,5693,5730,4326,5730
8748,2442,5619,1998,2997,4707,6044,3735,3779,6282,6496,4852,3670,3890,4431,5730,6346,2229,4919,4919,4919,6543,4920,4920,4920,4746,4919,4920,4920,6045,4920,6899,5321,4920,4860,5252,4920,6630,5587,4920,3779,4499,6318
8749,4752,680,1502,6538,917,3610,5139,6452,6452,6996,6651,3783,5683,6996,4775,6644,4285,6644,6644,6644,3610,6820,3610,6679,3610,5134,5134,3610,5062,4136,6452,6452,5218,3610,3610,5134,3610,6209,3610,3610,3864,3610
8750,4752,1920,199,6949,5948,4848,6996,4102,6732,6445,6651,3783,4848,6996,4102,4295,4086,4549,4454,4102,4454,5134,5134,5134,5134,5134,5134,5134,5062,5134,5134,6715,5134,4454,3873,6715,4136,6612,6715,4549,3873,5134
8751,4752,1920,199,6482,6034,4071,3877,4336,5487,6288,5516,5445,5771,5445,5516,5445,6467,5516,5445,2501,5516,5123,5516,5516,4102,5174,5516,5516,5516,4593,5516,4593,5445,5516,4593,5663,6416,5445,5445,4593,3864,6476
8752,4752,5307,3601,657,6937,6213,6863,4587,7007,5625,5625,6213,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625,5625
8753,4752,5307,3703,3768,5067,5879,6976,1493,5449,3899,6795,6795,6795,6795,6776,5251,4914,5741,5251,4914,4914,5251,4914,4078,4914,5251,4914,5251,5251,4914,4914,4914,5741,4914,5251,4914,4914,4914,4914,3128,4078,4914
8754,4752,3039,4600,3157,5904,7015,4917,4735,5449,5207,5207,5207,5207,5449,5207,5207,5207,5207,3933,5207,5207,3933,3933,3933,3933,5207,2712,3933,2223,3933,3933,3933,3933,3933,5207,3933,2758,3933,2245,3933,3933,2758
8755,4752,5307,3601,4503,6190,6256,6971,6971,6971,6971,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975,6975
8756,4752,3039,3601,4328,5912,4488,4917,5102,6302,3772,5831,3987,4520,4618,7046,7046,2344,2344,2344,7046,5735,3779,5887,1380,2344,2344,2344,2344,2344,2344,2344,2344,2344,2344,2344,2344,2344,2344,6666,2344,2344,2780
8757,4752,5307,99,2990,5912,6903,3979,6914,852,5877,5877,6914,5097,5877,6914,6914,6914,3599,6914,6914,6914,5877,4715,5877,5877,5877,5877,4807,5877,4046,4046,4046,5877,4046,5877,6889,4046,4046,4046,4046,4046,4046
8758,4752,5307,3703,6538,5067,5372,6250,5372,5420,4006,4215,4758,4215,4215,4944,4215,6972,4707,5692,4215,4215,4215,4215,3735,4215,6292,5473,6667,5412,4174,4174,4174,4174,4215,4215,4174,3735,4215,5412,4094,4215,4215
8759,4752,680,1502,2629,4707,4035,5817,4689,7044,5442,4204,5178,6136,4064,4233,4233,4233,5986,4233,4622,4233,4622,5986,5986,5246,4233,4204,5246,4233,5986,4204,5986,5986,5986,5246,3716,5246,4501,4614,4614,4233,4233
8760,4752,5307,1502,6538,3625,5372,6250,6111,4048,5968,6607,4822,3837,5178,3663,5909,3663,3663,6647,6647,3663,4064,6647,6111,6460,7013,4296,4296,4485,5473,6647,3663,5064,4052,4296,5498,6210,4296,4052,4052,4296,6630
8761,4752,680,3601,6901,6273,3846,4097,5736,3694,4804,4903,4332,4332,4457,4332,4332,4332,5169,3801,3801,5169,6979,3801,6979,6979,4332,6979,4321,6979,6565,6979,4321,6103,4332,5710,4347,4332,4347,4995,5663,6545,4332
8762,4752,1703,3601,6901,6190,5611,4445,6694,5390,6692,2694,6692,6692,6692,4609,3972,6692,4609,6692,6692,4571,4303,3972,6692,3972,5903,3972,3572,4571,5940,3980,5539,3972,3498,3972,3972,4068,6692,3972,224,3972,5539
8763,4752,5307,3601,5496,2638,5394,3718,5684,4625,5500,4569,4155,4248,6279,4155,4155,5687,5361,6606,6606,5361,6606,5361,6366,6606,6722,4606,5957,4241,3830,3731,5552,4552,6606,4606,4606,3731,5687,4606,6722,5687,5687
8764,2158,4240,1502,3485,5282,5978,6279,6188,6522,4025,6522,6981,4594,4050,4945,4912,4050,4050,4912,6163,5062,4594,4626,4948,6011,4945,4626,4948,4948,6193,6163,1102,6539,4102,6163,6240,4948,5045,5336,6193,5336,5336
8765,4158,5619,39,1464,5957,5459,3914,5921,4015,5053,6647,5956,3648,6663,5956,5486,3648,5486,5486,5956,5672,6663,3648,5486,5672,6279,5672,4626,5672,5672,4088,5672,4011,4374,3648,3967,6939,4374,6406,7050,5486,6085
8766,2442,680,5185,2997,6832,5693,6396,6741,5356,6230,4925,5689,4594,5580,6288,4594,4594,6288,4594,4925,6519,4594,5689,6288,5118,3763,6717,5118,6211,4594,3789,4594,4594,4594,6396,4594,4594,6519,6637,6144,5781,5336
8767,2158,5307,632,4920,7056,5693,4814,5637,6988,697,3877,4578,5703,4578,6828,6828,5703,3954,5703,6828,6828,6828,6828,6828,6898,6358,3883,3954,3954,6828,3954,6358,4269,3900,6358,3954,3954,4373,3976,3954,6828,6828
8768,4752,5307,1502,6538,6905,5878,5059,5878,4133,4818,4398,3695,6423,5353,5368,6423,5369,5034,5368,5034,5368,5369,5368,5369,6102,5369,6973,5369,5369,5369,5369,5425,5502,6569,5425,5034,4749,3546,5368,5369,5034,5747
8769,4158,1228,2870,3485,6920,6891,4144,5645,4898,6508,6192,6192,3963,6192,5711,5711,6192,4472,4472,6732,5711,6388,4472,5711,4472,4472,5711,4472,4472,4472,4472,4472,4472,5711,4472,4472,5711,4472,4472,5711,3963,4472
8770,4752,5307,199,3861,1946,4146,4266,4231,4266,6682,6754,1952,6708,5590,6446,4231,5333,2810,5039,4266,4688,3797,4309,5460,3913,6708,6527,2810,6527,3913,1952,6708,3797,6900,6708,6708,6527,5590,6527,3929,6527,6708
8771,75,5307,3601,3020,1984,2001,5371,4280,1812,6469,6469,4022,4022,6469,2547,2547,1077,2098,4262,134,6275,237,237,6187,134,134,1077,3108,3108,3108,3108,3108,3416,6733,6821,6733,6733,1077,1697,1077,6733,6270
8772,75,5307,3601,810,1946,2001,501,4231,777,1989,2598,4274,4022,4022,4022,4269,6769,4269,6440,4738,6187,5426,6529,5750,1077,6187,1077,5750,3600,6408,1048,6187,1740,4374,5750,4228,1740,1048,6971,1740,6769,6769
8773,4158,4582,199,6949,6034,6581,4097,5045,5045,5045,4910,6404,4346,6433,4505,4346,6154,4405,6926,4346,5197,4346,6672,4346,4346,4456,5601,4346,4346,4346,4870,4346,4346,4346,4346,6784,3920,3652,4346,4456,6378,4456
8774,4158,4977,4690,1017,6034,4247,6419,6244,6866,5492,6866,6242,6781,6353,6866,6866,6866,6866,4702,6866,4977,6866,4702,4112,4240,6866,4977,4977,4977,4977,6419,5352,6353,5352,4240,3796,5239,6353,5538,4977,6353,5538
8775,4752,3039,99,3772,3722,3566,4917,1352,5449,3899,120,6686,1210,6795,5343,6795,5343,3638,5343,6850,6850,3602,3638,3638,5207,5207,5284,3638,3638,6334,3935,6559,3638,3935,3935,5343,3638,5284,5284,3638,6676,5207
8776,4752,5307,5468,6538,4270,4588,5641,6561,4802,4802,4802,4802,4802,5987,4742,4100,6770,4802,4802,4398,4742,4398,4398,4398,4910,4708,4708,4398,6826,4398,6469,4910,4910,4910,4910,4398,5987,5976,4910,6897,4910,5638
