ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10
9270,155,503,110,358,563,724,440,447,590,404,408
9271,440,753,700,464,170,398,549,687,712,714,663
9272,695,488,23,482,797,648,290,568,518,518,211
9273,22,586,331,384,199,768,504,274,749,108,550
9274,779,585,674,502,527,643,601,451,717,472,5
9275,711,309,181,711,690,313,316,370,227,403,338
9276,654,194,574,574,364,495,691,804,474,619,481
9277,701,412,589,411,773,521,412,411,701,583,526
9278,224,601,40,524,723,346,494,576,503,671,119
9279,316,9,343,750,174,138,391,320,320,424,422
9280,549,250,62,141,271,530,298,276,252,693,732
9281,177,794,654,607,177,115,337,127,687,342,709
9282,773,755,156,323,513,9,130,454,122,209,240
9283,581,197,43,802,566,413,671,657,686,119,557
9284,411,440,345,500,486,607,78,206,661,669,533
9285,656,480,658,575,792,25,512,327,721,691,751
9286,327,303,801,192,515,187,228,454,257,517,550
9287,310,747,281,384,79,627,798,590,415,615,583
9288,634,192,725,713,589,526,600,807,502,458,486
9289,155,589,384,172,731,513,208,650,360,778,298
9290,399,59,440,464,88,672,35,712,720,712,515
9291,572,741,610,474,626,205,539,804,651,576,686
9292,197,753,457,428,509,451,111,611,480,557,437
9293,645,434,93,194,696,298,794,752,623,477,410
9294,398,688,150,317,399,725,564,400,310,662,78
9295,811,601,733,736,565,491,655,91,540,658,691
9296,528,387,504,509,748,533,722,86,456,687,705
9297,739,775,17,610,384,437,325,167,652,19,93
9298,290,369,250,712,464,423,536,142,787,171,765
9299,810,11,490,611,11,22,98,78,725,575,754
9300,293,259,211,515,328,514,365,643,504,361,303
9301,739,730,447,255,327,121,652,254,482,736,684
9302,713,703,698,559,584,793,433,327,261,375,674
9303,113,366,601,522,712,726,600,463,192,219,550
9304,371,233,121,65,435,657,32,389,85,467,673
9305,389,408,652,559,559,552,391,134,134,732,110
9306,593,387,758,663,682,590,562,136,32,96,382
9307,275,3,558,414,669,445,522,650,478,568,665
9308,175,697,526,135,608,808,611,537,695,484,513
9309,571,556,92,720,220,481,556,633,79,19,602
9310,745,366,560,427,421,133,148,545,749,303,187
9311,197,594,108,153,298,250,654,537,271,546,413
9312,615,420,726,553,581,643,675,717,463,499,708
9313,103,306,103,330,168,712,181,321,4,176,130
9314,611,189,612,143,253,356,768,273,687,694,321
9315,668,439,571,477,378,75,656,526,449,519,561
9316,327,299,351,752,435,297,542,355,421,752,790
9317,326,7,215,416,638,802,724,106,98,689,754
9318,276,498,284,589,134,88,549,484,663,777,545
9319,509,166,520,510,774,613,108,697,180,697,731
9320,96,137,74,124,299,245,771,291,623,761,123
9321,418,325,64,758,184,750,673,281,389,660,69
9322,156,652,595,336,652,363,102,332,394,795,735
9323,230,766,4,333,656,760,321,708,753,309,517
9324,140,115,434,768,769,717,480,760,653,626,768
9325,776,776,722,474,601,126,626,321,95,768,414
9326,602,110,789,551,194,527,304,429,545,354,545
9327,698,714,768,19,665,44,723,87,794,702,181
9328,324,713,652,62,269,373,600,132,8,783,171
9329,5,722,648,518,211,80,30,448,687,500,636
9330,53,501,258,756,95,511,629,128,505,460,517
9331,484,168,719,60,478,615,798,561,551,88,779
9332,720,223,352,0,435,273,491,65,33,713,416
9333,179,524,362,281,791,647,203,464,487,520,290
9334,314,640,535,397,500,86,489,320,526,640,119
9335,755,485,653,206,6,724,262,463,365,615,543
9336,401,89,402,622,555,77,586,345,72,595,368
9337,588,451,83,604,482,786,492,680,784,416,671
9338,109,449,449,757,660,77,143,313,181,143,143
9339,59,790,164,811,388,208,456,32,130,58,708
9340,634,743,79,659,339,409,787,581,678,205,517
9341,523,79,663,129,353,299,416,261,38,499,643
9342,693,699,597,782,339,102,748,490,528,247,730
9343,422,553,784,521,798,491,412,796,321,470,449
9344,782,792,725,303,610,45,485,362,329,809,793
9345,732,153,521,720,568,536,423,614,530,432,699
9346,677,525,753,578,413,109,502,540,272,196,759
9347,548,793,742,346,721,563,485,686,416,455,675
9348,553,527,545,599,518,724,238,303,718,360,494
9349,807,695,766,580,764,590,276,477,568,634,120
9350,64,737,274,83,622,361,249,406,469,783,148
9351,387,547,147,547,792,577,643,643,414,651,455
9352,408,797,71,303,357,113,226,554,456,3,698
9353,40,736,736,191,416,736,744,764,523,752,679
9354,604,701,776,685,547,702,221,803,722,362,491
9355,653,717,576,717,602,615,547,693,794,518,680
9356,610,742,606,437,720,249,440,169,661,653,725
9357,688,39,98,510,94,129,131,687,140,80,219
9358,736,35,809,736,22,325,747,665,613,505,551
9359,393,248,800,248,787,761,259,229,645,196,15
9360,245,545,206,661,303,658,612,457,467,612,674
9361,347,446,741,308,53,46,758,446,412,346,769
9362,720,428,450,297,132,352,663,469,65,327,495
9363,669,811,536,699,719,510,435,580,440,515,790
9364,693,364,809,730,639,173,722,728,455,121,126
9365,284,608,799,74,773,568,349,165,220,571,539
9366,168,747,65,232,633,158,388,132,720,560,351
9367,121,180,340,28,444,257,279,98,707,418,571
9368,809,272,589,31,314,136,389,35,6,482,601
9369,390,687,657,434,775,510,698,499,651,769,619
9370,810,20,683,753,600,200,0,636,631,597,693
9371,329,770,456,582,387,713,446,0,490,534,573
9372,737,159,802,686,458,203,326,54,260,430,727
9373,810,132,282,558,153,49,521,707,810,614,155
9374,230,806,109,616,619,66,699,494,492,769,594
9375,792,680,492,416,191,610,758,717,764,534,748
9376,578,144,669,811,601,432,95,730,634,91,782
9377,253,705,105,647,414,126,72,472,613,573,648
9378,366,605,411,531,486,276,428,111,668,206,104
9379,411,792,470,540,317,175,393,125,714,753,376
9380,220,210,386,737,724,458,297,614,371,735,31
9381,748,142,755,159,10,33,506,519,129,76,253
9382,79,206,807,189,770,409,480,807,121,19,403
9383,648,10,543,281,23,447,794,581,95,470,387
9384,137,637,236,68,750,297,206,365,492,98,778
9385,635,524,804,528,656,723,472,726,257,346,705
9386,595,749,261,758,598,455,364,717,710,208,312
9387,303,459,263,139,490,737,453,573,91,75,412
9388,551,779,437,129,601,328,747,492,455,776,592
9389,106,54,719,581,518,575,224,803,787,722,736
9390,132,696,420,236,709,179,729,631,759,382,157
9391,177,510,100,804,89,783,685,177,804,667,664
9392,629,273,36,760,390,157,390,390,572,463,356
9393,583,736,760,636,334,575,275,486,479,256,41
9394,280,99,496,41,345,506,32,418,405,241,196
9395,409,708,776,518,381,248,685,434,763,626,803
9396,786,493,486,751,782,589,53,423,213,747,733
9397,9,466,394,25,634,465,519,771,711,783,684
9398,271,28,77,48,334,568,32,711,135,467,624
9399,619,303,720,598,771,545,25,416,486,575,496
9400,604,726,687,615,363,762,780,157,712,583,283
9401,340,96,32,164,777,280,84,611,608,540,298
9402,574,170,560,682,423,187,480,612,398,303,334
9403,571,440,780,586,337,500,59,545,467,583,659
9404,303,309,325,9,343,114,394,310,110,66,583
9405,801,145,660,550,382,696,429,377,252,709,572
9406,204,370,777,507,506,527,384,602,55,799,807
9407,378,686,394,290,510,434,213,634,347,518,515
9408,110,456,682,500,775,633,463,809,604,784,106
9409,536,514,798,654,596,52,747,647,547,454,768
9410,633,795,759,20,365,216,326,808,326,570,571
9411,728,492,492,722,365,522,722,691,766,626,51
9412,576,213,409,573,780,511,411,540,758,635,492
9413,682,471,423,147,573,601,487,615,581,803,794
9414,240,68,418,631,103,9,498,271,401,483,179
9415,709,548,177,667,677,367,626,522,480,809,575
9416,804,451,643,366,508,514,23,463,628,693,725
9417,397,422,732,311,759,323,466,358,442,672,633
9418,638,682,409,636,32,366,785,715,643,758,715
9419,449,769,366,457,106,682,437,721,124,84,280
9420,30,7,171,104,10,543,104,661,580,468,708
9421,496,768,176,94,87,38,156,134,613,687,588
9422,788,698,691,280,41,168,707,534,577,556,457
9423,111,197,463,769,724,572,427,53,485,253,6
9424,175,126,211,107,380,433,156,229,288,168,400
9425,352,512,590,326,378,545,799,23,78,583,568
9426,548,805,145,760,100,342,524,169,768,249,607
9427,431,180,243,448,408,32,666,427,668,781,408
9428,665,555,726,752,602,7,568,407,613,699,423
9429,450,526,553,22,731,237,311,711,56,500,581
9430,540,648,431,579,712,78,182,413,784,720,53
9431,569,692,466,174,368,652,493,717,454,615,691
9432,766,632,630,368,84,2,141,422,133,382,31
9433,135,439,689,135,289,292,432,697,549,418,519
9434,459,446,123,182,68,583,251,801,428,736,479
9435,717,423,661,129,736,11,320,547,482,436,427
9436,572,572,572,572,572,572,572,572,572,572,572
9437,740,314,632,252,107,466,549,229,167,759,219
9438,490,518,175,784,754,510,420,751,661,553,6
9439,750,660,665,489,451,637,205,481,504,665,459
9440,677,286,547,632,650,456,500,505,722,556,801
9441,652,781,2,233,104,312,568,732,498,599,777
9442,515,602,129,165,135,135,799,272,0,326,663
9443,175,748,310,797,802,218,580,303,500,645,586
9444,675,273,811,774,490,426,455,169,576,726,675
9445,290,9,771,56,236,507,419,132,17,323,175
9446,776,508,733,518,728,496,481,776,698,609,776
9447,667,752,576,655,505,644,775,775,634,733,705
9448,106,243,35,367,474,139,11,629,680,309,482
9449,457,631,457,149,679,522,223,303,430,696,65
9450,62,710,590,155,53,582,754,711,28,777,586
9451,378,80,696,811,443,309,374,572,778,511,501
9452,533,603,637,483,93,365,484,400,121,277,416
9453,407,357,202,99,524,726,126,131,745,763,368
9454,23,658,508,547,424,454,508,216,195,445,801
9455,637,663,433,153,244,293,290,519,69,106,369
9456,632,709,150,490,494,183,108,479,431,721,387
9457,467,568,746,79,224,562,171,518,104,500,459
9458,541,245,459,32,698,675,727,196,509,691,439
9459,709,671,576,321,255,418,390,213,139,680,686
9460,390,584,45,390,327,141,342,342,15,15,462
9461,572,375,492,567,806,707,207,619,756,567,372
9462,491,677,411,432,751,404,385,721,710,810,583
9463,525,618,594,576,699,686,629,372,95,644,797
9464,622,196,759,71,638,12,634,162,303,510,162
9465,572,624,501,207,285,717,501,471,624,127,624
9466,683,789,708,618,128,603,462,644,780,434,726
9467,724,552,799,19,400,209,627,719,577,303,764
9468,576,508,809,477,468,457,328,30,728,701,411
9469,698,88,204,557,658,764,389,210,233,506,618
9470,691,517,776,451,581,362,110,232,717,473,5
9471,453,280,701,515,754,275,616,478,583,414,669
9472,54,11,661,751,580,528,250,686,463,6,504
9473,251,647,393,335,715,715,166,719,705,381,326
9474,621,340,106,245,610,387,621,121,109,766,245
9475,334,521,413,713,599,491,86,192,173,260,54
9476,719,303,148,555,26,433,299,89,247,770,239
9477,803,658,698,650,455,131,793,667,708,728,407
9478,295,714,801,446,667,791,362,189,78,555,428
9479,563,530,529,562,595,720,419,513,394,529,74
9480,608,761,467,135,418,233,64,593,418,633,98
9481,764,748,339,216,630,760,806,699,765,100,580
9482,650,755,750,783,418,771,544,122,406,498,381
9483,521,180,209,38,714,489,494,654,569,502,608
9484,547,53,627,687,440,204,518,523,645,612,724
9485,53,809,479,683,385,395,603,754,680,645,454
9486,133,317,317,524,133,776,156,14,806,330,259
9487,551,524,604,752,671,185,578,561,632,575,742
9488,721,220,409,52,306,710,515,387,557,34,54
9489,220,234,419,419,452,213,197,369,646,111,408
9490,298,209,759,514,549,559,483,598,406,735,468
9491,80,309,255,215,615,434,455,6,555,213,663
9492,549,608,521,732,54,755,92,529,20,498,623
9493,583,77,370,562,37,131,158,282,77,77,243
9494,414,720,166,409,610,803,455,473,674,565,458
9495,397,419,404,713,718,249,391,732,783,408,229
9496,557,551,147,94,14,780,109,407,623,253,293
9497,642,268,568,364,332,88,698,347,70,131,794
9498,432,545,771,750,64,715,108,688,751,732,208
9499,725,520,423,784,79,289,784,730,509,417,770
9500,455,510,671,228,650,434,773,463,36,528,754
9501,763,416,491,631,783,581,60,749,751,728,677
9502,275,474,681,556,333,558,391,519,480,513,643
9503,630,651,252,85,100,518,716,377,810,471,610
9504,682,698,768,411,494,451,434,471,492,474,769
9505,26,7,696,552,645,655,536,643,349,748,514
9506,238,30,722,87,756,168,548,745,412,35,722
9507,305,325,738,55,102,185,284,166,345,142,20
9508,668,747,515,387,754,33,725,551,224,7,578
9509,801,589,384,788,84,510,441,46,647,643,406
9510,564,87,525,572,691,47,572,525,429,123,805
9511,811,430,483,677,730,759,803,303,102,725,693
9512,671,615,615,638,477,619,504,673,811,463,801
9513,477,87,769,40,193,375,671,143,390,390,278
9514,7,68,705,224,65,14,155,334,303,485,276
9515,224,508,597,510,576,683,508,312,627,375,480
9516,647,775,635,105,753,380,293,384,437,613,468
9517,77,369,369,593,76,467,589,632,138,59,560
9518,148,31,404,60,677,387,221,384,328,365,195
9519,492,589,492,550,114,751,490,769,470,420,511
9520,251,334,602,545,707,486,435,707,597,651,11
9521,285,732,358,275,613,629,610,7,166,166,610
9522,147,125,179,262,365,580,614,634,580,427,367
9523,387,69,141,132,693,110,770,354,559,566,297
9524,108,661,433,749,602,259,334,340,17,586,458
9525,244,746,136,83,571,276,290,186,323,219,640
9526,165,43,498,64,758,340,683,174,494,566,383
9527,140,149,435,435,508,799,111,758,693,705,407
9528,86,264,134,181,177,439,794,449,86,477,760
9529,717,93,696,147,585,250,721,75,468,597,110
9530,451,607,214,604,629,276,679,481,626,609,107
9531,409,625,91,5,276,568,68,417,583,120,710
9532,683,610,437,456,347,575,192,149,174,464,679
9533,197,551,753,560,706,484,715,728,669,559,11
9534,544,398,735,454,354,336,219,600,70,767,783
9535,779,671,610,804,718,675,656,633,713,712,109
9536,481,742,667,671,439,688,187,102,747,518,705
9537,95,95,714,741,248,109,346,78,95,664,557
9538,749,747,486,540,631,747,416,803,518,638,457
9539,498,559,25,518,85,470,409,271,553,521,207
9540,553,512,747,417,111,330,713,486,446,792,408
9541,88,740,583,75,599,470,115,572,489,581,88
9542,701,387,644,387,134,360,555,741,189,21,35
9543,508,489,648,604,539,607,725,794,508,609,752
9544,647,415,456,635,275,215,635,645,528,113,479
9545,338,777,668,517,5,698,480,420,195,388,600
9546,658,658,417,17,466,464,569,686,492,592,11
9547,141,645,653,251,698,177,103,787,100,382,366
9548,515,536,680,764,254,130,763,671,637,165,535
9549,284,132,80,561,408,111,513,778,484,557,557
9550,603,47,387,193,652,463,388,389,761,276,772
9551,264,114,524,375,653,179,482,594,790,395,768
9552,269,270,773,455,463,508,793,726,506,736,629
9553,485,423,488,556,382,240,712,643,712,725,478
9554,400,648,517,510,473,108,474,345,736,580,431
9555,361,569,703,569,611,356,194,377,230,180,68
9556,558,537,666,363,238,563,810,60,569,151,545
9557,503,651,11,159,804,224,168,251,755,179,736
9558,625,517,768,499,499,455,789,760,492,508,411
9559,79,416,31,100,417,129,312,509,31,559,695
9560,100,472,680,647,344,760,470,100,451,667,510
9561,219,276,686,711,8,513,31,778,153,468,732
9562,359,593,108,299,777,83,154,46,511,365,7
9563,768,213,501,87,601,789,53,491,251,499,756
9564,613,801,477,492,364,406,792,809,109,680,730
9565,189,654,742,345,177,693,184,494,132,404,179
9566,466,419,173,136,112,244,175,320,167,408,14
9567,411,173,272,297,106,261,745,173,49,84,553
9568,325,215,634,100,256,513,518,71,583,578,364
9569,440,747,648,50,521,561,561,468,552,810,413
9570,779,434,726,273,468,668,691,109,714,510,445
9571,784,411,625,779,542,321,802,524,582,615,459
9572,224,292,454,105,571,741,208,48,60,351,471
9573,170,387,111,710,667,312,520,325,197,404,593
9574,60,262,781,684,309,549,290,418,778,718,764
9575,252,0,634,538,74,20,384,731,366,3,26
9576,380,561,66,183,317,301,317,351,187,400,400
9577,366,748,257,695,549,719,162,6,792,486,467
9578,572,752,667,804,177,177,337,522,660,434,768
9579,566,247,14,459,523,550,27,188,345,751,793
9580,92,732,529,521,686,295,681,530,571,432,639
9581,691,705,223,804,192,264,763,109,585,584,447
9582,612,500,476,176,361,672,41,114,723,263,248
9583,224,495,417,583,237,485,162,700,417,413,671
9584,619,249,511,188,107,391,542,251,760,66,375
9585,529,373,370,217,775,406,252,57,316,370,77
9586,43,692,397,385,171,257,166,295,142,31,121
9587,689,673,806,688,511,622,44,674,478,728,517
9588,601,715,645,555,477,169,203,780,715,691,809
9589,684,498,249,406,526,633,654,599,810,549,502
9590,124,553,498,720,303,450,126,639,502,761,747
9591,84,748,593,764,467,170,514,224,208,736,454
9592,712,411,751,729,247,507,588,448,765,346,669
9593,480,536,518,760,787,508,440,364,547,407,619
9594,162,249,313,360,794,483,389,55,466,377,68
9595,312,800,769,239,722,78,518,185,769,650,191
9596,780,736,726,323,803,383,128,613,509,630,280
9597,683,667,770,657,557,594,629,793,607,572,702
9598,664,675,450,53,748,454,321,651,703,196,335
9599,811,626,626,768,82,411,58,477,68,321,561
9600,450,22,771,148,481,32,196,363,22,545,323
9601,136,808,404,663,466,298,759,256,6,651,602
9602,110,31,790,229,138,21,506,241,172,52,259
9603,635,371,479,409,36,303,562,159,506,510,256
9604,165,376,508,192,791,68,744,773,179,250,458
9605,717,225,437,627,139,523,553,508,674,485,737
9606,646,418,31,360,689,467,466,427,599,663,527
9607,609,679,713,401,34,593,799,647,121,504,512
9608,298,545,153,743,271,260,560,630,119,110,57
9609,366,547,760,434,743,593,723,321,283,5,644
9610,138,172,28,771,773,92,571,784,229,275,86
9611,108,585,519,621,328,321,46,521,427,621,303
9612,264,309,462,638,629,390,723,327,709,30,779
9613,629,449,453,503,150,701,462,433,809,387,459
9614,521,526,470,553,482,28,745,556,470,449,156
9615,559,799,435,320,753,688,408,171,718,603,481
9616,221,404,179,792,370,211,43,171,10,389,25
9617,333,412,390,157,373,105,87,431,362,321,409
9618,120,229,102,208,424,227,689,424,363,729,96
9619,633,729,420,580,486,666,517,364,705,691,712
9620,576,677,486,6,680,429,54,810,725,801,194
9621,322,608,470,323,467,750,424,205,442,749,34
9622,571,602,326,492,623,116,636,256,404,162,346
9623,155,306,28,338,467,417,618,640,205,151,677
9624,768,768,768,768,768,768,768,768,768,768,768
9625,436,221,322,454,236,491,574,680,566,758,569
9626,472,379,19,599,597,761,439,521,130,688,631
9627,666,452,406,359,106,427,563,56,369,692,777
9628,597,118,790,686,717,613,592,156,439,448,20
9629,462,45,698,412,511,443,664,511,691,449,460
9630,150,273,459,287,213,306,589,657,364,809,491
9631,746,262,14,755,200,245,583,292,417,433,131
9632,431,470,514,801,556,412,287,674,590,578,619
9633,763,788,708,75,224,384,745,753,651,456,671
9634,381,675,703,428,469,762,627,189,588,500,439
9635,745,259,189,335,253,264,317,385,44,126,130
9636,70,621,788,351,563,556,359,65,663,642,533
9637,661,463,675,413,260,722,691,682,753,500,766
9638,668,510,633,714,78,777,556,459,130,325,68
9639,409,714,407,597,691,406,75,125,485,693,753
9640,417,11,482,98,6,684,802,570,223,404,661
9641,184,11,370,56,484,800,654,370,638,754,299
9642,465,108,527,427,408,252,374,777,602,469,408
9643,114,36,114,424,742,318,683,126,230,115,130
9644,788,26,661,637,351,43,724,708,511,699,590
9645,756,651,500,769,508,249,583,680,499,584,722
9646,428,791,209,17,723,656,477,435,173,559,454
9647,312,333,504,160,790,376,551,326,531,706,411
9648,725,654,655,619,326,506,797,513,52,581,733
9649,401,84,184,229,290,488,331,507,422,471,686
9650,254,287,484,491,511,610,491,29,250,280,380
9651,545,706,38,797,713,576,717,187,122,574,699
9652,297,107,321,653,752,411,687,87,391,143,390
9653,707,347,486,0,210,414,98,189,240,273,29
9654,378,753,378,597,547,54,701,720,715,364,423
9655,540,688,86,182,564,400,349,17,551,137,236
9656,697,60,458,402,93,752,355,590,720,20,424
9657,568,788,719,504,195,284,351,131,122,673,299
9658,214,762,605,715,285,492,600,153,83,674,591
9659,346,593,303,610,496,268,557,746,647,683,86
9660,250,272,325,252,389,55,216,64,417,527,633
9661,87,120,657,470,107,385,66,677,776,717,210
9662,515,518,643,724,637,663,724,238,325,130,603
9663,275,440,411,811,680,455,135,71,610,549,204
9664,115,118,327,741,672,509,792,276,448,586,262
9665,417,147,810,764,500,109,609,782,610,806,712
9666,221,167,217,750,25,159,394,331,735,181,311
9667,638,219,503,480,478,427,149,450,437,659,736
9668,636,702,786,46,195,399,758,218,805,309,499
9669,330,397,525,412,664,213,58,505,668,213,699
9670,482,52,383,739,583,719,700,169,603,552,252
9671,655,636,691,556,346,98,621,171,35,43,578
9672,387,130,140,409,1,592,211,374,158,545,346
9673,31,427,245,662,810,400,26,185,671,196,117
9674,697,156,401,404,278,143,12,1,553,175,364
9675,673,603,235,155,389,259,659,184,368,593,3
9676,476,175,570,53,809,339,506,800,260,676,40
9677,769,709,594,414,247,551,123,341,797,423,439
9678,89,346,629,505,572,789,616,30,447,36,258
9679,287,635,486,174,345,764,312,481,173,688,478
9680,106,423,674,363,747,536,490,583,663,533,445
9681,550,621,794,770,470,169,468,547,648,191,736
9682,150,409,776,455,432,725,536,811,736,721,782
9683,137,562,408,147,648,539,274,22,727,244,155
9684,417,60,33,537,121,563,618,440,656,756,411
9685,32,194,14,215,766,668,137,662,524,343,521
9686,633,440,413,493,367,187,64,509,144,457,718
9687,132,26,756,79,427,207,619,206,719,597,174
9688,609,322,797,794,615,801,721,576,730,741,455
9689,809,60,638,643,693,515,368,109,504,804,173
9690,410,216,447,792,623,66,109,675,478,792,21
9691,657,387,35,695,636,211,695,43,792,706,43
9692,481,691,668,557,508,502,741,708,693,674,468
9693,342,45,273,477,768,201,194,620,367,794,607
9694,129,223,447,250,455,648,658,101,255,371,478
9695,17,652,488,299,355,381,632,249,118,314,708
9696,423,658,674,724,603,197,481,753,457,455,724
9697,756,596,435,551,223,66,49,610,96,788,638
9698,499,321,275,709,254,340,145,264,194,139,321
9699,407,806,806,539,504,727,771,416,575,780,613
9700,159,735,568,408,652,176,433,386,424,695,138
9701,127,390,177,273,100,809,536,115,667,811,594
9702,464,520,237,606,110,788,190,801,792,470,100
9703,691,674,691,787,782,799,698,489,458,677,52
9704,313,578,156,0,718,671,568,603,464,14,347
9705,211,394,146,317,22,548,183,16,321,543,259
9706,108,240,5,466,253,60,652,608,374,249,2
9707,223,38,592,426,499,494,449,784,79,470,459
9708,721,286,479,792,691,460,693,677,699,533,554
9709,689,569,570,543,734,334,286,720,66,95,376
9710,736,634,260,328,608,466,455,412,656,736,778
9711,236,49,204,264,34,187,71,469,121,469,350
9712,138,599,695,32,574,136,315,391,732,559,28
9713,536,523,770,673,109,671,40,584,620,24,36
9714,213,624,712,220,313,30,669,159,798,538,693
9715,661,333,770,573,255,505,766,519,297,378,469
9716,809,728,86,487,71,297,522,604,434,692,650
9717,607,620,730,620,177,134,377,134,173,686,20
9718,413,514,804,741,168,208,612,728,237,583,636
9719,721,112,325,121,458,688,630,98,206,92,638
9720,715,770,782,611,636,527,407,682,674,550,630
9721,366,14,190,613,388,462,189,255,805,143,576
9722,721,578,795,470,519,101,79,764,504,540,662
9723,177,687,100,174,190,154,794,222,109,631,143
9724,184,661,303,8,264,287,724,179,221,207,110
9725,53,184,689,471,691,619,555,250,210,555,482
9726,432,519,233,732,653,255,452,650,450,422,154
9727,323,385,727,560,695,135,312,710,437,474,613
9728,353,274,377,734,338,16,181,260,387,293,732
9729,494,6,357,472,496,593,764,364,327,573,773
9730,758,446,471,435,250,109,470,95,598,409,254
9731,463,380,241,407,208,232,523,241,195,561,232
9732,155,387,761,171,119,388,593,417,337,55,758
9733,374,600,663,440,470,417,295,759,171,31,31
9734,335,711,132,54,166,613,98,351,3,320,142
9735,419,278,83,720,328,373,26,411,600,285,448
9736,327,675,677,764,766,155,561,747,491,491,366
9737,555,322,596,678,696,286,694,600,66,118,382
9738,510,481,625,510,132,373,751,123,665,792,78
9739,752,654,177,231,19,469,449,423,667,660,100
9740,23,468,798,446,420,131,159,481,30,470,433
9741,477,780,526,466,28,390,237,746,149,269,364
9742,638,89,698,88,407,517,668,445,758,636,736
9743,408,536,513,654,800,449,494,623,419,672,574
9744,548,245,387,774,292,287,480,361,334,461,451
9745,482,699,592,157,565,784,604,110,752,335,741
9746,8,553,110,447,363,356,244,20,553,119,109
9747,136,673,547,472,506,75,650,403,551,367,499
9748,317,690,484,629,678,154,671,753,200,44,650
9749,185,465,9,204,520,257,464,229,426,653,539
9750,457,769,784,728,671,671,671,633,457,689,687
9751,557,678,545,352,787,199,647,205,778,22,130
9752,178,119,147,495,503,417,377,467,726,149,137
9753,724,515,755,724,85,4,735,613,479,804,638
9754,626,548,789,439,434,794,362,478,677,496,620
9755,139,313,714,189,776,274,318,248,373,341,472
9756,295,686,663,671,520,560,691,647,693,601,171
9757,44,124,205,351,657,377,332,466,314,662,335
9758,742,742,194,159,380,13,742,293,168,524,18
9759,439,337,204,389,457,111,271,383,23,775,237
9760,437,459,19,675,682,105,758,677,674,648,706
9761,11,368,720,777,657,478,31,96,747,565,422
9762,128,361,769,572,532,664,567,462,342,280,462
9763,397,209,121,209,0,174,711,599,121,771,646
9764,308,318,53,404,398,797,171,136,188,196,99
9765,366,515,736,647,731,162,518,720,504,782,251
9766,158,418,343,562,43,98,608,320,433,718,660
9767,65,419,64,417,625,659,21,780,568,711,724
9768,493,390,790,241,581,541,692,794,660,501,523
9769,434,140,196,651,241,156,356,800,434,293,551
9770,736,661,495,788,22,293,751,213,746,691,679
9771,759,140,186,233,592,299,461,335,439,595,758
9772,526,5,777,166,804,640,42,335,557,705,218
9773,766,88,696,432,284,391,653,448,174,490,777
9774,284,625,713,433,234,666,638,247,247,624,754
9775,536,751,329,508,270,380,789,437,664,150,168
9776,470,658,782,464,22,691,185,753,775,557,777
9777,655,717,518,88,574,24,733,409,804,665,633
9778,79,514,551,50,758,480,737,117,722,570,418
9779,373,449,449,485,145,806,620,145,308,548,390
9780,159,222,160,402,137,372,102,722,361,257,682
9781,654,433,240,0,55,457,534,706,442,556,773
9782,718,547,515,464,671,558,697,592,758,368,486
9783,477,806,412,722,178,509,254,505,573,680,741
9784,173,527,177,231,237,532,177,524,698,252,710
9785,802,268,747,26,799,460,436,801,519,578,724
9786,423,264,3,238,644,33,671,390,407,468,626
9787,768,687,542,143,709,269,790,127,248,123,619
9788,762,618,32,363,309,156,284,213,121,108,746
9789,183,74,740,353,311,149,807,581,424,313,659
9790,145,173,569,572,115,273,127,584,499,477,532
9791,199,85,599,759,69,74,662,473,419,427,408
9792,58,334,121,29,737,285,526,533,557,596,408
9793,626,667,730,449,395,473,177,434,390,379,698
9794,762,723,77,130,759,325,595,199,33,243,766
9795,374,639,359,229,339,283,185,394,112,771,791
9796,14,353,181,229,133,166,678,295,24,800,407
9797,234,573,735,735,641,66,313,114,214,789,395
9798,272,523,681,395,613,474,134,356,757,133,624
9799,629,787,400,709,127,215,145,264,23,696,238
9800,276,535,549,371,154,295,199,149,783,758,257
9801,463,448,347,482,326,807,491,741,492,179,407
9802,390,143,177,229,594,626,36,667,347,572,342
9803,679,625,621,578,691,582,478,556,510,411,765
9804,398,282,734,304,390,244,123,125,521,316,304
9805,265,799,549,340,327,612,303,762,464,121,32
9806,721,508,701,508,510,128,556,736,687,484,775
9807,119,105,662,451,521,263,337,119,634,811,643
9808,413,170,709,680,792,455,766,720,597,748,693
9809,699,318,140,490,416,206,437,680,455,232,490
9810,780,505,613,195,783,287,481,367,182,257,287
9811,776,691,513,260,420,179,600,110,345,800,780
9812,578,503,325,674,398,206,256,237,536,669,78
9813,509,428,505,550,480,348,192,717,6,509,196
9814,164,169,458,735,59,200,64,498,797,295,689
9815,276,287,162,305,72,440,435,109,472,41,783
9816,613,714,794,269,190,403,367,236,627,179,251
9817,140,437,49,792,292,621,642,591,555,0,325
9818,574,527,507,648,114,314,541,506,432,771,420
9819,372,474,802,136,385,530,347,141,136,304,188
9820,312,145,33,389,57,468,571,761,397,422,506
9821,45,552,770,45,28,263,35,552,462,4,523
9822,550,335,34,578,695,150,650,590,762,237,811
9823,448,803,306,685,153,411,428,362,691,128,243
9824,543,656,626,459,412,714,741,459,619,139,462
9825,167,431,422,180,402,66,632,750,461,783,353
9826,173,705,192,409,603,497,186,244,612,420,773
