ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51
10087,6481,6605,5776,5536,6035,305,3986,3986,5107,5107,5107,3602,3602,5107,3425,3602,3425,5107,3602,4422,3425,3602,3602,5680,3425,5231,6966,3602,6966,3425,5231,3425,5061,5061,3425,5201,3425,5231,5201,5231,3425,6812,3425,3602,5087,5201,5201,5231,5201,5231,6966,5201
10088,4095,3618,3637,5958,4117,4884,6185,6181,5710,6457,6181,4599,6181,4395,4395,6799,4256,4395,4256,4256,4395,4395,4395,4538,4538,3690,4395,4538,4538,4395,4538,4538,4538,3901,4538,4395,4538,4395,4538,4395,4538,4538,4538,4395,4538,4395,4538,4538,4538,6724,4395,4538
10089,4838,331,5913,4923,4276,4276,4276,4276,4508,4508,4508,6388,6388,4746,5214,6388,2611,6388,6805,6805,2276,6388,5425,5425,2611,5642,5425,4175,5425,4175,4175,5425,2276,4175,5425,3849,4844,5878,4746,2276,4175,4861,3614,5425,4175,4175,4175,6401,4508,4508,4175,4508
10090,4095,3618,3843,6369,6369,6369,3897,5918,6990,6369,5511,5399,4221,6369,6990,5865,5865,4360,3547,6478,5865,5865,5865,5707,5707,5707,5707,4093,5707,5865,5865,4221,5865,5865,4975,4491,5865,5865,5865,4221,7014,5352,4143,4221,5865,4143,5865,5865,5389,5389,6948,4491
10091,3694,6587,4431,3985,4387,3772,3985,3772,3772,5742,6908,5368,6162,6908,6387,3586,2495,2686,5742,6343,6343,3531,5907,6010,2495,5112,5372,6343,5907,5742,6709,6889,5112,5112,5742,5907,5692,6343,4686,5648,5648,5368,5157,6719,5682,3605,4129,6401,6249,5007,5907,3805
10092,2037,1722,5547,3555,6964,3555,3555,4177,6341,4277,6589,6964,3664,6575,6575,5518,4821,4255,6575,3798,5780,5518,5518,3798,3664,3798,5611,3798,3560,3798,5780,3555,3664,3798,6906,3798,3787,3798,3787,3798,4679,3798,4679,3787,4679,4679,3787,6189,3787,3787,6189,2802
10093,4095,4770,4588,6122,5180,4770,5188,5188,5188,5188,6416,5188,6594,6594,6594,6594,3373,6560,6025,6872,6183,3620,6025,5205,5522,6977,6594,6594,6594,3963,6644,6644,3798,5205,6644,5205,6644,6183,6594,6025,6644,6644,6644,6025,3734,6644,5911,6644,6644,6644,6644,6644
10094,5225,6837,4957,6837,6837,6837,6837,6837,6837,6837,6753,6837,6837,6922,6837,6837,6837,6837,4330,6076,6076,6837,6837,2189,6837,6837,6521,5950,4761,6076,6076,6837,6837,6076,4330,6837,6076,6076,4330,6051,6076,6076,6076,4176,4330,6076,6076,4761,4643,6051,3960,5950
10095,2037,1136,1950,4790,190,2823,7021,1274,5710,423,3664,1294,3664,7055,3664,5252,6038,5966,6038,6038,5966,5252,5966,5966,5966,5966,7021,5252,5975,5966,5966,6742,6742,7021,5975,4615,2709,5975,4615,5975,5363,5975,5725,5975,5975,5975,5636,5975,4507,4507,5975,7021
10096,6237,3551,6237,6644,5643,6540,3555,6540,5261,5295,5697,7027,5295,5697,5295,5295,5697,5697,5295,4289,5295,5295,4970,4970,6964,5295,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6964,6203,6964,6964,6964,6238,6964,6964,6964,6964,6964,6964,6964,6964,6964
10097,4135,4150,5308,6848,4135,6220,3848,5068,7027,6103,7027,4935,7027,7027,7027,7027,7027,5617,6103,4935,7027,5617,5617,6103,6103,5617,5617,4935,7027,6103,4935,5295,7027,6103,6103,7027,7027,7027,6103,6103,6103,6103,7027,6103,6103,6103,6103,6103,4935,4935,6103,4935
10098,3685,5824,5630,5266,6818,4568,6241,6634,4230,5379,6241,6241,6723,6723,6241,5350,5350,6382,6241,5876,3685,6723,6723,5837,692,5379,6683,6750,5876,5837,6683,1067,1067,6683,6098,6683,1067,6683,5350,5350,6683,5350,6683,6683,5714,6098,4846,6683,6683,5350,5350,6683
10099,4095,1775,4588,2095,4576,4839,6421,1219,1219,4985,1219,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985,2821,4985,4985,4985,4985,4985,4985,4985,3177,4985,4985,4985,4985,2821,6970,4985,4985,4985,4985,4985,4985,4985,4985,4985,4365,4985,4985,4985,3811,4985,6745
10100,5654,5876,5776,3985,6503,3425,4700,1772,3425,3425,3425,4463,3425,3425,3425,1224,4463,7024,3425,5378,5378,5378,5378,3425,5378,5378,5378,5464,5464,5378,5378,4357,5464,5378,5464,5464,5378,4463,5378,5378,5378,5464,5464,6043,5378,5464,5871,5819,5464,4448,5378,7037
10101,4095,3618,4450,6193,6395,6709,5412,5942,4327,5341,6709,6175,6175,5294,6709,6175,5294,5294,5091,4349,4349,5091,5091,5091,5091,5091,5091,5091,6667,5091,5091,5091,5091,5091,5091,5091,5091,5091,5091,5074,5074,5091,5091,5091,5074,6407,5074,5091,5091,5091,5091,5091
10102,4511,5824,3932,4147,5803,5986,5986,5986,5986,5986,3607,5986,4084,5620,5631,5986,4918,5385,4918,5986,6665,6850,5490,6665,5024,4084,3990,5385,3990,5385,5385,6059,5739,5905,5631,5385,5385,5385,5385,5008,5385,5517,5385,5385,7047,5385,3716,5385,5739,4084,7047,4959
10103,4838,3127,76,4774,5153,2602,1043,3435,3435,1043,4413,625,1043,4786,5119,5389,5389,6611,4451,5579,5286,4786,4786,5156,4786,5915,5156,4786,4786,4786,5156,4133,5156,1101,4133,6894,5156,4786,5156,5156,5156,6385,4552,4688,4688,5988,3904,4786,5325,6894,6159,5325
10104,5786,5950,5974,4439,3871,4198,6282,3635,3635,5953,4198,4083,6091,4875,6787,3961,6552,4083,4083,4083,6723,4083,4083,4083,4083,1446,3961,6091,6723,4083,3964,4083,3750,4083,3914,3914,5070,6517,4083,3914,3961,3914,6195,3914,4083,3914,3750,3914,3914,3961,3914,3914
10105,3685,5458,6935,4761,3599,4530,4530,4575,4587,5113,4587,4457,4587,4457,4457,5113,4457,5113,4457,5113,4457,4457,5113,5113,4457,4457,4457,4887,5113,4887,5433,5113,6307,4394,4457,4887,5113,5113,6989,2271,5113,7035,5113,4457,4394,5113,4457,5113,4751,5113,4394,3688
10106,2835,3127,5978,6703,6361,3665,85,6331,5394,3833,6331,4546,4546,6331,6331,6331,3865,6331,6331,6331,6331,4974,4972,6724,930,2345,6331,6331,6331,1446,6331,6310,6907,4974,6331,3448,6331,6331,6331,6331,6331,6331,6331,6331,6331,6331,6331,6331,6331,6331,6331,6331
10107,5159,4150,4354,6993,6075,6538,4172,4172,3655,6801,6801,6801,6801,6801,6801,6436,6801,3987,6028,6801,6801,4980,6456,6028,3305,6456,6028,5070,6456,6028,5048,6028,3779,6801,6028,3779,6456,6456,3779,6456,5048,3779,6028,6456,6801,5429,6028,6456,3779,6801,6155,4965
10108,4135,5868,6656,3660,6657,6573,4398,6573,6810,4515,4515,6060,3567,3567,5397,4387,3567,4700,5352,3567,5696,7049,7049,330,7049,3567,3567,3567,5431,5397,3567,6272,6272,5397,7049,6272,7049,6272,6272,3567,5431,7049,3567,6272,7049,6272,7049,6272,7049,7049,330,7049
10109,5654,6535,6068,6856,4220,4139,3955,3986,5548,3955,5548,4139,6938,4139,5033,3955,3955,6439,3955,4139,5548,4139,3955,3955,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139,4139
10110,4233,2958,5308,3817,3827,4225,6562,4225,4225,5277,4017,6441,4246,4807,4807,4807,4246,4059,4807,4246,6562,3656,4059,4059,4059,4059,3656,4059,6456,3656,2377,3656,4230,3656,3866,3656,3656,4230,3656,4230,3656,6680,3656,4059,3656,3656,4230,4457,3656,3656,6585,6346
10111,292,3364,6963,4285,6149,6149,3709,3709,6445,1785,6445,6303,6392,6445,4117,6631,4218,5182,6631,3759,5400,5400,3755,4218,3825,3825,3825,4117,3825,3825,3825,3755,5400,3825,3825,5400,3717,2378,3825,4105,4117,4270,3825,3825,651,3825,3825,1205,4284,3825,5400,3825
10112,4095,1775,4293,429,6970,5774,3487,5750,5750,5774,4307,4307,4307,4307,5403,4375,4307,4375,4375,4375,5460,4375,5460,4375,4375,4375,4375,4375,5460,5460,5460,5460,4375,4375,5460,4375,5460,4375,4375,4375,4375,4375,4375,4375,4375,3879,880,5460,4375,5460,4375,4375
10113,3918,4639,3959,3917,5571,5183,4190,1116,2844,6964,4029,6964,6964,6964,6964,3611,4694,4409,4734,4694,6964,3611,3611,3611,4662,4750,3611,292,3611,4662,3108,4662,4662,6446,4662,4595,3611,3108,3611,4662,4409,4662,4662,4662,4746,5123,5290,4595,4662,4662,5349,4662
10114,2802,2500,4786,6555,6854,5701,1772,1069,6989,6989,6989,6989,6989,6989,6989,6989,6989,5614,6989,6989,6989,6989,460,6724,6989,6989,6989,6989,6989,3664,6989,5267,6989,6989,5614,6989,6989,6989,6989,3752,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,5614
10115,382,5960,6574,4017,6102,5518,5158,5065,5674,5674,6359,5140,5674,5514,5979,5525,6479,6851,5525,6851,3616,6851,6851,5525,6851,6851,6851,6260,6260,5525,6260,6260,5934,6851,6479,6851,6851,6851,6851,6851,6851,6851,6851,6851,6851,6851,6851,6851,6851,6851,6851,6851
10116,5654,6587,5308,4778,6562,5897,3484,6826,5497,6184,6075,5897,5897,5897,6562,4462,5897,5897,5897,5897,5897,5897,5897,5897,6307,5897,5897,5897,5897,5897,5897,4059,5897,5897,5897,5897,5897,5897,6184,5897,5897,5897,6184,5897,6456,6184,5897,5897,5897,6307,5897,4059
10117,4095,5950,6520,5362,4784,3871,2516,4346,4862,151,6563,5807,7033,4862,5475,5475,6495,4688,4688,6574,4377,6574,4688,5145,6574,4873,4688,4862,5853,4862,6574,6495,6574,4688,4873,5074,6574,5145,4688,4530,6574,6574,6574,6574,6574,6574,5853,4862,5853,5853,5853,4873
10118,2037,2148,5042,6122,6922,5187,5187,3813,3813,2466,6734,5211,3813,5211,5211,3564,4826,4162,4826,6734,4826,5934,4900,4900,4900,4900,6734,4872,5004,5004,5004,5004,3813,6734,6753,6734,4162,6753,3813,4826,6753,4826,6753,6753,4826,5951,4572,6753,4572,6753,4826,6122
10119,5468,5320,6656,6176,4352,7008,5386,4352,4352,4352,4352,5548,5075,5075,4352,5548,5548,6777,4473,6140,4473,6140,4473,6777,4352,4473,5227,4352,6777,5227,3660,396,5227,5227,5227,5227,5227,5227,5227,5227,5227,5227,4352,5227,5227,5227,5227,6373,5227,4137,5227,5227
10120,3080,421,4957,5806,6868,4609,5632,5876,5632,6102,4167,4179,5593,4892,6774,6774,4179,4892,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,3739,6774,6774,6774,112,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,6774,5102
10121,4095,5940,4694,4376,6269,5620,6611,2811,4675,6089,5425,6089,6611,6611,5180,5180,6269,116,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,6269,4270,6269,6269,6269,6269,6269,6911,6269,6269,6269,6269,6269,6269,6269
10122,3708,4770,5162,4486,1076,6567,4484,5876,5595,5319,3625,1588,3606,5319,4303,5319,6650,5319,5767,4993,5319,4993,1155,5319,5595,5595,4207,4993,7037,6172,6439,6172,4207,6172,6172,4533,4004,4004,5767,6172,3607,3858,4993,3607,3607,6600,3607,3607,3607,5472,5595,4993
10123,2386,5581,7056,4575,4758,5013,957,5013,4241,6043,4241,6043,6043,6086,6043,6043,6043,3316,4241,6043,6043,6043,6043,6043,6826,6043,6043,6043,6043,6826,6043,4789,4116,6826,6043,6043,6972,6826,3476,6728,5075,6043,6826,6043,4789,5075,3476,6826,4802,4802,6826,6826
10124,3288,421,1793,503,832,4892,1376,1376,811,605,3963,94,94,6687,823,3182,3182,811,1464,1464,5085,1464,1464,5085,1464,1376,1464,5085,1376,2944,2944,4563,4563,4827,2944,4563,6529,823,4563,811,2944,4563,4563,4985,4563,4563,4331,4563,4563,4563,4563,1675
10125,3685,5824,6736,4148,4130,4130,868,3957,3607,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,4148,5249,4148,1724,4148,4148,1724,4148,4148,4148
10126,6429,3618,3735,6732,6799,4713,5430,5056,5056,5056,5056,5056,4218,5056,5056,4218,4218,5056,5056,6193,5056,5056,5056,4218,5430,4218,4218,5056,4218,4218,4218,4218,4218,5116,4218,4218,5056,4458,4218,4218,4218,5056,4218,4218,5056,5056,4218,5056,5056,4218,4218,5689
10127,3735,6193,6819,6627,5430,3951,6087,6090,6087,6087,6087,5656,4667,3864,4667,4667,4667,4667,4667,6868,4667,6868,4667,4667,4667,4667,5083,6868,4667,4667,6667,6868,3864,3864,5083,3864,5083,5083,4747,4667,4667,4667,4667,4667,5083,4318,4667,4667,4667,3864,4464,4667
10128,4095,1571,5618,2801,4379,3654,6215,6215,6215,6811,5042,4399,511,5278,4144,5907,5794,2851,5004,511,511,511,511,511,511,5907,511,511,511,511,511,6702,511,511,4810,511,511,511,4810,511,511,511,511,511,4810,511,4810,511,4810,4810,6811,4810
10129,4095,4209,7009,4209,6518,6904,3605,6249,5909,2480,3605,3605,4035,4035,5909,4954,3605,4035,4035,5909,5909,3805,5909,5909,5512,5525,5555,5909,5909,5909,5909,5909,4954,5909,6470,5909,5909,5909,5909,5909,4954,5909,5727,5727,4954,4954,6926,5909,5727,5727,4954,4674
10130,3708,6497,4957,6585,5347,3659,6707,4301,4612,4612,5347,4612,4612,4612,4612,6562,6562,4612,4612,4612,4612,4612,4612,4751,4612,4930,4156,5640,4968,3827,4156,4930,4930,4930,4156,4930,4930,5311,6804,4612,4347,6233,4612,4612,5640,4670,4612,4131,6686,6686,4612,3817
10131,5654,6486,3903,4048,6776,6041,6928,860,5896,6707,6075,5233,2385,6075,6075,5907,6707,5873,5907,6707,6707,6823,5233,6280,5233,6707,5907,3995,5233,6707,6707,5233,5233,5034,4952,5233,4530,4530,5233,6823,5233,5233,6184,5233,5233,5233,5233,5233,6707,6707,5233,6707
10132,5921,5960,4588,6820,5745,4337,1566,6677,5658,3873,4440,5658,5398,6748,5841,5809,5658,6420,6602,5809,5658,4847,1529,4847,5390,4142,5390,5390,5390,5390,5390,6602,5390,4029,4142,5390,3555,4029,5683,4142,4029,5390,5390,5390,5390,6602,6732,5390,6748,6602,6748,5390
10133,4095,3127,5618,2276,2276,6640,3908,3908,5126,501,6320,3008,4061,6133,6133,2439,4061,4061,4061,4403,4061,4061,4403,4061,4403,4403,4403,4403,4455,4061,4061,4403,4061,4445,6510,4061,4061,4403,4403,3033,4061,4061,4403,5425,6122,4403,5425,4403,4061,6122,4403,6122
10134,3685,6605,3625,5417,6138,6521,5042,6521,5042,6521,5042,5563,6386,5042,6521,6521,6521,4633,6386,6117,6521,6386,6521,6386,6386,6460,6386,4736,4633,6521,6521,6521,6521,6521,6521,6521,6521,6460,6460,6460,6460,6521,6521,6521,6521,6460,6460,6460,6460,6521,6521,6521
10135,1691,3300,2215,2735,5933,161,1120,2625,1753,1753,1753,2598,1120,1753,4268,1120,1120,1120,1753,1120,1753,654,1120,1753,1120,1120,1120,1120,1120,1120,3450,1120,1753,1120,1753,1753,1753,1120,1120,1753,3450,654,3450,1120,1120,3450,1120,1120,1120,1753,1120,2678
10136,5857,3618,4327,6933,3538,3538,5281,5971,6552,5197,6552,4706,6552,6465,6465,6465,7018,6465,7018,1431,6465,6465,6465,6148,6465,7018,7018,7018,6465,7018,7018,6465,6465,4436,6465,7018,7018,5108,6465,7018,6465,7018,7018,6465,4436,6465,7018,7018,7018,7018,7018,7018
10137,5921,2958,5131,5405,5907,4376,4376,5739,5739,4615,5319,4615,5694,4198,3999,4370,6294,4198,6294,4198,6294,4200,6294,6294,6294,6294,6294,4615,5739,6294,5739,5739,5739,6294,5739,5739,5739,6294,4370,6294,5739,5739,5739,5739,5739,5739,5739,5739,5007,5739,4200,5739
10138,3685,4150,5159,4125,5530,7013,5739,180,5243,3778,6942,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,5243,41,5243,5243,3778,5243,41,5243,5458,5243,5243,5243,5243,5243,5243,4503
10139,2368,348,6838,4681,5356,4087,4678,4678,6054,4678,3850,4469,4363,6129,4469,4760,4469,2550,5356,4469,5356,4469,4469,4469,4469,5356,4469,4469,4469,4469,4469,6560,3870,4469,4469,4469,4469,4469,4469,4678,4469,4469,4678,4469,4469,5356,4469,4469,4469,4469,4469,4469
10140,2037,421,4439,3555,5613,4642,6023,4699,6922,4625,4625,4625,4793,4625,4625,4625,4625,5167,4625,4625,4625,4625,5167,3570,5167,6209,5167,6209,5167,3570,5167,6209,6209,5167,4625,4062,5167,6209,6209,3031,6209,6209,5167,6209,5167,3570,6209,6209,6209,6209,6209,5167
10141,4095,669,6237,2577,5177,610,757,757,757,757,757,757,4628,5097,757,5887,6058,628,5097,5097,5097,5097,628,5097,5097,5097,7033,5097,5097,5097,7033,628,7033,628,7033,5097,5097,628,7033,3941,7033,7033,7033,628,3941,628,1204,6080,3941,6080,1204,5097
10142,2802,5458,6503,2719,6286,5995,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495,5495
10143,5921,6677,4072,6254,3650,4137,4137,6033,6472,4137,3605,4137,3605,4137,4137,3605,3605,4137,4137,4137,4137,4137,4137,4137,4137,4137,4137,4825,4137,4137,4137,3605,4137,3605,4137,4137,3605,3605,4137,4137,4137,4137,4137,4137,4137,4137,4137,4137,4137,4137,4137,4137
10144,963,3216,4029,4376,1470,6253,6253,6253,6253,3877,1969,1969,1530,1530,1530,1530,1530,4435,4441,3556,6292,3877,228,4128,228,5962,6092,5645,4441,6092,228,228,228,3556,3877,228,228,6092,6110,6110,228,228,5678,3877,3877,3877,228,5678,658,6720,6092,5645
10145,3685,6587,6916,3707,4130,4130,7042,4264,4950,3707,4749,6110,5961,5961,1927,5961,5824,6710,5418,6710,5418,6710,5418,5418,5418,5418,5418,6710,5418,5418,5418,5418,6710,5418,6110,6588,5418,5418,6710,4418,5824,5824,5824,5418,6548,5418,5418,5418,5418,4064,6548,5418
10146,4511,4555,4419,4147,5078,5078,5078,3608,5078,5078,5078,2621,5078,5078,6661,5151,6937,6661,5078,5479,5078,5078,5078,5525,5707,5707,5078,5078,5479,5805,6937,5525,5525,5805,6227,5308,4887,5308,6867,6663,5707,4216,6867,5078,3930,5078,6867,4216,5525,5805,4216,5805
10147,3694,6837,3773,5806,4129,6630,5748,4514,3941,6523,6523,6889,6162,5467,6889,3305,5467,5467,5467,6449,3305,6523,6162,6445,6137,3305,6889,6298,6298,3305,3305,4272,6298,4272,6343,6298,6445,6343,6114,5368,3305,4272,5159,6128,6298,6343,5244,5159,6298,3722,3825,5882
10148,209,3127,798,2410,4702,2502,6300,6353,4013,4425,6096,5950,6096,4563,4563,6096,5867,6096,4475,6096,4475,3243,697,6724,5815,6096,4475,5169,3243,5525,4475,1445,2212,5189,5445,3243,5445,3897,6602,3897,6032,4593,3897,5867,6702,4962,4593,5445,6702,6991,799,3569
10149,3708,5960,4506,4148,4981,4363,4672,5851,6813,6529,5355,6231,3530,6231,5108,5108,5108,4073,5108,4073,5108,5108,5108,3840,3284,5108,5108,5108,5108,5652,4073,5652,5652,4073,4073,4073,4362,3987,3987,4073,4073,4787,4073,5108,4073,3987,3987,5108,896,4469,4073,5369
10150,5921,4770,4390,5625,5226,5226,4390,4390,5625,4080,5390,3788,6238,4318,6994,5421,6568,6568,6568,6568,6238,5625,5843,6238,6238,6238,6238,4052,6238,3788,3788,3788,4052,6238,6002,3788,3788,3788,4052,3788,3788,3788,3788,3788,4788,6568,6238,6238,4052,3788,6238,5625
10151,5208,1069,4832,5386,4217,4177,5295,1069,6925,6687,4118,6925,6925,6925,3824,6925,6925,4286,3628,4286,4898,6925,4286,788,4286,3866,4286,6925,6925,6576,5261,6093,6685,4227,6875,6424,5261,4227,6093,6925,4227,6424,6424,4227,4286,4286,4227,6925,4227,6925,6576,6576
10152,209,1571,5709,66,5782,5782,6049,5782,5782,5782,5782,6467,5782,5782,5782,6848,3958,2650,5463,5534,6585,6483,5534,5909,6483,7003,5463,5292,5463,6866,5534,5534,6233,5601,5534,5534,5292,1577,5534,5292,5782,5782,5463,5782,5909,6848,5292,6848,4187,4187,5292,4683
10153,5654,5739,5741,4687,4043,6689,4264,4264,5857,5810,1202,5857,4264,4264,5857,4264,4264,5857,4715,5857,4264,4264,4264,1202,6443,5012,6443,6443,6443,6443,6443,5101,5896,6689,5012,6443,5012,6910,4388,5221,6443,6443,5012,6443,5012,6689,5012,6689,6443,6689,6443,5012
10154,1462,6101,4875,4945,4199,1090,6481,4390,6481,5414,2900,2900,4786,5997,6094,6094,6094,4054,6094,5997,6094,5997,4971,6367,6011,5997,6094,6094,1405,6094,1405,6367,6367,6367,6094,6094,6094,5997,5997,5997,5997,5997,5997,6094,5997,5525,6094,6094,5525,5997,6094,5997
10155,5921,6677,6481,6183,4389,3769,4737,5385,4959,6607,3778,6607,6607,5209,4614,6668,6668,6668,5209,6668,6668,4614,6819,4614,4959,4959,6819,4376,4614,4614,4376,4614,5517,5905,5517,4614,5517,5739,5517,5517,5517,4376,6915,5517,4614,4614,4488,6668,5739,4376,5739,4614
10156,4227,6677,4648,4352,3895,4707,6956,6066,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895,3895
10157,1462,2500,7009,6635,4420,6201,5184,5184,5184,5184,5184,5184,5573,5184,4782,5184,4461,6038,6038,6038,5864,4093,4093,4093,5994,6038,4461,3692,5994,6944,4666,6635,6941,6941,6051,5994,4093,5607,6941,6051,6051,5994,5607,5000,4242,6051,5607,5607,5607,4242,4242,5607
10158,2037,3216,5386,5386,5743,78,6864,6033,6252,5386,6325,6033,4035,4333,4442,6033,5544,6033,3605,3548,5708,4367,5811,4333,6808,5708,6033,6033,5708,5708,5708,5161,5161,6259,6033,5161,5708,5708,6033,5708,5161,5708,5708,6989,5708,5161,7010,4352,6214,6033,5708,6033
10159,5159,2958,6818,5641,5406,5641,6439,4699,4500,6587,6587,4500,6543,5407,5235,5235,5102,5353,6322,6321,6322,6321,6322,6322,6322,4237,6321,5235,6322,6322,6322,6322,5235,5102,5102,6322,6322,6322,6543,6322,6322,6322,6543,6543,6322,6322,4237,5235,6322,6322,6322,6543
10160,4095,4592,5724,6802,6896,6896,6274,6896,5153,4136,4944,5153,5153,5153,5153,6741,5153,3937,5153,4661,6974,3937,6974,5153,3937,5800,3733,3733,6367,6741,6741,6367,6741,6741,6741,5800,6367,4739,6367,6367,6367,6741,4739,6367,5558,6367,3937,3937,3937,6367,6367,6367
10161,5654,5320,4046,5054,5611,3609,4348,2088,5205,2444,7005,5063,7005,3583,3734,3734,4119,4281,4912,4912,4912,4912,4912,4912,4912,4912,4912,5878,6748,5878,4912,5878,5878,4912,5878,6220,5878,5358,5878,5878,5509,5878,5878,5878,5878,5598,5878,5878,5878,5878,5878,5878
10162,6237,6837,5974,5207,5920,5213,4845,4845,4845,6065,4003,6065,4003,4003,6141,6141,4478,6141,4003,4478,6141,4478,4478,4478,4478,4478,4478,4478,5525,6141,5812,4478,6141,4614,513,6141,4198,6141,6141,3777,6141,3818,6141,6141,6141,6141,6141,3769,4407,6141,6667,6141
10163,382,4150,4957,5504,6657,4470,4470,4832,5497,5457,4832,5457,5457,5457,5457,5457,5457,5185,5457,5457,5457,5457,6909,4719,5393,6909,4719,4719,4719,5457,5457,5457,5457,5393,5457,5393,5457,4719,4719,4719,5457,5457,6826,4719,5393,4719,5457,5457,6909,6909,6909,5457
10164,5786,4770,5864,6457,2870,3626,3626,4130,5963,3820,2870,4019,3820,4101,4799,4799,5485,3820,4101,4101,4101,4799,3677,4799,4733,4101,4733,3755,2910,3755,4733,5485,5485,4733,3755,5480,4733,4733,4733,5718,4733,4733,4733,846,4733,5485,5485,4733,4733,5485,1689,4733
10165,4838,5940,3576,3555,5609,4169,7021,7021,5952,7021,7021,5952,5952,7021,7021,5952,3127,5952,6074,5952,5788,6540,6540,6540,5952,5865,5865,6540,5865,5952,6540,5865,5659,5865,6540,6215,5865,5865,5865,5659,5865,5865,6540,6345,5865,6345,5659,5659,6345,5788,5788,6345
10166,2037,1722,2180,3064,5286,6259,4154,5065,6010,4154,4154,4154,4154,4154,4154,3532,4154,4154,5257,3532,2847,5257,1116,4154,5257,5257,5257,5257,4154,1193,4154,5257,4154,5257,6497,6497,5257,5257,4300,4154,5438,5257,4300,4490,2847,5257,5257,6184,4154,5257,4238,4553
10167,2835,3216,5800,5755,3982,3532,5769,4679,6350,4763,4763,5646,4979,7045,3802,3802,5755,4601,7045,5755,3802,5646,3802,3802,6526,3802,3802,5943,3644,7045,7045,7045,7045,7045,7045,7045,3802,7045,7045,3665,7045,5943,5943,7045,7045,7045,3802,5943,3802,7045,7045,7045
10168,5921,4770,4684,6314,4471,787,4684,4699,6294,4967,1986,4367,6294,5157,5157,5157,6294,7010,7010,7010,7010,6950,4367,5157,4366,7010,7010,5157,6950,6989,7010,7010,6289,7010,6950,6950,7010,7010,7010,7010,6950,6950,5157,6950,7010,6950,6989,6289,6950,7010,7010,2264
10169,2386,85,5776,5417,6076,6521,6521,265,6076,7001,6793,5950,1881,5492,7001,7001,7013,7013,4908,6208,7013,3940,5389,3940,6208,5389,6208,6564,7013,6208,6076,7013,3636,6076,3680,4908,3636,6599,3636,3636,3680,6599,4121,3636,5360,6076,5623,4326,7007,6051,5701,4826
10170,3685,4770,3625,4337,2122,4203,5042,5249,5042,5042,5042,5042,3723,5042,5042,2840,6521,3775,5042,6258,1882,5042,6521,6427,5848,6521,5042,5934,6521,6521,6521,6521,1882,6386,4054,6521,6521,6386,6521,6521,6521,3778,3778,5848,1882,6521,6521,3778,6521,6521,3778,6521
10171,4838,6933,5503,4255,5802,5802,6421,6421,6421,6077,6077,6077,6077,6077,2409,6077,6077,4579,6779,4571,6077,2368,6779,6077,4276,4953,4529,6077,6106,6077,6077,6779,4529,6077,6779,4529,5859,6077,6779,3767,6779,4529,6421,6779,4276,4579,6779,4579,5423,6779,4579,6277
10172,3708,6677,3721,6276,3615,3669,6985,6918,6985,6404,5327,6833,4092,6404,4902,6833,6404,6833,4092,6404,6404,5961,6404,4092,4902,5422,4902,6404,4670,4092,6404,4092,5071,4672,5961,4092,5422,5071,4110,5422,4092,6404,6404,6554,4902,6404,4672,6404,118,4901,4902,4672
