ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51
9592,5225,2958,6864,5686,3730,5912,4214,6666,5575,4892,5694,5694,4684,5626,6644,4200,5261,3573,5694,4684,4898,5261,5694,5261,3739,5694,6644,4269,5694,4684,4750,5694,4898,5694,5694,5694,3906,5694,4750,4970,5694,4844,4684,5676,5694,5694,5261,5261,4269,5247,5631,4658
9593,5259,6535,3720,6755,4455,4952,6660,4416,6312,6221,4785,6069,4546,6169,3549,5936,6281,4591,3983,5936,6993,5494,3983,4273,4980,3983,4273,4785,4178,4273,3549,3549,5936,6993,6303,4785,6993,6303,5936,6348,3549,4273,4122,3983,6993,3549,5304,5040,5155,5155,5155,4741
9594,5618,6533,5849,1920,5185,6688,4041,5697,4331,4919,3565,6201,5082,4804,3532,6223,4269,4269,3834,3974,3565,5760,3565,3565,5760,5760,7013,4269,5674,5322,4502,4200,4804,5941,4749,3565,3565,4200,5036,6046,5674,5674,5674,6102,6102,5556,4200,5591,5556,4714,5903,6850
9595,5225,4719,2176,5824,5185,6159,6903,6666,6536,4892,6237,6003,5891,4912,3573,6003,4937,6003,5891,4615,6003,5405,6418,4615,6003,6003,3866,6418,4100,6611,5891,5891,7020,6418,6418,6237,6611,6237,6418,5891,4615,4615,5405,5208,4615,6418,7020,7020,4615,6237,5208,6973
9596,4301,4557,6667,5893,5135,4329,5688,6285,7013,6355,4974,6568,5502,6250,4609,5374,6341,4080,6568,3716,5244,4009,5036,4447,6568,5244,4974,4080,6411,5893,4974,4447,4974,5322,4974,4447,6250,4447,6411,4080,5322,4974,4974,6250,4215,4447,4332,4974,4655,5244,4499,6355
9597,5225,3339,5225,4150,3650,6759,5701,6759,6925,6221,5924,4368,6237,3866,5467,5362,4354,6021,5049,4354,5402,6380,6418,3708,4991,6536,4100,6418,4100,6418,4100,3708,3866,6418,6418,4368,4100,4100,3866,6418,5049,4500,6418,5049,4354,6418,4100,4251,6418,6851,6380,4100
9598,5849,5950,4734,6249,5185,6160,4325,5935,3555,5763,3539,6568,5891,7013,3900,3888,6838,4784,6341,6046,5500,5500,6334,6265,5760,3883,6844,3883,5701,5760,4292,5906,4496,5443,3772,4292,5502,4519,5760,5830,5636,5594,4900,5500,6771,5701,6038,5760,4900,4292,5701,3987
9599,6667,3339,6667,5828,4135,6935,5076,4150,7035,4059,6596,5391,4338,4321,3666,3666,4059,5267,6436,6436,4033,6436,6596,6436,6436,3666,4768,5776,4820,5893,5776,6436,5267,4837,4837,6565,5418,5267,5267,5893,5267,5267,6436,5776,5267,5267,5418,5267,6436,3931,5418,6436
9600,6864,6480,6864,2583,2033,3884,1735,4427,4205,5737,4410,5732,5653,6508,5835,4023,6215,6215,6751,4572,4898,5835,6645,4572,5835,5072,3771,3592,3771,4572,3592,4969,6645,6645,3963,6510,4162,3771,5424,6645,3632,5950,3592,4586,3771,6645,6645,6589,4103,6645,6645,5019
9601,6605,2958,6667,4681,4194,6321,4598,5018,5366,5763,4688,5468,6765,5822,6760,6466,5945,5060,6252,5652,6428,5266,6874,5772,6765,6765,5978,6043,6043,5069,5266,5266,6043,4975,6043,5978,6184,5822,6563,4688,5266,5266,4688,6184,5069,6760,6768,4688,4688,6719,6043,6719
9602,6667,6533,6864,1920,6132,6159,4041,5285,5134,6946,4133,5286,4546,6755,3642,6946,6149,6651,4557,5134,6149,6637,4327,5163,4327,5134,5973,3939,5015,5134,5299,5134,5921,5144,6809,3656,5477,5134,6503,4602,4442,5134,3930,6428,5038,5144,6563,5134,5477,5134,4717,6800
9603,4301,111,6864,2893,5262,6159,6159,6713,5262,6946,5324,4736,4546,3940,3989,6361,5853,4344,6946,5751,5853,3940,5873,6361,5873,5873,5873,5734,6946,4908,5734,4148,6361,4534,4908,4908,6361,4908,5873,4148,5440,5908,6361,4534,4908,6946,6361,4148,4148,4148,4148,6361
9604,5225,5824,5476,5824,4547,4659,5023,5621,5780,5617,4945,6869,5699,1069,6224,5915,6284,5023,6224,6224,4545,3763,4272,5780,5915,5023,5410,4545,5780,3890,3763,5594,5780,6224,4545,3763,5915,5023,4492,3763,6507,4272,3763,5780,5594,5780,5079,6507,4912,6224,6266,5780
9605,5476,5824,5476,5824,6998,4525,5874,6019,6797,3616,7001,3950,7001,4321,5929,6026,3950,4633,6250,6003,6250,5641,4819,5930,4819,6250,5418,7001,5855,6250,6250,3950,6250,4819,7001,5806,6250,6411,6411,6341,6250,4819,6250,6250,4819,6250,5120,4819,4819,5402,6341,5798
9606,4301,3188,6864,460,4070,6366,4767,3723,4812,6395,6407,4661,5715,4102,6581,6741,4794,4739,4739,5755,4794,6868,6407,5715,4794,6324,4794,4812,6339,5123,5123,4661,3918,4767,6741,6698,4794,5947,6339,4794,4794,5947,4767,6698,3918,6741,3918,6698,5123,6698,4661,4767
9607,6605,4770,5654,5851,5988,4329,3710,6054,5457,5763,3539,6163,5600,5354,6723,5839,5600,5935,4155,5839,5839,5817,6677,5839,5839,5839,5839,5839,5839,5839,5577,5839,5670,5817,6281,5526,5935,6281,5839,6281,7046,5839,5935,5839,5839,5526,4784,5935,5600,5600,6281,5555
9608,5618,6866,6864,4716,6005,5118,5690,5175,3569,6758,4799,3637,3620,5189,5175,6785,5690,6386,4583,3542,4424,5690,5559,6455,5430,4424,4424,5864,4054,5559,4424,3542,5559,6457,5559,5175,5559,5559,5559,5559,5559,5559,5559,5559,5559,5559,5559,5559,5559,5559,5559,6536
9609,6667,1920,5480,6112,5702,6293,4814,4425,6536,6758,6536,3591,3682,4668,3538,3538,6284,4662,4668,6536,4668,6536,4668,4636,4878,6536,6536,6155,4668,5118,3779,5118,6155,4662,4636,5562,6536,4668,4636,5920,4636,4636,6569,5562,3909,4662,3909,4865,4668,3576,3695,4636
9610,4301,6535,6667,5851,4048,5851,5478,6145,4791,5763,6256,5983,4975,6948,3886,4729,5988,4683,5128,4683,5340,4683,4222,4224,6437,5805,4224,5068,4059,4683,5068,6437,4224,4975,5932,4683,5350,5805,5805,5932,5350,4729,5350,4110,6966,5932,4230,5350,4683,4224,5350,5350
9611,90,3909,5849,5824,5135,4659,4081,4449,4633,3616,6579,3950,5855,4516,5929,3968,3950,4924,5588,3716,6062,6711,6711,3607,3607,6711,6711,4940,4924,6711,6916,3777,4418,4533,4940,5490,3607,4940,5102,4009,4936,6062,4009,4936,4936,4533,5102,3616,3607,4009,6711,6916
9612,504,1920,1609,3125,2580,5183,6164,4896,4616,2568,4700,6088,3098,3998,5595,3998,1513,1480,3280,2025,4866,3098,1513,1513,5611,3280,2889,2889,1513,6158,1513,5611,2865,1513,2154,7019,7019,7019,1513,1513,1513,7019,3098,6088,3098,5611,3998,3998,7019,7019,1513,3098
9613,2176,1920,5480,4719,529,4758,1656,6684,6424,5822,6179,4398,6765,4398,4225,6179,4398,4398,6874,4398,4398,6043,6179,5822,5136,6166,4398,5822,6043,5822,5085,4398,4398,4398,6179,4398,4398,4398,4398,4398,4398,6179,5085,5456,5868,4398,4398,5822,4398,4398,6874,6179
9614,5618,6866,6864,5691,6297,5118,4024,5627,4792,5189,6243,6243,3620,5626,4732,4792,3764,5487,4792,4792,3845,4792,4294,3863,5679,4424,4792,4237,3764,5430,4475,5679,5189,6243,5487,4792,4792,4445,6416,4445,5487,3951,3764,3565,4792,4732,4792,4792,4792,4792,5453,6583
9615,4301,6480,6667,4148,6297,5118,5690,5695,5499,5713,6407,4661,5699,5123,6627,5234,5529,6333,4492,5211,4734,4492,4840,5211,3948,6655,7045,4812,4779,4812,5211,6333,4734,3590,5211,6655,4812,4812,5211,4812,4812,5211,7045,5563,4812,7045,4287,5211,5211,4287,3830,5211
9616,6864,6533,6692,1920,3633,4128,4041,5106,5056,5388,6282,6282,5304,5622,6282,5942,4395,4000,5538,5751,6977,6188,4327,4395,5050,6542,5567,6429,5050,6761,5182,6761,6542,5538,4327,5538,5622,6761,4395,6761,4589,5037,3755,5622,6542,4395,4254,6977,5622,6542,4395,6082
9617,5259,4557,3720,2893,5702,6430,4214,4368,6536,3754,4863,6218,3682,5821,6218,3538,6284,4662,5754,3909,4668,4662,4668,4081,6005,4662,3754,4245,4081,4662,4662,4245,4662,4662,4662,6608,4662,3754,6608,4662,4662,4662,4662,5562,4662,4662,3909,4662,4662,4662,4662,4662
9618,5849,5826,6667,5099,6535,5749,6000,6068,6578,4156,6256,5983,3843,4171,3886,5396,5933,5396,3843,6335,6068,6689,4683,6145,3843,4275,5335,5623,5610,4789,4308,3596,6910,5068,4683,4683,5610,6999,5335,4048,5610,4308,5610,5396,5610,5610,4048,5610,4308,5610,5610,5610
9619,4301,6533,6864,4492,4311,4445,5690,5841,4792,5906,6524,3637,5833,5990,4424,5990,6284,3653,6185,5673,4424,5673,4294,4861,4424,4424,6511,6512,4444,5673,4444,4444,5673,4444,4444,4444,5691,3653,6702,3653,4336,6185,6955,6345,6345,6702,4923,5815,4444,6805,4444,6112
9620,5159,4940,6605,5824,4261,5259,5446,4806,4633,4919,5556,5208,5855,5556,4451,6223,3635,3774,5742,3716,6062,4418,6016,4238,4981,5446,5938,4507,5855,4418,4418,4418,6016,5215,6253,4418,6016,5742,5930,4418,5930,6016,6162,6253,4907,4907,5688,6850,4533,4981,6819,4418
9621,1462,2958,5849,5824,3650,6623,5419,5868,4366,6518,6875,3986,4241,3595,6760,6466,5945,6214,6874,6656,5481,5059,6466,5868,6060,5059,4850,4850,6043,6214,6760,6812,6812,6437,6466,6555,6624,4850,5087,6810,6214,3701,5201,4850,4850,3985,6214,6205,5456,6060,6874,3985
9622,4942,6533,6864,3909,3633,6159,5562,4254,6536,5001,4232,6003,5891,6003,6705,6003,6705,6138,5797,4038,6003,4425,6773,4644,6003,6773,4959,6003,6003,5891,6705,5891,6237,4926,5891,6003,5891,6003,5891,5891,6003,4560,5891,5891,5891,5891,3940,5891,6003,5891,5891,4644
9623,5225,3326,6864,4681,3664,6159,6402,5356,5833,5231,4704,4736,6184,3657,4890,6946,4890,6718,4890,4890,4890,4890,6205,3641,4890,4704,4890,4559,4704,4890,4890,4536,6100,5034,4890,5034,4704,4536,4890,4890,4890,4453,6100,5228,6100,5034,4890,4890,6184,4890,4890,5388
9624,1462,3339,6759,5824,6844,5295,5563,4725,6925,4892,6579,4711,4118,6828,6644,6759,5261,3573,6844,6644,4892,5261,5747,5261,4892,4892,6644,4269,4892,5683,3573,5261,4684,5295,6298,6298,3573,5261,5295,4517,4286,5261,5295,4517,4468,5261,6298,4517,6298,4517,6298,4517
9625,5849,111,2176,1920,1475,7015,4366,7015,4366,6656,6899,4152,4241,3595,6887,5481,6887,7015,6950,5177,5096,3773,6302,5544,6128,6128,4217,6951,3595,4366,6128,6887,5964,4366,6899,4471,3895,3595,6121,6875,6875,6121,4366,4217,4431,4400,7010,6128,6128,4217,4366,5964
9626,5618,6533,5618,4376,4910,4859,6112,5439,5745,6758,6779,4237,4690,4966,4144,4376,3556,5152,5815,6911,6155,6155,4966,5815,4690,4690,6811,6911,5152,4690,5815,5152,6155,4376,6911,4690,5815,4690,6278,5815,4144,5815,6278,6811,6811,5815,6278,3606,6805,6811,5946,4690
9627,6279,6533,6864,1920,4909,6366,5713,4594,3841,4524,6407,4661,5699,6627,6627,5234,6284,4928,4492,5211,4492,3621,6263,5211,3948,6655,4287,6655,5587,4524,5587,5211,6044,5211,5211,6655,5211,5211,5211,4287,6831,5587,6655,6655,5211,5325,4287,5211,4524,4287,4524,5587
9628,90,3909,5849,6480,6005,6979,5724,6285,6850,4919,6136,4834,5502,4516,3818,6136,5724,6781,6588,5724,6681,6588,4919,6681,3973,5632,5632,6681,6681,3973,6588,3973,6588,4834,6136,6608,6136,6136,3973,6588,6136,5632,6055,6136,5632,3973,3973,3973,6136,6608,6588,6588
9629,628,1463,1458,4719,3650,6159,6017,6684,6925,6424,6322,6163,4897,6028,6424,6028,6844,3573,3641,4904,6163,6163,4327,6163,5405,5405,6844,6163,5701,6163,6424,6458,6163,6424,5405,6163,6424,5261,6925,6163,6298,5261,6844,6748,6904,4752,6298,6684,6298,6298,6298,6844
9630,90,4940,6692,4770,4742,6430,5575,6666,5575,5906,4128,5806,5277,5863,4609,3572,3572,3739,5663,3562,6817,5874,3572,3572,3739,3739,5938,6720,4907,5874,5938,4859,3572,5938,3739,4961,3739,3739,4859,4859,4859,3591,4859,6720,4859,4859,6102,4859,4859,3739,6102,5235
9631,4301,6480,4301,6623,6760,6623,6907,7035,4366,4035,6502,6907,6140,5481,5879,5481,5945,4152,6874,4515,5945,6502,7035,5314,5945,6810,5945,5945,6659,5945,5087,5087,5945,3986,5087,3986,5945,3986,4987,5945,4987,5087,3986,4987,4987,5945,4152,5945,4987,5945,4987,5945
9632,5849,6533,6864,1920,5253,4490,4814,4604,4898,4892,4892,4898,6865,4305,5503,4796,3551,5858,4579,4898,4898,4898,4354,4892,6830,4892,4551,6482,5277,4898,4149,4898,4898,4354,6418,4898,4892,4898,4898,5020,4892,6830,5467,3551,4162,4286,4303,3551,4898,3551,4898,6830
9633,1462,5826,6667,6755,5813,6159,3935,7035,5457,5822,6334,4858,6765,4459,6241,5087,5388,5060,6787,6650,7035,6334,6334,6195,6787,6650,6787,6650,6676,4540,4346,4540,6334,6787,6676,6334,4540,5456,4244,6334,5389,5456,6765,5456,6195,6787,3687,5060,4987,5060,5456,5456
9634,6667,5826,6667,6959,3650,4936,6439,4264,6294,3616,6463,3722,3842,4511,3842,6059,5296,3722,5347,3842,3722,4803,3571,3842,3842,5347,4758,4758,4758,3842,4078,4758,4758,3601,3842,6059,4758,3601,4758,3601,4758,3842,6059,3571,6894,3842,3842,3842,3842,6694,4264,4758
9635,4301,2361,6667,3564,6005,4128,4645,6666,5745,6012,4533,5963,3682,5632,4609,3607,3818,5857,5920,3562,5920,4068,6582,5857,6582,3884,4627,6454,4907,6365,3818,5825,4907,4533,6582,5920,3818,3754,5920,3754,3818,6363,3754,3818,3818,6588,3818,3884,3818,6764,4245,3818
9636,4840,3856,5849,5824,5135,4202,5655,5356,6282,6688,6407,6597,5600,6407,6282,5114,3694,4363,4557,6525,6282,6045,6079,5114,5114,6888,6045,4944,3694,5693,4318,4363,4318,3694,6525,4363,5114,5258,6282,5114,4944,4944,3694,4363,4363,5258,4363,6888,4566,6282,6266,4566
9637,5308,3856,3625,5824,5813,6979,6116,7035,7035,4429,4805,5813,4429,4321,3991,5813,3585,4338,4124,3585,5224,6561,6596,4046,6048,6596,6596,3585,3566,5893,6596,6596,4124,4338,5151,3931,3827,6545,4338,6596,6596,5224,4642,4338,5807,6596,6596,6596,6596,4124,5224,4338
9638,4301,6951,6864,4719,6005,4081,4081,5439,5798,5543,6092,5591,6248,4966,5837,6850,6850,6781,5111,5111,5798,4425,4966,4081,4962,5667,4962,5111,4081,5111,4279,4966,5111,5905,5111,3967,5798,5111,5111,5111,5324,5111,5111,5111,4976,5111,5111,5111,5111,5111,5111,4270
9639,4301,4770,4662,3719,6005,5903,4081,4981,6582,3616,4805,3562,5739,5766,4609,3747,6156,5739,5583,5930,4435,4921,6162,5930,4921,5739,6156,4921,5739,6156,6156,5930,6162,5215,5739,6253,4959,6156,5930,5930,5930,3708,5930,5667,5739,5355,4615,5951,5930,5739,5930,4950
9640,90,5950,5654,5950,6943,4019,6824,5439,4770,5341,4410,4542,3620,4966,5509,5024,5605,6781,5111,6049,5509,5509,4697,4019,4697,6710,5256,5509,5509,5589,5605,5605,5605,6467,4697,4697,5509,4322,5605,6467,5499,6422,5509,5499,5509,5509,4829,4322,4253,3620,5499,3937
9641,5849,3188,6864,5265,5043,6962,4041,5697,4999,6758,6524,4237,5888,6674,4999,6421,6024,3712,7038,3533,6024,4960,6207,5199,4512,6512,4446,4512,6482,7038,4512,6072,4512,4702,6421,5006,7038,4512,6735,3533,5199,6729,6735,5006,6227,6421,4923,3606,6512,6512,4206,4206
9642,5476,6480,5799,5824,6760,6688,4041,5488,5730,5852,6407,5730,4546,5488,6288,5488,5770,5561,5336,6717,4661,5336,6079,6717,5561,6717,5561,5153,6288,6717,5153,6288,6288,4574,6288,6288,6288,6698,6288,6288,5153,6288,6288,6288,6288,4767,6288,6717,6288,6698,6698,6698
9643,1462,2767,504,4681,5384,1432,5168,6145,4366,5763,6256,6776,5128,5896,3886,5303,5479,4789,6349,5826,6776,6689,6064,5384,3619,7056,6349,5068,6827,4683,3680,5759,4301,4224,3645,4683,4683,6885,3680,4831,6885,4224,4683,4683,5932,6115,4224,6768,6768,4224,6768,6768
9644,4840,2958,5476,5824,5813,6935,5076,5777,6502,6436,3827,5391,4575,5777,5877,3968,3827,3869,5640,5076,4188,6804,3827,4347,3827,5076,3817,4798,6804,4807,4520,6980,4347,5097,4778,3827,3869,5097,4347,4188,5391,4045,5777,5776,4807,4188,5640,4520,6980,4347,4347,5097
9645,5259,5824,6605,5824,6258,6430,6660,6848,5155,6303,6381,6248,6993,6660,3549,6981,6303,4273,6303,6660,6660,6057,6303,6303,6303,6981,6660,6303,7054,6981,6303,6303,5936,6993,6303,6303,6660,6303,6303,6660,6660,6981,6981,6303,6993,6303,6981,6303,6981,6303,6981,6981
9646,6605,4337,4832,4352,3650,5295,6238,5697,5650,5763,6206,6238,7052,5626,5683,5747,5261,6922,6844,4684,5261,5261,5747,5261,5261,6537,5747,4269,3593,5683,5261,5261,4684,5295,6298,5261,5261,5261,5261,5295,3555,5261,5261,5261,5261,3834,5261,5261,6298,5261,6298,3555
9647,1462,2958,6667,6959,4099,4936,5168,4264,4095,5623,4789,5983,4099,5623,3857,6959,3857,5623,6858,3857,6031,5623,5623,3728,3857,5623,5810,5623,3728,5623,3857,6707,5623,5623,5623,3924,3857,5623,5623,5623,5810,5623,5623,5623,6689,3857,5623,3857,5623,4099,4099,6707
9648,5849,4940,6667,5950,4496,4329,6003,3625,3775,5500,3744,6122,6738,6003,5642,6003,4232,6614,4904,6003,5802,5802,6742,5802,6568,6354,5121,4904,4904,5520,4904,6003,5438,4929,4904,4089,4904,3545,5520,5802,4089,5802,4929,4929,4089,5520,5520,5802,5802,5802,4904,4119
9649,4840,111,5849,5691,4070,4445,4041,6662,6553,6758,3937,6960,4595,4190,5642,4576,6879,6879,4953,6879,4576,4091,6879,6879,4595,4576,6879,4576,4595,5646,6242,4576,4576,4119,6879,6879,4576,4595,6242,4576,6879,6351,4576,6242,4267,4576,6879,4576,6242,4576,6879,6476
9650,2037,1920,5547,5901,1475,6609,5901,5160,6925,5737,3876,5732,4923,4305,3573,3611,6215,4861,6345,3863,6735,5103,4861,4861,4923,3611,4923,3611,4861,5683,3611,3611,3611,6431,3611,3611,4169,4169,3611,3611,3611,4861,4303,5547,4162,4303,4861,4303,4861,4861,5103,4861
9651,2037,6533,6692,4436,6005,6159,5655,4254,6218,6677,3744,6003,5600,6160,6952,5486,5388,4363,4155,6279,4890,4015,6742,6195,4890,6111,6742,4469,6952,4015,6952,3670,4248,3694,4363,6742,4248,6195,6279,6279,6532,5060,5060,5060,6313,4890,4363,6187,3670,3670,4436,4890
9652,4301,3339,2176,4774,5185,6293,6903,6844,4491,6844,4491,4736,5450,5450,6424,5450,4491,4491,6844,5376,5381,4491,4491,5376,4491,4491,4491,5381,5381,4742,4491,4491,5381,4491,5381,4491,5530,4491,4491,3653,5381,6956,5637,4491,4491,4491,4491,4491,5381,4491,5381,5530
9653,6864,6533,6864,6602,5185,6510,5575,6666,5575,6728,4799,5963,3682,6728,4316,7057,4835,5857,4835,5857,4835,4068,4799,5857,6582,5857,6455,6692,6728,4316,6666,6692,4835,6728,6582,6692,6455,6728,6728,6728,4801,6728,6692,6582,6692,6455,6728,6692,6582,6582,6728,6728
9654,5225,2958,5476,4693,6998,4329,3933,5517,5986,4006,4994,5983,5473,4511,5932,5374,4758,4511,4803,4695,3722,5510,5473,5068,5357,5961,4470,5473,3933,3933,3933,5473,5510,3933,3933,6686,4791,4511,3933,4758,3933,3933,4470,7008,4511,4470,4758,4511,4511,4511,3933,4511
9655,4301,4557,6864,4551,5745,4859,4645,5745,5745,5901,4799,5864,4742,4966,5553,4061,5388,5583,4032,4775,5583,4425,4032,4859,4425,5667,5667,5111,5667,4675,4061,6857,6857,4061,4061,4061,5042,4061,3581,4061,4061,5004,4675,4061,4061,4061,5667,6857,4061,4061,4061,4061
9656,5618,6533,6667,4436,6005,5176,3902,6401,6218,3802,6407,5695,4595,6401,6288,5942,6698,4932,6712,4886,5601,3902,6712,4379,4932,6399,4886,4932,5258,6712,4932,4932,4886,4932,5562,6288,4592,5937,4592,3892,4566,3576,6742,5562,4932,5604,6433,6002,4566,3576,5336,6082
9657,6605,3856,5654,6304,4411,4329,5356,5356,6218,4256,3539,6568,5356,6568,6341,5356,6341,4597,6568,6568,6422,5578,6111,6568,6568,6568,5578,5356,6568,6568,3587,5356,4560,3587,4560,6568,6568,6568,6568,4028,6568,6111,4028,6568,6568,4560,6568,4560,7046,6355,7046,5188
9658,90,1920,3745,1920,6005,4659,6716,5356,6137,4560,6407,4562,4560,4516,5580,4562,6341,4363,4560,3716,5580,4560,5580,4560,6568,4283,4768,3974,6046,6433,4283,4199,4560,4655,6433,3539,4199,4199,6285,4199,5322,4560,3539,5935,6433,4199,4199,6285,3716,4199,4199,5226
9659,5225,2958,5476,6304,3650,4490,6907,6684,5467,5822,6789,6789,5467,6205,3642,6423,6789,6423,3641,5231,6163,4010,6010,6010,4696,5054,4719,6010,6328,5467,7024,6010,6163,6423,6684,6423,6423,6423,6423,5685,6423,6105,5054,6684,6423,6423,5054,6684,6328,6684,6418,5685
9660,6605,1722,5476,5824,6258,4659,6116,6054,5224,5617,4805,6565,4429,4338,3991,5813,5267,4124,4124,6596,5224,6596,6596,4046,6048,6596,3931,4046,5224,5267,4046,6596,5229,3931,6596,3931,6565,6545,4046,5776,4046,5224,3931,3931,4046,6596,6048,5224,6545,6048,6596,4338
9661,4301,2958,5476,5824,3750,6795,4779,5356,4633,5235,6092,5235,6797,3750,5235,6223,4633,4633,5495,5495,5798,5874,6334,6973,5235,5495,5832,5049,4708,5495,6332,3572,6334,5215,5235,6889,5495,5495,5495,5495,5495,6663,5495,5495,5495,5070,5495,5495,5495,5480,6379,5495
9662,5225,3856,6605,6304,6258,4490,5419,6058,4748,3840,4805,4927,5082,6995,4463,6995,6352,5060,6352,5231,4556,5136,3641,4860,4811,4811,4556,5231,4811,4811,4556,4556,4238,5956,4451,4556,4556,4811,4811,4811,4556,4811,4811,4811,4811,4556,4811,4811,4811,5250,4811,4811
9663,4301,4770,6667,7044,6005,6979,5562,6662,4770,5388,6650,6112,4742,4348,4244,5638,4244,5789,6112,6152,6016,4244,5789,5789,4244,4244,4348,5789,4244,4244,4244,4244,4244,4244,6154,5364,4742,4244,4244,4244,4244,6654,4244,4244,4244,4244,4244,4244,4742,4244,4244,4742
9664,4942,4942,6864,4498,4553,6159,4814,6713,4898,4892,6206,4010,4985,5277,4877,4010,5858,5858,6102,5858,5858,5858,5858,5467,5858,5054,5858,5858,5858,5467,4149,6107,5858,5858,5858,5054,3633,5467,4985,6595,5054,6595,5858,4985,6595,5858,5054,6684,6595,6270,5858,4350
9665,4301,2887,2176,1920,3633,4490,5255,6684,6187,5231,6282,6789,4282,6187,3641,5753,3641,6614,3641,3641,3537,6789,3641,3641,6163,4298,6163,6163,6163,6163,7024,5106,6163,6424,6677,6423,6424,6423,6163,3641,6677,6328,5208,6677,6163,6423,6163,6684,6328,6418,5208,5685
9666,5618,6866,6667,5635,6297,6979,5724,5439,4278,4312,6136,4834,5724,5407,5724,5322,5724,4972,5012,5724,5724,3973,5012,4655,3973,5724,5724,5724,4834,4972,5229,5843,5229,4834,4834,5012,4972,3973,4834,5229,5724,4834,4834,4972,5724,5572,4834,5407,4655,4221,5724,4834
9667,4301,6480,5849,6480,5185,6160,3530,5841,5552,5735,5552,7045,5552,7045,6800,5459,7045,5138,6317,4421,4767,6703,6742,4767,5500,5286,5004,3835,6676,5459,6333,5092,4421,4119,3835,6118,5459,4421,5121,4402,5642,4893,6317,4248,5738,4754,5642,5642,4900,3790,4061,5286
9668,6667,507,1994,1920,6143,4490,6116,5517,7035,3661,4805,5308,5082,3792,5217,6958,3827,5517,3997,4236,5807,4957,3557,3557,3557,3792,3792,4957,3792,5813,4429,4968,4429,5813,5151,4429,3557,3557,4236,6561,4429,3792,4429,4957,4429,5813,4429,5217,6561,5151,5807,4429
9669,6667,3339,1458,2893,3184,6159,4194,6030,6925,4892,5405,5694,4985,4209,6424,6748,3641,6611,3641,6925,6163,3689,5405,4953,6748,6748,6424,4209,5701,6925,6424,6844,4684,6424,5405,6424,6424,6925,6093,6424,4209,4827,6748,4827,5054,5261,5054,6684,5054,4827,4010,6418
9670,2037,4770,5654,4681,4496,4428,3740,5697,4999,5763,6238,5084,5763,3720,4050,6238,3720,5171,4953,3720,4050,6291,6291,6291,3720,5555,3720,5809,4050,6291,5763,6238,4496,7038,3870,6291,7038,5763,5124,6291,7014,6291,5697,3720,6291,6291,5084,6034,5084,7014,6291,7014
9671,5225,6304,6864,5686,4194,6321,4214,3625,7034,6221,6238,3649,6521,5654,4993,4993,6172,6872,6872,4993,4993,3864,5290,4214,4510,4385,3864,3864,4510,5683,3864,4649,3864,4510,3864,3864,3798,4510,3864,4993,5683,3864,4510,4208,4649,3864,4510,3864,3864,3864,4510,4510
9672,6279,4716,6667,3590,5639,5210,5690,4734,4999,6758,5367,3620,3620,5864,3542,4583,4190,3861,4583,5690,4661,4190,5690,5715,5690,3627,5881,4190,4054,3542,4716,3542,4881,4190,4881,4881,4881,4881,4190,5881,4190,4190,4881,4881,4190,4190,4881,6772,4881,4190,4881,4881
9673,5259,5876,6410,5801,4048,4329,6862,5284,6312,6599,3539,6147,5600,6147,6147,6147,5600,6147,6250,6147,6862,4570,6147,5486,6147,6147,6147,5486,6147,5893,3961,6147,6647,6647,6147,5585,6147,6999,5585,6999,3663,6862,6999,5251,4329,6250,5078,6250,6305,4530,5343,6054
9674,6279,6533,3720,5691,5653,6510,6112,5439,5745,6758,6779,4358,5653,4966,5653,6136,4533,5152,6569,6805,6569,6569,5556,5125,4533,4533,5256,4533,5841,5841,6155,5152,4533,4533,6155,5152,5502,5152,6608,5677,5841,5152,4376,5152,6857,5363,6805,3973,6805,6857,6569,4533
9675,5618,3797,6864,1920,2988,6159,5334,4559,6682,6769,4704,4002,4231,3657,6965,6946,3966,5333,6222,4704,5166,6402,6527,6527,4293,6970,658,3966,6527,6708,6527,6527,6527,3966,5651,6527,6527,6527,5873,5440,5440,6527,6527,6527,3966,6527,6527,6527,5440,6527,6527,6527
9676,4301,3188,3699,4867,1241,5183,6402,3625,5590,3616,4799,4317,4534,4096,4108,5590,6402,4317,4443,4637,3677,6402,4317,6123,5590,4317,5590,3677,4733,5230,5864,5183,3677,4027,4733,4443,3677,2384,5864,5254,5460,3667,4317,721,5460,5460,5590,3677,6402,4733,3677,4108
9677,4301,4557,6667,7044,5213,5213,3645,5260,3683,4099,4789,5260,6031,5260,6031,5303,5260,4789,3683,4504,6031,4789,4151,3683,3683,5260,3683,5260,5207,4789,6031,6031,5449,5099,5268,5260,5479,5741,5260,6233,5268,5268,5268,5260,6689,5099,6689,6572,5213,6572,6572,5099
