ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43
8479,6492,6636,6812,6532,6021,5469,5526,6838,6559,4127,6862,6159,6874,6159,5868,5082,5082,5059,6663,6437,4401,6663,4225,5059,5082,5859,6663,3914,5108,6874,5059,7035,6874,6874,5082,5059,0,5059,5108,6874,6663,0,5456,5859
8480,330,4422,6812,5405,3983,0,5456,5859,6993,6755,0,6159,6513,6159,6986,5859,5082,5225,5859,4081,6334,5225,5859,4211,4211,5859,5859,5859,4211,5225,0,4894,4081,4952,4195,5859,5859,4195,5108,6548,5859,0,4952,5859
8481,6492,4422,4200,4256,3983,4671,6677,5532,5154,5685,4453,6159,4453,6159,5637,5087,5637,6159,4244,5637,6334,5637,4952,4340,4211,5637,6818,5637,5637,4952,5637,6159,4581,6159,4581,5637,4581,4346,5108,5637,6801,3856,4952,6801
8482,6492,3595,4457,4368,4101,6853,3857,3543,4081,5688,6998,5008,4584,5938,5008,4908,4908,5688,5688,3564,4908,6575,7013,4200,5556,7013,5930,5688,7013,6575,6575,4200,7013,6575,7013,4200,6575,5556,4200,5556,6575,7013,4200,4389
8483,5404,3680,5350,3555,6187,6102,5243,7013,5014,5688,6048,5008,4908,3813,6784,4908,4908,3688,4529,6998,4908,5394,6361,4908,4908,6998,5049,4633,4432,5049,7013,0,0,5283,4633,0,7013,6998,0,6998,6998,7013,5795,0
8484,330,3595,6812,4229,4101,6102,4448,3543,6837,4961,4615,5008,5671,4725,6922,6922,5840,5611,6922,6998,6076,6922,4615,3768,6076,6998,6156,3924,7013,6922,6076,6156,7013,4615,7013,6922,6156,6922,3543,7013,6076,4615,6076,4517
8485,6492,6636,0,5321,5356,6800,4202,4419,4318,0,4971,5462,5356,5823,4009,4908,5801,5495,5495,5495,5495,5704,5495,6599,4779,4561,0,6599,6867,5495,6599,5283,6599,6599,6599,6599,5495,5495,6599,5495,6599,6599,6599,6599
8486,5784,6636,6812,4769,5501,5264,4693,4879,3932,0,4390,5362,4296,4766,3932,6223,4390,4633,4001,4390,4390,6869,4390,4390,6869,6869,3932,4633,4390,6869,6869,3932,6481,6305,4633,5486,6869,6869,6869,6869,4053,6599,6869,0
8487,330,3655,6936,5096,7010,4328,4334,3955,5068,4202,3655,4272,4296,4328,4328,5048,5102,5048,3772,5048,5048,4359,3750,3750,3772,4482,6103,5048,3848,3848,3848,5048,4328,5048,6103,5098,3848,5048,6062,6894,3750,3848,4488,3848
8488,6955,4023,5737,6729,6751,5189,6345,5199,6594,6955,4792,3712,7052,5737,6735,4361,4764,6955,6702,5737,6215,5737,4051,7052,4444,6345,4444,6540,5737,3851,6702,3863,3851,3851,6702,3851,5737,5737,5737,5737,5952,3863,5737,5737
8489,6955,5383,5737,6729,6751,5189,7000,5199,6594,5728,4792,6571,6215,5737,6735,3712,5913,6955,6215,6375,6215,5913,4175,5737,5737,5913,6594,5913,5913,3851,6375,3863,3851,5737,3863,3863,3851,5737,5737,3863,5913,3863,3863,3863
8490,6553,5789,6650,3542,6751,4445,6345,5199,6104,4593,4792,4702,4923,4923,4259,3712,4175,6955,6702,3863,6215,6702,4051,7052,6702,4796,0,5952,5199,6849,6702,3863,7021,4159,5199,6702,3851,5737,0,3611,5199,0,0,3863
8491,6492,5789,6812,7044,6187,4233,6289,4547,5412,4170,6899,6463,6128,3991,6950,6251,5961,4699,4170,3722,4547,3895,4547,6128,5830,4110,3722,5530,5229,6950,5229,4547,4547,6899,5221,4791,6128,6251,4547,4547,4547,4547,4547,4547
8492,6492,3680,6812,3985,7010,4233,6289,7049,6140,5714,4400,7015,6254,3548,6950,4400,3895,4648,6887,3895,7010,3895,6382,4431,6950,6251,3895,5221,3895,3895,7010,3773,6887,6472,2731,4431,3895,5964,5221,5964,5221,4431,5221,6950
8493,330,4422,6812,5691,5650,5266,6989,3605,3773,6298,6289,7015,4802,0,3398,5708,4802,5530,3773,5544,4547,5964,5530,4802,5221,5530,0,5964,5530,0,0,6989,4431,5221,4431,4431,4802,4802,4802,4802,5221,4802,5221,4431
8494,330,5789,5783,4694,6187,5745,4694,4533,4074,4065,3565,6454,6454,6611,6730,3712,6082,5967,4677,4787,3617,4074,6046,6082,6543,4143,5937,3973,4907,3617,5751,4787,5751,6790,6790,0,6790,4582,4907,5622,4907,6790,5286,5286
8495,6553,5693,0,5095,6187,5693,5095,4336,6453,4755,0,5258,3845,5258,4465,5488,4465,5123,5488,5123,4594,4755,6086,6149,3764,3925,3918,4755,6741,6673,4943,5488,6050,3925,5792,3925,3764,3802,5488,3764,3925,5198,6627,3925
8496,330,3655,5923,5096,7010,4328,6289,3582,4177,5484,6103,4774,4584,4774,6103,6103,4774,6103,6103,6103,6332,3750,6579,5484,5484,6332,6103,6103,5291,6103,4967,5291,6103,6062,0,5048,6103,5048,6103,5291,6103,5048,5291,6103
8497,6492,93,5803,4801,4921,5993,3978,4435,4435,5698,4981,3758,5766,5698,5698,5698,3769,3769,5698,3769,6250,5698,3769,4258,3769,3769,3769,5698,3769,4258,3769,3769,3769,6250,3769,3769,3769,6306,3769,3769,6250,3769,3769,3769
8498,5404,4231,4924,5857,5920,5993,4627,5604,3818,6363,4627,3818,6454,6728,6728,5282,6728,5920,6454,6454,5920,6728,4464,5920,6582,6728,6728,6597,6065,6582,6582,6065,6728,6582,5920,6582,5920,5920,5920,5920,5920,6582,6582,6454
8499,6553,6401,4716,4566,3542,5604,4061,6857,5639,6399,6110,4566,4061,6454,6306,6085,6306,6306,5265,5605,4582,6773,6773,5509,4582,6773,6773,6773,6773,6773,4258,5891,6773,6773,6306,6773,6773,6306,6773,6773,6306,5509,6773,5509
8500,6492,3680,3943,4256,4921,5766,4693,6661,5855,4216,3899,5458,4296,3899,5855,6665,4001,6850,4001,5525,6665,5036,5855,6665,5036,4001,5035,6665,6850,6665,6850,4001,4296,4296,4296,5322,6850,940,6850,4296,4296,1501,0,6665
8501,6492,4422,4457,4172,6139,6141,6436,4995,4419,4216,5422,5035,4296,3899,6784,6665,4001,6850,5357,5036,6054,5036,4296,5357,5036,5036,5036,0,5036,6850,6850,5036,4296,4296,6850,5322,6850,5036,5036,6850,4296,6850,6850,5036
8502,6492,1474,4457,4172,6632,5766,5207,4419,0,6250,6411,5418,5357,6665,0,6665,5525,5418,4084,5525,6665,5035,5556,6915,7001,5525,7001,6665,5930,6665,6850,6665,6665,6850,6850,6850,6850,6665,6665,4084,6665,6665,6665,6665
8503,1077,4231,6039,3542,3542,5590,5460,5590,6785,4961,3929,5460,721,0,3929,721,0,0,721,721,3929,0,721,721,7030,721,5729,721,3632,3929,721,721,721,721,5710,721,5511,721,721,721,721,5710,5511,721
8504,3534,2146,4716,2120,4559,6102,5738,6859,6946,0,4637,6635,4637,4637,5700,4637,4309,4317,5652,4637,5652,4637,5652,5652,5652,5607,7032,5700,6957,5581,5700,5652,5652,4637,5700,5652,4637,5652,5652,5652,4317,7032,4317,5652
8505,5404,3680,4671,3820,3542,3677,3795,5127,5639,0,5736,5121,4881,3632,5509,5639,5736,2856,5050,3632,5639,3632,4148,6957,5121,6188,5050,5050,6566,4863,6188,4190,6188,6957,6957,6188,6957,6188,6188,6188,6957,6188,5182,6957
8506,6492,6636,6812,5077,5140,3717,5517,4547,4806,0,4614,5616,6672,5442,0,5877,4459,4451,4459,4459,4459,0,4459,0,1820,4735,0,6897,0,6897,6897,5087,5877,4735,6465,6465,4459,0,6897,4735,4735,2441,0,0
8507,330,2249,6812,4575,3563,5216,5149,4575,6441,4820,5517,5458,5149,5877,3557,5877,5082,6441,3557,3557,5807,4968,5877,5087,3792,6441,0,3557,3557,3792,3792,3792,5877,4968,3792,5813,3557,3557,5813,3557,3557,0,3557,3557
8508,330,4422,4200,5405,5140,6418,5914,4547,6465,4696,4614,5616,5442,5442,5868,6465,4701,5789,4638,6293,4459,6465,6465,4910,6465,6465,0,6465,0,4910,0,4638,4910,0,0,0,4910,1908,5789,4910,4638,4910,6465,0
8509,6492,1474,3741,3596,4151,5623,5606,5749,5749,5610,5606,5610,3819,5749,6572,0,0,6486,4705,5749,5047,6068,5610,5749,5610,5606,0,5749,5749,6068,5610,5749,5749,3574,5749,6068,6486,5749,4687,5749,5606,4687,6068,6068
8510,6492,1474,6928,3596,4727,5623,6959,6145,5749,6928,6000,6384,3819,5145,5610,0,6000,6578,6578,4687,4727,5047,6578,5047,5610,4727,6000,6858,6000,6578,5610,6578,4727,5047,6578,6578,6578,6578,6578,6578,6384,4687,4727,6384
8511,6492,1474,3741,3596,5281,0,0,6145,5749,5610,6000,5047,3819,0,4099,3819,6000,6578,6578,4687,6834,5047,4687,5749,5099,6000,6000,6858,4687,0,6000,0,5623,6578,5749,6000,6486,6578,4687,5749,6486,4687,6486,6486
8512,6492,1474,6812,6532,6021,6161,4448,5181,6151,5257,6812,5257,6765,4225,5868,6810,6907,4648,6812,6573,4598,5257,4598,6573,4617,0,0,0,0,6810,5868,6765,6812,6812,6812,6812,5257,6573,6812,5257,3986,4225,0,0
8513,6492,6636,6812,4129,6187,4233,6989,4431,6812,5257,6812,5257,6254,4398,5868,5708,6176,5868,6812,6826,4975,5481,6810,6573,6254,4398,3986,5868,5822,5868,0,5868,5868,4398,5879,5314,5868,4398,5822,5879,4398,4398,4398,5822
8514,6492,1474,6812,3960,5501,5264,4448,4547,5181,5257,6561,5257,7024,4225,5868,6043,5181,5059,6812,7024,5257,5257,6812,7024,7024,5257,5257,5257,7024,5685,7024,7024,0,5257,7024,7024,7024,7024,7024,5257,7024,7024,7024,7024
8515,6553,5789,4924,5321,6187,3824,6677,5060,3824,6546,5342,6187,5045,5107,4079,3824,5691,6926,5107,5107,5433,6926,6926,0,3824,5707,6926,6926,7017,3824,5342,5107,0,5691,5691,7017,5107,7017,7017,5107,7017,6991,4168,7017
8516,6553,5909,6812,5321,0,4076,5456,5134,5107,6273,0,4185,3641,4282,4022,4185,5691,6677,5107,5107,6677,6926,0,5107,6636,5107,6677,5107,7017,5107,6636,5107,6205,6636,6636,6636,5107,7017,5107,5107,5107,5107,5107,5107
8517,6492,6465,4421,5321,3983,4079,6677,6789,5107,6677,0,0,3641,0,5107,0,5107,0,0,5107,5107,0,0,0,6636,0,0,0,0,0,0,5107,0,0,0,0,5107,7017,0,0,0,0,5107,5107
8518,330,1474,6812,0,7010,5386,6989,3605,0,4366,5917,5955,3823,0,5386,6854,5397,4648,0,4577,6989,6066,3823,6459,0,0,4809,5964,3597,4387,3823,3823,0,0,4366,3823,3650,0,3548,5964,0,3823,3823,4648
8519,6492,5357,5350,5955,6938,0,0,3605,3773,4366,0,0,0,6289,6950,0,6472,0,0,4577,0,6066,4400,0,0,4400,6951,0,0,6382,6382,6199,0,0,0,0,4400,0,0,6199,0,0,5521,0
8520,6492,5714,6812,4129,7010,4233,6289,3605,3773,4233,0,5955,6887,3548,6950,4400,6472,4648,6887,4577,7010,6066,4366,3548,0,4367,6887,0,0,6950,0,3773,0,0,0,6950,6289,6289,3548,5964,0,6887,6063,6887
8521,4620,4163,6666,3820,6089,6566,3795,5881,5639,3948,4039,5499,4881,5881,6333,3590,5105,6333,5567,5567,3861,3861,5712,5567,6333,6333,4039,6333,5690,5690,5695,6333,3861,3861,3861,6333,5690,5690,5121,5567,3861,6333,3861,6333
8522,6955,5383,4417,6752,4559,4445,6923,5949,4948,5700,6524,6651,6828,6188,5949,5949,6651,3900,4331,6206,6391,5949,5360,4796,0,4732,4417,3883,3883,0,7036,3883,5262,4796,3883,3883,4412,3883,3883,4161,5598,3883,4732,4403
8523,4620,6401,4716,3820,3542,4445,5496,5627,4874,4767,5841,5627,4881,6188,4874,4680,4881,5118,6893,4874,6096,4874,6536,6096,4881,4874,6148,5118,5118,5511,3637,6893,3629,5627,3637,5118,4874,3629,4874,6536,6148,3629,3629,5121
8524,1077,2823,2918,782,3581,4733,1878,3030,6946,2988,2308,2531,5994,3657,4087,2307,5994,1951,442,3657,1951,1559,5581,2531,4375,4375,4375,5994,3657,5581,5873,658,4002,5873,5873,7032,4375,5873,5873,4087,4375,5581,4375,4375
8525,4620,6401,4716,2120,6089,4445,6188,5513,4087,6957,0,6188,6399,6188,4087,5710,4309,5014,5581,5581,0,4242,5581,0,5581,658,5729,3879,4375,0,4242,658,4002,4242,4242,4242,4375,658,5581,5014,4242,5581,4242,7009
8526,1077,4231,5873,4566,0,5590,5460,0,5873,3745,0,7030,6440,3657,4087,658,4309,3929,3959,3657,5448,3657,6051,0,7030,7030,5729,7030,3657,0,5873,0,0,0,4002,4002,4002,658,4002,5014,4002,6970,0,2441
8527,6492,5496,4026,3820,6893,4445,3570,0,4259,4166,6388,6416,3555,6416,4259,6416,6416,4305,4305,6206,4259,3555,4051,3583,4259,3583,3583,6238,6238,3583,4259,4259,3583,4166,4259,3583,3583,3583,3583,3583,3583,3583,3583,3583
8528,6492,6401,5584,5124,4428,0,3843,4597,4446,4767,5084,5376,3864,4725,2441,3864,1848,3875,4725,3864,3875,6732,3555,6245,6906,5771,6416,0,6238,6416,6245,6245,0,0,4259,3705,6416,0,3705,0,5683,5626,5683,6906
8529,6492,4163,6886,5323,6893,4445,4705,5876,0,4961,6667,5683,3864,3555,5659,3864,6416,6238,3555,6238,3555,3555,3555,3555,3555,3555,3555,3555,3555,6416,3555,3555,3555,3555,3555,6189,3555,5683,3555,3555,3555,3555,3555,3555
8530,6492,1474,0,3596,6384,5623,6999,6145,6413,0,6862,6861,3819,5145,6068,3826,4048,6578,4630,5404,0,6068,3826,5404,4048,5404,3826,3826,3826,3826,3826,3826,5078,5404,4048,3826,0,3826,3826,3826,6976,3596,3826,3826
8531,5404,1474,0,3596,4559,3574,3843,6145,6413,4139,6048,6861,4630,6233,4934,6233,4048,3688,4630,4683,0,6233,3826,4048,5099,0,6233,4683,5335,5722,5099,5213,4683,5722,4683,3826,3826,6976,5449,5047,5449,3596,5449,5047
8532,6404,1474,4924,4566,4559,6833,6959,4995,5610,4767,0,6861,0,7007,4934,5078,4530,3688,4705,3688,5722,3688,3688,3688,6436,0,4419,3688,3688,3688,0,5283,4338,3688,6048,3688,3688,0,6048,3688,0,0,3688,0
8533,4620,588,1148,3820,6089,4733,1863,1951,6943,0,1951,4793,3865,0,0,3959,0,4793,3959,4793,1951,0,0,5254,7030,0,5254,4793,3677,1951,0,4017,0,0,4793,3959,4793,7030,0,5966,3959,4793,1501,3959
8534,6955,5294,6122,5787,4559,4733,4061,4409,5639,6957,5394,4793,4061,5966,5966,3959,4793,4793,3959,4793,5966,4793,3677,0,7030,4793,5254,5966,3677,4061,5966,5966,5966,3959,4061,3959,4061,2731,7030,7030,0,5966,1501,3959
8535,1077,3680,659,6635,3116,3589,4344,3657,6946,2988,6635,5333,3108,6773,5333,5333,4309,5873,5873,5333,5873,7032,5333,1079,5873,5333,6773,6635,2950,0,5873,5873,4886,4978,5705,3913,0,5873,5873,4087,4293,5774,6527,5730
8536,6492,1474,6812,5648,6187,4236,4448,6745,5013,5257,0,4092,6116,6116,4685,6116,3986,3986,6812,5945,3986,5257,3986,0,5481,5257,5257,5257,5257,4152,4152,6812,4152,5257,6561,0,4841,4841,4152,5257,4152,4152,5945,5257
8537,6492,1474,6812,5648,5501,5059,5456,5181,5013,5257,6561,5257,5548,6561,5868,5708,5181,3986,6812,3986,4975,6561,3986,3986,4617,3986,5257,5257,6765,4152,4152,5087,3986,5257,3986,2441,5945,5945,4152,5481,4152,4152,5945,5945
8538,330,3655,6936,6555,0,0,0,0,0,5714,4387,4515,7010,0,0,0,4152,4648,6657,5945,0,4515,6214,5964,5964,5119,4515,0,5544,3923,6557,6989,0,0,6557,4471,4515,4129,0,5964,4515,4152,4515,0
8539,6553,6824,4924,5298,5707,5790,4244,5532,5322,4199,6539,6978,4502,6979,4924,5674,6182,6978,5674,0,6979,6978,4332,5674,6979,6978,5674,5674,4924,4856,6979,5674,5674,3827,4188,6661,5674,6979,5674,5674,6979,5674,5674,4347
8540,6492,5577,5577,5496,3983,3881,5496,6738,5509,5919,5388,6159,5919,5919,5509,4100,4676,5919,4853,4163,4676,0,5919,0,4853,5045,5050,5837,6566,2441,4853,4676,5045,4853,4853,4254,6406,4254,4163,6406,6406,6406,3983,6406
8541,1077,2139,6812,4129,6187,460,5477,5134,6946,6782,4882,6782,2154,5134,2154,2154,3939,5468,7026,6170,3939,2154,5286,6343,6344,5738,5468,6170,6170,6170,5286,6170,6343,6170,5468,5468,5468,6170,5468,6170,6170,5468,5468,5468
8542,330,6030,4200,5405,3983,0,6631,4993,5155,6709,6822,6709,4840,6631,6709,4840,4840,0,6709,6157,6709,6631,0,0,0,6709,4589,6709,6709,3755,6631,0,0,6709,6631,6709,6709,6709,6709,6709,0,6709,6709,6709
8543,6553,6401,5737,6130,3983,0,6631,4288,3533,4392,3533,4906,5559,6611,5155,4965,4840,0,5155,6445,6709,0,6709,0,6445,0,6709,0,6709,6772,6799,6709,0,6709,6157,0,0,6445,6709,6709,6709,0,6709,6709
8544,6955,5789,5737,5691,3983,4079,3794,4465,3533,5165,6409,4906,4840,5165,4079,6646,4613,5852,3814,6157,5852,4613,0,4613,5852,5852,5852,5852,5852,5852,5852,5852,5852,5852,6157,6799,6799,5852,6799,0,4613,6409,5852,5852
8545,5784,1474,1148,6146,5569,4233,4612,4575,6946,303,5546,5546,4271,6995,4271,5546,1148,4481,303,4481,610,4751,3728,5546,6449,4481,5546,0,6995,4271,5546,5546,5546,1148,3599,6995,5546,5546,303,0,0,3209,6995,5546
8546,5404,1474,6812,4229,5569,3717,4448,4547,3817,3947,3717,5546,6186,4758,6449,6186,3571,4715,6449,4481,6449,2994,3616,6449,6449,3571,3616,6449,3571,6449,6562,3571,4045,3571,3571,6649,3571,4715,6449,4064,4758,6449,4758,6449
8547,5404,1135,4457,4229,4152,5546,4612,4547,6617,4758,3534,5546,6186,6995,4271,303,5440,4758,303,4481,610,2580,3728,5546,6449,6449,5546,6449,6995,4271,5546,5546,5546,4758,6449,303,5546,5546,303,303,6449,6449,5546,6449
8548,4620,4163,4924,5857,6893,6102,5203,4737,3556,3972,5767,6185,6185,6185,4737,3972,5319,6112,4737,6185,6185,4737,6185,6185,6496,6185,5093,0,6185,6185,6185,5093,6185,6185,6185,6185,6185,6185,6185,4395,6496,6185,6185,6185
8549,6492,6824,4924,5857,5920,6853,5963,6185,6542,3972,3562,6185,6185,6185,4777,3972,6253,6112,4737,6185,6185,5707,6185,6631,6504,6185,5093,6185,6185,6185,4777,4533,6185,4737,6185,6631,6185,6185,6185,6185,6496,0,4395,6185
8550,1077,5789,4200,5321,6893,6602,4244,4393,4907,6957,5767,6185,6496,6185,3755,5364,3651,4395,6654,4395,6185,4746,6185,6654,6496,6496,5093,6496,6185,6185,4395,4395,6496,6496,6496,4746,5037,3825,6496,4395,4395,6185,4395,6496
8551,6492,1474,6812,3960,5432,0,4612,4575,0,0,6561,4092,6116,4957,4236,6116,0,3986,0,3960,0,6116,3960,5784,4092,5784,4769,3960,3960,4642,3960,3960,6497,6497,3960,3960,4092,3960,5308,3960,4092,3960,3960,3960
8552,6492,6636,6812,3960,5340,0,5449,0,0,6315,0,0,5759,6116,4059,4769,0,0,0,3960,0,6116,0,0,4092,0,4769,5759,0,6497,6497,3960,6497,6497,6561,6116,6116,6116,6497,3960,6116,6116,4059,4059
8553,6492,1474,6812,4575,5569,0,4612,4575,5776,6980,4575,6804,6186,4957,6804,0,2254,6804,4092,0,4072,4730,4092,4072,4092,5707,4072,4092,5776,3931,0,6623,0,0,5776,0,0,2441,0,6804,0,0,4092,0
8554,6553,6401,4924,6008,6187,6533,5095,6282,5852,4611,5091,5258,5730,5730,0,6407,4611,6626,5282,5730,3802,5730,6053,6533,6626,6533,5351,6339,5730,5942,6407,5351,6984,5730,5091,5730,5730,5351,5091,5091,5730,5730,5091,5091
8555,6492,5577,3943,5321,3983,4671,6677,4015,6045,3615,3615,6799,5730,5937,5937,3615,4613,5730,4613,5937,5730,5730,4497,0,4613,5730,5937,5730,5730,0,0,0,5937,5730,4613,5730,5937,5937,4613,4613,5775,5730,5730,5730
8556,6553,6824,6650,5691,4428,6602,5400,4746,6646,5400,6667,3731,5091,6646,5412,6646,3731,6242,6646,6242,5091,5091,5091,5091,6646,5091,4029,6339,5091,0,6646,6646,5091,6646,5091,5091,0,6646,6646,6646,6646,6646,5091,5091
8557,1077,2146,1480,3280,1881,5972,2634,4330,4420,5972,5972,3998,1881,3998,5972,0,1480,3998,5972,5972,3998,3998,3998,3098,3998,5972,5972,3998,3998,2834,6194,3998,3998,3998,5972,3998,3998,3998,5972,5972,5972,3998,3998,5972
8558,1077,2146,1148,797,4559,5972,744,5972,4420,5972,5972,4896,4896,4896,5972,4896,4896,6041,5972,4896,4896,6041,4896,4896,4896,4896,4896,4896,4896,4896,4896,5090,6041,4896,4896,6041,4896,4896,4896,4896,4896,6041,4896,4896
8559,1077,3680,6812,6623,4559,5972,744,5972,4420,5972,5972,4896,4896,3831,3546,4896,4896,6041,5972,5972,4896,0,0,4896,4896,4896,5972,4896,5000,4896,4896,4896,4420,4896,4896,4896,4896,4896,4896,4896,4420,4896,5000,3546
8560,5404,3680,6812,6532,5501,3915,5746,6838,4422,0,5059,5746,3641,3642,4298,0,3642,6304,3642,3642,6304,6684,3642,7024,5869,3642,3642,0,3642,6304,0,6043,6095,6095,3641,3642,0,3642,3642,0,7024,5869,7024,4298
8561,6492,6636,0,3785,3983,5038,5746,6838,5304,4127,5435,6208,5066,6663,6755,5066,5066,4626,6663,4626,6755,6203,0,0,5122,6755,6750,6755,4741,5685,4741,4122,6546,6755,4222,0,0,3642,0,0,7024,6993,4741,4741
8562,6492,1474,0,6376,0,5469,5526,5144,0,5921,6364,6159,6151,6159,6986,5210,5144,5144,6663,6782,5144,4195,4195,6838,6412,5210,0,5886,5144,6614,4380,6663,4380,4873,5210,5210,4873,3642,4873,5144,6663,7050,4873,5144
8563,6492,6636,6812,3625,5140,5264,6631,5924,5157,4181,6736,6916,6221,6035,6057,4261,4214,5620,6035,5845,0,4181,4484,4484,6872,4484,6872,4484,5845,6872,4484,4484,6427,4484,6035,4484,4484,4484,4484,4484,3999,4484,5845,5912
8564,6492,6636,6812,3625,5140,5264,0,5924,4528,4181,4390,6916,4484,4484,5982,4484,4484,6521,4484,6521,5007,4484,4484,4484,5995,4484,4484,4484,4484,0,4484,4484,5995,4484,6666,4484,4484,4484,4484,4484,3999,5995,5912,5912
8565,6492,6636,6812,5912,5140,0,6183,6057,6872,4181,4390,6916,6221,4484,6057,4484,4214,6221,4484,4484,4484,4181,4484,4484,6065,4484,4484,4484,4484,4484,4484,6065,5995,4484,4484,4484,4484,4484,4484,4484,4484,4484,4484,5912
8566,1077,2206,2394,2120,6021,4671,6079,4582,4582,6957,5758,4996,5089,6773,5758,5758,5089,5089,5605,5089,5089,111,5758,5089,5089,5089,5089,5758,5089,5089,5089,5758,5605,5089,5262,5089,5262,5089,6248,5262,7055,5605,5089,5318
8567,1077,6610,4671,3820,4559,4445,4061,4276,5014,5014,5394,7030,3900,6051,6051,3771,6051,3813,6051,6051,5088,7032,6051,4002,4097,5014,3900,0,5014,0,6051,5088,6051,6051,5014,5014,5088,5014,3900,0,6051,3900,3900,3900
8568,6553,4231,5738,5604,4336,6102,3608,6478,4087,5959,6524,3981,6510,4023,6510,6524,3973,3981,6524,6150,6524,6524,5265,5723,6524,5265,6150,3565,5182,4023,5265,6524,6524,6524,3565,3565,3565,6524,5723,5723,3565,6524,5723,4023
8569,6492,6636,6812,5648,3983,3915,5526,4453,6151,6151,4453,6159,6151,6159,6755,6159,5144,6755,5144,6782,5144,6755,6782,0,4453,4453,5648,5144,5144,6614,5144,4833,6220,6143,6614,5144,6755,4453,6755,5144,6755,5746,5286,6614
8570,5404,3680,6812,6809,3983,5469,5210,5144,3952,6782,4453,6782,5648,6159,6755,6782,5144,5144,5144,4833,5144,6782,6782,6782,4833,5921,5648,0,5144,5921,5921,5648,5134,5144,5648,5921,5921,5648,5648,5144,5648,5134,5163,5648
8571,1077,3680,4457,4769,1089,6141,5149,5224,6182,4457,0,5149,5630,5824,6986,6043,5181,3750,4530,3642,5807,3890,3642,5181,5181,3642,5181,3642,6151,3642,4860,5181,4600,4600,4600,3642,4600,3642,4600,5869,5048,2441,7026,6680
8572,330,3655,6936,0,7010,0,6989,3605,6325,5714,0,4515,6534,6678,5964,6854,3895,4471,6808,5096,7010,3895,6808,4471,0,6808,6808,6842,3895,3895,6808,6808,6842,0,6842,3895,6842,4471,4471,5096,6842,6842,6842,6842
8573,330,4422,6812,5386,7010,4233,6989,3605,6325,4366,0,7015,6777,3548,0,0,3895,4471,5096,5096,7010,3895,6518,4366,0,5096,0,0,3895,3895,0,0,0,0,0,0,0,0,0,5096,6518,0,5096,4367
8574,6553,6401,6936,3985,7010,6161,0,0,0,5714,4420,3985,0,0,0,0,0,0,6808,0,0,0,0,3985,0,0,0,4471,0,0,0,5454,0,0,0,0,0,0,0,5096,0,4471,4471,3595
8575,6492,1474,0,3596,6384,0,0,0,5749,0,0,5933,3819,0,0,5816,4916,6834,6585,0,0,3669,0,3669,0,5404,6126,6959,0,4916,6959,3724,6959,3669,6126,5933,0,6126,6834,6834,3819,0,6959,6126
8576,6492,1474,0,3596,6938,5623,6959,6145,6572,6928,5826,4308,3819,3596,4721,6213,6928,5047,4630,4780,6115,6701,6701,6701,3659,5816,3596,5816,6701,6701,6256,6701,6701,5133,6349,0,6256,6701,6256,5133,6349,3596,6701,5816
8577,5404,1474,3741,3596,5003,3903,3684,6145,0,6204,3596,5933,3596,3596,3596,3596,3596,5168,0,0,0,3669,3596,0,3669,5933,3596,5933,5933,3596,6256,6701,3596,3669,3669,5933,0,5933,5933,5933,5933,3596,5933,5933
8578,6492,6636,6812,4801,5501,5264,6156,4959,6993,4921,4971,5362,6665,6665,5235,6665,4008,4633,5838,4081,4008,6223,6665,6665,5241,6006,5624,6665,5624,6665,5241,6665,6973,6665,5624,6665,5838,6665,5624,4921,5241,5624,5241,4921
8579,5404,1474,6812,5995,6021,5469,3882,4879,6519,5500,3774,0,6614,3638,4976,4976,4879,5541,5838,5874,4976,4976,4353,6006,4976,6006,4525,3638,4976,4976,5241,4976,6006,4873,4976,4578,0,6006,6006,6006,4578,4578,4976,4976
8580,5784,2249,6812,4801,5501,5023,6156,3941,6993,6869,4971,5824,6103,5674,0,6103,6182,6103,6103,6103,0,5557,6579,6103,6103,6103,6103,6665,4976,6103,3638,0,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103
8581,4620,1474,6886,5298,3967,4671,5526,0,4346,0,4856,4574,5251,4856,4784,5707,4856,5245,5635,5251,0,0,5245,4784,4784,0,5245,5245,5532,4784,5635,4258,4258,6558,6306,5532,4784,4258,4784,5251,4784,4784,4784,4258
8582,6955,4760,6960,5298,6467,6467,3630,3920,6092,3897,5899,7025,5601,6704,0,7025,5599,5899,5635,5899,5899,4574,6092,3897,5601,5899,5599,5899,5899,0,5572,5899,5899,5899,5899,5572,5572,5899,5599,5899,5572,4426,5899,5572
8583,4620,5909,3741,5298,3967,4671,5526,4574,4544,0,0,4574,4346,4856,4784,5707,4856,5245,5635,5251,5245,4574,5245,0,4784,6309,5245,0,5635,4784,5635,5532,5635,5251,5245,5532,4784,4258,4784,5251,4784,4784,4784,4784
