ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
6181,2792,3588,6013,4457,1944,6019,5583,3906,696,3519,128,2875,1190,1190,1923,1190,73,73,3305,2556,3423,3423,73,318,1937,3126,1030,3305,2216,1757,1757,3305,3305,97,1615,3305,3305,1615,2216,1039,3305,1938,2828,2828,3305,3126,2210,2828,2828,1923,2828
6182,2792,3588,6013,4457,1944,1540,1784,3039,1187,2350,1881,2273,1714,1881,98,98,98,98,98,98,98,98,98,98,98,2259,2713,98,1714,758,2713,3399,2633,2713,2713,2273,2273,5654,758,2713,3226,929,929,929,929,929,929,2713,929,929,929
6183,2792,3588,6013,3733,1944,1540,1784,305,758,516,1975,1571,3190,1816,1816,1816,107,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816
6184,2792,3588,4880,2843,56,2524,1496,1259,891,1958,1881,2671,2302,1881,2671,2505,1881,2505,1440,1440,678,678,1440,678,1440,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,1440,678,678,3265,374,3265,374,678,374,374,374
6185,2792,3588,4880,3406,56,1767,408,775,2609,3906,2990,3392,2609,2609,2609,2609,2609,2990,2609,601,601,2609,2609,601,2609,2609,2609,2609,2990,601,601,601,2609,601,1135,601,2609,2609,2609,2609,2609,2609,2609,2609,2609,2609,2609,2609,2609,2609,2609
6186,2792,3588,6013,3733,1944,1602,2352,2871,2041,2966,1660,937,755,3325,755,1668,755,3156,3156,3156,642,642,2564,642,642,755,743,1884,642,526,2832,1841,1884,743,2564,642,642,1403,642,743,743,743,743,743,743,743,743,743,1884,743,743
6187,2792,3588,6013,4457,1944,5126,2352,2536,3440,11,1556,1310,1073,1073,1333,1775,2202,333,2202,2202,2202,2202,333,2202,1310,139,9,1073,1592,1073,1211,2202,2732,2202,1211,1211,2510,2052,2180,1211,2732,1211,2202,2202,769,2202,5787,2180,5787,2202,2732
6188,2792,3588,6013,3733,1944,1602,2352,2270,25,933,2062,25,1282,1068,3191,2062,3191,3191,3191,3191,3191,3191,3191,3191,1328,2667,3191,82,3191,3191,3191,1555,1555,458,2667,2667,3081,7044,6482,2667,2354,6482,1555,6482,2667,2667,2667,2354,2667,1555,1555
6189,2792,3588,6013,3733,1944,1540,1784,3289,1505,2847,380,1482,2847,380,3419,380,3419,2847,2847,2847,2847,2847,2847,3375,1718,2847,2847,2847,1718,2847,1718,2847,2847,2847,1718,1422,1422,1595,2847,1718,2847,1718,2847,1894,247,2847,1718,247,1422,1718,247
6190,2792,3588,6013,3733,1944,1540,1784,2143,2051,2660,2166,1337,3117,216,1337,1337,2660,3269,2872,2872,2166,3269,2512,4813,654,2170,3269,654,1373,2660,1181,2660,3269,654,1181,2170,1181,1181,1373,1181,654,3269,1181,3269,3269,1181,1372,3269,654,686,3269
6191,2792,3588,6013,3733,1944,1767,2618,2863,1759,1759,1457,1457,71,2578,2109,2578,2578,2109,1995,2109,2109,2109,2109,2109,2109,1759,2109,2109,1443,1331,3498,2109,2234,3498,2109,1443,101,1759,951,1759,1443,1443,951,951,1443,3119,1759,951,2109,951,1443
6192,2792,3603,4880,3406,558,2524,418,3141,3843,3843,808,808,808,808,808,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1778,1786,1786
6193,2792,3588,6013,3733,1944,1540,1784,3197,1234,1821,3069,1540,3117,654,1017,24,3117,1368,2872,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,2681,654,654,654,654,654,654,1541,1052,2465,654,654,654,654,654,654,654
6194,2792,3588,4880,3406,1944,1496,2103,2270,2752,2503,206,3463,3463,3463,2752,2752,2752,1407,2752,2752,2752,3356,1435,2752,3356,3356,3356,3356,3356,3356,3356,2752,2752,2752,2752,2752,3356,2752,3356,124,2752,2752,2752,2752,124,2752,2752,2752,2752,2752,638
6195,2792,3588,6013,3733,1944,1540,1784,3197,2290,1821,1821,2713,582,582,557,1574,1574,582,582,582,582,3286,582,582,582,582,5507,582,582,582,3286,1687,1687,1687,1687,3286,2496,582,746,1687,1687,1687,1687,1687,582,582,582,1687,1687,1687,6836
6196,2792,3588,590,4464,6500,5053,408,2041,244,2041,1841,320,3022,2041,2836,320,320,320,1024,1024,1024,1024,1024,1024,1024,139,1024,1024,2041,1024,1024,139,2041,3418,1236,2924,419,1024,2041,2924,1499,1370,2924,2041,1499,419,2041,2024,1370,2041,6244
6197,2792,3588,6013,4457,1944,1767,2352,937,907,3422,3516,2880,2770,336,755,649,755,119,1197,1197,1303,1197,1642,649,1642,1197,3507,3495,119,1197,1197,2077,1197,2613,735,2754,735,2454,1884,569,735,1197,735,1884,755,735,1197,735,1884,735,735
6198,2792,3588,4880,3406,1944,2636,408,1511,1762,3407,3407,3407,3407,3407,3407,174,2857,359,2605,350,359,359,359,2857,359,359,359,359,359,359,359,359,359,359,359,359,359,2605,185,185,185,359,2970,2970,359,185,185,185,54,54,54
6199,2792,3588,6013,3733,1944,2636,2366,1477,1164,15,2285,2234,531,531,2646,2518,2918,1427,2403,2403,2768,2768,2606,3438,2403,966,2403,2768,2403,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768
6200,2792,3603,4880,3406,4464,2524,1624,3197,338,516,274,274,3117,1086,800,274,274,800,274,274,274,274,274,234,274,274,274,274,234,274,274,274,234,274,274,234,3144,274,274,274,274,274,274,274,234,274,274,234,274,3144,274
6201,2792,3588,6013,4457,1944,5126,408,2871,215,2185,3025,3025,256,787,787,3025,787,787,787,2185,787,787,787,2185,787,2185,424,3253,2185,787,787,632,3253,3253,3253,787,424,2185,2185,3253,3089,550,424,2185,550,2185,2185,2185,2185,2185,2185
6202,2792,3588,6013,3733,1944,1903,408,320,2041,320,642,3010,642,642,642,2183,54,2857,320,2857,1762,1762,2507,1762,1762,1153,2365,4916,1511,4721,2712,2712,4721,2712,244,2712,2712,1511,3093,2712,1511,129,2712,3093,2097,4721,2752,129,1511,1511,129
6203,3131,2695,590,1463,4464,2894,2846,1443,1126,2594,1578,3068,2035,2594,3068,1478,2846,3068,3068,5404,3068,3068,156,3068,2292,3068,3068,3068,1443,3068,3068,3068,3068,3068,2224,3068,263,3068,3155,263,2300,2300,2300,3068,263,3068,2300,156,2300,2300,2300
6204,2792,3588,6013,4464,6500,4442,408,2344,3209,3209,3209,3209,52,2409,3209,3209,3209,3209,3209,3209,2142,1899,1899,2142,2142,888,2142,888,3209,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888,888
6205,2792,3588,6013,4457,1944,5126,1784,570,2581,3271,2581,726,2291,3199,393,976,976,2928,3199,2928,2928,1438,2928,3199,1438,3199,3199,3199,22,3199,3199,3199,3199,3199,1090,3199,569,3199,3199,569,3199,3199,3199,3199,3199,3199,3199,3199,3199,1935,548
6206,2792,3588,4880,3406,1944,6854,5583,2871,497,138,497,3392,2047,497,2657,3416,2657,2657,469,164,1454,164,3493,1454,2657,1287,2657,1454,2657,1454,1287,3493,3493,2657,2958,469,1454,469,1454,1454,1287,1454,469,1454,1287,469,1454,164,1454,3251,1454
6207,2792,3588,6013,4457,1944,5126,408,1874,2932,4353,5270,1350,986,797,2165,1913,6450,1913,5224,1613,2017,6896,1613,1613,1613,1613,2575,1725,1725,1725,1613,1613,1613,1613,1613,1725,1613,2583,1613,1613,1613,1613,1613,1613,1613,1613,2583,1613,1613,1613,1613
6208,2792,3603,4880,3406,4464,3484,4359,2588,128,2908,1452,73,73,749,3339,1706,2656,1154,749,749,749,749,1706,749,749,1776,749,749,2076,2076,749,2076,749,749,2076,749,2076,749,749,2076,2076,749,749,2076,2076,2076,1974,2076,2076,749,749
6209,2792,3588,6013,4457,1944,2636,2953,2270,2795,3509,3509,3190,3509,3509,3509,3509,1027,3509,3509,3509,3509,3509,3509,3509,3509,3509,3509,3509,2271,3509,3108,2169,3509,2169,3509,392,3509,392,2169,1633,1717,3509,3509,392,3509,3509,392,1717,392,3509,1717
6210,2792,3588,6013,3733,1944,1496,1018,1511,988,888,3209,303,1140,2684,2079,957,533,2684,957,2064,3175,957,957,957,957,957,957,957,957,957,957,957,957,957,1401,957,957,957,957,957,957,957,957,957,957,957,957,957,957,957,957
6211,2792,3603,4880,3733,1944,1701,1496,1947,758,2600,2029,444,1385,2029,2029,2812,675,1830,1440,2812,2812,675,813,1440,1440,675,1313,374,2080,1313,374,1313,374,374,678,1313,374,2749,678,678,374,653,374,374,374,374,653,678,374,374,374
6212,2792,3588,6013,4457,1944,4442,1227,1431,2584,1431,2201,2201,2201,2352,1431,2323,3368,982,2323,1383,1240,3917,2675,3368,1970,1891,3368,1970,3368,285,2581,1505,135,1058,256,472,1056,979,2581,2581,1383,3595,2581,2837,1056,3595,2581,3595,2581,414,2581
6213,2792,3588,6013,3733,1944,1496,2653,284,450,1958,814,2951,1766,733,1766,733,3120,444,1766,1766,1766,837,3120,837,837,3120,733,837,837,733,2646,1766,2646,837,1759,733,733,1759,2646,2707,8,1759,837,3120,837,38,2707,106,837,837,1759
6214,2792,3588,6013,3733,1944,1540,1874,1874,1142,950,891,2987,3043,891,110,2864,110,1052,35,563,35,1881,2864,1103,1103,3235,35,485,2864,1407,2864,2864,2864,2864,2864,2864,880,891,880,880,880,95,2864,2864,2864,2864,880,2864,1407,2864,358
6215,2792,3603,4880,2843,56,1602,1156,997,997,997,997,42,2907,2026,2026,42,42,42,2026,2026,3449,42,3205,2026,42,3205,3449,3449,3449,3449,2026,3449,3205,3449,3449,3449,3449,5502,3449,2536,3449,3449,2671,2671,2671,2532,3449,2671,3449,2671,3449
6216,3131,2695,590,3406,4464,1602,167,2041,3352,2832,2970,2304,252,2969,2970,2969,2969,1164,779,779,2969,779,2969,2969,2969,779,2843,779,3271,141,266,3271,3377,349,1787,2721,3377,2281,6665,3377,2211,2372,2372,266,141,1049,1049,1640,3271,1049,1640
6217,2792,3588,4880,3406,1579,1496,2352,1052,131,2643,1472,3495,98,332,550,1472,380,1472,380,1472,1472,334,380,3124,3233,3124,380,3124,380,1472,838,380,380,858,89,2085,826,380,380,2201,380,2085,380,380,2085,380,256,2977,332,502,380
6218,2792,3603,590,3406,4464,2524,2846,3026,2627,3026,3122,3122,3122,3122,3122,3122,3122,2775,3026,3122,3122,3122,3122,3122,3122,3026,3122,1307,1307,1795,2775,3122,1346,1346,2843,2843,2402,3418,2843,2206,1795,2372,1307,2843,1307,2843,3507,2206,2843,2843,2843
6219,2792,3588,6013,4457,1944,1540,2103,1431,1079,2287,3457,2907,1431,1269,2308,1269,1269,2068,1269,2068,61,2068,2068,2911,2068,2068,2068,2737,2911,1269,1551,1636,1269,1269,2911,1636,2444,1636,1302,1302,1551,1636,3094,5591,1636,3110,1060,3094,3094,3094,1636
6220,2792,3588,6013,3733,1944,1540,5840,3636,2771,2882,123,2185,3119,1170,1146,2707,1311,2707,2707,3468,2707,2707,169,2707,169,2707,2707,2281,2707,2707,2707,169,1722,1722,1722,1722,1623,1722,1722,2562,1722,1722,2562,3178,2562,9,2562,2562,9,2905,1722
6221,2792,3603,4880,3406,4464,6346,5583,2792,2792,2102,2244,2244,6247,269,6247,6247,6247,6247,269,269,269,269,269,269,1609,269,1609,269,269,269,269,269,1609,269,269,269,269,269,269,269,1609,269,269,412,1609,269,1609,1609,1609,269,1609
6222,2792,3603,590,4464,493,1812,1018,1431,1356,1584,1356,2414,2068,1751,2453,241,1366,908,908,1366,1366,908,1382,1382,908,1382,1382,908,1382,3243,908,1382,3243,1382,1382,2341,750,1593,3145,3243,1593,1229,750,430,1593,1593,750,563,430,563,2341
6223,2792,3603,4880,2843,558,1602,56,444,2136,2341,2136,1156,2621,2136,2136,2136,2136,2136,2136,2136,2136,2136,680,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,3044,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136
6224,2792,3603,4880,3406,1944,1602,2366,2270,2603,787,787,787,787,2725,787,2725,1345,2725,3333,1345,1345,1345,787,1345,1345,1345,3025,1345,1345,1345,2725,1345,2725,1345,525,1345,1345,3025,1345,1345,3025,525,3025,3025,3025,2407,3025,1345,3025,3025,3025
6225,2792,3603,4880,3406,4464,2524,2103,2549,946,2620,745,1269,2907,1248,2714,1269,2611,2111,2111,2111,277,1248,1593,3045,2111,3045,3045,1636,0,3045,277,3045,1636,3045,3045,3045,277,277,2412,2412,277,2652,2039,2039,585,3447,1636,2039,2039,2039,2039
6226,2792,3588,6013,3733,1944,1496,2103,1431,3451,1415,2424,2424,2424,2424,2424,2424,2424,2366,2424,1506,3368,2714,2366,2366,2366,2168,2944,3178,2366,2366,2168,2366,1506,2366,2366,2608,2366,3328,1609,1506,2366,2168,2366,2366,2366,2366,1506,1381,2168,2366,2366
6227,3131,2695,590,3406,4464,1602,5134,1947,1091,3245,2177,2745,2177,2177,5595,2310,2310,2310,1556,1513,3526,2858,3421,2458,1556,3526,4108,2858,3064,190,1219,4108,4108,4108,3526,2035,4108,1199,2299,4108,4108,525,2299,3151,1032,4949,2299,3992,2858,2299,3526
6228,2792,3588,6013,4457,1944,6019,4408,301,1089,1351,5291,1565,2742,1565,240,175,1069,1565,1057,4967,1565,1565,1565,1565,1565,1565,1027,3317,1565,1565,1432,691,5023,6800,1565,1115,3455,1565,6803,691,1565,1565,6803,6803,1115,93,2501,691,1115,1600,6822
6229,2792,3588,6013,4457,1944,2636,2618,25,1433,1433,703,119,2043,2043,2043,1157,2043,2043,2439,2043,820,2342,3024,3024,820,2342,292,820,292,2342,820,820,2342,820,820,2342,820,2342,2342,820,820,2342,2342,820,820,820,2342,363,820,2342,2342
6230,2792,3588,6013,3733,1944,5126,2366,1177,1126,754,754,1099,3044,2098,3145,1848,3285,2285,3145,485,2285,3145,3145,1694,1694,1694,2667,1694,1155,3145,1155,3228,3228,1694,3145,814,1155,3145,1361,814,814,814,1155,814,3145,1694,3145,814,814,1694,1694
6231,2792,3588,6013,4457,1944,5126,408,2266,2307,778,1556,2435,1983,2435,2435,2435,2435,2435,2011,2011,2542,2922,3242,2011,2542,2542,2011,2011,2011,6581,1113,2542,2501,3242,2011,2011,1476,3242,5845,1476,3242,1331,3050,275,2542,2501,2501,2501,2501,1113,2501
6232,2792,3588,6013,3733,4464,3872,5583,696,3376,3376,3376,103,103,3201,2656,2656,2656,194,194,3478,1507,3373,2253,3201,2253,2253,1507,194,3478,1507,1507,3478,3478,3478,3478,1507,3478,1577,3478,2956,3478,3478,1507,3184,3478,3201,2388,1577,3184,1577,1299
6233,2792,3588,6013,3733,4090,6064,167,2366,1519,888,769,1638,285,824,824,1146,3313,1891,1970,1970,1146,285,285,285,285,285,305,305,5824,285,2707,285,285,285,285,285,285,285,1970,285,285,901,285,285,1970,285,901,285,285,901,285
6234,2792,3588,6013,4457,1944,5126,1784,2270,3150,880,1192,476,5126,654,1337,1337,3117,654,2872,1832,1832,1832,1832,1832,654,1832,1832,654,1624,1624,1832,654,654,654,575,654,654,1136,654,1624,654,1624,1624,1624,654,1624,1624,1624,654,654,654
6235,2792,3588,6013,4457,1944,1496,2366,1955,183,896,1016,1528,2467,2611,3490,1503,293,1603,3490,2120,620,2369,2369,1643,3139,2478,1401,2478,2478,1605,1643,1142,823,1142,2478,1142,1605,2478,1972,1142,2607,1142,2607,2151,1142,1211,1142,1508,2607,1053,536
6236,2792,3588,6013,4457,1944,1540,1784,1912,2895,3343,1251,25,1470,1470,1470,1470,1470,1470,1470,1470,1475,1470,1470,417,1470,2305,5604,417,417,417,417,2617,417,417,2617,3117,2617,1989,3117,417,784,3117,1832,417,2617,3117,417,6123,1989,3117,417
6237,2792,3603,4880,3406,558,1602,1822,1557,2597,103,3353,1054,3353,1054,1622,133,2405,133,133,133,133,3417,133,3322,257,2336,257,2336,2336,2726,2336,2563,257,257,426,257,13,257,2563,2563,257,13,257,2468,257,257,257,426,257,257,2468
6238,2792,3588,6013,3733,1944,1496,1496,2313,338,4797,2139,2161,881,3192,3066,3066,1507,1267,6230,94,1507,2161,218,2048,585,2636,2048,2161,2048,2048,1421,1421,1452,2502,2048,5990,267,5990,6892,2636,1649,5990,628,2636,1421,2636,267,1452,2561,267,5990
6239,2792,3588,6013,3733,1944,1540,1784,2290,3104,1552,1731,1731,1731,1731,1319,1319,1731,1731,253,1319,2356,2356,2356,2356,2356,1319,1319,2356,2356,1969,1319,1969,882,2356,2575,906,906,2575,1059,1319,882,1319,1969,882,882,882,2575,882,1969,2575,882
6240,2792,3588,6013,4457,1944,1767,408,2141,2900,2364,697,2301,2364,2364,3456,3456,3456,3456,3456,3456,3356,3356,3456,3356,1295,3356,3356,3356,3356,3356,1257,3175,3207,2920,3506,3356,3356,3356,3175,3175,1845,3356,1257,3175,1257,806,3175,3356,13,3356,3175
6241,2792,3588,6013,3733,1944,1701,2215,3405,2511,603,603,3363,2178,2178,3068,2178,5992,1861,348,348,348,348,2292,2525,348,348,1861,492,2525,2525,172,1861,129,2913,4275,129,172,2525,3489,1986,435,129,2525,172,172,2525,129,435,435,435,172
6242,2792,3588,6013,4457,1944,5457,2217,3125,4761,5401,1706,2792,1706,1706,1706,2792,2792,1333,2792,2792,2792,2792,911,1664,6486,2423,2792,2792,722,722,2423,2792,2423,560,2792,2792,2423,2423,2423,2423,2523,2423,2523,2423,2792,2423,1701,2792,1701,2792,2792
6243,2792,3588,6013,4464,1944,1540,1784,1431,442,1145,1238,1469,1815,2354,2175,2175,2175,3453,1302,2028,2175,2028,2127,2028,2127,2127,2127,2127,99,3453,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,2127,3453,2127,2127,2127,2127,2127,2127,2127,2127,2127
6244,2792,3588,6013,3733,1944,1540,1227,2953,2953,2161,1340,2658,2672,1176,1176,1849,153,3298,1689,881,968,1142,153,2451,1142,881,1142,881,1142,881,1142,881,1340,881,1340,1282,704,3473,881,881,2302,881,881,881,3357,2802,504,1953,881,881,1340
6245,2792,3588,4880,3406,56,1701,5583,2087,1247,451,2906,3106,3106,3249,1456,177,1829,2608,2608,2608,2608,2608,1094,5432,1400,1858,285,285,5432,285,1858,1858,121,3518,2073,84,84,2608,84,84,84,84,1858,3518,1858,1858,3518,1858,3518,1858,1858
6246,2792,3588,6013,3733,1944,2636,408,1236,1342,2185,1456,911,3278,833,3348,1477,477,252,833,3002,102,3002,87,87,477,477,1382,477,1236,1236,2114,477,1236,87,1236,2114,1236,3002,1236,1236,87,1075,1866,1236,1236,1236,1236,1236,1866,1075,1075
6247,2792,2695,590,3406,6500,6854,1220,284,2368,6262,3508,3167,1006,3427,2439,2991,3188,3188,2439,2059,3244,2544,820,3188,3188,3188,3244,3188,3188,1160,3244,3244,3244,1364,2681,3244,275,3244,3244,1160,1160,2059,2431,275,473,1160,275,3244,3244,1160,1160
6248,2792,3588,4880,3406,56,1767,167,1149,473,1734,1329,3348,3322,2298,2298,1478,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1265,1478,1329,1478,1752,708,1769,3472,705,2217,708,705,708,705,705,708,705,705,705,705,705,705,705,705,705
6249,2792,3588,6013,4457,1944,5126,1784,1431,1079,3394,1157,2907,1431,2308,2308,2308,2308,2308,2308,1506,2158,2308,2308,2308,116,2308,2308,2308,2308,2308,2809,2308,2526,2237,454,626,1169,1257,2237,626,626,1257,1257,1257,1257,3024,608,3024,3094,1169,3024
6250,2792,3588,6013,3733,1944,2636,167,1456,583,3420,1526,1980,2620,2111,2965,583,583,583,583,1899,3211,1899,539,1899,583,1899,3211,583,3211,3211,2736,1899,319,3211,2736,583,2736,2736,3211,914,3211,583,583,100,3211,3211,583,583,2736,583,583
6251,2792,3588,6013,3733,1944,4054,5840,2456,83,3425,3442,327,928,2586,93,93,363,2578,1689,363,389,389,224,6959,224,4993,1714,1714,1714,1714,2803,2803,2036,1714,1714,1714,2206,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,1714,3211,224
6252,2792,3588,6013,4457,1944,1209,1874,810,2451,2055,3394,470,1227,626,224,3394,3394,3394,1977,2650,1566,2574,2873,224,224,2922,6402,6402,2922,2922,2650,2873,224,2873,530,2922,1680,2922,530,2873,2873,2922,1680,1680,2922,486,1680,1680,2873,530,744
6253,2792,3603,4880,3406,1944,1602,408,301,2771,3750,2322,3339,6437,155,1949,1949,1949,1965,2353,2353,1965,3339,3339,3339,5185,3339,3339,3339,3339,3339,3339,3339,3339,3339,3339,3339,3339,3339,3339,1965,848,3339,3339,848,3339,3339,155,1965,3339,848,2322
6254,2792,3603,4880,3406,4464,1602,997,3289,30,1409,1760,1384,1384,1891,1891,1891,1891,1891,1891,1384,877,3381,271,2572,121,271,877,121,121,2431,2636,121,877,121,473,473,473,1854,473,473,473,473,275,473,473,3819,275,473,473,275,1739
6255,3131,2695,590,7050,4464,493,6349,494,3338,2695,1459,1615,2285,532,1166,1459,1166,1166,908,1166,1404,1584,908,1382,1166,1166,3178,1584,1166,1584,1166,1166,414,1166,2288,1166,1166,1166,1166,1166,1166,1062,1166,1166,3380,1166,1166,1166,3380,1166,1166
6256,3131,2695,4880,3406,4464,3678,5630,4262,3823,6656,6656,2608,3566,2695,5227,1231,2382,396,1146,5181,961,123,123,5181,123,5227,1180,3774,5119,1146,6810,1146,3774,123,6223,6810,3774,123,3774,3774,123,1979,3774,3774,123,3774,3774,5780,123,123,3774
6257,2792,3588,6013,3733,1944,2636,408,2141,2204,221,1025,2317,2672,2293,2141,2084,54,408,2293,1933,5125,776,2427,2293,2141,221,1027,776,221,221,221,221,776,221,221,221,221,221,2742,221,3298,1684,3319,3298,221,221,3298,3298,1226,221,2577
6258,2792,3588,4880,3733,1944,1767,167,2644,497,3484,1782,3348,2740,2401,2401,1493,2401,2886,4057,1466,2676,2592,2592,3271,2118,4057,1466,4057,1466,1309,324,3348,1466,1466,1203,1466,1466,1466,1466,1466,1466,1466,1466,2401,1466,1466,1820,1466,1820,1466,1466
6259,2792,3588,6013,4457,1944,1540,2366,2863,979,979,2156,2120,2156,3162,492,2156,2156,946,2156,50,946,946,2156,1503,1503,946,1503,2156,2156,2156,2156,2156,2156,1503,2156,1202,946,1657,208,1503,2156,1657,946,946,1657,1657,2156,2156,1657,4546,2156
6260,2792,3588,6013,3733,4464,2636,1018,2863,1433,3054,389,3397,3397,3397,363,6,363,363,363,363,363,363,3397,363,3397,363,363,359,363,359,3270,359,3270,389,363,363,363,363,3270,363,363,363,389,363,363,363,363,3397,363,363,363
6261,2792,2695,4880,3406,4464,3678,1015,3141,5099,37,2954,2954,2954,2293,5524,2516,2731,2293,418,418,3575,892,1836,3199,808,2665,3575,3575,3575,1724,1724,3575,3575,1824,3575,2284,2284,2284,3575,1824,2284,3575,4004,2284,2284,2284,2284,2284,2233,2284,2284
6262,2792,3603,590,4464,6500,4976,6599,1009,1009,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795,797,1795,1795,1795,1795,1795,254,254,254,1795,254,1795,254,254,254,254,1795,254,1795,254,254,1795,254,254,254,254,1795,254,254,254,254
6263,2792,2695,590,3406,4464,2524,56,535,3120,2377,2314,2026,2907,235,235,235,235,2026,33,33,33,2026,33,773,33,33,33,2765,33,2476,2765,2856,2765,1427,33,3318,2856,3439,3442,1694,2765,3442,1448,1448,1448,1448,2918,3439,1694,33,2918
6264,2792,3603,4880,3406,558,1602,2603,2644,3160,1474,610,1216,473,1883,4280,1483,610,4515,473,41,1216,1883,473,6775,473,1039,1039,2774,1128,318,473,473,473,1061,628,473,1247,473,1077,3231,3231,473,473,3231,473,1077,473,1924,1924,473,473
6265,2792,3603,4880,3406,1944,1496,1784,1779,1346,334,3522,1685,1685,1505,1540,2723,1685,1685,1685,1058,1770,1505,3013,1685,1136,1685,1058,1685,1685,1685,1685,1891,3408,1685,2681,2188,2188,2188,2681,1685,2188,1319,2188,1685,2188,2188,2188,1685,1685,1685,1685
6266,3131,2695,590,4464,4837,493,1944,3490,979,979,1822,1329,3022,888,3354,3022,3354,3022,3022,3022,3022,5828,1495,3354,3022,114,3086,3354,3022,3354,1752,3354,3354,3155,3354,3354,1289,3155,3390,3354,114,114,114,3354,3354,2123,2123,3354,2123,3354,114
6267,2792,3588,6013,4457,1944,1540,408,2863,640,293,762,789,1528,2127,1464,1839,293,20,1464,20,494,1282,3071,3318,2317,1839,3318,2317,3318,1033,2317,2317,2317,2317,2317,2317,2317,1033,2317,2317,2317,2317,2317,2317,2317,2317,2317,2317,2317,2317,2317
6268,2792,3588,6013,3733,1944,1540,2103,275,2163,1464,2163,1014,2163,2163,1014,1014,846,1,1014,846,2576,846,2576,2576,1345,2576,1464,3024,2576,2576,1345,1345,846,1345,1651,2576,2576,2576,2374,2576,2196,1040,2576,2576,2576,2576,2374,2576,2576,2352,3024
6269,2792,3588,6013,4457,1944,1540,1912,1185,2942,684,684,1245,734,734,734,734,734,734,734,734,734,734,2332,734,734,3408,3408,3408,3408,734,3408,672,3408,2946,358,3408,734,2946,806,2946,3408,806,2946,2946,2946,806,2946,2946,2946,2946,2946
6270,2792,3588,6013,4457,1944,5126,2063,2664,5992,1850,1420,3154,3154,2346,3154,1455,67,379,6428,217,46,709,379,379,1928,739,739,709,309,709,926,311,273,379,311,311,1455,726,273,2542,273,273,1928,2230,1928,726,273,2542,1928,311,311
6271,2792,2695,6013,3733,1944,1701,408,268,1978,2249,2249,279,3225,2249,2249,2217,2249,3180,391,391,2893,2893,3180,2893,4942,3180,3180,2893,2893,4942,2893,296,2893,2893,26,2893,2893,2893,26,296,2893,2893,2893,2893,2893,296,296,2893,296,296,3462
6272,2792,3588,6013,4457,1944,1540,1784,1185,2704,1423,1947,1496,2704,2704,3316,1172,3316,2704,3316,3316,3316,3316,3316,3316,2435,3316,3316,2704,2435,1479,2704,2119,2704,2435,3316,3042,149,1479,2489,2704,2119,2435,1479,3013,2435,2435,2119,2704,2368,2435,2489
6273,3131,2695,590,1463,6500,2894,418,3141,1349,5394,1349,305,1953,2685,1953,1953,2528,717,1953,1953,1953,2685,239,1953,1948,1357,939,1948,1357,939,1874,1948,1948,1357,1948,377,1357,758,1948,1948,3143,758,1948,377,289,3143,1948,6709,1086,3143,3143
6274,2792,3588,6013,4457,1944,1540,1784,1414,3345,2708,548,1800,2178,2178,2919,1986,17,17,17,1986,17,1986,2178,1986,17,1986,17,17,1411,1411,1392,1455,1411,3412,1411,1411,1411,1411,1411,2919,1740,1411,1411,1411,1740,1411,1411,1411,2919,1411,1740
6275,2792,3588,6013,4457,1944,4976,5809,696,4150,3376,2139,657,657,657,657,679,475,325,325,2912,475,475,1228,1376,1228,475,386,2139,2139,2139,2930,2139,2139,2139,2139,475,2204,1228,2204,2930,2930,2204,2139,2139,2139,2930,2139,2139,2139,2139,2139
