ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73
9432,338,59,430,59,59,144,59,59,255,303,7,59,59,59,59,823,59,78,59,59,99,59,59,59,568,59,59,59,59,162,36,148,588,645,749,685,717,534,604,695,806,496,554,516,516,516,516,568,568,494,875,568,875,580,568,568,582,516,875,727,568,568,568,875,568,568,875,568,568,568,568,568,568,568
9433,148,59,306,59,59,59,59,59,59,285,7,59,59,59,59,363,59,257,59,59,99,59,59,713,217,59,59,59,99,59,59,26,136,73,524,240,306,574,662,598,754,875,582,779,781,646,660,660,617,607,727,587,447,463,861,739,208,610,628,132,754,692,754,811,609,477,463,823,801,685,628,628,750,750
9434,258,59,300,59,59,306,162,381,59,126,7,59,59,59,59,162,59,162,59,462,75,59,59,59,103,59,59,430,225,380,161,212,351,759,91,271,663,860,505,663,665,659,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,662
9435,78,300,99,59,59,99,397,59,804,21,49,59,59,59,59,225,59,99,59,59,59,59,252,59,363,59,59,162,59,162,21,271,323,233,319,216,17,377,798,377,862,597,623,578,578,805,764,597,524,771,578,752,862,748,471,493,471,471,697,471,697,471,471,862,471,764,471,755,697,697,697,829,526,829
9436,851,59,232,59,59,99,232,59,602,72,162,59,59,59,59,162,59,162,59,59,59,99,59,54,103,59,59,59,258,306,740,341,239,583,535,811,641,602,731,818,741,818,602,569,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,842,602,602,602,602,602,602,602,480,602,602,602,602,602,602
9437,34,59,162,59,59,162,59,59,59,63,166,59,59,59,59,162,59,260,59,59,59,162,59,59,159,59,59,54,59,99,150,222,672,591,576,809,507,516,727,760,825,825,672,766,871,511,774,683,683,683,683,683,683,683,834,683,834,683,683,834,834,683,683,683,683,683,683,683,683,683,683,683,683,683
9438,204,59,162,39,59,162,162,494,59,113,272,59,59,59,59,59,59,162,59,59,59,99,214,59,59,59,59,59,59,162,325,745,875,714,55,575,408,643,667,790,720,726,784,726,488,685,685,648,869,774,720,637,720,637,637,175,750,461,774,685,637,637,479,461,764,701,701,869,750,701,750,750,750,750
9439,603,59,111,59,59,59,59,59,59,81,324,59,59,59,59,59,59,59,59,59,59,59,59,59,802,59,59,59,59,162,139,136,67,666,598,655,683,398,760,683,516,842,516,516,516,687,587,687,864,580,689,597,441,486,842,441,597,597,727,486,597,597,597,801,482,580,727,597,482,597,597,597,597,482
9440,192,59,59,223,59,59,430,59,59,363,49,59,59,59,59,59,59,59,59,59,59,59,59,59,363,59,59,162,59,162,320,463,845,682,530,660,491,639,759,466,491,710,710,837,710,627,627,608,849,797,647,627,740,645,740,824,806,824,724,627,647,740,824,849,627,806,627,816,627,627,627,627,627,627
9441,827,59,232,59,59,99,162,479,59,479,99,59,59,59,59,162,59,260,59,284,241,59,59,59,293,59,59,59,594,479,21,794,479,851,577,862,454,762,512,835,835,511,589,439,511,453,451,844,503,844,702,740,479,702,740,740,579,541,530,579,503,503,541,479,579,740,579,479,503,579,579,783,740,503
9442,826,59,851,59,99,59,272,59,59,359,59,59,59,59,59,387,59,430,59,59,59,59,59,59,302,59,59,3,99,162,325,350,521,809,659,747,857,683,513,779,599,818,818,827,826,837,827,826,837,826,826,772,626,772,827,826,826,826,826,826,826,826,826,827,826,714,826,826,826,826,826,826,826,826
9443,78,59,279,59,59,306,54,59,59,65,49,59,59,59,59,55,59,412,222,59,59,272,59,99,252,59,59,832,54,341,255,127,331,653,255,31,617,506,506,583,547,558,547,840,653,653,653,653,653,653,653,583,771,488,583,583,548,480,685,488,479,747,771,488,684,871,771,771,684,406,646,406,583,406
9444,101,59,430,144,59,99,59,59,59,697,59,59,59,59,59,300,59,59,59,59,99,59,59,59,215,59,59,59,59,731,306,611,58,272,815,532,827,669,669,672,669,736,863,724,511,753,532,736,600,753,672,600,619,600,815,736,455,600,600,600,600,736,736,672,724,672,669,736,736,753,736,600,600,753
9445,244,59,315,78,59,99,272,59,741,432,7,59,59,59,59,144,59,59,59,59,99,59,59,59,426,59,59,59,59,99,137,412,759,602,536,668,542,580,857,602,866,818,602,456,569,569,602,569,569,569,569,569,513,818,569,569,569,569,569,818,569,569,569,817,569,569,569,569,569,569,569,741,569,569
9446,326,59,162,166,59,144,59,59,99,415,49,59,59,59,59,633,59,7,59,59,59,59,59,59,213,59,59,59,59,99,221,175,556,742,445,828,871,871,763,627,627,466,851,803,803,803,803,803,803,803,754,754,803,803,803,803,803,803,803,803,822,803,803,799,803,803,803,803,803,803,803,803,803,803
9447,31,59,430,144,99,99,162,59,59,268,99,59,59,59,59,59,59,430,59,59,59,59,59,49,557,59,59,22,59,59,433,26,445,686,716,518,518,802,645,518,518,547,806,491,866,547,740,740,547,608,547,517,603,603,608,608,729,740,518,608,608,806,608,608,756,603,547,608,806,806,740,806,608,806
9448,234,59,59,144,59,54,54,59,59,82,59,59,59,59,59,59,59,162,59,59,59,59,59,59,93,59,59,59,59,99,386,244,411,330,584,862,475,734,678,573,475,465,768,768,475,651,472,734,651,768,493,465,745,493,465,465,573,465,770,134,654,493,493,656,699,596,101,722,656,833,833,833,833,833
9449,475,59,162,59,59,162,59,59,59,128,7,59,59,59,59,162,59,377,59,59,59,7,59,59,411,59,59,59,144,162,324,174,34,335,574,608,517,820,674,520,630,580,526,526,526,526,408,584,446,292,408,505,858,793,505,858,278,505,505,469,469,584,858,775,858,505,858,858,858,858,858,858,858,858
9450,50,59,306,144,59,99,300,59,60,167,49,59,59,59,59,304,264,609,245,59,59,59,59,59,113,59,64,162,59,8,134,468,609,703,698,485,459,682,635,832,694,755,822,493,766,822,628,788,647,671,732,732,755,788,124,647,802,668,647,124,124,124,124,874,124,732,647,803,647,732,647,732,732,732
9451,159,59,246,144,59,144,59,59,59,438,59,59,59,59,59,162,59,99,59,59,59,59,59,59,209,59,59,162,59,162,21,870,462,822,785,796,451,762,689,454,458,458,478,478,453,453,439,453,540,784,570,540,702,439,570,570,487,562,845,540,439,570,735,854,543,854,702,702,702,702,702,702,702,702
9452,157,59,162,59,59,144,59,59,59,194,49,59,59,59,59,162,59,162,59,59,59,462,647,217,260,59,59,59,59,99,300,315,253,40,791,267,704,593,208,548,725,208,804,804,481,192,599,41,706,467,776,506,137,827,827,719,643,827,824,467,856,827,467,108,481,467,856,481,481,793,481,793,481,481
9453,272,59,430,59,59,99,41,59,205,432,59,59,59,59,59,771,314,106,59,261,99,59,59,59,55,59,472,59,59,162,356,627,662,703,521,579,689,596,678,500,529,445,694,699,845,445,651,758,592,769,745,487,833,769,699,557,699,788,709,487,709,487,487,769,769,734,667,833,833,472,472,758,577,472
9454,159,59,59,59,272,59,162,59,59,432,49,59,59,59,59,59,59,324,59,59,59,59,59,59,260,59,59,59,59,59,67,261,430,636,567,488,626,467,834,513,456,714,714,714,818,818,828,808,714,714,808,808,714,828,818,828,714,828,563,818,476,808,747,714,808,579,642,714,714,714,747,747,828,828
9455,148,59,577,59,59,99,272,59,59,260,59,59,59,59,59,59,59,166,59,59,59,59,59,59,139,59,59,59,59,99,501,254,76,566,788,241,654,671,874,766,515,533,865,753,732,868,732,577,812,465,530,530,530,868,530,517,530,482,783,783,482,868,868,868,868,530,868,868,868,868,868,868,868,868
9456,292,59,395,59,59,162,59,59,59,167,7,59,59,59,59,67,59,99,59,59,59,59,59,370,83,59,59,162,59,59,63,155,463,392,853,480,450,522,653,751,608,695,695,827,827,827,636,601,749,777,749,731,827,749,601,749,749,749,626,749,729,749,749,588,749,601,723,827,827,706,749,749,749,749
9457,60,59,799,59,59,99,162,128,59,260,49,59,59,59,59,59,59,162,59,59,99,59,59,59,541,99,59,59,59,162,512,783,521,651,592,482,629,562,576,671,657,691,691,592,457,536,503,451,667,691,657,670,799,657,770,670,607,482,780,670,477,607,670,657,477,805,477,477,689,689,689,689,689,689
9458,743,59,59,144,59,99,99,687,59,175,99,59,59,59,59,162,59,59,59,59,59,59,59,59,279,59,59,99,59,59,204,678,623,485,699,760,657,562,525,737,477,770,632,770,770,762,465,762,762,762,762,816,770,762,854,770,545,785,691,854,770,770,754,545,743,770,780,854,743,780,780,780,743,743
9459,352,59,99,59,59,162,59,59,59,430,7,59,59,59,59,162,59,430,59,59,99,59,59,54,251,59,99,35,59,59,139,344,172,496,519,835,490,511,822,632,491,822,743,607,743,743,743,512,743,743,743,607,512,753,743,743,743,512,743,607,743,743,743,491,743,743,743,743,743,743,743,743,743,743
9460,234,661,162,59,59,59,54,59,59,295,324,59,59,59,59,162,59,162,59,59,99,59,59,875,260,59,59,59,59,162,219,2,582,546,539,679,760,707,514,466,444,735,760,735,849,849,817,614,439,570,614,491,739,680,579,456,739,658,671,859,849,624,625,825,484,582,739,579,524,624,624,624,624,624
9461,228,59,99,174,59,144,59,415,59,274,238,59,59,207,59,59,59,162,59,59,59,59,59,59,93,59,59,162,99,162,272,536,699,707,770,788,472,832,788,711,465,512,740,462,648,648,589,589,589,545,444,444,444,444,444,444,444,444,541,444,444,444,444,444,737,444,444,444,444,444,444,444,444,444
9462,36,59,139,559,59,162,99,358,59,690,99,59,59,59,59,162,59,59,75,59,59,59,59,217,139,59,59,59,381,620,74,370,581,290,109,373,733,642,731,484,723,687,633,729,583,633,633,583,583,729,633,583,591,633,620,620,620,633,620,633,633,633,633,633,633,620,620,620,620,620,620,620,620,620
9463,13,59,120,59,59,59,162,594,59,53,162,59,59,59,59,162,59,430,59,59,59,99,59,695,526,59,59,59,59,99,159,80,570,812,282,751,713,496,731,748,16,297,543,774,555,555,666,835,521,774,779,798,774,467,774,774,602,664,693,774,774,774,602,203,779,774,779,779,730,664,664,779,664,779
9464,338,683,59,144,59,99,450,59,514,158,238,59,59,59,59,162,112,264,59,59,99,59,59,59,55,59,471,272,59,162,381,576,755,611,667,678,503,577,452,577,18,668,18,18,791,791,791,791,791,791,791,791,791,791,791,791,791,791,805,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791
9465,72,59,108,59,59,99,170,59,658,261,7,59,99,59,59,66,59,139,59,59,162,59,59,370,45,59,59,59,300,226,16,83,332,627,639,491,516,513,870,639,611,588,611,556,556,489,682,682,760,611,760,639,715,554,715,554,556,639,639,639,760,639,611,611,709,709,462,489,556,554,639,639,556,556
9466,101,59,162,59,59,99,341,83,59,21,7,59,59,59,59,162,548,33,59,59,59,59,59,59,139,59,59,59,59,59,229,156,319,208,70,294,198,761,593,50,264,426,416,280,41,41,278,228,494,494,793,775,730,494,523,523,523,523,426,523,523,523,523,494,523,278,523,523,523,523,523,523,523,523
9467,34,59,162,144,59,144,13,59,59,43,49,59,59,59,59,162,59,59,59,213,105,162,59,59,55,59,59,59,59,162,257,659,875,513,365,533,692,564,488,536,703,782,735,580,580,543,580,871,543,543,782,740,782,653,690,871,782,740,543,673,584,852,871,871,782,871,782,673,852,782,782,782,871,782
9468,4,99,300,162,59,99,264,144,59,128,49,59,59,59,59,781,504,177,684,59,59,59,59,59,135,59,59,59,59,548,187,627,206,623,848,805,713,672,640,474,763,763,763,706,666,693,693,693,693,549,624,548,620,620,579,445,620,849,564,620,620,620,579,620,688,584,445,620,620,620,688,620,620,620
9469,323,59,144,59,59,374,59,238,59,394,49,59,59,59,59,162,59,260,59,59,59,59,59,59,423,59,59,59,59,162,27,436,294,219,264,280,751,751,593,593,593,593,856,593,593,593,488,488,488,613,646,593,724,751,804,488,593,646,684,782,684,646,646,547,488,793,804,798,527,798,459,543,543,798
9470,29,651,99,59,59,99,59,59,59,430,78,59,59,59,59,162,59,59,59,59,59,59,59,59,251,59,59,59,59,162,282,414,213,797,647,846,875,707,764,614,518,625,714,563,563,610,610,610,875,610,582,519,467,875,519,875,519,582,563,610,467,519,875,490,582,754,582,519,610,610,610,610,610,610
9471,258,59,378,59,162,144,59,625,59,144,59,59,59,59,59,162,59,430,59,59,59,59,59,59,415,59,59,300,59,162,707,233,730,733,676,754,458,851,461,649,828,579,783,666,666,666,493,479,666,649,651,479,609,628,479,477,666,666,609,707,649,609,666,666,609,479,649,666,666,609,609,609,609,660
9472,828,59,430,162,59,99,277,59,59,377,49,59,59,809,59,162,699,212,292,59,99,59,59,225,212,59,72,162,303,427,759,37,65,88,589,566,820,678,656,649,797,493,780,833,859,745,493,745,745,797,477,797,859,833,649,797,833,859,745,745,797,651,493,745,797,859,797,797,745,745,797,745,797,797
9473,409,59,59,144,162,99,159,338,144,317,49,59,59,59,59,238,59,7,59,59,54,59,59,59,237,59,59,59,59,162,146,682,756,573,854,648,703,573,577,592,487,788,478,478,694,515,727,476,862,727,735,727,452,671,848,735,656,656,462,452,848,667,691,628,727,656,836,848,727,727,727,727,727,727
9474,92,99,430,144,99,59,238,59,59,415,59,59,59,59,59,59,59,99,59,59,59,59,59,59,135,59,99,59,59,433,310,175,666,656,694,557,629,792,562,678,527,485,738,788,738,787,651,527,651,738,738,787,787,461,461,787,787,787,787,804,461,461,515,778,515,681,766,515,465,787,787,766,766,766
9475,34,59,162,59,59,162,166,59,59,360,99,59,59,205,59,463,59,59,422,59,59,59,59,99,143,59,59,59,59,162,232,308,588,361,852,684,580,690,597,460,710,806,563,641,642,642,863,747,747,747,747,747,850,850,747,642,642,850,563,850,563,563,714,597,747,842,747,563,850,642,747,563,642,642
9476,284,7,162,59,59,99,59,59,59,142,49,59,59,59,59,300,59,162,59,67,162,59,59,162,93,59,99,99,99,99,296,553,309,850,250,574,208,574,692,542,488,771,687,552,488,684,598,553,684,646,848,524,553,659,553,646,408,646,556,684,659,684,659,659,553,580,659,684,598,553,659,553,553,684
9477,106,59,162,59,59,300,162,585,59,281,49,59,59,59,59,162,59,166,59,59,99,59,59,59,114,59,59,59,59,59,856,679,463,818,570,524,697,684,764,576,516,516,576,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618
9478,144,59,144,144,59,99,272,229,59,625,7,59,59,59,59,59,59,162,13,59,99,59,59,59,70,59,59,59,162,275,625,501,800,203,703,595,655,603,764,858,632,767,740,844,844,697,844,479,479,763,522,594,439,815,479,798,763,763,859,453,479,798,671,625,798,740,844,453,718,858,859,858,479,858
9479,158,59,404,144,59,144,162,59,833,271,49,59,59,59,59,59,551,139,59,59,59,59,59,59,103,59,59,59,99,162,544,75,620,773,88,558,599,7,203,105,101,411,840,105,377,416,411,411,172,12,318,172,172,105,203,203,488,203,845,845,845,203,80,80,306,105,203,203,203,203,203,203,243,243
9480,244,59,99,59,59,59,59,59,59,260,7,59,59,59,59,162,59,59,59,59,59,59,59,59,353,59,59,59,59,86,28,669,587,203,703,841,626,803,467,673,739,603,552,619,739,837,801,716,739,740,669,669,642,488,669,669,844,555,844,849,669,669,710,642,669,844,774,669,669,669,669,669,669,669
9481,415,59,162,144,59,99,59,59,59,804,7,59,162,59,59,162,59,162,59,59,59,59,59,59,212,59,59,59,59,59,271,240,332,668,102,398,724,827,811,669,819,658,658,658,522,844,540,480,674,467,748,655,748,764,655,745,706,745,480,603,523,704,748,648,648,748,568,648,704,463,463,463,568,568
9482,54,59,814,144,59,59,287,59,620,72,7,59,59,59,59,199,663,139,618,59,59,59,59,59,577,59,59,59,59,119,256,342,411,591,42,222,544,680,838,850,494,484,484,484,484,741,741,741,741,731,857,741,442,581,550,484,513,513,581,513,442,550,498,581,620,581,633,484,442,442,776,581,620,633
9483,228,130,59,59,59,144,162,59,413,371,324,59,59,59,59,162,59,144,59,59,99,99,59,59,282,59,377,59,162,162,315,374,828,191,438,18,870,494,657,841,803,703,703,486,802,486,802,841,565,486,703,820,740,486,501,812,486,703,810,486,479,486,486,486,486,478,486,486,486,486,486,486,486,486
9484,601,59,166,59,99,162,59,66,59,798,49,59,59,59,59,144,59,430,59,59,59,59,59,99,407,59,59,59,59,99,260,290,52,645,551,603,591,443,447,574,519,555,519,574,532,798,532,830,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532
9485,97,59,78,59,59,144,59,59,59,590,59,59,59,59,59,162,59,59,59,59,99,59,59,59,306,59,59,59,59,162,178,275,35,677,720,840,489,763,747,808,774,524,849,524,803,524,524,825,524,570,488,697,540,739,524,747,739,864,685,739,739,488,488,810,747,684,739,613,747,747,747,747,747,747
9486,162,59,162,59,72,59,59,59,59,128,7,59,59,59,59,300,59,260,59,59,59,59,59,59,282,59,59,162,212,59,298,674,723,442,501,70,388,408,547,582,754,739,848,609,609,739,739,750,739,447,463,801,801,706,463,801,841,459,459,459,496,459,459,617,459,865,791,440,683,841,841,841,459,841
9487,92,529,99,59,59,59,272,59,59,233,49,59,59,59,59,144,59,162,59,59,59,59,59,59,260,632,59,59,59,162,703,851,812,528,626,820,487,538,752,609,720,666,451,785,458,523,523,489,531,452,489,718,452,718,496,496,478,529,556,496,496,689,689,855,458,689,458,458,689,832,496,496,496,496
9488,78,59,294,467,99,144,54,468,59,169,7,59,59,59,59,162,59,99,59,59,59,59,59,59,42,59,59,162,59,99,181,23,803,723,615,865,540,467,561,842,825,598,494,494,494,568,568,568,467,467,467,764,467,733,467,815,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467
9489,21,59,162,162,59,59,162,292,59,46,49,59,59,59,59,162,59,72,59,59,59,59,59,59,426,59,59,59,99,59,336,295,243,185,704,455,669,850,781,505,716,781,781,781,619,619,619,520,619,520,617,619,520,619,551,619,619,520,520,663,636,619,619,520,619,765,619,520,619,619,520,520,619,520
9490,85,59,232,59,59,99,300,59,36,63,59,59,59,59,59,747,598,112,170,59,59,59,59,59,14,59,59,59,272,162,368,328,34,848,613,469,553,727,602,559,838,459,857,842,568,624,568,483,857,842,460,842,727,857,706,857,727,208,727,727,467,869,869,568,467,109,759,467,467,467,467,467,463,463
9491,465,59,53,59,59,99,59,59,59,296,7,59,99,59,59,162,59,59,59,59,99,59,59,59,260,59,59,59,59,110,159,871,269,325,446,561,506,553,576,840,571,587,684,659,587,755,682,842,598,755,571,524,571,450,598,598,598,571,736,598,398,463,846,635,730,515,488,446,558,446,522,522,446,522
9492,435,59,308,144,59,150,59,695,59,415,78,59,59,59,59,162,59,162,59,284,59,59,59,59,389,59,59,272,59,162,96,555,503,760,855,605,656,693,605,471,471,828,676,676,747,642,642,648,648,589,642,740,740,815,521,648,503,625,540,648,503,608,642,610,608,503,503,649,579,579,579,642,579,859
9493,34,59,162,59,59,99,272,59,59,113,49,59,59,59,59,59,59,430,59,59,99,859,59,59,166,59,59,59,59,162,343,383,539,613,42,566,869,609,540,666,802,622,664,670,477,639,594,515,758,832,783,666,783,666,852,783,568,755,703,754,833,758,526,870,568,605,568,568,628,568,568,783,855,568
9494,272,59,306,59,59,99,99,22,59,207,166,59,59,59,59,59,59,59,59,373,59,59,99,59,413,59,59,59,272,162,268,372,20,333,393,62,15,116,23,212,119,584,584,96,396,538,396,538,146,308,376,308,376,535,376,535,146,233,76,127,535,233,308,308,76,308,752,308,308,328,328,328,328,105
9495,314,59,430,144,59,99,59,59,59,116,49,59,59,59,59,162,59,162,59,59,162,59,67,59,93,59,59,59,59,162,306,16,356,489,665,71,303,16,555,446,416,673,584,679,584,613,488,524,505,553,597,524,524,597,524,524,524,524,524,524,524,524,524,771,524,597,524,526,524,524,524,524,524,524
9496,195,59,59,59,59,99,272,514,59,99,49,59,59,59,59,300,59,99,59,59,59,430,278,59,386,59,59,59,59,99,97,661,580,866,453,839,354,398,245,469,865,833,792,577,412,474,820,577,474,414,444,635,753,668,566,541,479,541,635,635,791,785,668,668,791,479,414,566,833,697,697,697,697,697
9497,244,59,162,144,59,99,99,59,59,285,49,59,59,59,59,755,59,162,59,59,99,59,59,59,135,59,162,59,59,59,139,648,119,763,453,667,621,842,621,563,586,857,747,866,467,751,764,480,866,610,655,480,655,484,720,610,844,764,602,844,764,704,107,610,610,603,107,704,704,704,282,282,282,282
9498,288,59,308,59,59,99,59,59,59,192,7,59,59,729,59,59,59,430,59,59,99,59,59,59,93,59,59,59,59,162,214,271,736,382,712,75,225,555,731,871,848,297,297,297,602,602,297,602,297,602,749,297,297,203,297,203,297,594,297,297,798,297,297,361,798,774,602,297,297,602,594,602,594,594
9499,124,59,162,59,59,144,162,59,59,239,49,59,59,59,59,144,59,162,59,59,59,59,59,59,150,59,7,59,59,162,357,129,579,378,648,733,494,748,874,678,668,124,792,792,792,792,792,792,778,713,792,792,792,778,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
9500,35,59,59,59,59,99,54,390,59,671,49,59,59,59,59,59,59,359,59,59,49,59,59,59,90,59,59,59,59,59,423,755,816,536,835,697,632,718,785,457,457,452,557,557,557,657,557,557,573,780,557,573,780,557,557,557,557,557,573,780,557,557,557,485,557,557,557,557,557,557,557,557,557,557
9501,18,59,308,59,59,59,54,59,59,371,49,59,59,59,59,162,59,99,59,59,99,59,59,59,260,59,99,59,59,99,234,357,731,180,137,433,720,548,850,812,620,864,535,679,463,441,733,568,568,568,568,727,568,568,568,568,568,568,855,568,208,568,568,685,568,783,855,568,568,568,568,568,568,568
9502,580,59,162,59,59,99,272,59,59,314,49,59,59,59,59,54,59,238,59,59,59,59,59,59,215,59,59,59,59,166,488,580,458,482,623,841,444,870,875,513,875,875,834,514,514,514,514,514,514,500,703,514,594,486,514,703,514,703,594,674,703,580,703,512,871,514,703,703,703,703,703,703,703,703
9503,50,59,162,59,59,144,99,704,59,253,49,59,59,59,59,144,59,72,59,59,59,59,59,59,850,59,59,162,173,450,271,849,831,344,682,511,707,608,803,609,652,456,604,604,517,714,714,627,849,695,737,737,686,812,627,451,451,737,457,451,451,451,686,704,737,635,686,730,686,686,686,686,686,686
9504,292,59,108,59,59,59,59,59,99,5,49,59,59,59,59,162,59,7,59,59,59,59,59,588,55,59,59,59,59,166,338,392,520,552,683,619,690,642,795,544,543,759,824,552,703,488,598,571,598,581,598,558,730,824,653,642,465,703,653,450,798,703,824,543,598,646,653,687,824,692,730,730,730,598
9505,204,402,59,59,144,99,59,59,59,296,49,59,59,59,59,355,59,260,59,59,99,59,144,59,135,59,59,59,59,99,81,307,396,233,292,820,65,560,746,487,585,681,678,678,584,445,445,445,783,445,527,554,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445
9506,244,59,162,59,144,99,54,59,59,21,54,59,99,59,59,144,59,260,59,59,59,59,59,59,430,59,59,99,59,59,251,92,174,367,701,795,640,561,443,669,600,489,600,824,645,440,489,600,824,824,642,440,489,489,761,489,489,824,683,824,761,824,600,724,761,824,761,824,824,824,824,489,824,824
9507,29,59,491,59,99,99,232,59,59,300,99,59,59,59,59,59,59,238,59,59,99,99,59,59,4,59,59,162,59,162,261,605,605,816,718,573,573,573,780,592,670,854,743,649,451,466,737,737,737,737,737,737,444,737,737,632,444,737,444,737,737,737,737,737,737,466,737,737,737,737,737,737,737,737
9508,59,59,413,144,75,59,59,59,59,94,162,59,99,59,59,162,59,162,533,284,247,59,59,59,386,59,59,59,59,95,329,57,315,581,393,838,508,581,554,741,731,591,729,578,650,650,759,857,578,450,450,450,637,731,637,850,637,759,637,706,759,759,450,697,637,759,759,637,595,595,595,595,595,595
9509,287,59,99,144,59,144,59,59,59,21,166,59,59,59,59,162,59,72,59,59,59,99,59,324,303,59,59,272,99,99,176,130,873,682,62,818,664,446,717,815,640,818,501,626,626,652,626,640,815,815,480,652,652,501,460,652,612,480,484,751,484,480,480,764,534,652,480,751,480,480,480,838,838,480
9510,54,59,162,59,59,59,144,59,752,212,144,59,59,59,774,162,59,162,59,374,185,59,793,59,394,59,489,59,59,162,219,160,67,450,225,310,212,578,432,405,59,400,113,752,21,752,752,377,279,17,746,752,752,752,677,752,752,752,57,21,146,752,752,752,752,57,178,283,752,752,752,752,427,427
9511,144,59,53,59,59,144,300,59,804,204,49,59,59,270,59,118,804,556,59,59,59,743,59,425,93,59,807,272,59,59,804,804,97,340,202,197,620,105,297,297,620,548,87,548,826,105,496,548,548,848,693,776,776,852,496,127,87,496,548,548,804,548,548,164,548,744,856,548,488,548,804,852,804,852
9512,338,59,162,59,306,99,99,484,59,59,7,59,59,156,59,24,59,78,59,59,99,59,59,59,430,59,59,59,59,99,258,168,287,659,519,516,588,516,542,658,612,658,741,850,729,456,456,440,456,633,456,534,658,534,729,729,456,729,534,534,729,729,729,620,729,729,456,456,729,729,729,729,729,729
9513,74,59,59,176,59,144,59,18,59,314,78,59,59,59,59,162,59,144,59,59,99,805,59,59,166,423,59,144,59,59,21,792,722,465,678,722,678,769,462,722,734,722,722,722,722,722,722,722,722,722,722,678,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722
9514,98,59,162,59,59,99,144,59,59,292,166,59,59,59,59,72,59,430,59,59,59,59,59,59,135,59,59,59,59,144,161,226,739,586,747,64,488,771,586,440,612,819,501,501,501,501,501,801,501,501,501,731,501,501,501,501,501,501,501,501,501,501,501,597,501,501,501,501,501,501,501,501,501,501
9515,150,59,162,144,59,59,430,59,59,194,7,59,59,59,59,59,59,99,59,59,99,59,59,191,116,59,59,59,59,42,433,765,362,647,508,522,583,460,659,460,624,850,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
9516,694,59,162,144,59,59,54,59,857,142,144,59,59,59,59,162,59,162,59,59,59,59,59,54,227,59,59,59,99,162,123,210,16,488,73,439,634,781,733,551,805,812,812,684,496,533,731,565,847,473,847,847,847,847,515,531,437,565,523,448,523,523,523,523,523,523,523,531,523,523,523,697,523,523
9517,234,59,99,59,59,99,59,59,59,84,144,59,59,59,59,162,59,59,59,59,99,59,59,59,237,59,59,59,78,162,258,806,225,64,838,260,463,690,543,494,802,604,802,837,802,774,801,570,570,570,570,480,603,603,603,624,603,801,547,603,603,603,603,518,586,586,570,603,603,547,547,547,547,547
9518,791,59,144,59,59,306,59,59,59,374,7,59,59,206,59,59,59,430,59,148,50,59,59,59,124,59,59,162,59,296,282,197,815,175,503,12,362,204,344,259,345,96,317,416,96,840,791,664,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,471,791,791,791,791,791,791,791,791,791,791
9519,204,59,59,59,59,144,59,59,59,296,49,59,59,59,59,300,59,59,59,59,99,59,59,59,55,59,59,59,272,59,198,294,16,351,335,749,659,650,684,687,601,534,686,801,801,801,801,542,582,801,801,801,857,692,869,480,480,640,646,824,547,582,582,588,582,701,582,516,518,516,518,516,516,516
9520,204,59,132,162,59,59,162,214,59,371,144,59,59,59,59,59,59,238,59,59,59,59,59,162,21,59,59,59,59,162,360,651,209,482,579,525,780,721,649,854,648,589,627,589,589,589,627,451,740,794,816,629,649,816,451,451,451,525,451,451,451,451,451,627,451,451,451,451,649,451,451,451,451,451
