ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38
6870,135,43,192,27,643,192,80,80,95,320,192,192,27,27,27,27,27,27,27,27,66,27,27,27,27,27,27,27,27,192,27,192,27,66,27,27,27,27,66
6871,81,437,698,414,262,286,88,15,584,15,277,584,584,15,15,416,15,101,101,584,405,101,416,416,405,15,411,416,15,101,15,101,15,250,101,101,101,88,101
6872,461,293,133,61,61,254,412,233,254,133,254,254,254,133,133,293,293,293,293,433,317,133,293,293,118,293,293,118,118,293,118,293,293,293,112,293,293,293,133
6873,280,288,152,152,152,152,152,152,152,152,152,137,152,152,152,152,152,152,152,152,137,152,152,152,152,152,152,152,152,152,152,152,152,137,152,152,152,152,152
6874,402,361,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
6875,185,94,401,401,244,244,401,128,42,342,128,342,244,94,49,94,244,128,74,94,49,49,94,42,49,94,49,94,94,94,94,94,244,244,94,94,49,94,342
6876,274,274,274,274,137,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,257,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
6877,214,152,103,235,273,377,235,235,235,235,235,400,374,46,235,365,406,313,235,406,212,235,300,55,235,300,400,68,406,313,233,56,400,56,321,313,313,313,68
6878,66,58,158,252,158,275,275,58,275,390,275,275,435,58,275,275,421,435,58,152,54,54,435,435,121,54,357,435,357,435,121,54,121,54,54,435,121,121,435
6879,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353
6880,413,245,226,110,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
6881,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387
6882,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
6883,247,85,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
6884,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348
6885,796,59,57,57,325,48,48,48,48,94,128,94,94,48,48,48,48,48,48,48,48,48,48,94,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
6886,129,221,119,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
6887,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
6888,274,171,175,416,101,306,94,306,391,105,208,306,101,328,306,282,82,109,350,296,205,377,306,205,403,377,205,5,416,101,109,296,47,306,101,297,416,377,47
6889,243,190,239,83,424,41,131,190,190,425,190,190,190,190,190,190,41,190,190,190,190,425,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
6890,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373
6891,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,283,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377
6892,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
6893,290,431,271,107,107,107,337,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,337,107,107,107,190,107,107,107,107,107,107,272,107,190,107,107
6894,101,419,246,345,139,323,259,323,329,120,120,120,120,120,120,120,246,323,45,323,197,197,323,45,323,323,89,197,197,45,197,197,205,45,45,197,197,45,323
6895,381,143,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363
6896,139,163,246,246,205,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
6897,730,261,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
6898,156,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
6899,384,158,79,231,275,275,423,435,428,428,231,231,428,275,79,275,231,428,428,231,231,231,231,231,231,231,231,231,231,428,428,231,231,231,231,231,231,231,231
6900,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296
6901,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
6902,174,407,5,71,170,174,170,390,174,63,324,63,324,324,170,324,170,63,294,170,170,170,170,170,170,170,170,170,170,170,170,170,324,170,170,170,170,170,170
6903,808,413,279,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
6904,105,105,218,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,302,178,178,178,178,178,178,178
6905,421,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305
6906,58,17,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
6907,470,191,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436
6908,838,14,36,14,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
6909,269,179,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269
6910,296,356,199,402,199,356,356,58,199,199,359,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
6911,502,217,313,39,85,39,39,39,39,332,430,39,161,39,39,39,210,39,39,39,39,39,181,39,181,39,130,430,39,39,430,39,39,39,39,39,39,313,39
6912,66,152,67,304,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
6913,45,130,130,130,130,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
6914,160,83,83,83,83,83,83,83,83,83,83,83,41,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
6915,332,531,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
6916,418,150,0,112,0,112,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6917,381,390,79,79,79,79,79,79,79,79,79,79,71,79,79,79,79,79,79,79,79,421,79,79,79,79,79,79,71,79,79,79,275,275,275,79,275,275,79
6918,115,319,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
6919,856,377,106,435,435,369,641,208,337,349,369,208,350,101,369,137,350,369,350,350,350,350,105,187,350,435,369,350,369,435,350,435,127,403,350,350,105,105,369
6920,145,221,47,696,701,147,701,785,18,396,87,701,18,18,18,271,18,82,271,292,396,538,18,250,538,210,38,134,210,18,38,289,210,38,21,538,210,396,210
6921,275,197,315,323,323,323,106,315,323,315,323,89,315,293,89,323,89,89,323,89,89,89,323,89,89,89,323,89,89,89,89,89,323,89,89,89,89,89,89
6922,102,129,185,185,185,49,185,185,49,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
6923,250,415,246,205,205,205,205,415,393,226,167,12,47,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167
6924,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
6925,201,260,19,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
6926,71,407,355,423,67,67,137,67,137,137,137,137,137,59,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
6927,322,58,258,174,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
6928,190,72,231,135,169,402,402,402,169,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
6929,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
6930,332,20,332,332,332,339,332,339,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
6931,748,386,344,68,286,199,109,188,199,99,381,381,381,197,381,328,194,197,381,99,246,328,381,328,381,381,365,381,381,46,329,381,310,381,365,46,328,37,46
6932,62,88,328,417,404,404,404,404,318,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
6933,46,81,338,202,157,239,239,239,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,260,382,382,382,382,382,382,126
6934,202,252,66,10,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
6935,152,264,264,87,87,137,156,156,87,156,87,87,212,50,67,50,87,87,50,50,87,87,87,59,137,50,67,50,50,87,87,87,87,87,87,156,50,87,87
6936,67,421,611,361,113,361,17,113,113,374,265,83,83,361,174,83,97,97,41,97,97,97,97,228,294,34,83,228,83,361,97,228,228,97,348,97,228,41,228
6937,601,25,350,350,296,187,430,359,67,8,127,347,335,335,127,199,127,273,67,273,41,208,273,67,67,127,127,127,347,210,210,127,127,359,127,127,127,127,127
6938,37,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
6939,20,269,237,55,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
6940,303,358,395,358,260,260,427,388,388,380,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,427,388,388,388,388,388,388
6941,613,207,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297
6942,179,348,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
6943,37,167,124,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167
6944,856,275,148,46,180,46,46,46,46,374,46,46,46,46,46,46,374,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
6945,165,337,390,337,337,337,110,380,337,337,337,380,337,156,380,272,380,337,380,380,380,380,337,380,337,380,380,337,380,380,337,380,337,337,380,337,380,337,380
6946,668,769,203,203,105,156,544,105,203,156,105,156,105,414,364,389,288,389,105,243,156,203,389,156,156,105,859,297,414,105,297,294,416,288,297,105,297,297,105
6947,225,257,16,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,149,220,220,220,220,220,220,220,220,220
6948,387,156,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387
6949,135,229,337,135,85,135,337,337,64,337,85,337,337,85,85,309,309,337,337,337,85,427,337,337,337,337,337,337,427,337,309,337,395,131,337,24,427,337,337
6950,137,379,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
6951,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
6952,240,334,225,194,391,391,266,391,391,391,391,391,391,225,391,392,391,391,391,391,77,391,225,155,391,391,391,391,196,391,391,391,162,391,391,391,391,391,391
6953,619,287,43,5,229,265,265,34,265,265,265,265,265,265,265,265,265,263,265,263,263,265,265,265,265,265,265,263,265,265,265,263,265,265,265,265,263,265,263
6954,616,405,405,405,405,405,88,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405
6955,274,186,57,57,57,57,57,75,57,57,57,75,57,57,244,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,75,57,57,57,57,57
6956,130,130,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
6957,368,366,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
6958,405,698,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415
6959,826,316,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
6960,375,138,237,20,163,55,163,163,163,163,163,163,432,163,163,163,163,55,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,418,432,432,163,163
6961,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
6962,402,231,36,36,152,152,152,125,435,36,435,36,435,36,36,36,152,36,36,202,36,36,36,60,36,36,36,202,36,36,60,159,60,60,36,36,36,60,36
6963,616,399,167,172,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167
6964,314,62,353,62,61,392,61,378,226,226,226,226,392,61,226,61,61,61,378,226,226,226,378,392,226,226,378,226,226,226,226,226,226,226,226,226,226,226,226
6965,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318
6966,299,41,421,143,24,421,421,143,421,143,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
6967,199,369,350,26,26,194,26,283,155,350,86,26,26,26,26,350,26,158,155,158,60,86,350,350,158,158,435,155,42,350,296,403,26,26,26,296,389,26,26
6968,91,246,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
6969,12,246,254,246,254,246,254,254,362,246,246,246,246,246,246,205,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
6970,333,394,223,14,130,181,130,181,165,354,181,354,181,354,181,354,354,354,121,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354
6971,49,60,435,350,127,127,350,350,350,350,350,350,350,350,350,403,350,350,350,350,350,350,350,350,53,350,350,350,350,350,350,350,350,350,350,350,109,350,350
6972,138,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
6973,389,389,87,87,87,87,87,87,127,350,297,692,127,297,350,127,127,97,350,127,127,294,350,127,109,804,127,156,127,208,127,156,297,127,350,294,208,208,297
6974,27,355,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
6975,231,258,258,258,258,258,258,258,258,258,258,94,258,258,258,258,185,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258
6976,108,244,128,316,244,225,225,225,225,225,225,225,225,225,225,340,225,340,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,340,225,225,225
6977,66,272,435,143,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,158,435,435,435
6978,268,194,290,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
6979,402,155,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
6980,197,173,165,165,165,165,121,165,165,165,165,165,165,258,258,258,348,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258
6981,159,422,159,26,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
6982,73,82,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282
6983,353,393,51,321,138,138,138,138,99,138,138,138,138,230,138,138,138,138,186,133,138,186,138,138,138,186,138,138,138,138,138,138,186,321,186,138,186,133,138
6984,150,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181
6985,262,822,481,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412
6986,74,74,644,244,244,244,244,244,244,244,244,244,401,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
6987,402,402,251,251,251,251,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,37,369,369,369,369,369,369,369,369,369
6988,418,413,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
6989,87,26,377,377,377,377,377,377,377,377,377,377,377,55,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377
6990,387,172,172,172,308,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172
6991,294,135,199,35,239,252,239,77,252,29,257,130,252,252,252,361,287,287,361,287,34,287,185,257,252,211,287,287,361,361,287,287,211,77,211,77,211,304,287
6992,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214
6993,273,256,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
6994,86,253,71,71,275,71,71,71,71,71,58,71,79,148,148,148,148,71,148,148,71,148,148,148,148,148,71,148,148,148,148,148,148,148,148,148,148,148,148
6995,577,124,124,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
6996,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
6997,253,148,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253
6998,641,350,251,359,363,331,150,306,24,287,380,229,331,19,331,423,19,380,331,331,187,19,385,331,68,331,331,331,210,104,135,331,331,331,331,331,331,331,19
6999,14,138,138,365,91,91,235,130,181,181,181,181,181,181,381,381,36,354,181,354,354,181,381,354,68,381,121,354,381,381,381,333,381,121,381,381,381,381,354
7000,239,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,111,323,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377
7001,146,375,430,347,242,251,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290
7002,71,94,87,42,208,57,297,175,294,77,77,109,77,296,87,93,101,377,350,411,208,77,77,411,42,294,377,77,297,77,77,297,411,77,180,411,294,208,377
7003,196,196,400,196,400,400,400,400,400,194,11,400,181,400,400,400,400,181,181,400,400,400,400,400,181,181,400,400,400,400,400,400,400,400,181,400,400,400,400
7004,50,423,10,387,10,407,407,10,17,17,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
7005,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
7006,350,453,379,379,379,379,379,379,101,379,379,137,379,379,379,379,379,379,379,377,379,523,416,377,297,42,379,208,208,751,696,208,751,548,297,297,379,42,297
7007,203,395,24,24,24,24,264,24,308,260,5,260,62,181,260,260,260,382,260,260,382,260,260,382,62,24,382,5,260,260,260,5,260,260,260,260,308,204,260
7008,237,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
7009,377,575,365,294,127,365,178,378,119,119,42,119,64,47,178,119,119,64,34,205,119,262,38,130,178,107,214,379,354,271,379,379,379,42,107,92,379,2,64
7010,192,192,192,407,407,407,407,407,17,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
7011,761,80,10,10,10,10,407,10,10,10,407,10,16,10,10,10,10,407,10,10,10,10,10,10,10,16,10,10,28,10,10,10,16,10,407,696,10,10,10
7012,290,335,430,367,255,255,255,255,160,290,160,286,286,160,286,423,286,286,286,286,286,160,421,286,286,286,286,286,290,286,286,286,286,290,371,290,286,422,286
7013,274,432,274,274,274,336,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
7014,385,385,430,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
7015,35,336,322,322,407,27,27,27,27,320,27,27,27,27,27,27,27,29,81,407,27,27,27,27,27,27,27,27,29,27,27,27,27,27,35,29,29,27,27
7016,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
7017,459,356,14,257,130,402,130,130,121,121,121,121,121,121,121,165,121,121,130,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
7018,293,133,1,56,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7019,67,149,149,149,149,149,80,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
7020,402,331,287,136,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272
7021,385,362,419,99,99,246,112,140,99,246,99,99,99,112,99,99,246,99,99,99,246,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
7022,40,215,430,130,130,150,109,296,130,130,375,375,375,375,375,130,375,375,375,375,130,375,130,375,130,375,130,375,375,375,375,130,375,375,375,375,375,130,130
7023,321,139,362,234,330,234,250,36,36,250,250,250,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330
7024,13,42,214,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405
7025,258,296,296,296,225,225,296,296,225,225,296,225,225,296,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
7026,126,390,390,143,275,24,324,152,24,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275
7027,79,103,421,421,421,17,361,421,41,287,131,41,41,423,41,41,423,41,41,41,131,311,41,41,423,41,333,280,280,311,41,423,41,423,349,423,379,136,58
7028,306,306,306,306,306,306,306,306,296,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,156,306,306,306,306,306,306,306
7029,727,727,481,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412
7030,392,130,300,327,235,235,255,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
7031,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
7032,95,5,390,50,136,158,54,34,264,137,187,148,136,350,338,351,113,421,423,423,17,107,17,423,422,338,358,423,127,351,338,421,351,34,435,351,379,187,374
7033,40,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436
7034,555,187,425,287,83,83,272,380,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
7035,687,10,10,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
7036,183,368,256,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215
7037,33,33,3,3,3,3,3,235,235,3,68,235,235,3,381,3,381,269,104,3,381,3,104,104,3,3,3,3,3,3,3,269,3,3,3,3,3,3,3
7038,416,342,396,42,407,546,173,49,296,49,102,102,24,102,77,102,185,102,77,102,102,256,113,102,229,102,292,173,131,102,391,102,77,102,217,102,77,865,113
