ids,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100
6700,1898,291,3374,2653,2793,1898,1898,419,3464,723,705,1898,1752,1898,2326,1638,1898,2493,1898,1898,419,1769,3297,1236
6701,2250,1492,906,1327,1472,7019,2773,1505,2250,3021,1505,667,3098,2250,1492,906,1327,1881,3098,1818,1505,2250,278,2025
6702,3370,1289,3380,1789,2793,598,1406,26,2559,912,1380,2559,3380,3370,2260,3380,890,3403,1644,1406,26,2559,2559,1061
6703,1782,550,987,589,3089,1311,2265,1924,3315,3021,1311,1318,473,143,1825,987,589,2245,290,1213,346,3315,3315,3315
6704,1684,1030,2425,3182,1749,748,1684,1030,2937,1447,2301,525,878,283,1030,1205,2677,918,1589,2343,7022,1934,923,3125
6705,283,642,1484,2788,1437,748,2297,1378,2617,2094,740,525,607,283,642,1484,2866,579,1150,800,1929,2617,1929,1929
6706,2162,2891,2891,2825,2472,1348,2379,2082,3208,2870,2299,1438,441,286,2891,2891,2472,3273,1097,2343,2783,155,2037,2401
6707,1415,1920,1032,2985,3005,1938,605,2707,3147,2848,2736,525,6528,1415,1977,340,1415,3005,2560,2111,1064,2848,2848,1415
6708,4866,1890,1900,787,84,1247,1383,1924,1070,2905,3089,525,256,4866,1890,1900,787,484,290,2603,1064,3025,1890,2603
6709,3494,1005,2069,3182,1602,1527,673,487,3208,1820,1022,2717,2378,22,22,2069,3182,1615,1199,3317,2690,531,22,22
6710,2636,6230,6595,3182,3005,5819,1923,4274,6449,2848,5581,5427,5167,925,6988,6595,3182,3005,6970,717,4274,4738,2736,6595
6711,1766,99,1906,2156,2472,1906,728,2156,814,3114,783,421,3204,2732,2891,1906,529,1615,1199,2671,1113,132,2223,1882
6712,74,1977,2943,2380,1757,2943,2372,537,2528,1146,16,1197,2474,74,16,2943,2380,2474,2943,121,537,1091,16,16
6713,2581,2581,2581,65,2199,2560,1799,310,3035,2905,2550,2717,2560,2581,2560,1799,2758,2581,2560,1799,346,2547,2581,2581
6714,2426,2952,305,2788,2471,2455,800,766,3144,2094,3255,1531,653,3430,2952,1206,3200,653,2681,800,3200,2228,800,643
6715,1242,1048,1232,3161,1586,400,4813,1250,709,356,1455,884,2157,1232,1132,1232,3161,3000,989,2063,1242,865,1895,480
6716,2037,2891,2891,286,3273,1348,1374,1701,1653,3203,538,2150,3273,2212,2891,2891,1653,3273,1097,635,1113,1653,2153,2891
6717,1684,2833,2425,2814,918,3125,2548,2312,155,918,2312,2244,2656,1684,636,240,765,918,881,2548,2461,155,923,29
6718,2009,2929,1714,355,3408,295,800,1221,1346,1361,2929,2947,1017,3063,355,1611,355,260,2829,800,2482,281,2667,355
6719,493,1595,2288,2309,3439,554,1333,2314,1142,3175,2578,1759,2866,2258,1977,3460,2866,1604,2819,1142,2818,1142,2386,2386
6720,1952,291,3374,1952,2752,1090,2297,747,1074,3384,740,2431,834,3430,2447,3374,2932,2752,2447,740,747,1074,997,2328
6721,1766,2862,337,2605,2886,2213,3202,3435,635,1930,1008,619,2550,1766,1724,1244,761,328,2213,262,44,2861,2550,2550
6722,1225,2698,2953,4582,4023,5265,3317,3807,281,5504,4356,6419,2866,1619,2929,3712,4582,4702,475,5262,4274,1346,923,222
6723,90,1156,2885,3303,1656,3326,277,205,693,1930,533,2854,2523,1943,2916,1887,957,328,1301,2731,205,984,499,1301
6724,1579,1129,1887,1526,3005,916,1746,205,3184,1222,1222,1746,3393,1901,1579,5477,3182,3005,916,1746,2986,2044,205,1746
6725,398,1977,566,1124,336,566,3002,3353,2013,2462,908,3011,2378,1124,1977,566,1124,2462,3334,3002,3353,2013,1124,1124
6726,1387,99,2462,2380,1874,639,1324,2942,1219,2160,778,2947,2999,3132,99,651,2380,704,2371,1795,1113,2694,2198,1942
6727,787,1700,1900,787,1047,3485,1213,1924,1700,3021,449,1213,787,787,550,1900,787,5371,3485,1213,131,1700,787,787
6728,1712,1890,1900,473,2245,1311,832,3102,84,3021,449,2603,256,2359,920,987,787,2245,290,2372,346,3025,1890,2603
6729,1766,2891,1244,2671,3037,3222,728,3397,2671,1268,1766,1177,2907,1766,2891,1244,3182,1615,1097,728,1633,650,6,3243
6730,963,2015,1309,1309,1076,170,1076,2082,759,773,2578,1309,3204,1270,2015,1309,1309,1076,250,1309,2082,1653,1165,2807
6731,32,948,2497,2236,2192,1520,1529,348,181,356,181,1249,32,32,1847,2497,2715,2373,2213,376,543,3497,1876,1420
6732,2494,3179,560,789,2286,560,109,2483,3233,1447,974,298,334,2494,147,2658,3426,2286,1032,270,2483,3033,2483,2483
6733,787,550,1900,3426,2558,3485,304,1221,654,3021,1900,2359,66,2359,550,1900,920,2558,3485,304,131,546,920,1900
6734,2298,1304,1522,2298,354,230,1135,2156,1522,2401,783,619,2399,2298,2341,2399,65,934,1036,1135,2398,1522,1135,2298
6735,3370,998,2731,2309,934,1527,1930,3376,2936,2933,3111,619,737,90,619,241,2309,2936,2936,1930,3321,2928,2936,1013
6736,2749,1409,1484,2864,1119,295,1052,3043,654,385,1284,2947,2947,549,1409,3094,1284,1119,3043,3043,1340,1346,433,1284
6737,2009,2698,2698,2309,3521,392,2997,3051,1346,18,3511,2432,2698,392,3181,3294,2602,3521,392,3317,338,1346,2143,3181
6738,376,2035,965,1581,3154,2213,262,348,2861,356,603,1581,603,1242,3290,965,3363,2192,2213,262,543,2861,2086,1792
6739,5404,6349,5404,6115,5003,3669,6834,5404,3669,4630,5213,5983,6068,3659,5816,6126,3659,3958,5759,3886,6834,3669,5404,5404
6740,2009,1724,3263,2760,2602,392,3317,2107,532,18,2320,2522,1724,392,1423,2320,2602,3439,392,3317,864,1423,2602,392
6741,2190,2853,2288,2510,3005,2853,1973,4274,2747,773,1502,619,2591,749,354,3139,343,343,1036,1973,3477,333,1326,2853
6742,73,1915,1776,3201,944,1938,467,422,946,1603,1190,421,2378,1190,2948,975,3182,2227,487,421,3321,2227,105,1190
6743,90,1196,1382,1554,730,1382,530,7022,1841,90,1196,419,878,90,1977,3374,1554,730,1032,48,7022,1841,1382,730
6744,2009,311,3046,1033,645,1808,2297,2248,2937,385,1637,3358,645,283,283,1484,2612,1586,2167,2063,644,534,3190,1929
6745,2009,355,305,355,2558,2447,887,766,2691,586,1331,525,3200,3430,355,2429,355,2558,197,800,3200,617,3117,3117
6746,90,1304,3328,65,328,2213,3418,2156,693,376,783,619,2399,2594,2341,405,65,328,2213,3418,886,5041,886,886
6747,531,99,1244,1554,453,1554,363,1633,2694,1603,1122,3112,1164,531,1302,1244,1554,1615,1032,2553,530,531,1603,453
6748,2009,2310,2551,2788,710,2310,1647,3473,617,1947,582,525,2937,3430,2310,3404,2876,710,163,686,3473,2937,2768,2310
6749,1619,1611,112,3426,3521,1371,2997,1221,1346,1361,1515,758,3237,3103,281,1611,112,3521,1371,836,255,1346,112,112
6750,376,627,348,356,328,2213,1861,2919,5041,356,2035,3154,1242,376,2035,965,3363,328,2213,1861,543,5041,965,1861
6751,2009,3517,305,2788,3408,2098,3450,28,3144,295,582,2947,3240,3430,1874,305,1368,2721,3450,800,1340,546,2721,2721
6752,2241,3203,2069,2985,3203,1000,1994,422,3425,3175,783,2854,2073,90,553,2069,3182,1615,2060,2073,2115,2736,3203,1257
6753,283,2930,1212,2912,2930,2276,3421,1212,2747,1146,1212,3284,1030,2747,1376,1212,3072,2930,1938,3157,1212,3077,169,3077
6754,424,824,987,589,2245,1271,5339,824,1480,3021,346,123,424,424,147,3315,589,2448,1271,424,1524,1480,424,424
6755,1958,1595,3451,2623,2625,2640,121,1421,1264,267,313,1904,2866,1958,615,3139,2866,1615,1301,121,1518,246,2944,2944
6756,2929,283,3046,2678,1749,600,2297,2002,3061,1971,2929,299,644,283,1611,1484,2767,2924,600,1795,1594,534,923,923
6757,90,2935,3152,1005,915,569,1930,2690,1268,1930,2509,619,2399,1044,1977,3152,2677,730,1301,166,7022,984,499,2306
6758,3166,1425,1611,1335,1015,161,1425,3358,1033,2361,1033,24,645,2250,1611,947,1015,1015,2063,1818,338,400,3358,1015
6759,2964,215,3093,500,3300,1755,1061,1146,1070,912,3401,525,2407,1725,215,6689,3401,1586,6689,3300,28,5041,912,3401
6760,396,2852,1239,589,2245,1311,2265,1705,1311,290,2245,396,961,396,550,1239,589,2245,1311,2265,346,1311,2408,3121
6761,1735,2370,1906,38,2472,2853,773,410,387,773,313,1306,3204,507,896,3139,2759,1655,13,2343,1253,2522,773,2042
6762,2426,2698,640,789,2713,2841,14,2713,1346,18,675,758,2847,2426,929,2713,785,1540,2841,3268,2713,1346,2713,929
6763,2382,888,3178,2689,1034,2689,277,205,1522,1923,888,2382,2689,2382,1978,1471,2689,1034,2689,2111,2172,4708,2689,2382
6764,2241,1129,1579,1570,934,1824,1073,934,1367,934,1073,2241,2375,1073,749,1444,1653,934,2044,1367,934,1367,934,2375
6765,3766,6858,6126,1581,6834,5992,4349,6834,3724,3903,3645,5983,6098,3766,3724,6126,3669,6834,3724,6834,6413,6959,6126,3724
6766,2009,1611,76,2685,3408,2432,2297,1221,2360,2094,3311,525,1208,3430,575,112,1208,2721,3311,2297,1340,1426,1624,1942
6767,2964,2793,3405,1847,1586,273,1461,2868,2149,356,273,1443,2612,2820,3472,3405,1813,1586,273,2300,3007,1414,1443,1443
6768,927,998,56,133,2472,2281,930,3353,2087,927,2208,1438,2959,2229,2241,56,133,2108,1301,3062,3353,1769,1937,3353
6769,1712,1890,1900,787,5371,290,1480,1900,1480,3021,449,2603,256,787,920,1900,787,5371,3485,1213,256,1480,290,2603
6770,2307,1728,1476,2866,1906,2362,1333,3466,1268,2460,313,132,2546,2307,1775,2386,2982,2386,1032,2553,3466,132,324,324
6771,2991,1725,803,557,1437,338,1076,3449,617,2094,291,2033,2841,188,5972,3384,557,2442,2841,3268,3200,1346,1160,2991
6772,787,1890,1900,787,2245,1900,1213,1924,1070,3021,449,525,256,1712,920,1900,787,1047,290,1213,256,3025,256,787
6773,110,1595,1595,2193,2989,720,1421,410,1416,568,1143,2832,1595,110,1595,235,64,593,1416,1336,410,650,1487,1487
6774,518,2260,560,1789,3005,1644,3202,205,1153,2886,268,2886,2523,23,2260,1244,1644,2886,2507,2970,3353,1434,1036,1644
6775,2426,2710,1484,676,2851,2129,14,3043,1346,18,2555,2947,1742,2426,2710,2544,355,2851,2129,2297,820,654,2851,2851
6776,1725,2952,1059,2983,3408,295,468,1955,546,295,3255,1531,1470,1725,2952,1059,2983,1059,600,1324,28,546,2188,2952
6777,2383,3333,560,789,2886,1032,2562,784,1040,2562,1064,525,3428,3430,990,2658,3426,2286,990,1461,2483,1447,1613,109
6778,1684,3183,2425,789,918,2205,3317,784,2694,18,3453,525,2439,963,1991,1308,581,1169,1991,2297,3244,2694,1227,1227
6779,2372,888,1681,660,1681,1681,930,3149,322,1971,2372,938,3149,3149,1390,1681,660,1681,2511,2372,2398,322,930,1681
6780,1782,888,1723,2764,3338,888,992,2172,2836,2905,888,2906,2653,3499,1323,1723,2771,2245,888,992,2172,1233,1233,2172
6781,2391,1595,1934,1258,1165,2291,3318,2314,1934,1165,1497,1165,3204,963,2015,1309,2677,3439,3318,3318,410,2391,3318,3318
6782,1416,2267,755,1258,1146,2098,121,3149,3285,1361,3233,1361,2453,1958,2098,3404,2623,1146,2098,121,3164,1416,923,2148
6783,2162,1977,560,2764,445,1898,467,1701,1752,2341,908,3284,2523,1833,2341,1723,1653,477,252,87,1701,2231,87,576
6784,531,1452,3046,2073,3005,1766,286,3376,1268,3114,1073,132,3429,1073,749,1444,2073,3005,1766,108,7022,132,1452,3429
6785,2190,3492,613,2764,3273,1899,1135,26,1522,2212,783,3282,2717,3370,3492,2190,2592,477,888,930,2398,1522,3053,3053
6786,2009,1450,1906,471,2823,392,2704,403,2968,18,392,2704,2584,392,1724,1206,2602,2823,2867,3317,2271,2968,2823,2704
6787,2048,539,583,2825,3421,2853,3421,205,3359,39,1502,3284,2546,2975,73,169,2825,3005,1301,3421,7022,1248,169,3421
6788,44,2974,1096,3026,706,282,1838,2257,2774,356,1008,1443,2774,2774,1132,1025,3223,1008,2774,2537,2717,2774,1096,1008
6789,1776,2139,817,2866,3005,1527,2343,3376,2920,1432,856,2717,2378,749,1905,2882,3376,3005,3208,3317,3376,3208,1452,1776
6790,1898,351,2288,518,2793,1898,1898,7022,1752,351,3059,419,1752,1898,2041,2288,2932,2675,1236,1898,7022,574,3070,3018
6791,90,1304,2069,2985,3005,3201,467,3356,455,3175,783,2854,2399,90,90,3383,1137,328,1199,1994,3321,13,2690,2731
6792,3010,316,1714,3426,2485,1371,1685,1816,1346,18,4228,3065,1816,1611,1611,1611,3426,3521,1371,1685,1714,3065,1685,1816
6793,90,2935,3374,1642,271,2281,1329,1342,1752,1028,974,619,2399,90,1977,3152,2677,3261,88,1236,3353,1416,1642,1329
6794,32,1651,2373,2715,3154,2213,376,603,2684,376,1420,3154,2373,948,1651,2373,3161,328,2213,376,543,1804,1651,1391
6795,2494,3333,2837,438,3005,2326,109,766,2660,2562,1704,766,3428,2494,3333,2837,2309,3005,2837,3317,1064,5205,1014,109
6796,2975,554,1512,1554,3005,1032,1762,2620,3147,1987,313,1306,1269,1457,1977,1456,1554,3005,1032,2073,1862,3147,1457,2736
6797,2229,2321,1061,426,2793,6970,1548,910,344,1820,2229,1621,1845,2229,3149,1715,2677,873,1755,2918,3389,910,2229,2229
6798,1322,99,1714,2678,2942,2098,2297,1221,630,586,2643,525,790,3122,184,1482,1387,2942,2098,1322,2942,2909,2099,2099
6799,1499,2793,76,1499,2793,1499,3249,1499,101,912,268,3220,2453,2543,215,1205,1499,2675,1036,23,1289,101,708,23
6800,2229,1977,560,3352,271,202,1919,3353,1142,2677,1715,1919,2994,2229,1977,1205,3352,1872,515,1919,3353,2422,3067,3352
6801,2009,1234,1206,2309,2895,2455,1576,2248,3210,18,1331,298,1234,3236,1991,1206,2309,653,2455,1576,2248,1426,2092,2092
6802,1898,1315,2288,2479,934,2281,3249,2156,2673,2933,783,1438,3461,749,749,3139,1653,3139,755,1338,2434,1022,1315,2479
6803,2190,318,2792,1561,1034,3391,3359,3386,2747,4057,1772,4662,601,426,318,1212,2073,1034,986,1923,4274,6107,70,1965
6804,2937,215,471,355,1437,3043,1324,1955,839,2094,1284,2947,2947,2937,1835,2481,1368,704,2129,270,1594,106,1119,1942
6805,2561,2956,2884,529,3005,1824,2561,1157,1801,529,3108,2884,3162,2561,6230,1244,529,944,585,2816,1157,1801,2120,2884
6806,1211,2370,1244,2866,2472,2276,1336,64,1238,267,313,1599,2584,2307,2956,1244,2866,453,2276,1211,64,1104,1238,64
6807,32,1132,3405,1847,1586,273,1529,2868,3035,356,181,525,645,32,1132,3405,1847,1586,273,361,2868,726,2500,1847
6808,2359,3495,1798,589,1472,1271,369,1524,1480,3021,369,278,550,2359,147,906,589,1524,1271,1818,1524,1480,1524,1524
6809,1225,2698,2698,1351,1608,392,3317,785,848,1608,2312,2122,2698,3181,1991,2698,2932,1655,392,3317,2054,1346,923,1210
6810,2307,2208,1579,2866,2920,720,56,673,2736,2677,313,1880,1269,2307,3036,3383,3383,2518,2362,1333,673,2736,2736,2736
6811,2426,523,1017,438,2895,2455,1017,2396,839,2094,438,1612,1017,2426,2723,1206,438,653,331,1530,28,3033,855,855
6812,2929,2999,597,2220,2558,402,800,1221,3065,3210,2643,2947,2999,3122,523,597,2558,2558,2655,800,800,2999,1805,3512
6813,787,3854,1900,787,5371,3485,1213,1924,787,1213,449,525,256,787,920,2166,787,5371,3485,1213,131,2451,787,787
6814,2009,2698,3275,2555,3275,331,3051,2019,1731,18,2555,2555,1742,3430,1991,3384,2555,653,331,3317,2019,1731,3069,764
6815,1016,99,3046,1554,2199,1554,930,2248,3061,385,1122,525,644,2975,2916,312,1554,2924,2106,1795,1633,132,644,420
6816,2426,929,1206,2309,2895,511,2704,784,3033,18,438,2309,1234,2426,929,1206,2309,653,2841,1576,2713,1346,3188,438
6817,2383,1129,292,307,292,959,1568,2690,3394,1930,2211,1746,1503,1174,1115,1244,2677,292,1301,959,2922,292,292,1568
6818,362,99,1484,2866,3037,2276,3317,2518,2694,2622,2312,99,1381,1684,99,669,2866,918,986,3317,2461,132,2622,2276
6819,426,318,1522,2592,2592,613,1923,3376,3373,1923,1522,619,426,1923,696,2792,2592,2592,1301,2577,2592,1522,1957,1522
6820,749,749,3263,2156,934,1236,1338,2156,1653,1603,1338,1438,2156,749,749,2288,1653,934,3321,3099,174,1653,2434,2479
6821,531,56,56,1338,720,720,56,1760,1268,720,1022,1438,3162,531,363,56,1338,934,363,166,2690,1268,720,2135
6822,1581,3290,2373,2715,328,2213,1651,2373,2684,376,1420,3223,2373,2594,2715,2373,65,2373,2213,262,543,2594,2635,2373
6823,318,318,3380,1561,1034,246,1923,3376,2747,1923,1772,6971,2073,2747,1749,817,890,1034,1938,2073,2616,1452,1452,1561
6824,2747,1977,1244,2764,840,1670,277,61,2848,1971,783,74,3470,90,1977,1715,3182,328,1301,2372,1994,132,3178,1257
6825,3370,1977,3451,2764,1034,2853,390,26,2736,2848,100,619,74,3370,5554,1666,343,343,888,390,2398,3492,5554,3383
6826,372,99,1694,2309,3356,1929,2180,3353,472,3468,783,2309,2456,2581,2180,3056,2309,1029,1694,2180,3353,472,472,472
6827,2774,7053,6990,2262,5003,2213,1861,348,2774,356,1455,1572,2774,3659,1048,6990,2262,3005,2774,4813,348,2774,4630,2774
6828,2561,749,2884,529,3005,2315,3066,1157,955,529,3099,160,3162,2561,4733,1244,529,3005,1824,2561,1709,955,2120,2884
6829,44,2862,1822,65,328,1511,262,761,1153,2550,783,3223,2550,2550,761,3405,761,328,2213,262,761,5041,2550,2550
6830,74,1977,552,1088,2848,1506,1548,1523,2848,2848,2869,1088,3055,1985,1977,1666,1088,1386,1018,1018,1421,2848,1386,2422
6831,1684,412,2425,2623,2442,1032,1137,1837,153,3268,2312,525,1562,1554,109,2425,197,453,2276,3268,3215,1346,2406,109
6832,2234,2411,640,640,2439,1032,14,2411,2411,3032,675,675,1742,963,1991,640,640,3150,1032,2297,3244,2411,152,1227
6833,1684,1725,2425,1813,918,3125,2548,2312,1070,912,2312,525,6031,1725,215,29,1675,918,848,2548,2312,5041,923,155
6834,1225,929,2286,7019,6920,3399,14,766,3033,18,1331,3891,334,1225,929,2286,2309,4586,784,3399,2713,2968,2286,2286
6835,1225,1595,1906,1141,4021,1433,1336,703,2694,267,313,1747,2866,2307,896,1141,64,4021,392,5262,3466,2522,3466,928
6836,518,1595,1476,2653,3421,1032,887,1030,1070,1447,783,1177,1164,2494,3525,707,1554,2158,1032,121,3243,106,1382,1364
6837,1684,1156,1906,1780,1034,2281,1973,2156,1434,657,1338,3353,2732,2732,2732,3263,2677,2732,1075,1973,3353,1434,2903,2732
6838,2009,99,1476,1554,1516,363,887,1082,1268,18,2578,132,1784,188,2015,3294,1653,1516,1906,2297,3244,1268,1268,1268
6839,1225,99,1906,536,2472,2462,1728,684,2968,2462,360,2968,2959,1270,2968,373,1141,648,1906,212,360,2968,2968,535
6840,1725,215,1484,1789,2793,1644,2343,215,155,912,2312,525,2343,1725,215,3309,2677,1725,1644,2343,3198,155,923,923
6841,2009,3854,4117,5769,5044,3132,417,784,3854,3852,6757,6757,1234,3854,3854,5477,417,5948,3852,5482,5383,3854,3992,3852
6842,2444,1409,1906,2309,3094,1032,1384,3043,60,2576,510,58,2947,963,2710,3094,2309,3094,3043,3043,3094,1346,3094,2851
6843,3072,2437,2437,2677,1604,748,3129,2677,1400,2677,3111,81,1845,2229,2437,3404,2677,873,1301,2918,3389,2258,2437,2437
6844,2388,473,1239,473,5371,1311,988,3102,1077,3021,2289,1483,473,1311,473,473,473,3231,1077,988,346,1077,2804,2804
6845,1923,2930,1148,944,1034,3391,1923,2095,2747,1923,3478,619,878,2480,318,1471,3077,1034,1377,3157,1212,3077,325,3077
6846,948,1132,3046,1847,1586,748,1132,2868,1232,34,181,1462,2612,32,1132,951,901,1586,2213,1132,7022,67,1132,480
6847,1782,2560,1799,310,77,2560,1247,310,1247,3468,1840,1746,2560,1782,1323,1799,1004,77,2560,1247,346,1247,1247,1247
6848,1943,1977,560,725,2793,598,1036,7022,2469,2657,705,619,2453,1943,2469,1789,725,477,1036,1036,7022,2469,2469,3249
6849,2636,2956,2885,3182,840,585,277,1157,2517,1930,783,1377,2517,1270,2956,1244,3182,2412,569,166,1157,2517,2223,585
6850,493,2522,1802,493,477,755,1994,2156,344,1028,2301,6970,2776,493,2522,1802,2677,2457,2113,173,4274,2920,1940,477
6851,99,6809,3046,2380,3037,3379,3307,3376,2380,3428,655,99,2999,3428,99,621,2380,3037,3307,3307,682,132,2198,2202
6852,1270,2956,5709,1157,944,585,2561,1157,3245,18,6395,2884,3162,5709,6230,1244,2472,944,585,2561,1157,1801,2120,2884
6853,2009,496,1206,438,3320,2455,3268,784,2617,3274,438,1624,1017,963,1835,1206,839,653,2455,1576,3343,2660,1687,2019
6854,426,1477,1027,1380,2518,748,1504,297,3004,1447,2578,3164,3467,426,978,1244,2623,2127,1477,3045,7022,1104,1477,1610
6855,963,1611,1611,2309,2485,2432,2997,2259,1346,3375,3511,2259,2997,3181,1611,1611,2788,1976,2841,1576,3396,1346,942,1251
6856,2307,1595,1906,3306,3306,1906,930,2271,3306,1369,3258,1097,3440,2307,3216,507,3306,3306,2551,1860,2271,3306,3440,3306
6857,1684,2956,2577,3182,944,639,1923,3376,3373,1923,3478,1785,878,3462,318,1887,3182,2227,3208,5156,784,1577,105,1577
6858,6264,1132,1232,1335,2505,989,2279,2346,2810,4813,860,1581,2612,1232,1343,1232,2612,2247,2774,2063,2868,2810,860,1343
6859,1766,99,3037,930,2199,3222,930,1633,2212,2212,783,2717,3440,2212,2891,2891,3440,593,3307,930,1633,106,3440,1104
6860,1322,1704,3,1874,3356,1372,1322,28,3144,2094,3356,525,1086,1725,2952,1704,3200,3356,1372,800,28,1136,2952,2952
6861,2009,1611,1611,1258,873,2362,2997,2259,1346,1361,313,2259,2997,2350,1611,1611,1141,3521,392,3317,1037,1346,501,501
6862,426,998,1244,426,3005,2620,1762,7022,2258,1028,1079,2640,2866,426,2321,1244,2866,477,1223,1762,7022,2258,2321,2112
6863,3372,281,794,3426,3408,2491,3372,28,281,18,3523,1531,1017,2723,281,1017,3426,794,2491,800,28,281,3372,3372
6864,1242,7053,621,5384,2594,989,262,989,1814,634,2207,884,6064,6264,7053,621,5384,603,989,5992,1242,5041,1774,2215
6865,1549,99,1906,3182,6920,1032,2071,678,2694,402,678,190,2999,1735,1972,1972,2380,704,1032,3268,1113,2694,190,535
6866,787,3854,1900,787,2558,4831,1398,1900,1070,3021,6014,525,787,787,184,1900,787,2558,4831,1213,131,132,1890,1900
6867,1242,1048,621,3223,2594,2213,262,1411,2594,1792,603,884,1242,1242,1048,621,3223,328,2213,262,1411,5041,2213,1678
6868,2009,1477,3,260,3483,2629,2531,3132,1385,3259,36,3030,183,804,3183,3259,417,3483,2629,1548,3473,2643,3030,36
6869,3345,1332,1168,3223,3331,2213,2372,2373,2684,2361,1420,1850,2373,2594,2715,2373,3223,2373,2213,1850,543,1850,2635,1850
6870,3368,1072,305,901,579,2943,1529,28,2691,274,255,298,66,3368,575,305,901,579,790,2537,28,2691,2201,3368
6871,2388,988,628,473,1039,1311,988,3102,1311,2734,3527,1483,1705,2388,2852,1239,1004,3231,1077,988,346,2006,1311,1563
6872,6264,1048,1989,3161,2594,2213,262,1411,2594,1792,3345,884,2774,884,1048,621,3161,328,2213,2063,1411,2774,2598,1678
6873,963,468,2489,2309,3320,2489,3268,1955,1136,2094,3255,1531,3188,963,1835,1017,2471,2442,3043,1576,2454,1107,3188,3188
6874,628,888,1965,3303,3005,3391,49,41,2747,2734,1772,619,1858,90,821,1239,957,3005,3391,988,346,1311,2408,3121
6875,3156,2767,2658,1176,2286,1938,968,821,1480,2109,254,1361,968,3156,1714,2658,901,2286,1271,3157,1524,546,1524,1524
6876,531,3339,3046,1073,3005,3291,286,3376,1653,2677,2312,1785,3429,1073,3333,975,1653,3005,2169,2139,1113,531,1073,3429
6877,432,99,1906,2685,2421,2421,1324,1340,3065,982,1331,2947,1381,432,575,3056,1770,2421,2421,1685,1340,3065,3357,1816
6878,1712,550,1900,589,2245,1311,1213,1924,3025,3021,3089,2603,424,143,550,290,787,2245,290,1213,2185,3025,290,2603
6879,441,554,2425,1554,1554,554,1762,1862,3147,2495,1508,160,411,441,1302,2425,1554,1554,554,2553,1862,3147,1512,1512
6880,2620,1977,583,1657,3005,2620,1762,2620,1522,1738,100,619,3055,2060,1977,1456,1971,3005,2213,1762,2641,1657,2620,1762
6881,2241,2956,108,3182,2428,945,2816,3386,3487,1044,945,1652,601,945,2956,1244,3182,2428,585,166,1421,531,1044,196
6882,531,1977,1875,38,3005,1032,3438,1736,1268,174,174,525,2866,2975,1977,1244,1554,3005,1032,2553,1736,1769,6,3444
6883,518,445,1444,38,3005,2,3202,7,759,2677,93,525,2523,2383,2260,1244,2677,3005,2507,31,138,531,1447,109
6884,2009,1725,2551,355,3037,2129,581,253,2617,2094,783,525,3188,3430,1835,1205,798,653,2551,3043,877,1346,1718,2807
6885,4854,5325,6780,7057,5904,2276,3317,5121,5563,4928,3397,6655,3951,4371,111,6780,7057,6401,5114,5957,5121,132,111,4928
6886,90,3418,3328,660,328,2060,323,819,693,1971,783,619,3328,2229,367,241,486,328,2060,3328,898,2079,2060,3328
6887,283,1132,951,3407,2442,2536,1132,2868,1153,2109,63,525,3498,2964,1132,951,2932,2924,2536,1132,2868,1822,1995,1995
6888,2009,99,640,2760,2472,392,14,684,2968,18,675,190,1784,392,99,3384,2602,675,392,14,1113,1346,190,675
6889,90,2370,2885,596,1749,569,277,2690,387,1923,783,2792,1421,910,2048,2792,1539,1029,2213,166,2690,132,2690,3346
6890,90,1680,1930,307,307,1503,728,7,307,1930,3397,50,1503,1126,1680,1244,307,307,1301,728,7,307,1535,208
6891,1345,554,1032,1554,2442,1032,887,820,1346,18,1064,1345,494,1345,846,803,197,1169,1032,2553,1064,1346,3094,1032
6892,1898,1977,1148,2764,3037,1032,87,1701,2848,3203,1502,2906,2378,2212,1977,590,38,3005,1097,2073,1701,6596,1463,3053
6893,2229,2321,241,1258,2421,3460,2918,3353,344,3175,313,1013,2866,2229,470,3139,1258,3439,718,2918,1258,2918,2321,1258
6894,531,363,363,1554,6,363,363,3397,3211,363,363,1177,363,1766,363,1244,1554,6,363,363,3397,3211,363,363
6895,2037,1423,1027,930,336,2135,930,3400,3306,1432,1079,3282,2546,2350,1097,2511,1675,697,1097,930,1633,1104,3400,3400
6896,2749,99,1381,2380,2528,639,1324,684,2528,2438,1369,2947,717,3230,666,648,2380,2528,1199,1324,1261,3100,3357,3100
6897,1916,1724,3046,2309,6920,5819,3317,1500,3327,18,1513,525,2327,1916,2326,1484,316,2286,3424,3570,2248,3210,986,986
6898,1684,3474,1244,136,384,2840,136,1837,2093,2677,678,2161,3427,136,3427,1244,136,453,2129,270,253,1104,2336,2687
6899,671,3093,3046,1008,44,598,706,3435,660,2519,1008,525,1856,283,3093,337,3093,706,1808,1856,3435,132,3435,3435
6900,1820,1676,2380,2380,2261,2177,1919,157,2380,1820,360,1676,717,2229,2310,2856,2380,1615,2177,553,1764,2380,2380,2380
6901,2009,496,3046,260,260,3132,3317,1037,1346,234,2312,132,3371,3132,1611,3371,536,842,836,197,1037,1346,3378,3378
6902,421,1304,2840,3201,3005,3201,3201,467,499,422,2211,50,467,1525,1843,1887,93,3005,569,3099,422,3184,50,50
