ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
5553,4008,5824,3599,2792,1089,3391,1522,1522,2087,1522,1522,2930,2930,2930,1376,2756,2930,2792,2930,2792,1376,3077,2792,2930,1376,1376,3077,3077,3077,1376,1376,3077,1376,3077,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376
5554,3404,5610,2355,2089,2089,1022,169,1201,533,2152,395,3508,3492,74,2609,2609,1190,2609,2366,3420,2366,2366,3695,1807,6830,2366,2366,1456,6830,1456,38,1456,38,613,3420,2848,38,1456,6830,1523,1175,38,38,1456,1523,1393,1175,1523,2194,1175,1523
5555,3359,1065,3188,674,5243,6100,5853,2988,3774,2219,2298,2219,1630,2298,1658,2298,1817,1817,1817,1630,1817,2298,1817,1817,1817,1817,323,4862,2298,2298,1817,2298,1817,1817,1684,1539,2564,1817,2298,1630,543,1539,543,2828,1539,2828,543,543,1539,543,543
5556,4574,4901,1900,2461,570,986,375,1768,375,2461,5345,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111
5557,2933,4834,504,3461,598,954,3266,93,1838,598,54,598,2499,1597,598,2786,1527,2570,1527,1380,1527,1527,1527,1527,1380,1380,2570,2190,1380,2190,2953,2570,2570,1380,2190,3266,1380,2570,2570,1527,2570,2686,1380,2570,2570,679,1380,771,2570,1380,2570
5558,5857,1079,1585,2863,2024,998,998,998,606,998,3024,2196,606,998,606,606,2450,2450,2450,2450,2450,2450,2450,2450,2450,2450,230,2450,2450,2450,4353,2450,2450,2450,3113,3113,2450,2450,230,230,2196,2450,1501,3422,1501,1501,3113,2450,4353,1756,2450
5559,5857,1079,241,1651,1651,130,3522,3522,485,891,1461,2323,2323,332,332,891,2754,891,1552,891,1552,891,239,1552,891,1552,1552,1685,1552,1552,1552,1552,2085,1552,1552,239,239,1552,1685,239,1552,1685,747,239,239,2706,2706,6682,239,1552,2706
5560,2719,2605,3391,2666,1767,2216,937,124,3407,937,124,2559,71,129,2114,2008,2559,2559,3397,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153
5561,4597,5806,4305,2452,1006,1809,1160,1160,503,136,503,1006,506,506,503,1006,506,503,2433,2433,1672,2433,1006,2356,2433,2333,3242,2129,3242,2356,2129,2356,2356,2356,2356,2356,2356,2356,2356,3242,506,2356,2356,2356,494,2356,2356,2356,2356,2356,2356
5562,2995,3049,3,2909,2148,797,2639,1595,818,818,112,394,1538,818,1538,818,3381,818,818,3381,3381,3381,1538,3381,91,3381,3381,2659,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,91,2659,3381,3381,3381,3381,3381,3381,3381
5563,234,39,2728,3025,598,3326,1899,1899,1787,3149,3149,3326,2459,3326,2459,1940,1787,1523,2196,3326,2969,606,1940,606,2515,551,606,606,606,551,2057,551,114,241,2196,551,1523,1946,1523,3451,2057,551,2057,2057,1497,2057,2057,230,2057,3451,2057
5564,6200,2951,6906,3492,1308,2381,2381,2381,976,1408,2381,761,1430,2790,2381,3139,3139,3139,3139,3139,3139,3139,2930,551,716,2341,1430,2543,955,2543,1430,1430,2543,1430,2543,955,2543,2543,1430,2543,1430,1430,2543,2543,2543,2543,2543,2543,716,2543,5498
5565,2594,77,2534,1399,535,3333,1837,1526,1080,2653,2578,101,1477,3525,186,1829,730,1829,730,1477,730,2437,2212,2437,2437,2212,2212,2212,2212,2212,2620,2212,2212,3106,3106,2212,3106,2212,2212,2212,2212,2212,1364,2212,2212,1364,2212,1364,3106,1364,2212
5566,3863,6193,2942,3127,305,3341,3275,2555,2555,3324,6906,3029,3384,3384,33,2259,2268,2617,2268,2268,4862,2268,2268,2259,3105,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,3105,3105,2268,2268,2004,2268,2268,2268,2268,2268,2268,2268,2268,3146,1670,1670
5567,2037,1775,3188,855,1958,1357,2291,716,3204,2638,6183,3027,3027,1497,1497,1497,3027,1497,1497,2259,1497,1497,2259,2259,1497,1079,1497,1497,1079,1497,2259,1497,1497,1497,1497,2259,1497,1497,1497,1497,1497,1497,1497,1497,1079,1497,1497,1497,1079,1497,1497
5568,2037,5824,2804,1428,2288,2288,2399,1751,2398,1751,2298,705,1751,1751,1751,1751,2298,1751,3220,1887,3220,3220,2186,2186,2186,1887,2398,2186,2398,1887,2398,1782,1887,2186,3220,1887,2186,1887,3220,2186,1887,1887,1782,1887,2208,3220,1887,2186,3273,2186,2186
5569,4597,1464,2950,606,606,1028,1028,1756,1962,1410,1410,2827,2827,1410,2930,2930,2930,2930,2930,2966,2966,2930,2966,2966,2966,2966,2966,2966,2930,2966,2966,2966,2966,2966,2966,2930,2966,2966,2966,2966,2966,2966,2966,2966,2462,2462,2462,2966,2462,2966,2966
5570,4409,6193,2942,3127,3232,3232,2944,3526,3544,4738,3705,4915,2680,4915,2680,4915,3742,4915,3742,4915,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,3742,5636,3742,3742,5636,3742,5400,4787,4037,4037,3742,3742,3742,5400,3742,4037,5400,3742,4037,5400
5571,6200,6193,300,2323,2323,2528,1086,550,2316,2316,1669,2316,2316,2316,2316,2316,1086,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316,2316
5572,1681,44,424,424,2852,2012,2852,2852,2852,3420,3406,3406,1759,671,1759,694,2397,1443,694,1443,1443,1443,694,1443,1792,1443,1443,1443,1443,2793,2793,1769,1759,1443,1443,1168,1443,1443,1443,870,1443,870,1443,2793,870,1443,2793,870,96,1443,1443
5573,3663,2843,254,3309,848,254,1287,2719,2719,921,2125,2125,2125,2932,2125,2125,2125,2125,2870,1227,1227,1227,2564,1227,3442,1227,1227,3092,2564,2564,2564,2564,587,587,598,587,2564,2125,3442,1227,2564,587,2564,587,175,587,473,2564,2386,587,587
5574,2594,6888,4545,3199,2291,3418,146,693,3124,146,1666,1666,436,146,146,146,146,2469,2826,1838,3031,146,1838,1838,1838,1072,1666,1838,3418,3418,1838,3418,1838,217,1838,1838,1666,217,3026,2826,2072,7,217,217,217,1838,1838,217,217,217,217
5575,4574,5946,1136,2583,2547,548,2774,2547,2547,7044,2547,548,548,2547,6126,6126,6126,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,3659,2547,2547,2547,2547,2547,2547,2547,2547
5576,1668,3956,1740,5346,1740,2470,1403,4533,3022,3386,2737,4533,2737,2737,2737,2737,2737,2779,2770,2779,2737,2093,2737,2737,3390,656,2779,656,2737,2737,2657,2657,1501,2737,533,3390,2737,656,3390,3390,3390,1501,656,3387,1501,656,656,656,3422,3422,1501
5577,504,359,7022,7022,1695,1705,352,2718,3407,1995,1995,1995,3407,352,1995,1995,352,352,352,352,1995,1995,352,1995,1995,1995,1995,352,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
5578,6200,2807,2386,2807,1076,1374,554,157,1374,157,157,1374,1354,157,2476,444,2657,1374,1354,1374,2476,3105,3011,444,1374,2476,3011,3011,1286,3011,1286,3105,3105,3105,1286,3011,2699,3011,3011,1286,3105,3105,444,3011,3011,1354,3011,3105,3011,1286,1354
5579,382,3345,926,3300,2018,911,2694,2643,525,525,1487,525,525,525,444,525,525,525,1717,525,525,525,525,444,525,525,444,3263,525,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1223,444,444,444,444,444,444,1717
5580,6339,3216,2248,3132,112,798,25,2270,2815,2270,2270,2270,1371,2270,2270,1969,2270,2270,2270,2270,2250,228,2270,2270,1969,2270,2270,2270,2319,1079,2250,2319,2250,2270,2683,2270,2270,2270,2270,2270,2270,2683,1525,2270,2250,3294,2683,2250,2683,2683,2387
5581,5857,1238,3050,2907,284,2851,1014,1014,1014,3033,1014,1916,2709,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,1303,2512,1303,1303,1303,1345,1521,1303,1303,2512,2512,2129,1303,2512,1521,1345,2512,2512,1521,2512,2512,1345,2512,1303,2512,2512,2512
5582,5857,105,2386,2586,487,1304,1304,1304,1304,569,1304,1304,1157,3256,3256,1244,1374,3383,271,3383,3383,1244,1599,1244,3383,3393,3383,3112,3393,3055,3393,3383,3383,1599,1374,3393,1791,3055,277,1599,3393,1244,1791,1599,1791,1897,1599,1791,3055,1599,1791
5583,2215,2843,1462,3489,301,79,301,301,301,574,79,301,4292,3156,5819,2747,70,587,2747,587,5819,968,1839,5819,2747,2648,587,6332,3157,5819,6332,1361,1839,6332,5819,2923,5819,3084,1839,1361,2472,1361,1027,683,3668,1361,5488,2182,463,3506,1984
5584,4662,1908,2982,1575,3495,492,2319,1106,1106,874,828,1626,2163,3268,3255,1106,828,2163,2163,2163,3268,6083,2163,411,2815,2163,3268,2163,2815,411,2425,3268,3268,3433,411,3268,3268,3268,3268,2067,2163,3268,3268,3268,3433,3268,1562,3433,3268,3268,3433
5585,1474,3049,6906,2865,2628,2286,3464,3463,3463,3463,3463,234,239,3463,3463,2587,239,3521,234,239,2235,234,234,234,2235,1249,234,234,274,234,234,234,1249,1249,1249,274,234,1996,2587,2587,496,1275,2587,1741,1249,234,234,234,234,261,234
5586,1668,1079,3391,2313,3009,3055,3055,3055,3055,3055,3456,1762,3456,1946,3456,1762,3456,1762,2450,2450,2450,1946,2450,3055,1762,2450,2208,2450,2450,1403,2208,2450,1946,2450,2208,3422,2208,1946,2208,2208,2208,2450,2208,1403,2450,2208,2208,2208,1386,1403,2208
5587,5654,5806,3149,2865,974,701,3498,1759,688,574,688,1759,1759,3463,3463,3463,3463,2466,3463,3463,3463,3463,3463,1759,3463,2523,1273,3463,3463,2772,1273,671,1759,3463,951,2772,3463,671,1892,671,1892,1892,1892,1892,1892,1273,1892,1892,1892,1892,2267
5588,2835,3682,4293,3384,3384,2451,3293,2451,442,2451,3216,1157,3216,1157,1157,1157,1157,3216,3216,3216,3216,2132,233,233,5453,233,1784,233,2132,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233
5589,1874,6979,363,2386,3167,3211,2989,2386,2386,2386,2386,2386,2820,2820,363,2820,2386,2820,2773,2820,2820,2820,2820,2514,1404,2820,2820,4316,3393,2820,6463,2642,2820,3393,6463,4316,399,2820,4316,4316,4316,4316,4316,4316,4316,363,3393,4316,4316,707,6463
5590,6263,6351,157,2586,1652,3271,3172,1760,3172,3172,3172,568,2945,2291,2441,2441,2945,2291,2190,1374,1374,1374,2068,2068,1877,1079,2190,2068,2190,2068,1079,2068,2190,2068,1538,2068,2190,2068,108,2068,2068,1538,5537,1079,1079,1374,1538,2068,2190,2068,2190
5591,6304,145,424,1399,3459,2233,2620,2736,2736,2736,1304,583,2904,2736,680,1304,2736,5857,2621,4731,2620,3607,3607,1315,1315,3607,1315,3607,3607,3607,3607,1315,3607,1315,3607,1315,1315,1315,3607,3607,1315,1315,1315,1315,1315,3607,1315,1315,50,3607,1315
5592,3678,5847,3670,2944,3462,975,723,723,1395,955,2043,583,522,36,36,36,522,36,36,522,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2095,2499,2499,2499,2499,2499,2499,2499,1649,2095,2499
5593,5094,2381,2858,2920,640,2381,2381,2381,2844,2381,2356,2356,640,2467,640,2467,2467,563,400,3004,640,640,640,640,2670,640,2670,640,640,2670,640,640,2670,2670,640,640,2670,640,1867,640,2670,640,2670,640,2670,640,640,2670,2670,640,640
5594,852,5824,2995,174,2047,852,852,852,1919,852,2047,852,852,852,852,852,852,1110,3067,852,852,852,852,3211,3211,852,1031,1884,852,927,852,852,852,852,852,852,1780,852,852,852,852,3067,3071,1031,852,852,852,852,852,3071,852
5595,3733,2501,2832,3347,1036,1420,4116,2142,3209,2142,5003,3209,5759,1620,3209,2247,2649,2213,2649,2247,2247,5759,967,2974,2247,2247,967,2247,2247,2247,2247,2247,567,3209,1024,2263,2247,567,2247,567,2247,2247,2247,2247,567,2247,2247,2247,5759,2247,2247
5596,4408,5824,2180,3045,2089,2893,3429,3429,406,2227,475,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,4368,1428,2948,4851,2948,6032,2948,1428,4851,4851,2948,2055,2948,2055,2948,2948,2948,4851,4851,2948,2503,3346,4851,2948,4851,2055,2948,2948,2948
5597,3,2799,112,3300,1767,2259,1217,693,1997,1217,1997,1997,3386,1356,1666,1789,930,930,930,930,930,930,930,930,930,930,930,3502,930,930,930,930,930,930,2731,930,3056,930,930,930,930,930,3304,930,3304,930,3304,2731,930,930,3304
5598,473,473,852,1456,852,2118,2111,1526,1723,6736,4214,1723,2233,50,2233,50,1410,50,1410,1410,50,2233,1410,1410,1410,2233,2233,1410,2233,2233,50,1410,2233,2233,1843,1410,2233,50,1843,2233,93,93,1410,50,93,2233,2233,50,1503,1503,1410
5599,1466,5806,238,1261,2148,3307,327,875,3228,2495,665,3421,2619,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,2619,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,2619,1091,2619,1091,2378,1091,2619,1091,1091,2619,2619
5600,5857,429,3463,3122,2257,2524,3221,44,3075,3131,3131,3131,361,739,3131,3154,3131,739,1098,1098,3131,1098,1098,1098,1098,948,32,948,739,3131,3131,1067,3154,3154,948,32,1455,1455,948,3154,3131,948,1067,3154,739,948,1455,739,1455,3154,548
5601,2720,5500,181,743,743,234,181,2855,694,181,2855,2855,2855,2855,2855,2855,181,2855,2497,2497,2855,2855,2855,2855,2855,2497,2855,2932,2855,2932,2855,2855,2932,2855,2855,2497,2855,2855,2855,1773,2855,2855,2855,1773,2855,2497,3326,1773,2855,2855,2248
5602,4597,1554,3112,174,887,3018,56,3106,1477,2559,2559,2559,762,762,3018,762,762,762,762,762,762,762,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,762,3056,3304,3056,1539,3056,3056,3056,3056,762,3056,1539,3056,3056
5603,4409,5175,2942,3216,417,1510,1510,1510,2305,1510,2305,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778,1778
5604,6200,798,3463,377,1958,418,1371,1357,2746,1357,1347,3575,1401,323,1401,660,1401,1401,2746,1401,323,2746,1401,2107,1401,1401,1401,1401,1401,1347,377,1347,1347,1347,1347,1347,1347,2107,1401,1371,2746,377,377,1347,1401,377,1401,1347,377,1401,1371
5605,4648,1025,2399,2836,1833,1840,1762,459,52,3143,3143,3209,2398,2398,2398,1899,1899,2398,2398,2398,1840,2398,2398,2398,2741,56,2398,3143,3209,3143,56,3209,3209,3209,56,56,3073,3073,2398,2398,56,56,56,3143,3209,2398,56,1762,3073,390,390
5606,5857,3618,4305,1238,1177,1302,1130,2389,1843,2586,2586,1843,1412,1843,1412,1412,1843,1412,1412,1412,1412,363,1412,1412,1412,1412,1412,1412,1412,1412,1412,2019,1412,1412,1412,2019,2019,1412,1412,2019,1412,1227,1412,2019,1412,1412,1412,1412,2019,1412,1412
5607,3044,1456,1931,1456,2103,2530,578,459,2412,2917,518,2281,1919,1676,2509,2509,1803,113,2281,2210,113,2281,2509,2281,610,1016,2281,225,324,2434,246,2281,2281,225,2281,2281,3045,3045,324,1672,2281,2546,3203,1672,1672,169,2281,1878,324,324,324
5608,4662,7022,3420,840,2307,1656,109,2044,2264,168,168,1260,2859,1260,1260,1260,2976,292,1781,2976,700,1260,945,2161,631,2825,945,631,3373,631,631,3373,631,631,631,631,631,631,631,631,631,1781,1781,1781,631,631,3194,1781,631,2825,631
5609,6200,2381,274,1425,3496,3104,2290,582,274,2290,2066,715,2290,827,827,643,827,643,827,827,827,643,827,827,2471,827,643,2328,643,827,2471,643,2471,827,643,2471,2471,827,2471,2471,827,2471,827,827,827,827,2471,2471,746,827,643
5610,2871,2549,1833,7022,2620,2620,2620,583,1022,583,583,583,1661,1022,1661,1022,1661,1661,1661,1661,1022,1661,1022,1661,1661,1661,1022,1661,1022,1661,1661,1022,1661,1661,1661,1661,1661,1661,1022,1661,1022,1661,1022,1022,1022,1661,1661,1661,1661,1661,1661
5611,4216,3389,2779,79,3444,1028,169,1899,49,1789,1789,1789,1789,708,1531,1789,1028,1028,1028,3045,450,450,450,450,450,1028,1028,1622,2795,1028,1028,1028,1028,2795,2795,1028,2795,1622,1341,2795,1622,210,1622,2795,1028,1028,2795,2795,2795,1028,2795
5612,1463,77,345,2430,1793,2423,1211,3429,2423,2423,1211,1452,1452,1452,3429,1452,2423,3444,3064,3429,3429,3429,3005,2256,3005,3005,3195,3195,3340,3429,1994,3340,3429,553,2256,3444,3340,3444,2256,2256,3429,1994,3340,3340,2256,3307,3340,553,2707,2256,2256
5613,4662,1762,2948,325,1458,3053,1785,1931,2032,2032,3184,1190,1108,3478,2032,2032,2032,2032,1190,1190,1190,1190,3184,3184,2032,3184,1190,3184,3184,3184,3184,3184,3184,1190,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184,3184
5614,5257,4334,3122,112,2291,1776,108,7040,510,2153,1862,2307,3676,1888,1888,568,1653,833,2819,2223,3039,2819,510,1063,1063,1063,3139,3046,291,2819,1990,2439,783,1241,2439,1653,2439,6797,1063,1241,1241,1241,1241,783,1241,1990,1241,1497,2439,6832,2783
5615,6799,5043,3244,3384,3384,3384,1717,1717,2059,1717,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059
5616,133,477,3420,1456,1247,1734,1456,723,1734,1734,1734,1734,1734,1734,1734,1734,1734,957,1734,1734,957,957,1463,1463,957,957,1817,1817,957,957,1817,1463,957,957,957,1463,1463,1463,1817,957,1463,1463,957,957,1817,1817,1463,1463,1463,1817,957
5617,1540,2735,6970,1079,340,2366,2620,693,946,2620,2437,2450,2437,2450,1503,2620,1503,2450,307,1503,2620,2620,1503,1503,693,1503,1503,1503,1503,1503,1503,1503,307,1503,1503,1503,1503,1503,3304,3304,3304,1503,1503,1503,1503,3304,1503,1503,1503,1503,1503
5618,2037,2843,3149,2843,3418,165,1762,165,3145,359,359,1443,359,3145,3145,1629,1935,1443,3145,1629,3145,1935,1629,1629,1935,1629,359,1629,1629,1629,1629,1629,2230,1629,1629,2717,349,3145,985,1629,2717,2251,349,1629,1629,1629,1629,1629,1629,1629,1629
5619,4409,4592,963,3127,3521,2587,3248,3248,2997,2155,2155,2155,864,2155,2587,2587,892,2587,1821,892,2587,2587,2587,2587,2587,2587,3409,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,3409,3409,2587,2587,2587,2587,1441,2587,2587,2587,2587
5620,3639,2050,1422,1761,1835,540,1714,1294,1906,5729,5729,5729,5729,5729,1294,1294,5729,5729,5729,5729,5729,3498,3498,3498,506,1714,1714,506,1714,506,602,2025,5270,602,2025,2025,602,794,506,3498,506,602,602,506,2360,602,2025,506,602,2623,2880
5621,5654,1775,1182,778,1805,1906,3030,3447,3447,2101,2101,2101,3324,2654,2101,3445,2101,2101,3445,183,2237,2237,4742,2237,2484,183,2237,5173,5173,2237,183,3445,5448,5173,423,183,423,5173,5173,5710,423,5173,5173,5173,5519,2206,2206,423,615,615,5710
5622,6615,2735,1668,2735,2385,750,923,1561,2755,2755,2755,151,1989,2282,2882,3057,3057,429,4306,344,344,3919,4306,4306,344,4306,1199,4306,4306,4306,4306,4306,4306,4306,4306,4306,4306,1498,4306,4306,1199,925,4306,4306,4306,4306,4306,1381,4306,1498,4306
5623,3131,6759,2281,2449,1622,2054,3353,1522,1622,1522,1622,3435,1490,1416,2990,833,477,833,477,477,341,833,1747,477,3417,3417,477,477,833,833,1747,3417,1747,833,341,833,833,833,833,833,833,1747,833,2141,477,833,833,833,833,1593,1593
5624,979,5739,5225,1889,2936,817,2969,2969,2969,3376,3346,2190,2190,3346,2969,3346,2190,3346,1236,3346,1236,1236,1236,853,853,853,853,853,853,3263,853,3214,2515,853,853,241,853,853,241,1236,853,2190,853,6224,853,853,853,853,853,853,853
5625,2037,507,3359,3461,881,2244,3125,1746,832,1758,325,2223,2098,2098,2468,2563,2563,655,655,2563,2563,2944,2944,3049,2944,2563,655,2358,3049,2944,2944,2358,2944,2944,2358,2944,2944,2944,2944,1063,2944,1063,267,3673,3673,2944,3673,3673,3673,3673,3673
5626,5336,44,2210,4177,3317,4177,3317,1785,2858,6624,2858,4471,3046,6074,2277,1417,1417,2299,6808,2277,2277,6808,2277,2277,2277,2277,2277,6808,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,6808,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277
5627,5616,5806,3359,3152,6515,2756,2756,1706,1706,1706,1706,1035,2480,1706,2480,3376,1706,2990,2756,2061,2061,2756,3153,2335,2061,2335,3153,2335,2061,696,2335,2335,2061,773,1035,3376,2061,2061,2335,2061,773,2335,2335,2335,2335,2335,2190,2335,2335,2335,2335
5628,5964,2500,6869,258,1126,781,1252,1526,222,535,222,2212,2212,2212,2212,2212,2212,2212,2212,2212,106,2578,8,2212,2707,2212,349,106,2212,3064,2212,2212,2428,106,106,2212,2212,106,106,106,1766,3264,106,106,3440,2212,106,106,106,106,5041
5629,6819,6346,3678,1433,1076,235,1032,235,2132,1252,1252,2132,1294,2629,1294,1294,1658,384,384,384,2629,384,2629,1457,1457,1457,2205,2004,1274,2205,2132,2273,1457,1274,1387,3072,804,2205,3072,1387,804,804,2004,1387,804,3072,804,1387,3072,3072,1387
5630,2603,2462,112,830,6689,6126,6689,3721,4078,6126,5826,6126,6959,6959,3721,6959,6959,2970,1861,2970,1986,1986,2547,2547,1678,2547,2547,2547,2547,2547,2547,2547,3265,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547
5631,3863,3216,209,1956,2003,234,417,423,417,417,417,417,417,417,417,417,1185,417,417,1185,1046,1046,1046,2184,3794,417,2184,3794,3794,1150,417,2184,3794,3794,3794,3794,3794,1150,1150,3794,3794,2184,417,3794,3794,3794,3794,417,1150,3794,3794
5632,779,2118,1147,3120,1247,1705,123,242,1705,1705,2560,396,824,824,824,824,1642,2628,1642,1642,1642,961,1642,1231,1231,1642,1642,1642,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1642,1642,1642,1231,1231,1231,1231,1231,1231,1231,1231
5633,2037,7022,3149,174,2047,1644,3119,2469,1644,2469,2469,2507,2820,2832,2469,2469,2820,2469,2469,2820,2820,1443,2820,2469,1443,2469,2469,2469,1443,3249,2469,890,890,2805,1443,890,890,890,1443,2805,990,1443,1443,890,890,1443,890,890,890,890,1443
5634,5857,1436,1124,363,371,1922,2553,2553,1793,1793,1793,1317,678,1317,1317,1440,2026,1440,1440,1440,2105,1837,1440,1241,1440,1241,489,3424,1440,1440,1440,1440,314,314,3424,1440,489,489,1241,1241,1241,489,489,1440,1440,314,1241,489,314,1241,2067
5635,5334,2089,2338,2089,3464,1646,2037,2037,1803,1252,2745,1333,2745,9,2310,701,9,9,9,9,9,2456,9,9,2310,2310,9,9,9,9,9,9,9,9,937,9,9,9,9,9,9,9,2314,701,637,9,213,3329,701,937,937
5636,3863,6605,3050,3132,1182,2851,3215,879,3215,1685,1685,733,1538,3381,3381,3381,805,805,42,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381,3381
5637,1931,1734,424,25,2084,408,408,408,2444,2444,505,2084,2444,941,2084,2314,2876,2314,432,2252,2458,2876,408,2876,2876,2876,2252,2314,2435,2876,1229,408,2876,2252,2252,2435,1564,2435,1010,2314,1010,1564,2314,1010,1229,1229,1010,1010,1229,1010,2435
5638,2719,5847,3,3127,698,234,274,3521,274,281,274,274,274,281,274,1371,274,274,274,274,2360,2360,274,76,274,1221,281,1611,274,76,1020,1319,112,274,21,274,274,3337,281,274,281,281,281,274,281,3337,3337,274,274,274,274
5639,6615,2735,382,968,3225,968,985,968,3009,3225,968,1194,1386,3016,1386,3016,70,1386,3016,1386,1386,1386,1386,1386,3009,606,3016,3157,3157,1386,3009,1386,1386,1386,1386,655,1523,1386,1523,1386,1523,1523,3009,1158,1158,1386,1158,1158,1158,1158,1158
5640,5857,4787,90,2313,2577,2577,2452,2315,2315,2875,2858,975,3478,3478,975,954,41,528,1387,3478,1039,5397,528,2175,1039,4473,4473,4473,3441,2938,4473,2358,2938,4473,4473,2938,6373,2938,2938,2938,2938,1684,2938,3527,2175,1561,2175,2175,3527,2266,1561
5641,2037,5806,430,2907,487,2287,2907,2907,2907,2907,487,1593,1593,1593,1022,2549,2930,4528,1264,56,56,350,2930,2930,1759,2930,2930,1264,3086,1592,3086,2930,2930,2930,2930,1854,1592,2054,1936,1854,1936,1936,2966,461,2930,2930,2930,1196,3224,3224,56
5642,5159,5806,2995,152,1695,2870,1695,2026,818,1076,2870,3140,531,3140,531,3366,1539,3140,1537,286,1600,1537,3518,1537,1537,1537,1537,3366,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1297,1537,1537,1537,1537,1537,1537,3140,1537,1537,1537
5643,6200,1264,3463,1399,2230,1865,2355,1304,976,976,976,2641,976,976,1661,1760,1739,1760,1760,419,1760,1760,566,1760,1760,1760,2476,1760,1760,1760,354,1760,1760,1760,3224,1760,1760,1760,1760,1760,3224,2479,1760,83,1760,3224,1760,3224,3224,3224,3224
5644,1400,1079,1232,1079,130,2215,2913,1120,1986,865,465,400,2919,1740,400,1740,400,3457,400,3457,400,400,1242,3457,1242,400,1242,2361,400,2361,2361,400,1740,400,3457,1740,3457,3457,400,3457,1740,3457,400,400,400,400,400,400,3457,400,400
5645,3404,5824,807,2163,6515,165,2386,1433,1433,1433,1073,109,109,109,109,109,222,109,109,109,109,109,109,109,3005,109,222,109,2707,2620,109,222,109,2158,2158,1519,222,399,109,2907,222,222,2555,2158,222,1404,222,2158,222,2158,222
5646,3131,7050,1622,1073,6,106,1464,3387,106,106,106,2067,106,106,106,106,106,106,106,106,106,136,2067,2067,110,106,106,2026,106,284,2067,820,820,106,2067,820,820,2026,2067,2026,2026,2026,2067,820,2026,2067,2026,2067,270,2568,2067
