ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28
8793,985,3973,1049,6743,6481,4400,2261,6028,4699,2515,778,1212,6293,1931,3555,3555,4337,4303,6748,4439,5063,5466,5742,5806,5806,3852,5063,5063,5063
8794,985,3973,1301,2586,6122,1326,5182,1280,2229,3089,1533,1970,6083,4209,5080,3569,4065,3728,3871,5952,4437,3988,5821,139,5609,6329,4260,5835,557
8795,985,4767,5744,6773,6274,4910,4109,5132,4881,4093,6729,6178,6925,5050,4109,6482,6363,5567,3627,3973,5433,3654,6482,3620,3909,3620,5336,5336,3897
8796,985,3973,5603,3915,158,2039,3451,2810,2127,1590,1533,3093,674,3129,1336,4688,1683,6402,1617,5166,7030,3139,896,1698,1802,3139,6528,6528,6708
8797,985,3973,1049,853,6481,4400,3451,4968,4046,3658,4482,961,4806,5249,3834,6534,5046,4431,5631,3985,3773,4137,4137,4431,5382,4431,4809,6304,3991
8798,985,3973,1301,2586,6122,2037,5182,6028,2229,3140,3656,1010,1549,2177,4872,53,6112,4303,5694,4796,4035,3808,3665,2059,1835,2333,1918,2633,1835
8799,985,3973,5695,6231,5006,1820,6262,6539,5369,4996,3652,6291,4319,4302,5500,5937,5764,5736,4785,6496,4104,3974,3974,6278,4295,4442,4442,3165,5472
8800,985,3973,5603,3915,1511,2702,3451,2810,2229,3140,4360,3958,4268,3745,6964,4688,6477,4464,810,4562,4449,6118,4516,6286,6966,5183,5238,2865,2384
8801,985,3973,5744,2516,6122,716,5737,95,4152,5152,6988,1308,3900,5725,6988,4052,6988,4684,6911,3917,3777,3917,6911,6265,6729,6079,5993,6407,6265
8802,985,3973,5744,3691,5006,2037,4312,4185,4061,4093,3533,3845,5754,4599,5562,4893,3533,6406,4726,4728,6896,6406,6876,3678,6354,5055,6870,5735,6354
8803,985,3973,1049,6743,6481,4400,4789,6028,4916,6928,4043,4698,5236,5162,6126,5923,6607,3656,6273,4347,4323,4323,5923,5213,4398,2609,5665,4323,6432
8804,985,1132,1049,6743,385,4400,4520,2040,408,6851,6441,5259,5638,3655,4064,3822,5102,5350,4034,5268,4349,5102,4587,6064,6432,5102,5102,5623,6064
8805,985,3973,1049,853,6122,4400,4789,4968,4046,3990,6441,2054,5517,4457,6428,6145,5003,5207,5623,4275,4275,5207,4139,5623,5623,5479,6667,5816,6139
8806,985,3973,1049,6743,1287,4400,3451,406,5986,6851,6441,1471,6513,5722,5079,6176,3768,4676,6862,6707,6837,6254,6585,3756,4133,5983,6254,6254,6254
8807,985,3973,1933,6743,4568,4400,4520,4758,4916,598,6441,1644,5517,5896,4264,5495,6680,4249,6686,6701,6894,6680,6701,6894,6894,6701,4264,4520,4758
8808,985,3973,1049,6743,1287,4400,4520,5983,4916,1003,6441,6885,5517,5871,3772,5495,3707,6382,4555,6975,6975,4670,6220,5237,6975,4111,5372,5237,4758
8809,985,4767,5744,3691,6888,4910,4024,5132,629,4093,5589,3845,6564,4444,3581,4652,5833,4303,6991,4613,6187,6246,6024,6401,6024,3574,6968,6879,6574
8810,3691,3973,4254,2870,6122,6358,4164,95,3264,598,4118,853,4292,3371,4292,4292,884,152,1838,232,6358,6529,957,6885,853,5723,4292,4292,4136
8811,985,3973,1049,2586,6122,2925,2222,1298,4916,5891,6784,323,2123,1005,6575,4414,2017,6740,1856,3645,4268,385,4816,4276,4268,3619,5003,5003,4099
8812,985,3973,5744,1252,906,4910,7033,5351,3066,4093,3457,906,279,6677,5155,3618,5045,3951,6018,5632,5580,4584,6911,5930,6459,6601,6601,6601,6586
8813,985,1132,1049,6743,385,4400,4789,6028,642,2889,1590,3093,2123,6529,6579,4970,3957,6031,6813,6529,6529,3957,6010,6813,2139,6813,3957,4945,6813
8814,985,3973,4254,4872,6122,1899,7033,6028,4046,5806,4991,6113,6293,4679,5155,5556,5106,4684,6911,5459,6464,5751,6579,6583,7045,6988,6988,6988,4993
8815,985,3973,5744,6773,5006,4881,6715,4508,878,2366,1533,440,2066,6577,5080,3699,2321,5729,3913,5873,658,5014,2229,2484,3699,6933,5710,6100,3900
8816,985,4767,5695,6628,5006,432,3782,4185,6429,4093,4342,3845,6960,6735,6547,5487,4765,6913,4810,4487,6181,4810,4243,6202,3653,4226,5426,7036,3897
8817,985,3973,5603,5410,158,4400,4789,6028,2970,1376,5375,2167,739,1173,1120,4414,3738,544,7009,6912,5652,314,2826,1396,6051,2418,6635,3865,6639
8818,985,1132,1049,6743,385,6041,4789,2040,1747,2102,6479,537,4981,6647,3244,4616,6809,4183,5262,3535,4770,6532,4459,4629,315,6173,315,315,6173
8819,985,3973,5603,2586,6481,4400,5909,6028,4152,2515,4622,677,4981,6787,5654,5277,4540,4742,4669,5319,4540,4540,6023,2162,4742,4385,6173,3708,4593
8820,985,3973,4254,3711,5919,4340,5155,3778,3475,4526,4622,3622,4824,6802,4124,4749,5677,4269,4718,4804,4269,5323,3873,6093,4742,3873,3873,3873,6992
8821,985,3973,1301,2586,1843,2602,2429,3712,4278,7021,3476,1229,5561,4341,6866,6397,6077,3793,4932,4972,4857,4810,5534,6371,4677,3843,5335,3843,6297
8822,985,3973,5744,3711,6122,4340,4109,5206,6407,4093,4671,4724,4784,6501,4208,5709,4737,3708,6501,5562,4856,5794,4158,4224,5555,4426,6241,4356,4356
8823,985,3973,5744,2586,6160,2037,5909,6028,6318,5948,4121,3845,4784,6735,3890,4675,5864,7020,4164,4164,6112,2622,6241,4061,3580,6697,6385,5082,3711
8824,985,3973,5603,2586,1511,4400,3451,475,1747,2534,1681,3417,2828,475,2040,1180,1054,1138,1513,3036,6418,3036,5097,4046,4841,1524,4934,1513,6208
8825,985,3973,5744,6628,5006,4815,4312,5132,5233,1855,2310,5497,444,6473,6906,3229,6926,5626,6906,4129,4662,821,2359,832,4439,1720,4439,1720,5626
8826,985,3973,5695,3915,3179,3823,6826,4968,4046,6221,6967,1471,6293,5249,6660,6678,6826,5714,3552,4439,6793,4700,3342,4700,3605,6199,6614,4462,3605
8827,985,3973,5603,2586,1511,2039,3451,475,2895,984,3652,2062,3601,3229,2040,331,6249,864,4109,3704,3230,6177,5755,3836,3740,3,2003,630,5084
8828,985,4767,5695,4098,6888,432,4444,5132,629,6699,6729,4632,6960,4341,4690,6785,4024,3794,3860,3794,3794,3794,3794,3794,3794,3794,3794,4454,3794
8829,985,4767,5744,3691,6888,4815,4312,5132,5233,4093,4051,3705,4732,4341,3783,4427,6612,6699,4732,5952,5126,3681,6278,5126,6278,6278,6400,4972,5464
8830,985,3973,4254,853,6122,4757,4789,4968,4757,2515,5704,4569,3837,4556,4964,4964,4806,6833,5805,3716,3685,6833,6691,2480,3716,4502,5670,6304,4230
8831,985,3973,1049,6743,1287,4400,5208,4127,4699,5458,5237,6660,5458,4959,5235,6040,4337,3560,5235,4439,4725,4291,7027,6042,4657,4657,4624,7027,6548
8832,985,3973,1049,853,6122,6771,4789,4337,6880,3994,5398,1212,1658,5650,4269,2875,5834,3184,3077,3513,3077,3077,4684,3077,4980,3994,3957,3077,4711
8833,985,3973,1301,1252,6122,2925,4792,1280,2396,6635,3476,1308,5333,4341,4764,4948,6911,6866,5116,5601,6669,4023,5728,4792,3612,5728,5728,3569,5601
8834,985,3973,5744,6773,5919,4910,4109,5132,629,4093,602,906,1881,6275,6126,5487,6039,5487,3700,4096,3087,5403,906,6768,3700,3569,6688,3569,3569
8835,985,3973,5744,6773,5006,4949,4312,4185,5022,4093,3533,6175,4949,5197,6866,3569,6620,5618,4923,4445,5618,5265,4278,5618,4371,66,5463,3569,5463
8836,985,3973,1933,6743,385,1905,2139,4118,408,598,4118,3093,4118,3371,811,4825,2871,3371,193,232,2871,6063,6256,6885,5896,918,836,1008,6520
8837,985,3973,1049,6743,6481,4400,3451,4968,4757,6851,6441,6885,5517,5249,3707,4747,5151,6861,5540,4976,5890,3788,3898,4370,5890,3696,6587,5890,4048
8838,985,3973,1049,5410,1287,4400,3451,6140,4699,6851,6441,5259,4500,5249,3772,4352,4352,4744,4744,5956,5049,5890,4703,5171,4721,6948,5171,4308,4721
8839,985,3973,5744,3711,6122,2037,5737,6639,4356,4093,5589,4938,4371,6735,6735,3988,4566,4356,6324,3917,4356,3917,4694,6781,6558,4068,6681,6924,4068
8840,985,3973,4254,853,6122,6771,3451,6028,2229,4093,4276,5576,6293,4469,3637,3632,3711,6421,3678,4199,3719,6421,3719,6421,3592,5680,5625,5388,5581
8841,985,3973,4254,2516,1511,2925,3451,2810,878,5189,4621,6178,4356,5189,644,6735,4935,4935,986,4935,2034,765,2622,5791,6510,5976,540,6508,6510
8842,985,3973,1301,2586,274,2702,4444,475,2895,984,1626,2062,1494,3229,2040,3229,6249,864,1238,2323,2602,18,6230,5868,2119,305,5171,5048,2323
8843,985,3973,5603,2586,1511,553,3451,2912,5781,1376,1583,1555,3376,2912,3703,3700,4336,1372,3565,5299,4336,5796,3565,4410,3726,3565,4025,4025,4025
8844,985,3973,5695,6231,5006,432,2561,4185,4436,4093,4505,6178,4776,3652,4755,3540,6359,4755,5240,3925,5105,5240,6175,5240,6741,6955,6333,4445,4336
8845,985,3973,4254,2516,6122,3087,3451,1298,4916,2366,1597,888,1881,5631,2295,910,5611,6550,2714,5086,6344,6344,4391,5167,6151,4433,5026,5026,5026
8846,985,4767,5695,2586,1843,716,6962,557,2396,5152,4118,3050,3051,2877,4677,4825,1101,4309,5700,5325,1060,5368,1060,1060,4756,4756,2103,4442,6381
8847,985,3973,4254,2516,5006,1326,3451,6028,2229,3089,1533,2918,810,3044,110,191,191,2077,361,2308,2350,1643,2225,5573,925,4242,1404,1404,4242
8848,985,1350,1049,2586,1511,2925,3451,2810,878,947,947,4476,810,191,3102,4688,1101,810,810,1077,4293,6757,1077,2215,6469,1401,906,1077,6280
8849,4741,1350,1025,3915,158,716,3496,2869,671,4099,2988,2219,674,4420,5588,4688,1959,1724,0,6184,4420,4420,4420,4420,4420,4420,0,4420,4704
8850,985,3973,1301,2586,5006,1277,5737,1280,4068,6295,459,1708,2640,3745,2478,1381,1101,1788,5700,1697,2172,3478,3160,3557,205,451,3684,84,2060
8851,985,3973,5603,3915,6481,4400,5909,4937,4699,2515,6410,5402,6293,5435,5654,7050,4211,7050,6172,6172,4100,3999,4924,6061,5906,4484,4484,4941,3999
8852,985,4767,5744,3691,5006,4910,6715,4185,6429,4093,4771,3845,6185,4168,5155,3618,6566,5262,3860,4840,3918,5439,3922,4168,4168,3653,3653,3653,3653
8853,985,3973,1049,5410,1511,2925,3451,2810,4152,1777,5821,3755,3818,3745,4536,5091,3580,5963,4074,5843,3719,6174,5420,5462,3779,5448,4015,3779,3779
8854,985,3973,4254,2516,6122,6771,4789,6028,4757,5806,4991,4672,4971,4168,5283,6241,4435,5801,6241,5801,6241,5412,6241,5620,6307,4170,5159,5159,6692
8855,985,3973,4254,4872,6122,1899,7033,6028,3475,5806,3037,1308,1549,6920,3032,1991,1464,4303,3828,3244,3828,1991,3228,3183,3581,5262,4460,6602,5286
8856,985,4767,5695,4098,6888,643,4444,557,4732,5189,5507,5695,5800,3652,4109,4948,6230,4948,4932,4948,7030,5568,721,6429,5746,4068,4651,4302,5370
8857,985,3973,1301,2516,1511,2037,5909,6028,3604,5327,6500,6712,4528,4168,4492,5556,5250,5462,4920,4346,6306,6670,4346,6195,6500,6628,6212,6500,5459
8858,985,3973,4254,853,6122,6771,5136,3508,3475,1576,1560,339,5446,6859,3087,462,684,6859,5711,3593,4644,6438,4148,601,1356,6447,1353,6765,4951
8859,985,3973,5744,6773,5006,4881,5182,3712,4881,4093,3533,4508,5598,6514,4109,5870,6620,5662,4829,4740,3885,6215,6620,6620,6620,6620,3709,1575,4874
8860,985,2930,5603,2586,5006,1820,6715,1280,2229,582,2308,1336,6293,1108,4194,4331,6926,6793,6828,4331,6977,6702,4331,6499,3610,6499,6605,5536,3855
8861,985,3973,4254,2516,6122,4400,3451,6028,4916,5807,5807,4778,4147,5807,6199,6090,5284,4418,5418,3669,4296,6289,3568,6885,4994,3605,6335,4914,6302
8862,985,3973,5603,853,6481,4400,4880,5890,4699,4837,5704,3872,4203,6509,5157,4940,4203,4766,6364,6509,7035,5930,5886,6011,6509,5478,5224,6862,6509
8863,985,3973,5603,2586,1511,1326,3451,6028,4152,4996,3648,3755,3818,3846,5500,4546,5106,3818,3784,3785,3719,3917,4346,4860,5086,5086,4860,3890,5086
8864,985,3973,5603,3915,158,4400,3451,6140,4699,984,6286,5366,5497,5366,5497,5347,4987,6294,6466,6466,4548,6466,6214,4129,6466,6466,6466,6466,6466
8865,985,4767,5695,4098,6888,432,4444,475,4498,6699,3712,3796,6960,4341,3559,5487,6077,5718,5815,4635,5485,5568,4228,5718,4635,4635,4635,5815,3981
8866,985,3973,5744,3711,5919,4340,4792,6571,3426,4093,4051,3050,6639,6920,3900,4823,5426,1724,3210,4445,3662,5091,3861,3861,6297,7009,4756,6946,454
8867,985,3973,1933,2586,1511,2925,3496,2810,2866,3206,1533,1555,5992,5143,1120,4414,3766,1120,5346,5141,3766,1774,5992,5992,1740,2913,5041,2913,2913
8868,985,3973,5603,3915,1351,4400,6967,4968,6555,1003,5398,961,6293,5964,2468,2742,6459,7050,2006,5964,3092,6459,4137,6382,4850,5227,817,4352,4352
8869,985,4502,1049,6743,1287,4400,4520,2040,4699,1003,6286,961,73,2825,2040,6534,6909,6294,5696,5696,5696,5696,5696,5696,5696,5397,5397,3423,5397
8870,985,3973,1049,5410,6481,4400,1212,6028,1938,2102,1527,4908,5458,5654,5654,5059,5435,6294,5481,3785,4669,6063,6557,6573,6573,4114,6557,6657,6573
8871,985,3973,1049,853,385,4400,4520,4968,4916,6599,6441,6999,6101,4975,4179,5495,6568,6971,4587,5181,6101,4165,6623,5098,2974,4249,5362,6935,6286
8872,985,3973,4254,2516,1511,553,3451,4968,4757,984,5784,169,6901,4473,5814,590,4131,5721,5814,4850,4515,4866,916,3131,4850,6557,6679,6314,6314
8873,985,4767,5744,6773,5728,5152,5737,5132,629,18,4051,2371,3094,4541,1465,6540,7052,3274,1950,6791,6811,1886,4160,1950,6811,6362,3609,3609,3609
8874,985,3973,4254,4872,6122,6771,7033,4338,4046,6599,2940,3414,6256,3932,4862,4683,6477,6550,6477,4001,4001,6477,6136,6972,5890,6863,6863,4370,4230
8875,985,3973,1301,2586,6122,6819,7035,4506,5218,6819,5890,6887,6887,6777,3862,5328,3548,3548,4366,6302,5386,5902,6199,4366,6199,6199,3605,6199,6199
8876,985,3973,1049,6743,1287,4400,3451,6140,5895,3866,6286,1333,5458,5871,3455,2958,3896,5215,4950,6223,5215,5169,5263,6574,4873,4383,4774,4383,4847
8877,985,3973,1301,2586,1843,716,5737,1280,2866,4242,344,1060,6029,4376,6100,5011,4559,6639,4293,5573,6181,126,126,3905,5442,6995,3535,3600,6454
8878,985,3973,4254,4872,906,1881,7033,5552,4152,6488,4314,3755,4981,6802,4109,5504,5106,6571,3755,4346,4104,5412,6241,4206,3687,6438,5841,6031,3755
8879,985,3973,1301,2586,1843,1820,2561,3435,5298,5152,3476,3003,5253,4168,6398,5703,6988,5262,4732,5262,5262,5562,3771,3771,5367,4226,5562,5562,3873
8880,985,1132,1049,6743,385,4400,2261,4127,4699,6851,6753,6173,4501,6544,6314,4596,3531,5938,3825,5181,6203,4873,4873,6736,4873,4882,5042,4873,4873
8881,985,3973,1049,5410,1511,4400,3451,6140,4757,1003,6286,6430,5458,6912,5621,6979,6912,6238,5620,4199,6238,6055,6912,5620,5307,6649,6238,6238,5889
8882,985,3973,5744,6231,5006,4910,6673,4812,4436,7050,6422,6263,6293,5249,5848,3918,4629,4101,6606,4332,6688,6086,5198,3744,5807,6259,5721,4139,6604
8883,985,3973,5744,3691,5006,716,2429,475,5233,6699,5589,5695,6735,6275,6193,4279,3533,6324,5589,3542,3612,6751,5534,5574,5574,5574,5574,6269,3859
8884,985,3973,1301,1252,6122,716,5737,1685,2396,4093,5728,3544,3974,3818,3689,3657,3974,4255,5762,6670,4255,5425,5250,4012,4136,4226,3731,6270,6162
8885,985,4767,5744,6773,5006,4910,5228,5132,4436,4611,3533,6178,4611,4620,5471,4754,5439,5439,5439,4574,6474,4436,5778,6781,6500,5175,4258,6500,5639
8886,985,3973,4254,853,6122,1899,7033,5206,4152,6391,4314,4159,5446,5913,4124,5212,4829,5390,4829,4740,2720,3535,3974,4351,6720,6122,3535,4740,6639
8887,985,3973,4254,853,6481,4757,4789,4968,4757,6851,4502,6837,6293,6504,6589,5504,6359,5756,5277,5277,5277,5216,5484,5216,5376,5266,5960,5616,5845
8888,985,3973,4254,2516,6122,4340,6822,5206,3805,6979,4671,4698,4784,6397,4209,6241,6112,5260,5159,4314,6571,6018,6241,5111,5555,4426,6241,7038,6241
8889,985,3973,4254,1252,5006,4340,4770,4126,3805,6979,4208,6798,6601,4209,3610,6601,4834,3708,4834,5095,3694,4485,3694,2480,4346,6798,3694,3694,5825
8890,985,3973,1049,5410,1287,4400,2656,7024,4699,4887,6441,5366,5497,4959,5474,5603,3768,3768,4959,4959,4959,3679,5641,6379,4501,5467,5131,5131,5131
8891,985,3973,1301,2586,6122,1899,2547,3492,2547,4476,2581,3093,152,1067,32,798,1462,1928,5346,1850,1205,3300,3251,2390,3358,825,3565,825,3565
8892,985,3973,4254,853,6122,6868,4789,6028,4152,2515,7033,5259,3837,5096,5092,5805,5106,6076,5919,4183,6138,6076,3680,6138,5092,6995,6460,6315,6460
8893,985,3973,4254,853,6122,6771,3451,3508,2229,6928,4705,4885,873,5534,3843,6952,4609,5534,3843,4232,5534,5534,4232,5534,5534,6863,6863,4232,6154
8894,985,3973,5695,3915,1511,1039,3451,6140,5781,984,6967,1471,5608,5249,3772,6678,5521,3650,4719,4850,6989,3823,6066,3823,4850,6664,6557,6254,6534
8895,985,4767,5744,6773,5006,4910,5228,5132,4611,4611,5439,5642,4611,4754,5364,4754,3735,3767,4920,4574,4754,4611,6620,4499,4283,4499,6019,6500,3711
8896,985,1132,1049,6743,1511,6743,3451,2040,642,1003,1590,2215,3636,6041,4978,6979,3738,6238,3941,4199,6004,176,5704,6041,5136,6762,5719,6145,5861
8897,985,3973,4254,853,6122,6771,6822,6028,4152,6599,5704,5642,3837,4459,3776,5114,5483,4462,4496,5181,6323,5793,4435,6011,3710,5257,6660,6677,5871
8898,985,3973,4254,853,6122,4561,7033,6028,4152,1576,1560,4159,2848,5913,4065,5212,4065,6896,3683,6470,3683,1902,6484,3596,6551,3683,4856,6931,5182
8899,985,3973,5603,5410,1287,4400,3451,4968,4757,6413,5890,5259,5236,6647,5414,6335,6062,5903,5421,4202,3842,4757,4757,6672,6915,6672,6972,5631,4028
8900,985,3973,5603,2516,6481,4400,5909,6028,5218,3990,5486,4975,6895,4975,3687,5498,4975,4916,6862,5514,4780,4780,4301,4301,4873,5074,5625,4934,6563
8901,985,4767,5744,6628,5006,432,4312,4185,6429,4093,3533,5695,4856,4425,6866,4754,5870,5132,6136,6832,6474,5881,4665,3678,4284,5175,4651,4606,3897
8902,985,4767,5744,3711,6160,4910,4109,4185,5298,5948,6773,3845,4649,3883,4283,5220,6988,4283,6606,6683,5229,5282,6024,4979,4283,5639,4977,6717,3577
8903,985,3973,4254,1252,5006,2037,4499,3508,2456,944,3868,3050,5598,111,6751,3540,7014,6274,6274,4445,6639,4192,5175,5175,5509,5175,7031,5524,5503
8904,985,3973,5603,6743,385,4400,4789,6028,4757,5806,4502,5576,4981,6509,5848,6548,5106,5738,6567,5779,4584,6625,4482,4482,4482,4200,4767,4200,4200
8905,985,3973,1049,6743,6481,4400,2261,4127,4699,1376,778,3527,3376,4114,2468,6534,6887,3184,3552,3567,4548,7049,528,3823,4850,5397,5397,2834,5397
8906,985,3973,5603,2586,6481,4400,1722,6848,4676,6928,6441,4975,5497,4959,4408,5656,4634,4676,4455,4370,4370,3679,4370,5995,5050,4370,4926,4370,2163
8907,985,4502,1049,3915,158,4400,3420,6140,4699,6221,6286,1471,5497,3133,3005,4747,6700,1171,4229,3543,3543,1171,3599,5090,3599,3599,3599,5090,3599
8908,985,3973,1049,6743,385,4400,4789,4968,4757,6481,4684,4672,4981,6726,657,2138,2138,1035,2138,2138,6529,2138,2138,383,2428,4787,4053,1777,2779
8909,985,3973,1049,5410,158,4400,3451,406,4699,2102,6286,169,5497,6544,4408,6544,6376,4249,5814,4605,4548,4605,5021,6632,5146,5372,5372,5372,5372
8910,985,3973,1301,3691,5006,716,5737,95,2396,2366,602,1162,3900,5854,5080,4948,6363,4013,5080,4013,6962,2402,6879,6962,5609,4013,4013,6735,4013
8911,985,3973,5744,2586,5418,4802,6822,6028,4367,5806,5037,5576,6293,5185,5155,6956,6666,7013,6606,3961,4219,4393,4219,4219,7050,4219,3738,3735,4393
8912,985,3973,1049,853,6481,4400,4520,4968,4046,2889,6441,2970,5236,5871,6719,6495,5374,6432,5631,3750,4188,4753,4338,4753,4747,6694,3990,5490,5490
8913,985,3973,1301,2586,1511,2925,6262,2810,5369,5011,3652,6178,3818,5189,3632,5409,6249,4173,5950,4996,5485,3917,3972,4996,5518,788,4312,4783,4237
8914,985,3973,1049,853,6481,4400,4789,4968,4757,2515,4502,5259,3837,5096,5654,3773,4203,3773,3749,3773,3773,5521,6950,7015,7015,6950,7015,7015,7015
8915,985,3973,1049,6743,1287,4400,4520,4968,4757,3990,5237,961,3376,5964,6719,5495,5046,2755,5600,5956,3638,6532,1491,4979,6532,6368,4530,6532,6035
8916,985,3973,5744,6773,5728,6067,4312,5132,5233,4093,7025,3024,6564,5532,4395,5870,5881,5599,4765,4972,4722,4722,7025,7025,5599,5407,4665,4856,4856
8917,985,3973,5603,853,6481,4400,7035,4506,5218,2515,4421,5402,6293,4468,5067,6548,4211,4766,3595,6509,4537,6009,4894,5081,4980,4537,6548,5798,6548
8918,985,3973,5603,2586,1511,2702,3451,1280,2229,4476,1917,4476,1830,2009,767,331,6222,2084,2284,2084,2084,2084,2084,2084,2084,2084,2084,2084,2084
8919,985,3973,5744,1252,6122,6358,6822,5000,4046,5480,4043,706,6256,6802,6126,3804,6666,5390,4179,5388,4560,5775,5670,5379,6688,1535,6256,5816,5379
8920,985,3973,4254,853,6122,4400,2590,3706,4916,6599,4043,323,2000,5162,6126,6483,6249,4188,4084,4088,4188,5343,4188,3706,6678,440,3519,3150,4783
8921,985,3973,1301,2586,1843,716,2561,2810,5770,5891,6721,6263,5963,5770,6679,6241,4256,6238,6018,4777,2034,3884,6241,4413,5555,4356,5993,3130,4483
8922,985,3973,5695,3691,5006,4815,4312,4051,6320,6699,5728,3705,6735,4341,4014,5815,5815,4635,5815,5487,6474,5568,3670,3629,6377,3296,2823,1584,3488
8923,985,3973,5603,5410,1287,4400,2261,6028,4699,2515,4502,5402,6293,5140,3915,6303,3531,5140,3915,6509,4100,3625,4826,5049,5806,6556,4122,4455,4500
8924,985,3973,1049,6743,6481,4400,4789,4968,4757,4837,5890,5259,5687,4556,3587,5585,5421,6833,5585,6525,4556,4556,4556,4556,6815,4556,4556,7050,3719
8925,985,3973,5603,5410,4080,4400,7035,4506,4699,4837,5890,5402,6293,5249,5654,3773,3531,3773,3749,3773,6529,6009,5155,5483,4526,4965,5483,6631,6631
8926,985,3973,5603,6743,6481,4400,4789,4968,4757,6851,5890,5259,5687,4642,6428,5687,5687,6145,4308,4308,4308,4308,6145,6145,6145,3872,6477,6145,3724
8927,985,3973,4254,1252,5006,2925,5182,1280,2229,582,2290,2432,2066,6920,3162,4427,5994,1724,3210,1697,7036,1959,1959,3995,3995,6749,4559,5774,1457
8928,985,1132,1049,6743,158,6041,3451,2040,6555,1003,1590,3050,3456,2452,644,3478,3339,2724,1498,5149,2817,6492,2703,1680,1680,3400,6941,567,2753
8929,985,3973,1049,6743,6481,2925,2222,2040,4916,3089,4043,3093,3345,4106,110,4825,6986,5014,6994,6986,3706,3645,6776,4616,2598,6995,5883,6686,6686
8930,985,3973,4254,853,6122,6041,4789,6028,4152,2515,4981,3755,4806,5096,5096,5212,5483,3564,1291,6237,5096,6510,4610,1554,6513,2724,1554,6225,2912
8931,985,3973,1301,853,6122,4400,6822,6028,4046,6599,5890,5576,4806,6647,4333,5685,5521,6518,6364,6382,4083,5879,5171,6928,4083,5171,5171,6466,6466
8932,985,3973,1933,2516,6122,716,4792,557,4732,5644,3447,3755,6960,6345,4843,4386,5651,5014,5333,5710,5333,5581,6610,6329,6970,3574,3574,5581,5182
8933,985,3973,1933,2586,6122,1591,6822,6028,4259,3077,5747,4259,4981,5650,2076,6534,2076,4303,4827,5496,6787,3957,3957,4413,5823,6787,5716,6167,4333
8934,985,3973,5744,1252,6122,6358,7033,4652,4732,5644,4118,1308,5310,6358,6358,4331,6287,6732,5668,5086,6741,5854,3921,3921,4970,5134,5134,4000,7048
8935,985,3973,5603,3915,1287,4400,3451,4968,4699,6851,6441,6660,6293,5249,3772,5495,6680,5221,5249,4310,3772,3772,1226,6251,6251,5530,3772,4389,3772
8936,985,3973,4254,1252,906,1881,5763,6028,4046,6979,3871,5576,6293,5576,5763,4940,3738,5665,4934,6488,3719,4485,6484,3596,6281,6692,4542,3688,6514
8937,985,3973,5744,6773,5006,4910,4312,4185,6429,4093,7025,4724,4856,4620,4724,6501,4061,6306,6501,5707,5942,4371,3937,4061,6739,6712,6739,6739,6739
8938,985,3973,5603,853,6122,1899,6988,6028,4152,6599,4043,5642,6925,6629,5504,5642,4478,5390,5998,6347,6347,3899,4449,5998,3967,4356,4356,4356,4356
8939,985,2930,1025,3915,158,2039,761,557,2127,338,317,3093,1608,1280,3330,831,6769,6687,5651,1296,2250,6610,2250,1288,3672,5464,4563,1536,5464
8940,985,3973,1049,853,6122,6868,5909,6028,3825,2515,3708,3604,5963,4209,6112,6653,4337,1291,1291,5194,3560,6653,4775,5187,6009,4657,180,4658,4227
8941,985,3973,1049,5410,1511,4400,3604,406,6479,2515,5117,5259,4220,5186,5583,6006,6006,6006,6748,6153,6028,6153,6153,6028,6028,6153,6437,6153,5087
8942,985,3973,1049,5410,1511,1443,3451,2810,671,1590,1590,2215,6432,473,3923,6936,6213,6747,6213,775,2127,5696,6938,5791,6938,6164,4718,2127,4110
8943,985,3973,5744,3691,5006,4949,4312,4185,4278,4093,4371,4724,4371,6735,6866,4893,3533,3620,6347,6406,3902,4694,4694,4694,3533,4314,4694,6902,4356
8944,985,4767,5744,3691,6888,4910,4312,5132,5191,4093,3533,6586,4856,4512,4109,6785,4869,6651,5463,5677,6729,6005,4157,4043,5787,433,3608,4986,5304
8945,985,3973,5603,2516,6122,6868,5909,6028,4699,2515,4502,6430,5963,6019,5555,6241,5457,5518,6273,4346,6019,5412,6241,3596,5656,5069,5594,5069,5069
8946,985,3973,5603,2516,1511,2702,3451,475,878,1376,1533,1581,2918,131,2040,1989,1989,1311,3052,1239,2277,3121,2734,4116,6810,1525,7019,1986,1578
8947,985,3973,1049,853,6481,6041,3451,1298,878,567,1533,1555,810,3453,2563,4091,4472,3453,690,1314,4260,981,2512,5653,442,3555,4865,690,690
8948,985,3973,1049,853,6122,4400,4789,4968,4699,5806,4502,5576,3837,4468,5446,5684,6062,4824,5805,6488,5446,5446,4130,4860,5925,4497,4497,6851,6265
8949,985,4767,5744,6773,5919,4910,7033,6027,629,1576,6729,906,2323,5913,4109,6464,7014,6306,6619,5913,6781,4466,7029,5688,6850,6628,5256,5358,3897
