ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23
6286,213,1066,3459,1382,3059,2740,3017,445,1268,3018,3294,3294,3018,6035,3059,1127,2230,2863,3002,3334,1268,2624,1502,23
6287,213,1645,291,1521,1521,1521,172,172,193,172,172,3472,3472,172,2890,172,1970,4208,2890,1970,1970,1970,2662,1970
6288,2605,6853,2087,2456,2638,2803,2164,6241,6241,6241,2164,6241,930,321,2803,2803,321,2803,2803,321,321,2677,5810,475
6289,2880,516,1881,1442,1046,1046,5270,334,334,334,1046,334,334,1046,334,1718,334,1046,794,1046,334,334,334,1046
6290,2605,1853,3929,5513,6946,5100,6299,4546,1856,6900,6900,1812,5460,6280,4146,1812,6222,1812,1812,1183,4360,4146,1812,1812
6291,1156,1310,1127,1728,2212,1364,2212,1736,108,312,312,3037,1736,791,1736,791,791,1736,8,312,1736,791,791,1718
6292,1901,7019,821,855,6322,1132,481,1132,1132,1132,1883,6205,6585,3093,3093,6585,1132,6585,1831,1132,6585,1132,671,671
6293,3035,2244,3514,254,2373,2715,2715,54,1856,2222,2343,1195,959,4602,5649,4474,2715,1637,2184,2184,2137,2137,850,850
6294,3118,2739,1462,1335,2262,1335,2505,2505,2505,353,353,2505,1740,2505,353,1986,233,3819,353,2505,353,353,556,1343
6295,213,4532,1568,50,50,50,50,50,50,50,1410,50,1410,1410,1410,1410,50,1410,1410,1410,1410,1410,1410,1410
6296,1448,2234,1715,1723,2999,707,874,2642,2642,745,218,3474,1985,218,2628,2628,249,218,2433,2433,745,2433,2433,2433
6297,787,3390,637,549,549,549,549,1186,608,1186,1186,1186,1186,1186,1186,1186,1186,1186,1186,1186,1387,6088,1387,1387
6298,2880,2234,1157,2116,3457,1723,1030,1030,1030,1030,1030,1030,1238,1030,1030,1030,1030,5440,1030,3101,1238,5453,5453,2070
6299,1820,3511,3384,3521,3181,2997,1735,2143,2987,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735,1735
6300,1919,3390,1035,1666,2423,2423,2423,239,1738,2423,2423,450,1752,2423,1752,450,1752,3518,1752,1643,450,87,87,3518
6301,2965,2025,515,2965,515,2678,2678,2871,2678,265,2569,349,2871,563,563,349,2131,3292,5738,678,2000,5738,5738,5738
6302,2880,1694,3151,2523,1182,2271,2271,2271,2271,650,2470,212,675,2271,2271,222,2470,2202,675,2470,2470,2470,2470,212
6303,213,1310,2680,2456,1066,515,959,8,2311,722,722,5587,1369,109,3525,1369,3184,1369,8,2062,8,2062,8,197
6304,1156,3417,3145,814,2608,3301,1273,3301,2380,718,733,1829,733,733,2581,1759,1711,2943,2581,2380,733,692,2581,1311
6305,1921,749,1356,1602,1018,2853,773,11,1356,1018,11,11,11,11,1018,3370,2853,11,2853,11,11,11,11,11
6306,4411,2441,749,737,737,5567,5567,737,737,360,737,737,737,737,737,2382,1887,1546,323,1546,2382,2382,323,4797
6307,1921,1310,1882,168,1882,2555,1310,1310,1310,1310,1310,2434,2434,1412,3042,1310,1412,1310,1412,1310,1412,1310,1310,1310
6308,4782,2009,3236,929,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816
6309,2472,3506,944,1452,2076,1452,464,1452,1452,2076,2076,3371,2939,3114,2939,801,2556,2556,2556,1452,2315,2577,2076,2556
6310,213,1853,1356,1356,1356,1356,4957,4306,4306,4306,4306,4306,4306,4306,4306,4306,4306,4306,4306,4306,3526,872,4306,5334
6311,7040,2307,2403,1652,2910,1238,1238,588,1238,1238,1238,1238,1238,1238,1238,1423,1238,1238,1238,1238,5182,1238,5182,5182
6312,213,3219,3236,3232,3286,3232,3343,3286,3236,3286,511,2987,1370,3232,3232,3286,4434,3286,3286,511,3232,3286,511,3286
6313,2747,543,151,1307,956,2900,1616,2830,1819,2282,1819,1819,1819,1616,1819,1307,1307,1819,3368,1819,1819,1819,1153,3368
6314,1157,1755,5142,928,1260,1260,1260,1260,3309,2644,2386,1333,1260,1333,1260,1260,2386,1433,1758,1260,1758,1758,1758,1433
6315,1022,3417,1782,1782,3052,9,1672,1672,3052,3052,3052,3052,3052,2934,214,214,1841,657,214,657,657,214,973,214
6316,5907,5981,3221,32,3221,2547,2547,1008,4471,418,1757,5477,5186,5186,5186,5186,4471,4471,6647,5186,4471,4471,4471,5186
6317,213,1969,1568,2911,2424,1285,2313,1285,1168,2424,6083,1649,2926,1285,2926,1285,2064,218,6083,6083,6083,6083,1649,6083
6318,1980,2398,1329,2836,956,956,956,7022,2836,956,956,2061,2657,2657,956,2657,956,3055,956,2657,2657,956,1629,2061
6319,330,3987,151,855,2239,2050,752,2752,1030,1807,4048,2127,2239,2245,1398,1699,1296,2161,4048,2127,884,2663,586,2927
6320,213,1500,1881,688,1198,1198,444,107,3396,3396,516,3396,3396,1714,3396,3396,501,3396,2490,107,3396,3396,516,516
6321,2880,2234,3151,3019,807,707,807,3611,807,807,807,3611,2192,807,2192,807,3611,807,807,807,807,2192,3611,2895
6322,213,1694,531,1694,2271,650,1182,212,650,733,2820,212,212,3812,212,3440,2820,2820,2820,2820,212,2820,212,212
6323,213,2028,3453,329,2126,2126,3402,2354,2126,3402,1555,2866,6235,2126,4830,4830,3402,1643,1643,1643,1643,4830,4830,1282
6324,330,3092,3102,2294,3437,1598,3303,3437,2381,2125,1737,2381,2381,1617,5649,1600,13,1600,13,1372,1600,1600,640,640
6325,2609,761,1737,941,368,368,2381,3004,3004,2125,3004,3004,3004,3004,3004,3004,3004,173,1503,173,3004,3004,173,173
6326,2255,4532,3108,6639,6639,6639,4733,6639,6639,1202,2120,6639,6639,2562,2562,6639,6639,6639,1801,6639,6639,6639,6639,6639
6327,3118,1763,1462,904,904,2109,2590,904,904,904,3405,2012,2035,1910,3405,3405,2590,3405,3405,2012,3405,3405,3405,2012
6328,3039,3390,2014,1975,984,5100,1608,1608,2258,841,1608,1608,1608,2459,1608,2014,2459,471,1608,2459,941,1621,2457,2014
6329,1156,2798,2816,1914,1914,1914,1914,1914,1097,2132,5211,1973,2132,1973,3086,2132,1914,2132,1914,6642,2132,2132,6642,2132
6330,3118,3390,2916,2891,1644,1644,518,941,2401,2736,2736,2401,2736,2736,2736,2736,927,2736,226,2736,2899,2401,2736,2899
6331,213,2327,179,562,1174,3042,3042,1506,3324,1345,3042,1345,1345,3042,3042,1345,2540,1345,3324,3318,3324,3324,3324,1345
6332,608,475,209,1157,2120,2120,6699,1369,605,605,605,2562,6453,2562,605,605,975,2120,1760,6453,1974,1974,1974,605
6333,2265,221,1504,941,171,471,1617,1504,3435,1504,1504,1504,392,392,392,392,1504,392,392,392,6279,392,392,1504
6334,2609,1231,151,830,2528,1803,1803,2293,2293,3052,1803,1803,2293,1238,2925,3261,1976,3261,3261,3261,1976,1976,1976,3416
6335,330,2772,1462,1067,6115,2774,1008,1910,967,145,2247,967,967,6213,967,3221,488,488,145,6213,6213,6213,6213,145
6336,2965,3390,1393,1028,215,708,3762,708,708,708,708,708,708,708,708,708,3368,708,708,708,708,708,708,708
6337,562,3197,1082,2682,2682,2682,1707,1082,1082,1082,1082,1082,2501,1082,1082,1082,1707,2501,1082,1707,3232,1707,1707,1082
6338,1980,3417,165,1980,1679,50,50,50,50,50,50,1410,1410,2233,1410,1410,3201,2233,1410,2233,2233,2233,2233,2233
6339,1156,1229,3384,1571,3033,4734,3881,3891,1152,1152,1152,1152,149,1152,1152,1152,511,1152,104,2049,104,1152,1152,1152
6340,2255,2234,568,2596,1511,984,741,568,568,1595,568,257,2077,1238,1416,3014,3014,962,993,235,235,235,110,110
6341,6088,3390,1652,583,461,1987,933,461,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987
6342,2880,3390,275,2311,858,3136,2746,546,2311,550,800,1105,800,1582,1582,1582,1582,1582,800,304,800,649,649,800
6343,6088,6515,690,1679,1861,1513,1015,3405,3405,2010,902,1513,6271,3414,3405,3414,6271,1513,3405,4757,3414,645,3405,834
6344,2609,171,2886,941,163,173,173,173,173,778,173,2472,173,173,173,173,173,173,173,173,173,173,173,173
6345,2747,5291,3121,29,3125,3153,1965,2084,70,2125,2577,1693,70,6062,1693,3296,2577,70,2577,6041,70,70,70,70
6346,2965,3390,3468,2700,2730,2764,312,2700,2700,2700,2700,2422,2700,2700,2700,1247,1247,1247,2700,2700,1247,1247,2700,1247
6347,213,1838,334,76,2356,2841,2841,501,2356,2745,6180,2356,1540,89,2302,3176,1319,2356,3176,1625,1625,3176,3712,2839
6348,2285,5496,749,2946,2946,2515,2515,2515,1305,2515,2515,1305,2515,2515,2515,1395,778,3322,3487,1694,778,1694,778,778
6349,50,933,2268,1229,2910,3024,3024,3024,2910,2370,3024,3024,3024,3421,3421,3421,3024,3024,1118,3024,3024,3024,3024,3024
6350,213,703,791,3364,1334,3364,3453,453,453,212,1011,3419,1346,3038,959,235,373,3453,1346,3419,1186,3419,3419,3453
6351,819,2560,3199,1652,521,521,144,521,521,2169,2619,754,2320,3423,3306,3423,521,3423,521,3130,1326,1326,3423,3423
6352,2605,3154,2846,913,3310,2448,2025,295,2448,2096,295,470,3504,2448,5440,2625,2448,3314,1480,2096,2625,3504,2625,3504
6353,1157,4532,5142,2011,249,64,1223,64,1223,249,360,945,360,1421,2530,1421,2530,823,2073,823,2073,2073,2073,1248
6354,1156,444,724,2871,2067,2231,2231,2067,2231,1308,2231,2231,2231,2231,1161,1161,1308,1161,1161,2231,1161,2231,2231,2231
6355,2880,2028,3341,2544,2824,1687,2824,2824,547,2824,1169,1169,2870,1169,2824,1169,1169,3437,820,3524,1169,1169,1169,1169
6356,1901,2772,1349,2014,282,1946,481,6518,561,1029,561,1365,6186,6186,1455,5633,5633,5633,6682,5633,5633,6518,4289,393
6357,213,1457,1244,492,1861,2525,989,703,129,989,989,703,703,129,703,989,989,703,129,129,129,803,129,989
6358,1156,3221,2185,3089,289,790,1047,790,2497,2497,2284,2804,2284,2284,2284,2268,3314,2284,634,1047,634,634,2284,2284
6359,4088,565,1087,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
6360,2340,1959,2988,493,490,1621,1280,2731,493,493,493,493,493,493,493,493,493,493,493,493,697,697,493,493
6361,1156,2657,191,2317,3011,359,1448,2516,1354,928,928,359,359,359,1354,1889,324,1889,1354,2205,359,928,2699,2205
6362,2255,1229,1911,2823,2293,3104,3186,864,2184,864,864,2823,3186,864,864,864,864,864,864,864,864,864,864,864
6363,5346,1644,2916,2737,890,2459,2916,3199,2549,890,206,3199,3199,272,2535,3421,272,3421,890,890,3306,890,890,406
6364,2605,1514,151,1651,1838,311,311,311,311,311,311,311,311,311,311,311,311,311,2050,311,311,311,311,694
6365,2196,945,1931,1652,157,2816,588,588,2403,1044,2403,2403,1610,4054,985,2592,2403,626,4772,2403,3066,1079,2112,2403
6366,1129,5689,6099,1649,1649,1649,2095,1649,2095,2095,2095,2095,2095,2306,2095,2095,1649,3386,2095,1649,2095,2499,1649,1649
6367,1453,1838,821,3297,263,3406,1001,1001,3406,3406,2514,3406,3406,3406,3297,3406,3406,3297,3406,3406,2514,3297,3406,3297
6368,4403,6853,2916,2737,1838,2179,2416,2416,2403,603,2403,1079,2525,492,2525,3412,3412,1804,2989,2525,3412,1520,3412,3412
6369,1156,3417,1127,2377,886,2933,2826,2826,2826,2826,3099,3099,3099,2826,1520,3099,3162,2826,2950,3059,2826,1520,2826,2826
6370,330,6103,1744,1557,3157,4053,2747,2724,3297,2747,76,70,2747,3157,3157,3968,2747,3157,3157,3157,3157,70,70,2747
6371,2747,3750,151,254,848,462,6265,54,1792,1876,3266,2298,3026,3026,2298,1945,232,3026,3026,3026,1792,3184,671,671
6372,2605,2009,2475,3302,353,1601,75,67,3302,4,4,4,67,172,67,172,67,67,694,67,3302,67,67,67
6373,6601,2381,1776,1189,3100,1198,1189,1198,1225,2472,1225,2293,1225,3384,1225,1225,523,1225,6358,845,2169,163,163,163
6374,2880,2018,1362,599,163,3181,710,3181,599,710,3181,163,3181,4401,3181,3181,3181,3181,3181,3181,1906,5174,1906,3181
6375,2609,1609,3462,3192,3478,3478,3478,3478,3478,3392,1577,2556,2276,105,105,2995,2912,2995,2995,1577,105,2995,1577,2995
6376,2880,3480,911,1892,2029,2029,2261,2261,1156,678,2517,2261,2517,1161,1932,1156,249,3930,1156,3603,1932,1459,2338,1156
6377,1156,3417,791,1791,585,585,585,585,585,585,585,499,1410,3393,499,569,569,3393,3393,569,1791,585,569,1791
6378,569,3506,3484,1395,1395,3393,2569,1214,1214,1214,2551,1833,1214,1214,5023,1214,2551,5023,958,5023,5023,5023,958,958
6379,3247,2018,1011,1863,3030,3030,1992,36,192,3030,3030,1261,3030,3191,2768,3191,3191,3191,3191,5052,5052,5052,1261,5052
6380,1919,3417,539,1456,461,3271,2509,3271,3271,2191,2509,2108,2191,2509,2108,2191,720,2509,720,720,2108,2108,2108,138
6381,403,1694,2358,1728,2202,2271,212,2820,1767,1767,212,212,212,212,212,2820,212,1937,2968,212,2820,2820,2820,212
6382,5337,5139,2226,2707,596,2150,2310,2310,48,1944,1944,2310,48,1944,1944,1944,48,1944,1944,268,1027,2150,2150,2310
6383,1381,280,3514,1131,1131,476,597,597,1131,3523,476,3523,3523,1266,3274,197,476,3274,476,476,1131,476,1718,1266
6384,1901,789,821,2980,2980,3093,3956,1071,1071,3093,855,3396,860,860,3396,3410,1800,855,860,855,3396,1889,855,3396
6385,2605,1755,327,185,2891,185,759,3292,638,761,217,761,761,638,638,1782,1822,638,3468,638,761,761,761,761
6386,2255,2892,2078,1728,361,361,361,908,2180,2369,2403,1674,908,1674,33,1674,6149,1674,779,2443,33,33,2443,908
6387,213,981,3257,3006,605,1464,363,363,363,605,363,363,363,363,363,363,2845,363,363,363,363,363,363,363
6388,2628,1838,1356,5674,3617,462,235,4357,1072,4463,1364,5035,2564,146,146,4485,1861,2288,1861,1403,146,1518,818,2288
6389,3118,1392,1462,1637,2996,3501,967,3154,3345,3345,948,985,1242,6068,4370,3345,3345,686,884,2511,3886,1832,1391,3886
6390,213,3363,2147,550,1890,1095,787,1095,1890,1095,1095,1890,1890,787,1890,1890,276,787,1890,787,1064,787,787,92
6391,1980,3390,616,3058,819,1585,819,819,819,819,819,2926,2979,4613,819,819,2926,4613,4613,2926,3305,2926,2926,2137
6392,2605,1763,1707,3141,645,1707,2981,1071,2981,2981,645,129,2981,2981,2981,2981,3405,6271,645,2981,129,129,129,129
6393,213,2035,3600,2250,896,896,896,2718,896,2718,1457,2313,1457,3115,2653,2718,2486,2345,2345,2345,1457,2653,2653,6823
6394,138,703,2717,2560,2560,2560,2695,2560,2560,2560,2560,2560,2560,3102,2560,3102,2695,2695,3102,1239,1239,3102,1239,2560
6395,3039,3408,2501,239,289,575,611,611,611,611,611,611,611,336,611,611,3517,611,611,2380,611,611,1956,611
6396,1901,761,3929,457,2084,1525,1525,1525,20,1525,2231,2084,1525,1651,1242,1242,3025,1242,904,4315,605,1525,3025,1003
6397,2609,6124,2277,6640,6640,2389,6640,6640,3437,6640,2389,628,5425,1746,1563,1746,628,1563,1746,628,628,628,6640,628
6398,1980,1275,552,552,2529,1642,1642,1642,3493,901,1642,1642,901,901,901,901,901,3493,901,2543,1307,3493,901,478
6399,2747,4394,2399,2123,619,1561,2722,2722,2450,1893,1893,1893,241,1893,2722,3189,3189,2648,2836,3225,2627,2123,2627,241
6400,2880,1191,907,1335,1813,1813,1813,1813,1813,1813,1794,948,948,948,948,948,2712,948,948,1191,948,1191,1191,1191
6401,2747,4562,2399,254,2923,462,2252,2518,362,362,1894,362,2534,362,1618,1725,362,362,275,1725,2493,2493,275,2288
6402,1980,4274,3346,1478,3178,1643,3178,2217,3178,3178,2217,2217,2217,723,2217,2217,2217,1723,2217,3178,2217,324,3178,246
6403,1017,2536,2916,2210,3516,2916,2916,3516,2916,2916,3516,1379,3516,3516,181,3516,1896,3110,3516,3516,3516,1945,2352,3516
6404,1156,3417,1301,177,121,121,144,121,2528,121,121,1726,978,978,978,978,978,978,978,978,978,978,978,978
6405,2795,2657,3459,2805,956,1197,3400,336,100,100,100,100,1943,1499,1499,336,1499,2474,2474,3282,3022,2474,2474,2474
6406,1156,125,2717,2136,2775,2775,1147,1117,1891,336,336,2903,2934,336,2903,3031,336,2807,2903,2903,2903,2903,336,336
6407,3087,2168,3016,2370,289,2625,420,1984,1441,169,1441,1984,2715,1984,3080,2625,1984,3080,3181,3181,1984,1984,1984,3104
6408,562,2720,163,3384,2760,996,2760,2760,3341,2760,3341,3341,3341,3341,3341,3341,3341,3341,3341,2760,3341,2760,2760,3341
6409,1448,1147,2578,1862,2578,106,807,807,530,2578,2578,2578,2578,2578,2578,807,807,807,2578,807,2578,2578,807,2578
6410,4228,1229,5718,2682,1082,1687,1082,1082,1687,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,3232,1707,1687,1082
6411,213,280,2902,1619,981,1619,1619,981,981,981,1619,1383,981,3489,981,981,1619,981,1619,2622,2250,1619,20,1383
6412,2605,904,1157,2116,2653,2653,1681,1681,435,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
6413,213,1500,224,2553,2059,3215,2317,465,1497,465,1497,2362,3169,1497,1497,1497,465,1497,2362,3215,3289,403,1497,1497
6414,562,1479,3402,3341,3341,3341,1465,3232,1234,1465,3232,1345,1465,3232,3232,3232,1465,3341,897,3341,3232,3232,3232,3232
6415,6588,6048,6664,123,2240,5100,2098,5822,5822,1301,5822,580,1068,5822,5822,2938,5822,838,5822,5822,5822,5822,5769,5034
6416,6525,3417,3996,455,3383,2388,421,421,421,421,421,421,421,421,421,455,421,2211,421,421,2854,421,421,2075
6417,3594,765,3462,1974,4148,1785,2948,4840,2011,4835,6366,6882,1788,1081,1880,1788,4835,3339,2324,6882,2556,3339,2556,6882
6418,1017,1191,1462,907,907,2109,2327,2327,3358,1132,1830,1830,1830,1830,2785,527,1033,527,2785,644,527,527,2785,2785
6419,1314,187,2496,2682,305,2682,2091,305,305,305,2091,305,305,305,305,305,305,305,305,2855,305,305,305,305
6420,213,1229,2926,2291,535,2291,2291,2291,506,2291,3215,2291,914,2291,1596,1758,1864,1758,1758,1758,1758,1758,1758,1758
6421,1017,2009,3151,799,2259,2109,2470,1404,2259,2259,2259,2259,955,955,2259,2259,941,2259,2259,2259,2259,2259,2259,2259
6422,1156,3390,3213,1461,1714,1330,875,1330,736,690,690,312,312,3244,3210,2951,3244,298,2951,312,690,3115,3115,431
6423,1980,2168,52,3121,3121,2263,3121,3121,1311,55,3381,1311,1311,1311,1883,1311,1311,1272,1311,961,2263,3381,961,1311
6424,183,1528,2709,1652,1205,3142,3250,495,2456,3050,3094,3050,3050,3050,3050,3050,3050,3050,3050,3050,3287,3050,1476,3050
6425,2605,1959,2450,2208,2450,3068,2450,3155,486,2450,3451,1641,1641,241,2208,1641,3451,2208,2215,2564,2208,1641,2714,2123
6426,2605,1838,3459,1674,1473,1566,3459,1566,1473,946,1519,1519,6694,6722,6694,6722,2190,5001,6722,3459,6525,2190,2190,6722
6427,837,1838,275,3109,3109,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,981,1066,1495,1066,1495,4772,1227
6428,1156,2745,2988,579,579,228,1969,1969,253,228,253,1969,2551,2551,1359,253,228,228,2551,228,253,2551,2551,253
6429,2609,1965,1376,2990,4229,327,3056,890,1372,1372,1223,1372,1372,3056,1372,3384,3006,3006,975,3056,975,975,3056,1160
6430,2255,3219,935,2471,2273,2019,1121,3232,511,511,2808,511,2419,511,3232,5127,511,1106,1234,2419,2419,2419,2419,2419
6431,213,1694,1011,2305,2305,3491,474,3491,3491,3072,3491,3491,3072,2305,3491,3072,474,2305,474,3491,2103,3491,3491,474
6432,604,2739,1462,481,481,481,481,481,481,481,481,481,2247,481,481,481,5896,481,2247,4699,481,481,1687,6349
6433,3459,1535,2611,1862,2163,1315,2806,2806,3506,2806,2806,2806,2806,6711,2806,2806,1931,2926,2806,2806,2806,2806,2806,2806
6434,562,1950,5788,1012,897,897,1234,897,1234,2426,511,897,1234,897,511,897,2356,511,511,511,511,511,511,2432
6435,2605,3600,6528,1142,997,1331,2145,3215,2682,3140,3013,536,3140,2619,3140,3140,333,2239,3384,3140,3384,791,1784,599
6436,2224,77,320,2594,3413,435,860,3154,3413,2684,886,4751,2594,2774,2684,2774,2684,2086,2774,4751,2086,2257,2086,2086
6437,1156,565,1087,1499,6060,1077,2257,2257,2257,3985,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077
6438,2747,1838,151,254,57,462,3010,54,437,5967,3057,3012,437,2335,3012,5137,2335,2335,3010,3012,2970,4057,337,3012
6439,3039,1191,1442,1442,1442,1442,1442,1442,1969,1442,1442,1969,1969,1969,1969,1969,1741,1969,1969,1969,1969,1969,1969,1969
6440,234,2694,3514,6177,1687,1687,224,338,1687,1687,1687,5649,547,812,1125,3190,812,1687,3514,1123,2455,2174,1125,1497
6441,1856,1191,3514,2705,224,224,4979,2518,331,2125,1158,1131,2747,6062,5649,4979,240,1131,3317,224,1131,222,224,3317
6442,1156,843,886,554,1833,1268,420,407,2191,2191,2191,2191,2191,341,2238,2238,982,2238,2238,2238,2238,2238,2238,2238
6443,1980,3390,1374,681,2347,3352,1752,1672,2717,100,1262,1262,2522,1752,2969,1752,1262,1752,1094,3022,3022,1636,3022,2836
6444,213,2319,2845,2553,116,2879,2451,1103,355,1643,1103,1103,355,1103,2533,1103,1103,2451,2451,997,1103,1103,1103,1103
6445,2880,2234,3151,2871,106,2965,2067,2067,3019,2223,1392,2036,2192,3761,1890,2036,2036,5205,2036,2036,1392,2036,2036,3019
6446,3118,2772,1462,926,409,2109,926,926,2035,2035,3405,2035,2035,904,3405,3405,926,2236,3405,926,3405,3405,3405,3405
6447,1980,526,2537,2079,2257,10,10,10,10,3346,3346,10,10,10,3346,10,1734,3346,10,3346,3346,10,10,10
6448,7040,1959,2680,1959,828,2911,1959,1959,2424,1959,1959,1959,3346,3346,3346,1907,472,3346,3460,3172,1959,1959,1466,1959
6449,213,4532,1568,2553,678,2569,820,2544,2569,2544,2569,2569,2569,2569,2569,2569,889,2569,2569,2569,2569,1309,2544,2544
6450,2747,1838,122,353,2215,1120,2826,2826,1960,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,1800,2826,2826,2826,2826
6451,7040,1466,1356,646,1356,646,2219,2821,2821,2219,2219,1134,2219,2219,2821,2821,2513,2219,2219,2219,2219,2219,3461,1539
6452,2880,3438,3243,2856,822,822,2016,2016,822,911,3188,3510,3419,2202,3419,3421,959,1161,1161,1404,453,453,1404,1404
6453,1820,778,3459,1584,984,1473,1473,3243,1473,3243,3243,3243,3243,3243,3243,3243,3243,1603,3243,3243,3243,3243,3243,3243
6454,976,3417,1233,419,3209,6335,419,6335,419,419,1782,1782,459,886,886,886,459,1782,886,886,2190,1840,2190,578
6455,213,1310,1775,1473,515,1161,144,3270,814,3270,144,2378,814,144,144,144,144,144,3270,144,144,144,144,144
6456,2747,1838,151,5513,57,462,224,4688,6900,4688,173,173,173,841,173,173,173,173,3057,173,2457,2057,2457,173
6457,330,6701,3596,2079,1668,405,1547,965,965,965,1797,965,1797,1797,965,965,6184,3265,1797,3410,965,3331,965,6184
6458,976,3417,1326,1625,2068,1304,1786,1352,1786,477,477,1379,1786,1379,1379,1786,1786,1786,1379,322,697,697,697,2308
6459,1022,3417,1688,2480,2480,1416,2480,708,708,708,708,708,708,708,708,708,124,708,708,708,708,708,708,708
6460,213,2657,1811,3309,568,2077,1642,1892,1892,1642,1642,1642,962,1642,1642,1892,1642,3902,3415,1642,1851,1642,1642,6855
6461,3325,1094,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,396,4555,2695,4555,4555,396
6462,1401,6853,2647,213,2970,3278,213,4738,2778,3288,4738,2074,4738,2074,2074,779,4738,2074,2074,2074,779,6159,2074,6159
6463,2747,1838,5035,254,2829,462,2705,338,2960,362,3165,338,986,2960,220,2960,785,3343,1939,2557,919,935,935,3165
6464,183,1054,1931,3006,3006,1937,1937,1937,3053,4851,2260,1877,1433,2260,2260,3011,3053,1433,2260,2260,2260,2260,2260,2260
6465,2880,703,2926,2611,3394,1648,1648,3218,371,2968,2806,2806,2806,2806,3444,3442,3444,2324,2806,3444,3444,2806,2806,2806
6466,85,593,2596,2596,915,2523,2523,277,2523,631,631,631,631,631,3520,1487,631,1238,631,1238,631,631,631,2029
6467,723,3417,3459,459,3393,3393,3398,3393,3393,1511,2832,1511,3393,3393,3393,3393,3393,3393,3393,2832,3393,1593,1593,3393
6468,330,221,2388,1004,2388,1247,1563,2388,2852,2852,2852,346,346,345,2388,2388,628,4146,2388,628,2388,1883,12,12
6469,2880,799,1011,36,3259,593,593,6600,3259,2545,2545,1011,1011,593,593,371,593,2545,593,371,593,371,6600,2234
6470,1129,4532,5142,2011,288,64,505,505,288,288,2530,945,5736,945,945,945,2530,2375,945,945,2073,505,288,288
6471,1921,2639,1842,1408,101,2645,2012,2012,2645,2645,2645,2645,2645,2645,2645,2645,2645,1260,2449,352,2745,2645,1625,2745
6472,976,2211,3313,1035,3383,3383,3383,26,1272,3338,26,26,1272,1272,26,26,1272,26,26,26,2073,2073,26,26
6473,2637,703,1386,2840,3322,458,3322,3322,3322,3322,1717,2820,2820,2820,1717,2820,1717,6673,1717,1717,1717,1717,1717,2820
6474,2965,2807,2596,445,445,741,2740,2740,2740,2740,1066,365,1066,599,1653,741,103,3243,103,2740,2740,118,3243,118
6475,1453,1466,2620,1395,1395,1395,1629,1165,1578,1326,4370,1833,1578,1578,1578,1578,5023,5023,5023,1833,1833,1833,1833,5023
6476,562,417,1082,417,417,417,417,3473,1778,3473,3219,3219,3219,3473,3473,1275,3473,1230,3473,630,1275,3473,644,630
6477,4403,4058,1881,906,906,942,2096,906,713,713,6229,1547,2096,2505,2096,2096,2096,1547,2096,2096,2096,2096,2096,2096
6478,2255,1229,2396,3127,3274,2019,3408,3274,1046,3408,3408,3082,3274,3274,3274,2829,2895,855,2829,3274,150,3274,1251,1251
6479,1156,519,3145,1584,2065,374,374,5879,374,374,1749,5879,5879,2663,2642,1161,2229,423,2642,910,2642,2642,542,242
6480,3299,4274,4451,1649,134,134,2313,2412,2848,560,2412,2412,4531,1299,1415,2412,1299,5480,2412,560,1299,1299,1299,1299
6481,213,2536,2008,604,1153,3407,1153,3407,3198,1153,3198,1153,1153,3407,3407,3407,3407,3407,3407,3407,3407,1153,3407,3407
6482,2853,837,3032,3280,3485,3485,2451,276,2451,276,276,276,2451,276,276,2451,2451,3485,276,2451,5510,3485,3485,3485
6483,213,3262,3512,187,289,289,1469,1711,289,2034,1083,861,1832,0,1083,2220,1832,1221,1221,1685,861,1378,1083,1083
6484,213,3003,1004,3280,3314,2634,3761,3280,1890,1360,1712,4387,2451,276,3280,1712,1360,1712,1360,3280,3280,1712,1712,1712
6485,183,1528,918,2553,3094,2870,3453,662,2544,6728,662,637,2569,6728,791,2569,6728,662,2569,662,2569,3839,6728,3427
6486,2605,1500,1332,75,1691,353,1015,1015,75,2346,353,353,353,353,1683,75,1691,75,1683,1683,75,75,1683,1683
6487,2779,6451,2680,2219,2065,3273,2853,853,3203,83,2212,3214,3214,5501,3214,1428,921,3214,2853,2853,3214,2853,921,1905
