ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7
7134,553,12,567,170,53,53,53,53
7135,335,88,742,175,53,53,53,53
7136,170,368,280,283,53,53,53,53
7137,560,347,320,171,53,53,53,53
7138,639,15,510,249,53,53,53,53
7139,466,347,602,80,53,53,53,53
7140,491,347,237,249,53,53,53,53
7141,263,387,695,249,53,53,53,53
7142,252,347,115,222,53,53,53,53
7143,129,222,86,100,53,53,53,53
7144,529,347,407,206,53,53,53,53
7145,259,347,748,269,53,53,53,53
7146,5,278,567,317,53,53,53,53
7147,348,66,310,206,53,53,53,53
7148,517,356,635,154,53,53,53,53
7149,129,347,248,269,53,53,53,53
7150,215,90,637,692,53,53,53,53
7151,182,347,567,69,53,53,53,53
7152,418,166,303,123,53,53,53,53
7153,136,368,476,93,53,53,53,53
7154,56,231,537,283,53,53,53,53
7155,519,12,543,206,53,53,53,53
7156,782,341,322,154,53,53,53,53
7157,693,53,720,206,53,53,53,53
7158,560,12,175,206,53,53,53,53
7159,308,12,537,582,53,53,53,53
7160,693,12,742,388,53,53,53,53
7161,273,222,393,206,53,53,53,53
7162,503,12,567,206,53,53,53,53
7163,687,367,413,67,53,53,53,53
7164,221,80,699,382,53,53,53,53
7165,583,347,780,323,53,53,53,53
7166,346,347,280,620,53,53,53,53
7167,808,231,783,123,53,53,53,53
7168,321,800,280,53,53,53,53,53
7169,634,94,109,53,53,53,53,53
7170,221,117,192,206,53,53,53,53
7171,416,15,388,709,53,53,53,53
7172,558,261,111,206,53,53,53,53
7173,162,53,354,170,53,53,53,53
7174,727,12,280,114,53,53,53,53
7175,129,270,182,100,53,53,53,53
7176,4,53,354,108,53,53,53,53
7177,174,12,87,92,53,53,53,53
7178,494,171,237,234,53,53,53,53
7179,115,53,567,269,53,53,53,53
7180,480,15,546,123,53,53,53,53
7181,128,347,720,234,53,53,53,53
7182,625,347,393,111,53,53,53,53
7183,70,284,537,46,53,53,53,53
7184,654,12,280,646,53,53,53,53
7185,551,12,777,283,53,53,53,53
7186,809,347,439,93,53,53,53,53
7187,371,179,20,249,53,53,53,53
7188,179,261,537,170,53,53,53,53
7189,668,12,480,123,53,53,53,53
7190,727,347,567,123,53,53,53,53
7191,325,335,156,53,53,53,53,53
7192,222,278,208,170,53,53,53,53
7193,262,368,280,811,53,53,53,53
7194,325,36,418,206,53,53,53,53
7195,688,53,95,106,53,53,53,53
7196,249,53,134,620,53,53,53,53
7197,82,27,679,317,53,53,53,53
7198,274,53,20,249,53,53,53,53
7199,382,74,134,114,53,53,53,53
7200,723,368,125,249,53,53,53,53
7201,213,88,526,248,53,53,53,53
7202,367,27,20,234,53,53,53,53
7203,688,53,356,170,53,53,53,53
7204,249,38,20,123,53,53,53,53
7205,505,35,368,234,53,53,53,53
7206,652,286,722,275,53,53,53,53
7207,306,231,697,248,53,53,53,53
7208,417,231,354,93,53,53,53,53
7209,350,347,558,206,53,53,53,53
7210,247,286,720,238,53,53,53,53
7211,197,231,611,359,53,53,53,53
7212,708,368,134,582,53,53,53,53
7213,28,12,480,94,53,53,53,53
7214,735,347,501,582,53,53,53,53
7215,127,347,555,170,53,53,53,53
7216,182,393,389,222,53,53,53,53
7217,411,368,567,249,53,53,53,53
7218,240,53,237,381,53,53,53,53
7219,623,53,361,248,53,53,53,53
7220,7,53,509,381,53,53,53,53
7221,165,347,134,234,53,53,53,53
7222,660,389,480,123,53,53,53,53
7223,217,27,635,206,53,53,53,53
7224,223,12,507,620,53,53,53,53
7225,148,347,20,234,53,53,53,53
7226,222,27,134,317,53,53,53,53
7227,736,347,537,94,53,53,53,53
7228,223,12,663,367,53,53,53,53
7229,77,127,11,249,53,53,53,53
7230,69,347,679,248,53,53,53,53
7231,132,12,363,317,53,53,53,53
7232,539,27,182,94,53,53,53,53
7233,389,347,461,100,53,53,53,53
7234,274,12,777,100,53,53,53,53
7235,21,347,567,171,53,53,53,53
7236,84,231,637,206,53,53,53,53
7237,138,347,691,206,53,53,53,53
7238,630,40,502,123,53,53,53,53
7239,107,347,537,123,53,53,53,53
7240,788,368,599,106,53,53,53,53
7241,638,261,280,620,53,53,53,53
7242,492,270,323,248,53,53,53,53
7243,92,232,637,93,53,53,53,53
7244,247,12,720,229,53,53,53,53
7245,33,15,678,93,53,53,53,53
7246,26,171,125,582,53,53,53,53
7247,65,231,111,269,53,53,53,53
7248,36,15,567,248,53,53,53,53
7249,322,347,537,154,53,53,53,53
7250,366,270,567,269,53,53,53,53
7251,240,321,220,123,53,53,53,53
7252,64,12,280,249,53,53,53,53
7253,583,347,280,206,53,53,53,53
7254,55,12,336,106,53,53,53,53
7255,163,352,363,170,53,53,53,53
7256,687,393,384,166,53,53,53,53
7257,243,270,695,89,53,53,53,53
7258,164,231,546,249,53,53,53,53
7259,578,347,280,206,53,53,53,53
7260,317,393,334,206,53,53,53,53
7261,209,321,537,119,53,53,53,53
7262,665,320,567,249,53,53,53,53
7263,692,389,212,123,53,53,53,53
7264,145,347,354,123,53,53,53,53
7265,334,12,679,171,53,53,53,53
7266,389,12,778,248,53,53,53,53
7267,372,347,567,206,53,53,53,53
7268,382,347,134,269,53,53,53,53
7269,115,347,250,249,53,53,53,53
7270,133,66,237,283,53,53,53,53
7271,313,278,567,367,53,53,53,53
7272,626,347,567,248,53,53,53,53
7273,279,27,237,388,53,53,53,53
7274,538,53,531,249,53,53,53,53
7275,567,359,171,206,53,53,53,53
7276,629,12,88,123,53,53,53,53
7277,517,166,519,106,53,53,53,53
7278,663,368,742,206,53,53,53,53
7279,567,12,418,249,53,53,53,53
7280,362,12,155,283,53,53,53,53
7281,175,368,720,108,53,53,53,53
7282,664,347,179,171,53,53,53,53
7283,253,347,87,646,53,53,53,53
7284,379,12,519,123,53,53,53,53
7285,472,347,726,692,53,53,53,53
7286,336,161,111,93,53,53,53,53
7287,283,440,20,646,53,53,53,53
7288,174,27,537,248,53,53,53,53
7289,751,347,11,234,53,53,53,53
7290,626,20,166,290,53,53,53,53
7291,409,231,567,119,53,53,53,53
7292,390,166,635,93,53,53,53,53
7293,233,312,361,317,53,53,53,53
7294,287,130,208,167,53,53,53,53
7295,307,53,354,170,53,53,53,53
7296,707,12,429,249,53,53,53,53
7297,145,347,20,123,53,53,53,53
7298,230,12,567,279,53,53,53,53
7299,311,27,234,234,53,53,53,53
7300,82,261,721,388,53,53,53,53
7301,306,207,754,527,53,53,53,53
7302,799,368,196,94,53,53,53,53
7303,657,347,567,527,53,53,53,53
7304,506,347,537,119,53,53,53,53
7305,154,176,637,94,53,53,53,53
7306,496,77,770,130,53,53,53,53
7307,515,347,134,248,53,53,53,53
7308,364,231,166,317,53,53,53,53
7309,407,347,783,317,53,53,53,53
7310,245,368,495,170,53,53,53,53
7311,777,261,788,170,53,53,53,53
7312,215,45,572,370,53,53,53,53
7313,584,347,166,170,53,53,53,53
7314,88,12,598,249,53,53,53,53
7315,19,347,679,317,53,53,53,53
7316,132,53,237,248,53,53,53,53
7317,70,368,389,67,53,53,53,53
7318,144,323,567,388,53,53,53,53
7319,482,38,781,100,53,53,53,53
7320,290,27,134,249,53,53,53,53
7321,177,53,555,367,53,53,53,53
7322,128,368,537,206,53,53,53,53
7323,147,347,537,249,53,53,53,53
7324,43,131,537,94,53,53,53,53
7325,669,12,374,582,53,53,53,53
7326,700,128,384,114,53,53,53,53
7327,260,27,602,94,53,53,53,53
7328,17,347,679,93,53,53,53,53
7329,400,15,354,283,53,53,53,53
7330,65,111,736,123,53,53,53,53
7331,320,231,461,709,53,53,53,53
7332,539,27,323,108,53,53,53,53
7333,106,176,637,283,53,53,53,53
7334,654,347,374,248,53,53,53,53
7335,336,359,593,393,53,53,53,53
7336,338,347,209,100,53,53,53,53
7337,140,53,637,234,53,53,53,53
7338,278,368,303,67,53,53,53,53
7339,22,53,735,170,53,53,53,53
7340,749,166,607,248,53,53,53,53
7341,35,166,278,234,53,53,53,53
7342,256,347,783,249,53,53,53,53
7343,205,166,567,100,53,53,53,53
7344,36,12,781,692,53,53,53,53
7345,616,359,291,170,53,53,53,53
7346,677,321,494,249,53,53,53,53
7347,213,12,196,249,53,53,53,53
7348,643,368,182,93,53,53,53,53
7349,99,347,759,234,53,53,53,53
7350,121,368,280,206,53,53,53,53
7351,448,27,243,106,53,53,53,53
7352,747,368,190,269,53,53,53,53
7353,9,12,303,68,53,53,53,53
7354,620,12,720,317,53,53,53,53
7355,650,53,253,100,53,53,53,53
7356,323,347,537,123,53,53,53,53
7357,262,12,271,53,53,53,53,53
7358,417,31,111,382,53,53,53,53
7359,108,366,134,154,53,53,53,53
7360,373,347,280,709,53,53,53,53
7361,110,63,336,16,53,53,53,53
7362,321,171,182,154,53,53,53,53
7363,356,321,736,582,53,53,53,53
7364,507,347,476,249,53,53,53,53
7365,489,347,166,206,53,53,53,53
7366,252,12,237,93,53,53,53,53
7367,110,12,803,53,53,53,53,53
7368,326,28,777,249,53,53,53,53
7369,188,53,111,100,53,53,53,53
7370,362,8,754,119,53,53,53,53
7371,137,231,280,234,53,53,53,53
7372,326,231,571,234,53,53,53,53
7373,170,53,537,283,53,53,53,53
7374,185,347,637,123,53,53,53,53
7375,185,323,637,92,53,53,53,53
7376,269,321,209,248,53,53,53,53
7377,381,283,280,108,53,53,53,53
7378,420,395,754,123,53,53,53,53
7379,638,368,303,249,53,53,53,53
7380,92,253,196,94,53,53,53,53
7381,358,368,418,92,53,53,53,53
7382,383,12,745,206,53,53,53,53
7383,181,347,742,94,53,53,53,53
7384,552,347,567,206,53,53,53,53
7385,117,347,354,269,53,53,53,53
7386,735,368,332,527,53,53,53,53
7387,491,323,720,527,53,53,53,53
7388,158,368,354,234,53,53,53,53
7389,752,347,20,582,53,53,53,53
7390,147,74,537,94,53,53,53,53
7391,395,347,212,249,53,53,53,53
7392,249,53,555,317,53,53,53,53
7393,448,53,679,119,53,53,53,53
7394,115,347,280,170,53,53,53,53
7395,70,260,323,100,53,53,53,53
7396,382,28,777,249,53,53,53,53
7397,197,15,354,229,53,53,53,53
7398,749,38,637,170,53,53,53,53
7399,328,347,134,317,53,53,53,53
7400,428,222,389,94,53,53,53,53
7401,80,12,683,167,53,53,53,53
7402,105,347,7,206,53,53,53,53
7403,374,347,403,130,53,53,53,53
7404,185,323,182,323,53,53,53,53
7405,372,231,742,620,53,53,53,53
7406,142,166,792,100,53,53,53,53
7407,185,12,20,323,53,53,53,53
7408,132,80,683,317,53,53,53,53
7409,54,207,125,620,53,53,53,53
7410,688,53,166,119,53,53,53,53
7411,683,231,192,123,53,53,53,53
7412,778,12,798,94,53,53,53,53
7413,775,347,637,169,53,53,53,53
7414,351,174,549,123,53,53,53,53
7415,520,12,280,179,53,53,53,53
7416,486,368,134,620,53,53,53,53
7417,619,347,418,234,53,53,53,53
7418,166,251,220,94,53,53,53,53
7419,448,174,537,234,53,53,53,53
7420,167,53,481,206,53,53,53,53
7421,715,80,567,170,53,53,53,53
7422,728,135,237,368,53,53,53,53
7423,409,321,748,123,53,53,53,53
7424,580,347,310,249,53,53,53,53
7425,158,368,374,210,53,53,53,53
7426,797,323,31,99,53,53,53,53
7427,148,270,192,249,53,53,53,53
7428,510,53,675,234,53,53,53,53
7429,688,53,368,206,53,53,53,53
7430,244,361,450,249,53,53,53,53
7431,683,261,697,582,53,53,53,53
7432,581,347,777,94,53,53,53,53
7433,455,53,567,421,53,53,53,53
7434,790,347,330,249,53,53,53,53
7435,450,12,565,382,53,53,53,53
7436,97,27,303,234,53,53,53,53
7437,155,12,87,249,53,53,53,53
7438,256,38,567,249,53,53,53,53
7439,385,270,408,123,53,53,53,53
7440,499,376,134,123,53,53,53,53
7441,187,393,192,206,53,53,53,53
7442,229,142,748,367,53,53,53,53
7443,199,53,182,249,53,53,53,53
7444,714,347,679,123,53,53,53,53
7445,797,280,322,0,53,53,53,53
7446,7,347,433,582,53,53,53,53
7447,706,80,280,249,53,53,53,53
7448,192,170,732,347,53,53,53,53
7449,54,368,356,367,53,53,53,53
7450,175,12,461,94,53,53,53,53
7451,249,368,166,249,53,53,53,53
7452,251,27,375,283,53,53,53,53
7453,334,231,388,353,53,53,53,53
7454,620,12,537,108,53,53,53,53
7455,536,261,134,78,53,53,53,53
7456,171,347,637,66,53,53,53,53
7457,191,27,87,249,53,53,53,53
7458,39,38,720,249,53,53,53,53
7459,205,53,111,93,53,53,53,53
7460,673,347,511,170,53,53,53,53
7461,408,347,280,206,53,53,53,53
7462,665,347,384,283,53,53,53,53
7463,714,152,480,206,53,53,53,53
7464,398,55,679,94,53,53,53,53
7465,661,12,111,249,53,53,53,53
7466,396,100,491,119,53,53,53,53
7467,651,347,87,234,53,53,53,53
7468,395,130,537,249,53,53,53,53
7469,319,27,20,196,53,53,53,53
7470,754,347,280,382,53,53,53,53
7471,764,231,354,170,53,53,53,53
7472,680,384,229,646,53,53,53,53
7473,259,80,567,154,53,53,53,53
7474,777,347,637,119,53,53,53,53
7475,780,347,645,206,53,53,53,53
7476,74,80,20,78,53,53,53,53
7477,448,347,510,66,53,53,53,53
7478,431,393,385,171,53,53,53,53
7479,693,365,375,367,53,53,53,53
7480,98,347,509,249,53,53,53,53
7481,401,365,498,170,53,53,53,53
7482,321,222,736,114,53,53,53,53
7483,397,347,567,123,53,53,53,53
7484,360,12,537,249,53,53,53,53
7485,40,261,555,154,53,53,53,53
7486,101,80,366,367,53,53,53,53
7487,240,347,537,527,53,53,53,53
7488,189,259,537,709,53,53,53,53
7489,660,12,165,170,53,53,53,53
7490,559,347,537,370,53,53,53,53
7491,365,365,632,393,53,53,53,53
7492,496,176,547,206,53,53,53,53
7493,243,53,753,30,53,53,53,53
7494,319,261,635,248,53,53,53,53
7495,262,261,374,170,53,53,53,53
7496,293,231,720,234,53,53,53,53
7497,367,368,750,66,53,53,53,53
7498,123,12,36,154,53,53,53,53
7499,179,27,780,367,53,53,53,53
7500,155,368,519,582,53,53,53,53
7501,211,170,667,367,53,53,53,53
7502,82,270,278,269,53,53,53,53
7503,368,347,567,123,53,53,53,53
7504,124,347,323,345,53,53,53,53
7505,184,38,280,206,53,53,53,53
7506,259,368,237,249,53,53,53,53
7507,284,27,280,359,53,53,53,53
7508,698,347,220,269,53,53,53,53
7509,25,270,208,620,53,53,53,53
7510,423,90,166,620,53,53,53,53
7511,380,347,303,206,53,53,53,53
7512,179,80,781,709,53,53,53,53
7513,30,347,567,249,53,53,53,53
7514,89,38,519,283,53,53,53,53
7515,361,270,141,347,53,53,53,53
7516,548,368,675,94,53,53,53,53
7517,351,347,20,206,53,53,53,53
7518,697,347,209,317,53,53,53,53
7519,618,347,742,249,53,53,53,53
7520,465,261,336,123,53,53,53,53
7521,728,259,134,784,53,53,53,53
7522,762,347,237,206,53,53,53,53
7523,137,27,354,646,53,53,53,53
7524,139,53,563,206,53,53,53,53
7525,201,176,727,94,53,53,53,53
7526,107,102,461,206,53,53,53,53
7527,612,28,637,234,53,53,53,53
7528,238,231,567,249,53,53,53,53
7529,687,231,194,206,53,53,53,53
7530,790,12,187,170,53,53,53,53
7531,298,368,298,100,53,53,53,53
7532,247,80,727,249,53,53,53,53
7533,388,368,0,206,53,53,53,53
7534,167,111,354,157,53,53,53,53
7535,459,368,204,367,53,53,53,53
7536,677,231,808,170,53,53,53,53
7537,447,80,637,283,53,53,53,53
7538,689,171,720,269,53,53,53,53
7539,45,404,699,234,53,53,53,53
7540,49,261,507,167,53,53,53,53
7541,238,53,679,367,53,53,53,53
7542,23,12,637,646,53,53,53,53
7543,673,347,280,51,53,53,53,53
7544,149,321,388,370,53,53,53,53
7545,662,129,504,123,53,53,53,53
7546,535,359,671,222,53,53,53,53
7547,4,347,567,206,53,53,53,53
7548,193,368,780,234,53,53,53,53
7549,126,347,480,123,53,53,53,53
7550,600,161,742,249,53,53,53,53
7551,131,12,750,602,53,53,53,53
7552,465,12,635,620,53,53,53,53
7553,246,368,237,249,53,53,53,53
7554,353,261,243,646,53,53,53,53
7555,167,231,537,206,53,53,53,53
7556,66,53,777,234,53,53,53,53
7557,768,53,699,106,53,53,53,53
7558,636,86,810,367,53,53,53,53
7559,714,170,567,249,53,53,53,53
7560,382,53,208,106,53,53,53,53
7561,185,53,537,66,53,53,53,53
7562,440,347,567,248,53,53,53,53
7563,266,12,354,123,53,53,53,53
7564,683,102,501,582,53,53,53,53
7565,147,368,720,119,53,53,53,53
7566,190,368,166,234,53,53,53,53
7567,553,347,480,249,53,53,53,53
7568,397,19,389,234,53,53,53,53
7569,608,359,384,253,53,53,53,53
7570,108,347,777,249,53,53,53,53
7571,75,12,595,206,53,53,53,53
7572,682,38,498,317,53,53,53,53
7573,204,27,111,170,53,53,53,53
7574,493,12,608,206,53,53,53,53
7575,256,365,229,582,53,53,53,53
7576,721,347,86,206,53,53,53,53
7577,319,231,125,170,53,53,53,53
7578,394,176,388,100,53,53,53,53
7579,499,27,781,154,53,53,53,53
7580,792,368,237,249,53,53,53,53
7581,707,347,280,582,53,53,53,53
7582,374,53,781,66,53,53,53,53
7583,768,261,610,123,53,53,53,53
7584,650,166,553,206,53,53,53,53
7585,399,12,208,620,53,53,53,53
7586,496,347,363,317,53,53,53,53
7587,780,347,36,170,53,53,53,53
7588,803,347,592,249,53,53,53,53
7589,208,347,354,130,53,53,53,53
7590,583,53,418,370,53,53,53,53
7591,0,347,280,382,53,53,53,53
7592,698,368,537,123,53,53,53,53
7593,284,347,336,100,53,53,53,53
7594,804,235,111,248,53,53,53,53
7595,230,347,480,170,53,53,53,53
7596,222,80,623,248,53,53,53,53
7597,358,157,461,248,53,53,53,53
7598,428,237,725,123,53,53,53,53
7599,362,12,182,170,53,53,53,53
7600,340,347,537,234,53,53,53,53
7601,419,347,780,106,53,53,53,53
7602,517,166,456,206,53,53,53,53
7603,145,53,280,171,53,53,53,53
7604,159,261,383,206,53,53,53,53
7605,711,53,125,620,53,53,53,53
7606,78,347,374,66,53,53,53,53
7607,602,53,387,249,53,53,53,53
7608,378,12,274,100,53,53,53,53
7609,221,27,635,154,53,53,53,53
7610,370,347,361,249,53,53,53,53
7611,54,347,461,317,53,53,53,53
7612,593,130,806,94,53,53,53,53
7613,435,347,720,123,53,53,53,53
7614,9,12,336,171,53,53,53,53
7615,33,80,480,100,53,53,53,53
7616,712,27,447,67,53,53,53,53
7617,20,231,777,59,53,53,53,53
7618,129,347,461,249,53,53,53,53
7619,327,231,134,206,53,53,53,53
7620,126,80,278,646,53,53,53,53
7621,451,368,7,167,53,53,53,53
7622,7,171,196,234,53,53,53,53
7623,479,399,134,104,53,53,53,53
7624,162,0,368,249,53,53,53,53
7625,811,347,192,249,53,53,53,53
7626,596,231,125,620,53,53,53,53
7627,618,347,280,78,53,53,53,53
7628,51,176,571,170,53,53,53,53
7629,478,347,461,119,53,53,53,53
7630,599,231,118,206,53,53,53,53
7631,541,176,303,249,53,53,53,53
7632,805,130,637,119,53,53,53,53
7633,55,400,780,234,53,53,53,53
7634,518,12,635,249,53,53,53,53
7635,766,233,567,279,53,53,53,53
7636,289,27,77,249,53,53,53,53
7637,401,12,209,249,53,53,53,53
7638,409,207,182,170,53,53,53,53
7639,321,347,190,123,53,53,53,53
7640,669,12,182,206,53,53,53,53
7641,578,48,773,393,53,53,53,53
7642,766,261,590,170,53,53,53,53
7643,414,171,280,206,53,53,53,53
7644,619,347,461,210,53,53,53,53
7645,528,347,537,249,53,53,53,53
7646,167,109,350,347,53,53,53,53
7647,30,117,352,261,53,53,53,53
7648,115,347,684,249,53,53,53,53
7649,421,244,280,249,53,53,53,53
7650,77,12,373,119,53,53,53,53
7651,601,347,537,169,53,53,53,53
7652,6,347,567,620,53,53,53,53
7653,752,347,575,123,53,53,53,53
7654,153,12,679,249,53,53,53,53
7655,261,544,134,582,53,53,53,53
7656,805,368,567,248,53,53,53,53
7657,435,347,523,206,53,53,53,53
7658,123,53,354,123,53,53,53,53
7659,356,347,134,620,53,53,53,53
7660,210,347,134,249,53,53,53,53
7661,482,347,220,100,53,53,53,53
7662,58,12,135,171,53,53,53,53
7663,381,347,459,290,53,53,53,53
7664,184,12,237,100,53,53,53,53
7665,164,252,675,170,53,53,53,53
7666,533,367,608,261,53,53,53,53
7667,279,323,280,93,53,53,53,53
7668,148,12,507,248,53,53,53,53
7669,427,53,280,421,53,53,53,53
7670,78,323,337,206,53,53,53,53
7671,102,347,575,620,53,53,53,53
7672,766,36,182,249,53,53,53,53
7673,292,270,679,249,53,53,53,53
7674,595,53,720,283,53,53,53,53
7675,245,53,608,167,53,53,53,53
7676,245,15,111,249,53,53,53,53
7677,362,231,567,709,53,53,53,53
7678,86,347,547,347,53,53,53,53
7679,329,12,637,620,53,53,53,53
7680,292,12,280,114,53,53,53,53
7681,42,347,677,59,53,53,53,53
7682,322,12,323,123,53,53,53,53
7683,389,347,637,108,53,53,53,53
7684,322,347,691,367,53,53,53,53
7685,399,15,637,66,53,53,53,53
7686,800,58,558,249,53,53,53,53
7687,688,347,742,171,53,53,53,53
7688,88,347,216,123,53,53,53,53
7689,797,368,507,138,53,53,53,53
7690,578,359,134,123,53,53,53,53
7691,428,368,134,94,53,53,53,53
7692,531,207,567,66,53,53,53,53
7693,696,12,245,206,53,53,53,53
7694,598,12,567,248,53,53,53,53
7695,523,53,802,170,53,53,53,53
7696,319,203,20,170,53,53,53,53
7697,464,261,166,123,53,53,53,53
7698,119,347,691,106,53,53,53,53
7699,138,12,590,249,53,53,53,53
7700,799,80,192,206,53,53,53,53
7701,448,12,537,53,53,53,53,53
7702,128,261,537,389,53,53,53,53
7703,433,285,91,367,53,53,53,53
7704,58,261,790,170,53,53,53,53
7705,667,12,549,368,53,53,53,53
7706,20,53,20,154,53,53,53,53
7707,589,12,311,206,53,53,53,53
7708,506,270,182,722,53,53,53,53
7709,651,270,7,123,53,53,53,53
7710,539,38,192,170,53,53,53,53
7711,715,222,480,347,53,53,53,53
7712,697,80,224,170,53,53,53,53
7713,104,169,679,646,53,53,53,53
7714,339,347,635,206,53,53,53,53
7715,250,53,686,279,53,53,53,53
7716,491,38,86,100,53,53,53,53
7717,44,347,208,249,53,53,53,53
7718,800,53,212,527,53,53,53,53
7719,643,166,134,170,53,53,53,53
7720,313,53,416,170,53,53,53,53
7721,39,43,241,249,53,53,53,53
7722,30,169,811,206,53,53,53,53
7723,726,38,337,206,53,53,53,53
7724,730,347,762,367,53,53,53,53
7725,177,347,537,93,53,53,53,53
7726,533,170,766,203,53,53,53,53
7727,513,80,781,388,53,53,53,53
7728,183,156,212,234,53,53,53,53
7729,793,347,354,248,53,53,53,53
7730,293,12,754,206,53,53,53,53
7731,368,347,736,206,53,53,53,53
7732,108,347,509,170,53,53,53,53
7733,754,12,587,248,53,53,53,53
7734,91,53,637,249,53,53,53,53
7735,748,166,543,620,53,53,53,53
7736,575,231,722,92,53,53,53,53
7737,369,53,188,206,53,53,53,53
7738,79,347,695,249,53,53,53,53
7739,312,231,223,206,53,53,53,53
7740,156,270,192,66,53,53,53,53
7741,287,323,502,16,53,53,53,53
7742,389,368,280,206,53,53,53,53
7743,273,347,567,249,53,53,53,53
7744,748,341,322,206,53,53,53,53
7745,732,359,700,180,53,53,53,53
7746,466,15,111,94,53,53,53,53
7747,510,38,253,206,53,53,53,53
7748,567,390,289,367,53,53,53,53
7749,523,347,237,389,53,53,53,53
7750,132,53,86,157,53,53,53,53
7751,518,368,720,28,53,53,53,53
7752,479,53,567,646,53,53,53,53
7753,322,347,454,170,53,53,53,53
7754,160,347,208,154,53,53,53,53
7755,319,12,179,154,53,53,53,53
7756,374,82,567,323,53,53,53,53
7757,135,48,683,222,53,53,53,53
7758,177,347,134,620,53,53,53,53
7759,23,12,36,234,53,53,53,53
7760,195,12,480,249,53,53,53,53
7761,618,12,567,709,53,53,53,53
7762,414,166,729,367,53,53,53,53
7763,225,241,333,206,53,53,53,53
7764,162,323,182,170,53,53,53,53
7765,502,270,310,582,53,53,53,53
7766,348,53,459,249,53,53,53,53
7767,768,347,567,179,53,53,53,53
7768,334,204,781,269,53,53,53,53
7769,400,27,166,249,53,53,53,53
7770,465,12,637,388,53,53,53,53
7771,608,12,711,170,53,53,53,53
7772,416,231,278,123,53,53,53,53
7773,421,12,237,317,53,53,53,53
7774,568,359,517,347,53,53,53,53
7775,549,27,354,206,53,53,53,53
7776,170,270,461,170,53,53,53,53
7777,417,53,140,388,53,53,53,53
7778,9,375,182,170,53,53,53,53
7779,519,347,736,249,53,53,53,53
7780,8,347,675,388,53,53,53,53
7781,58,170,501,231,53,53,53,53
7782,320,128,459,620,53,53,53,53
7783,661,66,750,170,53,53,53,53
7784,373,38,393,275,53,53,53,53
7785,69,53,480,249,53,53,53,53
7786,440,12,111,53,53,53,53,53
7787,800,347,567,66,53,53,53,53
7788,148,347,192,93,53,53,53,53
7789,279,347,298,367,53,53,53,53
7790,253,368,182,317,53,53,53,53
7791,367,38,738,222,53,53,53,53
7792,220,130,326,66,53,53,53,53
7793,700,376,783,323,53,53,53,53
7794,199,261,567,709,53,53,53,53
7795,725,368,461,111,53,53,53,53
7796,380,347,808,154,53,53,53,53
7797,230,38,20,16,53,53,53,53
7798,512,80,480,234,53,53,53,53
7799,54,53,725,154,53,53,53,53
7800,338,53,537,234,53,53,53,53
7801,299,233,387,206,53,53,53,53
7802,322,231,222,92,53,53,53,53
7803,287,12,555,249,53,53,53,53
7804,9,347,182,93,53,53,53,53
7805,510,287,590,261,53,53,53,53
7806,148,231,0,234,53,53,53,53
7807,276,15,87,106,53,53,53,53
7808,610,403,192,249,53,53,53,53
7809,14,222,679,123,53,53,53,53
7810,610,270,411,646,53,53,53,53
7811,607,12,20,59,53,53,53,53
7812,256,347,363,94,53,53,53,53
7813,170,347,537,16,53,53,53,53
7814,287,347,599,367,53,53,53,53
7815,339,12,754,359,53,53,53,53
7816,725,347,134,119,53,53,53,53
7817,802,80,373,317,53,53,53,53
7818,226,347,86,94,53,53,53,53
7819,639,104,558,234,53,53,53,53
7820,283,66,270,170,53,53,53,53
7821,84,261,368,53,53,53,53,53
7822,132,206,354,123,53,53,53,53
7823,422,347,285,206,53,53,53,53
7824,507,237,20,206,53,53,53,53
7825,680,27,11,269,53,53,53,53
7826,261,368,134,620,53,53,53,53
7827,424,300,212,206,53,53,53,53
7828,720,231,384,123,53,53,53,53
7829,340,231,20,170,53,53,53,53
7830,770,384,313,170,53,53,53,53
7831,262,347,567,317,53,53,53,53
7832,407,53,125,249,53,53,53,53
7833,206,66,110,367,53,53,53,53
7834,85,323,637,119,53,53,53,53
7835,453,231,808,692,53,53,53,53
7836,251,323,635,92,53,53,53,53
7837,421,52,558,234,53,53,53,53
7838,691,347,23,170,53,53,53,53
7839,279,347,567,167,53,53,53,53
7840,210,12,683,279,53,53,53,53
7841,654,8,461,123,53,53,53,53
7842,775,38,567,94,53,53,53,53
7843,115,176,433,646,53,53,53,53
7844,711,347,182,620,53,53,53,53
7845,229,347,635,92,53,53,53,53
7846,118,398,354,249,53,53,53,53
7847,115,99,155,94,53,53,53,53
7848,498,86,684,206,53,53,53,53
7849,747,261,354,323,53,53,53,53
7850,105,27,567,317,53,53,53,53
7851,506,12,537,234,53,53,53,53
7852,211,98,280,154,53,53,53,53
7853,321,80,775,206,53,53,53,53
7854,429,347,567,94,53,53,53,53
7855,17,347,567,94,53,53,53,53
7856,364,347,212,583,53,53,53,53
7857,487,368,537,248,53,53,53,53
7858,56,12,537,16,53,53,53,53
7859,392,261,182,620,53,53,53,53
7860,686,347,726,206,53,53,53,53
7861,673,352,433,249,53,53,53,53
7862,574,365,280,170,53,53,53,53
7863,673,12,140,206,53,53,53,53
7864,714,347,354,106,53,53,53,53
7865,78,128,354,582,53,53,53,53
7866,78,347,354,51,53,53,53,53
7867,783,53,742,249,53,53,53,53
