ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48
9227,224,724,468,551,682,787,742,742,742,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625
9228,748,284,185,31,362,79,388,79,153,79,79,332,332,240,332,332,348,62,62,62,62,278,280,278,581,581,581,148,278,278,62,148,142,25,325,356,179,356,5,171,118,118,292,156,71,185,118,5,118
9229,328,769,522,500,721,411,633,411,633,411,411,411,411,565,633,633,565,683,565,437,633,633,683,633,633,633,633,633,651,473,457,686,686,457,325,356,179,801,5,171,118,118,292,686,71,185,118,5,118
9230,559,633,474,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
9231,192,756,726,470,773,492,492,445,572,492,717,492,620,492,717,416,717,717,416,416,698,717,717,717,416,717,416,717,572,717,717,416,572,572,572,572,179,356,5,171,118,118,539,572,71,185,118,5,118
9232,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,667,619,619,619,619,619,619,619,619,619,619,619
9233,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
9234,805,730,811,730,789,801,722,687,789,463,722,811,463,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,696,500,500,500,500,500,325,500,179,604,500,500,500,143,500,500,395,177,708,802,118
9235,422,467,536,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,356,666,666,666,666,666,118,666,666,666,666,666,666,666
9236,778,454,755,530,521,84,530,521,521,771,771,521,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,5,771
9237,485,702,525,525,701,671,671,671,671,367,671,701,671,367,508,4,671,508,671,671,258,695,671,695,695,258,655,671,793,671,671,671,671,671,325,356,179,356,5,171,118,118,292,671,71,185,118,5,118
9238,427,797,691,721,706,638,638,706,721,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,413,706,706,706,356,706,706,413,171,118,706,706,706,706,185,706,5,118
9239,187,765,517,502,391,472,472,391,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,325,356,179,356,5,171,118,118,292,472,71,185,118,472,118
9240,389,559,598,788,788,788,788,218,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,5,788,118,118,788,788,788,788,118,788,788
9241,308,512,556,451,556,556,556,556,619,583,556,770,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,325,556,179,556,542,171,118,118,292,556,71,185,118,5,118
9242,220,507,419,662,372,662,662,662,662,662,109,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
9243,147,756,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664
9244,366,157,413,673,673,523,523,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581
9245,6,792,495,451,736,468,747,485,592,522,468,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
9246,134,45,139,134,620,620,710,273,572,273,569,446,511,139,539,429,429,569,569,429,572,429,429,569,429,539,539,539,576,773,539,773,620,539,325,356,179,782,773,171,118,118,292,539,71,185,118,5,118
9247,576,671,657,510,536,536,231,231,231,231,231,231,231,811,811,811,604,811,811,811,811,811,752,464,811,811,811,811,653,811,811,811,499,721,325,356,179,664,5,171,118,118,292,811,71,185,118,5,118
9248,312,760,79,257,666,400,463,366,319,741,760,628,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,325,760,760,760,760,760,760,760,760,760,760,760,760,760,760
9249,460,572,811,811,594,134,134,134,134,657,134,134,485,134,134,134,773,657,657,657,134,657,134,134,657,134,773,134,657,134,657,657,134,569,325,773,657,181,657,657,118,657,292,657,657,657,118,657,657
9250,745,758,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
9251,70,440,586,696,749,437,749,665,749,749,749,472,749,749,749,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,325,356,179,571,571,571,118,118,292,571,571,185,118,5,118
9252,597,189,149,683,683,495,555,555,78,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,325,356,179,356,555,171,118,118,292,555,71,555,118,5,118
9253,0,545,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719
9254,170,706,775,413,737,721,440,737,413,470,571,464,486,533,486,464,464,486,721,464,437,464,486,486,464,464,798,559,791,749,697,464,658,559,325,356,179,356,5,171,118,118,292,749,71,185,118,5,118
9255,231,792,601,764,802,807,518,673,673,673,440,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,179,356,673,673,118,673,292,673,71,673,118,5,673
9256,346,656,407,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
9257,748,108,439,439,672,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,325,356,494,356,494,171,494,749,292,521,71,185,118,5,118
9258,326,608,357,656,567,685,412,40,644,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,356,5,608,608,608,292,608,71,185,608,608,118
9259,648,662,650,650,571,752,568,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,179,356,633,633,633,118,292,633,71,633,633,5,633
9260,187,791,590,561,459,705,650,568,647,650,647,647,650,650,647,322,650,322,322,560,568,568,568,769,568,711,624,624,769,481,805,624,636,481,325,356,179,356,5,171,118,118,292,805,71,185,118,5,118
9261,683,479,428,803,468,655,764,655,637,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,801,518,518,518,518,518,325,356,801,801,801,801,801,801,518,801,71,801,801,801,518
9262,764,753,577,580,580,804,675,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,409,580,580,580,580
9263,612,382,335,592,449,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,356,581,581,581,118,581,581,71,581,581,5,118
9264,679,725,764,687,455,803,803,811,811,434,691,420,420,420,420,434,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,356,179,356,5,171,118,118,292,420,71,185,118,5,118
9265,463,459,810,722,722,722,722,722,728,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722
9266,14,586,110,663,506,711,506,630,737,791,506,695,695,424,695,590,450,590,450,450,450,652,526,450,652,704,652,655,652,652,655,480,373,652,325,356,179,356,5,171,118,118,292,387,71,185,118,5,118
9267,313,11,272,210,326,210,262,599,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,356,795,795,795,795,292,795,795,795,118,5,118
9268,556,522,417,764,536,417,752,417,481,724,724,724,724,724,724,724,724,724,724,568,568,724,568,724,568,724,724,568,568,568,724,568,724,568,325,356,724,568,5,568,118,118,292,724,71,185,118,683,118
9269,615,631,446,522,607,547,525,525,525,525,525,525,722,525,525,722,722,604,525,722,722,722,805,722,722,722,722,722,722,722,722,722,722,722,325,356,179,620,5,171,118,118,292,722,71,185,118,5,118
9270,220,724,416,498,808,697,697,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
9271,651,809,669,758,86,671,630,550,481,481,347,459,459,459,805,459,747,415,627,627,725,635,627,627,627,627,627,415,597,627,747,611,627,635,325,356,179,356,5,171,118,118,292,765,71,185,118,5,118
9272,377,58,489,417,578,645,651,597,651,651,651,651,651,647,647,533,810,810,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647
9273,641,718,521,527,688,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571
9274,158,440,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
9275,676,15,735,735,622,10,16,469,622,469,469,469,469,469,469,469,469,469,469,469,469,735,735,735,469,735,735,469,735,469,735,735,735,735,735,356,179,356,5,171,118,735,292,735,71,185,622,5,118
9276,750,466,732,448,563,750,448,574,668,593,526,526,526,526,526,526,526,526,526,526,526,526,498,526,526,526,557,791,498,526,560,791,560,498,325,356,498,526,5,171,118,118,292,526,526,526,526,526,118
9277,578,447,86,492,753,717,722,717,769,717,717,717,717,717,717,717,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,492,615,615,615,118,615,610,615,615,615,615,615
9278,139,620,471,373,671,601,594,510,594,477,565,582,510,583,583,583,629,583,510,510,583,510,629,629,583,565,629,629,712,510,493,583,565,576,325,356,179,356,5,171,118,118,292,722,71,185,118,5,118
9279,92,465,750,370,83,343,343,750,574,574,21,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,325,356,179,356,5,171,118,118,292,574,71,185,118,5,118
9280,153,132,718,807,807,639,602,574,602,568,724,662,784,697,545,697,724,422,422,784,422,422,422,807,422,422,422,422,422,422,422,422,422,506,325,356,179,356,5,171,422,118,292,422,71,185,118,422,118
9281,709,607,607,589,809,36,36,477,477,177,477,477,477,477,477,477,477,477,477,589,589,589,36,657,657,657,657,769,478,143,478,429,620,19,325,356,179,768,5,171,118,118,134,86,177,620,118,784,118
9282,428,76,695,695,766,721,695,647,674,643,643,762,643,762,762,762,762,762,762,762,762,762,762,643,762,762,762,762,762,762,762,762,762,762,762,762,762,762,5,762,762,762,762,762,762,762,762,762,762
9283,417,656,435,610,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,356,179,435,5,171,435,435,435,435,71,435,118,435,435
9284,132,603,566,598,610,553,571,610,753,610,482,418,418,418,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,325,610,179,610,610,171,610,118,610,610,71,185,118,5,118
9285,495,811,733,655,417,417,775,417,417,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655
9286,23,724,578,487,706,412,677,470,717,414,414,414,656,414,414,458,458,458,500,458,463,463,463,463,463,463,500,463,510,500,500,798,510,512,325,356,179,356,5,171,118,118,292,463,510,185,118,5,118
9287,755,609,683,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
9288,387,514,798,798,798,798,798,798,798,798,737,737,798,798,737,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,356,179,356,5,171,798,798,798,798,798,798,118,5,118
9289,262,454,549,459,426,507,802,452,754,507,754,754,797,423,470,454,16,507,470,759,507,507,470,470,754,470,470,470,470,754,754,754,754,110,325,356,179,356,5,171,118,118,292,754,71,185,118,754,118
9290,570,590,480,480,509,480,513,513,513,808,513,780,808,808,788,792,674,674,674,674,674,674,674,674,674,674,674,489,592,674,674,578,674,633,325,356,179,356,5,171,118,118,292,505,71,185,118,5,118
9291,763,128,550,36,500,801,542,556,518,518,518,518,722,518,518,722,518,789,789,794,789,789,789,789,789,789,789,789,556,789,789,789,677,789,789,789,789,686,722,171,789,118,5,273,789,811,768,5,86
9292,416,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
9293,620,625,677,683,683,722,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,730,736,736,736,730,730,730,736,736,325,356,179,356,5,171,118,118,292,803,71,736,118,5,118
9294,753,396,472,505,693,810,809,592,809,514,592,505,523,505,809,514,809,740,809,604,809,809,420,809,809,809,809,459,459,809,809,809,809,809,325,809,179,809,5,809,118,118,292,809,71,185,118,5,118
9295,613,797,576,578,695,808,683,683,110,453,805,805,805,453,805,805,805,417,752,417,518,417,752,810,805,417,604,453,417,518,437,453,810,437,325,356,179,356,5,171,118,118,292,435,71,185,118,5,118
9296,295,698,781,505,721,561,523,523,523,523,523,711,484,484,484,484,484,484,484,484,484,766,484,484,484,484,484,484,484,484,484,484,484,484,325,356,179,356,5,171,118,118,292,484,71,185,118,5,118
9297,483,684,602,749,571,571,672,672,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557
9298,482,761,482,439,661,552,431,431,439,431,437,552,603,437,437,437,552,552,437,437,437,437,552,552,437,437,437,437,437,437,552,552,552,552,325,552,179,356,5,437,118,118,292,437,71,185,118,5,118
9299,312,648,503,744,804,609,808,744,808,780,780,0,592,658,668,686,517,517,517,480,533,686,517,587,780,533,692,692,576,808,533,269,780,587,325,356,179,356,5,171,118,118,292,730,71,185,118,5,118
9300,561,321,373,630,123,630,630,630,630,630,630,382,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630
9301,463,565,751,585,594,446,693,693,434,434,314,434,585,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,171,434,118,292,434,71,434,118,5,118
9302,523,218,811,517,428,41,671,671,428,671,671,671,671,671,671,478,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,171,671,671,671,671,671,671,671,671,671
9303,495,593,600,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,118,696,696,696,696,696,696,696
9304,504,778,545,435,545,772,610,642,504,772,772,772,548,504,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,325,356,179,356,5,171,118,118,292,566,71,185,118,5,118
9305,684,507,549,638,504,504,638,693,468,568,600,592,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,325,568,179,568,568,568,118,118,568,568,568,185,118,568,118
9306,68,602,737,459,739,435,435,693,646,646,684,659,646,749,662,749,749,448,749,432,749,549,808,549,749,549,549,496,761,604,804,808,418,594,325,356,179,356,5,171,118,118,292,684,71,185,118,5,118
9307,793,53,416,447,685,722,496,722,722,722,447,619,722,722,722,722,775,484,496,722,665,517,22,517,523,517,517,517,517,517,517,517,517,517,325,356,179,356,5,171,118,118,292,523,71,185,118,5,118
9308,377,566,513,730,747,449,449,747,496,568,496,427,762,797,693,427,693,427,549,427,545,618,618,549,549,427,618,618,618,549,618,618,618,618,325,356,179,489,5,171,118,118,292,618,71,185,118,5,118
9309,761,749,454,510,762,732,762,762,650,636,650,778,762,775,650,778,397,397,762,130,762,778,762,762,650,778,650,778,299,778,778,478,778,802,325,356,179,356,5,171,118,118,292,545,71,185,118,5,118
9310,66,539,435,697,719,680,680,720,720,610,610,720,720,610,720,720,720,720,720,610,720,720,610,720,720,720,720,720,720,720,720,720,720,720,720,720,179,356,5,720,720,118,292,724,71,185,118,5,118
9311,74,249,684,684,759,586,427,808,525,514,514,545,792,637,518,792,545,720,545,720,545,545,545,720,663,545,663,663,663,549,720,684,435,801,325,356,179,356,5,171,118,118,292,684,71,185,118,5,118
9312,765,492,619,654,810,810,556,556,770,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,542,171,556,556,556,556,71,556,118,5,118
9313,382,284,234,86,528,212,721,68,721,721,212,24,721,470,470,583,199,767,761,761,540,674,470,583,674,674,674,674,674,760,674,496,502,420,325,356,179,356,5,171,118,118,292,760,71,185,118,5,118
9314,449,196,620,356,385,41,390,390,390,377,390,390,391,230,86,86,476,403,86,356,796,809,390,390,390,85,51,142,142,796,809,809,390,809,325,447,179,438,5,171,118,118,292,142,71,185,118,5,118
9315,111,439,527,439,439,439,439,599,599,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,419,439,439,439,527,439,439,439,439,439,439,356,439,439,439,439,439,439,439,439,439,439,439
9316,130,401,307,590,740,678,678,740,605,605,605,605,605,740,740,605,740,740,740,740,740,740,740,740,740,740,740,605,740,740,740,740,740,740,740,740,740,356,740,740,740,740,740,740,740,740,118,740,740
9317,33,661,509,656,598,661,440,638,598,775,482,482,435,435,435,435,435,435,435,598,435,435,435,435,556,435,435,435,435,435,435,435,435,435,325,356,179,356,5,171,118,118,292,435,71,185,118,5,118
9318,781,633,750,684,406,422,662,662,662,662,662,662,610,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,684,662,662,662,662,662,662,662,662,185,662,662,118
9319,571,595,467,668,791,688,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799
9320,442,547,673,600,506,592,775,517,517,699,805,805,484,484,805,589,589,699,805,484,484,484,699,484,484,484,484,484,484,484,793,484,793,484,325,356,179,356,5,171,118,118,292,484,71,185,118,5,793
9321,696,404,164,383,383,34,534,383,7,483,723,204,483,723,723,723,483,483,464,483,464,369,723,723,369,464,369,229,467,229,723,101,369,229,325,356,179,356,5,171,118,118,292,483,71,185,118,5,118
9322,384,630,612,704,351,704,652,652,652,704,184,85,85,85,20,750,155,718,678,649,20,750,72,155,704,704,750,750,666,750,317,56,56,737,325,356,179,356,5,171,118,118,292,317,71,185,118,5,118
9323,683,484,447,5,476,661,480,782,480,722,722,722,722,722,722,143,594,594,618,594,356,800,561,356,780,594,336,230,230,594,682,510,99,780,682,356,179,569,5,171,118,118,292,747,71,185,118,5,118
9324,556,420,434,510,677,410,410,410,716,716,551,584,687,687,687,687,762,687,716,687,650,687,650,687,687,687,687,687,687,687,687,687,687,687,325,356,687,356,5,171,118,687,292,687,71,258,118,5,118
9325,709,601,496,626,768,626,434,783,783,496,463,496,496,496,496,496,496,549,496,549,496,549,493,496,496,549,549,549,549,549,722,472,474,568,325,356,179,657,5,171,118,118,292,695,71,182,118,5,118
9326,499,711,494,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
9327,196,597,660,698,629,575,629,449,100,575,698,596,578,596,596,638,702,607,596,596,596,610,499,596,596,596,596,596,596,596,446,596,596,596,596,356,596,689,5,171,596,596,292,596,596,185,118,596,596
9328,689,435,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
9329,722,539,644,492,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,667,431,431,431,431,431,431,431,431,431,431,431
9330,572,618,556,477,429,477,477,477,477,477,309,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,569,477,477,477,477,477,477,477,477,213,477,682,477,477,477,477,477,685,477,477,696
9331,764,41,447,210,800,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,118,540,540,540,185,118,540,540
9332,231,568,735,656,509,801,437,661,696,697,600,596,661,553,457,596,651,651,457,457,788,804,597,804,457,457,457,439,752,788,788,788,788,610,325,356,179,356,5,788,118,788,292,788,71,185,118,5,788
9333,703,327,480,797,517,754,754,480,754,754,754,754,674,754,754,489,674,754,701,713,713,713,713,713,713,713,701,713,713,713,713,713,701,713,701,356,179,356,5,171,118,118,292,713,71,185,118,5,713
9334,62,484,662,373,8,662,659,504,9,659,9,373,110,110,110,110,373,373,553,373,110,373,373,110,358,373,373,507,507,504,469,507,110,507,325,356,179,356,5,171,118,118,292,697,71,185,118,5,118
9335,688,804,677,556,677,677,677,677,586,677,720,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,118,677,677,677,677,677,118,677,118
9336,402,133,3,317,160,690,690,37,555,37,690,99,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,356,690,356,690,690,690,118,292,222,690,690,690,676,690
9337,687,705,416,691,576,806,806,728,714,728,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,325,356,179,356,5,171,714,118,292,714,71,485,118,5,118
9338,181,40,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,578,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,794,449,449,449,449,449,449,449,449,449,449,449
9339,506,469,643,724,489,732,651,651,730,730,730,694,694,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,118,480,480,480,480,480,480,480
9340,539,448,574,735,762,586,208,762,762,762,762,762,762,538,762,762,549,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,356,762,762,5,762,762,762,762,762,71,185,118,762,118
9341,243,773,773,629,80,573,416,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569
9342,411,720,515,683,548,677,548,548,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,356,784,784,784,784,784,784,784,185,784,784,784
9343,5,666,566,494,566,526,526,526,526,526,526,526,526,526,526,526,526,608,743,743,526,526,526,526,526,526,434,434,743,526,526,526,526,449,325,356,179,356,5,171,118,118,292,449,71,185,118,5,118
9344,798,741,709,631,573,500,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573
9345,326,586,571,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
9346,458,225,673,413,485,594,417,643,417,458,594,802,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,118,423,423
9347,675,581,668,496,693,660,445,736,434,736,736,523,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,171,118,736,736,736,736,185,118,5,118
9348,145,418,808,761,600,719,807,724,807,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724
9349,101,417,488,806,417,417,417,417,417,417,417,417,807,417,417,417,417,489,417,417,489,417,417,489,417,417,417,489,417,417,417,417,417,417,325,356,179,417,5,417,417,118,292,417,71,417,118,5,417
9350,194,707,210,689,581,549,581,581,747,747,747,747,766,417,747,773,507,581,428,428,635,303,581,651,651,303,428,303,651,635,611,651,720,635,325,356,179,356,5,171,118,118,292,651,71,185,118,5,118
9351,346,610,559,720,523,563,484,634,801,523,788,788,440,689,507,689,677,440,422,422,586,440,559,661,547,440,440,559,504,559,559,415,776,584,325,356,179,356,5,171,118,118,292,787,71,185,118,5,118
9352,41,409,752,619,562,66,562,420,638,406,684,533,561,557,406,406,557,725,754,406,406,406,560,406,749,588,749,749,585,749,749,749,749,800,325,356,179,356,5,171,118,118,292,725,71,185,118,5,118
9353,756,712,634,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,118,736,736,736,736,736,736,5,736
9354,105,736,576,455,675,811,811,451,675,451,675,451,451,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,701,675,675,675,675,675,71,675,675,675,675
9355,451,500,451,615,736,677,677,677,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,118,118,292,508,508,185,118,5,508
9356,619,527,718,706,465,418,465,418,718,465,465,465,465,465,465,718,618,718,718,718,718,718,718,718,718,718,427,718,718,427,718,718,718,427,325,356,718,356,5,171,118,118,292,718,71,718,118,5,118
9357,622,692,593,531,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,356,494,494,494,494,494,494,292,494,71,494,118,5,494
9358,451,651,91,651,715,665,523,523,613,437,437,634,437,613,613,613,613,613,613,634,613,613,613,613,613,613,613,613,613,613,613,613,634,613,325,356,179,356,613,613,118,613,613,613,71,613,118,5,613
9359,787,5,496,728,406,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410
9360,262,571,494,418,418,662,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
9361,601,699,728,595,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487
