ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16
6060,6349,703,779,720,833,2737,2620,3018,2136,3002,2211,1124,1124,2549,455,976,1642
6061,6349,703,1739,852,1024,2549,1526,3018,290,290,3017,3369,3089,2730,84,424,84
6062,12,293,1739,720,1024,3195,2620,3211,2621,3256,2904,2509,680,1022,2479,3444,3444
6063,6349,6635,629,4661,660,2981,379,32,726,2665,967,418,3345,660,418,3347,232
6064,2530,2198,1119,6289,4431,4921,4203,3582,851,4719,4408,4251,2065,6684,1412,4750,2095
6065,6349,4278,629,1017,1136,1950,2356,1950,653,3473,879,675,653,163,163,1950,2801
6066,6349,6896,629,4661,2709,2056,3030,2451,2241,2354,1577,2043,3066,2709,2428,3094,1267
6067,6349,3932,157,1760,2988,2361,3093,1966,3418,161,320,1529,965,3118,2397,1153,816
6068,2530,3353,1739,720,1024,593,1526,2118,703,3142,1526,2840,1579,2840,3442,2840,2840
6069,6349,703,1176,3053,2061,3149,2189,2627,2377,2196,2211,1977,7022,539,3451,74,3406
6070,12,1039,779,414,2061,3195,2620,1862,2946,1647,1459,1073,531,1837,1477,1535,650
6071,6349,3932,779,720,2061,578,2227,2840,1723,1602,11,533,1962,1723,3120,1723,3120
6072,6349,703,5108,1590,22,2923,362,2315,2953,954,158,2577,2742,2609,1693,1358,3125
6073,6349,6896,157,720,833,3195,1722,2399,2377,2196,2620,2509,2479,2186,3459,3444,578
6074,6349,703,1739,852,2061,578,2620,2560,1723,290,2603,3369,2730,1822,84,3315,3369
6075,6349,1335,629,1760,1242,2361,2663,627,726,172,2035,2035,2397,156,2035,1774,1861
6076,6349,703,2114,3053,2061,1239,2249,613,86,2186,2186,2948,613,2480,2480,2609,2592
6077,12,3353,1739,852,2061,2409,2409,1909,1499,2793,2211,2642,3180,2347,1909,3325,3143
6078,6349,703,629,1760,1136,2056,3030,1213,1505,1881,1213,1213,1505,1505,1505,906,3495
6079,6349,6635,629,1017,1136,3408,2106,1482,1059,300,1728,2443,2443,2443,2443,392,2443
6080,6349,6896,1119,1760,1535,593,2620,1862,275,2863,1980,2366,1298,2736,1987,1298,266
6081,2530,3353,1739,852,455,100,100,2966,1147,773,2657,773,1127,1127,705,419,3406
6082,2719,2125,629,1760,2745,1929,458,1286,2624,2653,665,573,2585,1865,1680,2676,2156
6083,6349,4278,629,1760,2745,212,2979,2963,3228,3307,2437,2291,2291,1117,3443,2352,2781
6084,6349,6635,629,4661,3358,2981,1033,645,901,3326,2497,3507,1425,2497,1668,3326,3507
6085,6349,1039,2114,6657,1483,2530,2792,3484,2185,2905,1247,1247,2764,1723,2326,1723,2283
6086,2719,703,779,1590,22,637,458,340,3282,99,1903,2266,2338,2606,1030,2198,2336
6087,6349,4278,629,1017,1136,3408,2942,2290,1830,1612,1086,1612,1612,2356,2746,1612,1612
6088,12,3353,1739,1760,1136,3216,476,2754,2655,2937,1174,501,1225,3032,2019,1308,2720
6089,12,5739,2114,3053,2745,2737,978,1275,1877,341,960,341,341,552,1987,2795,881
6090,6349,703,157,1760,1024,593,458,1862,1715,894,1044,1730,1760,1063,363,1177,1280
6091,6349,1590,629,1590,22,1929,978,213,2953,2672,375,679,954,126,437,1212,375
6092,6349,4278,157,1760,1136,2056,1334,2451,1,738,1486,1540,1540,2754,1552,2583,298
6093,6349,4278,629,1017,1136,1950,476,1288,1288,3343,2410,2419,3343,2033,3343,1571,772
6094,6349,703,1739,720,2061,2939,1858,167,427,451,123,2986,2114,2771,133,2423,2283
6095,6349,703,157,1760,2307,1302,1609,2315,585,3066,2938,1129,1108,1108,94,2375,2944
6096,6349,4278,629,1017,1136,3408,2942,2723,1731,3216,3216,1835,1835,2489,2489,2829,2720
6097,6349,4278,629,4444,2988,1010,978,2127,2042,99,2198,2100,286,1512,1018,1066,650
6098,1403,5739,6019,5853,1483,3423,978,2755,2335,3199,776,177,286,606,2642,1380,1642
6099,6349,703,157,1760,2745,2361,2497,3396,3472,926,3118,3472,3118,3118,3363,3363,3472
6100,6349,703,629,1760,2594,637,458,399,1301,3003,778,2266,1902,410,3064,2198,132
6101,6349,703,629,414,2988,1929,1609,399,1326,1211,237,2366,2809,49,1889,3444,2863
6102,12,703,5937,1590,2709,2361,655,2184,3093,1989,4146,4146,2397,2192,1581,2086,3647
6103,6349,6896,1739,1760,2745,578,2620,1164,1466,2196,74,530,530,3086,1680,1058,2156
6104,6349,4278,629,1017,3358,1950,2942,2723,1731,2396,2396,1716,1830,331,3410,1716,2429
6105,12,3353,1739,852,2061,2939,2620,2118,3054,2530,1247,2530,1148,1247,2792,2000,1247
6106,2530,3353,1739,720,833,3195,2620,2963,312,894,312,1554,165,165,174,165,2026
6107,6349,6896,1119,1590,1483,1302,6679,3582,2120,2548,2138,8,1857,2912,2375,3840,2095
6108,12,5739,3601,2530,2594,2361,3093,627,320,1590,320,2519,1025,1025,1025,2550,816
6109,6349,4278,5937,1012,1136,3408,2106,1482,260,1969,392,2705,2705,2421,392,2508,2508
6110,6349,4278,629,1760,1535,3013,1270,2963,2621,327,1063,2135,327,3055,437,1223,2077
6111,1403,2125,4455,5853,1242,1850,3345,2755,4012,4914,1949,2247,2247,2247,2247,2247,2247
6112,2530,703,157,1760,2745,637,1605,1000,703,1837,2795,1457,2383,1837,2736,2383,2458
6113,2530,3353,1739,720,455,100,1722,2966,2570,1156,2657,3273,3313,2466,898,3273,2022
6114,6349,4278,629,1017,1136,3408,2106,1033,516,1082,1996,142,3279,300,2855,2909,2855
6115,1403,2125,4147,3053,4431,3906,2227,6555,6555,1190,696,2990,3478,1978,3153,1978,2792
6116,1403,5739,2114,3053,2061,2211,2249,2399,354,2196,2627,1236,1933,252,2381,3022,3022
6117,6349,703,157,1760,2745,2056,1334,1345,3293,1037,494,1345,1345,2056,1345,3289,3289
6118,6349,4278,629,1017,1136,1950,476,1950,1385,2704,2544,3132,2824,2544,2544,3341,2824
6119,6349,6635,629,4661,2745,1010,2184,2077,3368,3525,239,579,2871,1645,263,1970,405
6120,2719,5739,2114,3053,2061,1840,2249,1909,1544,2836,770,1153,2857,1644,1638,770,1638
6121,6349,703,1739,720,2745,3149,33,2963,558,3145,1127,1935,2078,1127,2041,2110,19
6122,12,293,1739,720,455,100,1233,3018,84,1822,424,2560,1782,2811,424,424,424
6123,6349,6635,629,1760,1242,1850,2497,120,120,1668,726,948,1850,2497,948,948,948
6124,6349,4278,157,1760,1535,2737,2620,1862,703,1118,2904,1157,2075,1000,569,2075,2075
6125,1403,2125,1119,5853,1483,1929,978,1171,2953,954,1684,341,3339,1809,1809,2452,985
6126,6349,293,779,2075,2594,637,1334,1000,2628,1837,2918,1088,2495,242,1313,1313,1313
6127,6349,6635,629,1760,5887,1421,3030,415,3293,2354,1006,2308,3508,1302,3397,3094,772
6128,6349,4278,629,1017,1136,3408,2942,1950,316,281,2410,1594,1912,3132,3232,1626,963
6129,12,3932,1176,2075,2594,2056,2103,1345,2568,690,2092,1345,1345,1213,2250,3289,1213
6130,6349,3932,4147,5853,1483,4441,2792,6555,6555,1039,12,3519,6624,590,628,6664,4531
6131,6349,703,1739,1760,2745,3216,1270,2963,1440,2526,2999,2957,2458,820,1464,1464,1464
6132,6349,4278,629,1760,2745,212,978,2077,2058,99,2951,3244,907,1815,99,2452,99
6133,6349,703,1119,4661,2988,2361,379,1525,2505,1831,1525,850,3118,3118,1411,1411,145
6134,6349,4278,629,1760,2745,3013,2979,1259,599,2314,1860,1261,360,360,1261,360,360
6135,2530,1335,3068,4661,1242,2981,2524,46,3131,1462,967,3075,3075,3345,2035,2035,3075
6136,6349,703,779,1590,3358,1707,34,3358,645,1015,2215,1293,2981,311,3410,768,2981
6137,6349,6635,629,1012,1136,3408,2106,142,2471,2396,3404,1571,216,1998,2119,740,2143
6138,6349,4150,4147,3053,1483,3209,2249,2022,1036,2974,1034,1034,2958,2958,2616,54,1454
6139,6349,703,1739,2075,1024,2737,1722,2963,420,1935,2830,3472,886,2516,2618,1644,3472
6140,12,293,2114,2530,1483,3423,2620,2603,1525,1525,2603,1525,3089,3025,3369,3025,3025
6141,6349,4278,629,1012,1136,2056,3030,2451,3293,738,3094,3094,3508,3094,3094,3094,130
6142,6349,6635,629,1017,1136,3408,2746,1288,1731,3069,1288,1308,758,331,2929,2829,3274
6143,2530,2125,629,4661,4305,2981,2497,32,726,2665,967,948,1850,361,948,1804,948
6144,6349,3932,1739,2530,2061,3149,2620,2401,427,2620,2211,2534,2186,1796,1762,2110,2534
6145,6349,3353,779,1760,833,593,458,399,1094,2237,700,1068,43,3192,1579,3006,373
6146,6349,2125,1119,1760,2745,2737,33,1862,1504,1603,1333,2100,1902,2796,15,2542,1791
6147,12,293,2994,2075,1024,593,458,1000,1723,3421,1038,2853,2995,1279,898,3313,1727
6148,6349,4278,629,1017,3234,3408,2942,2723,1731,2396,3127,2723,1208,2356,3521,3269,3127
6149,2530,293,1739,720,2061,3195,2620,3211,427,455,11,1646,680,539,455,2969,113
6150,6349,703,157,1760,1535,2737,1722,2963,2026,894,166,1427,2737,680,1164,894,2732
6151,12,3353,2114,3053,2061,2530,1858,613,583,2620,2990,583,2930,2152,2939,781,286
6152,12,3353,4147,3053,2061,2530,1858,467,3214,2556,158,2609,3359,1527,3153,3391,3359
6153,6349,4278,629,1760,510,212,2103,448,3228,99,515,2716,1761,1761,1761,1223,1761
6154,6349,1335,629,4661,2709,1010,978,1010,907,1575,1983,1983,2275,2894,941,3156,1055
6155,6349,3932,1176,1760,2745,637,978,363,1504,2518,2574,1684,923,1066,1066,1066,663
6156,6349,5739,779,2075,1024,3195,2620,2211,84,1822,832,596,2541,596,84,2906,2580
6157,6349,703,1176,3053,2061,578,2620,2399,2377,2196,1329,2226,574,3458,1638,2543,1833
6158,6349,4278,629,1017,1136,1950,476,1950,2643,3188,3289,1398,3289,3289,1398,3289,3289
6159,1403,2125,779,1760,1136,1010,2103,25,1495,25,25,2902,394,1139,394,2833,25
6160,6349,703,5937,1760,1136,3216,1549,2437,3368,3356,848,2687,1381,49,545,2719,1686
6161,6349,4278,629,1017,1136,3408,2106,1082,417,1082,899,417,1172,3132,1172,3051,2801
6162,6349,6635,629,1017,1136,3408,2942,1948,1948,3039,899,2033,1948,1998,2019,355,3274
6163,6349,2198,1739,3053,2061,2409,2249,1909,1909,2756,3052,1522,3180,26,1909,1909,1154
6164,6349,4278,629,1017,1136,3216,2746,1939,798,281,1531,2471,935,1107,1234,609,1107
6165,6349,4278,629,4661,4305,2056,2032,1238,1006,99,1006,3003,1006,620,3364,1227,1549
6166,6349,4278,629,1760,1242,2981,2497,1668,120,948,2664,948,1850,217,948,3405,2664
6167,6349,4278,629,4661,660,2981,2497,1707,726,2284,2213,1792,2247,660,2086,2086,660
6168,12,3353,1739,720,455,3195,1722,3018,2310,455,2111,1073,2111,2111,819,455,3031
6169,6349,6635,629,1017,1136,3408,2106,1082,2248,546,2248,2909,3104,107,150,3065,3521
6170,6349,4278,629,1017,3234,3408,2942,142,3197,281,2410,1594,3279,2033,2929,2033,2033
6171,6349,6635,629,1017,3234,3408,2942,2290,1687,2396,597,2396,2555,511,1368,1017,2396
6172,2530,703,975,720,1024,3195,1722,2963,773,894,1127,359,2928,3002,2041,518,1605
6173,6349,703,2114,414,1483,2211,1901,186,3214,2620,11,533,467,2111,1507,3391,3383
6174,6349,4278,629,1760,2745,637,458,1000,109,1219,1157,2266,2571,1000,3172,1568,249
6175,6349,6635,629,1017,1136,3408,2106,1996,516,142,899,1996,3013,2997,1996,740,734
6176,6349,6635,629,1760,1024,2361,3093,2022,372,3516,843,526,3516,3156,1511,3016,1605
6177,12,3353,84,852,2061,3195,2620,1275,2621,894,166,341,165,165,2041,2843,1622
6178,12,3353,1734,852,2061,1840,2409,1909,1233,3493,1783,3393,2401,2811,3459,888,725
6179,6349,6896,157,1760,833,1929,2620,363,2042,887,1725,887,3498,1149,1149,1970,1149
6180,6349,6896,629,1760,510,2056,1334,1000,2946,3003,3049,2266,1260,410,1595,868,868
6181,12,5739,2114,3053,1483,2530,2227,3073,2990,916,2990,2990,43,1376,3073,3201,2592
6182,6349,4278,629,1012,1136,3408,2106,1874,3399,3188,1213,2864,2214,2056,3372,3399,2332
6183,6349,4278,629,1017,1136,3408,2106,1033,2942,1770,1816,2721,2942,300,2721,546,1816
6184,6349,6896,5937,1760,510,3216,2391,733,2643,653,2643,540,2259,2333,1918,2092,2092
6185,12,1039,4147,3053,1483,2530,2227,3073,2930,2609,1463,2609,3153,1527,3376,3391,2480
6186,6349,3932,4147,3053,2594,1850,1629,3418,3418,139,1114,526,574,1946,555,3326,526
6187,6349,6896,629,1760,2745,170,807,1862,2946,1219,3049,2266,1260,2596,2596,2542,360
6188,6349,4278,5937,1760,2745,2056,458,399,703,2043,2809,3094,591,3094,858,6158,136
6189,6349,4278,629,1760,1136,1950,2106,1874,163,653,163,163,3013,380,380,380,380
6190,6349,6635,629,4661,1136,1950,2356,1950,1731,3069,187,3069,685,3117,331,440,1624
6191,6349,703,1176,2075,1535,2737,33,2963,2058,887,312,1694,3498,2529,2529,2871,2317
6192,6349,4278,629,4661,6381,2981,1033,1707,305,142,1174,864,864,864,392,392,392
6193,6349,4278,629,1017,3234,1950,2942,2723,1731,2396,440,2723,3144,3117,3275,440,1624
6194,6349,6896,975,1760,2709,1929,1452,2186,1447,2820,3155,13,1013,2381,2752,1137,1925
6195,6349,4278,629,1017,6386,3408,2356,1707,1731,3069,1288,3069,331,331,331,1328,331
6196,2719,2125,779,2530,2594,1850,1629,3002,1629,2196,2041,2340,574,2041,2041,2041,2041
6197,6349,703,157,1760,1535,3013,1722,2963,2026,3002,420,2963,2928,3002,1751,3002,3044
6198,6349,293,2994,720,2594,3149,2249,2399,2832,2793,1329,670,2857,3458,1638,770,1769
6199,2530,703,779,3428,1535,2737,978,2963,1860,1076,3439,2545,2254,1404,15,2198,2545
6200,6349,4278,629,1017,1136,3408,2942,2723,1687,2396,3127,2396,1208,3117,3269,3269,1624
6201,6349,703,1739,414,833,578,2620,2560,1525,1525,1525,1525,3089,1525,3089,2603,3089
6202,1403,2125,1119,5853,1242,1850,3093,921,921,3405,965,13,1966,3156,1132,1966,1194
6203,6349,703,1176,414,22,2361,3345,1525,1525,1411,1525,2035,2035,1525,2035,2035,2224
6204,6349,293,1739,3053,2061,2409,2409,1909,1544,1734,1899,1233,705,1734,2172,2811,2172
6205,6349,4278,629,4444,2745,3013,2106,3326,420,3326,3418,3507,3326,2582,1651,3418,3326
6206,12,5739,2114,3053,2061,2409,2409,2399,1036,1236,2756,1236,1380,3325,2469,2469,221
6207,6349,6635,5937,1590,1242,3216,1655,2184,3368,152,2752,2141,2752,3522,1552,3522,3522
6208,6349,2221,4147,4959,4431,673,2792,1190,2591,916,696,194,1190,1978,2792,3201,2592
6209,6349,703,1119,1760,1136,2981,2184,1010,2134,99,1408,2982,1902,2796,2229,2542,2619
6210,6349,703,1739,720,2061,2196,2620,2118,2624,2620,2620,2366,2412,2620,2736,3155,1865
6211,6349,703,629,1012,1136,1950,2356,733,2643,3473,3289,3473,653,2489,540,3289,3473
6212,12,2125,629,4661,2745,212,2391,1010,1090,25,1891,1925,826,2754,3124,2188,1925
6213,6349,703,1176,2075,2745,3013,33,2963,2042,2526,2918,1457,2495,1837,3250,3342,118
6214,6349,6635,629,1012,2709,2056,1334,2451,1440,3188,3289,3043,2259,3357,540,1346,3043
6215,2530,703,1176,1760,2745,212,2103,535,2031,3293,494,1588,109,1837,3293,3287,1588
6216,12,703,84,852,455,635,1722,2627,1642,1935,2627,359,154,2450,2041,469,3016
6217,6349,703,157,1760,2745,637,1334,275,3495,3495,550,332,2201,332,3495,332,550
6218,6349,3932,779,1590,2307,2361,3093,1896,420,372,526,526,1929,623,2041,1137,1605
6219,6349,6896,157,1760,2745,2737,1605,363,703,1837,1063,1730,2907,1837,2907,1223,3397
6220,6349,703,2114,2530,2061,2409,2249,2399,427,770,2961,177,133,705,133,888,2734
6221,12,5739,3817,3053,1483,2530,2227,2840,1326,954,2938,881,954,2577,2656,79,881
6222,6349,703,1119,720,2594,2737,1605,1286,2136,1062,2994,1177,530,1127,1062,1466,2732
6223,2530,703,1739,2075,1024,2737,33,2963,2136,1156,2136,2310,0,1124,1117,1124,2621
6224,12,703,1739,2075,1535,637,458,2295,787,2146,787,131,3089,3089,2865,3025,3089
6225,6349,6896,779,2075,1024,3383,1526,2118,2624,3420,2904,2509,2904,3420,2904,2904,1602
6226,6349,4278,5937,1760,1024,637,1526,399,1415,450,1980,1257,1257,450,1184,38,38
6227,2530,703,157,1760,2745,637,1334,190,593,2016,593,2266,1487,1252,1252,1252,593
6228,1403,4150,4147,5853,2594,3309,362,2577,2953,1432,70,301,2312,207,656,918,2879
6229,6349,293,1176,1760,2745,637,1526,399,703,340,1980,2043,2809,340,2910,340,2910
6230,6349,6896,157,1760,1535,2737,1694,2963,420,3002,377,2474,2928,420,377,3463,2932
6231,6349,703,157,1760,1535,637,807,363,1073,1837,1038,1073,868,1837,1477,2918,868
6232,12,5739,4147,3053,1483,673,2227,3073,2990,1190,2858,2990,1190,194,2792,3201,2792
6233,2530,703,1176,3053,2061,1840,2409,1909,2570,888,3160,1233,888,1734,705,888,888
6234,6349,6635,629,4661,1136,3408,2356,2723,1731,2396,187,2471,557,3117,3257,1984,1624
6235,6349,703,157,1760,1483,2056,1609,340,553,1837,3139,1340,2456,1837,2456,1340,2055
6236,6349,4278,629,1017,2228,3408,338,1288,476,3216,3216,1911,111,3320,2801,423,2760
6237,12,5739,5741,3053,2594,1929,2227,340,2930,934,158,2687,954,49,3125,79,3125
6238,6349,2125,629,1012,1136,1225,3030,3609,2439,3066,1785,1129,3066,1108,601,2315,1129
6239,6349,6635,629,1017,1136,3408,2942,2290,3269,2396,2356,2723,2746,2356,2746,1612,1612
6240,2530,2221,2994,2075,2745,1929,458,1171,1877,341,2869,341,960,552,3506,3124,3390
6241,6349,703,157,1590,6872,2361,2192,627,2505,2505,1831,2505,1910,1525,2035,2151,2505
6242,2719,1039,4147,3053,1483,2530,2227,3073,1923,3125,2591,2499,3429,2499,2792,2283,2283
6243,6349,4278,629,4661,1136,2056,3030,363,2770,99,1006,1314,2770,1761,2982,1223,2552
6244,2719,2125,629,4444,660,2361,978,340,2276,954,3309,2687,1857,2339,1889,2452,1643
6245,12,293,1739,720,455,3195,2620,2399,2377,2906,1783,1233,3413,2811,1782,888,424
6246,6349,293,2114,720,2061,2196,2620,1275,427,3199,976,1977,154,1752,3459,2110,3406
6247,6349,4278,5937,1760,2745,2056,3030,2451,778,2991,2198,3364,314,3364,494,3963,3094
6248,12,1039,775,3053,2061,1840,1858,1909,1153,770,2298,2469,1153,3097,2469,1153,2469
6249,6349,6635,629,1760,2745,637,1334,2451,703,3293,2809,2043,3508,340,1503,2313,2863
6250,6349,3353,1739,720,455,455,1526,2118,1723,2620,1526,2366,2736,2736,2736,2326,2366
6251,6349,703,1119,414,1483,637,3636,83,1301,2518,945,2499,2338,389,1889,1781,2338
6252,1403,2125,1119,1760,2745,1929,458,363,2042,2526,2918,563,2495,1837,762,3250,2067
6253,12,5739,4147,3053,1483,2253,2792,6555,2742,1069,1949,1069,2742,97,1693,3391,821
6254,6349,4278,629,1760,2745,212,807,363,3228,1837,1855,3172,2551,1837,830,2352,830
6255,6349,703,1929,720,2061,578,2620,2118,427,1727,11,1073,1341,2620,2736,455,2732
6256,2530,293,4147,4959,4347,5708,6810,4233,1474,775,6656,3519,1460,2588,2289,6664,2289
6257,2530,293,779,3053,22,1850,978,213,2953,341,70,679,2312,3461,551,79,2556
6258,2530,293,779,2075,455,3195,2620,1275,1504,2441,673,3442,2995,680,3442,1914,1914
6259,6349,6896,157,1760,2745,212,1605,363,3368,2196,3155,341,960,2208,252,2543,1366
6260,6349,703,1176,3428,1024,3195,1605,1862,2383,894,2904,2910,109,1837,3292,2383,109
6261,6349,4278,629,1017,2709,3408,2497,3326,107,1668,2582,698,2890,2582,1668,932,3326
6262,6349,6635,629,4661,22,2361,2215,644,921,2974,22,1795,1795,2924,2974,54,642
6263,12,3353,1739,720,1024,2737,33,2963,312,1076,1427,1427,238,238,359,3038,238
6264,6349,6896,1119,720,2061,673,2249,613,2853,451,6164,41,1483,310,2804,824,4280
6265,6349,4278,629,1012,1136,3408,2356,2746,380,1540,25,1925,826,2754,1552,2188,1925
6266,6349,703,1739,720,1024,2737,2620,3211,2624,2196,1980,341,2736,2226,2226,3444,3444
6267,6349,703,1739,1760,2745,2737,1605,2963,1495,371,1476,2638,2951,1476,394,1340,1476
6268,6349,6896,157,1760,2745,2056,1334,2451,2163,3293,494,1345,2163,1303,2163,690,1464
6269,6349,4278,629,1017,3234,3408,2942,2290,1687,839,3174,734,163,2051,432,3234,734
6270,6349,2125,629,4661,1242,2981,2497,46,1420,2665,3075,948,1850,361,1804,1804,46
6271,6349,703,1929,3053,2061,2196,2189,1909,1522,1236,1114,3087,3180,26,1909,1909,624
6272,6349,4278,629,1017,1136,3216,2356,1950,653,3473,2801,675,3216,1172,2801,879,2801
6273,6349,4278,629,4661,2228,3408,2106,1482,305,3522,2746,827,2746,2746,891,1357,485
6274,6349,4278,629,4276,4305,2361,379,627,2505,660,2213,850,2247,156,3410,1774,3647
6275,6349,2125,4455,5853,1483,673,2227,3073,2990,934,158,2948,2948,1527,613,1978,2592
6276,6349,6635,1119,5471,22,2361,967,2224,726,543,2213,2996,3345,660,1520,1153,1520
6277,6349,4278,1176,1760,2745,593,458,399,585,2237,700,1068,43,134,399,3006,2430
6278,6349,2125,3068,6289,1483,1850,3093,1287,921,2974,2958,644,54,644,2924,54,2924
6279,6349,2125,1119,1590,22,2923,2792,1190,2139,1069,1351,301,2742,2724,6103,2747,1226
6280,6349,6635,629,1017,3234,3408,2942,2290,1687,734,3174,734,3234,740,3396,3234,3234
6281,6349,4278,157,1760,2745,637,458,1000,830,933,1980,1444,2910,3233,370,3342,118
6282,2530,703,157,1760,1535,637,458,1000,703,2692,1980,1457,2553,340,1064,3342,2863
6283,6349,6896,779,1760,1535,2737,33,1164,2621,894,2047,1427,165,165,359,2843,2026
6284,6349,6635,1119,1760,2594,2920,458,399,585,585,585,585,585,585,585,1129,3487
6285,2719,2125,629,1590,660,3453,4801,1923,2335,2974,2215,1797,5819,311,1797,5819,1949
6286,6349,703,1739,720,1024,3195,2620,1862,2621,1118,2904,1535,515,1837,1164,894,2732
6287,6349,6635,629,1760,2307,2361,2497,2224,3472,3075,967,3118,3118,3118,3118,967,3118
6288,6349,1335,1119,1735,2594,1929,978,363,1431,99,213,1730,1929,1758,2280,1066,3471
6289,6349,4278,629,1017,1136,3408,2942,2290,1830,3269,2356,850,1086,2356,3521,1612,1612
6290,6349,4278,629,1017,7021,6263,2686,5921,5867,4035,4624,6721,3530,5361,6654,3546,5915
6291,12,293,1739,2075,1535,3195,1605,2963,2310,2628,2628,2628,1030,2628,2628,3421,2067
6292,6349,1335,2114,1590,2709,2361,3093,2752,2953,1025,1949,301,2312,2658,1693,2755,1417
6293,6349,6635,1119,4661,1242,2361,3093,3141,726,2777,1786,1529,3225,3118,263,1096,2861
6294,6349,4278,629,4661,5887,2981,2524,3358,1335,1462,926,904,1910,904,3410,2151,3843
6295,6349,4278,629,1760,2745,637,458,340,703,1118,928,1022,2430,1000,2064,1177,2430
6296,2530,3353,1739,2075,1024,637,458,1000,1094,1837,1526,1073,1715,1837,1535,1535,791
6297,6349,3353,1739,2075,1024,637,458,340,703,2692,933,933,1123,106,1200,789,118
6298,6349,703,157,1760,1535,637,458,1000,807,1837,807,2553,2910,1837,3250,3342,1068
6299,6349,4278,629,1017,1136,1950,2106,1950,1731,3491,3341,417,2159,3132,772,1626,963
6300,2530,3353,2114,3053,2061,455,2620,1909,2377,2793,2110,670,285,1796,133,888,819
6301,12,5739,1929,3053,1024,673,978,2853,2185,451,2231,1657,2312,1149,265,2755,1755
6302,2719,3932,157,1760,2745,3013,1694,2963,2963,2015,3048,2015,1259,3516,2015,2198,3215
6303,6349,4278,629,1760,2745,637,458,363,109,2518,2338,1730,2338,3009,2205,1333,132
6304,12,5739,1739,720,1024,2737,1722,2963,1126,3145,3007,1727,125,1127,3007,2943,938
6305,6349,293,1739,720,1483,3195,2620,2118,1723,1602,11,2853,1584,1279,898,819,819
6306,6349,3353,1929,720,1483,100,2620,3018,427,3313,3313,3273,3313,2657,898,576,3313
6307,6349,703,5937,1760,2745,2056,1334,399,1736,3142,1736,2266,2266,1252,342,3250,3350
6308,6349,4278,629,1017,1136,3408,2106,1707,2682,2066,2009,234,2248,2009,3521,1611,3521
6309,6349,703,1929,3053,2594,2923,2227,43,2499,954,1965,2577,155,2577,3125,79,1686
6310,6349,4278,629,4661,1136,3408,2184,1079,1308,2411,3150,1174,471,3136,2098,2504,1958
6311,6349,4278,629,1760,2745,593,458,399,703,2043,2307,64,3508,1068,2307,1211,2586
6312,6349,4278,629,1017,1136,3408,2356,1707,1731,2396,1687,2327,331,331,2929,1017,2327
6313,12,1039,2114,4987,2061,578,1526,467,427,2620,2534,821,3407,3407,265,2820,3407
6314,6349,703,157,1760,1024,2737,1605,363,1860,99,170,1073,2338,1837,707,2198,2338
6315,6349,703,2114,3053,2061,2196,2249,2399,427,2196,1329,2041,2966,2836,2618,2618,252
6316,6349,4278,629,4661,4510,6974,2524,5133,418,4268,6834,2996,2247,3345,4078,303,4012
6317,6349,4278,629,4661,3358,1929,3030,399,3453,3364,1577,1577,1267,2709,2307,2709,3394
6318,6349,703,2114,2530,2061,1840,100,2399,1380,3018,976,976,7022,1380,619,3493,1642
6319,2530,3353,2114,3053,1483,2923,821,2603,1513,2146,2603,3369,3089,290,3369,143,3369
6320,6349,703,157,1760,2745,2056,3030,1213,2643,1294,1294,2643,444,1918,2628,1313,2643
6321,6349,6635,5937,1760,2745,2056,1334,2451,1440,1037,494,2845,314,820,494,280,820
6322,2530,703,779,1760,2745,212,1270,2963,2314,1076,1860,599,360,599,1726,2198,599
6323,6349,6635,629,1012,1136,2056,3030,2451,3293,738,3094,3094,3094,3094,3094,3094,130
6324,6349,703,4147,6146,2709,2361,171,2752,2467,3356,2141,493,2113,3394,1176,313,896
6325,6349,703,779,1760,2709,1225,3030,3259,2467,738,3394,3394,3230,3293,1559,3230,3394
6326,6349,4278,629,4444,5887,4305,2032,3609,2120,6515,105,64,64,3192,2307,50,2120
6327,6349,6635,629,4661,1242,2981,2524,32,1420,2284,3075,1455,2157,67,1804,1804,46
6328,6349,4278,629,778,2709,2361,978,126,2467,1227,1711,881,2113,2595,1686,591,3036
6329,6349,6635,5937,1760,2745,2737,33,2963,1860,99,3049,1073,170,1791,2950,2198,1791
6330,12,703,1739,720,2061,3149,1722,2022,420,1935,886,1935,1935,1935,352,2871,2026
6331,6349,4278,629,1017,1136,3408,2106,1939,1731,1821,2396,2471,331,3117,3521,2356,2396
6332,6349,4278,629,1012,1136,6540,3030,2451,2120,3364,2241,1577,1267,1267,1577,1421,1267
6333,2530,3353,779,1760,1136,2361,3093,2184,2134,2937,3467,3272,1902,2796,2229,2229,2077
6334,6349,703,975,1760,1136,593,978,1028,3292,341,1377,2499,286,3506,1507,2719,1599
6335,6349,703,1119,1590,2988,2361,2192,1831,2505,4268,2213,1273,2247,1273,2666,3724,2086
6336,6349,3932,2994,1035,1535,578,2620,3211,2072,2196,776,670,3225,1644,124,2110,1769
6337,6349,4278,629,1017,3234,3408,2497,1996,516,3013,3216,1496,1496,1496,1778,1496,1496
6338,12,3353,1739,720,455,455,2620,186,2377,2811,2534,2811,3468,2811,2736,2811,3421
