ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37
9229,104,505,487,792,696,696,633,696,696,696,696,633,457,457,457,457,457,633,457,457,457,633,457,457,457,457,633,457,457,457,457,457,457,457,457,457,457,457
9230,672,527,666,439,526,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
9231,321,592,470,451,583,412,616,706,572,477,673,572,572,717,572,572,572,572,572,572,572,572,572,769,572,572,572,572,572,572,572,572,492,572,572,572,572,572
9232,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
9233,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
9234,638,764,615,515,730,769,508,410,410,410,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
9235,530,439,711,441,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666
9236,1,138,237,468,659,600,530,604,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
9237,242,194,802,140,525,620,525,22,525,525,508,671,701,525,671,671,671,671,671,671,177,671,671,671,671,647,671,671,671,671,671,671,671,671,671,671,671,671
9238,408,643,764,552,773,571,647,556,702,571,571,706,571,706,706,413,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706
9239,557,69,138,104,418,555,348,555,680,472,472,472,472,472,472,673,472,472,472,472,736,472,472,736,472,472,472,472,472,736,472,391,472,736,472,472,472,472
9240,481,498,481,485,485,481,481,481,481,481,481,481,568,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
9241,533,784,492,578,518,643,600,437,600,648,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556
9242,458,738,265,716,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
9243,461,592,600,464,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664
9244,773,548,676,577,680,673,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581
9245,464,709,786,601,801,522,695,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
9246,416,80,0,392,203,698,273,773,620,572,572,572,539,539,572,539,539,539,539,539,539,539,773,539,769,548,773,773,773,548,769,773,773,769,539,773,773,539
9247,720,309,132,793,536,536,536,683,752,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811
9248,121,6,665,573,687,705,78,275,275,4,78,760,428,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
9249,218,455,633,779,756,510,177,572,686,657,721,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,806,657,657,657,657,657,657,657,657,657,657
9250,496,250,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
9251,264,711,536,801,696,696,600,553,571,677,571,571,677,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571
9252,6,265,106,165,517,86,379,797,555,86,555,162,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
9253,490,332,808,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719
9254,603,602,454,761,761,697,519,623,437,623,440,749,749,749,749,571,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749
9255,273,491,457,96,192,423,728,807,486,554,753,776,673,447,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673
9256,187,490,780,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
9257,418,686,571,639,439,494,437,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
9258,705,791,545,807,761,526,600,686,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608
9259,462,358,765,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633
9260,340,712,577,486,496,650,650,445,537,801,624,568,422,650,650,805,568,686,686,805,445,568,686,805,417,805,805,805,805,586,686,689,689,686,686,424,686,689
9261,667,420,752,708,710,427,658,710,710,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518
9262,723,786,792,451,708,776,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580
9263,373,572,325,736,736,768,614,720,458,581,581,720,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581
9264,674,371,339,492,416,797,410,648,420,675,420,420,420,658,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420
9265,480,691,177,797,776,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722
9266,419,574,749,356,454,454,568,642,622,549,808,808,417,646,424,424,417,110,662,662,593,549,593,593,110,593,749,593,417,593,749,593,593,593,593,662,593,593
9267,144,578,245,389,210,506,262,262,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795,795
9268,445,505,696,699,568,721,721,805,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568
9269,655,575,728,811,811,756,811,756,712,417,499,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722
9270,549,9,306,3,467,772,668,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
9271,364,658,110,671,576,458,615,635,625,635,635,635,802,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635
9272,295,211,658,675,460,540,603,565,514,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647
9273,781,426,104,348,544,467,454,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571
9274,287,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
9275,546,394,373,313,622,16,678,16,16,16,678,678,735,678,678,678,469,678,735,735,735,735,735,735,735,469,678,735,735,735,735,735,735,735,735,735,735,735
9276,586,536,439,439,439,600,556,574,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526
9277,490,346,504,693,615,511,615,540,321,660,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615
9278,108,680,713,788,788,548,493,588,588,576,588,644,588,660,255,588,588,329,565,588,510,588,565,565,565,565,565,675,417,565,588,588,565,565,565,565,565,582
9279,108,491,652,581,89,750,618,713,548,408,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574
9280,404,46,46,424,422,466,506,783,705,506,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422
9281,510,370,139,581,556,802,273,620,548,689,548,578,477,548,548,698,698,492,620,769,477,769,576,548,548,548,698,698,698,548,548,548,685,548,548,620,620,806
9282,5,380,7,495,787,691,427,766,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762
9283,805,502,756,474,504,427,447,435,504,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435
9284,491,455,504,499,464,464,638,638,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610
9285,575,23,763,577,468,667,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655
9286,455,691,807,413,717,756,756,802,775,802,510,444,547,510,679,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
9287,6,425,35,726,501,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
9288,762,580,686,458,512,668,458,798,798,798,798,798,536,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
9289,454,111,0,598,681,435,435,630,674,754,424,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,808,754,754,754,754,754,754,754,754,754
9290,661,669,508,728,699,780,780,775,787,592,592,791,762,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674
9291,148,780,627,776,722,36,607,708,607,708,789,708,789,789,708,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789
9292,730,677,667,603,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
9293,488,805,179,329,705,515,752,720,720,720,683,722,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,691,736,736,736,736,736,736,736,736,736
9294,575,515,708,683,481,515,515,409,409,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809
9295,702,129,775,661,619,768,453,762,797,481,481,481,594,594,453,592,453,453,440,560,440,470,453,453,453,440,440,688,804,440,440,440,440,643,440,643,440,560
9296,649,807,548,577,484,674,674,406,533,583,533,749,583,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,517,481,484
9297,653,185,266,521,639,557,560,557,749,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557
9298,176,805,408,498,553,553,494,494,504,494,504,504,765,494,437,437,437,504,552,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
9299,682,377,488,166,464,800,692,490,800,517,600,600,600,692,770,692,692,692,692,692,692,583,692,484,692,484,692,484,484,616,484,692,533,692,692,692,692,692
9300,463,9,402,630,473,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630
9301,682,446,478,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434
9302,540,576,792,576,86,792,378,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
9303,264,810,522,522,571,522,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
9304,394,653,610,623,536,536,638,608,566,706,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566
9305,17,504,571,592,650,737,592,807,592,610,610,568,610,568,568,568,568,568,568,788,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568
9306,103,783,341,761,432,558,695,646,710,792,792,808,808,662,808,435,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808
9307,262,496,503,731,731,478,540,517,434,517,445,515,517,517,445,445,517,523,793,445,517,793,445,517,517,445,445,445,445,445,793,445,445,445,445,445,445,445
9308,297,140,32,437,633,543,411,427,618,618,427,618,618,618,427,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618
9309,71,141,771,583,766,643,791,713,561,602,787,408,561,637,750,618,618,422,407,787,750,750,750,474,498,476,571,651,778,778,748,510,748,748,407,750,476,612
9310,91,441,780,431,546,705,563,552,537,537,720,697,720,563,719,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720
9311,77,249,750,416,93,799,408,697,695,759,659,759,759,810,482,666,545,792,545,545,482,545,498,457,545,545,684,545,707,545,482,482,538,545,747,457,747,663
9312,776,264,505,696,494,604,437,423,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556
9313,472,130,189,130,204,725,223,539,555,508,606,673,673,730,478,478,478,555,730,478,472,86,472,760,760,555,555,555,760,555,760,555,760,472,555,524,495,760
9314,489,362,770,588,581,786,48,786,786,786,211,211,211,211,128,211,794,794,128,128,671,40,40,40,40,671,40,128,40,647,142,809,363,211,211,211,142,40
9315,513,639,419,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439
9316,114,800,414,186,469,402,562,802,389,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740
9317,166,0,788,454,474,542,542,779,435,668,417,435,668,417,435,435,435,435,435,435,435,417,435,417,435,435,435,435,435,435,435,435,435,435,435,435,435,435
9318,171,519,66,465,193,571,502,600,502,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
9319,801,31,592,526,426,720,697,779,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799
9320,698,488,724,720,696,504,749,705,705,705,467,484,484,484,484,484,484,484,484,484,517,484,484,484,484,484,484,484,484,484,484,484,484,484,793,484,484,464
9321,60,465,9,589,197,802,744,783,768,802,483,11,464,577,667,464,464,506,464,797,562,656,464,464,467,723,467,661,798,798,656,656,798,798,798,798,656,486
9322,351,484,253,655,557,750,750,750,750,704,560,704,590,450,688,688,704,545,545,777,704,77,31,545,545,808,618,808,807,271,704,704,777,618,777,427,762,684
9323,792,760,708,575,708,733,483,407,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,682,780,780,742,780,780,780,780,780,780,780
9324,668,597,478,650,785,650,650,542,542,542,687,730,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
9325,491,682,634,776,696,505,474,616,474,626,474,608,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474
9326,537,545,545,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
9327,657,161,340,51,499,685,539,657,86,86,86,657,429,620,468,620,429,685,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596
9328,688,778,783,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
9329,657,588,464,431,482,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431
9330,78,726,30,811,770,712,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477
9331,448,74,447,800,613,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540
9332,503,614,192,559,482,602,602,798,788,799,799,799,799,788,788,788,788,568,788,788,788,788,788,788,788,788,788,568,568,788,788,788,788,788,788,788,788,788
9333,416,218,91,455,764,455,486,455,754,713,713,713,754,754,713,713,800,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713
9334,441,433,408,713,60,599,689,662,494,494,110,662,662,494,662,494,662,662,748,662,419,419,662,749,494,129,419,419,110,419,494,419,419,419,419,419,419,419
9335,604,637,793,762,721,522,724,514,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677
9336,573,802,74,338,14,16,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690
9337,390,758,26,708,806,698,572,572,629,539,708,576,576,714,714,576,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
9338,170,364,63,449,560,449,449,449,449,616,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449
9339,343,58,326,480,182,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
9340,77,574,238,184,652,659,549,693,633,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,549,762,762,762,574,762,762,762,762,762
9341,43,6,410,213,683,773,576,576,569,717,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,657,569,569,569,569,569,569,569
9342,407,437,428,674,630,547,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
9343,586,498,666,526,526,526,494,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526
9344,453,377,409,409,634,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573
9345,409,511,521,623,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
9346,575,340,573,699,487,673,540,807,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
9347,231,691,801,736,514,736,693,741,741,736,736,736,736,741,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736
9348,798,771,185,718,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724
9349,793,576,657,700,798,685,500,509,784,808,509,427,417,811,417,417,417,417,417,417,417,417,417,768,417,417,417,417,417,417,417,417,417,417,417,417,417,417
9350,131,586,395,610,389,437,747,514,721,603,610,610,610,691,724,470,766,651,651,651,747,423,651,747,651,651,651,621,651,423,651,747,651,457,651,651,651,651
9351,153,619,619,504,732,720,720,720,720,504,504,504,504,504,504,504,504,504,504,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584
9352,356,133,323,545,581,484,715,513,715,647,719,647,749,749,719,749,749,557,531,749,749,719,749,719,719,749,749,563,719,749,749,735,749,749,749,749,749,553
9353,409,500,213,295,665,665,634,472,736,741,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736
9354,725,219,400,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675
9355,792,457,503,683,797,673,673,683,683,683,722,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508
9356,231,197,610,89,488,482,482,718,512,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718
9357,371,98,232,659,499,494,778,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
9358,677,811,580,725,776,730,741,741,677,613,613,508,741,634,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,634,613,613,613,613,613,613
9359,275,94,428,58,420,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410
9360,439,585,215,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
9361,757,462,303,30,607,709,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487
9362,41,748,109,473,704,573,704,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790
9363,674,539,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657
9364,556,174,58,509,413,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758
9365,759,170,583,468,735,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
9366,403,385,766,77,802,710,608,807,787,448,556,766,499,761,703,499,499,499,805,681,499,692,432,499,681,432,805,499,432,766,761,761,585,422,692,432,805,433
9367,280,593,498,572,799,504,504,720,695,522,408,408,761,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408
9368,192,730,506,699,502,721,451,806,680,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765
9369,115,584,584,811,510,584,756,501,501,756,809,809,809,809,510,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809
9370,692,591,453,486,536,798,457,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798,798
9371,725,633,728,702,536,725,725,753,753,695,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753
9372,760,312,567,688,538,498,536,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467
9373,373,756,310,417,754,450,427,618,427,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618,618
9374,751,410,708,434,708,751,751,477,751,751,500,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575
9375,630,23,782,500,458,512,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
9376,237,619,494,802,619,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451
9377,614,571,313,435,7,481,347,22,178,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479
9378,190,339,334,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
9379,793,335,631,631,674,806,631,700,792,457,792,792,651,457,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651
9380,229,547,788,651,578,677,460,686,686,802,618,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802
9381,481,36,481,35,407,481,183,481,183,694,611,703,345,345,703,345,612,345,345,612,506,345,612,345,612,612,612,612,612,612,612,612,612,612,520,590,612,612
9382,229,760,802,789,721,592,592,592,592,592,747,711,523,711,702,711,711,639,585,711,711,674,711,711,711,711,787,711,711,711,711,711,711,711,711,711,711,674
9383,62,3,652,64,474,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644
9384,340,545,619,698,634,715,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613
9385,53,84,722,691,764,651,722,695,764,764,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
9386,36,597,680,785,569,753,807,765,753,502,753,645,576,753,551,456,782,782,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456
9387,269,25,521,482,552,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726
9388,411,269,540,687,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585
9389,519,515,297,543,741,741,673,673,634,736,634,736,741,634,728,728,736,445,634,634,634,445,634,736,515,515,680,445,445,736,445,591,591,445,741,445,445,736
9390,326,440,404,610,602,602,547,683,590,778,602,602,602,699,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602
9391,356,621,508,417,556,499,789,789,607,607,607,607,607,607,607,19,607,797,797,607,700,789,556,607,607,556,607,607,607,789,607,607,607,607,607,607,607,607
9392,730,382,804,508,601,417,794,446,624,134,139,769,769,139,805,805,805,709,751,407,477,407,769,477,569,657,139,407,769,87,139,139,669,569,657,477,657,579
9393,298,55,372,603,573,594,573,573,573,573,730,613,485,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613
9394,345,114,536,608,496,502,651,651,801,651,651,651,651,651,643,753,630,630,753,720,730,413,688,440,630,677,720,792,413,413,630,570,761,720,695,720,610,440
9395,284,165,723,792,583,648,752,752,643,451,451,451,451,451,451,451,451,701,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451
9396,753,792,621,451,583,580,792,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725
9397,498,599,666,771,166,771,253,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
9398,777,33,469,530,406,262,197,205,197,268,268,268,404,771,404,771,713,771,771,148,576,622,740,740,740,740,740,740,740,740,740,740,740,268,771,740,740,740
9399,101,708,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
9400,540,491,626,656,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769
9401,301,486,518,763,523,747,707,707,707,713,662,711,713,713,713,713,713,713,688,713,695,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713
9402,281,148,22,687,480,395,609,229,804,347,548,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638,638
