ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73
6630,625,625,636,627,625,708,625,627,270,53,80,53,53,53,53,53,53,53,53,53,12,53,53,53,261,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,321,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6631,20,590,645,462,257,804,748,383,80,67,174,12,53,53,53,53,53,53,53,53,347,53,53,53,376,53,53,53,347,53,53,347,347,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6632,724,6,6,6,6,6,556,306,80,53,80,53,53,53,53,53,347,347,53,53,53,53,53,53,231,53,53,53,53,53,53,53,12,53,53,300,53,53,53,53,53,53,12,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6633,372,372,776,620,346,762,547,295,148,395,86,12,347,53,53,53,53,53,53,53,53,347,53,53,231,53,347,53,53,53,53,53,15,53,53,286,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,347,53,53,53,261,261,53,53,347,53,53,53,53,53,53,53,53,53,53,53
6634,408,807,118,118,221,221,158,60,171,27,340,234,80,53,53,53,53,53,53,53,53,347,53,53,231,53,53,53,53,53,53,53,323,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6635,67,67,355,355,548,133,230,230,355,375,203,245,245,347,12,53,53,53,53,347,53,53,53,53,231,53,53,53,53,53,53,53,161,15,53,261,53,53,53,53,53,53,347,53,53,53,53,53,53,53,12,53,12,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6636,486,725,725,683,683,683,413,75,270,347,323,347,53,53,53,347,53,347,53,53,53,347,53,53,231,53,53,53,347,347,53,53,53,53,53,286,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,321,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53
6637,166,166,166,509,268,389,389,223,323,156,368,161,347,53,53,53,53,347,53,53,53,53,53,53,261,53,12,347,53,53,53,53,53,53,53,251,53,53,53,53,53,53,261,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,261,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53
6638,99,99,109,648,116,116,116,65,86,261,400,15,53,53,53,53,53,347,53,53,53,53,347,53,80,53,53,53,347,53,53,53,53,53,53,251,53,347,53,347,53,53,323,53,53,53,53,53,53,347,53,53,347,53,261,53,53,53,166,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6639,257,257,257,588,588,501,390,501,86,80,203,347,53,53,53,53,53,347,53,347,53,53,53,53,231,347,12,53,347,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,321,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6640,209,209,209,209,209,209,209,284,171,365,357,170,53,53,53,53,53,347,53,347,53,53,53,53,28,53,15,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6641,334,53,360,264,362,362,362,362,53,270,28,53,53,53,347,53,53,53,53,53,53,53,53,53,231,53,53,53,347,53,53,53,53,53,53,251,53,347,53,53,53,53,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6642,768,314,350,100,100,660,100,100,218,273,38,231,53,53,53,347,347,347,53,53,80,53,53,53,166,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6643,66,471,656,695,390,390,285,197,368,393,270,53,53,53,53,53,347,53,53,53,53,53,53,53,231,53,53,347,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,347,53,53,53,53,53,321,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6644,276,202,202,20,20,20,188,222,203,53,54,166,130,53,347,53,53,53,53,53,231,53,53,53,261,53,347,53,347,53,53,53,53,53,53,300,53,53,53,347,53,53,53,53,53,53,53,53,53,53,12,53,12,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6645,262,151,206,777,31,31,31,27,214,261,38,161,53,53,347,53,53,53,53,53,53,53,53,53,74,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,347,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6646,632,632,285,593,285,137,65,660,357,203,203,53,15,53,53,53,53,347,53,53,347,53,53,53,286,53,347,347,53,53,53,53,15,53,53,286,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,161,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6647,93,93,93,804,256,256,174,174,323,362,239,347,53,53,53,53,347,53,53,53,53,53,53,53,270,53,347,53,53,53,53,347,53,53,53,300,53,53,53,53,53,347,261,53,347,53,347,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6648,325,325,680,347,171,343,263,231,203,347,117,347,53,53,53,53,53,53,53,347,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,347,261,53,53,53,53,161,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6649,186,590,678,678,678,344,435,253,56,127,262,16,53,53,53,53,53,53,53,53,53,53,270,53,347,53,12,53,53,347,347,53,231,53,53,286,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6650,186,130,100,92,26,26,106,383,216,293,285,203,261,53,53,53,53,347,53,53,53,53,53,53,261,53,53,53,53,53,53,53,245,53,53,251,53,53,53,12,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6651,130,166,166,166,458,458,271,43,88,131,235,27,80,53,53,53,53,53,53,53,347,53,53,53,12,53,12,347,53,53,53,53,231,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,347,53,53,53,53,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6652,476,476,480,385,296,480,480,333,181,222,357,270,231,53,53,53,347,53,53,53,53,53,53,53,231,53,12,53,347,53,53,53,53,53,53,251,53,53,53,347,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6653,125,762,110,708,764,764,385,156,80,347,270,12,53,53,53,53,53,347,53,347,231,347,53,53,376,53,53,12,53,53,53,53,53,53,53,300,53,53,53,347,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,80,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6654,664,664,5,664,121,121,505,93,174,368,40,53,53,53,53,53,53,53,53,53,53,53,261,53,12,53,53,347,53,53,53,53,53,53,53,251,53,347,53,53,53,53,12,53,53,53,53,261,53,261,53,53,347,53,53,53,53,53,161,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6655,675,695,199,327,250,254,254,140,395,247,102,140,347,53,53,53,53,53,53,53,53,53,53,53,270,53,53,53,53,347,53,53,53,53,53,251,53,53,53,347,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,130,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6656,400,400,192,1,373,389,33,54,203,16,27,140,80,53,53,347,347,53,347,53,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6657,515,515,539,477,187,313,313,30,189,95,270,28,261,53,53,53,53,53,53,53,12,347,53,53,231,53,261,53,53,53,347,53,245,53,53,300,53,12,53,53,53,347,15,53,53,53,53,53,53,53,347,53,12,53,53,53,53,53,231,53,53,261,12,53,53,53,53,53,53,53,53,53,53,53
6658,644,644,205,470,470,470,470,79,8,343,27,203,53,53,53,53,53,347,53,347,53,53,53,53,16,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,321,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6659,105,519,32,34,32,32,358,358,219,118,121,53,347,347,53,53,347,261,53,53,53,53,53,53,231,53,53,53,347,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6660,66,66,66,633,213,705,705,364,166,389,256,16,53,53,53,53,53,53,53,53,53,53,53,53,231,53,347,53,53,53,347,53,15,53,53,300,53,53,53,53,53,53,12,53,53,53,261,53,53,53,12,53,53,53,53,53,53,53,166,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6661,49,746,736,736,208,208,208,105,321,207,170,283,347,53,53,347,347,53,53,53,53,53,53,53,261,53,347,53,53,53,53,53,80,53,53,300,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,174,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6662,145,145,245,245,234,311,98,153,135,331,9,27,347,53,53,53,347,53,53,53,347,53,53,53,28,53,12,15,53,53,53,53,53,15,53,251,53,80,53,347,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6663,174,213,213,102,41,41,7,371,131,166,247,80,261,53,53,53,53,53,53,53,53,53,347,53,28,53,53,53,53,53,53,53,161,53,53,251,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6664,717,323,169,213,104,104,220,704,95,231,105,347,53,53,53,53,53,12,53,53,12,53,53,53,203,53,261,53,53,347,53,53,53,53,53,251,53,53,53,347,53,53,261,53,347,53,53,53,53,53,347,53,53,53,53,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6665,710,710,652,437,437,374,507,323,347,368,270,203,203,347,53,53,53,53,53,53,53,53,53,53,270,53,347,53,347,53,53,347,53,53,53,251,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6666,152,379,154,713,220,412,172,587,130,159,235,321,368,53,53,53,53,53,53,53,15,347,53,53,231,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6667,390,390,489,508,378,378,496,143,222,86,203,15,53,53,53,53,347,53,53,53,53,53,53,53,286,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,203,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6668,367,367,161,200,366,366,366,191,8,174,273,261,53,53,53,53,53,53,53,53,53,53,53,53,15,53,53,347,53,53,347,53,53,53,53,300,53,53,261,53,347,347,53,53,53,53,53,12,53,53,347,53,53,53,53,53,53,53,321,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6669,418,213,213,213,278,100,100,213,140,38,144,152,53,53,53,53,347,53,53,53,53,53,53,53,231,53,53,53,53,53,53,53,12,53,53,251,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6670,686,303,303,138,25,111,156,20,12,309,312,245,53,53,347,53,53,53,53,53,53,53,53,53,376,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,261,53,53,53,53,53,53,53,347,347,53,53,261,53,53,53,321,347,53,231,53,53,53,53,53,53,53,53,53,53,53,53
6671,701,701,701,701,245,28,106,106,80,245,259,53,53,347,347,53,53,53,53,53,347,347,53,53,231,53,347,53,53,53,53,53,53,53,53,251,53,347,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,261,53,53,53,261,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53
6672,491,491,189,703,404,618,84,119,365,90,131,53,53,53,53,53,347,53,53,53,53,53,53,53,231,53,53,53,53,53,53,347,53,53,53,300,53,53,53,347,53,53,53,53,53,53,261,12,53,53,53,53,53,53,53,53,53,53,347,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53
6673,318,318,621,360,360,250,250,239,80,15,38,231,53,53,53,53,347,53,53,53,347,53,53,53,231,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,347,53,12,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6674,192,192,329,145,511,572,791,322,67,323,150,80,347,53,53,53,53,347,53,12,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6675,276,276,371,7,550,195,195,379,131,27,38,7,323,53,53,347,53,53,53,53,53,53,53,53,28,261,53,53,53,53,347,53,53,53,53,300,53,53,53,53,53,53,53,53,347,53,53,53,53,368,53,53,12,53,53,53,53,53,261,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6676,684,684,215,237,237,215,692,237,28,352,286,245,12,53,53,53,53,53,53,53,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,323,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,347,261,53,53,12,53,53,53,53,53,53,53,53,53,53,53
6677,600,736,736,366,409,409,367,170,367,161,185,367,347,53,53,53,53,53,53,53,347,53,15,53,231,53,53,53,53,53,53,53,53,53,53,251,53,347,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,15,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6678,626,626,26,784,272,272,272,35,53,231,245,53,347,53,53,53,53,53,347,53,347,53,12,53,270,53,53,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6679,333,333,364,806,629,629,211,421,194,15,270,261,53,53,347,53,53,53,53,53,12,53,53,53,231,53,53,53,53,347,12,53,367,347,53,263,53,53,53,347,53,53,53,53,53,53,53,347,53,53,347,53,12,53,53,53,53,53,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6680,468,468,776,776,299,538,538,299,359,38,193,176,231,53,347,347,53,347,53,53,53,347,53,53,231,53,347,53,53,53,53,53,53,53,53,251,53,53,53,53,347,53,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6681,145,145,580,174,177,174,511,174,347,156,60,347,53,53,347,53,53,53,53,53,53,53,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,203,261,53,53,347,53,53,53,53,53,53,53,53,53,53,53
6682,361,361,361,361,361,361,361,174,245,102,393,347,53,53,53,53,53,53,53,53,347,347,53,53,231,347,53,53,347,53,53,12,15,53,53,251,53,80,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,53,53,53,53,261,80,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6683,245,318,689,702,186,186,186,255,95,357,393,347,53,53,53,347,53,347,53,53,347,53,53,53,261,53,53,53,53,53,53,347,53,53,53,251,53,53,53,347,53,53,12,53,12,53,53,53,53,53,53,53,53,53,261,53,53,53,166,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6684,553,553,365,280,280,280,218,381,367,206,367,245,347,53,53,53,53,53,53,53,12,53,53,53,231,53,53,53,53,53,53,53,53,53,53,286,53,53,53,347,347,53,53,367,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6685,748,486,780,733,801,736,736,456,16,128,347,237,53,53,53,53,347,53,53,53,53,53,53,53,231,53,53,53,347,53,53,53,53,53,53,251,53,53,53,347,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,321,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6686,427,427,427,207,207,207,42,347,46,161,126,161,12,53,53,53,53,53,53,53,347,53,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,321,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6687,525,525,134,233,233,233,233,233,54,295,384,347,53,53,53,53,53,53,53,53,53,53,53,53,286,53,53,53,53,53,53,53,53,53,53,52,53,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6688,377,247,735,347,303,303,171,364,53,28,393,203,203,53,53,53,53,347,53,53,53,53,270,53,367,53,347,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,15,80,53,261,53,53,53,53,53,53,53,53,53,53,53,53
6689,33,216,348,217,71,773,773,285,231,140,339,28,53,53,53,53,53,53,53,347,53,53,53,53,270,53,347,347,53,53,53,53,53,53,53,300,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6690,488,4,353,365,103,103,103,166,161,323,206,80,12,53,53,53,53,53,347,53,53,347,53,53,231,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,261,53,12,53,53,53,53,53,347,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6691,88,88,88,88,88,88,88,88,389,261,283,12,12,53,53,53,347,53,53,53,53,53,53,53,231,347,53,347,53,53,53,347,80,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6692,248,248,317,317,676,676,143,168,321,222,384,53,53,53,53,53,53,53,53,53,53,53,53,53,376,53,53,53,347,53,53,53,53,53,53,300,53,53,15,53,53,53,12,53,53,53,53,53,53,12,12,53,12,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6693,68,68,150,150,276,276,276,213,100,69,60,100,12,53,53,53,347,53,53,53,231,347,53,53,231,53,53,347,53,53,53,53,53,53,53,251,53,53,53,347,53,53,12,53,347,53,53,53,53,53,12,53,261,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53
6694,748,748,802,616,484,605,749,60,292,189,294,367,15,53,53,53,53,53,12,53,231,53,53,53,261,53,347,53,53,53,53,53,53,53,53,251,53,53,53,347,347,53,12,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,261,347,53,53,347,53,53,53,53,53,53,53,53,53,53,53
6695,783,783,783,783,750,233,776,374,166,237,90,368,368,53,53,53,347,53,53,53,347,347,53,53,261,53,53,347,12,53,53,53,53,53,53,300,53,347,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,161,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6696,518,404,687,687,208,208,208,310,174,345,8,347,53,53,53,53,53,53,53,53,53,53,53,53,28,53,53,53,53,53,53,53,53,53,53,393,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6697,378,378,378,53,53,53,211,313,142,99,15,15,80,347,53,53,53,53,53,53,53,53,53,53,341,53,53,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6698,601,601,601,149,714,714,149,149,90,156,270,203,368,53,53,53,347,347,53,53,53,53,53,53,270,53,12,53,53,12,53,347,347,53,53,300,53,53,53,53,347,53,12,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6699,448,448,685,182,477,477,689,214,86,95,86,347,12,53,53,53,347,53,53,53,53,53,53,53,261,347,53,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,347,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6700,756,756,773,804,346,147,147,162,53,245,261,270,261,347,347,53,53,347,53,53,270,53,53,53,231,53,347,53,53,53,53,53,53,53,53,52,53,53,53,53,53,53,323,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,161,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6701,644,270,157,570,510,762,34,34,367,86,31,347,12,347,53,347,53,347,53,347,368,53,53,53,270,347,347,53,347,53,53,53,53,53,53,300,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6702,491,689,487,613,489,480,480,323,203,261,53,53,53,53,53,53,53,53,53,53,12,12,53,53,231,53,347,53,53,53,53,347,53,53,53,251,53,53,53,53,53,53,261,53,53,53,12,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6703,192,787,373,257,216,26,26,149,69,28,52,245,347,53,53,53,53,53,53,347,231,53,53,53,231,53,53,347,53,53,53,53,15,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,12,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6704,325,325,660,540,72,65,705,446,321,241,170,203,53,53,53,53,53,347,53,53,231,347,53,53,28,53,12,53,53,53,53,53,53,53,53,300,53,53,53,347,53,53,12,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,321,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6705,770,770,192,501,525,207,207,273,66,147,367,12,347,53,53,53,53,12,53,53,347,53,53,53,231,53,53,53,347,53,53,53,53,53,53,286,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6706,1,1,1,433,303,208,729,334,203,46,67,12,53,53,53,53,53,347,53,53,53,53,53,53,270,53,53,53,53,53,53,53,347,53,53,300,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,347,12,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6707,250,344,728,205,434,193,257,170,261,261,28,347,53,53,53,53,53,53,53,347,12,53,53,53,286,53,203,53,53,53,53,53,15,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,347,53,53,53,53,53,53,53,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53
6708,80,605,31,632,255,255,255,21,203,321,203,53,245,347,53,347,53,53,53,53,53,53,53,53,270,347,347,53,53,53,53,53,53,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,12,53,53,53,347,53,53,53,53,347,12,53,53,347,53,53,53,53,53,53,53,53,53,53,53
6709,298,298,408,513,513,298,638,558,106,189,245,367,245,53,53,53,347,53,53,53,53,53,53,53,231,53,53,53,53,347,347,53,161,53,53,286,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,261,53,53,53,231,347,347,347,53,53,53,53,53,53,53,53,53,53,53,53
6710,370,370,777,777,777,777,1,278,255,140,93,124,368,53,53,53,347,53,53,53,53,347,53,53,15,53,347,53,53,53,53,53,80,53,53,251,53,53,53,53,53,53,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,261,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6711,771,148,148,148,621,621,689,58,343,323,130,231,53,53,53,53,53,347,53,53,53,53,53,53,231,53,53,53,53,53,53,53,347,53,53,251,53,53,53,53,53,53,12,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,368,231,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6712,432,432,466,688,777,549,374,86,80,166,237,352,80,53,53,53,53,347,53,347,53,53,53,53,231,53,53,347,53,53,53,53,53,53,53,52,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,261,53,53,53,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6713,731,680,693,680,515,758,136,88,12,53,203,261,347,53,347,53,347,53,53,53,368,347,53,53,231,53,53,53,347,53,53,53,245,53,53,300,53,261,53,53,53,347,12,53,53,53,53,53,53,53,347,53,12,12,53,53,53,53,261,28,347,53,53,53,53,53,53,53,53,53,53,53,53,53
6714,85,85,85,126,126,126,126,650,95,69,369,161,347,261,53,53,53,53,53,53,347,53,53,53,16,53,53,53,53,53,53,53,53,53,53,251,53,53,53,347,53,53,53,53,53,53,12,53,53,53,53,53,53,53,347,53,53,53,161,347,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6715,698,369,551,477,456,670,670,793,127,267,196,207,53,53,53,53,53,53,53,53,53,53,53,53,15,53,347,203,53,53,53,53,53,53,53,300,53,53,53,53,53,53,261,53,53,347,53,53,53,53,53,53,53,53,261,53,53,53,347,261,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6716,165,281,281,281,281,281,281,264,347,232,95,53,53,53,347,53,347,53,53,53,53,53,53,53,270,12,261,53,53,53,53,53,53,53,53,300,53,53,53,53,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,53,53,53,161,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
6717,508,508,508,143,143,143,588,58,321,53,207,203,53,53,53,53,53,347,53,53,53,53,53,53,231,53,53,53,53,53,53,53,231,53,53,300,53,53,53,53,53,53,261,53,53,53,53,12,53,53,53,53,53,53,53,53,53,53,347,53,261,53,53,53,53,53,53,53,53,53,53,53,53,53
6718,31,31,31,192,745,712,712,65,270,102,53,321,53,53,347,53,53,53,53,53,347,53,53,53,231,53,12,53,53,53,53,53,53,53,53,300,53,53,53,347,53,53,261,53,53,53,53,347,53,53,53,53,53,53,53,53,53,53,231,15,53,53,53,53,53,53,53,53,53,53,53,53,53,53
