ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46
8982,5350,5766,6204,5075,5912,5467,4597,5218,5059,5746,3679,5859,6663,6258,5746,4127,4455,5869,6663,5859,5746,6105,5337,5685,4976,4976,6862,6412,5859,6043,6973,5859,4455,5859,6105,5859,5859,6105,6105,6078,4976,4100,4976,3785,6105,3785,6304
8983,5350,155,6204,4816,4017,4321,6897,5923,5688,5688,3707,3543,4669,6575,7013,6819,4615,6575,5951,4669,6819,3707,4669,5125,5125,5951,5930,4615,4669,4669,5930,4130,4130,4130,5125,5131,4130,6575,3769,4950,5938,4130,5930,3707,5930,5131,5125
8984,875,7057,4748,4134,4945,5793,4385,6988,3784,3798,4812,5802,4763,5802,5420,4155,5282,4557,6266,5642,4142,4812,5802,5443,6263,6822,3738,3590,6822,6111,6359,3545,4142,4812,6822,6822,7045,3738,6266,6822,6822,3738,6836,5092,6670,6200,6822
8985,5350,4353,6204,4816,5803,4598,3898,5308,4333,3688,5879,3661,4154,4154,4154,6714,4135,6714,6714,6241,6028,6076,6028,6076,6028,6700,6714,5461,4987,5081,5081,6076,6028,6714,6076,6334,5081,6700,6907,4947,5498,5461,6714,4470,5461,3811,5461
8986,5350,5766,6204,4700,4608,3566,6441,6935,5473,5945,4987,7008,6116,4046,4129,4617,4987,4987,5013,6875,3990,5013,7035,5178,6166,4457,6447,6166,4987,6166,6173,5009,6166,3990,4987,4952,6166,6166,4225,4735,6166,6166,5803,5803,5087,6166,5803
8987,4579,4962,4192,3639,3967,4972,4282,5455,6002,6601,6543,5693,4777,6212,6363,5258,4627,6543,6543,5056,5709,6984,5942,4848,6949,6601,6601,6761,6949,6543,6296,4848,5680,5709,5471,6296,6984,5056,4848,3569,6949,6949,6543,6949,6949,7057,6984
8988,5350,5766,6204,5372,4366,4888,4952,6368,5824,5859,6905,4880,5117,5149,4390,6368,5117,5869,6368,4172,6368,6425,3970,6368,4489,3571,5117,4489,6425,6368,6905,5117,5117,5117,6905,5117,5117,6368,5117,5117,5117,3571,3970,5117,5117,5117,5117
8989,5350,6818,6204,6412,6872,6359,5244,6818,6142,3798,4270,6003,4669,6479,4270,6003,3798,6003,3798,3708,6122,4904,4669,4232,6570,6797,5891,6162,5624,5798,5624,6162,5798,6797,6556,6162,6797,4540,3572,6797,5046,6162,4540,3572,3572,4596,6162
8990,5350,5766,6204,5611,2065,5467,3866,4525,5617,6043,5054,6010,6032,6981,6414,6981,6414,6414,5780,6414,5235,5468,5621,4555,6782,6414,4390,5869,6507,4555,5617,6032,4477,5780,6103,6103,5686,3642,4274,5065,6507,4701,6782,6032,6032,4701,4701
8991,5350,5420,6204,6412,5956,4926,4597,6818,4380,5746,3679,5362,4952,5016,4370,3602,4455,4100,5040,3785,4644,6105,4432,3914,4976,6973,3602,4100,4100,3602,6973,4976,3785,5040,4100,6973,3914,5040,6105,3602,5040,4100,4100,3785,4100,3785,3602
8992,5350,4802,6204,3779,4366,6813,3713,5075,4686,4902,4902,4547,4521,6414,6596,5169,4124,6182,5780,5257,4860,5169,5415,3890,5235,5267,7033,4860,3872,4860,3987,3890,4860,5780,5780,5780,5686,7033,7033,4124,5780,3890,5780,3890,5617,3890,5792
8993,4582,4802,6204,4134,4581,6017,6911,3876,4209,6911,3864,6911,5694,5390,6571,4658,3603,6611,5694,4209,4658,6925,5683,6925,4175,6925,4209,4337,6925,4658,4175,4175,6925,6925,6925,4209,4684,6925,6925,4175,4209,6018,4019,6925,6925,6925,6925
8994,5350,2364,6204,5671,5956,4926,5244,6184,5046,4088,6304,4633,5486,5362,4370,3811,4455,5362,6693,5049,5049,4676,6797,6054,4971,6862,6862,4644,6693,6862,6614,6848,4455,6195,5356,6693,6334,5040,4455,6195,5046,6862,3856,3785,6195,5040,6195
8995,4579,4962,4748,6597,4945,6017,4282,6324,6616,5691,4613,4920,4327,6662,5607,4311,3907,6662,3617,6235,6188,6465,3617,3779,3617,3907,3907,3907,3617,6465,6465,3617,5821,6470,6465,6465,6465,6956,6470,3617,3824,3824,6188,4340,6956,6956,3824
8996,1350,1178,6204,5372,5956,4598,3710,4598,5066,6964,4902,3987,6677,5613,5415,7033,5650,5650,3532,5650,5650,5780,6994,3779,6203,5780,7033,6981,5650,6994,5650,5686,4804,4931,5299,5780,5780,7033,5299,5353,7033,7033,5650,4804,6298,5780,5780
8997,5350,2364,4748,3972,4909,6564,4740,5833,4996,4878,3695,4478,5388,3651,3651,3861,6148,3651,6731,3755,4589,4286,5864,5629,5459,6893,3864,6201,5353,6616,4120,5738,3864,6536,5906,6235,5388,6893,5785,6457,6479,6438,5694,5738,4649,5559,4796
8998,4579,4426,4192,6242,6283,5572,6658,4765,5298,6781,5407,5707,6244,4426,4856,4158,6628,5439,6319,3897,5572,6319,4219,5407,6309,5899,5899,4665,7025,6297,5724,6297,6658,5899,6319,4665,5572,5601,5572,5287,4379,5572,5724,5572,4665,6309,5572
8999,5350,5420,6204,4816,4366,4470,4568,5923,4135,5923,5087,6436,5102,4936,5087,6598,4246,5374,4246,4246,5102,6598,6037,5102,6037,5374,5102,5385,5374,6598,5102,6026,6026,5283,6026,3635,6037,3635,5237,6026,4135,5828,5385,6037,5828,5828,6037
9000,4579,4962,4192,3639,5247,6017,4120,4120,4576,5785,5887,4478,4777,4478,4240,4777,5632,6185,4724,6235,6188,6542,3689,4724,5785,4724,6188,6112,6188,5182,5744,4240,4777,4724,6185,4777,6235,6181,4777,4724,4724,5785,6188,6188,4724,6185,6662
9001,706,7057,4192,6597,5738,4244,5659,6522,6522,5923,5968,5707,6404,5909,4856,3974,6036,5909,5707,6522,5968,4052,6404,5707,3974,4189,6658,5322,5245,6008,4834,6404,5707,5245,5245,5707,6404,4187,4187,5012,3974,6404,5245,6119,6404,5245,6404
9002,3782,4426,6288,6277,6906,5493,4070,6277,4086,6866,6351,5800,5800,6351,5800,6351,3759,5800,5947,6351,4025,6673,3784,4025,6741,4025,6351,4739,4794,5800,4767,4739,4794,4025,4794,5947,4739,4794,3881,5123,4739,4794,4025,6741,4739,6395,5947
9003,875,7057,4748,6597,3580,4095,3713,6382,4119,6950,6121,4366,6518,6382,5096,7015,5922,3548,5177,6518,4367,5328,5521,3895,4653,6518,5328,4217,6289,6472,5177,4366,6063,6325,3773,6289,5096,5096,5521,6289,6289,5328,5177,5096,4366,6121,3605
9004,5350,2120,1017,4350,2118,1129,6099,5573,5573,342,5573,5864,5238,3966,3667,5183,6528,6853,4443,5864,4534,6528,5864,5480,5480,5864,6859,5864,3745,3745,5183,4534,6853,4534,4534,5319,4637,6853,5183,6853,6853,4534,6528,6853,6853,5963,5864
9005,5913,2364,6204,3901,6906,5793,4787,6350,4755,3704,6144,6144,6366,4524,4465,6144,3664,4524,6627,4945,6144,6366,6144,4025,6539,3763,6178,6178,6144,6178,6539,6178,5755,6350,6366,6178,5713,6366,6366,6178,6953,5713,5755,5755,5850,4025,5713
9006,5350,5766,6204,5350,4449,6261,5244,6818,4333,6259,3679,6111,6111,6003,5483,6599,3560,4926,4597,4597,4597,4416,4597,6111,6111,5670,4597,6422,4597,6308,5571,4597,5571,4597,5571,6660,6802,6568,4597,4597,4597,6308,4597,4028,6308,4597,5092
9007,5350,4802,6204,5781,4366,6813,3713,3750,4686,5686,6437,4753,4506,4033,6622,5267,6322,5225,6437,4686,3744,5169,6596,6630,4521,5267,5267,4860,3872,5225,6423,6966,6001,6423,6423,4600,4451,6423,6423,4195,4860,4600,5557,4822,6513,5557,5285
9008,5350,4802,6204,4194,4945,5793,4453,4066,5979,5919,6420,5880,4890,5880,4882,6420,4270,5891,6420,4519,4644,5388,5891,5837,5232,6313,6720,6261,5989,5667,5798,6720,4991,5798,5088,6046,6824,6850,6933,5837,5891,4270,4870,6046,6248,6720,6046
9009,5350,4353,6204,4268,5213,6145,5749,4043,6486,4171,4916,6064,6064,6486,5749,5749,4916,5826,3574,5133,6115,5133,5479,4171,5816,4916,5826,4673,5749,5749,4916,6349,4171,4171,4687,4916,5749,5168,5168,5749,5168,5749,5749,5606,5606,5816,4721
9010,3782,4426,4192,6277,6906,4461,6099,6297,4767,4461,5057,4461,3965,3608,5959,7055,6187,6187,5045,6952,5024,4677,5388,5885,5959,4396,5885,6600,4986,4409,6560,4460,5950,6560,6600,5062,3967,4409,7055,4466,6773,3967,5605,6560,5262,5605,5880
9011,5913,4962,4192,3639,4945,3618,6313,6522,4061,6308,5968,6824,5642,5802,6558,5680,5605,6308,5024,6558,5024,4061,5891,4061,5919,4978,5459,5605,5605,5111,6564,3900,4061,5605,5605,5758,6433,5802,6558,6558,5307,5605,5605,5459,6354,6433,5307
9012,5350,5420,6204,5350,4449,4502,4766,6935,3842,6436,3899,6436,4670,5814,4353,4837,6972,5814,4033,4046,5130,5807,5237,6436,6565,4837,4001,4033,6026,6026,3774,6026,6026,6026,4033,3950,4820,3899,5225,6026,4216,5237,3635,4918,5828,3635,4837
9013,888,6818,6204,4816,5956,5208,4952,4489,4752,5162,5077,6711,4811,4936,4181,5687,3867,3947,3862,4172,3867,5682,4181,6059,6509,5264,4261,4181,6425,4181,4261,5264,5264,5264,5775,5264,6425,5682,5682,5682,4365,4256,5656,5682,4181,5264,3558
9014,875,4426,4192,3843,6781,5572,6658,6309,5407,6781,5407,6710,4974,5899,4856,6781,4379,4592,6306,3897,5572,5899,6710,5407,4063,5899,5899,5051,4655,5899,3897,5572,5407,5899,4655,5572,5572,3897,4221,4655,4655,5572,5051,5572,4655,5899,5572
9015,5350,4353,6204,4268,5213,6145,6213,6572,4301,5623,4171,3903,6064,6204,4171,4687,6307,5826,3574,4099,6689,4687,5479,5623,6236,4916,4171,3819,5749,6928,6959,6928,6858,6928,4698,6928,6928,4698,6486,6486,6858,3819,3819,3819,6486,6928,5623
9016,3782,4426,4192,3783,6906,5888,4282,4196,3793,6949,4613,5056,5030,3925,6799,4020,6296,6406,3925,4893,6339,5351,6339,6296,6949,6296,4771,5030,6949,6996,6296,4020,4020,6339,5030,4020,4925,6239,4925,3925,4020,6282,6296,4020,4020,6949,6282
9017,5350,305,4738,3488,6906,6510,5205,5094,6388,5528,4361,4228,6388,3783,3783,3783,7021,4923,4051,6849,7021,6388,6540,3705,3863,3863,6955,6329,4169,4341,3611,4169,4923,4923,3611,4861,4923,4923,5094,6246,4923,3611,4923,4861,3611,3712,3611
9018,5350,155,6204,5781,3650,6257,3552,3823,6854,6573,6657,4366,4473,3567,6842,4515,3567,3823,6557,4431,4543,5161,4515,3567,5892,6854,4352,3567,6854,4648,5397,4473,4352,4114,6657,5397,6272,3823,5397,6534,4352,6555,6656,6657,6534,5892,6534
9019,5350,4129,6204,6412,5956,5793,4667,4066,4852,4088,6782,5362,3809,5231,3882,4578,3882,5362,5446,5494,5362,6105,5838,5231,5838,3882,6541,4380,4380,4380,5016,4976,5016,5576,5838,6693,6091,5795,3809,6159,5874,4147,4921,5016,4805,4578,4921
9020,706,4802,4748,4134,4945,6359,6904,5456,4119,4496,5876,6994,4519,4519,3835,6771,3835,4904,4519,6163,3603,6771,6771,6771,4954,4625,5906,4332,4954,6771,6238,6771,4332,4332,4496,4954,4571,4519,6771,5353,6238,4332,6238,3734,4496,6771,6771
9021,5350,4802,6204,6916,4366,5036,5530,6382,5221,6951,6121,6254,5544,6899,5314,5314,6966,6951,5350,6875,6899,4547,5350,5350,6899,6899,3895,3617,6950,6899,5350,6886,6128,6899,6899,4003,6899,6985,4699,4400,5350,4707,6950,6128,4699,6899,6985
9022,5913,7057,4748,4134,4945,6030,4920,6988,5234,3830,5155,4840,6627,3830,6407,6800,3755,6406,6627,4928,4840,4812,3678,5282,6263,4928,4840,6831,4840,4996,3678,6263,6359,3795,3735,4840,3678,4054,5325,3678,5325,3634,4054,6263,5459,4054,4054
9023,5350,4802,6204,6916,5956,5147,4952,6368,4633,4007,6862,6054,4001,5231,4600,5775,6001,6001,6281,4390,6423,6423,4198,5775,5446,6423,4852,3872,4852,4860,4318,5486,4133,4396,5882,4318,4852,3872,4852,4514,5687,6829,4852,4006,4291,5786,4852
9024,5350,155,6204,3636,5912,5036,3713,3750,5617,5495,5617,6054,1069,6716,4482,6981,6414,6414,5780,4887,5617,5169,5169,5840,6759,4752,5490,6880,6286,5929,5701,5216,5780,6880,5495,4212,5490,6880,5490,3717,5495,3866,5930,3786,3786,6880,5490
9025,5350,155,6204,5781,3650,6624,5521,3823,6854,6854,330,4366,6459,5708,5096,4473,3552,3548,3650,6289,5521,5161,4515,4387,5892,3597,5328,4262,6854,590,5397,5708,5708,6989,4352,4334,4114,5917,3548,6624,6989,4262,6518,3823,5917,4334,12
9026,5350,3154,6204,4268,860,2774,6776,4813,5896,5413,618,3619,5896,6776,6776,5375,6743,4268,4831,4493,5768,5768,5479,4831,3659,5768,4831,4509,4268,3534,6776,5346,4493,5765,6776,5384,6689,6827,5346,4831,6776,3680,6689,5384,5384,5384,4831
9027,3782,305,135,2321,1106,1802,6099,5729,658,5460,2776,3797,6446,3959,5365,3919,5590,4309,6769,3929,3677,4559,4087,721,7030,5173,6029,4375,6769,5590,6123,5649,3929,5426,5994,5873,5873,3929,6769,658,5581,5254,6123,3929,7036,3929,3929
9028,4582,7057,4748,6597,6872,5324,5991,5006,4576,6836,5662,6148,6429,4999,4593,6242,4576,4496,4428,6096,4428,4593,5084,4884,5400,6096,4999,6242,6242,6238,5867,6238,6096,3720,6238,4593,6242,4593,4593,6242,4593,5867,6238,5867,5867,5867,6201
9029,4579,4426,4192,3639,4945,3676,4282,3691,4086,6662,4613,4460,3965,6662,4949,6392,6957,4771,5400,4395,6188,4613,6799,4576,4854,4949,4854,4595,4949,3731,4854,6646,4576,4613,3835,4613,4949,4854,4854,4949,6602,5091,4854,6602,4854,4854,5091
9030,706,2364,4748,6908,2472,94,1412,5833,4996,3704,2436,5563,6627,4649,4649,4661,5121,4524,4649,5211,5563,4734,4649,4649,4793,4649,6211,6170,4649,5211,4649,4292,4649,4074,4649,4074,5211,4750,475,6117,6170,4649,6170,2816,6576,3541,3555
9031,5350,4012,6204,6412,6872,6359,5244,4066,5837,6308,4644,6003,6379,6003,4926,5111,4270,6003,5667,5798,4644,3813,6379,4232,5798,5667,5891,5667,5111,5798,5798,6720,5798,4675,5667,4500,5891,5667,5798,5667,6354,4270,5798,5667,5798,5951,6379
9032,5350,212,4899,6163,4945,5793,5244,5571,5046,4833,5685,5775,4890,6248,4007,6542,6705,6705,3967,6705,5880,6542,5571,5571,6131,5594,5594,6705,5286,6802,5880,3806,5571,6210,6755,5286,6802,5880,3806,4007,5823,6705,6705,4007,6705,6705,5092
9033,5350,5766,6204,6599,5912,6261,5244,6818,3687,3687,3708,6003,6379,5665,3560,3560,4486,5046,4486,3708,3708,3584,3778,6183,4486,5832,4486,3584,3584,6513,3560,7013,3560,4609,4486,3584,5641,5641,5641,3584,5525,4038,3584,3584,5641,6845,5641
9034,888,4353,6204,4816,4060,5793,5244,3750,3685,4768,6599,6492,5486,4873,4318,3974,5823,6947,7050,4052,5670,4561,5839,6054,5389,5438,4768,5625,5389,3666,5284,4560,6250,6250,4561,5625,3788,5625,5284,6054,3539,3539,3788,6054,5356,3788,3539
9035,5350,2270,2708,6469,896,1802,6280,5729,658,5460,6402,3797,6946,4559,5365,3919,5590,4309,6769,3919,721,4559,4704,5590,6946,5651,5710,5700,5774,5590,6769,6946,4559,5590,4231,4231,5590,4242,5774,4231,4704,5166,4704,5590,5590,5333,5590
9036,2621,4802,6204,6221,4945,3551,4453,5140,4402,6872,6303,4214,6057,3625,4882,6605,3625,6057,6420,6221,6057,4368,6057,6872,6605,6221,4882,4368,3775,6538,6793,4214,4214,4214,4214,4368,5249,5401,5401,4082,5848,4082,6221,4214,6057,5001,5001
9037,5350,212,6204,5611,1785,180,5205,180,4622,5863,6158,6830,4128,4128,5205,6247,5020,4303,5863,4898,6830,6830,5205,4305,3578,5205,4898,4303,4898,3578,4303,4303,4586,4898,4898,4305,6753,4898,4898,3578,3963,4586,4898,4305,4586,4898,4898
9038,5350,5420,6204,4816,5803,7035,3898,5308,5560,4088,4338,3661,6937,4088,6041,7035,5523,4225,3688,6041,5671,5560,7035,7035,6304,5890,7035,6714,7035,3688,6076,5932,6700,6714,6076,6700,6559,7035,4225,6765,3623,5560,6765,5523,6795,6041,6041
9039,706,2364,6204,6916,4366,5036,4689,6935,5347,6951,5546,3599,6116,5877,5777,4612,6561,6875,6918,6875,4152,6807,6875,4957,3557,6875,4575,4968,3557,3810,5113,3792,4957,4204,5877,5481,3585,4233,6875,4735,6502,4271,4968,5013,3557,6807,6502
9040,5913,4962,4192,6597,3967,6558,6658,6522,6306,5364,6650,6667,5192,3624,5250,6650,6650,6575,5035,6016,4244,4910,4244,6650,5035,6650,5962,4910,6016,6016,6650,6016,5707,6016,6152,4244,6650,5962,4910,6650,6016,5962,5962,4910,4910,6016,5035
9041,5350,155,6204,3923,3650,6257,3552,3823,6854,6854,6657,5227,3823,6140,6842,4515,3567,3823,5397,4431,5397,5161,4515,3567,5892,6854,4352,3567,6854,6854,5397,4473,6373,4114,6373,5397,6854,5917,5844,3823,6854,6555,5892,6373,6534,5892,6373
9042,5350,4802,6204,5372,5956,6838,6848,6276,6838,5746,5879,3661,5181,3661,6076,3661,6755,6700,5181,5181,5186,5633,5822,6076,5879,5945,5945,5822,6874,5868,6907,5822,5456,4398,6874,5822,5456,5879,6205,4398,6874,5456,5087,5087,5456,4398,5456
9043,4582,7057,4899,6163,4945,5793,5243,5571,5518,4902,3790,4920,6726,5939,3779,5060,3907,3907,4787,3890,3907,6465,3779,3779,3779,3907,4920,4748,6205,3779,3779,3890,5780,5780,4920,5285,4335,6465,3907,5285,6889,3907,4335,6182,3890,5136,3890
9044,5913,4962,4192,3639,4945,6017,4282,5455,6616,5975,6699,5567,4777,6212,3855,5430,5690,3793,3861,3620,5559,5695,5430,5430,6949,5785,3861,3861,4716,5975,3861,5695,3542,6569,6185,4777,3735,3861,5785,3861,6712,3861,3861,5022,4724,6185,3861
9045,5913,4802,4748,5781,3580,4394,3713,6903,5914,4902,3595,6254,3595,5708,6273,3595,5914,7015,5119,6875,4860,5169,4400,4400,6899,3571,7015,4860,3595,5877,4860,5914,5914,5119,3571,3595,4431,3595,5546,7015,6502,4548,4113,4152,4152,6141,4431
9046,5350,4012,6204,5611,4017,4926,4976,4555,4976,4536,6782,5362,5144,6258,5144,4976,5144,6507,4873,5144,6507,5468,7023,6507,6782,6793,4364,6258,5144,5953,6793,5144,5921,6793,4786,5921,5144,4786,5144,4364,6412,5144,6782,6258,4786,6258,6258
9047,5350,155,6204,4816,5213,6145,6213,4043,4630,5099,5932,6213,6213,6213,4171,6910,6307,4043,5099,5623,5213,4048,6959,6959,6236,4916,5213,4171,5749,6928,6959,6928,4171,4171,5213,5213,5749,5213,5047,3819,5047,6572,4171,5047,4171,4171,4171
9048,3782,2801,4192,6277,3611,5888,4962,4962,5175,6923,5499,6077,4087,6467,3629,6870,6870,6356,5574,4410,5511,6923,6839,3629,7030,5574,5574,6421,6923,6923,6421,6923,6421,5426,4021,3629,4087,5109,4756,7036,5574,4093,6923,3850,5574,5574,5574
9049,3782,4426,6204,3779,4945,5793,6614,4598,5066,6964,3980,4090,5637,6964,3779,5760,6480,4211,6537,4519,4519,3900,6480,6771,5747,6771,4325,4111,4954,6771,6480,6771,5760,4211,4211,5760,3991,3900,6771,5169,6189,5760,6189,4211,6189,3991,5169
9050,875,4426,4192,6277,6283,5888,5991,3691,4086,6866,6034,6825,6825,6429,4041,6351,3759,5516,5558,5516,5043,5558,5463,6034,4085,4145,6034,6628,3759,6866,4070,5516,5516,5558,6351,4085,3759,5558,6514,4085,4593,4085,4452,4085,4452,6514,6514
9051,5350,4802,4748,4268,5213,6000,5659,5923,4630,5923,5251,6667,5322,3683,3788,5012,6522,5851,5851,3587,5642,4052,5012,4784,4224,5851,3788,6522,3587,5251,6522,5625,5851,5610,5012,5893,3587,5625,4672,6250,4215,6285,6145,5851,5012,3788,4215
9052,4579,4426,4192,3639,6906,4276,3877,4604,6388,4276,3705,4512,3877,4023,4237,5835,5174,4512,5265,5596,4237,4276,4427,5865,6524,6177,6189,4635,4196,6102,3877,4828,3836,5907,6612,3877,5491,3565,5174,4196,6092,5174,3565,5782,6674,5174,3836
9053,875,4426,4748,4134,4945,6359,4491,4337,4402,6809,5155,6485,6201,6479,4937,5960,5960,3588,6479,6566,5155,5960,4491,4999,5155,3603,4571,6566,4954,4571,5960,6771,5323,5960,4804,4965,4571,4571,5906,5359,6677,4804,4519,6163,4804,5155,4519
9054,875,4426,4748,6208,4945,4524,3709,5947,5947,6539,6581,6539,6366,6655,4465,3733,5947,4524,6627,4945,6144,6366,6539,6539,6539,3763,6366,4945,6539,3733,6389,3733,3709,4812,6721,6539,6366,4594,6366,3925,6366,6144,4524,6539,4594,6539,4851
9055,5350,4129,6204,3923,4608,4057,5803,6935,5824,5995,6058,5222,5222,5007,6622,6680,5222,5222,5007,6058,4008,5222,5007,5222,5007,5007,4390,5007,5007,6058,5222,5007,5007,5222,5222,5007,4927,5007,6414,5007,4390,5007,4390,6414,6414,6414,5007
9056,3782,305,4192,3783,6906,3782,6955,5833,5769,4702,4613,4712,3965,4680,5607,6392,4527,5239,5400,3852,6188,6188,4702,4746,4854,3860,3852,5030,4881,6496,3852,6646,4112,3852,4395,4395,6496,4881,4395,4091,4881,6602,4601,6188,5538,5785,6602
9057,875,2270,2708,2953,2048,4524,111,6350,4797,6050,4996,5587,6627,6655,4787,6627,4287,3582,6627,2686,4173,4031,3530,5398,6722,6316,4776,6316,4776,6316,5083,6800,4074,5083,6318,6318,3678,4787,6410,4776,4964,5719,6800,6539,6763,6090,6224
9058,5913,4962,4192,6597,4945,3618,6658,6522,6799,5124,5968,5707,4890,3806,5233,3930,6036,4079,4977,7018,3806,3930,6747,4406,5852,5730,5233,5852,3930,4222,4079,5454,4901,4079,3835,5062,4015,3806,3806,4544,4901,3930,5239,3806,3806,4949,3806
9059,5350,1850,2708,1746,2065,6190,3231,3823,4850,6854,2265,6373,6373,5371,3519,5018,4280,3823,3519,330,4531,346,4515,1271,5892,6555,5227,6573,6810,3519,5397,4473,6664,6573,4850,4850,6140,6140,5397,6373,6854,6555,3701,128,1563,6810,6373
9060,5350,4426,4748,1772,4483,180,5205,3876,3963,4175,6158,4305,4839,5390,5205,5732,3963,4175,4305,4305,5205,4720,5205,5160,6644,5160,4305,4303,5205,4303,4303,4303,4305,4961,4305,4305,4303,6644,6431,4305,4305,5205,6431,4303,4303,6644,5205
9061,5350,2364,6204,6916,5616,4321,5530,5923,5738,6102,5767,3543,4950,3543,5008,4357,4615,6575,3543,6247,3768,5611,6837,3543,3543,4389,4389,4615,5008,4389,3543,5008,6998,5008,5008,5008,5008,6575,3543,6672,5008,5008,3543,3543,3543,5008,3543
9062,5350,7057,4748,4194,4134,5793,5906,6731,5066,6964,5747,6860,6677,6981,6032,6952,3939,3617,3834,4827,3939,4286,3834,3939,4844,6362,5747,4844,5747,4477,4679,5833,4468,5747,6362,4844,6651,5015,3834,3715,4286,5270,6047,7006,3555,6047,6032
9063,5913,5420,6204,6599,4060,4416,5244,6818,4333,5414,5685,6281,4506,6755,4433,3930,6755,6967,6755,6755,4298,6281,6563,4015,6614,5414,5122,5414,3930,6755,6614,6755,6755,6755,5469,5921,5144,6755,5144,6111,5414,4165,5594,6838,5210,5414,5921
9064,5913,5420,6204,3687,4449,5571,6904,5637,5735,6787,7013,6160,4890,5939,4497,6420,4393,5420,4318,6420,6131,4142,5735,6771,5420,5625,5571,6131,6200,6616,4079,6282,3545,5447,4779,4912,5520,4519,5447,3788,4089,6160,4912,6313,5353,4912,5154
9065,888,155,6204,4268,5213,6145,6686,5923,4630,6959,6115,3669,6115,6204,4042,6910,6307,5128,3574,5983,6948,4687,6959,6959,3574,6307,5659,6000,5749,5749,6885,5983,3574,4721,4673,4349,4349,5047,6959,3574,4721,7008,4727,6885,5816,5816,4721
9066,5913,4426,4192,5105,5247,3676,5991,5006,6130,4445,3726,6148,6772,5975,5142,5430,5175,5736,3632,5975,5559,3632,3632,5559,3726,6893,5121,6566,4881,5182,6148,4161,3542,5499,3637,3726,5975,3542,3726,5736,3726,5736,6473,3542,6566,5499,4538
9067,5913,5420,4899,6163,4945,5793,5243,6731,5066,6964,4984,5613,6576,3651,6475,6731,6731,5878,3834,6731,3834,6731,3834,3834,4649,6731,5261,6731,4477,4477,4649,3834,6731,4844,6731,4844,6731,4750,3834,6731,4844,4844,6731,6731,6731,6731,4017
9068,5350,155,6204,5781,2065,6190,3713,6382,4334,6854,4328,6302,6459,5708,6842,7015,4761,7015,3552,6640,6459,5161,5484,4387,4832,3597,5328,2661,6449,6449,4761,5708,4761,4398,4761,4761,5221,3832,3552,2661,6640,4233,5221,6010,3832,5442,6010
9069,5350,5420,6204,6412,4060,3788,4766,4066,4561,4768,5322,6054,4346,4033,5670,3638,5823,4502,4768,6054,5670,6001,5893,3638,4768,5670,4768,4768,5935,3539,6062,6054,3750,5625,4768,3539,3788,5356,4626,6054,3539,3539,5514,5893,5356,6901,5721
9070,5350,4802,6204,5075,4366,4394,5477,6368,5824,6622,4335,4686,5117,5452,6114,6314,5231,5869,5859,6058,4008,5257,6314,3642,6314,3571,5231,4008,4553,4501,4455,7027,6114,6755,5185,4822,5372,5372,5309,4822,4135,4553,5594,4822,5594,3642,4822
9071,5913,7057,6204,6000,4366,4367,5521,6382,6808,6854,6121,4366,7010,4367,3548,7015,4400,3548,3650,6518,6518,6382,5521,3895,6777,6518,4352,6382,6289,6382,6557,6121,4352,6989,6557,5075,6518,3823,6656,6534,6989,5696,6518,6557,6534,6557,6557
9072,5350,4012,6204,4816,5517,6145,6686,6233,4630,3903,6233,3669,6204,6204,4156,6233,4683,5128,4012,4683,4683,4683,6233,4059,4683,6233,6233,4156,4994,4683,6233,4683,4630,6233,4683,6233,5128,4683,4683,4683,6233,4683,6256,6233,4683,4683,6233
9073,5350,2178,6204,4816,4366,5036,3713,5923,6137,4768,4757,4249,6894,5877,6894,5198,6316,3947,4757,6916,3867,4264,3646,5114,4264,4264,4747,4757,4757,4747,5620,5296,4757,5264,6916,4318,4264,5296,4757,4264,6894,5620,4747,6694,6711,4264,4757
9074,706,4802,6204,6597,4449,3719,4981,5923,3607,6065,3822,5766,5663,4936,6019,6065,6065,6065,6019,5698,5929,6019,5620,5766,5620,5620,5462,6065,3822,4609,5620,6706,4609,4609,3822,3822,3822,4609,5008,4389,3822,4609,5766,3707,4609,4609,5620
9075,4579,4962,4192,6242,3967,6017,6125,5833,6616,5785,6543,4478,4777,4478,4240,6187,5632,6185,5359,6235,4668,6181,3689,5022,6949,6181,5359,4668,6949,5182,6181,6082,5785,6181,6662,6181,5937,6082,6187,6082,5562,6082,4777,6082,4724,6662,6082
9076,4579,4962,4192,6597,3967,5572,6658,6522,6309,5396,5322,4224,6404,4224,5534,4224,6404,5012,3574,6974,5043,6667,5396,6404,4224,5851,4224,4224,4224,3843,4224,4224,4630,4224,4224,6974,4224,4174,4174,5396,4224,5851,6256,5335,5012,5851,6520
