ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16
8089,585,6582,4161,3598,4270,5459,4963,5509,5624,5571,4826,5109,5439,3812,5324,6713,6391
8090,585,3818,4161,6924,4270,6308,6513,6600,5624,5571,3564,5109,4554,6965,6720,6713,4793
8091,4834,6174,6698,6586,6968,5459,6730,3544,5624,6379,5905,5109,5439,3812,6720,4999,5111
8092,5767,7017,6818,6742,4270,5588,4695,5934,6427,5415,4095,6427,4740,6644,4159,3768,3560
8093,4834,4601,5187,6547,7006,3529,4874,4576,5618,4953,3632,4953,6278,6416,4205,4452,4209
8094,5229,5960,4445,6756,6431,5711,4874,5934,4861,5863,4961,4872,7005,5845,3934,3768,4440
8095,3404,2143,4635,4341,3236,3327,3069,274,935,3069,1234,3069,935,4361,4361,5094,4830
8096,585,4923,5043,4361,5570,3529,6732,4861,4051,5103,3570,6415,5952,6388,6849,3681,4440
8097,585,6262,3673,5818,6431,6388,4467,5804,4051,6435,3570,5527,5094,6906,3673,3681,6906
8098,5229,6502,4357,3598,5751,3982,4496,6824,6915,3555,3543,6537,4119,3748,5927,3768,3560
8099,532,4638,3798,6925,6830,4277,5261,4209,4277,3555,4764,3739,6403,3748,4750,3768,4477
8100,585,5124,6818,3598,5798,5323,4695,4209,6915,5415,3543,3834,3555,3748,5927,3768,4477
8101,585,3818,5587,4611,3682,6726,6728,4928,5325,6602,4533,6109,3530,4618,6569,5857,4283
8102,2882,6412,6818,4959,4270,4500,3602,6566,5951,6379,4826,6081,6797,6006,4125,6003,6147
8103,2882,5225,6818,3598,4270,4500,6513,6006,5951,5415,4826,6081,6797,4941,6862,6003,6147
8104,585,3879,5043,5609,6386,6913,6955,3877,4680,6732,3877,6415,5836,5464,6453,5626,4283
8105,2807,5930,4768,3541,5382,3549,6541,5880,5356,5935,6568,5356,3530,5935,3862,3539,5935
8106,4834,3818,5670,4613,6008,4060,3666,4198,3687,5415,6558,5356,5439,5791,4469,4629,6718
8107,1232,4,1774,5375,5141,768,5099,7053,2292,1774,5346,3766,7053,5346,5375,1774,3698
8108,2882,1343,4813,5375,5141,694,2524,7053,4813,4268,5346,5375,7053,5346,5375,1774,4268
8109,3404,2321,2554,5994,3831,5254,5099,7053,6743,4476,6689,3766,7053,5346,2846,5479,4268
8110,2882,5098,5149,4987,6305,4059,3848,6596,3827,4188,4429,4837,5560,6663,3792,4617,6182
8111,2882,5548,5578,4033,3837,4222,3666,4180,5624,4600,4189,6334,6907,6663,5059,5456,7035
8112,2882,4596,6818,3598,6147,4222,4459,4180,3687,5456,6078,6334,5550,6663,5081,6824,6818
8113,585,7017,4382,3598,4348,6897,4669,6235,6819,3556,5135,6109,5530,5178,6639,4629,3654
8114,4834,5250,6650,4143,4967,5620,6730,5277,6819,3556,4533,6109,5125,4742,4533,5789,6016
8115,585,6174,6650,3598,5724,5459,6730,6824,6385,4013,6558,4244,5439,5619,6639,6824,6016
8116,5229,4189,5124,6586,6968,4222,3666,4180,5081,5456,6078,6334,5439,5805,5081,4629,7035
8117,4971,5124,6818,3598,4060,4060,3666,5478,6334,7035,6254,6334,6819,5805,5108,4629,6091
8118,4834,5124,4975,5314,6968,4222,3666,6220,5081,5456,6078,4398,6437,5805,5081,5456,7035
8119,4352,4638,5185,6664,3792,5113,5546,3571,6659,6656,4429,6141,6826,6302,3773,6672,7049
8120,4971,4638,6777,6664,5431,6875,4479,5277,4700,3561,4233,4398,5177,4431,3773,5177,6009
8121,5229,4638,6777,6664,6657,3552,5521,4352,6624,3561,6854,4398,5328,3548,5696,5177,6063
8122,2882,4638,2802,2070,4586,1618,73,1923,5216,723,5739,3087,6625,4422,5417,6548,5215
8123,5229,4638,6009,6925,3832,3982,4200,5277,3972,4441,3857,4900,4584,7007,3972,3989,4967
8124,2882,6412,3960,6048,6043,4808,4124,5225,6691,6261,6561,6043,5560,6663,6561,5746,3962
8125,4834,3897,5043,6924,4915,5459,4915,3544,3951,5571,5559,5358,6092,5723,6729,4425,5866
8126,585,6174,6698,5609,4915,5459,6730,3544,5624,5571,5515,5109,5306,5619,3905,5887,3909
8127,585,6582,4181,4613,3682,6296,6949,6566,4589,3591,5622,5109,5306,6582,4582,6454,3634
8128,2882,4230,4805,4389,6830,5588,6156,5359,5624,4100,5583,5159,6797,6851,6639,4629,3572
8129,2882,4638,5924,6880,5798,4277,4200,5225,5624,4100,3584,5356,6797,6663,5467,4629,5452
8130,2882,4638,4806,5319,6504,5588,4200,5277,3625,3556,5583,5159,6797,6774,4125,4128,5616
8131,585,7017,4445,4794,7006,3529,4424,5199,5683,3720,4062,4872,5056,3627,6242,7000,4767
8132,2882,6405,4230,3598,7006,6207,4695,5084,5650,5415,4062,4496,5056,6634,4526,3720,4077
8133,585,7017,4357,4770,5319,3610,3610,4117,4619,6732,5319,5654,4740,5654,3610,6724,6567
8134,5229,5496,4469,3541,5228,4971,5108,5833,5325,6614,5880,5680,5439,5455,4363,5551,6045
8135,6413,5250,7013,4613,5228,6248,6541,5880,6464,6614,6210,5356,4557,6464,4066,6003,5154
8136,585,5250,5446,4613,6584,5417,6541,5880,5170,4671,6210,5356,4557,6464,4066,3679,5154
8137,2882,3818,4357,4474,4038,4198,4124,5277,5930,4100,5135,5356,5125,6663,3890,4629,5215
8138,5229,6000,5670,5251,6968,4060,3666,4180,3687,7035,4189,6334,5125,7001,6672,6003,3935
8139,1232,3818,5670,3598,4038,4060,4459,4180,3687,6404,5322,5356,5439,5805,6672,6784,6147
8140,3266,3818,5923,5891,6510,5254,4263,5277,5661,6508,3564,6510,5125,6510,6811,5835,5628
8141,585,1446,1951,6757,6920,3529,6732,6753,4619,3555,6375,4872,6262,4872,6262,3873,4440
8142,585,4601,4445,6757,5199,3529,4874,5199,5618,5952,4690,6415,5737,6345,4159,4452,4192
8143,2807,322,3114,3541,5719,1428,5838,4017,2515,4134,851,3087,4557,946,5781,6736,6525
8144,585,1301,4806,3541,6584,6007,5921,5921,3885,3709,851,3996,6625,851,5781,5410,5410
8145,2882,4189,4805,6179,6584,5417,5838,5880,6259,4976,6151,5848,4557,5746,5921,5746,5746
8146,5176,5352,5043,3533,6386,5928,6955,4025,5618,5507,6189,6415,5073,5507,4205,5653,4192
8147,3404,3897,5043,6110,5200,5928,2461,2406,2126,6884,1475,1475,1475,6751,4205,669,669
8148,585,6960,5043,3533,5199,5928,4739,4025,3951,6602,6189,1475,5073,5507,1655,3278,1003
8149,4971,7026,4060,6912,6905,6726,5421,4393,5368,5198,5687,6425,3530,3842,5114,4318,6525
8150,4971,5930,4060,4920,6905,3777,5421,6649,5942,5114,5687,6425,6525,3842,5114,5792,6525
8151,4971,5930,4060,3598,6905,6509,5421,5037,4899,6368,5687,6425,4094,3842,3862,4318,6525
8152,5176,1446,3232,5818,2617,3343,2439,1571,2126,3343,3343,3230,3165,2126,3343,3230,1481
8153,5229,3818,5636,5952,5512,4277,6529,5691,4586,6732,4961,1475,3944,5390,4159,3768,1358
8154,2728,1446,5043,5818,4635,6913,6388,5618,5618,6435,3673,6415,5737,6300,6849,6135,1481
8155,4971,3818,6019,5113,3993,4966,6730,5277,5624,3556,4859,6379,5125,4163,4966,4859,4634
8156,5229,5250,4060,5314,3993,4277,6730,4883,6915,4818,4985,4398,5125,3748,6127,5835,6009
8157,2882,3818,5446,4389,3682,4277,3725,5238,5216,3607,5156,3580,4081,4489,5694,3768,5007
8158,5229,5250,4806,4389,6504,3607,3979,5277,3556,3556,5616,5938,3556,4924,6672,3743,5976
8159,2882,5739,4806,5466,3616,3777,3979,5579,6182,4188,6621,6141,5259,3943,4482,3743,4451
8160,2882,5225,5923,6179,3832,6875,3848,5579,4482,5576,6621,6141,5259,3997,6672,6672,5866
8161,5229,5250,6531,3598,4038,4199,4124,6235,6819,5754,6568,5356,5056,3786,4066,4629,6981
8162,5229,5250,6650,3598,4038,4199,3666,4198,6819,5571,5135,5356,5056,3786,4066,4629,5064
8163,585,5635,6650,3598,4038,4222,5108,6568,4672,5571,6568,5356,5229,3786,4066,3716,5064
8164,2882,4230,5923,6098,5213,4673,5099,3574,6743,6689,6689,4916,3958,6572,6776,6572,5047
8165,3404,4,3659,5826,6000,4673,5099,3574,4504,6689,6689,4831,3958,6572,4099,5479,6689
8166,2882,6000,6818,6598,5741,6213,5099,3574,6928,6689,5983,4916,3958,6572,6776,6928,6976
8167,585,6262,4445,4794,3850,3529,5367,5199,4191,6435,3632,5804,6262,3705,6262,3873,5628
8168,585,6262,5043,4794,5199,3529,4739,5199,5618,6435,5174,5804,5737,3705,3672,7000,4440
8169,585,6262,6385,3598,3850,3529,5506,4576,4712,3555,3632,6415,5771,6290,3672,7000,5628
8170,585,7017,5822,3598,5190,3549,5108,6480,5331,4717,5417,5356,5066,6663,3549,6632,3549
8171,5229,4638,3685,3541,5382,6509,6513,6220,5624,4600,5284,5356,6308,6663,4677,6632,4195
8172,5229,4638,5822,3598,5382,3549,3749,6220,5624,6261,5417,5356,5354,5500,4546,6632,5452
8173,2882,4638,3701,6664,3701,6875,6777,5075,4473,4832,6254,6557,6826,6060,5696,6573,5227
8174,2882,4638,6777,6664,6657,4431,5521,4352,4473,4832,6656,6518,6060,6060,5328,4537,5227
8175,4971,5357,3701,6664,3701,4431,6777,4352,4473,4832,6656,4850,6826,6060,5696,6573,5227
8176,5767,5250,4060,3598,4060,6076,6076,4198,5170,5415,4858,4398,4094,6143,6143,4629,6718
8177,6413,6000,6818,3598,5891,6076,6076,6922,6819,5415,3756,6361,6915,4006,6654,4629,4634
8178,6413,5250,6818,4396,3933,6076,6307,4198,4133,5415,3857,6361,4705,4642,6450,3768,4634
8179,4834,4638,4168,3598,7006,3610,3610,5084,5683,6732,4062,4872,4554,3939,3610,5779,5383
8180,1084,3897,5043,6866,4109,5459,4874,3877,7039,4109,5662,7006,6926,3627,6268,4999,6391
8181,5176,6960,6034,4794,5199,3529,5558,5867,3720,6732,4062,6415,5199,3627,3649,3873,4767
8182,2807,4230,4230,3598,6190,6587,4571,7038,5364,3561,4571,3535,4571,5379,4571,6784,4705
8183,5229,4638,6220,5314,6273,4222,3666,4180,6691,5263,6437,5419,4571,6663,5354,4629,5866
8184,2882,4638,4230,3598,4802,4842,4200,4180,4521,5415,5817,5356,5229,6663,3890,4629,5859
8185,2882,1498,5346,2605,1257,1986,2295,2580,689,1989,5346,5109,4554,2625,1123,2834,2580
8186,1084,4,1650,1200,1257,1986,2295,2580,689,450,2650,1792,1572,556,1581,1120,6743
8187,2807,3728,5923,6098,5741,6213,5099,3574,6213,6098,6689,5213,3958,3534,6776,5741,6976
8188,2882,5357,5149,4396,3837,6630,6630,5579,6630,5264,5687,6525,6525,4958,4147,3679,6525
8189,2882,6000,6818,3598,4308,6213,5099,4042,6615,6098,5983,5168,4705,6572,6776,5983,6747
8190,2882,6000,6818,5251,3837,4727,5851,4388,6115,6833,5983,4916,6256,6572,5988,5988,6976
8191,585,5496,4015,3709,6249,6581,5444,4025,5325,4602,4073,3733,4851,3948,4613,6208,5866
8192,2882,4945,4165,3709,5382,4717,5444,4025,6660,5299,6809,3733,4557,4526,4526,6964,5866
8193,585,5496,4015,3541,5190,3549,4963,3814,6660,5571,5417,5356,5056,5500,3549,6201,4997
8194,585,3728,6009,6664,6657,6875,4479,3895,6624,4400,4400,4653,6066,5096,5328,4366,6063
8195,5483,6273,6009,5521,4577,5708,5521,4352,6624,4400,6854,4653,5328,5096,5328,4537,6063
8196,6413,5250,6009,6664,6657,4431,4479,4352,6624,4400,4400,4653,6066,3548,5328,4537,6063
8197,585,3897,5043,5609,5570,6913,5103,5528,4923,5103,5280,6415,4554,5342,6275,3540,2436
8198,2882,3601,5149,6664,3701,6875,5059,6161,6161,6161,6179,7024,6161,5266,6719,2834,1417
8199,2882,5357,5149,6664,4617,5473,4124,3571,6691,5257,6151,4374,5285,6760,5285,4617,1417
8200,2882,1570,6777,5917,4577,6875,6777,4352,6624,4832,6254,4653,5328,3548,5696,5177,6063
8201,4971,5896,3701,6066,4577,6875,6777,4352,4473,4832,6254,4653,6826,3548,5328,4537,6063
8202,3266,3728,3817,6664,5431,3552,5521,4352,3810,4832,6656,5476,6826,6060,5328,4537,5227
8203,585,5250,7044,4533,4038,5283,6730,3654,6016,3556,5502,5938,5125,5287,4245,4533,4245
8204,5229,4638,4806,4389,3682,3777,3979,5277,5216,3556,4981,6109,5125,5825,5480,4629,6091
8205,2882,5250,4326,4413,3682,3777,3978,3628,5825,3607,5687,5159,5925,5825,5754,5857,5446
8206,585,3897,5043,4379,6839,5459,4963,6781,5599,5881,5174,5109,5836,5055,3905,4426,4283
8207,585,6960,4445,4794,6386,5459,5367,4410,6421,4196,5905,4583,5306,3812,6720,4452,4192
8208,585,3782,6698,6913,3542,5928,5367,5574,4712,4196,4426,6870,4425,6960,5881,4004,5055
8209,4834,3897,5043,3598,5516,5423,6825,5197,6385,6174,4221,6926,5439,6965,6353,6923,5439
8210,5176,3897,5043,3598,3870,6207,6825,7038,7039,4783,6825,6752,4185,5463,6419,5463,6277
8211,1084,6174,5055,3598,3870,5459,7055,3691,7039,3652,4079,6767,3691,5463,3691,4395,4771
8212,585,1446,4161,4613,5228,6984,4513,4505,3829,4613,4079,6415,4505,4925,6353,4949,6717
8213,5229,6502,4806,6056,4038,3777,4578,4918,4805,6481,5687,5356,4557,5672,6584,3679,5007
8214,585,3818,4469,4613,5228,3967,4124,5880,6248,4613,5880,5109,4417,3589,6639,5148,5138
8215,2882,5696,6272,6664,128,3552,5696,4352,3519,3923,2265,4280,1483,5386,5696,4537,5227
8216,2882,4638,6777,6664,6657,6656,5696,4352,4473,3923,4473,6518,1483,5386,5696,4537,5227
8217,2882,4241,5633,6664,6657,6875,5696,5075,6161,3561,6854,4850,1483,6060,5696,6573,5227
8218,2807,3728,4230,5221,6190,4842,4200,5277,5767,5146,3756,5146,5221,4489,5490,4714,6998
8219,2882,4230,4230,6048,5065,4842,4124,4529,3774,4188,3756,5146,4571,3997,4816,3768,6998
8220,6413,6405,6818,6922,6190,4842,4200,5277,5951,5146,3756,5146,4571,4571,6321,4629,6998
8221,2882,5098,3685,3598,6305,4222,5851,4334,4672,6833,5932,4374,6787,6760,4672,5792,6718
8222,2882,4638,6777,6664,3933,5878,4479,4883,117,6950,5036,4204,4934,5178,5068,5884,5283
8223,5176,3818,4278,5609,5228,6984,6683,3691,5847,6602,6698,6383,5836,6639,6353,6876,4283
8224,585,3879,6051,6664,6361,4842,5099,3804,4598,3561,3680,5168,4705,3589,5696,2834,3984
8225,5767,5548,6818,6075,6147,5526,6076,5478,5624,4100,5671,6334,5665,5178,6647,4370,6091
8226,532,6000,6818,6598,3933,6213,6204,7008,6213,6833,6489,4398,4934,5178,6938,5741,6976
8227,1232,1461,1414,5346,5141,5384,5099,7053,6743,1774,5346,3766,161,3647,6776,3000,3698
8228,1675,4,6051,6941,5141,5254,5099,7053,6743,4476,5346,6361,4554,3371,2385,3289,1753
8229,1814,645,1774,5375,5141,694,2524,7053,3226,1774,5346,3766,161,1547,1250,3131,3698
8230,2882,3728,4806,4613,3625,4500,4484,4368,4133,5415,5001,5654,5056,4006,4203,6538,5007
8231,2882,6273,4172,6598,3562,6509,3979,4368,5216,5415,5687,4181,5810,4006,3822,3768,5007
8232,2882,4638,5149,5355,4100,6509,4484,5934,4959,5415,6568,5356,5056,4971,4147,6538,6021
8233,2882,3601,5149,6958,5097,3997,5179,4957,3827,6807,5776,4131,6116,3997,4816,6497,5640
8234,2882,3571,3817,6958,3792,3997,5179,4957,3827,4188,5776,6141,6878,3997,6935,4347,5814
8235,585,5250,5237,5113,5986,5473,5179,5517,3827,4188,5776,6141,5229,3997,6935,4347,5814
8236,2882,4115,1003,5891,4289,4842,6507,4180,6915,5415,3564,3631,4705,3997,6450,3768,6998
8237,4971,5960,4616,6756,4586,5711,4448,4616,4586,3561,4961,3631,796,4555,6321,3768,3578
8238,2882,3571,2802,6664,3792,4842,5179,5277,3810,3561,4555,5146,6194,3997,6321,3768,5640
8239,3266,3728,4230,3543,4577,4842,5261,6753,5081,6321,6830,3768,4269,4517,6321,3768,3768
8240,585,3818,3654,5609,5512,3529,6955,5990,3951,6602,4237,6415,4336,6960,4159,3863,4440
8241,2399,3728,832,6664,5570,5711,2295,4883,4586,3561,6830,3631,5221,6769,6321,5582,6009
8242,2882,3728,6585,6598,5113,5473,5179,4957,3827,4188,3817,6141,6116,3997,4816,4347,5640
8243,2882,3728,3817,3543,5640,4842,5179,4957,3869,4188,3857,2773,6194,3997,4816,6497,5640
8244,2882,5098,3817,4389,5986,5473,3979,4936,6436,4188,4457,6141,3599,3997,4816,4347,5640
8245,3568,5225,4568,6925,5543,3982,4695,4180,4077,5415,4267,4496,4705,4333,5697,3768,6747
8246,5229,6273,5923,6911,4967,3543,3666,6596,5659,5415,3543,4695,4740,5697,5697,3768,3560
8247,585,6273,4230,4491,4491,4222,3666,4180,5659,5415,5209,4695,6915,5763,3598,3768,4321
8248,532,3571,3817,6958,4060,3566,4124,3571,4353,3566,4429,4398,5087,4968,4501,6672,4451
8249,2807,3728,3701,6664,205,3552,5546,3571,3810,4129,5687,4398,5054,5178,4531,4629,6091
8250,5767,5098,3817,5314,3792,4060,4124,4046,6659,4600,4858,4398,5087,5178,4501,6672,4451
8251,1232,228,3219,5994,4704,5254,6749,4480,5994,7009,6295,5109,4554,1951,3657,4375,1951
8252,3404,3879,1951,3657,5448,5254,2439,6781,1926,1998,6295,5109,4554,6965,1655,6923,4283
8253,5176,3879,6051,3657,6361,5254,658,4087,4870,3926,6295,5109,4554,6769,5873,5460,4793
8254,2882,3728,6818,4389,3933,4908,5546,5277,5951,4921,5616,4615,6797,6774,5616,3768,5616
8255,2882,5357,6818,4389,4389,6451,3979,5277,6819,6379,5616,4795,4795,6774,5789,5789,5616
8256,585,3728,6051,7032,6361,5254,3745,5277,5951,3926,3857,5109,4554,5440,5394,5789,6091
8257,585,5496,4015,3541,5190,6509,5921,5921,3885,3709,6377,6108,4557,6688,5921,3679,6492
8258,585,5124,6491,3541,4320,3549,6541,5921,3885,6614,5526,5848,4557,6663,5921,3679,6347
8259,585,5496,4015,3598,5190,3806,5921,5921,3885,6347,5526,5680,4557,6663,5921,5704,6347
8260,2882,7026,7013,3541,6504,5620,3978,6451,5216,4389,6451,6451,4609,3786,3822,6451,5620
8261,532,4189,6051,5498,4270,6308,4254,7023,5624,5571,6422,5848,5125,4697,4066,6003,6422
8262,2882,4230,5446,4033,3837,5588,3666,5225,5624,5571,6568,6081,4333,7001,4066,6632,6147
8263,2882,4638,4230,3598,6190,5878,4200,5691,4598,6321,4985,4737,6017,5342,6321,5342,4588
8264,585,6582,6009,6925,3936,4491,3538,5691,7039,4035,4143,6552,4436,5342,6465,6419,6465
8265,532,6502,4230,3598,5228,4199,4124,4180,4282,4035,7017,6552,5439,5342,3890,4629,6182
8266,2807,7008,5369,3598,5710,4062,5234,4025,7039,6178,4062,3664,4554,5369,6044,5779,5866
8267,585,6174,6785,4661,6386,5646,5881,4576,3951,6602,5646,6415,5836,6290,3577,5282,4891
8268,4834,4551,3802,5940,5529,5459,5234,4928,3951,6602,6050,5282,5836,6050,4594,5282,4283
8269,2882,4638,5185,6925,3832,5708,3984,4334,6624,4832,4473,4653,5328,3548,5696,5177,6063
8270,5483,3839,5185,5521,4577,4515,6777,4352,6624,4832,4473,4653,5328,3548,5328,4537,6063
8271,2882,4397,5923,5917,4577,6875,5261,4334,4473,3923,4473,4653,1483,5096,5328,4537,6063
8272,2882,4230,6818,3598,3933,6439,4695,5934,6615,5415,5983,4695,4705,4006,4672,6784,5283
8273,2882,4638,6818,3598,3933,6509,4695,4198,6615,5415,3857,6615,5145,4006,4568,5347,5264
8274,3404,4900,6650,3598,5891,6256,5099,3574,6615,5415,5983,5168,4705,5391,6436,5983,5283
8275,2882,3728,4230,4389,4389,5283,4200,5277,5216,6916,5135,4064,5125,3786,6672,4533,6091
8276,2882,5930,4060,4396,4389,3777,4200,5277,5216,4981,5687,6597,4803,5825,6672,6454,6091
8277,2882,4638,6009,4389,4389,4924,4200,5277,5216,5008,5135,4940,5125,3786,4533,5008,5620
8278,2807,1920,1336,953,1855,5254,5421,4529,6819,5415,4329,5109,5439,6797,4066,3882,6354
8279,2882,6412,5578,3541,6647,7007,5494,7023,5624,6559,5284,6334,5832,6663,4380,4370,6091
8280,532,5250,5446,6048,3933,5588,4124,6596,4672,5415,3788,5356,5439,6663,6596,3716,6147
8281,2882,3839,5923,6925,5570,3610,4263,3839,3963,3555,4764,3739,3963,3748,6865,3768,6009
8282,4834,4638,5636,5609,5512,6913,6955,5628,5618,7052,4764,5527,6403,3748,6612,4369,5628
8283,2807,3897,5923,6098,5570,6215,4263,4209,4619,3555,4095,3739,3555,6644,6865,3768,4209
8284,2882,3601,5149,6880,3616,5588,4124,6182,4715,4188,6711,6711,6774,4548,5877,6621,5007
8285,4114,5250,5149,5466,4124,4277,4124,6596,6691,4188,4429,5077,6878,5432,5172,5824,5866
8286,585,3818,5086,5813,3792,3566,4124,5557,4805,4600,3961,5086,4875,6663,4501,4629,5859
8287,585,3897,6650,5816,6000,6213,5099,3574,6928,3843,5983,4916,5047,6572,6776,5983,6236
8288,1149,4,5741,6098,6000,6959,6204,3574,689,6098,5983,4916,6000,6959,6834,5983,6236
8289,2807,4,6818,6598,6000,4673,5099,3574,6572,6000,5983,5749,6000,6572,6776,5983,6236
8290,2882,3728,5923,3053,128,6875,5179,4957,3827,3566,4429,6141,5308,3997,3773,6497,3984
8291,2882,6412,6818,6623,6361,4842,6623,6596,3827,4188,4429,4059,5308,3997,4816,6497,4072
8292,2882,7008,4230,5314,3792,4842,3666,4957,5357,4188,3792,6141,4338,3997,3792,5151,4072
8293,2882,3601,5924,6179,6830,5878,5079,5467,5216,4959,5631,6552,6203,6851,4750,4629,6021
8294,2882,3601,2802,6414,5912,5878,5238,5238,5216,6916,5687,6432,6797,6774,4147,6451,5007
8295,2882,3601,5924,6179,5912,5878,5079,5540,5216,6230,4750,3739,5631,6774,4750,6731,6021
8296,2882,3728,4975,6598,5741,6213,6204,4042,6213,3903,5983,5404,3958,6572,6233,5983,5003
8297,2882,4230,4975,3598,4975,6213,6204,4388,6115,4630,5983,5749,4705,6572,3886,5759,5003
8298,2882,5352,5369,3541,5459,3610,5234,6568,7039,5415,5983,6552,3530,4958,4526,5759,5935
8299,2882,5930,6316,4389,4389,4924,4200,5277,6819,5415,5135,4940,6819,4533,6672,4200,6162
8300,2882,5930,3763,4389,4389,4080,4479,6694,5368,5415,5983,4695,5830,4006,6598,4264,5283
8301,2882,5098,5923,4389,3933,5620,4757,4264,6819,5283,5135,4064,6819,3933,5986,4264,5283
8302,585,6896,4710,6110,6319,5459,6053,4760,4972,6174,6558,6896,5836,5055,4726,6896,4283
8303,2882,4397,5923,3543,4967,6875,5261,4198,6842,5415,5983,4486,4934,4006,4568,4568,5701
8304,585,3818,6650,5498,4967,6250,3848,6599,5443,5415,5983,6597,5048,4006,6266,5792,5866
8305,2882,6094,5149,3833,5382,6007,6507,5921,3885,5255,851,3996,4851,3939,5781,5410,5410
8306,2882,4230,1003,6179,4270,4500,5838,5880,5331,5255,6203,5680,4557,6359,3862,4178,6021
8307,532,3728,1258,6708,6043,5417,3848,5066,6691,5415,5015,4374,5560,6043,5108,5779,5866
8308,2882,3818,2577,4987,3832,6875,5261,4368,6736,5415,3717,5654,3832,5391,5781,3768,5007
8309,3404,2139,6741,1655,5799,3610,1655,6741,4797,6230,4218,3733,5240,6050,5781,5234,6230
8310,5483,5896,3763,6664,1749,6726,5261,5792,1069,4441,4073,5654,6625,5500,5781,5792,5866
8311,5767,5930,4060,3598,3933,5801,6861,4198,6819,5415,6250,5356,5801,3666,4066,3716,6147
8312,532,6000,6818,5207,5832,4727,5099,6568,6819,5415,6250,6361,5801,7007,5078,3826,6976
8313,585,6582,7055,4611,6464,5801,6541,6433,6464,5415,6558,6464,5801,6464,4469,3539,6045
8314,2882,5930,4060,6664,3701,6656,4479,4431,6624,4832,6254,5476,6826,4387,3773,5177,7049
8315,2882,4397,6777,6066,6657,6875,4479,4334,6624,4832,6656,6887,6066,6302,5328,4537,6063
8316,2882,3601,3817,6664,6657,5113,4479,4352,4473,4400,6656,6887,6066,3548,5328,6950,6063
8317,5229,5250,3802,3598,5228,6509,5234,5691,7039,6350,3824,3824,3530,4618,4482,5234,5866
8318,5483,5250,6009,3598,6254,6897,4459,5691,3687,4035,4858,6552,6926,5006,6465,4629,6182
8319,585,6174,7044,3598,5228,5459,3538,5691,7039,4602,4079,3824,6926,4618,6465,3652,6465
8320,2882,2642,3701,6664,5431,5113,5546,5277,3810,5146,7015,5146,6060,3997,4233,4617,3984
8321,4971,4638,6272,6664,6657,4842,3923,4431,4515,3561,4233,4398,6826,3923,4531,5582,6176
8322,2882,4638,1003,6664,5431,6875,4479,4431,3519,3561,4567,6887,6060,6060,4233,3823,5227
8323,5767,7026,5633,5314,3993,4222,4124,6596,4805,4188,4189,6552,4034,3997,6596,4629,6182
8324,4971,4189,5149,5314,4060,4060,3666,6596,3774,4188,4429,6141,4338,3997,3792,5151,4429
8325,585,5250,6009,5314,3792,4060,3666,6596,6520,4188,4189,6141,4338,3997,3792,5151,5814
8326,585,6174,6698,4611,6839,6984,5176,6136,3951,4636,4533,6712,5599,5287,4974,5857,4283
8327,2882,5930,7013,4413,3788,4835,5234,4418,6019,5415,3788,6597,4562,6711,3822,6711,3822
8328,585,3818,3654,6110,3682,4835,6728,4075,5920,4450,4533,6597,5836,6582,6728,5857,5132
8329,2807,5960,4445,3598,4270,5254,4669,4669,6819,4348,5135,6427,5125,3707,6246,5125,5794
8330,585,6960,5055,5710,4527,5928,4874,4005,5661,4221,5899,6987,6278,6960,6811,5835,5794
8331,4834,3897,5043,4379,6839,5254,6730,6781,5599,4221,4690,6987,6710,6092,6612,5835,4283
8332,585,5930,5636,3598,6820,5459,6529,3877,5830,5415,4062,6444,4519,5763,5451,5747,6391
8333,2882,4230,4230,3598,5470,4842,5261,3877,6691,5415,4062,5356,4519,6634,5080,5747,5866
8334,532,5930,4230,3598,6587,4222,4200,3877,4699,5415,6568,5356,5229,6634,4332,6784,4283
8335,2807,4189,6818,3598,3792,4222,4124,6596,6334,4600,4189,6334,4034,6663,6465,3743,6182
8336,5229,5250,7013,3598,3562,6509,4124,6465,6334,5571,5353,6334,4034,6663,3890,3743,6182
8337,4971,4638,4357,3598,5382,4717,6513,4180,5624,4100,4858,6334,6203,6663,6720,4629,5859
8338,1675,1446,3959,3657,3657,5460,896,3929,2976,5651,6295,5109,2113,5100,6639,5460,4793
8339,2807,3728,1336,1801,205,5254,745,153,460,5908,11,5109,4534,2625,470,3289,1003
8340,585,1446,1053,4554,72,505,3505,2762,1926,1468,6295,2542,4554,3108,6639,3108,4793
8341,2882,322,1003,6442,1749,2853,776,1923,2719,2190,2190,2879,2967,2591,1923,2283,2719
8342,2882,3601,2577,4987,5798,4908,3848,5277,5624,4441,2102,5291,4554,6909,4501,6548,6091
8343,2882,3601,4353,4987,5798,5417,3848,1923,5624,6379,5417,5291,4554,6006,811,6548,5452
8344,2882,285,2802,4958,5065,4808,4124,4046,3810,3561,4555,3631,5560,6760,6450,6497,6544
8345,2882,322,4353,6907,4289,4842,4301,2547,713,3561,3631,5248,4705,6760,6450,6497,4236
8346,2882,5696,5923,6179,5097,6875,5179,4957,3827,4188,4429,3727,6441,3997,4816,6497,5569
8347,3266,3728,3817,6958,5475,5259,4124,6596,4805,4600,4457,4888,6091,6663,4501,5824,6091
