ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46
5740,276,98,370,269,348,11,142,54,54,289,54,54,289,54,193,289,54,326,104,119,193,90,90,326,268,326,29,326,779,326,92,189,119,106,119,29,371,71,371,29,326,71,229,326,779,71,326
5741,253,197,184,238,68,35,35,184,238,238,238,184,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238
5742,320,217,217,155,74,298,298,155,85,74,298,298,276,155,401,138,155,298,401,155,155,155,155,138,155,155,155,155,155,155,155,155,138,155,401,155,401,401,155,155,155,401,401,138,155,401,401
5743,270,276,276,221,221,74,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
5744,324,77,374,155,138,138,138,138,138,17,17,17,17,17,17,17,17,324,17,17,17,17,324,17,17,324,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
5745,773,136,505,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
5746,759,85,85,154,302,324,55,85,85,85,55,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,56,85,56,377,85,85,85
5747,225,157,256,157,256,400,179,146,58,245,179,136,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
5748,311,33,141,365,287,287,287,33,250,287,33,33,250,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
5749,807,310,371,262,262,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,326,383,383,383,383,383,383
5750,625,115,333,159,136,353,22,22,206,22,353,22,323,22,353,294,323,22,14,22,22,22,22,323,22,22,22,22,323,22,22,22,22,14,323,323,297,323,20,20,20,22,22,22,20,20,22
5751,581,312,381,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364
5752,602,209,122,324,315,315,56,315,180,62,151,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
5753,677,365,371,197,197,32,388,388,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
5754,60,119,62,284,66,308,114,146,353,194,114,338,353,267,267,338,338,316,338,237,294,267,165,388,267,267,316,294,388,388,206,316,367,316,338,248,338,338,294,248,294,245,338,294,248,0,245
5755,366,174,111,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,165,30
5756,539,80,297,131,131,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,121,303,303,303,303,303,303,303,303,303,216,303,303,130,303,303,303
5757,269,449,247,241,321,36,78,115,109,257,147,263,342,102,342,342,263,342,257,342,375,257,257,53,115,53,375,257,375,53,257,115,53,53,53,53,53,53,53,53,53,257,53,251,53,53,53
5758,328,381,366,306,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366
5759,131,158,109,169,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
5760,536,334,0,262,389,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,10
5761,165,334,255,381,103,3,3,3,156,8,3,156,156,8,8,8,8,81,156,156,156,156,156,156,156,156,156,8,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
5762,695,465,89,142,74,38,299,173,246,246,246,246,173,299,173,299,234,253,246,246,229,221,311,173,221,74,276,74,246,311,311,74,57,266,173,173,236,176,246,173,311,311,246,246,173,369,173
5763,798,578,645,356,36,177,177,361,248,253,361,115,361,361,377,377,109,253,194,377,194,194,377,194,194,194,174,109,109,385,321,194,194,264,41,36,115,194,248,177,377,194,194,128,109,194,194
5764,645,377,78,193,734,247,247,567,501,786,189,189,142,236,142,142,142,142,640,236,142,229,750,110,236,142,247,640,142,236,750,386,750,236,304,229,193,142,122,750,142,253,344,247,142,640,253
5765,111,284,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,284,1,284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5766,771,392,205,367,287,268,40,287,347,292,289,55,29,114,114,250,111,250,40,40,279,54,250,250,192,54,54,54,54,34,54,54,54,54,54,73,250,34,192,34,192,54,54,54,54,192,34
5767,11,239,309,367,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281
5768,252,343,343,381,118,343,363,363,363,285,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,285,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363
5769,355,196,333,264,275,275,398,275,211,398,310,211,398,398,310,310,211,211,4,211,310,310,211,310,310,310,4,310,310,377,372,211,188,377,164,310,169,310,169,310,142,188,169,169,211,169,310
5770,391,40,71,392,371,71,322,7,250,250,250,71,29,71,250,250,250,71,250,250,250,250,71,71,234,71,322,250,71,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
5771,768,293,233,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354
5772,271,320,114,167,8,343,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363
5773,127,356,656,127,127,36,384,382,11,384,384,253,253,142,382,253,382,253,253,253,325,253,253,382,253,253,253,253,197,43,43,253,43,43,11,43,253,253,253,253,253,253,253,253,253,32,253
5774,805,251,375,283,205,270,174,84,105,108,306,105,223,202,256,6,385,295,202,150,347,295,347,208,255,385,179,179,208,301,150,295,258,202,330,208,188,347,400,361,179,255,339,301,366,347,347
5775,473,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
5776,561,200,280,295,338,338,52,386,386,313,163,313,313,289,71,71,332,332,332,332,74,332,285,236,332,74,221,90,332,221,285,25,367,285,25,285,363,332,285,299,299,285,285,313,221,501,285
5777,401,370,33,337,10,10,10,337,337,210,337,210,337,337,337,210,337,401,401,337,401,337,337,337,401,401,401,401,401,337,401,401,337,401,401,401,401,401,337,401,401,337,401,401,401,337,401
5778,309,379,380,175,380,133,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,333,403,72,380,380,403,403,380,380,380,380,380,380,380,380,175,380,380,333,380,380,380,380,380,403
5779,380,463,88,6,111,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
5780,809,806,273,273,143,127,127,177,273,321,273,342,86,177,362,362,36,321,273,127,273,362,177,321,273,177,177,127,362,177,321,86,127,177,86,127,321,273,273,273,177,177,177,177,177,127,273
5781,769,370,336,123,168,403,403,403,181,403,181,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403
5782,583,151,309,320,214,233,109,206,32,32,60,32,60,60,60,60,60,60,60,60,60,366,280,396,388,309,309,280,60,269,396,60,60,280,60,396,60,214,60,111,60,60,280,388,60,396,366
5783,165,352,397,171,394,394,271,10,10,10,374,10,276,10,374,374,10,374,374,10,374,145,374,374,10,374,10,10,145,374,374,10,374,10,374,322,10,10,374,271,374,145,10,374,374,374,374
5784,188,216,366,207,87,207,207,207,207,207,58,207,207,207,207,207,207,207,207,207,161,207,103,207,103,207,103,207,207,207,103,207,103,207,207,207,207,207,207,207,103,207,207,161,103,161,103
5785,747,71,388,170,60,275,388,264,104,269,269,26,269,269,269,269,269,327,269,26,327,28,269,264,255,269,28,371,264,28,26,264,366,264,264,366,366,366,26,26,366,26,26,26,26,26,26
5786,98,278,154,302,221,154,154,343,154,154,154,154,154,154,154,154,154,176,154,154,154,154,154,154,74,154,154,154,154,154,154,154,154,154,154,154,154,74,154,154,154,154,154,154,154,154,154
5787,392,92,162,162,162,162,361,162,162,162,162,162,162,200,162,200,200,339,339,162,339,162,162,200,162,102,162,162,162,162,162,53,162,162,162,162,162,162,162,162,162,147,162,162,162,147,162
5788,194,377,569,230,572,194,525,671,177,194,321,194,321,230,194,524,321,647,194,525,230,194,194,230,321,321,230,230,230,230,230,230,525,230,316,230,194,321,230,230,321,230,230,321,194,230,230
5789,390,236,139,139,36,127,127,134,127,100,177,177,127,177,100,100,177,127,127,36,321,36,36,127,127,36,36,127,36,321,36,36,36,127,36,36,36,350,177,321,36,36,36,36,36,36,36
5790,463,224,328,216,216,26,216,303,11,11,170,216,166,11,105,11,11,303,11,11,340,303,11,309,170,366,11,11,309,360,11,11,11,366,216,303,309,216,366,11,11,11,11,11,11,11,11
5791,680,203,303,213,91,91,131,364,231,148,131,131,231,231,131,231,148,148,245,131,131,131,131,364,131,245,131,131,131,245,364,131,245,131,131,396,245,245,245,396,131,131,131,131,346,131,131
5792,130,53,140,213,203,203,203,203,203,203,203,203,139,86,203,86,203,86,203,203,139,203,203,139,139,139,86,86,203,86,86,86,139,203,139,203,139,203,139,139,203,139,139,139,86,139,203
5793,725,19,19,213,327,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
5794,111,347,23,82,137,50,50,50,21,242,254,113,80,21,21,113,113,113,113,113,21,254,21,21,21,113,254,254,21,80,261,254,21,21,113,21,254,21,21,21,21,21,21,21,87,254,21
5795,257,288,142,380,259,259,293,259,355,259,259,355,259,355,288,393,259,259,259,259,259,259,259,259,293,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
5796,179,111,111,132,309,309,131,131,174,174,174,237,174,174,295,12,224,224,224,303,295,131,131,121,224,12,131,303,121,303,224,295,121,121,19,367,224,295,367,295,131,367,295,19,295,295,121
5797,637,256,179,251,70,179,140,385,256,301,256,179,385,256,256,256,256,400,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,400,400,256,256,256,256,256,256,256,256,256,256,256,256
5798,457,711,35,363,84,250,292,247,247,247,247,57,247,247,57,247,104,247,272,57,129,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,272,272,229,229,247,247,247,247,229,229,111
5799,534,297,220,34,188,379,270,211,270,379,270,270,270,323,232,306,306,306,232,306,195,306,306,306,306,323,323,306,323,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,323,306,306
5800,146,123,183,222,259,181,293,293,259,376,67,67,355,67,293,259,37,259,259,259,37,293,259,293,259,37,259,259,293,259,259,293,259,293,72,293,293,259,259,293,293,293,259,259,259,293,222
5801,87,346,15,362,525,189,723,372,357,357,357,372,372,357,236,357,372,73,73,285,285,285,285,285,285,285,285,73,285,73,390,120,52,285,390,390,390,4,390,285,390,4,390,73,285,390,390
5802,594,429,6,182,385,190,318,248,143,237,174,148,41,148,223,148,202,174,385,295,295,385,385,295,115,385,223,41,223,223,264,223,223,202,385,385,385,385,208,385,385,385,223,385,385,223,385
5803,65,335,137,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
5804,635,44,329,251,385,157,157,157,157,207,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
5805,369,215,348,77,77,25,229,289,229,77,77,77,77,25,77,77,77,77,77,77,77,229,77,77,77,229,77,77,77,77,229,77,77,77,229,77,77,358,229,77,77,229,358,29,229,77,77
5806,550,100,100,273,134,134,134,773,657,429,429,657,620,134,134,134,657,576,134,657,134,657,657,134,139,657,657,134,134,134,134,134,134,134,569,657,569,273,569,134,657,657,134,134,134,134,569
5807,427,287,247,195,231,367,35,381,162,231,35,395,238,35,35,231,148,35,35,35,35,35,35,148,35,114,114,35,35,35,35,35,114,35,35,178,395,35,35,395,174,35,35,231,35,35,35
5808,264,223,251,295,251,146,23,23,263,174,174,174,59,223,385,256,130,174,60,223,295,385,295,60,295,41,102,60,339,339,339,339,339,60,264,23,148,136,256,41,223,41,339,41,339,339,174
5809,264,764,644,601,549,793,177,702,36,36,524,549,177,36,177,789,36,594,549,36,549,789,594,36,177,524,36,440,702,594,249,36,776,794,177,100,177,410,177,702,249,249,702,273,584,410,127
5810,99,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
5811,440,249,387,215,271,401,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
5812,744,458,368,368,368,368,368,368,368,368,368,368,204,368,204,368,368,154,368,154,77,368,204,204,368,204,368,204,176,311,368,204,176,154,176,176,176,154,176,176,368,324,324,324,324,176,324
5813,516,333,107,3,313,365,114,313,313,313,40,108,365,313,365,253,365,377,313,253,358,358,253,221,169,12,377,142,398,142,253,146,12,285,12,40,12,12,74,361,12,12,142,4,5,313,12
5814,56,56,85,56,56,56,151,56,85,56,56,56,151,315,56,56,56,151,56,56,56,56,85,56,56,56,56,56,56,56,56,85,56,56,56,56,56,56,56,56,56,56,56,56,56,56,151
5815,9,56,77,154,9,9,9,9,9,9,9,9,9,9,55,9,9,9,9,9,55,55,55,55,55,9,55,9,9,55,9,9,55,9,55,302,9,9,55,9,55,55,9,9,55,9,9
5816,379,5,8,381,112,31,14,379,373,373,96,7,7,96,96,7,7,373,7,166,184,166,166,291,7,112,382,0,382,382,0,96,0,0,370,0,96,0,382,382,630,96,382,0,166,0,112
5817,234,401,151,108,352,369,369,173,217,153,153,153,153,153,217,217,217,217,217,153,217,153,217,217,217,217,153,153,217,217,217,217,217,217,217,217,217,217,153,217,217,217,217,217,217,153,217
5818,573,20,183,709,243,669,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
5819,174,326,0,106,106,34,106,34,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
5820,206,186,260,117,159,94,323,135,129,129,129,323,323,336,336,129,129,129,129,129,129,129,129,129,129,129,58,129,129,129,129,129,129,129,129,58,129,129,129,129,129,353,129,129,129,129,353
5821,145,347,165,29,358,358,285,25,289,278,358,358,358,358,358,358,358,358,358,358,358,358,247,358,358,358,358,358,358,358,358,358,247,247,247,247,358,247,358,358,247,358,358,358,49,358,358
5822,755,77,141,71,370,370,370,370,370,370,370,370,370,370,370,370,370,370,371,370,370,370,370,370,370,370,71,370,370,370,370,370,371,371,370,370,104,370,370,370,104,104,370,370,370,370,370
5823,400,296,159,168,403,403,99,335,183,393,393,393,393,393,222,393,393,99,99,99,222,222,393,393,393,222,393,393,393,376,393,376,393,393,393,393,222,181,222,335,393,376,393,393,393,393,222
5824,381,51,78,115,41,23,264,109,23,109,109,109,194,264,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,316,327,109,115,109,109,109,109
5825,322,225,187,52,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
5826,623,592,721,439,110,450,450,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,593,110,110,110,110,110,110,110,791,110,110,808,110,110,110,110,759,110
5827,10,210,1,284,284,8,363,363,363,363,106,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,8,73,239,252,363,252,363,363,73,363
5828,203,100,100,131,79,100,79,100,213,100,213,100,213,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5829,93,165,187,360,360,237,256,88,88,88,88,136,88,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,237,93,93,93,93,93,93,93,146,93,93
5830,422,153,138,155,74,176,278,176,300,300,348,300,300,300,300,300,300,300,300,172,300,300,172,300,300,300,300,300,300,300,300,300,300,300,300,315,300,172,348,300,300,300,300,300,300,300,300
5831,627,202,342,177,273,429,429,429,576,576,134,134,134,134,134,134,134,134,134,429,134,134,134,134,134,134,86,134,134,134,134,134,429,134,134,657,134,134,273,134,416,134,342,134,134,134,134
5832,810,360,383,54,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,326,383,383,383,383,383,383
5833,31,340,192,88,140,365,140,308,267,308,308,308,327,308,121,327,30,31,338,365,334,6,165,334,140,30,367,0,365,26,365,30,367,165,28,382,371,30,340,370,14,192,0,371,371,367,388
5834,741,354,205,114,24,24,248,248,248,318,248,248,248,318,248,248,248,248,248,248,248,248,114,195,248,316,248,248,14,248,14,248,248,14,248,314,14,248,248,14,248,248,14,248,248,248,14
5835,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
5836,42,336,82,313,394,394,114,114,114,314,114,114,114,114,114,114,114,114,114,114,114,314,114,114,114,314,314,114,114,114,314,114,114,314,114,114,114,114,314,314,114,114,22,114,114,114,114
5837,375,393,296,355,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,44,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,133,403,403,403
5838,208,296,652,130,167,167,142,381,541,167,246,167,246,167,155,246,246,246,246,167,246,246,173,246,246,246,246,246,246,246,246,246,469,229,678,173,299,173,173,299,299,246,173,246,173,173,246
5839,240,1,340,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
5840,131,49,312,312,109,225,23,23,23,58,23,23,58,23,23,58,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,23,23,23,19,23,385,23,23,23,23,23,23,385,23
5841,45,224,297,22,65,108,121,166,121,121,347,121,121,166,121,121,121,121,121,121,121,224,6,96,367,367,224,224,6,166,224,367,6,224,0,347,367,0,367,96,6,367,307,367,224,224,364
5842,421,203,308,257,346,53,346,102,91,53,53,53,53,53,339,91,53,91,102,53,53,53,102,53,339,53,53,91,91,339,91,102,346,53,91,91,339,102,91,91,91,91,91,102,339,53,339
5843,662,206,102,179,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
5844,140,353,20,179,388,278,285,278,301,3,194,4,148,285,353,116,3,156,3,116,388,116,116,61,156,61,156,61,156,285,61,61,116,4,285,61,194,116,152,61,116,156,275,388,116,275,316
5845,367,141,359,180,276,276,276,276,276,276,276,276,394,276,276,276,394,394,145,276,394,145,145,276,394,299,145,299,299,282,401,145,375,397,282,375,236,401,401,56,401,236,401,386,180,299,299
5846,302,382,292,382,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238
5847,121,186,71,380,117,117,117,117,117,117,117,117,117,117,117,117,117,66,117,39,66,117,293,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,66
5848,668,161,263,102,212,91,200,346,286,200,200,200,306,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
5849,545,34,132,250,322,31,370,104,104,104,104,104,104,104,340,104,104,340,10,10,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5850,309,53,143,15,312,312,312,211,312,312,4,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,390,312,312,312,312,312,312,312
5851,402,210,141,137,186,186,369,186,137,137,186,137,186,137,137,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
5852,54,326,285,64,64,269,109,269,32,396,32,32,32,60,32,32,32,269,109,32,32,32,32,32,32,32,32,32,32,32,32,32,109,32,32,32,32,32,32,32,32,32,32,32,32,32,32
5853,274,158,101,101,158,142,369,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137
5854,389,372,174,174,100,174,208,100,309,174,309,303,174,224,174,237,174,237,24,237,237,131,131,131,237,237,405,405,148,0,237,237,237,237,237,231,0,231,237,405,143,237,405,325,237,405,237
5855,86,86,86,86,86,86,86,86,134,273,86,86,86,86,86,86,86,86,86,134,86,86,86,86,86,86,86,273,86,86,86,86,86,86,86,86,86,86,86,548,86,86,86,86,86,273,86
5856,540,115,114,284,284,310,316,316,310,337,310,337,337,337,284,386,164,164,164,74,164,164,164,164,164,164,93,164,164,164,74,164,93,164,74,164,164,164,164,164,191,93,164,164,93,74,164
5857,653,287,110,271,48,640,365,204,640,401,253,332,332,401,253,332,62,71,215,71,234,215,71,332,401,401,215,215,215,193,234,234,332,215,234,348,71,180,234,234,215,401,234,236,374,236,234
5858,352,619,253,250,382,250,322,71,322,322,322,322,322,371,71,71,322,71,71,71,71,71,71,365,371,71,197,71,71,365,71,71,71,71,71,71,71,71,71,71,71,197,71,71,197,71,71
5859,186,290,245,35,306,306,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
5860,450,103,202,140,274,327,272,255,388,30,274,274,274,274,388,274,274,274,28,274,274,274,274,274,274,274,274,274,274,274,28,28,28,274,274,274,274,28,28,274,28,274,274,274,28,28,274
5861,362,23,310,28,49,152,188,377,49,49,275,49,49,49,275,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,208,49,49,49,49,49,208,49,208,49,275,49,49,49,49
5862,135,76,300,108,394,167,320,320,69,69,167,167,69,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,394
5863,7,193,197,379,98,379,132,132,132,185,185,132,185,185,132,185,185,185,132,185,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
5864,498,71,71,387,365,370,250,250,104,250,104,365,197,365,365,365,365,365,365,31,31,373,365,365,365,365,365,197,365,365,365,365,197,197,365,387,197,197,197,197,365,197,197,365,365,197,365
5865,289,619,229,264,264,36,194,247,247,258,247,247,253,253,253,253,264,308,264,258,220,220,264,30,220,30,264,377,377,264,30,327,327,150,258,264,264,377,264,264,264,194,258,258,258,150,150
5866,366,182,23,41,263,41,318,400,19,318,318,385,148,41,41,41,367,385,19,121,41,367,385,121,121,174,130,121,121,121,121,121,269,121,121,121,269,121,121,121,121,121,303,19,303,367,121
5867,631,95,321,273,321,321,36,36,321,36,321,127,177,273,273,36,36,36,36,36,177,127,273,321,36,36,36,36,36,36,36,36,36,36,177,177,36,36,177,177,36,177,177,273,36,36,177
5868,148,238,340,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322
5869,586,287,684,599,689,652,424,771,778,652,553,544,199,544,199,199,199,199,199,630,199,199,771,199,199,697,740,199,199,199,199,199,199,199,199,199,740,199,519,778,419,771,544,199,672,199,666
5870,666,387,180,46,233,153,46,46,155,153,138,3,3,3,3,1,3,3,3,1,76,217,76,1,1,298,124,74,74,74,1,1,158,1,1,46,3,1,298,217,298,1,1,1,1,1,1
5871,183,134,77,217,299,299,299,397,299,299,276,299,401,276,69,276,313,313,276,276,313,401,313,313,313,313,397,69,69,401,313,313,69,401,401,129,69,276,401,236,401,397,401,401,401,276,313
5872,205,238,382,238,382,382,253,195,387,382,382,382,382,382,20,382,20,382,20,382,20,195,253,382,382,382,195,382,195,382,382,382,382,382,220,382,382,382,382,382,382,197,387,382,382,197,382
5873,86,231,295,7,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
5874,695,317,345,183,376,126,126,317,317,355,317,259,317,126,317,259,317,259,317,259,259,259,259,259,259,126,126,126,376,259,259,126,259,126,126,126,376,259,126,259,376,259,259,376,259,376,376
5875,60,374,92,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282
5876,295,148,206,244,170,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
5877,78,395,218,286,390,252,378,723,329,329,189,80,15,280,366,280,189,87,280,366,152,260,260,260,260,280,15,260,260,280,189,260,280,260,280,260,260,260,260,260,260,260,260,260,280,260,260
5878,219,337,272,240,158,158,158,280,46,158,158,158,158,142,32,142,142,158,142,3,142,158,158,158,284,3,142,158,32,3,142,3,32,3,3,3,284,3,3,3,142,142,3,3,142,3,3
5879,32,264,248,140,140,367,195,367,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,297,195,195,195,195,195,195,195,195,195,297,195
5880,134,19,19,100,362,177,362,177,362,362,362,362,362,362,177,362,177,177,177,362,362,36,36,177,321,362,36,177,177,36,362,362,362,177,362,36,36,362,36,177,321,36,177,362,362,362,362
