ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42
8937,504,439,439,688,761,437,467,449,527,799,799,799,527,527,574,552,527,639,639,639,608,408,608,545,408,408,545,568,408,408,408,408,408,732,408,732,545,749,749,749,498,749,408
8938,23,23,401,119,632,236,707,48,659,7,492,645,682,468,345,645,742,758,110,110,625,645,7,665,810,245,810,409,810,766,766,766,766,495,619,495,110,503,479,206,578,49,659
8939,384,104,87,285,510,41,134,729,317,338,244,244,189,92,108,141,16,53,282,282,141,399,678,9,296,678,141,338,141,343,343,9,9,9,74,296,343,376,9,9,233,291,233
8940,536,536,728,237,736,593,411,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
8941,663,776,665,556,565,551,511,619,619,667,626,626,626,626,626,434,626,626,626,626,434,769,594,627,770,409,770,770,409,409,409,409,770,770,770,667,770,770,770,601,770,423,409
8942,32,648,618,618,45,41,32,32,32,323,36,391,351,510,701,701,19,19,19,656,19,19,657,40,657,100,657,139,139,19,596,660,660,629,40,596,660,629,660,629,629,660,691
8943,756,332,408,719,199,387,110,185,599,553,504,553,553,439,553,500,437,750,553,599,599,439,599,437,599,599,435,435,521,556,556,437,435,435,448,494,494,448,435,435,435,494,448
8944,193,598,711,610,622,440,608,439,439,439,439,563,519,448,563,563,527,432,748,521,599,662,521,521,521,521,521,521,521,571,521,521,521,521,521,563,521,521,563,521,571,521,662
8945,269,551,724,127,527,454,633,793,764,764,793,708,578,764,698,427,764,764,411,724,411,634,633,633,633,633,593,786,473,633,473,473,633,411,488,488,488,715,715,411,634,724,634
8946,319,348,139,130,171,249,71,292,84,678,13,292,292,195,292,128,332,292,236,339,241,99,223,395,236,286,236,236,236,236,236,236,229,86,113,705,113,236,113,113,113,236,236
8947,728,619,722,775,539,449,209,167,74,96,175,285,285,17,105,285,622,249,249,735,735,735,735,735,735,735,599,118,118,118,118,118,118,118,489,118,373,489,119,373,489,735,735
8948,130,602,658,415,650,485,411,752,411,696,500,500,522,510,667,686,686,686,686,686,490,615,665,615,522,615,770,770,770,619,721,721,556,721,721,721,721,721,721,556,721,588,588
8949,537,749,448,749,529,663,537,408,401,681,654,466,571,655,563,563,450,713,557,450,563,663,670,670,670,787,449,670,574,537,681,681,563,537,599,599,557,504,681,574,531,450,565
8950,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779
8951,537,134,655,747,537,537,531,537,537,537,593,750,537,246,574,244,750,750,750,750,411,537,653,537,574,537,787,537,537,537,663,537,537,750,537,750,750,408,537,537,750,750,408
8952,695,234,254,708,667,457,748,786,457,522,457,752,490,804,610,721,788,806,725,490,445,436,459,490,615,615,615,615,615,619,488,488,488,213,536,793,554,793,445,793,53,524,793
8953,599,462,195,435,3,526,418,686,466,466,498,537,526,433,754,557,697,474,653,526,719,633,454,650,623,526,454,448,448,448,448,448,448,518,697,697,545,568,720,514,514,720,571
8954,722,643,275,694,453,654,717,686,788,619,654,654,749,749,487,668,458,749,488,458,427,458,458,427,486,458,458,792,668,427,411,487,775,749,668,427,538,724,458,668,724,724,643
8955,758,722,730,148,489,804,655,806,518,518,797,811,811,700,434,811,339,625,811,811,811,609,633,811,609,811,581,811,811,811,811,540,811,811,708,811,811,811,811,708,576,625,794
8956,558,756,547,256,187,768,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558
8957,679,536,509,803,746,803,671,683,671,671,671,693,693,518,810,810,518,518,518,612,518,677,518,518,518,518,615,470,514,514,470,683,693,470,660,514,514,803,728,470,751,481,693
8958,720,720,388,599,424,711,536,536,439,439,527,536,473,499,491,536,598,477,536,536,506,602,570,695,695,695,210,695,802,802,802,802,619,619,619,619,754,619,287,619,619,619,616
8959,724,448,605,605,418,77,630,599,62,688,672,165,612,553,424,771,166,466,424,235,771,549,771,771,467,173,672,672,771,672,467,771,771,672,498,498,571,498,498,771,498,688,672
8960,435,435,707,479,574,726,624,778,668,497,497,562,387,689,778,778,778,491,778,778,778,778,778,749,778,778,778,778,778,778,778,778,778,778,419,668,778,778,778,778,778,778,778
8961,563,563,563,563,563,563,563,563,563,563,563,563,563,504,563,563,527,563,563,584,563,531,531,427,608,427,427,638,531,531,531,610,598,598,531,521,531,531,719,755,705,523,523
8962,611,611,575,647,607,517,107,179,129,420,736,573,736,636,445,627,445,636,636,636,636,636,636,636,636,636,636,636,416,725,746,677,746,790,746,746,445,746,766,445,445,445,445
8963,597,508,709,751,660,489,420,335,751,456,636,722,489,456,569,398,481,420,540,758,569,569,753,753,420,753,540,540,725,509,509,456,456,456,481,509,456,456,456,456,456,548,456
8964,367,630,528,689,779,802,477,643,711,711,711,630,711,340,711,711,711,711,711,711,711,250,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
8965,479,777,788,317,431,365,625,632,224,693,632,551,561,551,531,645,810,561,608,591,596,630,454,551,551,454,661,621,492,454,210,483,621,483,483,788,483,766,483,788,560,483,483
8966,154,154,93,385,249,110,627,713,62,582,240,199,172,199,199,553,0,718,189,0,0,370,77,553,370,226,0,249,750,427,491,750,750,771,771,771,777,771,771,199,199,783,783
8967,630,306,761,55,599,498,639,732,571,419,419,419,571,732,732,732,732,684,519,519,639,519,527,484,519,484,519,519,519,484,732,732,732,732,732,732,519,732,732,732,498,732,732
8968,689,374,374,43,77,491,491,445,425,798,688,747,339,643,597,515,680,720,637,512,578,623,680,732,753,425,658,512,753,753,753,753,753,753,753,766,413,753,93,753,533,753,601
8969,231,555,34,281,174,788,130,162,625,709,216,334,11,162,170,595,131,595,595,595,363,282,595,595,363,361,363,363,363,363,595,587,363,595,374,595,595,595,595,595,595,595,595
8970,476,457,536,575,456,703,651,492,492,492,561,682,682,451,499,415,499,499,499,499,499,499,499,499,792,499,492,677,492,573,573,677,677,573,573,677,797,454,801,454,677,549,677
8971,150,150,578,247,309,351,756,467,689,31,389,667,389,3,538,104,121,538,538,538,538,603,737,538,737,621,220,621,621,621,737,737,737,737,621,621,621,621,792,643,621,792,413
8972,671,109,758,289,210,523,68,513,778,203,151,618,578,515,645,137,569,621,540,569,569,618,429,480,409,569,660,797,797,683,618,556,660,797,509,509,509,509,509,556,660,556,556
8973,545,494,650,654,743,68,750,521,593,735,469,469,549,537,537,537,246,537,537,537,537,537,537,537,743,537,749,529,529,743,537,650,529,743,529,743,743,529,750,743,529,529,529
8974,578,492,492,788,788,571,663,492,492,304,499,584,454,488,488,488,427,788,788,802,788,801,479,788,788,788,788,788,485,517,517,726,517,517,517,517,711,638,726,484,479,726,711
8975,592,450,526,450,529,479,373,393,292,555,274,197,752,762,620,555,752,118,555,555,555,118,555,555,555,118,555,555,555,555,555,555,555,555,555,83,555,555,555,555,555,555,555
8976,313,235,778,666,439,724,418,559,479,749,418,654,654,737,418,737,749,545,735,596,559,408,749,408,408,408,418,408,719,719,719,719,592,654,454,454,719,719,719,719,719,719,749
8977,674,674,674,203,709,674,677,674,580,733,463,674,674,674,575,674,575,674,674,575,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674
8978,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
8979,183,183,278,12,687,398,123,421,421,16,16,421,16,142,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
8980,60,731,648,249,778,358,293,723,649,475,472,472,633,538,800,121,309,446,14,132,14,800,800,800,323,800,79,79,79,458,105,53,24,577,458,723,53,53,53,53,472,225,10
8981,722,722,722,650,572,409,607,668,143,321,794,671,100,794,275,321,709,236,804,657,194,321,194,86,115,670,86,194,685,142,86,760,86,548,356,769,273,395,273,275,177,275,275
8982,731,505,256,134,256,689,407,73,689,575,481,658,485,485,636,485,673,770,423,423,463,463,673,736,736,478,588,736,489,420,463,770,671,580,691,540,700,770,776,420,700,508,508
8983,280,339,782,159,416,561,445,40,243,451,451,414,451,451,451,591,456,451,780,591,699,347,810,591,280,505,505,745,345,810,790,699,691,810,810,810,451,451,810,810,810,810,810
8984,610,312,462,379,608,435,686,435,435,435,435,435,435,467,435,807,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,464,435,435,435,435,435,435,435,435,435,435,435
8985,493,789,364,139,691,460,470,478,523,523,733,665,459,722,797,437,407,733,733,733,733,407,733,669,733,733,451,528,627,803,451,636,627,669,407,407,669,407,407,407,407,407,407
8986,792,314,277,763,59,804,655,671,677,683,446,677,508,508,508,604,604,508,580,701,613,613,528,613,613,613,613,528,528,477,613,508,677,508,677,733,733,733,575,575,409,776,776
8987,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
8988,619,778,778,182,328,717,733,762,733,677,674,428,700,715,715,648,715,409,700,797,700,700,700,730,700,797,700,463,680,514,508,615,658,658,508,810,810,481,522,810,715,810,810
8989,487,487,328,60,603,573,629,581,729,446,782,480,591,803,776,514,658,658,658,458,658,514,514,514,712,520,550,520,509,658,458,509,458,658,509,458,458,458,458,458,509,550,658
8990,683,683,463,277,192,505,253,792,674,552,410,811,804,445,691,508,726,597,763,763,712,784,763,763,770,763,763,770,647,647,647,192,736,763,736,763,763,736,763,736,736,736,736
8991,536,536,514,603,673,789,768,522,801,801,345,514,682,603,792,611,603,603,603,651,437,514,514,603,786,603,603,603,603,603,603,603,603,775,792,603,603,514,603,603,603,603,603
8992,540,247,513,267,253,736,275,554,800,554,728,550,478,478,436,436,792,568,797,633,706,797,417,792,658,658,797,797,700,658,797,700,788,788,788,788,788,788,797,788,788,788,788
8993,507,482,339,510,381,758,556,769,699,707,769,100,556,470,556,582,321,321,686,769,492,707,450,450,568,450,707,707,707,707,450,489,707,450,707,707,707,707,707,707,707,707,668
8994,287,360,448,557,213,607,224,625,468,136,137,625,625,625,633,625,625,625,625,625,603,581,810,603,659,570,603,603,603,603,625,581,581,712,581,633,581,603,633,603,603,633,459
8995,754,668,498,545,55,498,704,559,432,719,633,610,686,435,610,737,610,502,610,435,610,610,645,507,645,610,610,507,507,610,592,507,592,418,600,600,600,787,592,507,507,507,711
8996,59,59,463,382,181,573,86,333,273,335,703,210,744,794,569,417,773,504,744,773,569,792,792,504,773,803,794,802,474,417,648,496,417,614,493,669,614,614,773,614,747,753,717
8997,640,640,727,663,636,517,479,496,388,160,224,449,253,368,449,464,449,449,449,449,449,787,449,586,449,542,586,553,513,513,488,513,513,488,24,488,488,637,513,577,663,488,488
8998,749,599,630,519,527,110,686,466,537,654,654,600,654,537,537,435,571,654,571,537,639,408,521,448,432,571,608,432,432,432,732,732,732,732,432,432,519,732,732,432,686,686,639
8999,481,481,481,487,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
9000,559,697,697,666,419,662,666,600,600,600,639,639,521,498,642,574,418,408,418,633,761,761,761,761,408,652,652,432,599,599,432,574,599,574,599,574,639,574,639,574,574,574,574
9001,764,764,727,584,638,440,762,507,749,473,556,556,556,556,556,439,439,721,439,556,556,556,556,801,762,633,633,721,721,721,439,721,721,721,721,721,721,721,437,721,721,721,721
9002,106,106,672,142,2,574,778,783,783,684,652,781,652,750,193,646,652,652,639,558,441,498,697,571,441,498,571,422,422,571,422,571,422,778,172,778,422,422,422,422,422,684,422
9003,103,620,511,183,491,623,566,353,623,413,779,768,768,576,656,696,576,576,253,576,768,474,523,768,768,768,768,768,768,768,523,523,576,626,499,494,561,626,499,494,416,561,423
9004,250,250,499,557,195,189,189,318,318,66,388,388,102,164,269,351,237,179,306,306,245,368,306,368,306,800,130,800,800,130,244,800,130,130,130,130,800,800,800,800,800,800,800
9005,718,482,271,517,11,721,724,592,689,425,755,592,485,427,526,578,793,793,454,208,488,578,399,375,388,236,101,200,578,194,388,578,578,194,578,578,578,578,110,638,110,560,578
9006,801,801,801,241,801,620,680,756,453,680,782,471,505,801,801,801,801,801,736,505,773,505,801,801,801,801,505,768,801,801,741,691,801,801,741,801,801,668,801,801,801,801,801
9007,174,139,284,35,185,806,86,596,429,36,19,567,569,95,95,95,434,95,434,493,19,434,584,770,95,770,36,584,752,434,434,434,434,722,722,722,434,584,572,601,584,572,569
9008,215,325,756,725,721,699,733,411,538,510,756,588,762,797,504,504,478,762,806,779,504,765,762,762,610,762,643,417,610,492,788,610,427,726,610,610,427,417,417,417,533,417,417
9009,689,682,682,170,523,682,551,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
9010,652,507,567,389,68,419,560,432,432,432,684,684,466,692,718,498,778,598,498,498,498,688,688,688,688,688,688,688,688,688,654,688,688,778,498,652,586,498,586,586,688,672,688
9011,642,419,351,408,220,524,524,484,484,524,731,731,646,726,484,705,731,731,731,484,484,484,484,484,731,484,484,484,484,484,484,484,484,484,590,600,484,563,408,563,557,563,563
9012,584,691,580,601,159,410,410,515,505,730,481,725,411,679,760,699,715,760,453,760,760,505,693,409,523,523,453,448,760,613,693,613,804,776,776,693,776,486,680,680,680,776,615
9013,733,733,733,556,127,434,575,518,733,733,456,583,665,540,677,540,583,540,508,677,583,677,648,677,758,518,758,518,758,508,410,776,583,776,725,758,583,583,776,725,776,776,776
9014,174,633,633,638,422,754,490,750,467,771,689,732,732,732,529,732,529,652,732,529,732,732,732,732,732,732,732,732,732,732,732,732,732,600,732,732,732,732,732,732,732,732,732
9015,222,407,407,635,674,451,613,203,669,803,407,458,580,580,533,551,682,407,476,682,551,551,575,476,551,575,345,407,345,575,575,345,575,575,551,345,476,551,398,345,551,407,407
9016,55,266,278,452,652,234,124,215,1,64,64,108,33,171,646,419,171,193,193,249,193,791,83,642,795,519,795,639,166,418,772,549,344,418,557,557,652,791,387,245,519,245,639
9017,558,558,680,399,285,303,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558
9018,654,88,698,308,584,776,451,522,685,518,423,177,769,650,664,650,687,687,769,687,687,650,687,651,760,687,687,687,760,687,769,687,687,687,687,687,717,463,463,717,760,629,620
9019,742,518,705,159,455,471,782,782,802,802,619,727,727,788,742,727,727,727,742,810,742,742,742,788,727,788,727,636,485,742,742,788,742,810,742,788,810,788,780,788,788,325,788
9020,485,556,556,718,717,526,411,811,656,695,491,512,706,798,502,455,536,773,677,413,677,677,688,677,677,413,455,677,677,677,677,677,677,677,677,677,677,686,700,677,792,413,700
9021,285,285,59,778,257,578,493,629,612,794,508,517,492,492,788,412,747,653,524,797,524,797,749,364,492,492,749,492,749,492,492,492,492,492,749,492,492,492,749,749,492,492,492
9022,754,475,421,750,568,608,482,610,482,437,720,720,431,431,449,507,584,552,658,720,720,658,749,749,464,584,749,720,720,720,726,720,726,726,720,720,720,720,549,720,494,720,720
9023,517,130,280,238,353,333,286,286,685,685,713,767,399,399,196,196,643,196,796,713,196,543,453,648,800,524,800,414,558,332,436,558,196,148,558,183,685,569,196,632,800,479,339
9024,179,656,79,460,256,583,651,434,434,434,434,573,478,510,510,508,510,510,510,214,510,214,537,770,573,660,597,434,434,660,674,671,674,499,671,499,537,671,499,73,73,537,73
9025,741,741,158,213,353,376,333,390,390,251,103,594,390,321,248,390,321,463,390,248,390,390,523,390,390,390,177,390,390,390,196,390,572,390,390,390,572,794,390,390,390,390,390
9026,647,647,477,722,517,381,297,283,145,222,222,168,82,278,168,44,66,297,320,107,22,101,107,74,375,403,375,375,375,403,403,375,403,375,403,612,402,375,375,403,375,402,402
9027,55,236,80,678,154,56,387,530,55,605,397,167,62,62,541,253,62,107,62,62,469,469,595,57,159,159,159,159,595,159,469,469,469,469,469,159,469,469,469,469,734,734,469
9028,458,458,740,53,602,721,633,721,509,721,799,638,509,602,788,602,788,512,737,682,568,568,682,536,536,411,653,411,799,623,618,618,618,536,536,411,799,536,799,536,799,457,618
9029,435,719,639,719,783,448,545,666,519,519,418,498,697,418,408,408,559,418,642,642,521,418,642,642,642,642,642,642,482,482,418,467,549,642,482,549,418,418,418,418,418,418,418
9030,754,518,518,409,694,499,673,710,247,456,747,247,728,713,456,618,618,618,713,31,713,31,713,618,31,31,68,253,197,31,31,539,791,791,791,725,411,791,725,725,504,791,791
9031,710,675,705,780,658,86,86,194,671,285,378,603,776,776,782,621,658,621,658,636,658,658,603,766,766,655,458,655,655,621,621,545,621,658,658,658,658,658,584,584,658,584,658
9032,637,598,688,322,656,312,161,437,323,187,472,472,472,495,511,638,656,431,491,726,707,491,413,726,520,726,522,780,604,780,604,780,780,658,520,780,536,780,695,780,780,430,578
9033,480,630,669,168,515,22,701,257,603,603,675,748,682,712,409,603,578,792,631,603,515,515,515,515,515,515,515,515,515,603,515,515,515,515,515,515,515,515,515,515,515,515,515
9034,585,809,809,148,581,456,751,809,809,809,508,809,508,809,540,523,803,809,803,803,420,481,515,803,515,515,747,481,727,481,481,810,481,481,481,647,747,805,481,481,481,481,481
9035,269,273,73,51,193,363,401,624,336,197,530,122,740,694,115,595,8,781,516,734,516,469,394,394,516,734,734,734,734,734,734,734,734,734,734,595,734,734,114,734,735,314,734
9036,274,713,346,766,139,22,80,121,416,548,548,705,705,705,764,764,714,764,764,764,773,86,773,773,806,437,569,764,615,685,413,685,413,615,413,788,413,413,413,413,615,413,413
9037,385,654,480,758,576,702,275,664,95,95,554,554,550,550,550,554,702,702,702,702,702,702,539,677,539,677,677,213,362,677,677,95,702,702,477,477,477,477,677,213,477,213,213
9038,809,809,262,31,283,262,54,161,677,573,414,742,389,742,746,742,742,520,746,746,746,520,520,752,742,520,625,520,411,747,411,621,707,707,411,707,707,411,707,707,707,613,746
9039,432,184,519,32,385,134,23,472,68,673,75,472,446,549,472,472,385,243,309,673,673,555,673,385,385,673,555,555,555,555,555,555,555,283,184,184,243,243,673,243,243,555,714
9040,627,627,387,562,748,618,600,431,724,689,427,447,418,661,545,661,724,523,545,435,418,451,623,451,633,451,451,661,724,500,724,500,623,623,724,623,623,623,724,724,623,623,643
9041,528,159,76,99,477,203,347,203,339,308,778,390,114,362,576,139,139,139,362,139,139,51,87,139,709,778,100,446,115,51,134,115,174,390,115,525,390,194,51,673,390,390,390
9042,109,517,51,675,420,259,108,79,603,655,669,784,458,458,784,458,458,669,669,747,583,595,480,463,776,776,595,776,595,595,776,480,758,480,480,480,758,657,638,481,481,782,669
9043,417,387,71,343,586,536,520,520,427,427,638,638,427,638,638,645,749,638,638,638,638,583,427,583,427,583,427,749,592,592,749,437,749,427,427,592,724,749,592,592,592,706,749
9044,470,470,470,799,519,602,482,439,467,711,600,568,799,754,711,527,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,596,711,711,711,711,711,711,711,711,507,711,711
9045,667,600,303,789,660,638,280,572,788,499,578,726,803,556,449,449,578,499,493,492,492,492,492,492,492,492,492,492,578,788,788,788,443,492,487,578,36,492,578,578,492,492,758
9046,74,512,162,613,323,543,285,152,130,130,130,26,303,723,303,577,303,692,577,325,577,593,520,593,219,219,219,591,606,219,219,580,303,303,606,621,606,580,458,303,621,458,745
9047,133,759,625,746,358,263,308,281,203,543,89,573,130,105,514,214,472,105,514,765,514,661,714,580,714,709,514,500,573,573,573,514,573,573,573,573,625,551,780,780,625,551,551
9048,311,238,311,387,754,249,249,783,249,33,167,85,684,424,262,652,684,684,684,684,654,654,654,654,2,697,431,431,431,672,666,718,718,718,639,718,431,431,666,431,431,684,2
9049,71,71,235,507,502,553,557,545,552,592,571,615,592,592,592,592,545,545,398,545,775,468,565,510,775,474,775,775,695,775,695,775,592,440,775,775,775,592,801,769,440,518,717
9050,436,69,20,788,435,754,271,108,83,166,558,608,586,586,668,472,586,684,586,521,558,122,507,720,558,762,659,720,389,684,440,684,389,440,432,778,432,749,432,432,432,432,432
9051,484,436,140,161,284,471,89,189,691,602,472,134,479,500,500,240,240,798,166,109,789,59,40,798,40,798,468,416,128,416,414,447,524,449,524,574,524,524,524,777,524,777,804
9052,754,0,543,11,546,732,773,747,695,633,490,502,490,684,436,706,436,652,545,502,442,389,389,558,558,389,608,465,684,513,513,465,558,389,513,498,513,389,513,513,498,389,389
9053,224,705,413,223,166,512,606,545,229,769,545,755,504,504,706,426,504,504,504,724,706,695,706,706,502,706,688,737,737,737,737,458,802,706,737,661,737,661,737,661,737,661,427
9054,387,387,250,547,633,129,129,422,279,279,122,513,553,465,646,718,737,7,389,389,368,656,488,695,546,465,502,467,98,467,546,249,249,546,249,767,656,458,546,249,432,689,457
9055,195,457,75,597,638,708,747,597,407,515,75,556,765,551,585,713,456,328,409,257,429,701,701,701,701,701,203,701,701,701,225,139,794,203,701,400,375,203,701,303,303,329,303
9056,553,244,244,422,71,244,422,71,71,71,74,71,574,807,8,71,582,761,71,506,506,506,506,506,432,506,506,506,71,71,704,506,761,498,71,71,71,704,71,71,71,83,545
9057,109,109,598,704,777,779,433,704,771,181,332,771,747,530,467,704,704,530,488,690,317,606,151,181,61,530,229,530,173,229,108,322,681,322,141,229,549,322,229,750,509,549,229
9058,556,527,409,737,494,719,499,618,618,724,726,536,536,661,464,512,749,512,661,435,737,661,427,661,536,661,536,457,661,482,662,662,737,482,502,482,737,482,737,467,737,467,482
9059,197,629,582,423,114,384,142,105,438,438,429,429,429,40,78,438,22,40,429,565,68,731,565,576,565,588,713,68,429,429,581,565,438,438,484,429,588,565,588,565,565,576,429
9060,476,773,297,593,250,233,723,433,433,69,465,664,664,550,185,322,723,550,550,550,550,664,664,550,664,664,664,550,664,550,664,664,550,550,550,550,550,550,511,511,550,511,511
9061,321,321,36,285,505,40,612,533,647,123,685,769,321,619,78,329,321,321,321,321,802,637,637,321,802,802,802,802,660,660,802,802,647,211,211,211,660,211,660,660,660,660,660
9062,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802
9063,799,431,659,225,661,748,643,431,696,586,536,586,586,586,602,752,561,578,742,788,586,578,653,590,752,653,590,590,590,756,590,653,469,485,451,451,695,451,695,695,451,752,775
9064,75,24,787,625,416,321,411,614,788,280,788,512,788,749,788,788,674,788,788,788,788,485,788,417,788,674,490,674,490,674,454,536,728,522,485,451,522,522,522,522,522,638,522
9065,492,715,801,801,615,515,683,683,683,420,698,809,572,572,572,572,572,572,572,594,572,572,572,572,594,594,572,698,671,115,115,572,572,572,78,698,624,624,624,709,624,572,572
9066,513,498,779,439,466,418,598,656,552,552,688,437,549,724,557,549,724,549,688,448,459,459,697,521,521,521,791,490,633,502,502,368,697,448,448,448,490,448,448,448,448,711,711
9067,585,585,3,568,630,724,720,522,643,486,643,643,724,638,643,586,536,486,536,638,486,665,484,484,486,484,451,764,602,484,648,753,753,764,445,453,762,762,552,762,764,457,764
9068,3,587,139,651,447,588,714,429,747,747,51,86,569,245,412,806,806,597,139,572,794,597,191,572,572,572,572,572,572,572,572,572,109,109,572,572,572,109,572,576,572,196,548
9069,510,510,603,510,506,524,455,660,423,633,674,674,762,782,548,809,568,809,548,548,762,693,762,636,674,515,557,674,811,811,811,417,515,515,801,721,721,721,788,801,721,788,721
9070,670,717,412,423,463,540,793,713,412,524,685,685,416,416,416,685,478,478,685,420,478,478,572,572,685,478,478,478,714,416,747,794,794,416,685,794,794,794,685,794,717,794,685
9071,325,325,189,699,449,523,773,474,306,711,368,187,787,787,787,726,187,787,737,470,726,737,726,737,524,787,737,599,707,489,787,787,787,787,474,787,737,524,787,474,692,568,568
9072,581,702,785,390,24,478,747,136,551,573,569,712,712,742,591,407,533,712,712,801,804,631,631,407,409,621,683,683,634,673,634,634,634,712,580,810,688,515,568,634,613,613,613
9073,715,84,607,208,187,764,273,763,489,89,810,314,196,656,314,314,84,635,219,314,470,635,296,336,243,333,34,625,336,296,336,336,336,123,553,553,553,553,553,553,551,553,551
9074,810,381,110,385,686,693,487,487,79,487,487,674,736,53,674,667,53,455,674,523,677,677,696,463,455,677,457,455,455,455,523,523,523,523,600,811,677,505,592,505,677,705,705
9075,697,697,697,537,697,697,697,697,697,697,650,563,650,650,474,650,557,557,557,697,527,697,697,697,697,521,650,521,521,521,697,650,650,697,697,697,697,697,697,697,697,697,697
9076,586,586,586,62,55,662,545,435,711,767,518,518,754,653,526,527,571,754,571,735,519,571,571,519,571,571,650,571,571,571,563,748,748,748,748,748,748,748,748,748,748,748,748
9077,314,713,325,660,134,446,713,446,597,794,794,420,597,597,760,597,597,420,657,617,576,420,656,657,412,657,264,760,656,656,656,597,656,420,656,656,420,191,656,420,420,420,420
9078,775,806,664,187,187,703,95,648,697,245,306,389,749,748,171,805,0,448,0,638,638,479,543,171,136,808,589,808,289,808,528,638,514,507,184,166,472,184,784,711,472,648,711
9079,519,703,500,613,175,386,784,620,479,459,297,40,245,409,115,765,115,86,86,551,517,59,0,805,0,776,416,698,243,698,243,748,243,195,698,183,195,243,698,243,698,698,698
9080,527,527,527,527,599,439,433,464,546,608,719,711,479,719,719,780,643,559,479,602,638,711,659,464,464,464,464,720,464,720,720,658,658,437,695,437,695,787,559,437,695,695,437
9081,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
9082,68,459,479,82,253,804,427,605,612,810,562,479,742,53,763,177,810,810,195,347,593,671,555,613,409,730,555,613,178,241,555,662,637,637,637,637,637,555,113,178,788,178,637
9083,196,362,673,342,378,803,386,657,657,657,481,517,420,657,420,703,420,792,420,420,446,657,595,576,576,517,203,517,321,321,576,671,671,671,86,671,86,508,486,576,508,508,508
9084,253,704,6,206,704,544,33,167,544,497,167,652,718,62,166,74,62,459,374,459,783,240,240,240,506,240,166,684,166,466,244,0,466,108,108,108,108,108,108,401,401,108,98
9085,23,74,74,768,304,617,53,53,351,53,53,351,53,351,588,53,53,53,53,53,53,412,142,53,142,53,53,53,142,53,142,142,53,53,53,53,53,53,548,53,618,629,142
9086,610,445,445,58,635,577,756,636,705,663,423,628,457,756,512,109,733,647,457,756,518,512,533,415,455,533,533,427,533,696,568,708,696,696,696,696,459,696,683,459,459,696,708
9087,414,414,414,698,58,698,481,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,601,601,414,414,414,414,414,414,414,414,414,414,414,414,414
9088,440,578,696,688,749,719,719,523,645,523,749,545,418,545,418,749,735,748,545,749,749,749,661,545,545,545,545,545,545,661,661,737,545,545,545,545,545,666,571,642,666,661,661
9089,597,210,648,648,273,548,548,781,652,629,78,713,713,713,191,191,191,23,385,713,274,285,14,270,280,22,588,316,316,89,318,316,323,14,316,323,428,435,14,80,41,80,80
9090,686,777,777,315,583,686,718,519,418,695,666,419,639,422,777,527,777,586,422,422,666,666,684,433,684,684,777,498,484,777,777,662,697,666,783,537,571,433,571,783,783,571,783
