ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
9086,605,77,198,251,59,109,723,825,539,551,524,798,818,463,733,771,553,587,703,830,830,553,646,716,736,544,690,580,582,524,753,567,553,489,524,716,488,615,842,571,571,571,598,571,524,753,683,571,568,571,571,571,571,571,571,571,571,571,687,568,687,571,571
9087,367,401,99,534,317,155,125,477,812,871,648,871,690,795,584,525,763,597,525,496,496,706,763,624,521,767,758,515,459,666,666,515,515,682,683,666,489,798,660,869,847,479,684,566,755,666,875,684,479,473,555,770,472,852,557,594,869,594,479,458,755,832,849
9088,59,59,59,59,144,128,63,643,240,853,610,532,555,580,460,655,817,685,669,682,760,460,704,704,633,731,683,641,857,825,544,834,834,731,714,866,714,735,489,735,450,682,456,714,522,714,683,489,597,455,456,604,682,683,683,683,683,456,489,456,456,683,456
9089,59,59,59,162,280,101,841,709,870,656,18,778,820,492,469,570,666,789,514,668,635,584,784,705,551,538,551,584,708,670,670,670,670,708,708,635,531,758,820,788,531,458,820,531,840,438,820,449,573,445,531,531,820,531,531,573,840,438,560,573,531,445,746
9090,59,59,162,59,59,747,369,681,733,810,754,839,540,639,684,760,778,482,482,754,851,754,754,803,609,835,509,607,526,849,835,861,638,851,670,509,670,861,638,638,707,526,638,451,802,592,451,851,451,557,802,522,439,670,702,702,754,543,439,439,557,557,557
9091,99,59,99,59,415,196,329,205,688,474,858,812,812,668,566,664,670,874,628,464,549,628,752,668,870,474,820,546,820,474,546,733,732,689,474,732,847,752,588,474,757,752,474,512,438,784,733,847,784,668,668,870,752,551,551,588,474,474,504,474,551,576,773
9092,59,59,59,59,59,374,192,687,824,791,815,624,818,505,494,626,537,549,498,871,797,797,797,797,848,549,537,441,537,791,791,498,795,791,496,449,848,791,791,795,449,742,550,795,848,449,514,865,726,795,449,742,792,742,791,494,795,792,494,792,494,792,533
9093,355,192,693,59,412,64,655,693,615,666,774,493,704,549,844,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,673,673,673,693,693,673,693,693,693,693,693,673,693,693,779,871,673,731,693,693,693,693,693,673,693
9094,59,59,166,99,238,283,707,267,119,831,788,845,870,855,835,512,697,828,671,628,758,592,754,718,805,754,592,835,592,754,482,803,861,509,832,509,566,861,835,526,526,526,526,566,861,861,526,861,874,566,861,874,628,566,874,861,861,526,849,861,526,526,526
9095,59,59,59,59,99,269,66,555,824,601,601,633,801,687,801,749,624,741,850,620,850,591,781,850,583,620,626,647,591,850,850,612,719,602,741,850,850,817,777,652,850,819,817,819,706,603,844,741,776,741,652,480,741,480,741,741,741,817,844,844,613,844,817
9096,386,229,59,410,59,378,375,316,234,178,116,261,338,247,643,677,219,677,308,814,546,546,308,109,578,578,578,575,578,578,637,720,720,578,575,637,546,578,578,578,637,546,546,720,575,578,575,575,578,575,575,575,575,546,575,575,677,677,677,575,575,578,546
9097,59,99,59,144,59,605,674,732,154,671,688,733,628,688,585,709,585,709,709,709,709,709,709,709,709,709,820,611,709,791,791,709,870,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,689,709,709,709,709,709,709,709,709,709
9098,99,95,114,334,59,313,734,694,525,766,569,632,478,784,461,493,743,628,796,589,465,771,631,465,862,577,579,629,862,770,541,770,770,816,743,536,458,832,545,457,862,862,540,536,770,457,667,770,579,667,770,457,667,822,454,457,676,763,802,632,799,632,832
9099,59,59,261,59,17,102,672,793,547,735,517,620,798,852,617,858,858,771,648,648,712,617,693,771,712,712,517,608,809,597,619,712,693,665,693,520,779,832,627,520,520,749,779,779,712,665,806,626,456,520,731,591,731,806,731,779,779,455,776,645,779,731,779
9100,209,229,353,102,59,399,215,844,845,674,439,828,628,609,598,540,451,660,660,660,707,844,444,632,783,632,607,660,660,841,851,844,755,660,660,530,844,660,660,530,762,530,762,816,530,762,762,745,521,762,530,762,762,799,799,521,762,521,660,762,762,762,530
9101,215,859,284,59,278,312,569,530,740,651,770,861,657,479,774,784,456,784,525,837,816,525,648,525,490,444,525,490,490,525,490,649,456,525,456,456,525,541,491,541,491,456,490,456,491,456,491,456,456,456,525,491,525,525,525,491,525,456,490,525,525,525,525
9102,144,59,321,99,107,659,553,686,558,87,620,552,801,595,552,795,571,659,552,619,447,648,663,798,613,602,659,520,480,480,552,587,807,463,536,687,455,536,542,663,536,480,687,542,663,687,536,463,463,663,819,645,536,615,615,687,712,463,819,687,687,613,687
9103,59,59,59,59,228,665,158,220,79,636,646,860,819,729,719,462,619,619,619,765,619,591,692,665,650,619,650,665,723,665,650,650,650,591,650,665,665,665,665,665,591,591,665,591,591,591,591,591,665,665,591,665,665,591,665,665,665,665,591,591,665,665,591
9104,59,59,99,59,59,853,331,145,517,501,669,663,620,542,723,818,669,603,819,650,686,658,517,608,807,801,640,524,517,517,552,640,615,867,669,663,781,615,615,600,542,663,663,524,615,663,663,663,552,663,615,615,536,663,663,663,663,663,712,663,663,663,447
9105,59,59,59,59,4,4,393,544,427,677,698,382,679,668,695,575,720,698,865,733,812,551,556,551,720,679,732,504,865,791,679,679,677,504,812,504,504,697,574,679,504,679,679,679,474,574,679,574,679,679,679,679,679,679,679,679,679,732,732,679,679,679,732
9106,59,59,59,59,306,815,421,620,440,663,804,619,777,823,856,856,665,860,860,593,593,856,593,593,16,856,16,16,856,16,593,16,593,593,856,723,856,442,856,593,593,16,856,442,856,856,16,442,16,593,442,593,593,16,856,591,856,593,442,593,442,593,442
9107,59,258,99,174,99,576,555,501,680,620,842,850,731,744,729,801,552,819,604,603,866,739,602,731,723,608,686,806,602,652,866,866,781,866,801,801,866,518,603,801,801,751,866,801,603,608,801,866,602,608,491,866,602,866,866,801,866,866,602,491,602,603,866
9108,59,59,59,59,59,570,751,422,844,513,468,501,759,658,489,759,595,467,595,866,522,759,467,796,866,809,544,463,639,838,857,704,838,817,857,682,741,706,563,706,563,731,654,683,731,706,866,866,513,706,866,866,817,513,658,741,658,817,586,658,658,578,513
9109,272,57,98,5,99,307,0,745,656,783,802,707,473,873,755,703,565,655,565,635,611,476,689,875,565,783,482,783,697,482,689,703,512,697,671,596,689,763,702,503,611,689,671,503,635,689,805,689,689,689,449,689,805,689,635,789,671,671,763,503,503,689,654
9110,59,59,99,59,155,448,619,440,610,781,710,714,533,714,633,486,576,840,507,489,857,506,825,489,561,591,637,561,857,825,561,834,857,857,680,561,680,834,834,513,680,857,796,648,544,544,544,838,704,741,706,704,741,751,576,751,576,489,462,704,578,704,706
9111,59,59,59,59,59,18,792,820,487,512,487,452,657,515,851,577,654,654,657,579,654,675,792,654,492,445,654,654,678,699,492,485,492,533,678,492,688,872,533,872,872,872,792,872,872,792,485,585,533,872,872,792,792,678,485,872,792,872,792,872,792,678,792
9112,59,59,285,99,144,87,619,423,207,653,640,653,505,798,856,620,646,455,588,455,527,840,553,646,646,761,761,646,505,724,567,465,465,736,543,736,646,646,567,646,771,736,771,646,736,736,514,771,798,580,468,761,468,468,690,468,761,468,514,514,548,488,761
9113,59,59,59,59,59,215,627,666,21,288,338,412,124,438,226,105,416,412,412,748,644,814,814,644,814,644,814,814,644,814,412,814,644,814,644,814,814,644,814,644,826,814,814,644,644,814,814,644,814,644,644,814,814,644,644,814,644,644,814,644,644,814,644
9114,329,31,221,59,59,204,874,707,674,639,496,791,754,762,844,718,589,482,457,589,743,670,632,828,802,770,802,670,444,707,566,841,566,828,444,707,707,605,566,784,439,784,444,439,841,439,439,854,802,707,439,439,784,784,439,784,439,784,784,841,861,702,702
9115,65,114,99,59,59,808,672,650,524,817,869,712,866,830,567,842,519,706,519,553,519,641,615,570,830,570,570,863,570,839,839,716,842,570,802,839,802,839,839,685,802,570,802,839,802,802,802,802,802,839,802,570,802,845,610,739,570,802,802,802,801,570,802
9116,59,59,59,99,379,225,219,301,500,500,760,869,702,832,773,828,868,489,694,621,811,792,840,792,485,485,485,485,485,840,515,485,515,738,515,699,840,515,515,445,445,485,445,445,840,564,811,840,840,811,630,469,811,564,811,445,630,811,445,767,870,485,630
9117,59,59,99,59,294,399,136,552,730,617,733,669,646,465,646,703,597,683,508,544,647,771,552,586,731,586,834,642,613,747,450,536,683,544,824,450,866,544,655,633,489,519,655,824,682,450,489,682,796,544,714,714,522,513,544,741,712,633,866,544,776,544,817
9118,59,59,59,59,59,320,773,627,512,639,522,697,743,627,627,844,511,645,806,844,511,844,511,491,511,456,491,604,491,627,466,627,604,837,837,604,837,536,604,627,627,744,455,747,450,455,456,455,633,633,455,633,633,547,712,633,455,633,633,682,682,633,633
9119,59,59,162,59,66,873,730,853,826,817,871,600,723,617,646,553,527,543,488,505,646,630,690,795,724,564,505,446,587,724,564,553,508,724,871,606,724,724,587,871,606,724,505,811,587,446,811,715,588,514,514,682,715,446,564,587,514,446,724,564,446,735,446
9120,59,59,59,59,59,257,313,129,397,803,489,18,469,800,540,733,572,654,668,668,668,551,668,533,668,551,474,847,720,791,800,668,870,847,668,800,474,551,588,668,474,637,677,668,453,637,720,800,540,668,551,668,720,720,720,668,800,720,720,668,720,703,720
9121,59,59,59,59,83,338,535,707,463,674,543,782,673,712,693,673,684,740,591,740,740,723,740,645,712,764,813,779,764,627,779,608,608,779,608,608,608,627,781,491,511,779,731,712,627,627,608,627,511,511,627,641,455,613,608,731,627,608,455,608,511,613,608
9122,59,162,247,35,99,176,422,774,832,755,511,727,582,796,511,828,540,540,861,496,557,868,533,607,607,684,607,479,526,609,526,855,851,735,758,862,851,837,566,635,592,596,566,851,803,753,862,557,862,832,557,667,551,557,551,832,25,832,551,479,567,805,670
9123,143,359,247,114,99,262,457,709,746,718,454,649,495,631,454,676,562,487,854,487,629,629,676,487,702,454,541,794,794,794,629,796,794,629,794,454,629,794,629,629,629,676,629,629,454,629,629,487,487,454,629,629,487,629,796,454,454,629,629,454,629,454,629
9124,59,59,59,59,59,572,16,805,747,615,540,811,771,505,684,496,447,508,567,447,572,672,446,606,494,494,524,587,622,685,568,683,588,587,865,683,726,865,468,508,494,865,441,568,505,567,508,812,873,672,508,459,614,812,514,873,588,208,805,730,672,568,494
9125,59,99,59,99,99,259,234,133,458,487,855,503,854,833,470,454,577,454,833,656,628,691,733,605,789,500,656,605,780,670,509,789,478,478,780,605,833,478,478,476,476,478,833,454,572,833,780,833,476,476,596,709,478,478,718,596,780,454,476,476,709,509,476
9126,59,59,99,148,234,554,863,520,817,488,513,447,468,460,511,532,683,450,824,838,561,583,620,857,583,460,480,764,714,706,764,682,834,751,680,680,706,838,706,680,825,544,682,544,680,618,544,857,544,618,544,857,633,857,544,857,857,544,857,544,544,834,544
9127,59,59,59,59,99,97,749,761,771,488,653,776,536,840,653,587,441,749,630,498,571,798,867,611,459,574,440,687,611,867,653,583,588,583,520,601,561,583,798,583,561,583,620,583,583,819,712,819,819,561,682,455,552,857,450,712,576,824,819,857,857,450,561
9128,59,59,59,99,59,723,614,188,450,674,514,569,516,697,514,846,516,565,841,639,611,733,554,514,703,875,614,514,846,697,697,697,697,639,766,514,639,514,556,639,763,655,810,639,766,514,514,810,810,489,489,514,556,556,690,588,473,697,639,514,697,514,514
9129,126,180,215,99,144,172,400,862,495,605,681,566,458,515,537,515,745,557,831,831,832,805,462,868,755,582,582,832,439,670,832,832,790,755,766,582,582,479,707,755,845,707,755,783,530,439,530,707,707,439,526,444,609,841,707,707,849,526,841,660,841,841,851
9130,143,176,59,59,59,88,172,649,461,847,868,718,585,529,448,461,538,571,485,769,492,492,124,538,515,820,778,722,872,872,474,452,778,492,722,577,778,452,515,722,699,778,722,792,802,515,791,792,722,791,792,678,477,678,778,515,792,492,792,678,778,792,792
9131,7,242,300,59,99,619,150,516,818,491,488,567,817,567,486,496,811,761,869,567,468,508,508,567,567,567,724,730,761,567,567,797,567,567,567,567,567,567,567,567,567,736,567,567,567,567,567,567,736,567,567,736,468,567,567,567,567,532,505,468,532,567,761
9132,59,99,59,59,59,319,578,511,666,604,447,582,803,624,627,513,796,863,602,627,844,863,863,735,863,863,844,603,844,704,747,844,806,863,747,863,747,740,747,747,747,740,747,610,648,844,747,844,747,740,740,648,700,740,740,740,740,841,747,610,740,747,747
9133,649,718,660,59,271,272,482,783,657,479,525,439,530,525,774,760,545,762,545,783,861,660,849,632,660,841,660,660,660,660,660,660,660,707,707,444,841,530,530,660,707,707,530,660,707,660,660,660,660,444,707,707,582,660,707,660,660,660,660,582,660,660,707
9134,59,59,59,72,419,329,526,642,733,651,724,868,492,572,541,675,699,572,514,611,705,664,868,377,758,461,840,635,758,560,746,746,758,461,868,689,758,758,527,758,705,635,527,449,527,758,449,694,705,789,758,797,789,474,858,858,449,758,512,689,758,664,858
9135,59,59,99,59,59,613,574,542,496,774,682,735,842,456,842,714,561,554,554,595,845,845,845,516,516,486,486,516,516,516,516,516,614,516,539,659,580,543,610,815,610,815,815,516,815,543,580,543,815,570,610,516,522,842,516,516,522,543,516,815,460,516,815
9136,59,162,59,99,342,241,702,718,654,667,478,788,691,691,709,870,718,721,487,718,721,718,718,702,454,718,691,718,718,721,718,638,718,605,718,718,770,721,721,763,763,721,721,763,702,763,572,721,589,572,638,589,721,721,721,566,589,572,667,721,721,503,667
9137,99,59,59,59,99,12,658,674,874,667,512,493,711,503,560,651,651,461,787,452,738,584,738,787,738,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,836,785,787,787,787,787,787,787,787,787,787,787,787,787,734,787,787
9138,187,105,804,99,127,601,253,735,272,569,765,601,867,602,771,506,571,751,682,776,840,777,687,520,798,687,584,687,687,712,520,552,536,647,712,712,660,797,712,753,743,798,600,660,647,488,753,600,157,753,712,710,574,581,736,444,543,600,609,600,685,739,543
9139,382,295,59,264,59,679,759,740,505,580,440,494,687,777,441,583,595,712,450,587,455,544,682,447,600,535,712,511,650,731,446,455,866,583,857,824,824,735,703,633,633,714,857,857,857,583,633,834,735,857,463,731,544,680,834,857,857,633,618,544,714,714,583
9140,99,59,18,59,144,465,469,465,605,462,667,585,734,833,738,664,738,469,738,497,497,469,738,469,475,497,497,738,497,469,469,497,738,738,497,738,738,738,497,738,469,497,469,738,469,738,584,469,469,469,469,469,738,738,469,469,469,469,469,469,738,738,738
9141,59,59,59,59,59,268,528,188,762,862,451,799,527,657,579,657,541,515,770,763,479,472,477,664,745,477,472,579,596,465,465,770,694,694,667,770,566,465,526,769,657,854,709,465,657,770,822,465,465,623,465,709,745,799,694,724,769,465,780,709,623,623,709
9142,59,99,59,99,59,426,636,59,322,602,725,408,793,192,873,157,873,483,804,408,687,643,848,408,687,408,687,408,848,520,446,408,871,408,869,561,575,687,523,549,725,856,725,575,725,575,575,575,575,575,643,725,575,575,575,575,575,575,575,725,575,575,575
9143,99,59,59,59,59,261,826,848,494,511,802,519,588,517,463,511,747,740,598,830,522,522,519,764,802,460,522,756,739,802,610,614,614,739,739,802,460,522,570,802,519,543,519,802,570,543,519,830,802,570,519,610,610,610,610,802,519,519,519,519,802,802,519
9144,59,59,59,317,556,280,482,642,456,682,875,652,609,837,735,721,494,614,868,837,812,849,157,582,869,848,462,582,719,802,697,839,627,627,540,674,683,530,739,774,839,774,739,536,683,674,774,825,828,845,530,700,582,674,530,700,674,825,842,774,828,674,666
9145,430,285,99,659,59,763,63,90,278,532,633,552,650,669,517,723,601,819,669,524,517,517,781,600,781,600,517,744,669,669,511,781,830,830,552,830,600,552,669,447,669,600,669,447,447,447,669,447,447,669,447,669,669,669,669,447,669,669,669,447,447,781,669
9146,363,359,439,10,716,71,583,839,724,552,731,441,869,869,834,463,519,570,846,774,771,852,580,761,555,555,555,761,761,736,580,761,761,736,761,761,761,532,761,761,761,761,761,736,736,761,761,761,830,761,555,761,582,761,761,761,761,761,761,555,761,724,761
9147,422,300,99,396,59,266,208,549,620,865,639,695,489,825,683,486,724,494,568,810,568,554,554,554,554,516,514,535,580,450,568,554,815,450,727,838,845,838,771,659,845,486,845,489,633,539,614,516,539,659,845,513,845,845,838,639,580,659,845,845,516,586,703
9148,59,59,59,72,423,322,460,830,599,272,408,748,80,297,853,440,109,599,599,826,599,826,599,599,599,599,599,826,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599
9149,59,99,59,99,144,729,518,542,571,542,603,830,653,552,640,602,850,844,590,723,723,749,827,749,729,749,729,729,729,706,723,827,729,729,749,729,749,827,729,729,729,729,729,723,729,729,827,729,729,729,723,729,729,729,729,729,729,729,729,729,729,729,729
9150,59,59,59,59,59,480,379,682,692,80,741,753,830,441,522,867,615,441,494,773,773,555,730,773,527,548,795,795,773,555,548,795,550,773,606,446,446,795,462,441,791,795,795,548,804,441,446,527,441,795,795,446,446,795,795,795,795,795,795,795,795,441,795
9151,59,59,59,59,99,572,88,596,529,101,478,718,794,831,512,465,831,831,573,631,573,664,605,859,762,874,831,577,651,557,666,831,831,651,572,521,472,526,457,628,628,628,845,851,845,482,596,651,605,596,572,861,572,845,572,784,605,596,572,572,572,596,596
9152,70,634,739,586,475,823,827,223,136,34,80,869,297,208,16,583,848,548,819,692,692,643,484,643,759,827,620,860,506,506,867,506,729,506,506,506,506,729,643,506,643,484,776,506,484,506,506,506,506,506,827,749,506,506,749,749,749,860,645,827,729,729,729
9153,59,59,59,59,99,106,739,727,838,474,468,818,727,484,818,815,863,624,837,486,522,815,834,486,522,837,522,486,618,522,467,522,618,760,866,837,522,467,618,760,563,618,618,539,838,618,837,866,618,467,866,866,866,618,760,618,513,513,618,513,513,513,618
9154,159,172,229,437,99,6,226,588,671,167,564,439,773,449,874,688,750,611,635,533,476,655,689,521,703,828,503,635,828,845,530,755,565,540,875,540,565,657,845,845,700,702,875,689,496,482,557,671,671,666,671,689,557,543,875,689,689,689,689,862,466,689,670
9155,234,325,59,251,99,494,764,233,537,553,468,679,641,526,641,767,594,685,706,581,458,442,620,623,520,563,674,731,648,764,594,442,727,520,526,526,710,648,633,660,660,563,804,520,710,517,517,444,520,517,517,555,797,574,774,797,797,462,863,848,603,848,543
9156,367,42,649,166,292,322,668,607,672,463,533,489,810,563,570,614,516,618,554,563,563,837,563,563,834,467,834,467,866,563,658,704,704,866,658,658,658,467,658,658,658,658,658,704,704,658,704,704,704,704,704,704,467,704,467,704,704,467,704,704,658,467,658
9157,232,99,198,808,64,135,728,583,443,776,640,650,663,753,645,595,650,659,819,687,446,440,520,520,447,687,646,447,867,663,867,532,663,798,653,744,867,739,782,739,712,782,716,782,782,447,739,716,739,552,552,447,782,447,739,736,524,739,739,447,447,447,447
9158,288,699,34,223,651,440,804,803,537,556,377,825,825,800,551,551,535,683,489,554,494,720,810,494,494,578,494,720,494,494,839,637,494,637,637,576,720,494,720,810,624,869,810,720,578,810,810,637,637,624,624,637,637,637,637,637,637,496,810,810,730,637,637
9159,59,162,59,59,99,869,524,756,556,683,863,759,514,683,576,808,842,455,516,838,522,522,838,522,618,706,522,544,539,516,618,522,522,516,516,838,516,618,838,618,486,838,838,838,618,618,730,837,703,513,659,513,659,838,659,838,486,703,838,703,489,703,838
9160,59,59,59,59,38,374,737,660,851,780,579,837,754,733,753,832,766,526,832,869,861,832,609,526,861,607,526,832,639,815,479,607,869,482,674,861,526,557,815,815,803,684,803,815,803,755,832,803,594,736,567,771,849,803,803,803,594,594,849,690,736,829,803
9161,251,771,797,170,667,165,198,239,865,648,744,754,439,682,510,742,840,489,506,795,459,805,742,514,848,514,496,742,791,871,446,563,795,848,795,446,679,564,871,527,527,871,871,840,294,564,527,742,621,742,858,871,527,871,553,858,871,871,858,871,620,693,693
9162,59,99,59,59,54,124,391,722,557,745,495,638,831,831,851,743,831,718,833,592,592,831,831,718,833,657,831,457,831,831,521,833,831,854,721,721,780,521,721,831,721,831,831,831,562,457,833,831,831,831,770,831,562,831,831,831,831,709,831,763,831,709,831
9163,99,144,99,59,407,439,761,323,775,840,761,840,526,729,712,633,712,579,801,641,608,723,801,552,686,608,608,455,641,822,525,739,608,641,801,647,444,813,801,613,608,608,751,608,801,455,850,801,751,751,440,781,608,817,801,801,602,801,608,602,603,850,608
9164,764,370,59,284,552,583,578,103,714,535,441,687,866,845,658,741,857,764,501,714,595,706,834,467,513,706,480,544,706,834,544,834,714,764,834,741,741,866,866,866,706,751,706,462,539,741,539,706,741,706,866,706,706,741,741,741,706,741,866,866,706,513,866
9165,225,92,332,29,59,423,489,757,267,392,338,124,492,677,474,839,865,504,474,812,732,567,713,679,578,504,839,578,812,668,504,679,679,679,679,839,839,551,679,551,668,668,582,551,582,677,574,574,668,551,551,582,647,677,574,839,668,582,839,839,582,504,839
9166,359,238,159,11,347,320,292,720,564,748,664,105,577,438,792,566,792,461,820,778,820,461,452,722,678,678,678,678,477,699,722,477,678,529,452,529,452,678,452,461,452,722,722,461,452,469,722,452,722,722,452,469,678,452,678,678,722,722,493,678,722,722,711
9167,59,59,59,59,144,8,18,670,454,475,831,671,557,454,521,487,702,638,862,841,720,577,849,767,666,660,657,482,727,458,635,868,567,868,780,512,512,792,592,848,735,791,623,611,512,515,515,792,868,449,805,735,792,588,792,792,671,792,697,735,792,527,792
9168,59,59,202,59,319,862,525,521,671,784,649,763,737,503,525,465,521,631,458,631,629,631,631,458,631,816,784,649,462,629,458,737,799,631,862,458,862,631,631,649,862,862,631,649,649,512,649,797,794,664,862,664,797,797,797,816,649,664,862,797,797,816,816
9169,373,72,242,72,99,154,332,841,399,651,452,780,493,678,529,722,849,868,768,722,101,461,769,654,461,452,577,452,577,678,678,452,768,452,722,678,452,452,461,722,452,678,461,469,452,678,469,461,678,469,699,469,469,469,461,469,584,469,461,461,469,469,477
9170,99,229,59,59,109,184,676,101,629,794,854,541,458,854,451,851,656,763,589,525,525,451,451,816,649,737,541,816,451,737,451,737,737,451,530,451,816,762,737,737,816,737,737,737,737,451,589,737,737,451,854,762,762,737,816,737,822,737,762,816,737,737,451
9171,59,59,59,99,59,91,530,572,832,567,635,511,607,760,835,760,760,707,439,466,839,714,714,760,760,490,639,760,760,735,760,760,841,841,466,466,466,466,875,671,760,466,875,760,760,760,522,522,760,760,760,875,875,875,763,439,522,439,760,760,763,763,760
9172,59,238,59,749,59,706,771,336,602,735,763,682,633,669,739,781,447,735,540,615,655,747,444,598,614,486,733,863,839,614,802,570,588,614,614,594,839,510,838,733,815,570,763,875,760,570,875,466,760,466,875,755,760,760,760,516,760,763,760,466,760,760,760
9173,338,420,59,144,59,555,840,773,80,583,440,508,646,673,795,733,455,441,578,552,553,527,441,730,840,606,614,840,655,561,840,840,441,583,583,583,468,561,809,561,561,561,857,441,561,508,508,561,508,583,561,561,561,508,583,583,561,840,583,508,840,840,840
9174,59,59,59,59,59,601,427,540,832,696,746,515,489,564,745,651,768,572,804,799,664,784,541,797,458,684,784,784,796,784,664,628,667,718,589,870,569,487,512,512,503,472,596,671,572,732,671,859,628,596,512,671,702,802,841,521,721,854,780,503,465,472,651
9175,99,285,150,306,629,677,451,375,81,599,186,387,620,568,523,748,459,548,720,720,664,568,494,720,683,462,561,751,463,727,751,568,561,727,544,463,544,677,561,810,748,810,624,865,463,496,748,727,624,588,748,624,819,748,624,748,578,748,869,748,637,588,578
9176,59,59,59,437,59,743,259,698,457,454,855,854,780,605,479,457,541,458,503,676,718,763,457,649,521,629,454,487,500,487,487,656,503,718,770,503,605,487,763,763,721,763,763,721,605,763,702,763,763,503,721,718,721,702,721,702,763,503,605,763,605,763,763
9177,59,59,59,59,59,227,573,792,807,65,101,396,345,65,277,345,411,411,698,698,698,5,698,5,698,698,195,5,212,698,5,411,5,698,212,698,698,681,5,5,5,5,5,698,5,5,698,5,5,5,5,212,5,5,212,698,5,277,5,698,5,698,5
9178,59,218,59,135,59,272,463,719,297,609,565,403,679,492,668,439,792,567,474,792,873,873,795,713,812,812,698,523,698,793,698,474,679,698,732,732,698,732,746,698,732,732,812,732,474,474,474,546,668,732,474,732,732,732,732,668,698,668,732,746,504,474,732
9179,202,59,59,127,165,414,564,758,451,872,849,463,567,694,694,869,835,754,747,760,841,702,841,611,828,702,841,470,703,478,648,718,478,703,689,703,703,703,572,703,703,623,703,831,709,671,709,697,735,689,697,703,453,509,671,703,689,697,763,831,709,703,703
9180,59,59,59,59,59,51,327,689,594,526,675,752,778,657,557,689,791,855,565,572,820,820,872,709,872,791,470,872,666,671,478,638,709,638,476,671,476,638,671,671,671,671,671,671,671,638,476,509,638,638,470,470,509,638,638,470,565,638,638,470,638,638,638
9181,59,59,59,59,144,53,865,508,536,869,491,489,511,660,796,841,511,569,569,652,625,625,525,525,652,652,652,652,740,704,525,652,604,491,740,642,627,627,627,642,627,627,627,740,491,491,491,740,530,530,491,491,806,491,740,740,521,844,491,491,491,491,491
9182,59,59,59,99,59,551,755,438,694,470,760,875,622,702,754,607,835,494,805,754,835,609,482,839,609,835,835,609,609,835,607,754,803,754,572,754,803,803,803,754,754,803,835,803,594,803,628,628,803,754,628,803,755,849,666,565,594,755,755,754,835,666,755
9183,99,59,99,59,61,808,122,873,82,407,720,668,628,696,681,496,584,679,809,808,720,666,808,809,797,791,514,868,732,681,868,637,637,535,680,624,576,681,681,804,681,681,681,508,535,535,535,535,623,681,527,441,697,535,681,441,527,681,441,681,508,527,840
9184,30,93,291,294,59,363,564,564,861,132,668,766,668,551,873,720,668,654,668,720,654,496,668,654,462,654,778,474,474,757,462,462,699,462,792,870,678,870,791,874,792,713,870,792,788,654,515,872,492,492,654,788,713,462,585,492,654,865,654,654,654,654,654
9185,39,59,59,99,59,161,165,615,518,673,587,501,494,574,641,582,690,782,761,580,684,782,684,679,724,508,847,871,736,771,830,447,488,847,771,488,488,871,863,724,587,724,553,587,488,587,690,553,488,553,771,724,690,724,567,567,744,488,488,744,744,488,736
9186,99,59,59,99,92,338,854,344,579,657,778,874,585,791,449,803,702,833,820,689,689,572,611,557,702,802,557,702,557,657,638,572,470,509,846,470,572,572,470,470,572,470,657,470,470,470,470,470,470,470,702,470,572,470,470,470,572,470,572,470,470,470,470
9187,59,59,59,174,59,374,425,441,776,646,506,547,782,583,646,761,662,488,730,488,804,555,488,489,441,488,804,488,441,498,498,489,795,795,773,606,441,446,795,489,446,795,795,795,795,795,795,498,533,795,795,795,795,462,496,795,795,795,795,795,795,795,446
9188,59,59,99,59,99,190,12,743,697,412,531,642,733,463,872,841,770,758,565,565,557,802,509,470,702,470,702,482,754,657,835,754,557,565,557,754,565,754,835,802,470,609,609,755,565,470,470,470,565,565,565,470,755,470,565,470,470,470,572,470,470,572,470
9189,59,59,59,59,59,71,36,40,73,326,395,814,677,302,194,308,113,814,353,575,856,377,99,814,99,412,284,284,284,218,412,284,284,284,218,284,162,814,162,284,284,284,284,420,0,284,284,328,284,162,328,284,162,0,162,328,328,284,284,162,162,328,328
9190,59,59,59,144,144,277,870,545,718,794,596,573,573,734,734,454,573,691,691,596,458,458,495,458,454,495,629,454,454,454,454,616,616,454,454,859,616,796,616,796,529,616,495,495,616,454,529,616,454,454,454,529,862,487,529,616,529,671,454,487,454,529,529
